"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"NR2C2","NR2C2","MA0504.1","3.15755",0.000783621,0.836056,0.823751,0.0396765,95,"False",0.622195074,0.000244725041006662,0.000651023636958494,NA,NA,NA,0.0356240789330894,0.414060403960275
"SP2","SP2","MA0516.2","2.83951",0.00223201,0.805306,0.78945,0.0562073,95,"False",0.653034264516129,0.00151341446432441,0.175853383283625,NA,NA,NA,0.109912098461062,0.0946407833296139
"SP9","SP9","MA1564.1","2.74544",0.00299118,0.883732,0.865208,0.0639143,95,"False",0.653034264516129,NA,NA,NA,NA,NA,NA,NA
"ZFP57","ZFP57","MA1583.1","2.69805",0.0034608,0.837559,0.822293,0.0473645,95,"False",0.653034264516129,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","2.61328",0.00444188,0.870202,0.852593,0.0645949,95,"False",0.653034264516129,2.3438691712946e-06,0.00121245850054971,NA,NA,NA,0.00544940997363812,0.0531430338588934
"Atf1","Atf1","MA0604.1","2.57595",0.00494733,0.854137,0.839285,0.0584134,95,"False",0.653034264516129,1.35307596016925e-21,1.0025959022303e-17,0.980842870293955,0.980304602634673,0.0851599466532775,0.000435945593572745,0.100615590330623
"PLAG1","PLAG1","MA0163.1","2.46915",0.00671556,0.813364,0.800424,0.0497379,95,"False",0.653034264516129,1.35657908093478e-12,9.68267334743475e-08,0.705191696792981,0.702608873255963,0.159294571308907,0.40574450303247,0.0511435727630626
"MZF1","MZF1","MA0057.1","2.41264",0.00783505,0.919502,0.909997,0.0431573,95,"False",0.653034264516129,3.72014574335103e-06,9.30774123998314e-05,0.951903213821946,0.951086573880772,0.21082296536636,0.516674809601442,0.100741335711181
"VEZF1","VEZF1","MA1578.1","2.3944",0.00825187,0.882402,0.867548,0.0618013,95,"False",0.653034264516129,0.0841777323107021,0.00364808306593762,0.779140574009127,0.777371156455343,1.02484419035627,0.511181970672561,0.952163769451775
"KLF9","KLF9","MA1107.2","2.35819",0.00910731,0.808924,0.794726,0.0589985,95,"False",0.653034264516129,2.7835425711235e-42,3.08232647009746e-24,0.99128129015896,0.990941022751457,-0.0521817023904319,6.44312175862511e-06,0.0199981988610053
