"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"KLF15","KLF15","MA1513.1","27.4102",3.33299e-187,0.8961,0.860109,0.0865671,6538,"True",2.64639406e-184,1.12074137457273e-06,0.000304097236281176,0.934060416386101,0.932530885410376,0.170326507151713,0.064318355450306,0.176830126214394
"NRF1","NRF1","MA0506.1","25.7362",2.21868e-169,0.868452,0.844252,0.0674828,6538,"True",8.8081596e-167,2.71312940314662e-45,2.59284933960146e-27,0.928172433262443,0.926652543903485,-0.0985572850611195,2.13704269075022e-05,0.0892701371494578
"ZBTB14","ZBTB14","MA1650.1","25.1685",3.0987e-159,0.844879,0.820331,0.0658904,6538,"True",8.201226e-157,1.42546485630022e-17,1.97356286943323e-11,0.993294323523653,0.993105777795015,-0.0222761665466354,0.179027806412378,0.345850218794648
"SP9","SP9","MA1564.1","24.2133",2.75192e-147,0.886181,0.865208,0.0581292,6538,"False",5.4625612e-145,NA,NA,NA,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","23.5999",3.14482e-142,0.856564,0.835763,0.0624443,6538,"False",4.99397416e-140,0.000227283729017032,0.00269542284589278,NA,NA,NA,0.592528564119197,0.666118416786811
"HINFP","HINFP","MA0131.2","23.4101",1.51393e-138,0.836825,0.819262,0.0513062,6538,"False",2.00343403333333e-136,0.0172809886934991,0.0677449064413416,NA,NA,NA,0.0026074264780025,0.00300790279140701
"SP3","SP3","MA0746.2","23.3443",3.94006e-138,0.872865,0.852593,0.0599201,6538,"False",4.46915377142857e-136,2.3438691712946e-06,0.00121245850054971,NA,NA,NA,0.00544940997363812,0.0531430338588934
"KLF14","KLF14","MA0740.1","22.7538",2.77491e-132,0.83586,0.818128,0.0550843,6538,"False",2.754098175e-130,NA,NA,NA,NA,NA,NA,NA
"TFDP1","TFDP1","MA1122.1","22.8938",3.12926e-132,0.869639,0.849665,0.0590671,6538,"False",2.76070271111111e-130,8.62400834786657e-21,4.45980470505351e-10,0.676167939593851,0.673494443346363,-0.0746634202459869,0.230440997402314,0.739148591024163
"SP4","SP4","MA0685.1","22.5496",2.16548e-131,0.810536,0.791926,0.0603944,6538,"False",1.71939112e-129,3.04398067300845e-08,9.85308173747097e-07,0.992481391455087,0.992156166335897,0.0786442980769679,0.139691093718434,0.561604945566822
