"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"KLF15","KLF15","MA1513.1","14.6911",1.6312e-51,0.891465,0.860109,0.0900335,2296,"False",1.2951728e-48,1.12074137457273e-06,0.000304097236281176,0.934060416386101,0.932530885410376,0.170326507151713,0.064318355450306,0.176830126214394
"NRF1","NRF1","MA0506.1","13.9381",6.90107e-47,0.865368,0.844252,0.0682022,2296,"False",2.73972479e-44,2.71312940314662e-45,2.59284933960146e-27,0.928172433262443,0.926652543903485,-0.0985572850611195,2.13704269075022e-05,0.0892701371494578
"SP9","SP9","MA1564.1","13.4093",3.05286e-43,0.884038,0.865208,0.0589363,2296,"False",8.0799028e-41,NA,NA,NA,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","13.0678",2.0461e-41,0.854347,0.835763,0.063341,2296,"False",4.0615085e-39,0.000227283729017032,0.00269542284589278,NA,NA,NA,0.592528564119197,0.666118416786811
"ZBTB14","ZBTB14","MA1650.1","13.0686",3.26255e-41,0.840987,0.820331,0.0669848,2296,"False",5.1809294e-39,1.42546485630022e-17,1.97356286943323e-11,0.993294323523653,0.993105777795015,-0.0222761665466354,0.179027806412378,0.345850218794648
"HINFP","HINFP","MA0131.2","13.0263",4.68344e-41,0.835091,0.819262,0.0527377,2296,"False",6.19775226666667e-39,0.0172809886934991,0.0677449064413416,NA,NA,NA,0.0026074264780025,0.00300790279140701
"SP3","SP3","MA0746.2","12.9895",8.45514e-41,0.870832,0.852593,0.0603979,2296,"False",9.59054451428571e-39,2.3438691712946e-06,0.00121245850054971,NA,NA,NA,0.00544940997363812,0.0531430338588934
"KLF14","KLF14","MA0740.1","12.9441",1.17506e-40,0.834406,0.818128,0.0557879,2296,"False",1.16624705e-38,NA,NA,NA,NA,NA,NA,NA
"SP4","SP4","MA0685.1","12.7051",2.41412e-39,0.808775,0.791926,0.0602414,2296,"False",2.12979031111111e-37,3.04398067300845e-08,9.85308173747097e-07,0.992481391455087,0.992156166335897,0.0786442980769679,0.139691093718434,0.561604945566822
"SP1","SP1","MA0079.4","12.4374",9.17816e-38,0.829627,0.812589,0.0618661,2296,"False",7.28745904e-36,2.23840731014802e-11,8.2862276334569e-05,0.691371917935243,0.688740899151146,-0.48508352039608,0.573278008067159,0.721032351428499
"CTCFL","CTCFL","MA1102.2","12.2535",1.28854e-36,0.857275,0.839568,0.0636395,2296,"False",9.300916e-35,NA,NA,NA,NA,NA,NA,NA
"ZBTB33","ZBTB33","MA0527.1","12.2007",1.65886e-36,0.78692,0.772676,0.0539118,2296,"True",1.09761236666667e-34,1.23561031703525e-25,3.58539227191083e-19,0.728808629240125,0.726971861682994,0.146102861706602,0.553176400817825,0.896937184909482
"KLF16","KLF16","MA0741.1","12.1397",7.02371e-36,0.888091,0.870747,0.0612518,2296,"True",4.28986595384615e-34,1.01036169045422e-42,4.09513311376102e-27,0.993520580365708,0.99332498693883,0.0172770918401886,0.000137246206427751,0.0835417978997608
"HES1","HES1","MA1099.2","11.9943",3.57347e-35,0.869303,0.85239,0.0621895,2296,"False",2.02666798571429e-33,NA,NA,NA,NA,NA,NA,NA
"ZNF148","ZNF148","MA1653.1","11.955",8.46348e-35,0.870666,0.850645,0.0705521,2296,"False",4.251602025e-33,1.06093823242095e-09,5.39154951684455e-11,NA,NA,NA,0.00426510129864565,0.100748450207487
