"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ELK1","ELK1","MA0028.2","10.4887",2.02243e-26,0.836304,0.805366,0.0712147,421,"False",1.60580942e-23,6.78291336292537e-30,3.28789152842772e-26,0.882300972181047,0.881139704669018,0.15197273816795,0.356942475674832,0.994575171132238
"ELK4","ELK4","MA0076.2","10.0648",2.02113e-24,0.880071,0.852902,0.0593822,421,"False",5.7110435e-22,1.46050968015181e-08,1.30688808775021e-07,0.963794006556154,0.963561354755848,0.208578518615657,0.988364514220042,0.615798830218082
"ELK3","ELK3","MA0759.1","10.0362",2.4466e-24,0.854665,0.827514,0.0638984,421,"False",5.7110435e-22,0.000180675452899327,2.7520668008415e-05,0.851865963136142,0.850126705943934,0.445197044008694,0.434072439658297,0.992248237110732
"ZBTB7A","ZBTB7A","MA0750.2","10.038",2.8771e-24,0.858493,0.829929,0.0589115,421,"False",5.7110435e-22,4.09266772299237e-08,7.3562123096937e-07,0.971818923876158,0.971659105019188,0.205790232886129,0.421847415689003,0.448784679834949
"FEV","FEV","MA0156.2","9.90209",9.72973e-24,0.866064,0.840666,0.0601758,421,"False",1.545081124e-21,NA,NA,NA,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","9.80294",2.63384e-23,0.855011,0.82927,0.061836,421,"False",3.48544826666667e-21,NA,NA,NA,NA,NA,NA,NA
"ERG","ERG","MA0474.2","9.56355",2.89675e-22,0.872336,0.84857,0.05766,421,"False",3.28574214285714e-20,NA,NA,NA,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","9.53066",4.13672e-22,0.878829,0.853063,0.0611234,421,"False",4.1056946e-20,6.05578986429597e-56,3.52454359372658e-48,0.903864024618142,0.902888770638135,0.0856688778365094,0.924296674128118,0.316705064796513
"ETS1","ETS1","MA0098.3","9.12568",1.94684e-20,0.869324,0.846278,0.0581037,421,"False",1.71754551111111e-18,5.92936113879013e-09,1.82950259714358e-05,0.948345064878395,0.947259233034636,0.228091752239277,0.385860453117267,0.91031721781485
"Gmeb1","Gmeb1","MA0615.1","9.07088",4.07138e-20,0.836643,0.817285,0.0387935,421,"False",3.15464861818182e-18,1.11066021821435e-12,0.00121264687505912,0.766639896484061,0.763126746433068,-0.294220448247189,0.509085838091789,0.967336109641582
"ERF","ERF","MA0760.1","9.03559",4.37042e-20,0.853551,0.83128,0.0581512,421,"False",3.15464861818182e-18,1.04752291586279e-14,1.17632187330224e-16,0.965362852478129,0.965006115004771,0.12470081001496,0.0189586477554394,0.0704623364761843
"ETS2","ETS2","MA1484.1","8.76929",5.17441e-19,0.870723,0.848397,0.0582327,421,"False",3.42373461666667e-17,2.66785596636205e-35,4.202197711452e-22,0.988895945118193,0.988473077776116,0.0430590355217257,0.920451111209162,0.701953492825569
"ETV3","ETV3","MA0763.1","8.54458",3.54243e-18,0.856078,0.835857,0.0577981,421,"False",2.16360724615385e-16,7.55294630131444e-09,4.92455824687625e-06,0.963301817675628,0.962682569188022,0.045483579239242,0.0111223061823642,0.0151719989556245
"ELF2","ELF2","MA1483.1","8.4139",1.26312e-17,0.811602,0.790052,0.0551804,421,"False",7.16369485714286e-16,4.29572992334802e-25,6.79237274003051e-12,0.952167066923299,0.951481740516879,-0.118334568325964,0.3895932069633,0.694234987595738
