"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ETS2",0.00392796837921647,26.2926829268293,145.651812386154,"['CAMK2A', 'ETS1']",0.247462007890638,0,0,2,"ETS2",0.247462007890638,1.06616862400753e-09,0.000134696082391824,0.976817426228403,0.977095241710596,0.0153225437682646,0.953970604958081,0.601684941650713
"SRF",0.0468045670901576,6.16786226685796,18.884603367614,"['CASP9', 'CAMK2A']",0.588084255192249,0,0,2,"SRF",0.588084255192249,4.59795445407563e-07,0.00997098770527298,0.959862600178327,0.960432612588854,-0.00517516695718303,0.962358717596335,0.872558464735087
"CDKN2AIP",0.0745771286969651,14.8450946643718,38.5366989927197,"['GGH']",0.588084255192249,0,0,1,"CDKN2AIP",0.588084255192249,7.05575720134229e-08,0.00109636875006422,0.883966579314507,0.886283541022633,-0.0995278712653921,0.218055653509044,0.111204664505555
"CBX3",0.0778764623016936,4.5524920466596,11.6208347133433,"['IDH1', 'E2F6']",0.588084255192249,0,0,2,"CBX3",0.588084255192249,1.39901429849369e-16,1.27218764902736e-06,0.484229000870256,0.484951233202899,-0.177754062354872,0.288652830094799,0.0901205057912336
"SP1",0.087759315034085,2.979035639413,7.24846221777463,"['ODF2', 'SNURF', 'ETS1']",0.588084255192249,0,0,3,"SP1",0.588084255192249,3.26440696717854e-11,0.000775580420000031,0.797191673120785,0.802567142635491,-0.387437020317759,0.0968530110235186,0.590200997148204
"PAX5",0.0923458176953119,11.5435073627845,27.4991147866076,"['ETS1']",0.588084255192249,0,0,1,"PAX5",0.588084255192249,NA,NA,NA,NA,NA,NA,NA
"PPARG",0.095262829036896,4.02439024390244,9.4618066265594,"['KCTD13', 'RAD54L2']",0.588084255192249,0,0,2,"PPARG",0.588084255192249,2.29518798808887e-13,4.57387957022952e-05,0.830532095571826,0.835029038188339,-0.315055573187065,6.29684981479226e-05,0.00247098252190574
"MEIS1",0.101103320799395,10.3879518072289,23.8051582040437,"['ETS1']",0.588084255192249,0,0,1,"MEIS1",0.588084255192249,1.19213076835512e-09,0.000126776594971343,0.945495103676875,0.945083763353985,-0.00713924974454363,0.41267880493694,0.887084600715537
"CCND1",0.104337015214706,3.80354767184035,8.5965087312343,"['POLR1B', 'ETS1']",0.588084255192249,0,0,2,"CCND1",0.588084255192249,5.65368457759778e-16,2.52404129678654e-07,0.716056609321262,0.721285304669092,-0.304065455827092,0.000546780782207803,0.000416289884177565
"ATF1",0.109777323975013,9.44249726177437,20.861321404015,"['CAMK2A']",0.588084255192249,0,0,1,"ATF1",0.588084255192249,2.1319639478665e-16,5.94384414565785e-07,0.844500799223908,0.848329779122865,-0.217736848686423,8.43979120565409e-05,0.0539591449498443
