"Gene_Symbols","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"FAM41C","0.700835410986657","0.180674029176896","1.23416266123847e-05","0.155286334977259","0.11650880762866","0.138089835121785",1.92064481055528e-05,0.22047081780364
"SAMD11","0.917164093759197","0.128751597507447","0.000386418091883662","0.221812376622189","0.102213366371926","0.078290494925235",0.000521608946154582,1
"NOC2L","2.70719249092673","3.29091575818354","4.045618135449e-24","0.138663315488611","1.38503570684325","-2.98526424596382",3.26132321171755e-23,7.22709223716609e-20
"KLHL17","1.40284372068183","0.839608468226527","8.89846119297832e-06","0.133816183445708","0.827794407894558","0.140352407090844",1.40227691206214e-05,0.158962110751365
"HES4","3.97523278326523","5.16424791267732","4.60045773996699e-15","0.254222721727589","-3.82352194060085","-3.47133064880544",1.69974306239442e-14,8.21825770667703e-11
"ISG15","2.96874389758478","1.57234422703272","0.000374335232600382","0.325417130389482","0.270426460484417","-1.54891442557457",0.000505948747459577,1
"AGRN","2.45927832623389","0.49741040311843","0.246729507993948","0.0464956762146961","0.313662471923607","-0.386047876353713",0.258706106169155,1
"C1orf159","6.1569139191032","4.84216575646162","5.16109080165998e-23","0.163794268529391","-0.609803473658594","4.8036141535893",3.76778610873943e-22,9.21977260808539e-19
"TNFRSF18","2.92993371823176","0.122308910937804","0.0362325863699205","0.107275581489128","0.0256949131422705","-0.119579434408275",0.0408093564466711,1
"TNFRSF4","2.99325907335638","0.115614752197643","0.00991516817677958","0.112765508640343","0.0170867294400782","-0.114345155571908",0.011762040262301,1
"SDF4","2.78497009512628","3.95554305627168","5.23277222369591e-12","0.105168382270999","1.38092475193909","-3.70666530718665",1.46517622263485e-11,9.34782430041037e-08
"B3GALT6","3.24730524696877","1.86866621366047","1.33063463023585e-39","0.256035462352593","-0.197173830975187","-1.85823461878599",5.05754404990069e-38,2.37704570345332e-35
"C1QTNF12","6.03174092263548","0.00673133654030617","0.987496628502635","0.00755026622455513","-0.00167477795587168","0.00651966336687618",0.98760719805011,1
"UBE2J2","1.92331764130053","1.71832590393066","4.20266815186329e-10","0.0662346370508475","1.61265775272922","-0.5932780837697",9.87848208748498e-10,7.50764638648858e-06
"SCNN1D","0.828067192110407","0.845707032844928","0.0141035504844855","0.079269765222144","0.622969440655316","0.571952324423089",0.0165145402369461,1
"ACAP3","0.662432742537909","3.25096680366119","0.122678492437664","0.0425427509325253","1.99946449128463","2.56338192757126",0.132083449186742,1
"PUSL1","3.3928195356838","0.601647050810518","1.80424732257596e-14","0.180050272703713","-0.149564952935397","-0.582760241096136",6.34095498140802e-14,3.2231074170497e-10
"INTS11","1.47906525101166","3.40670745019264","6.5536027555476e-12","0.102856622714839","3.39238447424553","0.312062862410562",1.81763017582832e-11,1.17073559625102e-07
"CPTP","2.88181839690996","1.93087493466909","2.94235726147038e-34","0.247075940868795","0.495969149083956","-1.86609019516483",5.90587304706819e-33,5.25622701189069e-30
"TAS1R3","1.48529243445896","0.0396647505568932","3.32400076783958e-05","0.216722404099075","0.0395198460493264","0.00338735958795289",4.96363368023792e-05,0.593799497166863
"DVL1","2.61716236597095","3.56204816284913","3.8049596593925e-23","0.142428902452136","1.78358853382042","-3.08334218932657",2.8110752421583e-22,6.79717993553876e-19
"MXRA8","0.983313092279268","0.144208338255318","0.03602664208315","0.107118719483911","0.120030119678318","0.079930064383616",0.0405864876189312,1
"AURKAIP1","3.18559855605117","6.65471926053974","2.40778784538925e-26","0.293005191221601","-0.292752418543488","-6.64827680365638",2.34019162513784e-25,4.30127220700336e-22
"CCNL2","0.381861175443385","2.39464165900939","0.00115663150843154","0.0428544971161792","0.89235898481554","2.2221620366846",0.00149692568764914,1
"MRPL20-AS1","3.71342434212892","0.830656945189088","5.02234945619701e-26","0.265434368088936","-0.449529312835215","-0.698508666727025",4.74453996221594e-25,8.97192506855034e-22
"MRPL20","3.23770976168163","4.27992316377824","2.22052417646382e-16","0.16830834471021","-0.410740717121376","-4.26016834774686",9.1886596915334e-16,3.96674438883497e-12
"ANKRD65","3.13866741511676","2.70531023471114","6.92591393615491e-22","0.312446028244203","0.00791366629383226","-2.70529866002234",4.60798981584623e-21,1.23724526555471e-17
"VWA1","1.81852065763746","1.42644076895883","0.0045337347765523","0.126745585739956","1.38289570026597","-0.349760989153664",0.00554844406715971,1
"ATAD3C","1.01028460353281","0.699191747873484","2.67705178024526e-09","0.247233172648618","0.592203649875765","0.371704099208229",5.83347804370594e-09,4.78228530023013e-05
"ATAD3B","5.89665172419024","1.42152695427525","0.000559067598509059","0.0862814212027244","-0.53588725519951","1.31664867426577",0.000744090566217094,1
"ATAD3A","4.60296625571593","0.621958749372709","0.00167249992617259","0.0515848467933921","-0.618239003567352","-0.0679206919083765",0.00212985020538545,1
"TMEM240","3.28252345342323","3.77802189064443","3.29633693248127e-17","0.167775435274983","-0.530678888826689","-3.7405653747986",1.46554910308227e-16,5.88857629618454e-13
"SSU72","2.9265678400758","13.1367286854725","5.50901413678901e-48","0.252275055639046","2.80300574390091","-12.8342042743356",9.74386421184147e-46,9.84130285395989e-44
"FNDC10","3.15758525101373","2.78167521784713","7.66051854263992e-17","0.224818702370816","-0.0444843156249677","-2.78131950038974",3.29673580452227e-16,1.3684750324572e-12
"MIB2","1.29719791273135","1.36448566754899","0.0900023838410429","0.0416308533554862","1.31373341650259","0.368680955991814",0.0981085297129845,1
"MMP23B","1.58274245036239","0.116270499806646","0.0949964916430464","0.0619831144898629","0.116262203431455","-0.00138894872127942",0.103369514936431,1
"CDK11B","5.52468178592633","1.53882775641517","7.3365870154958e-06","0.111487272624546","-1.05846108623381","1.11698298681873",1.16591753798432e-05,0.131060790444817
"FO704657.1","4.75007114193146","0.0194360674816492","0.307694390114784","0.056747731817733","-0.0194222700380755","0.000732219720641715",0.320299084261436,1
"SLC35E2B","0.642846535270177","1.56605546726291","0.00390327430944902","0.0626355724516275","0.938813000359957","1.25345916443225",0.0048055197976566,1
"CDK11A","6.26021102879658","2.05142831619165","3.09881514196664e-06","0.155280865224975","-0.0471259393146845","2.05088695015513",5.10769825577524e-06,0.0553572336960921
"SLC35E2A","5.25585681840947","0.577211431459535","0.628835202176204","0.0190590513031629","-0.494047147377148","0.298480238501762",0.638812172401235,1
"NADK","2.39500199052078","0.990924600556623","4.41875190228844e-08","0.0639193243165164","0.672976760576215","-0.727347127383237",8.61753100245423e-08,0.000789365839824807
"GNB1","3.29470852379139","32.7180717159468","3.92452087773211e-37","0.143009881135945","-4.99010416718497","-32.3352915126876",1.09714618090464e-35,7.01076409598064e-33
"CALML6","0.621968779017915","0.0552145966256405","0.0515932265626392","0.0927037424447864","0.0321700327154026","0.0448747220116417",0.0573315127715219,1
"TMEM52","0.897793648359376","0.0709511363168678","0.0488469036949871","0.0801644327945555","0.0554804903620637","0.0442264506131762",0.054421921392494,1
