"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"PER3",0.61232062338556,"0.442000526175127","0.410961434957153","5.25887032754341","7.18920835555221",0.813424761751036,1,-0.312664825074549
"NPAS2",0.543065178841086,"5.66133695695951","5.7496413024875","13.8414644464133","16.7449651898705",0.813424761751036,1,-0.19042887021289
"PER2",0.138632813440104,"4.56215863198508","4.46072371906481","7.5898703671514","6.34654488346891",0.813424761751036,1,0.178903959853041
"NR1D2",0.664328297156257,"2.60117788403854","2.72862177781228","17.3755920337253","16.8104580435762",0.813424761751036,1,0.0330652694251587
"CLOCK",0.602032207339554,"0.990269358159757","1.00487215877282","8.22725148221823","6.24421391990465",0.813424761751036,1,0.27579673349162
"ARNTL",0.376859715255974,"0.937823176429492","0.552689319823988","6.99683902543334","6.08542260825586",0.813424761751036,1,0.139562304422086
"CRY2",0.342619106608709,"3.81484209771644","2.91012300534563","2.48481848349893","1.67744236817797",0.813424761751036,1,0.392929378518157
"ARNTL2",0.773043014332448,"5.66119982219022","5.7413916376492","7.10327315462237","7.58174464558073",0.876115416243441,1,-0.065187651986008
"CRY1",0.343395211879235,"5.11663030049175","5.66326333886338","2.44479875515555","1.22513045506307",0.813424761751036,1,0.690915478553799
"FBXL3",0.669879215559677,"2.39248840653987","2.43387191939735","7.20424075136074","6.33515261348978",0.813424761751036,1,0.12855594186799
"RORA",0.125396815523223,"0.549148322915266","0.208644899502103","171.06533950021","205.8004938676",0.813424761751036,1,-0.184861637281893
"PER1",0.260662290717747,"2.39424907212952","1.66394715250846","2.22767068847416","3.23549268715084",0.813424761751036,1,-0.373224710071905
"NR1D1",0.965592359887205,"2.22767742105604","2.22480757809466","6.99143788135249","6.71558300590145",0.965592359887205,1,0.0402555929417219
"CSNK1D",0.210989879776952,"3.1518092351222","2.78187373439898","3.0141509777584","2.85957936495179",0.813424761751036,1,0.0526436522823423
"DBP",0.483247722904698,"2.77443598323125","2.85882123191185","4.2177447828354","4.63678149003135",0.813424761751036,1,-0.0947199076170541
"CSNK1E",0.483906528786643,"2.25818013237461","2.02447920975376","8.05923075195267","6.84572762497438",0.813424761751036,1,0.163193358453108
"TEF",0.866827763683565,"2.50999515028267","2.47942899324046","11.4491542108449","12.0397357228248",0.921004498913788,1,-0.0502966304848869
