"Gene_Symbols","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"NOC2L","0.556647915692833","24.2634060338425","25.131710746855",0.936708184643509,1
"C1orf159","0.337682011606218","21.8368906505173","21.0375084514404",0.872619289191285,1
"SDF4","0.911528756081454","40.0206474573623","40.9452088144959",0.992256539252077,1
"UBE2J2","0.805575811464747","39.9678270042927","40.2754840940606",0.975241839826345,1
"ACAP3","0.969840498138584","57.1342134580859","60.1131424346988",0.996692040897537,1
"INTS11","0.566461608218935","31.0350280044536","31.8635359459686",0.93955707293298,1
"DVL1","0.802526093249867","23.6936854313389","24.9489132466613",0.975147459143368,1
"AURKAIP1","0.960656814609313","31.6289767180256","33.5367053365448",0.995822812015029,1
"CCNL2","0.67862920234554","71.920314988627","71.4845094008506",0.957354662265398,1
"MRPL20","0.597285547796358","42.5627311361823","44.4148629896146",0.943188682530141,1
"ATAD3B","0.380586481843344","20.8736425586096","20.0464816232617",0.889419698641551,1
"TMEM240","0.761796584059372","16.0947371172243","16.9389611751327",0.97005954789006,1
"SSU72","0.472972926570567","68.9062606758789","70.5460975817507",0.915058075754071,1
"MIB2","0.710335226157926","30.7878490547471","32.8032965261614",0.963042506880727,1
"CDK11B","0.625870872115582","25.4049034026308","25.8295346528547",0.948438598870675,1
"SLC35E2B","0.306039733477745","23.5553320230379","22.803708894563",0.854760778635061,1
"CDK11A","0.859185049739934","27.8794761714244","27.6445217740386",0.986616710938097,1
"SLC35E2A","0.608165629109347","31.0532366710452","32.0858019823113",0.944697200236514,1
"NADK","0.273672284661191","27.5625529811196","25.8187000892691",0.84145566671587,1
"GNB1","0.545578735495934","375.068984792987","369.709891936888",0.934700055663609,1
"CFAP74","0.114194084263099","44.0231015388894","40.5430893786803",0.723734372127975,1
"GABRD","0.75002339615721","35.6628993215361","38.4465030023412",0.96773521901107,1
"PRKCZ","0.117480550834784","48.5773287553184","53.7662299302936",0.725953935618223,1
"FAAP20","0.432315906955143","22.7503859721019","23.5675686016014",0.90351186593623,1
"SKI","0.721699882334096","235.046569225852","232.14384893364",0.964095498706913,1
"RER1","0.189971067303951","45.5710698681643","43.4157865497649",0.78735646252241,1
"TNFRSF14","0.391077372427043","25.4938148756557","25.9682324955883",0.891559626726243,1
"TPRG1L","0.753467041679972","30.9168937963069","32.2536887122286",0.969076718971911,1
"LRRC47","0.70096310089322","22.6014436571767","23.4517813638848",0.962440509118781,1
"CEP104","0.241941189964467","29.4220381968551","30.4938105998059",0.818948212624133,1
"NPHP4","0.593165472368367","42.7955678277849","41.9697143667653",0.943145084219716,1
"KCNAB2","0.85686746434151","58.9742485513443","62.7293360037017",0.985779469034662,1
"CHD5","0.673072596054314","72.583940294038","76.1080572557226",0.955121477564493,1
"RPL22","0.0716793790013496","144.735635975934","139.083303904952",0.646770193828133,1
"ACOT7","0.944180241452007","36.760409663319","39.0929518500215",0.993594698777889,1
"TNFRSF25","0.0472536590860812","43.4373276122866","40.7109869244336",0.559618530217492,1
"PLEKHG5","0.0105830775673616","32.006674005722","28.4118537598081",0.367559904894075,1
"NOL9","0.762243793520776","34.5755870953219","35.2114202123213",0.97005954789006,1
"ZBTB48","0.887418721869336","19.2310782380498","18.8931578569361",0.98975051207301,1
"KLHL21","0.261536573553783","21.7061472415175","23.1473517627027",0.829327959499396,1
"DNAJC11","0.204362493762832","52.4545550958724","54.2957153108",0.790549282271692,1
"CAMTA1","0.690410512319554","220.519881377749","221.927439854616",0.96033710903877,1
"VAMP3","0.860956402443743","22.5568020156595","22.1993782867251",0.986919946772179,1
"PER3","0.823925319344777","68.1275296946565","67.78247348326",0.978821408163108,1
"PARK7","0.26001713605708","61.0603763524409","62.5674869173772",0.827915935896775,1
"ERRFI1","0.532671473297892","16.1624465370123","15.9916157775714",0.931359673013841,1
"RERE","0.521253238884668","712.654129405257","710.385193968733",0.926575411239059,1
"ENO1","0.172517402389796","110.007813084713","119.885787397616",0.776125157901527,1
"SLC2A5","0.426423467125095","315.810026481742","302.971283927493",0.901746868915468,1
"MIR34AHG","0.911991192252192","97.0956241616611","95.6655111172826",0.992256539252077,1
"H6PD","0.440326264903232","28.7912762345967","29.2263811282466",0.906174564984005,1
"SLC25A33","0.726992702158366","32.7548335087434","32.07521927431",0.966088136867424,1
"PIK3CD","0.101305507105543","129.220804775173","121.51985907889",0.702301792186344,1
"CLSTN1","0.398350955421588","168.475500739353","174.713808084653",0.892372707102542,1
"CTNNBIP1","0.895091816589712","31.8903046883869","31.7533249253736",0.991549575772422,1
"LZIC","0.875053388827501","23.5912482657367","23.5007054029246",0.988103256667133,1
"UBE4B","0.643945008383314","120.260911933777","118.691462740316",0.95091606870103,1
"KIF1B","0.612459939567946","151.441550585885","154.679989406016",0.946142940570209,1
"PGD","0.754047274301794","31.492607929253","31.0135531408514",0.969336999432656,1
"DFFA","0.181733890518689","20.1907634343361","21.1885885633195",0.783584380957707,1
"PEX14","0.394010394169799","69.7795689380892","70.2610314232719",0.892174792488324,1
"TARDBP","0.508494122912644","63.7509995052549","64.097476209045",0.922076107959153,1
"SRM","0.309055813869737","29.349690568221","28.7227469116108",0.854760778635061,1
"EXOSC10","0.224751465481755","35.8000271780764","37.267092760685",0.803851140962504,1
"MTOR","0.321682268127604","65.5680173206026","63.3646934380561",0.86351527343641,1
"FBXO2","0.458271731049221","39.275732887783","42.9403639614098",0.91187330351561,1
"FBXO44","0.681386604365674","43.9290354643343","47.3567497519735",0.957469980623297,1
"MTHFR","0.556362646809938","54.1037095523348","54.4814229582726",0.936708184643509,1
"CLCN6","0.480425828827443","60.722798217052","61.3830162836144",0.918188593942234,1
"KIAA2013","0.716445503021966","24.3056714272449","23.8547739974628",0.963042506880727,1
"PLOD1","0.176371066016492","17.0947096896603","15.831975065042",0.780166714819754,1
"MFN2","0.621896548566157","39.0113525537449","41.3478524705396",0.947562307642558,1
"TNFRSF1B","0.640240011723121","201.61531419322","192.33496988322",0.95091606870103,1
"VPS13D","0.504853901145347","247.851425652777","246.746447717171",0.922003183420758,1
"DHRS3","0.775006696414648","87.2357059096364","87.88619067774",0.970468671933096,1
"PDPN","0.926420935023921","34.8579400127657","33.9767533236768",0.992694214972879,1
"PRDM2","0.626971785741362","196.960440770216","193.561607466432",0.948438598870675,1
"KAZN","0.922579111124252","113.67072603781","122.186313700847",0.992694214972879,1
"TMEM51","0.00107471443029352","89.5947887434708","101.083985731002",0.142563854496297,1
"FHAD1","0.637320663076903","17.9857003383841","17.0041431126373",0.95091606870103,1
"EFHD2","0.104634627499254","64.7067311876184","61.4650712629137",0.708835472250533,1
"DNAJC16","0.338090834546196","46.2882550609016","44.8856688231151",0.872731232635329,1
"DDI2","0.684152330113823","74.7982085385722","75.2783890494751",0.958676482528921,1
"PLEKHM2","0.997446891157753","94.0609985595707","92.8899824859065",0.999516137384897,1
"SPEN","0.662306878568359","144.455248674791","144.568386829188",0.952286673686179,1
"ZBTB17","0.606680877312382","17.2330419767047","17.5261532324086",0.944281993281388,1
"FBXO42","0.338052725368692","123.44198242953","124.640143503123",0.872731232635329,1
"SZRD1","0.4670846248589","30.0759442407083","30.5292878917363",0.912546554466398,1
"NECAP2","0.889225525350603","22.1874823773472","22.2262789978347",0.98975051207301,1
"NBPF1","0.762844767127843","37.7930656801949","37.596371282173",0.970293031141034,1
"CROCC","0.227318938676927","46.5870973677164","40.3801410058467",0.805611570799009,1
"ATP13A2","0.427444977614089","46.9323329842125","50.8761686890182",0.901746868915468,1
"SDHB","0.1844693881002","55.4900266350633","53.7463174357839",0.786770909923178,1
"PADI2","0.514192580117403","270.102788444593","290.763414052536",0.923367023942108,1
"RCC2","0.365684368617786","87.1533768664396","88.1673330969012",0.884085964969435,1
"ARHGEF10L","0.0712355048691148","86.1818220739741","91.6106190453124",0.646770193828133,1
"IGSF21","0.0336846480435073","479.994249467751","448.243281464013",0.509163829751156,1
