"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","amp_ratio_CTL","amp_ratio_AD","mesor_CTL","mesor_AD","BHQ","Bonf","Log_AD_CTL_ampRatio"
"NOC2L",0.109260643293105,"1.0304155530329","2.02053975416145","1.2075252755542","2.20950230677164","0.0909999476132433","0.0477523896282854","24.2802591069854","25.2872219579759",0.175386286402092,1,-0.60419425115089
"C1orf159",0.14383219088094,"4.83474845510377","0.121279521324334","0.508538043287189","1.99623500667337","0.0922075211291413","0.0239264094202344","21.6493728735809","21.2542565144406",0.218435562904096,1,-1.36747816134085
"SDF4",0.0606214124204065,"2.41678804009325","3.15621559303971","3.43818666256","2.51178568869019","0.0624513465297326","0.0849901780295682","40.2198804071318","40.4539294101002",0.108895074295148,1,0.313950269470579
"UBE2J2",0.154752412075355,"0.501654509553919","1.6399936737852","2.46131840580908","1.86283989790945","0.0465081707717071","0.0609988755947549","40.0540349577175","40.350225833027",0.230763510965139,1,0.278594993558773
"ACAP3",0.399794823681984,"2.80785194302329","1.7050554913216","2.67538365746973","4.04839634134596","0.0713589311505772","0.0439736440863783","56.732861270067","60.8406174438129",0.487294584097324,1,-0.41422804418681
"INTS11",0.0183952755732928,"2.07032431683375","2.23626518399124","2.66943127888827","2.93795499373774","0.0945534801190215","0.0838374731532373","31.0718864079833","31.8405502752822",0.0410978425732209,1,-0.0958483133991647
"DVL1",0.207580005714112,"2.7790997613796","2.4664730869609","1.38534404787681","2.00636786453408","0.0848573829319415","0.0551860841585762","23.6439988509103","25.1031409276303",0.29108745185369,1,-0.370377536037977
"AURKAIP1",0.0561913063020332,"1.78262846240259","2.9103445089984","1.39073997167394","3.32816249793603","0.10443347702836","0.041737909567829","31.8687320640702","33.3207864522737",0.102537861385311,1,-0.872584390056869
"CCNL2",0.0542038444706857,"3.12508560524017","6.11615414362745","3.36057803591734","3.99991342353903","0.0559279190228502","0.0469674043197139","71.5190819437571","71.5512829502221",0.0996153393379871,1,-0.174159723092327
"MRPL20",0.757969071419639,"5.50235299064414","3.83782844576503","1.50854677601614","1.15057952915603","0.0269718198128494","0.0339572198641828","42.6585798488798","44.424920003752",0.804641836293094,1,0.270881033595912
"ATAD3B",0.379089958266857,"5.74499577807178","1.45702669911784","0.336252243595323","1.6933951676836","0.0817391844936202","0.0164519096368919","20.7170548394176","20.4384932215595",0.467306168224929,1,-1.61662916429006
"TMEM240",0.489227820061805,"2.60609729908423","3.90031587123466","1.61064839715178","0.373220075023913","0.0231547472769076","0.0961989434067257","16.1185121375144","16.742890723259",0.569137016980548,1,1.46222384893102
"SSU72",0.0212104700180568,"2.85100474429134","3.0506671097079","4.82135056431487","4.45050315915748","0.0645186520359886","0.0685399479380319","68.9801013926172","70.3436566463973",0.046463577784968,1,0.080036929619259
"MIB2",0.0865009558767424,"2.93524544291295","1.83477507683912","2.28861099601528","3.06746522468037","0.100646355514248","0.0685677923944986","30.4776582222703","33.3773469451658",0.145529439770789,1,-0.292906479260455
"CDK11B",0.00112437483095575,"0.592977880754773","5.70491649321166","3.63446400758015","2.88512336535982","0.112002506549082","0.145127162760388","25.7594535537961","25.0433064248684",0.00401154426987612,1,0.230893986900327
"SLC35E2B",0.437622106441647,"4.52530506797786","0.483686701562011","0.336451323997679","1.52678950338015","0.0653196643577427","0.0145852594466154","23.3741174023527","23.0679012073217",0.522531408754116,1,-1.51246896110717
"CDK11A",0.00440281866292161,"1.10265059724708","0.183170495327827","2.4250344753658","4.153654201026","0.149342997144636","0.0883921333188499","27.8128488140843","27.4349581157654",0.0125638843888749,1,-0.53814273623679
"SLC35E2A",0.772654155075131,"3.90090095927243","4.40842924559992","0.888526238351515","1.20275311984428","0.0386959228487103","0.0277835783559168","31.0821665772565","31.9802664354174",0.816239335817119,1,-0.302804296278051
"NADK",0.135590657621087,"1.75202362587403","0.795424426385383","0.910951669938545","2.27435555645395","0.0830450777309293","0.0350006756560879","27.3870001521702","26.0266881385216",0.208210942684862,1,-0.914962175174064
"GNB1",0.88595791784522,"4.93834562374498","4.3762408901587","5.01567399740639","4.39026882465025","0.011702163577961","0.0135635482997612","375.167275299294","369.790698315623",0.908111619804647,1,0.133177347780247
"CFAP74",4.99723757411634e-09,"4.46688738627921","4.29383781694648","10.5877298531822","9.03518996184834","0.205737053367401","0.258622145782751","43.9162018409658","40.9389915977119",1.38752038338875e-07,4.77286160703852e-05,0.158568820675346
"GABRD",0.0237695604398908,"3.9457266386003","3.3258136013458","3.87888959351639","2.69796431351897","0.0760874898473573","0.099618953216753","35.4587110040229","38.9372651314316",0.0507881592307376,1,0.363051394752653
"PRKCZ",0.0222830467754607,"1.28228645581751","2.73231060091838","3.16662926796363","3.95378565922948","0.0807001401474139","0.0593909513554743","48.9935414239324","53.3183792428297",0.0482050690265969,1,-0.222005814935758
"FAAP20",0.0067334785586372,"1.51620554270204","2.237697476322","2.98179107577883","2.34615986793716","0.102218140637565","0.128097569730451","22.952480384631","23.2774991910718",0.0179311298835377,1,0.239744259300107
"SKI",0.0355090207563329,"5.88286569181533","4.58733864091726","12.2358098224358","13.828803887289","0.0584336758095175","0.0532347984523675","236.658120436719","229.846081475897",0.0706114214540361,1,-0.122386771411221
"RER1",0.338497464505779,"1.43035790925472","2.88939363158267","2.3525832127232","1.60298412229928","0.0349538799300058","0.0547771448457428","45.8599767896786","42.9482628082985",0.428949088960421,1,0.38364699530417
"TNFRSF14",0.172698161247349,"3.13697253876774","4.50367842129586","3.18508684710345","0.412836446131358","0.0162960949131221","0.122632879890375","25.3334586189069","25.9725356686615",0.25082727160484,1,2.04318333485401
"TPRG1L",0.000252721630693548,"3.16502049351956","3.58801313789644","3.88177119171979","3.63634666911256","0.11726953318547","0.121469001131483","31.0084518146877","31.9568873997572",0.00115928647719844,1,0.0653120268747344
"LRRC47",0.0175615804499873,"3.31903236165483","3.45238475398445","1.84058079150053","2.09863767681532","0.0926915106805316","0.0787290066555071","22.6410990759276","23.3786868358992",0.0395404655534721,1,-0.131207239520695
"CEP104",0.0231939441808759,"6.15026307868789","0.131458583050892","1.00293946440475","2.77553421448091","0.0948358778916366","0.032719608417783","29.2667108291269","30.6525509596151",0.0498145628224749,1,-1.01790808576689
"NPHP4",0.130930528657482,"1.44567486029267","5.27695565183551","0.941196570254429","2.91977187393698","0.0678984631440696","0.0227952050922729","43.002031838949","41.289234575629",0.202377856130987,1,-1.13210875401333
"KCNAB2",0.0419231990452796,"3.37258682537231","3.07602782772309","1.72497385027076","5.18331211671307","0.0876567699572814","0.0274762949631398","59.1319086847382","62.7804386502931",0.080906945662046,1,-1.10023236560503
"CHD5",0.429616439437021,"3.74865339896483","1.74448247705589","5.452923029794","1.73989419383808","0.0242004737952002","0.0705777819564104","71.8950467070263","77.2611844498284",0.515744923713296,1,1.14232749740205
"RPL22",0.00136715070512839,"2.04845948456469","2.62722056467498","1.24056246906808","21.1373732982608","0.145720940750766","0.00882802889147706","145.053780118076","140.525420149652",0.00471906627563471,1,-2.83547783918124
"ACOT7",0.000218620523796401,"3.43361671516606","3.41564994874416","6.14885777124","3.24674211340782","0.0889359570480988","0.156196960909343","36.5065179615923","39.3660525495679",0.00103215255698439,1,0.638614269382848
"TNFRSF25",0.572296478518618,"3.79344546369382","3.96791915411276","0.435647949681093","2.75263071883354","0.0630061079848752","0.0108126865473103","43.688315416885","40.2904447266587",0.643286297085009,1,-1.84347789609498
"PLEKHG5",3.44433796125371e-09,"4.42840197775681","4.55944441523303","9.12616877322662","4.73444205883719","0.150147765771554","0.311088992339489","31.5318848369714","29.3361996019046",1.01221144209028e-07,3.28968718679342e-05,0.656282089711345
"NOL9",0.0121635331715263,"4.91156780462997","5.04556031346224","4.31275200095204","1.76083966649634","0.0512343589765418","0.120640252456596","34.3683360477401","35.7488641902808",0.0292973739836567,1,0.895785437134998
"ZBTB48",0.864854950804581,"5.83623378466017","4.97204422890795","0.726541481191537","0.658434791104247","0.0341330064162577","0.0386255382542567","19.2902665260284","18.8098733125478",0.891552038330767,1,0.0984300888219422
"KLHL21",0.048541794793225,"3.14662698322989","1.81523764782674","1.74055500590449","2.14997401429974","0.100256275062721","0.073658209261515","21.4447825131614","23.6301564123674",0.0912104430592351,1,-0.211251724417021
"DNAJC11",0.0348528149302458,"5.97768310454032","5.18390086116328","3.17297767552941","3.61573352400679","0.0685558815047925","0.0590086974252111","52.7414051813196","53.7713559861394",0.0695221288771724,1,-0.130624269417219
"CAMTA1",0.010425375268435,"4.67821400855172","4.94443374538062","11.3708646126955","7.86604955168216","0.0357458720568521","0.0510400022586351","220.05476713987","222.783387725492",0.0257693476161549,1,0.368498374737957
"VAMP3",4.1102946087228e-05,"2.21752130836497","1.8833714951334","3.79544898223818","2.56996775875356","0.114155703831146","0.171582595215146","22.5128282906908","22.1202446406589",0.000250685975784875,0.392574238079115,0.389909359143456
"PER3",3.65961513845643e-17,"4.54293650967985","4.88127606349381","25.3222279316181","23.7220790342526","0.351624193341155","0.370388192814379","67.4642970634185","68.366725567595",1.34434554566913e-14,3.49529841873974e-13,0.0652763650977535
"PARK7",5.89236678520446e-06,"3.90128913385286","3.21553204396869","4.59833224739116","7.86179565566474","0.128628800376998","0.0730099360053233","61.1200262509066","62.9822802071199",4.9280205924245e-05,0.0562779951654878,-0.536321352427281
"ERRFI1",0.332806582101257,"1.57528108426526","2.44547446830697","1.80536593337578","0.550110765489963","0.0337156016838847","0.115212684029076","16.3162078686231","15.6698539626085",0.423479305308967,1,1.18839893364172
"RERE",0.00144422467758523,"4.90483143758667","5.35083448060893","36.1942471517502","42.3730568038367","0.059566506152458","0.05088772087559","711.357095468796","711.256989485494",0.00494030601922801,1,-0.157612519769637
"ENO1",0.000170832608900464,"2.41532581472641","2.89106339503935","7.49814830879106","15.3265037144252","0.138452115140193","0.0628216974758323","110.698949589221","119.356028411611",0.000838018617158876,1,-0.714927500769541
"SLC2A5",0.0191810457852142,"1.57582399716983","2.17848380400955","57.1363070362028","17.2397893102808","0.0538426286293067","0.194651311691648","320.188477961812","293.531579826772",0.0426141354488441,1,1.19821972043658
"MIR34AHG",0.110112117435097,"5.84275279782011","0.162965948550222","6.4940054676373","5.98035507059031","0.061802295938242","0.0673216298729267","96.7659045639078","96.4623922488967",0.176456515708492,1,0.0823995730797264
"H6PD",0.629082608673068,"0.32478302307491","5.0978516859832","1.41350262846478","0.921443152923914","0.0318080104094109","0.0488786468978043","28.968902520583","28.9186120765606",0.694287958797836,1,0.427884951187487
"SLC25A33",0.425400775639736,"4.95668161602859","1.62371613746637","2.29731331676678","1.03206340132433","0.031748314561042","0.0701450966785608","32.5076595590609","32.7508753362219",0.511262464846498,1,0.800180216438526
"PIK3CD",0.104997770084221,"5.13705982794727","5.86538080972528","4.06923761967796","9.16438238695566","0.0711543766873819","0.033431265254259","128.79576511814","121.719521792839",0.169827891968568,1,-0.811868825924068
"CLSTN1",0.00209345994799268,"4.08227587394977","4.54623490380415","13.3697844938146","7.34392744818891","0.0437817296532093","0.0761062878364594","167.739545841597","175.672534739103",0.00671862767583269,1,0.599123498136147
"CTNNBIP1",0.025485824832142,"5.22234447625415","5.61774817903762","3.16733970324175","2.59620125338807","0.0817524516853473","0.0989312196948307","31.7568611077311","32.0155731730784",0.0537577546315787,1,0.198842704966655
"LZIC",0.0435156745318005,"4.94372536212677","2.56460737219962","2.93426307015311","0.993330410666754","0.0424702414567406","0.121356776717692","23.3888571525675","24.1788151392565",0.0836590594712614,1,1.08314826876712
"UBE4B",0.000219782842071976,"0.316375261584425","6.07650597005892","2.91050789451095","9.807473051145","0.0816728124594764","0.0246077430061637","120.082469989768","118.276100891574",0.00103559246405005,1,-1.21481705116724
