"Gene_Symbols","p_val","BHQ","Bonf"
"RPL18",0.174491501923057,0.992980073525607,1
"LIN7B",0.851360295244324,0.992980073525607,1
"KIF3B",0.0831271801471278,0.992980073525607,1
"ZNF217",0.0370590621767773,0.992980073525607,1
"ATP5F1E",0.842527152977436,0.992980073525607,1
"ATP5PF",0.343443745429202,0.992980073525607,1
"GART",0.159118569408915,0.992980073525607,1
"CBR1",0.572768360649892,0.992980073525607,1
"COL18A1",0.557584189660658,0.992980073525607,1
"PCNT",0.85217604223427,0.992980073525607,1
"TMEM121B",0.929286356624899,0.992980073525607,1
"Z83844.2",0.286100226472067,0.992980073525607,1
"TEF",0.771836864434081,0.992980073525607,1
"SEPTIN3",0.408827543500093,0.992980073525607,1
"ZNF630",0.707937899945865,0.992980073525607,1
"KANTR",0.407148538150496,0.992980073525607,1
"TSR2",0.665197714387225,0.992980073525607,1
"RPL36A",0.665008067341369,0.992980073525607,1
"MIR503HG",0.897158353246243,0.992980073525607,1
"RTL8A",0.839943278704393,0.992980073525607,1
"RPL10",0.331796417906145,0.992980073525607,1
