"Gene_Symbols","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"NOC2L","2.03591091761355","2.29473606389063","0.0449928204764701","0.0945243332433886","2.05096665249018","-1.02924700305293",0.100734240847699,1
"C1orf159","0.146468190874443","1.98348929964685","0.0582892797681122","0.0916531828783299","0.289480458889926","1.96225147871888",0.122460664148851,1
"SDF4","3.1614145575389","2.52782087217761","0.0964811686169658","0.062841405223391","-0.0501029414050634","-2.52732428807214",0.178176742429371,1
"UBE2J2","1.68756408530374","1.91493543272006","0.248011108042584","0.0478035138211879","1.90189546507537","-0.223094938114974",0.35982896747907,1
"ACAP3","1.61446725814528","3.75221696944537","0.291467248784015","0.0661350933114268","3.74863951730485","-0.163810729484602",0.4062167945624,1
"INTS11","2.25329666401802","3.11203869458788","0.0198900809604375","0.100159740671553","2.41493609923997","-1.96287250558966",0.0540455656481191,1
"DVL1","2.48686961080883","1.95803375250189","0.108427765658486","0.0827702810407157","1.19232425013148","-1.55314489294625",0.194770282077149,1
"AURKAIP1","2.89454890660713","3.40536739605294","0.0143754008863826","0.106878151881912","0.832743544197304","-3.30197899625332",0.0426131141731348,1
"CCNL2","6.12470599797699","3.67576679574487","0.0980138401000393","0.0513749839004869","-0.580097589812903","3.62970361365687",0.180511027149147,1
"MRPL20","4.01937309174115","1.1103303615373","0.658514071365747","0.0260281582879454","-0.854202446212571","-0.709345961175512",0.741945015408075,1
"ATAD3B","1.43804540423181","1.67066841354643","0.124846234594561","0.0806356274844918","1.65596908565781","0.221131941083549",0.215937411556076,1
"TMEM240","3.82220274313591","0.369284328746479","0.846639331917132","0.0229150628098167","-0.232378550988782","-0.287003701192322",0.889968331404416,1
"SSU72","3.04620320868971","4.56137134335412","0.0449739426884383","0.0661166381520055","0.434447130681343","-4.54063478190164",0.100734240847699,1
"MIB2","1.83998249842799","3.05410168310976","0.0670095396726219","0.100188901877845","2.944116306777","-0.812229193604642",0.135969431360359,1
"CDK11B","5.72008215593275","3.10069635922015","0.00827550355047186","0.120434579386387","-1.65519139590275","2.62195716116999",0.0276748369784863,1
"SLC35E2B","0.484605716184783","1.50620025425936","0.206420519528911","0.0644254894733662","0.701677712720272","1.33277439703898",0.314086726464972,1
"CDK11A","0.151363360677933","4.2446123245292","0.00277023824190559","0.152559867855141","0.640028304035539","4.19608121413046",0.0120925710459051,1
"SLC35E2A","4.39112496456915","1.16725944732054","0.531806383003881","0.0375635973026889","-1.10753900213743","-0.368581030580084",0.63618271093062,1
"NADK","0.81188793893181","2.2184512374421","0.0538743839733611","0.0809641098841849","1.60968073957189","1.52658239527373",0.115370906127707,1
"GNB1","4.23893923648909","4.51560360614294","0.701107619129396","0.0120341612730677","-4.01889011951629","-2.05893130897208",0.776110207499404,1
"CFAP74","4.32282640513273","8.9786665638033","7.69193160993439e-06","0.204583193859744","-8.30594244232682","-3.40995211237833",0.000138477718953128,0.0734656388064834
"GABRD","3.32977846062702","2.71994314126538","0.0947872950228113","0.0766934977145757","-0.508838911797648","-2.67192321251138",0.175814185713097,1
"PRKCZ","2.76258715308013","3.60214594672286","0.0336885479572068","0.0735041198220248","1.33278221994775","-3.34651265882607",0.0817477951065249,1
"FAAP20","2.25315661494928","2.4351721473397","0.0361601655646414","0.106085874957424","1.88990403754212","-1.53568425011818",0.0861046475462204,1
"SKI","4.55444115325847","13.8164723557395","0.0288622780024585","0.0583689221506286","-13.6444870195321","-2.1732193471285",0.0727490361394691,1
"RER1","2.86661794592053","1.62786736758707","0.404992904187111","0.0355022739999251","0.442002771788633","-1.56671175274395",0.518232479620994,1
"TNFRSF14","4.09428684629796","0.408457857009201","0.924875777296017","0.016118919399378","-0.332884868742093","-0.236697032332702",0.945263460993492,1
"TPRG1L","3.55004604381739","3.75379556234004","0.00127799162596137","0.121029466472456","-1.49097165021127","-3.44499414543916",0.00677740034400724,1
"LRRC47","3.42837076889734","2.14908595203193","0.0212068541341474","0.0949118028032082","-0.607897748547076","-2.06131772333437",0.0567675627340924,1
"CEP104","0.122967980234744","2.87335321222067","0.00392033046986077","0.0982210012330862","0.352440655090935","2.851656407567",0.0157588705040573,1
"NPHP4","5.26894871103951","3.03867187577212","0.0367630662680952","0.0706312373084272","-2.58006797181389","1.60523394850366",0.087109004763883,1
"KCNAB2","3.07796319744182","5.18598144597806","0.0093189561388681","0.0876977815719574","0.329758557849451","-5.17548672605328",0.0302636348460827,1
"CHD5","1.60411512328989","1.50222180729196","0.850809927627005","0.0208915755431479","1.50138804451826","-0.0500429623540929",0.893663875372872,1
"RPL22","2.61618873200635","22.1506327478078","0.000305019256878589","0.152756261553795","11.1099264450483","-19.1629868630616",0.00223579349381996,1
"ACOT7","3.46945435469615","3.17587091106252","0.0424092037981436","0.0869588275805596","-1.02269194307624","-3.00670205263175",0.0965554959418521,1
