"Gene_Symbols","p_cogdx","p_ceradsc","p_braak","acrophase_cog1","acrophase_cog2","acrophase_cog4","acrophase_cog5","acrophase_cerad1to2","acrophase_cerad3to5","acrophase_braak0to3","acrophase_braak3to5","acrophase_braak5to7","amplitude_cog1","amplitude_cog2","amplitude_cog4","amplitude_cog5","amplitude_cerad1to2","amplitude_cerad3to5","amplitude_braak0to3","amplitude_braak3to5","amplitude_braak5to7","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","Bonf_cerad","BHQ_braak","Bonf_braak"
"RCAN3","0.0976534522821094","0.469892384243669","0.841740762043465","4.99175395457105","5.23862974107002","5.89607210355212","3.94089424256414","5.28246306004652","4.90514053711535","5.44751772206818","5.09818041301391","5.15068468229843","4.62867229155966","5.74491528506151","1.62544023229919","3.55717064745928","4.15353222528194","3.20212843624375","5.19906425388826","3.45158542962832","4.10659899674788",0.470810263555997,1,0.999575337397649,1,0.999904816274683,1
"CLIC4","0.904815984613384","0.531217759277061","0.67740881126682","1.38442298117432","1.68459065241483","1.61331685556909","0.77817742880623","1.62695305385726","1.27415781836342","1.48181663066207","1.38449996116145","1.84761047809549","7.81494264331986","8.59008830365059","10.0865775027468","11.7613055343647","9.89281333264477","8.25224589747761","12.1568556583594","8.11042152792962","9.78871405921541",0.959834380749236,1,0.999575337397649,1,0.999904816274683,1
"FGR","0.713189094080021","0.197246456551075","0.680148133147035","0.954663277825984","1.23318552946355","1.5310811300815","1.0828869486607","1.46091404337597","0.598698145422953","0.630917323396229","1.2613743079212","1.70980726631076","3.55754066171626","5.72075676764366","6.17982607359965","12.2850314571887","6.52922360737617","3.8190066917018","4.7480983845207","6.48590865349938","3.31839249360775",0.886624201024759,1,0.999575337397649,1,0.999904816274683,1
"THEMIS2","0.316581709850966","0.834853696829772","0.725423782292186","2.32027289787552","1.75473139839088","1.6471635538783","1.64717061481702","1.81518667308193","1.59116048826516","0.925037169750745","1.79617658875443","1.73212224529195","7.54091546841345","19.5029277252941","16.8244261930245","52.086757374375","16.0368871100014","12.3871338235403","4.71454780802941","16.8031994996398","19.9455812557424",0.688020921049452,1,0.999575337397649,1,0.999904816274683,1
"LAPTM5","0.367536221033316","0.697260712146518","0.53187630743291","2.48456148501983","2.32314749446755","2.127249672253","1.52963584498446","2.21466834772091","2.36251030910648","2.65204310610954","2.19590158743088","2.32074826977049","55.4273839312325","66.7953650098832","47.4243582541941","58.397977226818","52.4595548025732","58.9332210411087","37.8263875699653","59.1658714681806","52.6380588904279",0.729545581599966,1,0.999575337397649,1,0.999904816274683,1
"SYNC","0.0730746317382419","0.272767497395087","0.76221984786524","3.99045522122385","3.83012275266207","4.9346487825979","4.2203707879578","4.70624446873714","3.89709918409679","3.76564064036063","4.42848989392126","4.75171746479539","1.20641643675491","4.82759022802288","5.75046521773923","4.1014086568222","3.37199248731386","3.42481698280111","4.05930463569147","3.15989326128534","3.58072772134014",0.407571185469631,1,0.999575337397649,1,0.999904816274683,1
"AZIN2","0.282354355560705","0.124879299597666","0.724084893014392","4.35173600558006","4.72374620855699","4.41568440773893","5.14628486308744","4.60757937745068","4.27360114438858","4.26100396844364","4.49271961028027","4.67034335501068","29.1618348472059","33.4802010189918","38.3058755796158","43.963465770333","36.1219983044591","29.2139911412561","32.7127484185179","32.3393716091022","35.7405523098497",0.688020921049452,1,0.989044052813515,1,0.999904816274683,1
"ZMYM4-AS1","0.0120594770651853","0.997823890151751","0.0840573980445483","6.12897264329998","4.49202164129374","5.20328740209037","5.91816134643665","5.07463669639869","5.08358713110352","0.078369188504345","4.77646855670442","5.71564036058128","1.19654231068696","6.25444130591283","5.50609196896792","2.98925688568487","3.19166682335147","3.29300641611949","2.93042839014558","4.14327076914742","2.9331491379238",0.197921434317054,1,0.999575337397649,1,0.999904816274683,1
"OSCP1","0.277488692531217","0.312328365372379","0.368761925432654","4.82718349875077","4.66779681719962","5.02187671177563","1.32885314722134","4.86860932987338","4.9231497626961","4.92666897060001","4.79486386026058","5.5020174974163","2.85827905281429","6.05818178426141","5.19239372972104","1.72039817986719","3.24639328876216","5.47804098073951","6.29997343948984","4.16986672400393","2.51988146765868",0.686784514014762,1,0.999575337397649,1,0.999904816274683,1
"YBX1","0.14409226322657","0.272368870053511","0.944398062549176","1.87475642803982","2.29405163516139","0.859426516147279","0.43367557744841","1.45964240535689","2.10168047571238","1.86647870729541","1.58681140876806","1.41866970799891","13.3900474949404","17.684887455061","17.5668841098494","8.03908977835655","15.6122420895919","9.39772933224715","17.4790560041329","11.5966398482219","11.8267450419621",0.518732147615652,1,0.999575337397649,1,0.999904816274683,1
"ARMH1","0.312762403444194","0.102258174172908","0.219748764099641","2.24654472984183","1.55855624951001","1.54276064707387","1.07032013244098","1.66703283439483","1.46260425624607","3.11991612515376","1.583024940006","1.50519091432782","2.80331614014202","4.90818892382596","7.41757338493706","9.12593899179293","7.47056497697268","2.72236136211713","2.29322446998183","5.28832564206831","8.13647142412123",0.688020921049452,1,0.969122669947717,1,0.999904816274683,1
"MKNK1-AS1","0.447748421173817","0.896929572805833","0.414933359349443","4.52944890579828","4.6526709335133","5.06996167509569","1.77746420474521","4.85948883411087","4.87011082492886","5.79282705024523","4.55028059832049","4.92954895839766","2.3549219288615","6.25462960586654","5.79080267859425","4.10111250935248","3.47984547698254","4.50708787089275","5.75271508153531","4.11485418593552","4.11569539553284",0.774272378973064,1,0.999575337397649,1,0.999904816274683,1
"SPATA6","0.469101675466159","0.951096069986695","0.772453824765259","1.64036300420296","0.681218848371502","1.0275279545395","0.80180716189263","1.11371771504459","1.02367276866257","1.22671820431814","1.06998470654699","1.08136972224246","41.1918271816324","82.1538390942958","90.841877669774","55.0352285100963","69.0533088909432","61.7979968801808","81.346848557894","72.4121199599074","28.7728846870004",0.793864373865808,1,0.999575337397649,1,0.999904816274683,1
"AGBL4","0.0352292219264905","0.870756157903842","0.91314414086105","5.8306501704355","5.37479191444558","5.30266773979304","3.30819908047011","5.46254110247175","5.52516124417997","5.61073009422584","5.41484640962921","5.54529442365907","20.5035834875358","15.8601709577986","16.3312476493282","22.9974760230536","15.7350301698767","18.0408475864376","16.7176278693005","15.5640212334131","20.052330136487",0.28764478109052,1,0.999575337397649,1,0.999904816274683,1
"ACOT11","0.0197714405471537","0.0481838952120411","0.31645048255961","6.27152942482112","1.73938907049022","1.17629183855687","0.0787902669431139","0.936610589801106","6.12532956484062","6.24673261482908","0.255816424914643","1.37244192832602","7.40175282690009","1.89263101845144","5.01822272291894","3.93921931315891","3.80649177522485","5.52016393658351","4.95696742337572","4.71732793799624","4.1145886025713",0.230279131078614,1,0.969122669947717,1,0.999904816274683,1
"LEPR","0.87858082540616","0.951845332808782","0.59981138200946","1.31883785954866","1.56427544665838","1.76561857660923","1.06173719896439","1.55451317575292","1.45726353186693","1.60508737100685","1.41415214260227","1.76043269705994","15.0575663176738","16.109438919216","12.9225307449824","5.6062290165585","13.1208738309125","13.646986417831","21.477928367821","12.3916344482389","13.2914823705574",0.953846729794868,1,0.999575337397649,1,0.999904816274683,1
"PDE4B","0.504087372143041","0.739830294671336","0.993722740883677","1.60960514919757","1.62922795146119","1.25319491283673","1.73814337053724","1.38465009514916","1.60990906929041","1.61986383540822","1.45727454332446","1.44581897205376","93.1589735646039","79.6337674993763","123.049458844986","240.96130967936","104.114864332966","109.81621903595","112.834168537579","105.261722107609","114.254896941753",0.80491370713163,1,0.999575337397649,1,0.999904816274683,1
"GNG12-AS1","0.222373576711203","0.0816448788055185","0.0225671819561569","4.58083167904656","4.53176656455847","4.71729485402497","5.12764032426777","4.70811301929574","4.53328805883964","4.93310880916161","4.53288185460874","4.97549217908273","14.124427806044","21.0157345083656","20.8603206998483","31.2740393966824","15.4445039301563","21.3085661971329","14.5736302840773","20.9115908321227","12.7831650395112",0.630021022262384,1,0.969122669947717,1,0.992956006070904,1
"WLS","0.923831958252463","0.161211032082112","0.730120647240611","4.70217353155024","4.46872659943973","4.58452870419006","5.00250616756841","4.77874542917805","4.31711139903234","4.5685061224144","4.56199742517167","4.86040909419577","15.324996049682","17.7968965077557","14.8672381798402","29.058063948388","15.3050199197916","17.6923910361229","15.2026301654103","17.6853263514032","11.809057226535",0.9716798286002,1,0.999575337397649,1,0.999904816274683,1
"SLC44A5","0.196031257515417","0.959706779400289","0.461292587732627","0.172746645520186","5.62056712434695","5.37599854343019","5.36284721385055","5.75345757174485","5.8495013578482","5.84062378210371","5.76132291803898","6.05721993201636","4.86378508158858","5.24416005338233","4.25867399387667","3.71680093713277","4.16679306916939","4.32160190947286","7.7592694869776","3.75283302085748","3.48912340760841",0.600814258376766,1,0.999575337397649,1,0.999904816274683,1
"ST6GALNAC5","0.0160883197127754","0.54270766507483","0.196300382541871","5.85971565660729","6.05280658794432","5.44885989188982","3.67271234703556","5.50603916402321","5.82460622829325","5.57148036513091","5.66471523545249","5.8058144428128","13.1096469371384","3.36046765995413","7.87232147956616","11.6186012962077","7.67314397807114","9.39489247335982","16.8445776469692","6.40205905826774","8.25685209512266",0.219688779526174,1,0.999575337397649,1,0.999904816274683,1
"DNAJB4","0.621593315391403","0.0547636540234356","0.936524776640703","2.06043094403663","2.57138120569475","1.67364078753698","2.26541029247391","1.789325942846","2.40442552172514","2.35788524326661","2.12914560757039","2.01082928354378","5.39823567090111","5.40642227636913","2.03123619468431","8.31444790013976","3.08649557491021","7.18329704036773","6.26188798873722","4.03172931023516","4.27843368415934",0.842782486121924,1,0.969122669947717,1,0.999904816274683,1
"IFI44L","0.774563210915468","0.10373994985187","0.172148591338746","1.00291613731293","4.27330155812913","5.16133854395323","5.31772513909918","4.74296593482058","1.12411995112616","1.23729172870518","4.99177309525847","4.53169588097616","5.8776239642084","49.4622912907404","37.5975593743703","61.8446193291878","48.4004124302171","15.502732005745","45.8313116737233","22.502776648209","76.8584643537272",0.904737445062089,1,0.969122669947717,1,0.999904816274683,1
"ADGRL2","0.00923506563892656","0.599819665148993","0.740576392913021","6.02617345588764","5.54730279150001","5.73204299226193","3.88252667411417","5.87727419617728","5.64115583036612","5.5496074333281","5.73509869999621","6.03422173542188","14.1056499473517","5.86917981932314","11.3853425606401","15.1175279535652","9.40316369060047","11.6805687358205","14.2619064669028","9.86933760458858","9.90701167896314",0.183526787493563,1,0.999575337397649,1,0.999904816274683,1
"SPATA1","0.0511770035366047","0.518810005109086","0.650243224567319","4.84895737127361","4.78389482980576","5.1151555610828","4.96212422390465","5.05449828221331","4.76990145987751","5.22276729900611","4.73042750518917","5.45711904280159","1.00608700845849","15.2639054191288","12.4236293193814","15.5682067070808","7.57175692885475","10.6881321576831","8.52794206628781","9.32705016724571","7.63899767650594",0.347376179760027,1,0.999575337397649,1,0.999904816274683,1
"GBP2","0.102536630012016","0.122924592293883","0.874977158503585","1.49694002120881","1.5841528255377","1.20627888078014","1.64470499996854","1.25204775268523","1.57093623151882","1.05853469096179","1.53388252869527","1.26535141509523","3.97649776743348","14.3078253449826","10.23200172557","25.7447019805457","6.91517439063509","13.4091152522216","8.79504940955916","10.4670527232994","8.8277190054869",0.472990041533831,1,0.984611628800096,1,0.999904816274683,1
"BCAR3","0.541949485116955","0.548292230269327","0.260443027215582","4.7090796883762","4.99551544161596","4.72838060046277","5.25981731840248","4.77608739103817","4.88836440949679","5.27815755338502","4.71276531580127","4.93601374137757","28.5702338806331","29.4372095999403","35.9051789838613","59.7255115337672","34.0537420851387","28.000373669512","23.1843108611718","34.3337083354108","30.7100660579622",0.831801746749276,1,0.999575337397649,1,0.999904816274683,1
"DPYD","0.140193618178253","0.058349156236727","0.973232087173176","1.0450661861484","0.688978345719469","1.23807395244516","6.28002756095396","1.18538241051604","0.537339912518947","0.964901337865224","0.946415595708502","1.1751524055646","190.163328281653","236.305543969778","351.997166426108","530.463065479842","290.905048916411","191.570439747391","240.80936190252","263.129373869342","251.426757296616",0.516413409623905,1,0.969122669947717,1,0.999904816274683,1
"DPYD-AS1","0.519353943539238","0.156886898875559","0.984711638423796","0.388956896027976","5.45410121809415","0.510501884608453","0.227870801475354","0.577944427014026","5.81976299333602","0.0621774264300005","0.329896472252508","0.0791981663174846","12.0563662296411","11.3797501671605","15.7774590502433","27.6316253302256","14.1892801259328","12.4249700994609","9.24597397689276","12.176080907868","14.0097586065532",0.82101461733149,1,0.999575337397649,1,0.999904816274683,1
"MIR137HG","0.0464374123893567","0.287413422876805","0.33214757250762","5.82133976327736","0.0135792074495223","5.56897217816108","3.17966180463102","5.4528867479748","5.87378811299084","5.53739774159205","5.89237378623998","5.11157035794367","4.79891280708669","1.38905763086854","3.3061908200704","8.07928663940427","2.40394343465185","4.34964385875482","6.36079826508622","2.67358863812192","2.74501612343098",0.340541024188616,1,0.999575337397649,1,0.999904816274683,1
"OLFM3","0.110341927660719","0.708600230341008","0.978046961402471","5.91553888405466","5.53678769519164","5.36173414479968","3.09229800078137","5.60720282217023","5.57575221911419","5.31434400178672","5.59758356049148","5.60286491816304","10.0861424769417","4.21576158925343","8.17705259344829","12.5070546179213","6.13010148199846","8.7188890766977","7.84231733245654","7.7595152939585","6.35247500709792",0.482822136504362,1,0.999575337397649,1,0.999904816274683,1
"AMPD2","0.362628321837301","0.390824954416954","0.939575094464671","2.06002911630871","1.91669594814172","2.25763597784041","1.95023319468994","2.19317167010802","1.75125862479451","1.83492626413429","1.95654061535602","2.34350332254681","5.94511150758987","12.4914851935775","6.18839171176645","24.7563583798642","7.51365943464364","9.53564537717328","7.59706478868151","8.27460815199782","7.81289754210566",0.726354109676822,1,0.999575337397649,1,0.999904816274683,1
"C1orf162","0.942803680252625","0.422337912279087","0.722982589321907","1.72576811658802","1.6676073214059","1.44993315174204","1.56662076454698","1.71048859024235","1.38956180446236","1.395374641951","1.69408919676286","1.47302883868846","14.4385554087438","14.5402382954493","17.7153761073964","16.4751943373956","16.8327939807328","15.2009208513799","11.469932040795","17.5930967102021","15.8779811978518",0.978310654161693,1,0.999575337397649,1,0.999904816274683,1
"SLC16A1","0.887474413672423","0.61881486239062","0.984273429583349","5.19951602861578","4.68730684241626","4.80642943876641","5.07094550647372","5.00242897039908","4.84811401151529","4.74289159606119","4.93243022180055","4.79350981091336","2.59392613207546","3.54711688539713","4.38914282476043","4.59857545928125","2.74469538572701","4.01850737879862","2.64979601620273","3.62569505751342","3.54835388385149",0.953846729794868,1,0.999575337397649,1,0.999904816274683,1
"OLFML3","0.19339707374877","0.14853578790536","0.15664966149993","2.88251095822627","3.36438972904577","4.36130630470219","4.58236416375178","3.82989419243279","3.41157049246055","3.99360583261535","3.27018249013372","4.51111203167277","2.99057870752136","6.113265093269","5.50647019019388","5.47645513202801","2.36256706399615","5.9831503842757","8.06042423831964","3.86651079345267","3.48527739069995",0.599581841790632,1,0.999575337397649,1,0.999904816274683,1
"SRGAP2-AS1","0.542451895071057","0.535972244579403","0.258994079910925","5.07969780735921","4.75036101925405","4.87558283778296","4.76081074071983","4.82148728600164","5.08278030267907","5.58046385225192","4.83408282096366","4.75136763602123","18.7158215693872","27.4235701936721","30.8048153384152","9.5265074572374","22.8887449941239","25.2719083501227","21.1161160117798","26.4122562721089","24.5281337392892",0.831801746749276,1,0.999575337397649,1,0.999904816274683,1
"HIST2H3PS2","0.821233233805923","0.621519183270814","0.134025883716089","2.03437880994609","1.64332530626758","1.89222071590407","4.56734816325438","1.70372921245846","2.19262084830706","2.27770429093594","1.71630223536566","3.50794668031025","4.09139480240496","4.13632157808745","1.72836760092356","2.63415324671879","2.63226724872546","3.83960912180981","7.92082443721356","3.17929955996257","1.82708992659617",0.92891274201689,1,0.999575337397649,1,0.999904816274683,1
"FP700111.1","0.0872706432508004","0.16438654024924","0.167864460574044","4.74014268642747","4.56849005008416","4.92331434819291","4.91303040291773","4.79244699544139","4.72562230803743","4.71321313877499","4.7119701254009","4.97786009787815","5.40663481886221","14.2760300689163","11.9159985400197","15.5687789538437","7.55623156717675","12.2368339238672","4.60207527051712","12.0357423819251","7.38903259385994",0.436567870031448,1,0.999575337397649,1,0.999904816274683,1
"TXNIP","0.879212909465152","0.935881967659706","0.826615860577035","1.59799031114413","1.21437272124238","1.61689146141447","1.8714319052753","1.53006747351926","1.64590638985368","1.19663412879266","1.62182416672255","1.53614691968151","46.5597194698071","31.0319722178257","48.010471817212","34.5004788507764","41.0192221115141","41.0728773618682","29.9576767824625","42.2622421576624","50.6028095569458",0.953846729794868,1,0.999575337397649,1,0.999904816274683,1
"FMO5","0.126374627154131","0.411545665757373","0.127980928116562","5.08873024069909","5.41917844005765","4.56684703622846","4.95475236868538","4.91768667324848","5.1120896787609","5.0669962036811","4.96308076498527","5.5730804035546","5.24857180764705","9.38242297530202","6.54625813998704","8.81825416244209","5.77717169432342","8.03503556410003","5.10247213582308","8.29504803625048","2.73716425293745",0.501723870880977,1,0.999575337397649,1,0.999904816274683,1
"S100A11","0.474278423262252","0.828324355121033","0.428437171765571","2.12334346293333","2.32040222983278","1.63448201098204","0.643322061338852","1.97363215935993","2.01873842079243","1.61286934668086","2.05825591344705","2.20777898506382","17.9763108338396","15.1621985905395","11.7928990672384","14.7784425035422","13.1211313284167","16.3097804444584","23.0435796205799","12.9897274823759","13.9003244935607",0.796590423852959,1,0.999575337397649,1,0.999904816274683,1
"S100A9","0.538077012349883","0.799664307791782","0.801205502461608","1.99074799147796","2.19225545435571","1.2208914028387","1.37143636610737","1.75476163711054","1.62061541202774","1.63601505838074","1.84019896053923","1.5839584526243","14.5890608328161","11.9924909566233","13.0695749538637","24.4066312196632","14.5025523846447","10.7342606174622","21.0095791404387","11.951092679696","12.2900003703264",0.831801746749276,1,0.999575337397649,1,0.999904816274683,1
"S100A8","0.975937577571638","0.514536381954147","0.735921972438045","1.85340158064465","1.79833590089346","1.37841809522908","1.27479096478022","1.77721487887364","1.32552848520735","1.7514091053685","1.69409568136972","1.60115037439931","15.6792033138282","12.1953419179535","14.8531204599497","12.0649981997412","16.7172421708978","11.8532237037457","25.2236822792533","12.6479874008823","12.4499256271785",0.991895254964778,1,0.999575337397649,1,0.999904816274683,1
"ADAM15","0.233693065134474","0.42482922053917","0.154228963365592","1.87459684072786","1.97116769340949","2.03170506480483","2.73078501799968","2.26155830354757","1.66937452263679","1.74784112335822","1.8559626683827","2.32073975666459","0.838060516850402","4.05271797039446","3.35848725955727","6.81505467350763","2.73447217782629","2.57119418728168","0.939326543928941","1.92801557415783","5.12776354271503",0.634141744887467,1,0.999575337397649,1,0.999904816274683,1
"FCER1G","0.194082145108747","0.517366873653009","0.964727273205868","2.07164424983385","2.26514658082497","1.61654959930266","1.60875188627508","1.84344870146578","2.15588952131177","1.69310122905301","1.97401277364282","2.03063387866092","11.1693430286099","20.4267602888683","13.0103762604922","18.0366778560111","13.9906155241179","13.8258760396006","12.8777535999224","14.0361051614054","13.9887527026716",0.599581841790632,1,0.999575337397649,1,0.999904816274683,1
"FCGR2A","0.699933417726741","0.740674702549625","0.903759618243687","1.64854887049842","1.69200940080596","1.42453023564903","1.67778180342405","1.55486575483654","1.57630635653248","1.37453642254303","1.62384852009393","1.54466492465311","44.1758372581451","36.3580709939796","48.4625116607893","90.4552407263286","49.0483437255206","40.1677978276692","46.9406735475213","48.8026643156528","37.7293345065518",0.881315209601874,1,0.999575337397649,1,0.999904816274683,1
"HSPA6","0.583524726107706","0.585541261732479","0.513319829560338","1.82142201477288","1.49165365694851","1.27150306522681","1.80711295821863","1.45881463241873","1.73370729166529","1.59988180286969","1.67452546658696","1.26451825648587","12.6725620485663","8.48837205236558","9.31905434661014","31.5586890056471","9.77947985285253","13.3585309360727","19.464451856417","10.294645150146","9.48006408225787",0.835547759933481,1,0.999575337397649,1,0.999904816274683,1
"FCGR3A","0.344760781517274","0.968444097378595","0.390131636524807","2.08912909328044","2.19775448433455","1.53555921235061","1.81633313646905","1.87743142406867","1.94478171912544","2.15673015918375","1.93546304511341","1.62494731566528","69.3149862707781","45.0544949641169","51.568886647488","88.7180618875625","56.5848885340737","57.1570867297425","76.1431617107907","62.4360255771139","34.8559413115351",0.711069111879378,1,0.999575337397649,1,0.999904816274683,1
"OLFML2B","0.880560726535111","0.714479668577217","0.878651377718251","1.44631393798227","1.30800968958335","1.12204391559901","1.70303929913445","1.17142995261581","1.556722899721","1.03466349905961","1.51498755912397","1.16733174576867","7.90894428765728","9.28285418251669","7.54438732945542","24.6964211898583","8.52036348455157","9.53096321949049","6.39589331557935","9.25122228554611","11.1642394127865",0.953846729794868,1,0.999575337397649,1,0.999904816274683,1
"TBX19","0.555773260798139","0.519714821908264","0.500549140667254","1.50030970326152","0.942071047502472","1.42090058778667","1.29435206008519","1.30071264064331","1.39983700867732","0.184342034652622","1.48747256965518","1.47896398533255","1.67086881823769","3.49309062417697","5.28591672765237","9.02547294189031","4.47346436051769","2.27009300720675","4.36670440515527","4.05672889283076","4.35116117331467",0.831801746749276,1,0.999575337397649,1,0.999904816274683,1
"C1orf112","0.613818845973185","0.477779174336288","0.23250967896018","4.32955828953572","4.74065138611431","4.45425535174743","5.08047422159369","4.59432069860122","4.39170840907083","3.74350056879709","4.50249382654191","4.77058321870534","8.902413008955","11.7253624401946","11.8075427071312","21.9699261352653","9.4657435374845","11.9649841906151","8.80482863424721","11.2908519862622","12.0953414839178",0.842782486121924,1,0.999575337397649,1,0.999904816274683,1
"FMO4","0.0663745541900452","0.749648663807035","0.536404307382457","5.65553250366885","4.20162274445836","4.73764284622756","5.72835042601643","4.75941505035841","5.06567052892629","5.11194873987018","4.69076139359288","5.30445560308486","2.57350197940395","4.26275005028878","4.08568994206187","2.02465426784545","3.02036255138968","3.13776931227399","1.6618031889918","3.27786493971934","3.65196911440182",0.395252984349743,1,0.999575337397649,1,0.999904816274683,1
"ASTN1","0.561816568259769","0.0713954748138427","0.92860023865008","3.950875421523","4.39258757991933","4.56095023295557","4.2489621348522","4.69069366973628","3.80571691551998","4.21275241333544","4.15462153679854","4.61854598892119","5.01133628015893","8.18407867572124","8.46082658424929","17.7722508182256","6.04478319263208","9.55796751758685","7.34891173773307","7.31818127376254","8.30704041569226",0.831801746749276,1,0.969122669947717,1,0.999904816274683,1
"BRINP2","0.985936423029884","0.503772240059421","0.757404320121273","4.77962546666056","4.61627442570253","4.6058219423428","3.93539842978253","4.83386326591126","4.40811190140965","5.02626498234912","4.47949747433402","4.8085488412688","4.64559482948915","5.01687929685089","5.20620189109064","6.17124268942119","4.24333211359127","5.15946343241407","6.27756062401751","5.10081318979583","3.78278099237251",0.993462655266753,1,0.999575337397649,1,0.999904816274683,1
"RALGPS2","0.544689522529361","0.689226421618182","0.94462611593736","1.35173221844076","1.29381906762167","1.36882270641071","1.8239966693591","1.37190851804409","1.3025279550951","1.02188101456253","1.45498218906531","1.40752581852689","17.7904719540107","27.278050374575","24.2486901347237","78.3537467801014","21.3005667832102","28.831694358202","27.0604120524213","24.7151461854036","25.375543052062",0.831801746749276,1,0.999575337397649,1,0.999904816274683,1
