"Gene_Symbols","p_mesor_cogdx","mesor_CTL_cogdx","mesor_AD_cogdx","p_mesor_cerad","mesor_cerad_bin1","mesor_cerad_bin2","p_mesor_braak","mesor_braak_bin1","mesor_braak_bin2","mesor_braak_bin3","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","BHQ_braak"
"ERRFI1","0.532671473297892","16.1624465370123","15.9916157775714","0.487353076077752","15.9294352332523","16.3657678140238","0.420884825471692","16.1017096634225","15.7892639760981","16.9930601254539",0.931359673013841,1,0.801042983373592,0.854904653928395
"RERE","0.521253238884668","712.654129405257","710.385193968733","0.913305480813013","709.038871385266","716.719462152024","0.72501850917829","732.430792599648","714.26029720368","691.000885019184",0.926575411239059,1,0.974961511930824,0.949050150789008
"ENO1","0.172517402389796","110.007813084713","119.885787397616","0.612479104732634","115.732125749649","110.425231659627","0.750877711290985","107.112009034787","112.743631469136","120.957240406229",0.776125157901527,1,0.863065487204727,0.953928308132508
"SLC2A5","0.426423467125095","315.810026481742","302.971283927493","0.00317238842691924","293.817730413992","338.326436344029","0.113625027470676","345.41092826742","308.96037254225","292.449302832339",0.901746868915468,1,0.101336059750855,0.670733771228636
"MIR34AHG","0.911991192252192","97.0956241616611","95.6655111172826","0.31461191881598","97.1842369778082","95.6375852057943","0.611890889228379","99.7279648238172","95.6964602674815","97.0631192242809",0.992256539252077,1,0.696841802364616,0.915160013398437
"H6PD","0.440326264903232","28.7912762345967","29.2263811282466","0.679523930337245","29.1085246176749","28.7067671013826","0.515292185520368","30.2337920886398","28.4815701506993","29.4852124255838",0.906174564984005,1,0.890932314086541,0.886465516387886
"SLC25A33","0.726992702158366","32.7548335087434","32.07521927431","0.831184327755699","32.5620118498549","32.3916680221815","0.793485985264193","32.5314248425667","32.7315172398498","31.7973804860082",0.966088136867424,1,0.946078774110802,0.965007229738066
"PIK3CD","0.101305507105543","129.220804775173","121.51985907889","0.00108530982887039","121.242519738413","134.410789063356","0.124402974570309","135.704738311257","126.295157900318","119.770336577731",0.702301792186344,1,0.0554320544146583,0.678709794934586
"CLSTN1","0.398350955421588","168.475500739353","174.713808084653","0.0467780392349608","170.092740003045","171.806499984313","0.762284850488376","158.499677626176","171.637370243059","176.330395265351",0.892372707102542,1,0.344391429122119,0.957556900093081
"CTNNBIP1","0.895091816589712","31.8903046883869","31.7533249253736","0.384260312353168","31.4256309066258","32.4996514940794","0.147942180731722","33.2717681336484","31.0402194849084","33.2204715008036",0.991549575772422,1,0.745264849621952,0.699165167711379
"LZIC","0.875053388827501","23.5912482657367","23.5007054029246","0.868400100009801","23.4499710063234","23.7347689283678","0.922740046335268","24.0552791778896","23.4394810926663","23.5761084465831",0.988103256667133,1,0.95765260904407,0.987239854659812
"UBE4B","0.643945008383314","120.260911933777","118.691462740316","0.385258918749333","120.254952000583","118.759672528911","0.655606716153873","121.721771513027","118.976387976062","120.333047761951",0.95091606870103,1,0.745698886369574,0.930430130230405
"KIF1B","0.612459939567946","151.441550585885","154.679989406016","0.70851987232315","154.40962921501","149.710707531587","0.407603167217859","144.138307734376","154.065786459095","154.057939621215",0.946142940570209,1,0.906385387162926,0.849274636665291
"PGD","0.754047274301794","31.492607929253","31.0135531408514","0.546354384841324","31.5605064626851","30.9066633422394","0.516559221743745","30.6944621204521","31.1147800624475","32.3390417075326",0.969336999432656,1,0.835435611252136,0.886465516387886
"DFFA","0.181733890518689","20.1907634343361","21.1885885633195","0.770213873734377","20.698579161835","20.3520122851098","0.975047235942065","20.7865913760133","20.4581155241535","20.7403023668278",0.783584380957707,1,0.926487746604161,0.998228412649662
"PEX14","0.394010394169799","69.7795689380892","70.2610314232719","0.0768880363079461","70.8208586241201","68.6225323699288","0.0889977817775452","72.7894283362109","68.746979293155","71.6636593098205",0.892174792488324,1,0.4102556618867,0.63952200403717
"TARDBP","0.508494122912644","63.7509995052549","64.097476209045","0.858991393794585","63.8218794120323","64.0022494710468","0.756622866737988","65.6079776567865","64.014834592332","62.3271712696295",0.922076107959153,1,0.955201630240084,0.955902471780724
"SRM","0.309055813869737","29.349690568221","28.7227469116108","0.0552199012952745","28.3151803541147","30.3561447096404","0.140124821731799","31.1044622102742","28.7450807140941","28.7098279502178",0.854760778635061,1,0.363241069713319,0.690251653087292
"EXOSC10","0.224751465481755","35.8000271780764","37.267092760685","0.184932738683679","35.8259243290775","37.2026152748563","0.73869062570395","36.9894461602936","36.0966899828267","36.6648412691913",0.803851140962504,1,0.57911232366158,0.950627881280773
"MTOR","0.321682268127604","65.5680173206026","63.3646934380561","0.209321806914385","63.8046744944912","66.2394002389058","0.316163571675517","64.648680026915","65.5509764592659","62.4231563521174",0.86351527343641,1,0.601092176139294,0.807832603818315
"FBXO2","0.458271731049221","39.275732887783","42.9403639614098","0.91182801914702","41.2452576816766","39.6545948996213","0.150259461759186","33.9010833569739","41.5144118513063","42.6719690288705",0.91187330351561,1,0.97431888669183,0.700992383123308
"FBXO44","0.681386604365674","43.9290354643343","47.3567497519735","0.00687687186266735","44.1317292414091","46.8946666905932","0.394831906354484","43.9825592657823","44.6878318214026","47.4346017417169",0.957469980623297,1,0.148388448874469,0.843444316169017
"MTHFR","0.556362646809938","54.1037095523348","54.4814229582726","0.0409764709586959","55.3862053264353","52.4640355293005","0.140749203515768","53.686153821134","53.6399880513719","56.5319008821496",0.936708184643509,1,0.327503158264857,0.69186600245965
"CLCN6","0.480425828827443","60.722798217052","61.3830162836144","0.81656381851928","60.7974600600905","61.2565480466634","0.105475736383663","61.0045131079179","60.1123272290136","63.5411499756874",0.918188593942234,1,0.940955020696115,0.664347224921312
"KIAA2013","0.716445503021966","24.3056714272449","23.8547739974628","0.0353293340879939","24.8249474576336","23.0322692327224","0.034148608372644","23.8131515732743","23.5704796937197","26.0590568754024",0.963042506880727,1,0.309285490260706,0.493877207910115
"PLOD1","0.176371066016492","17.0947096896603","15.831975065042","0.537751152430199","16.3633360369727","17.0240790969872","0.21964825783553","18.4971726606233","16.4362665974788","15.8124206670376",0.780166714819754,1,0.831346917588351,0.755860389082477
"MFN2","0.621896548566157","39.0113525537449","41.3478524705396","0.746540410765133","40.0735615846407","39.5837916506297","0.781846350534624","38.0221875374421","39.6639057367007","41.7646959553304",0.947562307642558,1,0.920611013922008,0.961428414311342
"TNFRSF1B","0.640240011723121","201.61531419322","192.33496988322","0.881605755837055","198.161501855031","198.083350991566","0.837475010893924","205.203659381445","199.7232434548","188.460537670849",0.95091606870103,1,0.963289809139691,0.973291988697582
"VPS13D","0.504853901145347","247.851425652777","246.746447717171","0.655257228571793","246.149101134199","249.550456787691","0.696033878169186","253.099617401593","246.295516560434","247.12492466622",0.922003183420758,1,0.87858330027241,0.941990827567579
"DHRS3","0.775006696414648","87.2357059096364","87.88619067774","0.408244474005546","88.5387825190233","85.7728175540955","0.348892567749048","83.5935844438653","87.310303070981","90.7631009385526",0.970468671933096,1,0.758789055631299,0.822580329442399
"PDPN","0.926420935023921","34.8579400127657","33.9767533236768","0.169234857754447","35.7114148975261","32.6200694585207","0.0551358077191108","39.307910506194","32.394840287158","37.5118254888656",0.992694214972879,1,0.558908065841191,0.565161229226441
"PRDM2","0.626971785741362","196.960440770216","193.561607466432","0.390844956600217","196.096617408091","195.073779463285","0.188713147436787","202.243917000164","193.78326150301","196.846317604884",0.948438598870675,1,0.748388167700215,0.73715602118783
"KAZN","0.922579111124252","113.67072603781","122.186313700847","0.436925996462538","117.351430886858","115.960539182348","0.913923553635569","107.4027857282","116.366978411283","124.439802810574",0.992694214972879,1,0.776387012504875,0.985885540003751
"TMEM51","0.00107471443029352","89.5947887434708","101.083985731002","0.0238536008385179","97.2551524784542","88.6720210776889","0.0840536731433591","93.0451082916641","91.68888787985","101.39451966906",0.142563854496297,1,0.266752095142186,0.634047811707757
"FHAD1","0.637320663076903","17.9857003383841","17.0041431126373","0.763619017345663","17.408312130988","17.9392024504061","0.326847128115613","20.681468906778","17.0263623904626","17.1930611927212",0.95091606870103,1,0.924468493330487,0.814212702481541
"EFHD2","0.104634627499254","64.7067311876184","61.4650712629137","0.0527585214577697","61.9900153216688","65.8552837936374","0.260985777897393","66.7469171747231","63.4356477351218","61.2843231085344",0.708835472250533,1,0.357373502441956,0.775326645318196
"DNAJC16","0.338090834546196","46.2882550609016","44.8856688231151","0.959125951017944","45.6479817504591","45.9412093447172","0.550485576940678","45.5268679151871","46.2229128436857","44.5645983446883",0.872731232635329,1,0.989634975528644,0.901553568995774
"DDI2","0.684152330113823","74.7982085385722","75.2783890494751","0.797871785986572","74.6617251812417","75.5106281887388","0.93487300610629","76.1978048666639","75.0209500883338","74.0391773996109",0.958676482528921,1,0.936569889521917,0.990347391450885
"PLEKHM2","0.997446891157753","94.0609985595707","92.8899824859065","0.599347622084642","93.73275577105","93.4632003552554","0.769415833873262","93.7271114563954","93.9661576139137","92.6068845152653",0.999516137384897,1,0.857583391540137,0.958270884858265
"SPEN","0.662306878568359","144.455248674791","144.568386829188","0.507441327383706","144.927400617436","143.845331067203","0.601380839760636","147.379287591411","144.911089777756","141.317930760786",0.952286673686179,1,0.814506173564133,0.913843290647605
"ZBTB17","0.606680877312382","17.2330419767047","17.5261532324086","0.162168053090787","16.9485769605448","17.9773911156554","0.987481604189213","17.5132900620972","17.3362173047458","17.2505903580497",0.944281993281388,1,0.553093505678571,0.999058874315595
"FBXO42","0.338052725368692","123.44198242953","124.640143503123","0.0123898938080771","126.196317063974","120.243372242342","0.259482066661493","121.816617780054","123.674902999653","126.149343103637",0.872731232635329,1,0.195273722377796,0.774721935317534
"SZRD1","0.4670846248589","30.0759442407083","30.5292878917363","0.739922089925439","30.0760138018217","30.5277625431492","0.265228302134809","32.2878780383963","30.0979769242617","29.2652289329248",0.912546554466398,1,0.917553347296529,0.77824746964349
"NECAP2","0.889225525350603","22.1874823773472","22.2262789978347","0.0623384888268013","21.5902662248108","23.179468071368","0.476828755167136","22.0244922700288","21.9603179559203","23.0578231130373",0.98975051207301,1,0.378330414935182,0.875469327297446
"NBPF1","0.762844767127843","37.7930656801949","37.596371282173","0.458969485253011","38.2051893331565","36.9320615943034","0.200265272905571","35.6009806624626","37.408599894942","40.1259099481666",0.970293031141034,1,0.783768559565798,0.748187714480036
"CROCC","0.227318938676927","46.5870973677164","40.3801410058467","0.000963100628105406","40.4873662326362","50.3074098534292","0.350570223081398","49.6155175451818","45.0513762560485","38.3008727149402",0.805611570799009,1,0.0516773825788468,0.823712965493029
"ATP13A2","0.427444977614089","46.9323329842125","50.8761686890182","0.769966125563402","48.85897037676","47.663707422627","0.0652295217038833","44.9525399646498","47.2908758526528","54.0186774199552",0.901746868915468,1,0.926487746604161,0.593588684162516
"SDHB","0.1844693881002","55.4900266350633","53.7463174357839","0.42530810345864","54.378667662764","55.5545578943754","0.404151313707197","56.4811372462539","54.8897904850083","53.4717821872831",0.786770909923178,1,0.768612619892804,0.849019491158813
"PADI2","0.514192580117403","270.102788444593","290.763414052536","0.0537426974978363","300.250353250503","242.161760452541","0.243000339000786","229.727317025853","276.911326636248","315.001598077847",0.923367023942108,1,0.361222029417195,0.769820071426578
"RCC2","0.365684368617786","87.1533768664396","88.1673330969012","0.27958316518012","88.3157329752644","86.2881423177926","0.00302280804104027","84.4446030334709","86.4712984208861","92.9706877729021",0.884085964969435,1,0.666408487805172,0.169828468235151
"ARHGEF10L","0.0712355048691148","86.1818220739741","91.6106190453124","0.00549276313837546","91.6412273007918","82.8024523603673","0.00639641801165897","84.9149589262904","86.0211765402119","97.2313590444694",0.646770193828133,1,0.132800909481192,0.234165335662875
"IGSF21","0.0336846480435073","479.994249467751","448.243281464013","0.606261150203985","463.831383613266","474.788239948398","0.0254145989883964","484.650968192396","477.72531402741","427.089778056486",0.509163829751156,1,0.860642129250633,0.444784217434753
"UBR4","0.802698830320192","85.5928798673948","85.5158942938283","0.46567286728362","85.9911425308427","84.898088324773","0.488841086406184","83.928609666066","85.6414864520175","86.550128251409",0.975147459143368,1,0.787890443830975,0.879564101011997
"EMC1-AS1","0.48763530254827","25.123576530394","24.2558111217827","0.685363203016753","24.589907360434","25.1288123740098","0.433574859831832","24.8733989261013","25.1991195791827","23.5579209705901",0.920056480349065,1,0.893638764779933,0.862054427921783
"EMC1","0.186064628209875","25.7467694175167","26.9528252182926","0.530583215556341","25.927764371033","26.6555852141473","0.326348476442213","26.5657137449011","26.5954239716925","24.7902295582459",0.78735646252241,1,0.827050302784263,0.81398952137831
"CAPZB","0.101919510100483","494.20083419279","471.987158670005","0.076068320392436","477.456463719067","499.155149432617","0.408846284906394","496.424671351233","488.876877863145","469.38770034486",0.703033714078778,1,0.407481490218849,0.849274636665291
"MICOS10","0.335100036100553","250.126336829136","236.316281258861","0.0231694194159329","233.887562945686","262.679324297179","0.205839291068697","244.379511508641","251.836319852774","224.946594766372",0.871980953748115,1,0.263441815287589,0.753484901548419
"NBL1","0.34315093628853","46.5583442216078","47.2767699442362","0.0259071908091684","45.9486840335912","48.1707898873949","0.872588099273633","43.146128844724","47.143915052125","48.288088953765",0.873920081852391,1,0.274044496822202,0.978738144738178
"TMCO4","0.489490224791953","38.1650254259931","38.7965135066751","0.230984738643074","38.8952470899716","37.6423787063796","0.130729692031051","40.5068721116554","37.4942735854452","39.6592621176054",0.920268708275661,1,0.622758282701336,0.683627727974395
"OTUD3","0.960160702340326","26.2144663583876","26.4869100383932","0.257000933930806","25.9713928400417","26.8587631149754","0.41143485308209","27.3134258918462","25.8831670348473","26.8790836333541",0.995822812015029,1,0.646543382253549,0.849274636665291
"CAMK2N1","0.780641368998239","247.29881560024","260.758045448518","0.114299173506315","251.138727897501","254.111417924456","0.338891020560249","229.110906674216","256.232665835185","256.080285428924",0.971788863600082,1,0.485835071721769,0.817355056230736
"PINK1","0.133394544808953","61.4817288919898","62.1748812745561","0.231025387540567","61.573114753592","61.9319977466661","0.0952874795286097","53.1926254438659","63.3788789903618","62.5972805440111",0.739805332752731,1,0.622758282701336,0.645250430701517
"DDOST","0.113927393279199","23.8570900564845","22.3697029025376","0.263759052163409","22.9127499737131","23.8957228605059","0.472054605430063","24.6006907033782","23.1766570865149","22.7131092022571",0.723680870383996,1,0.653140447812476,0.873856892251089
"HP1BP3","0.160090473719543","262.029073933937","269.717219087576","0.190066715455388","267.832800760346","260.380026763635","0.970542001548928","266.20743726645","264.695862012438","264.930155048736",0.765336525438017,1,0.585411702000809,0.995869959581888
"EIF4G3","0.740375746536045","796.474969932469","794.721559835936","0.528914232124134","791.64314794799","802.477039791143","0.36545800027042","821.940163391017","788.301587987699","800.182973486387",0.966415935544325,1,0.825839436164395,0.828262078679413
"RAP1GAP","0.803196698360142","46.0302590604884","48.4078858064917","0.0611427678590923","46.3033219025108","47.8395879286267","0.266227220115343","42.9375903236033","45.9700306617542","52.3332174857885",0.975160125444424,1,0.376272278235947,0.779913997488133
"USP48","0.647646916576337","113.460813131486","112.827129614376","0.426548978531405","113.583943301205","112.672353026353","0.614372290134564","113.120259504112","113.835350668274","111.614627858207",0.951935318593505,1,0.769980966538168,0.915567131077426
"CDC42","0.203316632894461","142.453619580515","138.179771384709","0.820449894516469","140.306433976159","141.714153716792","0.190110422204384","147.752495858753","139.960221215127","138.64271385589",0.789866452898557,1,0.941397871122071,0.738389197567243
"ZBTB40","0.607570456550374","46.1569082106077","46.5721732314262","0.743558850614198","46.4075969016991","46.1825826249119","0.00756392208344076","51.521170696767","44.5380205139982","47.9518640794288",0.944697200236514,1,0.91907992522534,0.253022119094098
"C1QA","0.00406984482002563","170.579982395014","148.912865314239","0.191679214200562","158.68779937824","168.17673091793","0.31834501852278","169.438608482397","163.923664856034","152.67258380486",0.250781212103644,1,0.587009982581316,0.810201151023246
"C1QC","0.00496262850727994","164.378475272951","142.645086287287","0.967392433890079","156.35529919684","155.731898087974","0.211748302710335","172.065849351734","151.843347761882","157.633805640451",0.253680848435763,1,0.991582435724849,0.754991256119599
"C1QB","0.00182453116512993","309.840741477868","265.856232720733","0.139489345330228","285.32443081397","305.568680459358","0.277913563447113","316.8609355783","292.10358986502","279.423293399005",0.179650486166556,1,0.521231438482684,0.787152798960673
"EPHB2","0.0846869359836492","77.2014953965138","72.2952778145988","0.633111965561431","75.8018456861389","74.6117717887256","0.613203338914129","78.1915594824379","74.3706448170091","76.220438770713",0.677284223372541,1,0.871455816318604,0.915160013398437
"KDM1A","0.105914568563058","65.1898783955598","66.6951994317345","0.970119402247287","65.6228307136954","65.9979569947412","0.957035664326535","66.4965493688385","65.8809319969817","64.9581040740925",0.711460405724228,1,0.991929173628502,0.995318562944901
"LUZP1","0.175785299546281","134.701983015978","137.437860605086","0.202358692200793","134.411900785197","137.847909710186","0.96411875093901","137.335191359809","135.387141770737","135.714284214018",0.780166714819754,1,0.595087164939733,0.995869959581888
"HNRNPR","0.175523436723822","114.393441465502","116.551490399343","0.79116919185786","114.873694820038","115.761395538571","0.723826197222313","117.083535665979","115.481242143517","113.144483408621",0.780166714819754,1,0.933726419960912,0.949050150789008
"RPL11","0.196603885325106","282.927816266805","267.666693006047","0.248886800825567","272.698203530374","283.986860546336","0.905493263806857","270.263339251103","277.954742958737","279.37712601227",0.788874661686748,1,0.638838439850844,0.984181197424127
"ELOA-AS1","0.550104894317723","33.2005555578208","33.536548944927","0.86062857243627","33.2714960157322","33.4419998975868","0.596820174611082","34.7894235483786","33.4324897285435","32.0215697599023",0.935817625382399,1,0.955475859699908,0.912525764721661
