"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ZNF148 (human)",0.000271486355563165,1.74632028453712,14.3400813356885,"['PTPRT', 'FCGBP', 'CDKN1A', 'IFITM2', 'TNFAIP2', 'TCIRG1', 'IFI30', 'RIMS2', 'ZCWPW1', 'NETO1', 'TMSB4X', 'FAM110B', 'TMSB10', 'CLIC1', 'ABCC3', 'RBFOX1', 'SLC11A1', 'PDIA6', 'FGR', 'VGF', 'DNAJB11', 'MYADM', 'KCNQ5', 'FAM20A', 'PFN1', 'RPL28', 'CEBPB', 'TSHZ3', 'RPL12', 'CACNA1B', 'NLRC5', 'PLD4', 'LTC4S', 'DUOX1', 'HRH1', 'SBNO2', 'RAB40B', 'DRAM1', 'SLC17A9', 'MKNK2', 'SUSD3', 'SH2B2', 'OPCML', 'MPP1', 'PPP1R14B', 'ZBTB16', 'KCNIP4', 'PLXDC1', 'TRERF1', 'NAP1L5', 'BCL6', 'APOC2', 'TGFBI', 'C1QC', 'HSPA1A']",0.0651047494336372,0,0,55,"ZNF148",0.0651047494336372,0.974314803896294,0.897103784842959,NA,NA,NA,0.944697200236514,0.985474425027438
"SPI1 (mouse)",0.00080867131196467,1.69013655277501,12.0339717134261,"['OSCP1', 'CHRM3', 'MYOM1', 'CDKN1A', 'CPNE4', 'ACSM5', 'LDB2', 'TCIRG1', 'AFF3', 'RPS19', 'PEBP4', 'PDE4B', 'DLGAP1', 'DLGAP2', 'WLS', 'RGS7', 'HERC6', 'RBFOX1', 'SRRM4', 'TICAM2', 'NRG1', 'FGR', 'HECW1', 'MYADM', 'PIGL', 'S100A9', 'C1QB', 'ANAPC13', 'CD63', 'TSHZ2', 'ZC3HAV1', 'COX7A1', 'ZMAT4', 'SPP1', 'IL21R', 'NLRP3', 'CD14', 'CDH26', 'CD300LF', 'OPCML', 'MGAM', 'GTF2IRD2', 'LIMK2', 'TRERF1', 'FGF14', 'APOC2', 'GALNTL6', 'MDGA2', 'CPVL', 'C1QC', 'CPEB4']",0.0651047494336372,0,0,51,"SPI1",0.0651047494336372,0.215848120582673,0.472228358122628,NA,NA,NA,0.96381647125748,0.999846643018902
"NFIA (human)",0.000862689128264478,1.71213338690237,12.0798820410031,"['CX3CR1', 'PTPRT', 'SLC44A5', 'C1QA', 'CPM', 'GALNT13', 'C4ORF19', 'TSHZ2', 'TNFAIP2', 'RORA', 'ADRB2', 'LTC4S', 'IFI30', 'PLA2G7', 'FSTL5', 'GRM5', 'SCIN', 'HSPH1', 'TMSB4X', 'KCNMB1', 'PEBP4', 'SUSD3', 'TSPO', 'DLGAP1', 'NLRP1', 'BCO2', 'CDH26', 'CLIC2', 'IKBKE', 'SERF2', 'DLEU7', 'OPCML', 'GPR135', 'STARD13', 'ST14', 'FCER1G', 'ELOVL5', 'LIMK2', 'LAPTM5', 'KAZN', 'NRG1', 'AMPD2', 'PPP1R3B', 'MYADM', 'MDGA2', 'MXD1', 'HAMP', 'FKBP5']",0.0651047494336372,0,0,48,"NFIA",0.0651047494336372,0.919220799162268,0.585267880741195,NA,NA,NA,0.752380310633851,0.814756805679733
"IRF8 (mouse)",0.000910555936134786,1.64780449276703,11.5370293775718,"['ROBO2', 'OSCP1', 'CNTNAP2', 'CPM', 'CDKN1A', 'GPR65', 'ACSM5', 'IFI30', 'PCSK5', 'GRM1', 'IQCJ-SCHIP1', 'GRM5', 'CYSLTR1', 'DEPTOR', 'TSPO', 'DLGAP1', 'CLIC1', 'JAK3', 'HIST1H2AC', 'KCNH1', 'RGS7', 'KCNH7', 'AMPD2', 'SYN3', 'MRPS6', 'SAP30', 'CDH12', 'TXNIP', 'KCNQ5', 'LAP3', 'PFN1', 'TSHZ2', 'RPL36A', 'ZC3HAV1', 'IQGAP2', 'HSPD1', 'SEC14L2', 'TCEAL7', 'SNTG1', 'MAN2A1', 'OLFML3', 'DNAJB4', 'SPP1', 'NLRP3', 'TBC1D14', 'BCO2', 'CD300LF', 'GBP2', 'TRPM3', 'LINGO2', 'STARD13', 'KCNIP4', 'LILRB3', 'RALYL', 'DHRS9']",0.0651047494336372,0,0,55,"IRF8",0.0651047494336372,0.767828509052755,0.576721209887576,NA,NA,NA,0.873766751344568,0.881494239317099
"ETV4 (mouse)",0.00439831341073624,1.60122921185828,8.68912496375292,"['CNTNAP2', 'CHRM3', 'FCGBP', 'KCNC2', 'NRXN3', 'RORA', 'CLEC9A', 'TCIRG1', 'RPS16', 'MAN2A1', 'FTH1', 'PEBP4', 'DSE', 'LIPG', 'CASP1', 'LEPR', 'PIM1', 'OLR1', 'LRRC4C', 'TMSB10', 'SERF2', 'OPCML', 'WLS', 'MAP2K6', 'P2RY12', 'RBFOX1', 'MGAM', 'GPR34', 'GTF2IRD2', 'KCNIP4', 'STXBP5L', 'TMEM154', 'FGR', 'IGSF10', 'RALYL', 'PLSCR1', 'FGF14', 'OLFM3', 'BCL6', 'HECW1', 'KCNQ5', 'S100A9', 'CPEB4']",0.251583527094113,0,0,43,"ETV4",0.251583527094113,NA,NA,NA,NA,NA,NA,NA
"NR5A1 (human)",0.00760040925906856,1.50883140053524,7.36242306348777,"['IFITM3', 'CD63', 'CEBPB', 'ATP8A2', 'ABHD3', 'NRXN3', 'RPL36A', 'PPM1E', 'SLC5A3', 'FSTL4', 'HSPD1', 'SEC14L2', 'GRM5', 'DUSP10', 'SCIN', 'SLC17A9', 'LRRTM4', 'DNAJB4', 'CHORDC1', 'FGF20', 'ITGAX', 'PDE4B', 'NLRP3', 'TBC1D14', 'APOE', 'GBP2', 'TMSB10', 'GPC6', 'GPR155', 'RGS7', 'TIMM8B', 'ABCC3', 'RBFOX1', 'C11ORF65', 'FCER1G', 'GK', 'LIMK2', 'KCNIP4', 'TBC1D8', 'NRG1', 'IGF1', 'MRPS6', 'BCL6', 'RCAN3', 'CYCS', 'S100A9', 'CNTNAP5', 'CDH18']",0.362286174682268,0,0,48,"NR5A1",0.362286174682268,NA,NA,NA,NA,NA,NA,NA
"TBP (human)",0.0100748476042958,1.36647386658586,6.28265506693537,"['CHRM3', 'RYR2', 'TNFAIP8', 'CDKN1A', 'ATP8A2', 'GALNT13', 'GPR65', 'PLAT', 'LDLRAD3', 'HS6ST3', 'CLEC1A', 'DEPTOR', 'TMSB4X', 'PEBP4', 'CHORDC1', 'CASP1', 'PDE4B', 'PIM1', 'ZNF385B', 'MS4A14', 'ENPP1', 'OLR1', 'DLGAP1', 'WLS', 'GPR135', 'CPT1A', 'FCER1G', 'GPR34', 'CD93', 'IL15', 'MTUS2', 'KAZN', 'NRG1', 'NAV2', 'EML1', 'MPEG1', 'NAALADL2', 'SAP30', 'MS4A6A', 'RNF144B', 'PCP4', 'ZNF711', 'RPL28', 'FKBP5', 'CX3CR1', 'BEAN1', 'CD163L1', 'TSHZ2', 'COX7A1', 'TMEM70', 'HSPD1', 'TCEAL7', 'RPS15A', 'HSPH1', 'FAM184B', 'SPP1', 'GPR155', 'S100A11', 'P2RY12', 'LINGO2', 'MPP1', 'STARD13', 'ST14', 'CNTN5', 'KCNIP4', 'LAPTM5', 'SPDYE3', 'LILRB3', 'IGSF10', 'RALYL', 'FGF14', 'CLEC2B', 'DHRS9', 'RPS29', 'APOC2', 'TPT1', 'NOP10', 'FGFR1']",0.411629487832657,0,0,78,"TBP",0.411629487832657,0.330933852106136,0.126134005616128,NA,0.88689586408389,NA,0.966088136867424,0.972137216543289
"POU2F1 (mouse)",0.0174808519015976,1.47674659664156,5.97587539573276,"['CNTNAP2', 'ATP8A2', 'GPR65', 'LY96', 'CACNA1C', 'LDB2', 'SLC5A3', 'TCEAL7', 'DUOX1', 'INSL6', 'GRM5', 'SCIN', 'NHSL1', 'ADAMTS19', 'TMSB4X', 'CHORDC1', 'SPP1', 'DLGAP1', 'BCO2', 'GBP2', 'DLEU7', 'RGS6', 'HIST1H2AC', 'IFNAR2', 'GPR34', 'KCNB2', 'IGF1', 'FMO5', 'SGCZ', 'MRPS6', 'RALYL', 'OLFM3', 'NRG3', 'DHRS9', 'HECW1', 'CDH12', 'CNTN4', 'RPL28', 'ST6GALNAC5', 'FKBP5']",0.561305871500449,0,0,40,"POU2F1",0.561305871500449,0.0017336085450975,0.501840518499276,NA,NA,NA,0.91187330351561,0.999846643018902
"KLF4 (human)",0.0176634714807834,1.45509761388286,5.87314724587086,"['PTPRT', 'FCGBP', 'CEBPB', 'SERPINA1', 'RPL12', 'CACNA1B', 'TNFAIP2', 'NLRC5', 'PLD4', 'TCIRG1', 'LTC4S', 'IFI30', 'RIMS2', 'DUOX1', 'DNAJB1', 'HRH1', 'ZFP36', 'SBNO2', 'RPS16', 'DRAM1', 'SLC17A9', 'NETO1', 'TMSB4X', 'FAM110B', 'SUSD3', 'CLIC1', 'SH2B2', 'RBFOX1', 'KCNH7', 'ZBTB16', 'ACOT11', 'NAP1L5', 'FGR', 'VGF', 'SCO2', 'APOC2', 'MYADM', 'KCNQ5', 'HYOU1', 'TGFBI', 'PFN1', 'RPL28', 'C1QC']",0.561305871500449,0,0,43,"KLF4",0.561305871500449,NA,NA,NA,NA,NA,NA,NA
"KLF11 (human)",0.0212474867054836,1.46150712830957,5.62901905820085,"['PTPRT', 'FCGBP', 'CEBPB', 'SERPINA1', 'RPL12', 'CACNA1B', 'TNFAIP2', 'NLRC5', 'PLD4', 'TCIRG1', 'LTC4S', 'IFI30', 'RIMS2', 'DUOX1', 'HRH1', 'ZFP36', 'SBNO2', 'DRAM1', 'SLC17A9', 'NETO1', 'TMSB4X', 'FAM110B', 'SUSD3', 'CLIC1', 'SH2B2', 'RBFOX1', 'KCNH7', 'ZBTB16', 'ACOT11', 'NAP1L5', 'FGR', 'VGF', 'APOC2', 'MYADM', 'KCNQ5', 'TGFBI', 'PFN1', 'RPL28', 'C1QC']",0.575990523416123,0,0,39,"KLF11",0.575990523416123,NA,NA,NA,NA,NA,NA,NA
