GENE_SYMBOLS,refseq_ids
TULP3,NM_001160408
H2AFX,NA
MRPL36,NM_032479
PRAF2,NM_007213
TMEM155,NA
MRPS2,NM_001371401
SMIM26,NM_001348957
SNHG29,NM_152350
TMEM258,NM_014206
SPATA2L,NM_152339
TSR2,NM_001346789
ZNF66,NM_001009883
COX8A,NM_004074
GADD45GIP1,NM_052850
CCDC106,NM_001370467
HMGN2,NM_005517
METAP1D,NM_001322278
PLK3,NM_004073
RPL10,NM_001256577
RNF5,NM_006913
GTF3C6,NM_138408
INA,NM_032727
ARSK,NM_198150
SNHG15,NR_003697
MRPL51,NM_016497
RPL18A,NM_000980
ZNF215,NM_001354853
EYS,NM_001142800
NME2,NM_001018137
TMCC3,NM_001301036
CCDC65,NM_001286957
NDUFS6,NM_004553
MEA1,NM_001318942
ELP5,NM_015362
ATP5MD,NA
HMGA1,NM_001319077
OST4,NM_001134693
BORCS6,NM_017622
B4GALT7,NM_007255
RTL8A,NM_001078172
PRKCD,NM_001316327
AMIGO1,NM_020703
PEX10,NM_001374425
RAB3B,NM_002867
ZNF18,NM_001303281
MCRIP2,NM_001331229
EEF1A1,NM_001402
C11orf68,NM_001135635
RGS2,NM_002923
TAC1,NM_003182
DOHH,NM_001145165
EEF1A2,NM_001958
SLC25A11,NM_001165417
RPL3,NM_000967
SLC39A3,NM_144564
PGRMC1,NM_001282621
CCDC146,NM_020879
FAM131C,NM_182623
TMEM126A,NM_001244735
BLOC1S4,NM_018366
SBDS,NM_016038
RPL14,NM_001034996
CIAO2B,NM_016062
NECAB2,NM_001329748
TCEAL6,NM_001006938
TIMM10,NM_012456
FDX2,NM_001031734
RPL41,NM_001035267
ATOX1,NM_004045
COX7B,NM_001866
IMP3,NM_018285
PSMG3,NM_001134340
STARD13-AS,NR_046693
HSPA8,NM_006597
LRRC29,NA
LBH,NM_030915
CSNK2B,NM_001282385
MAFG-DT,NA
PHF23,NM_001284517
HIGD2A,NM_138820
HAR1A,NR_003244
PEBP1,NM_002567
PMM1,NM_002676
SLX4,NM_032444
INO80-AS1,NR_170322
SCOC,NM_001153446
CLIP3,NM_001199570
EID1,NM_014335
MCHR1,NM_005297
COX6A1,NM_004373
RPS7,NM_001011
RPL13,NM_000977
RPS19,NM_001022
SF3B5,NM_031287
SAP18,NM_001366643
RABAC1,NM_006423
SLC25A15,NM_014252
GRPEL2,NM_152407
TRBC2,NA
ATP5F1E,NM_006886
RPL17,NM_000985
NDUFB3,NM_001257102
GSTP1,NM_000852
LSM10,NM_032881
KBTBD7,NM_032138
MAFF,NM_001161572
NDUFAF8,NM_001086521
ZPBP,NM_001159878
ZNF680,NM_001130022
FMC1,NM_197964
RPP25L,NM_148178
UBE2M,NM_003969
TRPC7,NM_001167576
LAGE3,NM_006014
ANAPC15,NM_001278485
MTCP1,NM_001018025
SUPT4H1,NM_003168
POP4,NM_006627
COX7A2,NM_001366292
ARL2BP,NM_012106
HYOU1,NM_001130991
ATP5PO,NM_001697
HSP90AB1,NM_001271969
TMEM147,NM_001242597
KBTBD4,NM_001318716
COX6B1,NM_001863
UQCRQ,NM_014402
PJA1,NM_001032396
TMEM208,NM_001318217
CPLX1,NM_006651
LAMTOR2,NM_001145264
FSTL4,NM_015082
RPL29,NM_000992
SAC3D1,NM_001367485
C12orf57,NM_001301834
SPDYE5,NM_001099435
OSTN,NM_198184
RPL19,NM_000981
ILF3-DT,NM_203300
RPL11,NM_000975
TEX15,NM_001350162
DRAP1,NM_006442
HES4,NM_001142467
RPL23,NM_000978
IDH3B,NM_001258384
NTM-AS1,NM_207432
PPFIA2-AS1,NR_120491
DEDD2,NM_001270614
EPHB3,NM_004443
ZNF593,NM_015871
TTLL9,NM_001008409
C3orf67-AS1,NA
RPS5,NM_001009
RPL9,NM_000661
GTF2IRD2B,NM_001003795
IRF2BPL,NM_024496
HIGD1A,NM_001099668
MCRIP1,NM_001093767
ZXDB,NM_007157
RFX5,NM_000449
PLA2R1,NM_001007267
IER2,NM_004907
SHISA4,NM_198149
PSMB6,NM_001270481
RPLP1,NM_001003
RPS14,NM_001025070
SHANK1,NM_016148
RNF26,NM_032015
AURKAIP1,NM_001127229
PFN2,NM_002628
TUBB2A,NM_001069
DLGAP1-AS3,NR_038895
TIMM8A,NM_001145951
POLR3K,NM_016310
TCEAL5,NM_001012979
PTPN13,NM_006264
SPDYE21P,NA
CYGB,NM_134268
APEX1,NM_001244249
TRAPPC2L,NM_001318524
RPS23,NM_001025
RPS4X,NM_001007
CLDN20,NM_001001346
CENPX,NM_001271006
AIMP2,NM_001326606
UQCR11,NM_006830
MRPL12,NM_002949
AP1S1,NM_001283
MAF1,NM_032272
MLLT11,NM_006818
MRPL47,NM_020409
CHCHD4,NM_001098502
TXNDC17,NM_032731
UFC1,NM_016406
RPL39,NM_001000
RPS10,NM_001014
RGS5,NM_001195303
PPP2R1A,NM_001363656
TIMM17B,NM_001167947
RPL22L1,NM_001099645
PEA15,NM_001297576
C6orf226,NM_001008739
STIP1,NM_001282652
PLEKHJ1,NM_001300836
SNCG,NM_001330120
VPS18,NM_020857
RGS16,NM_002928
HAPLN4,NM_023002
HEXIM1,NM_006460
TRMT112,NM_001286082
SYNPO2L,NM_001114133
ALG13-AS1,NA
SYNC,NM_001161708
PARK7,NM_001123377
RPL35A,NM_000996
RBM15B,NM_013286
NAT16,NM_001369694
TMEM251,NA
RPL36AL,NM_001001
C4orf48,NM_001141936
MOCS3,NM_014484
COX17,NM_001382002
RPL23A,NM_000984
BCL2L14,NM_001370268
AGBL5,NM_001035507
HEY1,NM_001040708
BORCS8,NM_001145783
LSM3,NM_014463
FGF12-AS1,NR_046596
TENM3-AS1,NR_027107
MYCBP2-AS1,NR_046716
ZNF385D-AS1,NR_046731
TRAPPC5,NM_001042461
PRDX1,NM_001202431
NDUFB2,NM_004546
DNA2,NM_001080449
CERS4,NM_024552
ANAPC13,NM_001242374
NDUFB7,NM_004146
ARHGAP22,NM_001256024
MESP1,NM_018670
IL18,NM_001243211
EDDM13,NM_001354658
LECT2,NM_002302
ARSG,NM_001267727
COL26A1,NM_001278563
MNS1,NM_018365
IQCA1,NM_001270584
KCNJ11,NM_000525
MZT2B,NM_001330282
GRM5-AS1,NR_049724
DLGAP1-AS4,NR_102696
Z95115.1,NA
PHPT1,NM_001135860
FEN1,NM_004111
H1FX,NA
SOX5-AS1,NR_120472
C19orf53,NM_014047
FUNDC1,NM_173794
MIEN1,NM_001330206
CUTA,NM_001014433
PPEF1,NM_001377986
FADD,NM_003824
CFL1,NM_005507
PET100,NM_001171155
ARMCX5-GPRASP2,NM_001199818
TMEM115,NM_007024
DCK,NM_000788
UBQLN2,NM_013444
SOD1,NM_000454
CITED2,NM_001168388
PGLYRP1,NM_005091
POLR1C,NM_001318876
FAM50B,NM_012135
RPS25,NM_001028
EEF1B2,NM_001037663
DCXR,NM_001195218
ARRDC3-AS1,NR_027435
NDUFA2,NM_001185012
LRRC73,NM_001012974
YRDC,NM_024640
GABRG3-AS1,NR_120343
RPS15A,NM_001019
TAF9B,NM_015975
MICOS13,NM_001308240
SURF2,NM_001278928
CXXC4,NM_025212
INAFM2,NM_001301268
SCN1B,NM_001037
DCTPP1,NM_024096
NAV2-AS3,NR_174949
NHP2,NM_001034833
IFIT5,NM_012420
ZFAND5,NM_001102420
ERICH3-AS1,NR_121670
RANBP1,NM_001278639
PVALB,NM_001315532
COX5B,NM_001862
CADM2-AS2,NR_046752
OXLD1,NM_001039842
EIF5A,NM_001143760
RNF157-AS1,NR_040017
RPS3A,NM_001006
IFI27L2,NM_032036
ADARB2-AS1,NM_001098830
TRAPPC1,NM_001166621
JAKMIP1,NM_001099433
PRRG1,NM_000950
LGALSL,NM_014181
ETV1,NM_001163147
KAZN-AS1,NR_149058
NMU,NM_001292045
CORT,NM_001302
CFAP46,NM_001200049
AF279873.3,NA
RPL6,NM_000970
EPB41,NM_001166005
RPL13A,NM_001270491
GPATCH4,NM_001396855
CYP26A1,NM_000783
NME1,NM_000269
NDUFS5,NM_001184979
TCHP,NM_001143852
CXCL12,NM_000609
TRPC3,NM_001130698
RORA-AS1,NR_120339
SPDYE1,NM_001378423
CBR3,NM_001236
SLC13A3,NM_001011554
C14orf119,NM_017924
FAM174C,NM_017914
IPO9-AS1,NR_046696
RPS27,NM_001030
RPL7,NM_000971
RPL27,NM_000988
GCHFR,NM_005258
LNX1-AS1,NR_046622
TOMM7,NM_019059
PCBD1,NM_000281
ACTB,NM_001101
PRR13,NM_001005354
CELF2-AS2,NR_046108
DLL3,NM_016941
PRDX2,NM_005809
RPL10A,NM_007104
CCND1,NM_053056
RPS9,NM_001013
POP5,NM_015918
CCDC196,NM_001004331
ATP5F1D,NM_001001975
CALB2,NM_001740
ACOT11,NM_015547
MFSD5,NM_001170790
RPS27A,NM_001135592
GJD2,NM_020660
CNIH2,NM_182553
INTS5,NM_030628
PRDX3,NM_001302272
FIS1,NM_016068
BASP1-AS1,NM_173669
KDM4A-AS1,NR_033827
CPEB1-AS1,NR_046096
ALKBH7,NM_032306
CUBN,NM_001081
SP9,NM_001145250
PCBP1,NM_006196
TSR3,NM_001001410
TUBB,NM_001293212
KTI12,NM_138417
LRRC8C-DT,NR_033981
RPL21,NM_000982
C3orf49,NM_001355236
NFKBIE,NM_004556
ABCA9-AS1,NR_126414
NDUFC2,NM_001204054
PFDN6,NM_001185181
KCP,NM_001135914
SLIT2,NM_001289135
DLGAP1-AS5,NR_036489
GNG12-AS1,NR_040077
CD63,NM_001040034
C1QL1,NM_006688
MORC2-AS1,NM_153044
SMIM18,NM_001206847
DBP,NM_001352
UBL5,NM_001048241
ENO4,NM_001242699
THAP7,NM_001008695
ODC1,NM_001287188
ZC2HC1B,NM_001013623
RBP2,NM_004164
RTL8C,NM_001078171
TUBB2B,NM_178012
CDK5,NM_001164410
RTL1,NM_001134888
C12orf40,NM_001031748
PRKCA-AS1,NR_110822
SP2-AS1,NR_103856
ENHO,NM_198573
TMEM60,NM_032936
COX6C,NM_004374
GADD45A,NM_001199741
PKD2L2,NM_001258448
ASL,NM_000048
SNHG8,NR_003584
PELO,NM_015946
RPS21,NM_001024
URB1-AS1,NM_032910
SUMO3,NM_001286416
HINT1,NM_005340
NDUFA1,NM_004541
SLC22A10,NM_001039752
PLCXD2,NM_001134478
RPL24,NM_000986
SCO2,NM_001169109
C10orf143,NM_001355042
RAD18,NM_020165
PTRHD1,NM_001013663
COPS9,NM_001163424
FGF14-AS1,NR_125912
C9orf16,NA
ANTKMT,NM_001271285
NECTIN3-AS1,NR_045114
CBLN1,NM_004352
ATG101,NM_001098673
OCEL1,NM_024578
AZIN1-AS1,NA
NEFH,NM_021076
ANAPC11,NM_001002244
ARHGAP28,NM_001010000
RPL32,NM_000994
PAXBP1-AS1,NR_038879
BLOC1S1,NM_001487
CEBPB,NM_001285878
IQUB,NM_001282855
SLC24A1,NM_001254740
PRICKLE2-AS3,NR_046702
BOLA1,NM_001321025
RPL30,NM_000989
NCDN,NM_001014839
TMEM220,NM_001004313
CHRM3-AS2,NR_103776
POLR2L,NM_021128
SCAND1,NM_001385710
DNAJA1,NM_001314039
RPL26,NM_000987
LMNB1-DT,NR_134485
DPP10-AS3,NR_132105
SLC22A4,NM_003059
COX7A1,NM_001864
IDNK,NM_001001551
HSPA1L,NM_005527
REX1BD,NM_001100418
CHL1-AS1,NR_110739
TMLHE-AS1,NR_039991
BACH1,NM_001011545
SYCE1L,NM_001129979
USP3-AS1,NR_034080
SERPINE3,NM_001101320
FILIP1L,NM_001042459
LYRM9,NM_001076680
JUND,NM_001286968
LGALS3BP,NM_005567
MRPL21,NM_181512
LONRF3,NM_001031855
PCNA,NM_002592
VGF,NM_003378
MACROD2-AS1,NR_037841
HHAT,NM_001122834
NPTX1,NM_002522
CTXN2,NM_001145668
RPS24,NM_001026
ACACB,NM_001093
PIPOX,NM_016518
DOCK6,NM_001367830
RPL34,NM_000995
NPPC,NM_024409
PLXDC2,NM_001282736
PDIA4,NM_001371244
ITFG1-AS1,NR_110903
ABCD2,NM_001412788
SEMA6A-AS1,NR_109879
DPM3,NM_018973
A2ML1-AS1,NA
ZNF675,NM_138330
RPL36A,NM_001199972
SMKR1,NM_001195243
FRAT2,NM_012083
TUBA4A,NM_001278552
ABRACL,NM_021243
GPR3,NM_005281
RBMS3-AS3,NR_109804
RPL38,NM_000999
TMEM17,NM_198276
IGFBP6,NM_002178
CDH18,NM_001167667
CCK,NM_000729
SMIM15,NM_001048249
PAPPA2,NM_020318
IDI1,NM_001317955
MTX1,NM_002455
ZNF337-AS1,NR_126465
TSPOAP1-AS1,NR_038410
RPS26,NM_001029
CHAC1,NM_001142776
SPDYE3,NM_001004351
GNG3,NM_012202
PIM1,NM_001243186
ETV4,NM_001079675
LAMP5,NM_001199897
ARF5,NM_001662
TUBA1B,NM_006082
SSTR1,NM_001049
ANKRD34C,NM_001146341
TRIB2,NM_021643
FOSL2,NM_005253
TCF4-AS1,NR_132985
VPS25,NM_032353
FGF17,NM_001304478
NAP1L3,NM_004538
MMP25-AS1,NR_123723
ZMYM4-AS1,NR_046659
NDUFA11,NM_001193375
PLN,NM_002667
FAM217A,NM_173563
EPN2-AS1,NR_048576
ATP5ME,NM_007100
CACYBP,NM_001007214
NDUFB9,NM_001278645
HPS6,NM_024747
STK16,NM_001008910
RPL27A,NM_000990
CD247,NM_000734
ZBTB32,NM_001316902
Z99496.2,NA
B3GNT9,NM_033309
DIAPH2-AS1,NR_125391
ZNF565,NM_001042474
DNPH1,NM_006443
EEF1AKMT4,NM_032331
GHR,NM_000163
RPL35,NM_007209
NXN,NM_001205319
CYP1B1-AS1,NM_173652
MYOM1,NM_003803
ISM1,NM_080826
NAXE,NM_144772
ALDOA,NM_000034
UNC119,NM_001330166
LSR,NM_001260489
TRIOBP,NM_001039141
SLC39A11,NM_001159770
HIST2H3PS2,NA
TSPYL1,NM_003309
HECW1-IT1,NR_135295
FKBP5,NM_001145775
GAB1,NM_002039
CRTC3-AS1,NR_120372
RNF181,NM_016494
UBB,NM_001281716
EIF1B-AS1,NR_033965
DLX5,NM_005221
SLC26A5,NM_001167962
STK17A,NM_004760
EDRF1-AS1,NR_120633
MIR34AHG,NR_132742
ID2,NM_002166
KCNJ13,NM_001172416
CCDC144A,NM_001382000
HSPE1,NM_002157
EPB41L4A-AS1,NM_053000
MKRN2OS,NM_001195279
SHANK2-AS1,NR_046567
A2ML1,NM_001282424
TH2LCRR,NR_132124
SLC10A4,NM_152679
DGUOK-AS1,NR_104029
ST7-AS2,NR_002331
PRSS48,NM_001353611
HINT2,NM_032593
SRD5A3-AS1,NR_037969
LMO7-AS1,NR_120410
KRT10,NM_000421
SLC9A3R2,NA
KCNMB2-AS1,NR_126560
ZBTB22,NM_001145338
PDC,NM_002597
MDP1,NM_001199821
ATP1A1-AS1,NM_032766
TESK2,NM_001320800
TP53TG5,NM_014477
GCNT7,NM_080615
RFX4,NM_001206691
INSL6,NM_007179
RARRES1,NM_002888
TRIAP1,NM_016399
C22orf23,NM_001207062
KIAA1257,NA
PCBP3,NM_001130141
ALG1L2,NM_001136152
PARTICL,NR_038942
FRAT1,NM_005479
WBP2NL,NM_152613
NDUFAF3,NM_199069
FCRLB,NM_001002901
HCG11,NR_026790
SST,NM_001048
DCDC2B,NM_001099434
DCDC2,NM_001195610
HMGB3,NM_001301228
HAAO,NM_012205
RILP,NM_031430
HNRNPH2,NM_001032393
SRGAP2-AS1,NR_104189
CC2D2B,NM_001001732
GRID1-AS1,NR_038986
CADM2-AS1,NA
