GENE_SYMBOLS,refseq_ids
YWHAZ,NM_001135699
FAM174C,NM_017914
FEN1,NM_004111
PPA1,NM_021129
BRD2,NM_001113182
AIP,NM_001302959
MARCH11,NA
RNF144A,NM_001349181
SYT5,NM_001297774
SLC39A3,NM_144564
PUF60,NM_001136033
TMEM72-AS1,NR_033842
RPS15,NM_001018
BABAM1,NM_001033549
MMGT1,NM_001330000
HERPUD1,NM_001010989
EMC4,NM_001286420
HSP90B1,NM_003299
SLC9A9,NM_173653
SNX3,NM_001300928
PPP2R5D,NM_001270476
KCNIP4,NM_001035003
HMBOX1,NM_001135726
ZSWIM5,NM_020883
CHCHD3,NM_001317177
LAMP5,NM_001199897
WARS,NA
RAB39B,NM_171998
MORF4L1,NM_001265603
XYLT1,NM_022166
B3GALT1,NM_020981
SCGB2B2,NM_001025591
C11orf80,NM_001302084
CFL2,NM_001243645
PTPA,NM_001193397
ADCK2,NM_052853
MYDGF,NM_019107
ANKFY1,NM_001257999
HNRNPH2,NM_001032393
GIT1,NM_001085454
NDUFA5,NM_001282419
PDE3B,NM_000922
NPM1,NM_001037738
RYR2,NM_001035
TMEM178B,NM_001195278
PNRC1,NM_006813
DBP,NM_001352
HNRNPAB,NM_004499
ULK4,NM_001322500
UBA1,NM_003334
C19orf53,NM_014047
FASTKD1,NM_001281476
SSR2,NM_003145
LRATD1,NM_001291410
ATP1A1,NM_000701
LRCH1,NM_001164211
ISCU,NM_001301140
ATP5F1B,NM_001686
CLYBL,NM_001393355
WNK2,NM_001282394
ANTXR1,NM_001410840
COL19A1,NM_001858
LRPAP1,NM_002337
CLIP3,NM_001199570
TSEN2,NM_001145392
SEZ6L2,NM_001114099
RNF26,NM_032015
DNMBP,NM_001318326
JMJD1C,NM_001282948
OAT,NM_000274
ST3GAL6,NM_001271142
ID2,NM_002166
SLITRK2,NM_001144003
TMEM59,NM_001305043
MBD2,NM_003927
B3GALT6,NM_080605
SMARCC1,NM_003074
DNAJA1,NM_001314039
DDA1,NM_024050
PRKACA,NM_001304349
ARL4C,NM_001282431
B4GALT3,NM_001199873
C1orf43,NM_001098616
VPS18,NM_020857
C15orf61,NM_001143936
TMSB10,NM_021103
DOC2A,NM_001282062
PLEKHA3,NM_019091
TMEM167A,NM_174909
SYNE1,NM_001099267
PDE4D,NM_001104631
CEND1,NM_016564
ZNF782,NM_001001662
HTATSF1,NM_001163280
FAM78B,NM_001017961
EPS15L1,NM_001258374
UBFD1,NM_019116
MBD5,NM_001378120
TSPYL5,NM_033512
RGS7,NM_001282773
PRORP,NM_001256678
CLTA,NM_001076677
GPS1,NM_001321089
LRRC6,NA
CMAS,NM_018686
CCNDBP1,NM_012142
AFG1L,NM_001323005
SURF4,NM_001280788
MAGI1,NM_001033057
SLC17A7,NM_020309
LRRC73,NM_001012974
TMEM266,NM_152335
MFSD11,NM_001242532
GANAB,NM_001278192
MRPS26,NM_030811
BTBD8,NM_001376131
SYNPO,NM_001109974
WWOX,NM_001291997
TTC7B,NM_001010854
SPOCK1,NM_004598
IDH3B,NM_001258384
CTBP2,NM_001083914
FASN,NM_004104
RAB22A,NM_020673
EMSY,NM_001300942
MIR31HG,NR_027054
DGCR6L,NM_033257
PEX11B,NM_001184795
HS6ST1,NM_004807
NEK10,NM_001031741
DIRC3,NR_026597
ST8SIA3,NM_015879
AFF1,NM_001166693
MLEC,NM_001303627
UNC13B,NM_001330653
RAB40B,NM_006822
SMPD1,NM_000543
CHFR,NM_001161344
DIPK1A,NM_001006605
RTL8A,NM_001078172
IFNAR2,NM_000874
LRRC9,NM_001355272
CTTNBP2,NM_001363349
ZCCHC7,NM_001289119
SMG6,NM_001170957
TOMM40L,NM_001286373
TUSC1,NM_001004125
MEA1,NM_001318942
CDKN1B,NM_004064
MNAT1,NM_001177963
OSBPL6,NM_001201480
GMDS,NM_001253846
ARL2BP,NM_012106
COPS3,NM_001199125
TLE5,NM_001130
POC1B,NM_001199777
KCNK10,NM_021161
PRR7,NM_001174101
SOD2,NM_000636
UQCC3,NM_001085372
FAAH2,NM_001353840
ANKRD40,NM_052855
SEH1L,NM_001013437
STXBP5L,NM_001308330
MRAS,NM_001085049
DNAJC8,NM_014280
SLC35F3,NM_001300845
PGAM5,NM_001170543
TRPM2,NM_001001188
FTH1,NM_002032
PLXNA4,NM_001105543
NPTX1,NM_002522
JAKMIP2,NM_001270934
INTS5,NM_030628
RTL5,NM_001024455
VSTM2A,NM_001301009
TMEM50A,NM_014313
IMPAD1,NA
CHMP7,NM_001317899
CCDC171,NM_001348002
NGEF,NM_001114090
SRI,NM_001256891
RPLP2,NM_001004
HIGD2A,NM_138820
LRRC49,NM_001199017
RPLP0,NM_001002
DTNA,NM_001128175
POLR2I,NM_006233
DRAP1,NM_006442
ZNF12,NM_006956
TUBA1A,NM_001270399
NRG2,NM_001184935
RAB5B,NM_001252036
DGLUCY,NM_001102366
ZDHHC22,NM_001364172
ATXN7L3,NM_001098833
CAPZA2,NM_006136
NCBP2,NM_001042540
PTPRJ,NM_001098503
YY1,NM_003403
TRAF3IP2-AS1,NR_034108
NCOA4,NM_001145260
ZMAT3,NM_001375824
CYLD,NM_001042355
SLC16A10,NM_018593
CDK5,NM_001164410
FRMD6,NM_001042481
APMAP,NM_020531
MRPS34,NM_001300900
BUB3,NM_001007793
B3GALNT1,NM_001038628
RPS16,NM_001020
CYP46A1,NM_006668
LRTM2,NM_001039029
KLF3-AS1,NM_024614
MAP3K3,NM_001330431
SSNA1,NM_003731
TIMM13,NM_012458
APPL2,NM_001251904
RTN4R,NM_023004
TMEM54,NM_001329722
CA10,NM_001082533
EIF2S3,NM_001415
RPS14,NM_001025070
RPSA,NM_001304288
WDR27,NM_001202550
SFXN5,NM_001330400
ADK,NM_001123
UROD,NM_000374
TMEM121,NM_001331238
GDA,NM_001242505
FGF12,NM_001377292
LARP1B,NM_001278604
XRCC6,NM_001288976
COA8,NM_001302652
RPS5,NM_001009
GDI1,NM_001493
TMEM151B,NM_001039704
TMEM250,NM_001256526
ZZEF1,NM_015113
CNIH1,NM_001009551
GNB2,NM_005273
ATXN7,NM_000333
MPI,NM_001289155
CHD2,NM_001042572
MYO19,NM_001033579
EPHB6,NM_001280794
ZMYND19,NM_138462
FXR2,NM_004860
GDPD1,NM_001165993
DCTN6,NM_006571
ETV1,NM_001163147
BHLHE40,NM_003670
RPL13A,NM_001270491
BTF3,NM_001037637
RPL18A,NM_000980
MKKS,NM_018848
ELOF1,NM_001363673
MESP1,NM_018670
NVL,NM_001243146
POLR2E,NM_001316323
DUSP4,NM_001394
ST3GAL3,NM_001270459
ARHGAP17,NM_001006634
STX18-AS1,NR_037888
DISP2,NM_033510
ECHS1,NM_004092
SUGCT,NM_001193311
NEDD8,NM_006156
POLDIP2,NM_001290145
CUEDC2,NM_024040
STMN1,NM_001145454
RASD1,NM_001199989
CPTP,NM_001029885
TTC9,NM_015351
RIT2,NM_001272077
MSL1,NM_001012241
GPR12,NM_005288
RPL23,NM_000978
CHMP1B,NM_020412
RALBP1,NM_006788
BANF1,NM_001143985
JAKMIP1,NM_001099433
TMEM155,NA
NUDT3,NM_006703
UQCRH,NM_001297565
MAP1S,NM_001308363
DBNDD1,NM_001042610
IGF1R,NM_000875
KCNJ11,NM_000525
EXOC6B,NM_001321729
LSAMP,NM_001318915
KDM4C,NM_001146694
FUT1,NM_000148
MICOS10,NM_001032363
LYSMD2,NM_001143917
NR2C1,NM_001032287
EXOC2,NM_018303
AHCY,NM_000687
PDE7A,NM_001242318
ST8SIA1,NM_001304450
MED29,NM_001317770
KBTBD7,NM_032138
ARHGAP22,NM_001256024
CCDC84,NA
ATP9B,NM_001306085
PSD,NM_001270965
INTS9,NM_001145159
VAPB,NM_001195677
CBX4,NM_003655
EMC1,NM_001271427
UBE2I,NM_003345
H3F3A,NA
NAT14,NM_020378
HAX1,NM_001018837
SH3RF1,NM_020870
MIPEP,NM_005932
RXRB,NM_001270401
MARK1,NM_001286124
SCAPER,NM_001145923
CDH18,NM_001167667
RPL7L1,NM_001366481
C6orf120,NM_001029863
HPCA,NM_002143
CEP164,NM_001271933
SEPTIN7,NM_001011553
KCNS1,NM_001322799
RPL8,NM_000973
MIR4435-2HG,NM_001013744
ERC1,NM_001301248
FBXW5,NM_018998
HEXIM1,NM_006460
STK39,NM_001410961
DUBR,NR_028301
RPS11,NM_001015
CCDC146,NM_020879
SLC35E1,NM_024881
RAP2B,NM_002886
SLC25A3,NM_002635
TMEM47,NM_031442
NAA60,NM_001083600
HSP90AB1,NM_001271969
SHROOM3,NM_020859
RANBP10,NM_001320238
KIF13B,NM_015254
RPL41,NM_001035267
RBL1,NM_001323281
TATDN1,NM_001146160
PHF24,NM_001304333
EVI5,NM_001308248
MTFR1L,NM_001099625
LYRM4,NM_001164840
BLOC1S2,NM_001001342
TAF13,NM_005645
CNIH3,NM_001322302
MAP3K21,NM_032435
MTR,NM_000254
MRPL10,NM_145255
RPL7A,NM_000972
FBN1,NM_000138
TCAF1,NM_001206938
ENPP5,NM_001290072
SH2D5,NM_001103160
ZNF133,NM_001083330
MIEN1,NM_001330206
SSTR3,NM_001051
RER1,NM_007033
RPL39,NM_001000
MVB12B,NM_001011703
TAOK3,NM_001346487
SRGAP2,NM_001042758
ST7,NM_001369598
SLC10A7,NM_001029998
SGTA,NM_003021
NUDT16L1,NM_001193452
NRGN,NM_001126181
APBA1,NM_001163
PDAP1,NM_014891
TBC1D8,NM_001102426
DUSP6,NM_001946
PPP2R5B,NM_006244
TMCC1,NM_001017395
GAB2,NM_012296
SRM,NM_003132
HIVEP3,NM_001127714
ABHD8,NM_024527
FNBP4,NM_001318339
TMEM106B,NM_001134232
KAT5,NM_001206833
ZNF717,NM_001128223
AGAP1,NM_001037131
DOHH,NM_001145165
PIGL,NM_001411072
NGB,NM_021257
TBCC,NM_003192
TRAM2,NM_012288
CSMD2,NM_001281956
WDR82,NM_025222
POLR2K,NM_005034
SALL2,NM_001291446
TAF9B,NM_015975
TVP23A,NM_001079512
RASL10A,NM_001007279
SGCD,NM_000337
AKIRIN2,NM_018064
TTC28,NM_001145418
GSKIP,NM_001271904
VPS25,NM_032353
PIGX,NM_001166304
FAM135A,NM_001105531
RGS14,NM_001366617
MUL1,NM_024544
LYNX1,NM_001356370
TSN,NM_001261401
FER,NM_001308028
SRP14,NM_001309434
SFI1,NM_001007467
LIN52,NM_001024674
EPOP,NM_001130677
KIAA0556,NA
CTDSPL,NM_001008392
TINF2,NM_001099274
FNDC4,NM_022823
SLC39A7,NM_001077516
NAV1,NM_001167738
ANKRD36C,NM_001010914
CHMP3,NM_001005753
TSPAN3,NM_001168412
SFSWAP,NM_001261411
TTYH1,NM_001005367
PTPRN2,NM_001308267
LGR4,NM_001346432
PHACTR1,NM_001242648
CTNND2,NM_001288715
SSR3,NM_001308197
ZNF488,NM_001346932
FAM135B,NM_001362965
STK3,NM_001256312
ZNF609,NM_015042
BAG1,NM_001172415
KCNQ5,NM_001160130
BTG1,NM_001731
KCNAB2,NM_001199860
TOMM5,NM_001001790
KRAS,NM_001369786
CCDC30,NM_001080850
LRRC14,NM_001272036
IQCK,NM_001305121
FAU,NM_001997
ZNF664,NM_001204298
NRG1,NM_001159995
TERF2,NM_005652
RUNDC3B,NM_001134405
PDE10A,NM_001130690
USP1,NM_001017415
TCEAL1,NM_001006639
PPP2CB,NM_001009552
VSNL1,NM_001366803
CISD3,NM_001136498
CCDC3,NM_001282658
CHRNB2,NM_000748
UCHL1,NM_004181
ZNF573,NM_001172689
MRPS7,NM_015971
ENTPD1-AS1,NR_038444
AP3B1,NM_001271769
SORBS1,NM_001034954
MRPS24,NM_032014
SYNCRIP,NM_001159673
AGAP2,NM_001122772
FUT8,NM_001371533
PLCB1,NM_015192
RPL36,NM_015414
ZNF721,NM_133474
ABLIM1,NM_001003407
ATR,NM_001184
CCDC93,NM_019044
AHCYL2,NM_001130720
FBXW4,NM_001323541
ANKRD26,NM_001256053
DDB1,NM_001923
BORCS8,NM_001145783
ARHGEF17,NM_014786
SIGMAR1,NM_001282205
XRN1,NM_001042604
CAPRIN1,NM_005898
LAMA4,NM_001105206
MAST2,NM_001319245
CCDC180,NM_001348010
PPP2R1A,NM_001363656
VCPIP1,NM_025054
LARS2,NM_001368263
PIGT,NM_001184728
HTR5A-AS1,NR_038945
PLD3,NM_001031696
SYNDIG1,NM_001323606
UBA6-AS1,NA
CADPS,NM_003716
SMKR1,NM_001195243
SGMS1,NM_147156
SNX21,NM_001042632
MAMDC2,NM_001347990
TTC9B,NM_152479
DHX32,NM_018180
ZNF138,NM_001160183
FBXL3,NM_012158
MRPS10,NM_018141
CCDC127,NM_145265
RMND5A,NM_022780
TCEAL8,NM_001006684
RPL3,NM_000967
BRD3OS,NM_001355256
SLC41A2,NM_001352169
CCNG2,NM_004354
DNAJC14,NM_001394687
DST,NM_001144769
KATNAL2,NM_001353899
NPTN,NM_001161363
PPA2,NM_001034191
PKN2,NM_001320707
BCL7A,NM_001024808
C20orf27,NA
SLC8A2,NM_015063
MTCL1,NM_001378205
CHRDL1,NM_001143981
TMEM141,NM_032928
TIMM17B,NM_001167947
S100A6,NM_014624
AEBP2,NM_001114176
RPS19,NM_001022
NUDT21,NM_007006
MCM4,NM_005914
SLC35B4,NM_032826
SSRP1,NM_003146
ZFAND3,NM_001410904
ETS2,NM_001256295
BEX1,NM_018476
NBAS,NM_015909
NFKB1,NM_001165412
ZNHIT1,NM_006349
DOCK7,NM_001271999
ST6GALNAC3,NM_001160011
KIAA0319,NM_001168374
PATJ,NM_001350145
ABCA10,NM_001377321
CCT7,NM_001009570
MARCH6,NA
ZNF436,NM_001077195
MFSD5,NM_001170790
EFCAB2,NM_001143943
MGAT5,NM_001371457
UHMK1,NM_001184763
ZBTB18,NM_001278196
ATP2B3,NM_001001344
DCTN2,NM_001261412
LMO4,NM_001369491
IMP3,NM_018285
NRG3,NM_001010848
PRDX1,NM_001202431
RBM8A,NM_005105
CHP1,NM_007236
GAS1RR,NR_049794
TUBA4A,NM_001278552
FBXL20,NM_001184906
NECTIN1,NM_002855
TIMM22,NM_013337
VCP,NM_001354927
RNF11,NM_014372
CD200,NM_001004196
CCDC184,NM_001013635
CAPNS1,NM_001003962
M6PR,NM_001207024
TRMT11,NM_001031712
DNAL4,NM_005740
HPCAL1,NM_001258357
USP45,NM_001080481
SHPRH,NM_001042683
KIAA1958,NM_001287036
XYLB,NM_001349178
RUSC1,NM_001105203
APC2,NM_001351273
HCG11,NR_026790
PIP4K2B,NM_003559
PBX2,NM_002586
KCNV1,NM_014379
DYNC2H1,NM_001080463
RNF24,NM_001134337
ARL15,NM_019087
PTPRM,NM_001105244
TRANK1,NM_001329998
GDI2,NM_001115156
SF3B5,NM_031287
DNM1,NM_001005336
NCOA1,NM_001362950
DCK,NM_000788
NPDC1,NM_015392
SH3BP5L,NM_001322462
JARID2,NM_001267040
GZF1,NM_001317012
NR2F1,NM_001410754
GLO1,NM_006708
OST4,NM_001134693
DDX3X,NM_001193416
USP7,NM_001286457
MSANTD3,NM_001198805
NHS,NM_001136024
SELENOH,NM_001321335
FNDC5,NM_001171940
TAF7,NM_005642
KARS,NA
MTUS2,NM_001033602
NRSN2,NM_001323679
MTMR9,NM_015458
YRDC,NM_024640
ARMT1,NM_001286562
DDX23,NM_004818
CNP,NM_001330216
RPL14,NM_001034996
EBLN3P,NR_036592
SLC1A6,NM_001272087
RNF7,NM_001201370
RPL10,NM_001256577
FLOT1,NM_001318875
CHPF,NM_001195731
ASPHD2,NM_020437
MROH1,NM_001099280
NAA25,NM_024953
SSTR1,NM_001049
TMEM151A,NM_153266
NFASC,NM_001005387
PFDN2,NM_012394
RPS19BP1,NM_194326
ERCC8,NM_000082
FAM171A1,NM_001010924
TTC21B,NM_024753
UQCRB,NM_001199975
COMMD8,NM_001329668
RAE1,NM_001015885
PDE2A,NM_001143839
TBC1D24,NM_001199107
MYL12B,NM_001144944
FAM241B,NM_145306
ZNF780B,NM_001005851
SRGAP3,NM_001033116
GLOD4,NM_001366247
RBP4,NM_001323517
UVRAG,NM_001386671
TMEM132D,NM_133448
TASP1,NM_001323602
IRGQ,NM_001007561
SLC25A44,NM_001135672
EXT2,NM_000401
TBC1D4,NM_001286658
GORASP2,NM_001201428
FTL,NM_000146
RPS25,NM_001028
NDRG1,NM_001135242
BEX3,NM_001282674
FCHSD2,NM_014824
RPS4X,NM_001007
PPP6R2,NM_001242898
MXRA7,NM_001008528
RNF216,NM_001377156
CYC1,NM_001916
FGF14,NM_001321931
UBE2L6,NM_004223
ADAP1,NM_001284308
OTUD6B-AS1,NR_110438
PLPPR2,NM_001170635
PHB,NA
BMP2K,NM_017593
FAM210B,NM_080821
PRMT3,NM_001145166
DUSP2,NM_004418
TRMT112,NM_001286082
VKORC1,NM_001311311
STK10,NM_005990
CRPPA,NM_001101417
ANKRD7,NM_001077708
COX8A,NM_004074
GTF3C4,NM_012204
USP40,NM_001365479
ZNF586,NM_001077426
NLGN2,NM_020795
RAB11FIP5,NM_001371272
VDAC2,NM_001184783
RDH14,NM_020905
GPR22,NM_005295
CIAO2B,NM_016062
TJP1,NM_001301025
RANBP17,NM_022897
PRXL2B,NM_001195736
CPE,NM_001873
KMO,NM_001410944
DIP2B,NM_020849
DLG4,NM_001128827
NAA30,NM_001011713
UFC1,NM_016406
CNOT10,NM_001256741
PPP1R13B,NM_015316
USF2,NM_001321150
ZBTB8OS,NM_001308135
PYCR2,NM_001271681
SELENOI,NM_033505
TTC39C,NM_001135993
CNST,NM_001139459
FAM222B,NM_001077498
CAMKK2,NM_001270485
METTL26,NM_001040160
RPS17,NM_001021
ACP1,NM_001040649
PPM1E,NM_014906
FRMPD4,NM_001368395
ZNF440,NM_152357
L2HGDH,NM_024884
BEND6,NM_001318539
MMP24OS,NM_001355003
RPLP1,NM_001003
CCAR2,NM_001363068
PPP1R1B,NM_001242464
ELK1,NM_001114123
RBBP7,NM_001198719
THADA,NM_001083953
EFR3B,NM_001319099
RNF180,NM_001113561
EIF6,NM_001267810
SHLD2,NM_001330112
LDHB,NM_001174097
TFCP2,NM_001173452
H1FX,NA
JAK2,NM_001322194
SAMD1,NM_138352
GNAI2,NM_001166425
SNX24,NM_014035
ZNF747,NM_001305018
KCNH1,NM_002238
ST8SIA5,NM_001307986
AVPI1,NM_021732
AKAP7,NM_001376570
PPP1R3F,NM_001184745
RAB28,NM_001017979
LRBA,NM_001199282
LZTS1,NM_001362884
GRK2,NM_001619
SGSM1,NM_001039948
THAP11,NM_020457
ZNF69,NM_001321163
RPL27,NM_000988
UBAP1L,NM_001163692
ABCA9,NM_080283
RAD54L2,NM_001322253
HSPA8,NM_006597
ARL6IP4,NM_001002251
COX10-AS1,NA
FAM200B,NM_001145191
NONO,NM_001145408
TSR3,NM_001001410
PFDN4,NM_002623
LRRC4,NM_022143
FAM161B,NM_152445
RPS27,NM_001030
CCND2,NM_001759
SNAPC2,NM_003083
SMURF1,NM_001199847
FSIP2-AS1,NR_144453
BABAM2,NM_001261840
CACNA1C,NM_000719
STK25,NM_001271977
MRPS18A,NM_001193343
NABP2,NM_024068
PRDX5,NM_001358511
NOP53,NM_015710
STIP1,NM_001282652
GALNT2,NM_001291866
SLK,NM_001304743
NRXN3,NM_001105250
CXXC5,NM_001317199
ARSG,NM_001267727
C1QBP,NM_001212
APEH,NM_001640
IPO7,NM_006391
CDK2AP1,NM_001270433
PTPRF,NM_001329137
CFAP221,NM_001029996
TEC,NM_003215
PHPT1,NM_001135860
TBC1D31,NM_001145088
PSMC5,NM_001199163
ZHX3,NM_001384315
KLHL29,NM_025067
SLC39A11,NM_001159770
RPS3,NM_001005
AKR1B1,NM_001346142
SNRPE,NM_001304464
TRIB2,NM_021643
ADAM23,NM_001410985
NLRP1,NM_001033053
SPARC,NM_001309443
SPECC1L,NM_001145468
VPS11,NM_001290185
C14orf119,NM_017924
TBCK,NM_001163435
XBP1,NM_001079539
ETF1,NM_001256302
MRPL18,NM_001318817
PHLDA3,NM_012396
ATAD2B,NM_001242338
GALNT17,NM_022479
LDB2,NM_001130834
HTRA2,NM_001321727
CA3,NM_005181
MRPL9,NM_001300733
ANK2,NM_001127493
ARHGAP18,NM_033515
FUNDC1,NM_173794
CERS6,NM_001256126
MAP1B,NM_001324255
MEG8,NR_024149
ATP5MPL,NA
MOCS2,NM_004531
MSI2,NM_001322250
GRM7,NM_000844
NADSYN1,NM_018161
SLC6A8,NM_001142805
UBE2E1,NM_001202476
KBTBD4,NM_001318716
COX10,NM_001303
RFX8,NM_001145664
CCT4,NM_001256721
LASP1,NM_001271608
RAP2A,NM_021033
ERP29,NM_001034025
SNHG29,NM_152350
PHF13,NM_153812
LIMS1,NM_001193482
CELF3,NM_001172648
DENND3,NM_001352890
CDC42BPA,NM_001366010
PPP1R16B,NM_001172735
CHCHD10,NM_001301339
MAFK,NM_002360
DPY19L3,NM_001172774
KDELR2,NM_001100603
EIF2B3,NM_001166588
TMEM19,NM_018279
ZNF652,NM_001145365
COPS9,NM_001163424
EHBP1L1,NM_001099409
RTRAF,NM_016039
RFX7,NM_001368073
DNAJC30,NM_032317
IRF2BP2,NM_001077397
PMPCA,NM_001282944
C12orf43,NM_001286191
PTPMT1,NM_001143984
GMPR2,NM_001002000
GMDS-DT,NR_046229
FURIN,NM_001289823
PPIF,NM_005729
MT3,NM_005954
FKBP8,NM_001308373
CAMK1,NM_003656
SNHG32,NM_001040437
PCBD1,NM_000281
CENPB,NM_001810
KIAA1211,NA
CACNA1A,NM_000068
SMAP1,NM_001044305
MORF4L2,NM_001142418
SIK3,NM_001281748
PPP1R1A,NM_006741
MAGI3,NM_001142782
JAKMIP3,NM_001104947
ABL1,NM_005157
RUNDC1,NM_001321381
SELENOK,NM_021237
ZNF708,NM_001297560
ZNF91,NM_001300951
NNAT,NM_001322802
SATB2-AS1,NM_153031
GNAS,NM_000516
B3GNT2,NM_001319075
PPDPF,NM_001353423
RNF213-AS1,NR_029376
IQGAP1,NM_003870
RASD2,NM_001366725
PURA,NM_005859
CENPX,NM_001271006
MED13L,NM_015335
TAGLN3,NM_001008272
GAN,NM_001377486
OGFRL1,NM_001324266
STRIP1,NM_001270768
RPS13,NM_001017
KIF1BP,NA
SLC13A3,NM_001011554
MOCS3,NM_014484
MPDU1,NM_001330073
ASB8,NM_001319296
RPL22,NM_000983
TRAPPC2L,NM_001318524
SMIM8,NM_001042493
WDR11-AS1,NA
TAF9,NM_001015892
THAP7,NM_001008695
MKRN2,NM_001271707
SLCO3A1,NM_001145044
ENPP4,NM_014936
FIBP,NM_004214
SLC9A3R2,NA
JAGN1,NM_001363890
PCBP1-AS1,NR_033872
CNTRL,NM_001330762
AUTS2,NM_001127231
ABCB9,NM_001243013
C9orf85,NM_001365053
PCGF6,NM_001011663
RPS23,NM_001025
NTM,NM_001048209
MAZ,NM_001042539
TCEAL6,NM_001006938
CSNK2B,NM_001282385
NDRG4,NM_001130487
CALY,NM_001321617
PAQR4,NM_001284511
UBL5,NM_001048241
PSMG3,NM_001134340
ANAPC15,NM_001278485
FBXO21,NM_015002
MRPL30,NM_016503
BCAS2,NM_005872
MAGI2,NM_001301128
ACP6,NM_001323625
PNCK,NM_001039582
YOD1,NM_001276320
HLCS,NM_000411
POMGNT2,NM_032806
EIF3G,NM_003755
STK16,NM_001008910
COX4I1,NM_001318786
NAPA,NM_003827
LRRC4C,NM_001258419
DAXX,NM_001141969
MRPL17,NM_022061
HIVEP1,NM_002114
RPL19,NM_000981
LRRFIP2,NM_001134369
CDIP1,NM_001199054
TCEAL2,NM_080390
KANTR,NM_001397448
SLC25A5,NM_001152
UQCR10,NM_001003684
KIAA1143,NM_001320334
DKC1,NM_001142463
DCTPP1,NM_024096
KIAA0355,NA
RPL5,NM_000969
CACNB1,NM_000723
ANKRD13A,NM_033121
MTFMT,NM_139242
ZNF428,NM_182498
SOD1,NM_000454
SPPL2A,NM_032802
PSMD7,NM_002811
EEF1AKNMT,NA
MIR3936HG,NR_110997
ASCC3,NM_001284271
SHTN1,NM_001127211
FBXO42,NM_018994
PHTF2,NM_001127357
SLC49A4,NM_032839
GRIP1,NM_001178074
DACT3,NM_001301046
JTB,NM_006694
SWT1,NM_001105518
ANAPC13,NM_001242374
MFSD3,NM_138431
ADCY9,NM_001116
JAM3,NM_001205329
OMG,NM_002544
KLHDC8B,NM_173546
TRUB2,NM_001329861
R3HCC1L,NM_001256619
CLEC2L,NM_001080511
CATSPERE,NM_001130957
TMEM147,NM_001242597
CDC34,NM_004359
GALNT12,NM_024642
STX1B,NM_052874
DYNLRB1,NM_001319157
SPAG16,NM_001025436
GOLGA7,NM_001002296
UBTF,NM_001076683
SVOP,NM_018711
CUX2,NM_001370598
ZNF407,NM_001146189
SCYL1,NM_001048218
AK9,NM_001001706
ASB6,NM_001202403
RAD52,NM_001297419
CAMKMT,NM_024766
MDGA2,NM_001113498
STAG1,NM_005862
NUBPL,NM_001201573
CHERP,NM_006387
RPS20,NM_001023
DSCAM,NM_001271534
ARRDC3-AS1,NR_027435
SPCS2,NM_014752
TRIAP1,NM_016399
CHCHD1,NM_203298
KCNS2,NM_020697
PPCDC,NM_001301101
TRAPPC4,NM_001318486
RPS6KA5,NM_001322227
HEIH,NR_045680
FAM50B,NM_012135
EIF4A1,NM_001204510
SIVA1,NM_006427
TIMM10,NM_012456
POLD2,NM_001127218
ATP5MF,NM_001003713
HADHB,NM_000183
SLC17A5,NM_001382629
NSD2,NM_001042424
C2orf27A,NM_001354871
TGFBR3L,NM_001195259
SGTB,NM_019072
PSMC3,NM_002804
RPL11,NM_000975
STRBP,NM_001171137
RPL30,NM_000989
VTI1B,NM_006370
ANKRD65,NM_001145210
HMGN2,NM_005517
SLC30A6,NM_001193513
PTGES3,NM_001282601
NEUROD6,NM_022728
DEK,NM_001134709
JCAD,NM_001350001
NPM3,NM_006993
PSD3,NM_001362819
TMEM245,NM_001099734
HCCS,NM_001122608
CPEB1,NM_001079533
CD63,NM_001040034
SYF2,NM_015484
GAS2L1,NM_001278730
SMDT1,NM_033318
RHBDD1,NM_001167608
EIF5A,NM_001143760
BAG6,NM_001098534
NELFB,NM_015456
C2orf69,NM_153689
PAK6,NM_001276717
ADGRV1,NM_032119
FHIT,NM_001166243
GANC,NM_001301409
PTPRE,NM_001316676
CSMD1,NM_033225
LAGE3,NM_006014
LSM3,NM_014463
AQP4-AS1,NM_153010
INPP4B,NM_001101669
SLC35E3,NM_001354997
CCNQ,NM_001130997
APEX1,NM_001244249
CCDC39,NM_181426
GRPEL2,NM_152407
OTUD1,NM_001145373
CDYL,NM_001143970
EAF1,NM_033083
GPRASP1,NM_001099410
TXK,NM_003328
LZTS3,NM_001282533
STK32C,NM_001318878
NOP10,NM_018648
R3HDM2,NM_001330121
TMX4,NM_021156
LGALSL-DT,XR_001739491
HSPA5,NM_005347
UGGT2,NM_020121
CFAP20,NM_013242
NOMO1,NM_014287
IRAK1BP1,NM_001010844
MIA2,NM_001247988
PSMB5,NM_001130725
VPS13A,NM_001018037
CNTLN,NM_001114395
SNX11,NM_001330320
GUCY1B1,NM_000857
C16orf91,NA
DHTKD1,NM_018706
SLC25A23,NM_024103
RPL32,NM_000994
SGPL1,NM_003901
RESF1,NM_018169
CCDC107,NM_001195200
MAP4,NM_001134364
YJEFN3,NM_001190328
UCK1,NM_001135954
ARL4A,NM_001037164
MAP2K2,NM_030662
ZNHIT3,NM_001033577
CPLX2,NM_001008220
PMVK,NM_001323011
C17orf49,NM_001142798
GABRG3,NM_001270873
FIS1,NM_016068
SRGAP2B,NM_001271870
RPS3A,NM_001006
ADAM22,NM_001324417
ZXDB,NM_007157
ZNF587B,NM_001204818
KDELR1,NM_006801
HIPK1,NM_001369806
