GENE_SYMBOLS,refseq_ids
GALNT10,NM_017540
PRR36,NM_001080403
SCAF1,NM_021228
RPL18A,NM_000980
GALNT12,NM_024642
BEX2,NM_001168399
RPL14,NM_001034996
TLCD3B,NM_001318504
CHGA,NM_001275
TSPAN33,NM_178562
COX8A,NM_004074
IL6ST,NM_001190981
FAU,NM_001997
PHPT1,NM_001135860
TINF2,NM_001099274
PCTP,NM_001102402
RPL23,NM_000978
HTR5A-AS1,NR_038945
MCM3,NM_001270472
FOXRED2,NM_001102371
RPLP2,NM_001004
HPS6,NM_024747
ADAMTS8,NM_007037
CALY,NM_001321617
NUDT10,NM_001304963
TFDP2,NM_001178138
RPL39,NM_001000
PPIF,NM_005729
CD63,NM_001040034
ANAPC15,NM_001278485
SDHAF1,NM_001042631
IFIT5,NM_012420
PABPC1L2A,NM_001012977
UQCRFS1,NM_006003
NINL,NM_001318226
CLTB,NM_001364126
PNPO,NM_018129
ASIC2,NM_001094
TUBB,NM_001293212
MRPS24,NM_032014
UBALD1,NM_001330467
CAMKMT,NM_024766
RFX8,NM_001145664
BORCS6,NM_017622
NDUFB10,NM_004548
TMTC2,NM_001320321
PELO,NM_015946
PEG10,NM_001040152
ZBTB33,NM_001184742
MRPL17,NM_022061
ADRM1,NM_001281437
TMEM141,NM_032928
FIS1,NM_016068
FITM2,NM_001080472
HSPA8,NM_006597
ANAPC13,NM_001242374
UFC1,NM_016406
FEM1A,NM_018708
KCNQ1OT1,NR_002728
PPIA,NM_001300981
MCHR1,NM_005297
LRRC29,NA
MT3,NM_005954
LRRC61,NM_001142928
HPCA,NM_002143
ZNHIT1,NM_006349
RCOR2,NM_001363648
EIF5A2,NM_020390
RPL19,NM_000981
BAG1,NM_001172415
SPOCK3,NM_001040159
BEX5,NM_001012978
ATP5MPL,NA
SNRPE,NM_001304464
KLHDC8B,NM_173546
FAM50B,NM_012135
KIAA1211,NA
PPDPF,NM_001353423
RPS19BP1,NM_194326
MIEF2,NM_001144900
EIF3G,NM_003755
VWC2,NM_198570
NDUFC2,NM_001204054
OST4,NM_001134693
ELFN2,NM_052906
IER5L,NM_203434
MIR4435-2HG,NM_001013744
GPR83,NM_001330345
GPR6,NM_001286099
C1QTNF4,NM_031909
C16orf91,NA
EIF5A,NM_001143760
SOWAHB,NM_001029870
CSNK2B,NM_001282385
NEUROD6,NM_022728
AHSA1,NM_001321441
ZNF675,NM_138330
TUBA1B,NM_006082
CUTA,NM_001014433
RPS17,NM_001021
USP27X,NM_001145073
MRPL54,NM_172251
UQCRB,NM_001199975
RASD2,NM_001366725
CHRDL1,NM_001143981
MAS1,NM_001366704
PTCHD1-AS,NR_046436
RPL27,NM_000988
ALDOC,NM_005165
NAXE,NM_144772
UQCR10,NM_001003684
PDIA4,NM_001371244
LSM3,NM_014463
RIOX1,NM_024644
IMP3,NM_018285
SLC38A2,NM_001307936
RPS25,NM_001028
ISLR2,NM_001130136
DOC2B,NM_003585
MRPL44,NM_022915
CDC34,NM_004359
RPS27,NM_001030
ZNF703,NM_025069
NCBP2AS2,NM_001355243
TMEM106C,NM_001143841
C17orf49,NM_001142798
DCTPP1,NM_024096
GSTP1,NM_000852
KCNA4,NM_002233
LIMA1,NM_001113546
NUDT14,NM_001318380
LSM10,NM_032881
FASTKD5,NM_021826
SDC3,NM_014654
TRIM28,NM_005762
C2CD4C,NM_001136263
NUP62,NM_001193357
DUSP2,NM_004418
FOXP4,NM_001012426
RBMS3,NM_001003792
TUBB2A,NM_001069
UBL7,NM_001286739
AJM1,NM_001080482
IDH3G,NM_004135
GPAT3,NM_001256421
RPLP1,NM_001003
BANF1,NM_001143985
TRIAP1,NM_016399
CRIM1-DT,NR_037631
G6PD,NM_000402
ISOC2,NM_001136201
NINJ1,NM_004148
RPL10,NM_001256577
IGFBP3,NM_000598
MRPL40,NM_001318151
SMDT1,NM_033318
ASB2,NM_001202429
SLC38A11,NM_001199148
PSMD10,NM_002814
SYN1,NM_006950
PPARG,NM_001330615
ATP5MF,NM_001003713
TIMM10,NM_012456
DSCAML1,NM_001367904
BCL7C,NM_001286526
XBP1,NM_001079539
CHCHD4,NM_001098502
NDUFA13,NM_015965
MRPL28,NM_006428
CCDC71L,NM_175884
DCTN3,NM_001281425
ALDH1B1,NM_000692
TUBB4A,NM_001289123
UBL5,NM_001048241
SPR,NM_003124
ZNHIT2,NM_014205
ZNF423,NM_001271620
NCL,NM_005381
RPS4X,NM_001007
SERPING1,NM_000062
CIB1,NM_001277764
PCCA-DT,NR_132422
VGF,NM_003378
CAMK2N2,NM_033259
SHC4,NM_203349
LRRC1,NM_018214
PRKCG,NM_001316329
SATB1-AS1,NR_125803
SPARC,NM_001309443
GLYATL2,NM_145016
EDF1,NM_001281297
CENPBD1,NA
TMEM81,NM_203376
ILVBL,NM_006844
YJEFN3,NM_001190328
PCNA,NM_002592
CDKN2AIP,NM_001317343
PRKCD,NM_001316327
POLR2L,NM_021128
PRDX2,NM_005809
MAP1A,NM_001411089
APRT,NM_000485
GRM2,NM_000839
COPS9,NM_001163424
LMCD1-AS1,NR_033378
PABPC1L2B,NM_001042506
LRFN3,NM_024509
TGFBR3L,NM_001195259
PSMB6,NM_001270481
SPACA9,NM_001316897
MZT2B,NM_001330282
PLPPR3,NM_001270366
RPS9,NM_001013
SNCB,NM_001001502
MAD2L1,NM_002358
DCLK3,NM_001394672
FAXDC2,NM_016348
SLC35A2,NM_001032289
STUM,NM_001003665
PLEKHD1,NM_001161498
IGFBP4,NM_001552
MAD2L1BP,NM_001003690
POU3F1,NM_002699
RPL34-AS1,NA
MRPL12,NM_002949
UBALD2,NM_182565
CHCHD10,NM_001301339
ERF,NM_001301035
RBM22,NM_018047
PFDN6,NM_001185181
TMEM121B,NM_001163079
AURKAIP1,NM_001127229
MYO16,NM_001198950
CASQ1,NM_001231
ZBTB45,NM_001316978
LRFN1,NM_020862
HINT1,NM_005340
LRRC10B,NM_001145077
C4orf48,NM_001141936
ICAM5,NM_003259
LAGE3,NM_006014
RPS23,NM_001025
FADD,NM_003824
ABHD3,NM_001308256
RHNO1,NM_001252499
SDF2L1,NM_022044
MAP3K8,NM_001244134
KCNJ2,NM_000891
NDUFB11,NM_001135998
TSEN34,NM_001077446
ANKRD65,NM_001145210
ARHGAP18,NM_033515
FER1L5,NM_001077400
SCN1A-AS1,NR_110260
LRRC24,NM_001024678
TLNRD1,NM_022566
TMEM185B,NM_024121
PLCB2,NM_001284297
EIF4A3,NM_001411099
TRAPPC1,NM_001166621
TIMP2,NM_003255
ZNF579,NM_152600
GABRG3,NM_001270873
GTF3C6,NM_138408
GYG2,NM_001079855
IRF3,NM_001197122
KCNK3,NM_002246
PET100,NM_001171155
CITED4,NM_133467
VPS37D,NM_001077621
CTXN2,NM_001145668
PDZD4,NM_001303512
PIPOX,NM_016518
SMG8,NM_018149
ENDOG,NM_004435
RPL32,NM_000994
KCNA5,NM_002234
NDUFAF3,NM_199069
BBC3,NM_001127240
FRAS1,NM_001166133
LZTS1-AS1,NR_047509
CDH7,NM_001317214
TSTD1,NM_001113205
ESS2,NM_022719
NDUFA2,NM_001185012
SMIM26,NM_001348957
TCEAL5,NM_001012979
MICOS13,NM_001308240
MRPL51,NM_016497
NEDD9,NM_001142393
ANAPC11,NM_001002244
VASH2,NM_001136474
UBB,NM_001281716
FLRT1,NM_001384466
FKBP5,NM_001145775
COX6A1,NM_004373
CBR3-AS1,NR_038892
DCXR,NM_001195218
RPL26L1,NM_001317980
RPL9,NM_000661
RND2,NM_005440
ANK1,NM_000037
DRD1,NM_000794
ADRA2C,NM_000683
BYSL,NM_004053
MCC,NM_001085377
TOB1,NM_001243877
ATF5,NM_001193646
UBC,NM_021009
AMIGO2,NM_001143668
NDUFA4,NM_002489
GSTM3,NM_000849
CRLF1,NM_004750
NDUFS5,NM_001184979
PAF1,NM_001256826
EMC6,NM_001014764
RPL35,NM_007209
PAFAH1B3,NM_001145939
SLC7A4,NM_004173
UQCR11,NM_006830
NOP10,NM_018648
ISOC1,NM_016048
YDJC,NM_001017964
MIR34AHG,NR_132742
TECR,NM_001321170
HSPH1,NM_001286503
MAD2L2,NM_001127325
NRG1-IT1,NR_104156
COX7B,NM_001866
PCYT2,NM_001184917
TWNK,NM_001163812
CITED2,NM_001168388
AFF2,NM_001169122
ELOB,NM_007108
COX7C,NM_001867
ADTRP,NM_001143948
SIAH2-AS1,XR_007096129
RPL7,NM_000971
VAMP2,NM_001330125
DENND5B-AS1,NR_046909
RPL34,NM_000995
KCTD15,NM_001129994
SCG2,NM_003469
F8A1,NM_012151
ZNF491,NM_152356
ST8SIA6,NM_001004470
CCN3,NM_002514
ATP5IF1,NM_016311
AF279873.3,NA
RPL27A,NM_000990
PARK7,NM_001123377
RHOV,NM_133639
GCHFR,NM_005258
ITPR2,NM_001414174
PELI2,NM_021255
SH3BGRL3,NM_031286
RPL35A,NM_000996
RPL17,NM_000985
C21orf62-AS1,NM_001006116
NDUFB7,NM_004146
IFI27L2,NM_032036
LTBP1,NM_000627
RPL38,NM_000999
NME1,NM_000269
TKFC,NM_001351976
TMEM132C,NM_001136103
RPL11,NM_000975
PPM1M,NM_001122870
DDIT4,NM_019058
SEC61G,NM_001012456
ATP8B1,NM_001374385
ATP5MC3,NM_001002256
SFMBT2,NM_001018039
FFAR4,NM_001195755
PRRT2,NM_001256442
POLR2J,NM_001371100
TRPM4,NM_001195227
PTGES,NM_004878
RTP1,NM_153708
ALDOA,NM_000034
RPS13,NM_001017
MEG9,NR_047664
ARF5,NM_001662
IGFBP5,NM_000599
SAC3D1,NM_001367485
FSTL4,NM_015082
PTRHD1,NM_001013663
ZEB1-AS1,NR_024284
TMC7,NM_001160364
LDLRAD3,NM_001304263
SLC35A4,NM_001394034
RPL23A,NM_000984
AP2S1,NM_001301076
BBS10,NM_024685
RPS3A,NM_001006
SCAND1,NM_001385710
FOSL2,NM_005253
RTL8B,NM_001078173
PRKCQ,NM_001242413
NDUFAF8,NM_001086521
TMIE,NM_001370524
CHAC1,NM_001142776
ACACB,NM_001093
RPS8,NM_001012
ATP5F1E,NM_006886
SOSTDC1,NM_015464
ERC2-IT1,NM_001213
TXNDC17,NM_032731
DLEU2L,NR_002771
PRDM6,NM_001136239
TUNAR,NM_001416131
ATOX1,NM_004045
F12,NM_000505
NME2,NM_001018137
MGAT2,NM_001015883
DNAJB1,NM_001300914
BLOC1S1,NM_001487
SAMD12-AS1,NR_038210
CENPJ,NM_018451
CCNO,NM_001024592
VWC2L,NM_001080500
RPS24,NM_001026
GADD45B,NM_015675
SEPTIN5,NM_001009939
FHDC1,NM_001371116
RPL30,NM_000989
ADD3-AS1,NR_038943
EMILIN3,NM_052846
MEIS3,NM_001009813
RPL24,NM_000986
RPL36A,NM_001199972
DNPH1,NM_006443
EPN3,NM_017957
ITM2A,NM_001171581
CHRM5,NM_001320917
ATP5F1D,NM_001001975
PIM2,NM_006875
RPS21,NM_001024
SSR4,NM_001204526
PSENEN,NM_001281532
PCBP3,NM_001130141
MPV17L2,NM_032683
FAM163A,NM_001329712
CCNA1,NM_001111045
NEUROD2,NM_006160
GEMIN4,NM_015721
COX14,NM_001257133
FABP7,NM_001319039
CDK2AP2,NM_001271849
CYP26B1,NM_001277742
GFRA1,NM_001145453
NDUFA1,NM_004541
DNAJB4,NM_001317099
OTOGL,NM_001368062
PLD1,NM_001130081
NACA,NM_001113201
C12orf57,NM_001301834
RPL21,NM_000982
RPS10-NUDT3,NM_001202470
ST3GAL6-AS1,NR_046683
SMIM24,NM_001136503
PLCXD2,NM_001134478
SLC6A16,NM_014037
PNMA6F,NM_001354980
NDUFA11,NM_001193375
DNAJB5,NM_001135004
ISLR,NM_005545
TRIM68,NM_001304496
AJ003147.2,NA
ATP5MD,NA
CNKSR3,NM_001368116
DCDC2,NM_001195610
DPH6-DT,NR_038251
C1QL3,NM_001010908
GJD2,NM_020660
EVI2B,NM_006495
INO80B,NM_031288
SNHG15,NR_003697
WDR34,NA
FRMD6-AS2,NR_047477
GAL3ST3,NM_033036
ATP5PF,NM_001003696
CA4,NM_000717
MEIKIN,NM_001278059
TNFRSF19,NM_001204458
JAG1,NM_000214
LKAAEAR1,NM_001007125
ZNF319,NM_001384365
PNMA5,NM_001103150
IL18,NM_001243211
CCDC86,NM_024098
RPL12,NM_000976
SLC5A3,NM_006933
CARTPT,NM_004291
RPS15A,NM_001019
HSPA1B,NM_005346
HINT2,NM_032593
TMEM97,NM_014573
MIR2052HG,NR_033830
FRAT1,NM_005479
RPS18,NM_022551
RRS1,NM_015169
RAB11B,NM_004218
ZNF174,NM_001032292
RPL10A,NM_007104
FAP,NM_001291807
HSF5,NM_001080439
FRAT2,NM_012083
ADAMTSL4-AS1,NM_001025493
MIF,NM_002415
DNAJC5G,NM_001303127
C6orf163,NM_001010868
LUCAT1,NR_103548
DDX28,NM_018380
CELF2-AS2,NR_046108
RPS7,NM_001011
MYH7,NM_000257
CSRNP1,NM_001320559
C1QL2,NM_182528
SLC10A3,NM_001142391
PDZRN4,NM_001164595
GPX3,NM_001329790
ZNF275,NM_001080485
TUBB3,NM_001197181
MID2,NM_001382751
COX6B1,NM_001863
DDT,NM_001084392
ZNF687,NM_001304763
WNT7A,NM_004625
EXOSC4,NM_019037
MTLN,NM_001355251
APEX2,NM_001271748
SLC2A12,NM_145176
SLC24A1,NM_001254740
ROPN1L,NM_001201466
RPS10,NM_001014
CALB1,NM_001366795
FRMD6-AS1,NR_037676
ADCYAP1,NM_001099733
CUBN,NM_001081
COBLL1,NM_001278458
RTL1,NM_001134888
TMEM202-AS1,NR_135678
PLCH2,NM_001303012
NFKBIE,NM_004556
PGLYRP1,NM_005091
GRM4,NM_000841
NDUFC1,NM_001184986
SERPINE2,NM_001136528
SHMT2,NM_001166356
ALYREF,NM_005782
RPS26,NM_001029
DNASE2,NM_001375
KTI12,NM_138417
ALPK1,NM_001102406
AF165147.1,NA
BCL2L14,NM_001370268
RPL36AL,NM_001001
ZCCHC12,NM_001312891
UPK2,NM_006760
FHL3,NM_001243878
HMGB3,NM_001301228
GABRG3-AS1,NR_120343
TMEM272,NM_001351003
MEOX2,NM_005924
ARL4D,NM_001661
TMED1,NM_006858
DZIP1L,NM_001170538
PPP1R15A,NM_014330
CCDC144NL-AS1,NR_104185
HCRTR2,NM_001384272
ADGRF5,NM_001098518
SOCS2-AS1,NR_038263
CATSPERG,NM_001330496
COX5B,NM_001862
TSHZ2,NM_001193421
NFKBIA,NM_020529
CPEB1-AS1,NR_046096
KCNG1,NM_002237
RAB33A,NM_004794
DLGAP1-AS2,NM_032691
HPYR1,NR_026684
ACTC1,NM_001406482
C10orf143,NM_001355042
TOMM7,NM_019059
KRTAP5-11,NM_001005405
YIF1A,NM_001300861
SOHLH2,NM_001282147
FZD1,NM_003505
DPP4,NM_001379604
CCDC65,NM_001286957
PHLDA2,NM_003311
DISC1,NM_001012957
CCDC134,NM_001304797
C6orf226,NM_001008739
NUDT18,NM_024815
COX7A2,NM_001366292
ART3,NM_001130016
DLL3,NM_016941
PHKA1,NM_001122670
STARD10,NM_006645
DLGAP4-AS1,NR_109939
ATP5MC1,NM_001002027
TBCB,NM_001281
NDUFA3,NM_004542
FGF1,NM_000800
MITF,NM_000248
PPP1R36,NM_172365
FGF17,NM_001304478
NOP14-AS1,NR_015453
PAPSS2,NM_001015880
ANKRD55,NM_001039935
HAS1,NM_001297436
MMP15,NM_002428
USH2A,NM_007123
TNFSF4,NM_001297562
RPL22L1,NM_001099645
CPNE6,NM_001280558
ZFP92,NM_001136273
PRELP,NM_002725
LARGE-AS1,NR_038949
CHRM3-AS2,NR_103776
MIR193BHG,NR_132983
UQCRQ,NM_014402
EGR2,NM_000399
PCGF1,NM_032673
MIR3681HG,NR_110196
PSME1,NM_001281528
SNHG8,NR_003584
TMEM258,NM_014206
SLC2A9,NM_001001290
IL15RA,NM_001243539
TMPRSS9,NM_001385642
WDR88,NM_173479
NEURL1-AS1,NR_120675
THSD7A,NM_015204
SF3B4,NM_005850
LPL,NM_000237
PLK3,NM_004073
GNG13,NM_016541
CITED1,NM_001144885
MIDN,NM_001388306
RPS27A,NM_001135592
SLC5A4-AS1,NR_149072
HSPB1,NM_001540
ALKBH7,NM_032306
CU633906.5,NA
SMPD2,NM_003080
SFTA1P,NR_027082
DRAIC,NR_026979
RPL26,NM_000987
LEPR,NM_001003679
Z82215.1,NA
GATD3B,NA
Z84468.1,NA
PDZD11,NM_001370174
FP565260.6,NA
LENG1,NM_024316
NPTN-IT1,NR_103844
C2,NM_000063
USP51,NM_201286
MSRB1,NM_001382264
OR2M4,NM_017504
SCO2,NM_001169109
DOLK,NM_014908
SLC8B1,NM_001330466
PPEF1,NM_001377986
IQANK1,NM_001381874
SLC47A1,NM_018242
FLT3,NM_004119
KRTCAP2,NM_173852
RNF181,NM_016494
NECTIN3-AS1,NR_045114
IPO9-AS1,NR_046696
GDF10,NM_004962
UST,NM_005715
PDE6B,NM_000283
LRRIQ3,NM_001105659
SLC44A3,NM_001114106
PCDH20,NM_022843
GSG1L,NM_001109763
PYDC1,NM_152901
SLC30A10,NM_001004433
ANKFN1,NM_001365758
SLC5A8,NM_145913
AQP9,NM_001320635
PFN1,NM_001375991
SP140,NM_001005176
FUT2,NM_000511
ABCC12,NM_001392028
SSUH2,NM_001256748
SLC29A4,NM_001040661
ARHGAP11B,NM_001039841
SLC22A13,NM_004256
OVCH1,NM_001353179
EGR1,NM_001964
OXGR1,NM_001346194
TCEA3,NM_003196
SPAG17,NM_206996
EXPH5,NM_001144763
KIRREL3-AS1,NR_174952
SHANK2-AS1,NR_046567
OR9Q1,NM_001005212
FILIP1L,NM_001042459
OPCML-IT1,NR_046790
DOCK2,NM_004946
C1orf54,NM_001301039
SPON2,NM_001128325
PMFBP1,NM_001160213
BLOC1S3,NM_212550
HSD11B2,NM_000196
SLC25A18,NM_001303484
SLC22A8,NM_001184732
FAM20A,NM_001243746
GEMIN7-AS1,NR_134887
DUSP5,NM_004419
C17orf78,NM_001321399
ITPRIPL1,NM_001008949
HAAO,NM_012205
COL12A1,NM_004370
TMEM256,NM_152766
PCED1B,NM_001281429
NHSL2,NM_001013627
DCDC2B,NM_001099434
RBM42,NM_001319113
STPG4,NM_001163561
KAZN-AS1,NR_149058
SPDYE5,NM_001099435
SMCR5,NM_144774
PRR34-AS1,NR_027034
AR,NM_000044
RNF217-AS1,NR_026876
CPXM2,NM_198148
SLC39A1,NM_001271957
TMLHE-AS1,NR_039991
SLC25A45,NM_001077241
TDO2,NM_005651
MT2A,NM_005953
WNT2,NM_003391
Z99496.2,NA
LMO7-AS1,NR_120410
KCNMA1-AS3,NR_126365
HIST3H2A,NA
MYBPHL,NM_001010985
MTCP1,NM_001018025
MID1,NM_000381
CXorf40A,NA
CDKL4,NM_001009565
OR2L5,NM_001258284
OR2L2,NM_001004686
DLGAP1-AS1,NM_001039796
SLC22A6,NM_004790
CDC42EP2,NM_006779
RAG1,NM_000448
RPS12,NM_001016
MYOM1,NM_003803
RXFP1,NM_001253727
FKBPL,NM_022110
TPBGL,NM_001195528
LSR,NM_001260489
LRP5L,NM_001135772
RGL4,NM_001329424
NUCB1-AS1,NR_046633
CNTN5,NM_001243270
SCHLAP1,NR_104319
CD3EAP,NA
SEMA3F,NM_001318798
SLC51A,NM_152672
SNX31,NM_001363720
CYYR1-AS1,NR_135515
ROMO1,NM_080748
SNAP25-AS1,NR_040710
SCN7A,NM_002976
ENO4,NM_001242699
SGCZ,NM_001322879
ADAMTS17,NM_139057
ACAN,NM_001135
WASF3-AS1,NA
RASL11B,NM_023940
OTOA,NM_001161683
SMIM18,NM_001206847
MZF1-AS1,NR_027334
NXT1,NM_013248
CADM3-AS1,NR_037870
RTBDN,NM_001080997
FAT2,NM_001447
SFRP2,NM_003013
BHLHE22,NM_152414
TEX41,NR_033870
ANGPTL2,NM_012098
MYT1L-AS1,NR_024468
SPSB4,NM_080862
KLF10,NM_001032282
GCNT7,NM_080615
CARNMT1-AS1,NR_121183
TMEM220,NM_001004313
ANKRD30A,NM_052997
SIDT1-AS1,NA
ADGRG2,NM_001079858
ASAP3,NM_001143778
ALG1L2,NM_001136152
VAV3,NM_001079874
STK33,NM_001289058
ASPN,NM_001193335
TACR1,NM_001058
RHBDL2,NM_001304746
ARMCX5-GPRASP2.1,NA
EFNA1,NM_004428
ST7-AS2,NR_002331
ZBTB32,NM_001316902
NCKAP5-AS2,NR_110294
TYMP,NM_001113755
CADM2-AS1,NA
ZNF593,NM_015871
TUBB6,NM_001303524
CFAP99,NM_001193282
HES4,NM_001142467
SERPINE3,NM_001101320
TNFSF13B,NM_001145645
Z82217.1,NA
GLYAT,NM_005838
HYAL1,NM_033159
ERICH3-AS1,NR_121670
GJA9,NM_030772
OR2M2,NM_001004688
DNAH12,NM_001291661
ATP4A,NM_000704
PRKCA-AS1,NR_110822
TAGAP,NM_001278733
EPHB3,NM_004443
SRPX,NM_001170750
FAM53A,NM_001013622
OR2L3,NM_001004687
KDF1,NM_152365
SLC3A1,NM_000341
C1orf56,NM_017860
TDRD5,NM_001199085
CCDC196,NM_001004331
DOCK6,NM_001367830
CDKN2C,NM_001262
ANKRD34C,NM_001146341
ESRRB,NM_001379180
RBP2,NM_004164
CNTN4-AS2,NR_046555
RASAL1,NM_001193520
TPO,NM_000547
ECM2,NM_001197295
PSMB3,NM_002795
PLOD2,NM_000935
DEPDC4,NM_001319310
SHB,NM_003028
IDI2-AS1,NM_018470
SHISA6,NM_001173461
CFC1,NM_001270420
MEI1,NM_152513
LY86,NM_004271
NSMCE1-DT,NR_037184
CNTNAP3B,NM_001201380
BICRA-AS1,NA
EDRF1-AS1,NR_120633
AF131215.5,NA
SLC19A3,NM_001371411
IL7,NM_000880
KDM4A-AS1,NR_033827
SLC24A3,NM_020689
ACOT6,NM_001037162
SUN3,NM_001030019
SLC16A3,NM_001042422
C9orf153,NM_001010907
TMEM200C,NM_001080209
EHD2,NM_014601
NCK1-DT,NR_110175
WDR86,NM_001284260
EFNB1,NM_004429
ZPBP,NM_001159878
DAPK2,NM_001363730
FN1,NM_001306129
DRGX,NM_001080520
PCA3,NR_015342
STARD13-AS,NR_046693
CCDC151,NA
GAS6-AS1,NM_001039799
BTBD11,NA
PCDH9-AS3,NR_046636
DIAPH2-AS1,NR_125391
PCDH9-AS1,NA
BGLAP,NM_199173
PTER,NM_001001484
DDX4,NM_001142549
FP700111.1,NA
EGR4,NM_001965
ACMSD,NM_001307983
CTNNA3,NM_001127384
LTB4R,NM_001143919
MEIOC,NM_001033659
RASGEF1C,NM_001031799
NEK5,NM_001365552
SLFNL1-AS1,NR_037868
PCDH9-AS2,NR_046527
CD53,NM_000560
MAGI1-AS1,NR_046575
RTL9,NM_001385449
VPS9D1-AS1,NR_036480
EDDM13,NM_001354658
CCDC192,NM_001317938
LNX1-AS1,NR_046622
FAM86C1,NA
SP2-AS1,NR_103856
SPDYE1,NM_001378423
ARSE,NA
TAP1,NM_000593
MAP3K15,NM_001001671
SPDYE21P,NA
MIR4713HG,NR_146310
FAM71E1,NA
GEMIN7,NM_001007269
FBLL1,NM_001355274
FAM198B-AS1,NA
SPATA21,NM_001353349
CRYBG1,NM_001371242
ARHGAP26-AS1,NR_046680
ANKRD62,NM_001277333
ZFPM2-AS1,NR_125796
ZNF628,NM_033113
MROH6,NM_001100878
SCUBE2,NM_001170690
SLC22A25,NM_001394058
CHST9,NM_001243848
DLGAP2-AS1,NR_103863
B9D2,NM_030578
PCSK5,NM_001190482
NR4A1,NM_001202233
ISG15,NM_005101
C1RL-AS1,NR_026947
DLGAP1-AS5,NR_036489
SPI1,NM_001080547
HSPA1A,NM_005345
CADM2-AS2,NR_046752
RAB7B,NM_001164522
TENM3-AS1,NR_027107
FGF12-AS1,NR_046596
PINK1-AS,NR_046507
TMEM200A,NM_001258276
GPR157,NM_024980
TRIM67,NM_001004342
WWC3-AS1,NA
INSM1,NM_002196
ABCA9-AS1,NR_126414
CNTN6,NM_001289080
FP325330.3,NA
CCDC150,NM_001080539
HSF2BP,NM_007031
GRM5-AS1,NR_049724
TSBP1,NM_001286474
SAMD5,NM_001030060
CLDN20,NM_001001346
HEBP2,NM_001326380
SPDYE3,NM_001004351
C3orf49,NM_001355236
SYNPR-AS1,NR_046677
DPYD-AS1,NR_046590
MAK,NM_001242385
OMD,NM_005014
SLC22A24,NM_001136506
ARHGEF38,NM_001242729
UBOX5-AS1,NR_038395
RBM20,NM_001134363
PPFIA2-AS1,NR_120491
RPP25,NM_017793
SPINK8,NM_001080525
FO393401.1,NA
DCDC2C,NM_001287444
ASTN2-AS1,NR_033973
FSD2,NM_001007122
AF064866.1,NA
RBPMS,NM_001008710
NEFH,NM_021076
LPAR6,NM_001162497
CYP2C18,NM_000772
RFX4,NM_001206691
INHBA-AS1,NR_027118
FRMPD2,NM_001017929
BAALC-AS1,NR_034092
CD300LF,NM_001289082
DOCK5,NM_001322810
ZNF503-AS1,NR_038223
PEX5L-AS2,NR_110059
NCOA7-AS1,NR_126386
REEP6,NM_001329556
PDGFD,NM_025208
GRIN2D,NM_000836
NKPD1,NM_198478
PLCG1-AS1,NR_109889
CLRN1-AS1,NR_024066
GYPE,NM_002102
TEX15,NM_001350162
ADCY10,NM_001167749
TMEM212-AS1,NR_046852
PWRN1,NR_026646
REC114,NM_001042367
SEMA3C,NM_001350120
LNCTAM34A,NR_132738
PRICKLE2-AS3,NR_046702
FAM53B-AS1,NR_120630
RUNX2,NM_001015051
ACSM3,NM_005622
TMEM244,NM_001010876
SLC26A5,NM_001167962
ENPEP,NM_001379611
C12orf40,NM_001031748
TMBIM1,NM_001321427
CATIP-AS2,NR_125777
CHIT1,NM_001256125
SYT17,NM_001308157
BICDL2,NM_001103175
P2RY14,NM_001081455
KCNQ5-AS1,NR_046621
TTC21B-AS1,NR_038983
KCNMA1-AS1,NR_120655
PCDH9-AS4,NR_046637
MYCBP2-AS1,NR_046716
ZNF98,NM_001098626
Z99127.1,NA
FGFBP3,NM_152429
RNF212B,NM_001282322
OGN,NM_014057
ADORA2A,NM_000675
GNRHR,NM_000406
ZNF93,NM_001004126
MEF2C-AS2,NR_146284
Z97989.1,NA
GPR150,NM_199243
STAG3,NM_001282716
ZNF850,NM_001193552
PRSS12,NM_003619
DISC1FP1,NR_104190
PEX5L-AS1,NA
KCNK13,NM_022054
SLC8A1-AS1,NR_038441
SLC11A1,NM_000578
ABCB1,NM_000927
OSBPL10-AS1,NR_049771
PKD2L2,NM_001258448
ZC2HC1B,NM_001013623
EVC,NM_001306090
BTBD18,NM_001145101
RBM47,NM_001098634
SULF2,NM_001161841
B3GNT5,NM_032047
ZFAND4,NM_001128324
TUBB8,NM_001164154
NAPA-AS1,NR_038452
CD99,NM_001122898
DLGAP1-AS3,NR_038895
OR2M3,NM_001004689
HHIP,NM_022475
C6orf99,NA
C19orf18,NM_152474
ANKUB1,NM_001144960
TTC12,NM_001318533
APOBEC4,NM_203454
FAM90A1,NM_001319982
VIPR1-AS1,NR_046654
CEACAM1,NM_001024912
NTM-AS1,NM_207432
GHRL,NM_001134941
CASC18,NR_110108
TMPRSS11D,NM_004262
SEPSECS-AS1,NR_037934
ELMO1-AS1,NR_104120
RNF182,NM_001165032
KIF6,NM_001289020
GRM7-AS1,NR_046606
NPTX2,NM_002523
CNTN4-AS1,NR_046554
DUSP23,NM_001319658
MFSD2B,NM_001080473
NRIP2,NM_031474
PRSS48,NM_001353611
SLC13A4,NM_001318192
FSTL5,NM_001128427
Z99758.1,NA
BX284668.5,NA
NXPH3,NM_007225
ECE2,NM_001037324
GPR39,NM_001508
OGFRP1,NR_036498
GALNT6,NM_007210
SFRP4,NM_003014
RIPOR3,NM_001290268
ETV4,NM_001079675
