GENE_SYMBOLS,refseq_ids
ARL4C,NM_001282431
FKBP1B,NM_001322963
GNG10,NM_001017998
RUNDC3B,NM_001134405
CHMP7,NM_001317899
MRPS23,NM_016070
ARFGAP2,NM_001242832
CRIP2,NM_001270837
NCOA4,NM_001145260
HTR5A,NM_024012
SUSD1,NM_001282640
PDE2A,NM_001143839
BTF3,NM_001037637
FAAH2,NM_001353840
EPS15L1,NM_001258374
ZBTB18,NM_001278196
KBTBD7,NM_032138
LAMP5,NM_001199897
XRN1,NM_001042604
HDGF,NM_001126050
RER1,NM_007033
PRKRIP1,NM_024653
NOMO1,NM_014287
ABHD18,NM_001039717
APC2,NM_001351273
DDA1,NM_024050
DIPK1A,NM_001006605
CDH18,NM_001167667
GRWD1,NM_031485
TMEM115,NM_007024
PHACTR1,NM_001242648
ARPC4,NM_001024959
NCBP2,NM_001042540
VDAC2,NM_001184783
NUDT3,NM_006703
TRAF3IP2-AS1,NR_034108
SLC1A6,NM_001272087
DOP1B,NM_001320714
SRXN1,NM_080725
CYCS,NM_018947
FGFR1OP,NA
CHCHD3,NM_001317177
CHMP5,NM_001195536
MAGI1,NM_001033057
CLIP3,NM_001199570
KDELR2,NM_001100603
ELK1,NM_001114123
LARS2,NM_001368263
PLEKHJ1,NM_001300836
LAMTOR5,NM_001382293
RNF180,NM_001113561
H1F0,NA
PIN1,NM_006221
SCMH1,NM_001031694
LRBA,NM_001199282
ANKRD40,NM_052855
LYNX1,NM_001356370
NUDT4,NM_001301022
PTPRF,NM_001329137
HSDL1,NM_001146051
HEXIM1,NM_006460
NAA60,NM_001083600
TSPAN3,NM_001168412
CACNA1D,NM_000720
SNAPC5,NM_001329613
TMEM245,NM_001099734
CHFR,NM_001161344
TAOK3,NM_001346487
KCNS1,NM_001322799
TUSC1,NM_001004125
ST3GAL6,NM_001271142
DST,NM_001144769
CUEDC2,NM_024040
TRPM2,NM_001001188
JAKMIP1,NM_001099433
KDM4C,NM_001146694
SNX29,NM_001009607
FLNB,NM_001164317
DOHH,NM_001145165
TCAF1,NM_001206938
CRPPA,NM_001101417
PSMC5,NM_001199163
B3GALT6,NM_080605
FBN1,NM_000138
TMEM121,NM_001331238
ATP2B3,NM_001001344
ST8SIA3,NM_015879
CHRNB2,NM_000748
SSR3,NM_001308197
MAPK1,NM_002745
RPL18,NM_000979
ADK,NM_001123
PPP1R1B,NM_001242464
FEN1,NM_004111
RPL8,NM_000973
PPP2R5D,NM_001270476
CTTNBP2,NM_001363349
DUBR,NR_028301
AGAP2,NM_001122772
SLC25A3,NM_002635
SLC41A2,NM_001352169
PDE4D,NM_001104631
TRIP4,NM_001321924
CEP164,NM_001271933
PTPRJ,NM_001098503
FMNL2,NM_001004417
DNAJA1,NM_001314039
PNRC1,NM_006813
MIPEP,NM_005932
ATP6V1F,NM_001198909
SYNPO,NM_001109974
FURIN,NM_001289823
XYLT1,NM_022166
PRR13,NM_001005354
PIP4K2B,NM_003559
ACTB,NM_001101
H2AFX,NA
MAGEH1,NM_014061
CHD2,NM_001042572
TVP23C,NM_001135036
HAX1,NM_001018837
SLC35E1,NM_024881
FBXL15,NM_001387294
ZXDB,NM_007157
BLOC1S6,NM_001311255
ATP5F1B,NM_001686
MAP1S,NM_001308363
TMEM151B,NM_001039704
MYO6,NM_001300899
DYNC1I1,NM_001135556
EFCAB2,NM_001143943
UVRAG,NM_001386671
BSG,NM_001322243
ARFIP2,NM_001242854
PSD,NM_001270965
CCNI,NM_001348132
LDHA,NM_001135239
DNAJB9,NM_012328
SNRNP25,NM_024571
WWOX,NM_001291997
ERC1,NM_001301248
PPP2R5B,NM_006244
ISCU,NM_001301140
TRAF3,NM_001199427
INPP5B,NM_001297434
SRP14,NM_001309434
MRPS34,NM_001300900
CCDC84,NA
RIC8A,NM_001286134
MACROD2,NM_001033087
WDR27,NM_001202550
RPL28,NM_000991
ETV1,NM_001163147
CCDC127,NM_145265
SLC30A1,NM_021194
KLF3-AS1,NM_024614
MED27,NM_001253881
CTXN1,NM_206833
HNRNPA3,NM_001330247
CCDC180,NM_001348010
MPP1,NM_001166460
GABARAPL2,NM_007285
TMSB4X,NM_021109
MESP1,NM_018670
HSP90AB1,NM_001271969
DNAH14,NM_001145154
COQ10B,NM_001320818
EMSY,NM_001300942
ATP5PB,NM_001002014
TCEAL7,NM_001348258
CAPZA2,NM_006136
GDA,NM_001242505
THAP7,NM_001008695
MAGEF1,NM_022149
COPS3,NM_001199125
SLC9A9,NM_173653
ASB8,NM_001319296
PPP2R1A,NM_001363656
SPRY4,NM_001127496
INTS9,NM_001145159
NDN,NM_002487
EXOC2,NM_018303
THAP11,NM_020457
PLD3,NM_001031696
PIGT,NM_001184728
KCNF1,NM_002236
EFR3B,NM_001319099
MDGA2,NM_001113498
MEA1,NM_001318942
CNOT10,NM_001256741
RNF5,NM_006913
KCNAB2,NM_001199860
CDC37,NM_007065
USP7,NM_001286457
KIAA0556,NA
FUT8,NM_001371533
VAPB,NM_001195677
SF3A1,NM_001005409
MRPS12,NM_021107
MNAT1,NM_001177963
TRAPPC2L,NM_001318524
FXR2,NM_004860
SCAPER,NM_001145923
NPTN,NM_001161363
SLC8A2,NM_015063
PRR7,NM_001174101
YY1,NM_003403
NFKB1,NM_001165412
TMEM155,NA
CEP41,NM_001257158
MPC2,NM_001143674
HNRNPH2,NM_001032393
RANBP10,NM_001320238
CYP46A1,NM_006668
BABAM2,NM_001261840
CISD2,NM_001008388
ADAP1,NM_001284308
SMG6,NM_001170957
CDKN1B,NM_004064
ATP1A3,NM_001256213
ZFYVE28,NM_001172656
FAM174C,NM_017914
RPS28,NM_001031
ELOF1,NM_001363673
TBCC,NM_003192
INTS5,NM_030628
ARHGEF17,NM_014786
GPRIN1,NM_052899
POLR2A,NM_000937
ATR,NM_001184
PRXL2B,NM_001195736
CSTB,NM_000100
FSCN1,NM_003088
MAST2,NM_001319245
LAMTOR3,NM_001243736
SLC17A7,NM_020309
CYC1,NM_001916
AP3B1,NM_001271769
EMC4,NM_001286420
NR2F1,NM_001410754
SH3BP5L,NM_001322462
NUDT21,NM_007006
CHCHD2,NM_001320327
RAD21,NM_006265
TPT1,NM_001286272
EMC1,NM_001271427
SYNDIG1,NM_001323606
PRDX3,NM_001302272
DUSP4,NM_001394
NRG3,NM_001010848
SRGAP2,NM_001042758
C19orf53,NM_014047
TTC9,NM_015351
HTATSF1,NM_001163280
DYNLL1,NM_001037494
VCPIP1,NM_025054
CEBPB,NM_001285878
MCM4,NM_005914
PPP6R2,NM_001242898
AFF1,NM_001166693
RPL13,NM_000977
PPP1R3F,NM_001184745
ZBTB22,NM_001145338
CCAR2,NM_001363068
CHMP1B,NM_020412
KLF12,NM_001400136
TMEM54,NM_001329722
PPP2CB,NM_001009552
PMPCA,NM_001282944
TCEAL8,NM_001006684
CADPS2,NM_001009571
MTUS2,NM_001033602
ZNF717,NM_001128223
DYNC2H1,NM_001080463
VSTM2A,NM_001301009
DSCAM,NM_001271534
STK25,NM_001271977
DBP,NM_001352
GNG3,NM_012202
CSMD2,NM_001281956
PHB2,NM_001144831
RTN4R,NM_023004
DCTN6,NM_006571
SPECC1L,NM_001145468
TNKS,NM_003747
PJA1,NM_001032396
CCDC138,NM_001303105
IRGQ,NM_001007561
FNDC5,NM_001171940
EXOSC6,NM_058219
SCGB2B2,NM_001025591
PSMC3,NM_002804
GORASP2,NM_001201428
CACNA1B,NM_000718
RAP2B,NM_002886
TJP1,NM_001301025
SUMO1,NM_001005781
PDE10A,NM_001130690
CYLD,NM_001042355
RNF144A,NM_001349181
PKN2,NM_001320707
PLPPR2,NM_001170635
YWHAZ,NM_001135699
MRPS7,NM_015971
MKKS,NM_018848
RITA1,NM_001286215
FHIT,NM_001166243
CRTC3,NM_001042574
RPL13A,NM_001270491
ZNF133,NM_001083330
MARCH9,NA
OAT,NM_000274
PUS7,NM_001318163
TMEM106B,NM_001134232
GANAB,NM_001278192
SSNA1,NM_003731
NPM3,NM_006993
NBEA,NM_001204197
DDB1,NM_001923
JAK2,NM_001322194
CEBPA,NM_001285829
STX18-AS1,NR_037888
CDC42BPA,NM_001366010
FCHSD2,NM_014824
PPA2,NM_001034191
TMEM167A,NM_174909
NR2C1,NM_001032287
DNAJB6,NM_001363676
PWWP2B,NM_001098637
CNST,NM_001139459
DNMBP,NM_001318326
TBC1D24,NM_001199107
RAB11FIP5,NM_001371272
BTBD8,NM_001376131
NCOA1,NM_001362950
OCRL,NM_000276
PDAP1,NM_014891
LY6H,NM_001130478
JCAD,NM_001350001
CPE,NM_001873
LRATD1,NM_001291410
FAM78B,NM_001017961
STMN1,NM_001145454
CDK5,NM_001164410
GPR88,NM_022049
SF3B5,NM_031287
UNC13B,NM_001330653
MORF4L2,NM_001142418
IFNAR2,NM_000874
USP45,NM_001080481
TXN2,NM_012473
NGB,NM_021257
BEX1,NM_018476
KLF9,NM_001206
CCNDBP1,NM_012142
PRORP,NM_001256678
IQCK,NM_001305121
R3HDM2,NM_001330121
NECTIN1,NM_002855
ZNF12,NM_006956
AGAP3,NM_001042535
GRK2,NM_001619
SLC16A10,NM_018593
FTH1,NM_002032
TBC1D31,NM_001145088
MARCH6,NA
YOD1,NM_001276320
JAKMIP3,NM_001104947
UBA1,NM_003334
SHPRH,NM_001042683
MFSD11,NM_001242532
SFXN5,NM_001330400
ENPP5,NM_001290072
EPHB6,NM_001280794
USP40,NM_001365479
TAF13,NM_005645
KCNS2,NM_020697
RALBP1,NM_006788
TBC1D4,NM_001286658
THADA,NM_001083953
MMGT1,NM_001330000
PHF13,NM_153812
ST3GAL3,NM_001270459
PNRC2,NM_017761
ACP6,NM_001323625
MRPL10,NM_145255
NDUFAF4,NM_014165
FAM8A1,NM_016255
LDHB,NM_001174097
CPLX2,NM_001008220
GDI1,NM_001493
UQCRH,NM_001297565
UBE2Z,NM_023079
BHLHE40,NM_003670
TOX2,NM_001098796
MUL1,NM_024544
APPL2,NM_001251904
TUBA4A,NM_001278552
BEX3,NM_001282674
BMP2K,NM_017593
ASTN2,NM_001184734
L2HGDH,NM_024884
TMEM132D,NM_133448
MPDU1,NM_001330073
B3GALNT1,NM_001038628
LSAMP,NM_001318915
SSRP1,NM_003146
RPL7L1,NM_001366481
GANC,NM_001301409
AKAP7,NM_001376570
SLC6A8,NM_001142805
ZNF664,NM_001204298
MAP1LC3A,NM_032514
MAGI2,NM_001301128
GRM7,NM_000844
DCC,NM_005215
PLCB1,NM_015192
ZNF586,NM_001077426
LGR4,NM_001346432
PSMG3,NM_001134340
HS6ST1,NM_004807
POMGNT2,NM_032806
FBXO42,NM_018994
TASP1,NM_001323602
KCNJ11,NM_000525
SNX21,NM_001042632
GMDS,NM_001253846
DDX3X,NM_001193416
BCKDHB,NM_000056
SSTR3,NM_001051
MSL1,NM_001012241
M6PR,NM_001207024
NEK10,NM_001031741
CADPS,NM_003716
MAP3K21,NM_032435
RXRB,NM_001270401
SFI1,NM_001007467
TCEAL1,NM_001006639
RESF1,NM_018169
CELF3,NM_001172648
KIRREL3,NM_001161707
FNDC4,NM_022823
ATRAID,NM_001170795
SRM,NM_003132
CHERP,NM_006387
JMJD8,NM_001005920
UROD,NM_000374
KMO,NM_001410944
NRSN2,NM_001323679
LYSMD2,NM_001143917
CTBP2,NM_001083914
PRMT3,NM_001145166
KATNAL2,NM_001353899
PCDH9,NM_001318372
AEBP2,NM_001114176
UGGT2,NM_020121
RUNDC1,NM_001321381
MAZ,NM_001042539
SHLD2,NM_001330112
ARL2BP,NM_012106
FRMPD4,NM_001368395
LDB2,NM_001130834
OPHN1,NM_002547
PTPRN2,NM_001308267
ASNSD1,NM_001353497
SELENOI,NM_033505
BLOC1S2,NM_001001342
ARMT1,NM_001286562
TVP23A,NM_001079512
TAGLN3,NM_001008272
LRRC9,NM_001355272
FAM185A,NM_001145268
B4GALT3,NM_001199873
NLGN2,NM_020795
SELENOK,NM_021237
CAMK1G,NM_020439
RASD1,NM_001199989
RPL29,NM_000992
NRG2,NM_001184935
CCT7,NM_001009570
KARS,NA
CAPNS1,NM_001003962
HSPA5,NM_005347
MOK,NM_001272011
PSMB5,NM_001130725
MTPN,NM_145808
KIF13B,NM_015254
SEPTIN8,NM_001098811
MIR99AHG,NR_027790
POLR3H,NM_001018050
CNPPD1,NM_001321389
COMMD10,NM_001308080
UBA6-AS1,NA
LRRC4,NM_022143
FASN,NM_004104
ZNF91,NM_001300951
UBE2I,NM_003345
MAP1B,NM_001324255
MTFR1L,NM_001099625
BTG1,NM_001731
NDRG4,NM_001130487
CETN2,NM_004344
H2AFZ,NA
RANBP17,NM_022897
MED16,NM_005481
USF2,NM_001321150
SPPL2A,NM_032802
GAS2,NM_001143830
NBAS,NM_015909
ENPP4,NM_014936
ZNF573,NM_001172689
MIEN1,NM_001330206
PRDX1,NM_001202431
LRTM2,NM_001039029
TMSB10,NM_021103
DNM1,NM_001005336
DDX23,NM_004818
EIF2B3,NM_001166588
USP47,NM_001282659
RPS5,NM_001009
LRRTM2,NM_015564
CLYBL,NM_001393355
NRXN3,NM_001105250
RPS15,NM_001018
MFSD6,NM_001375986
CCDC146,NM_020879
CARMIL1,NM_001173977
TTC28,NM_001145418
NONO,NM_001145408
TMEM50A,NM_014313
FIBP,NM_004214
PURA,NM_005859
THUMPD1,NM_001304550
TMEM151A,NM_153266
SYNCRIP,NM_001159673
DGLUCY,NM_001102366
DOC2A,NM_001282062
RGS14,NM_001366617
SPOCK1,NM_004598
ABHD8,NM_024527
RTRAF,NM_016039
H3F3A,NA
C1orf43,NM_001098616
C3orf80,NM_001168214
MVB12B,NM_001011703
ZDHHC22,NM_001364172
ARL15,NM_019087
UBE2L6,NM_004223
EML4,NM_001145076
ARHGAP22,NM_001256024
PHB,NA
ARMCX6,NM_001009584
ZNF518B,NM_001375816
RCN1,NM_002901
CCDC30,NM_001080850
VSNL1,NM_001366803
SVOP,NM_018711
GDI2,NM_001115156
RPSA,NM_001304288
ROGDI,NM_024589
UQCC3,NM_001085372
TMEM72-AS1,NR_033842
RAB40B,NM_006822
RANGAP1,NM_001278651
ZNF69,NM_001321163
CWC27,NM_001297644
TBCK,NM_001163435
FKBP8,NM_001308373
PRKACA,NM_001304349
AHCY,NM_000687
TAF9,NM_001015892
VCP,NM_001354927
MED29,NM_001317770
TSR3,NM_001001410
ASCC3,NM_001284271
PPM1E,NM_014906
FLOT1,NM_001318875
TEC,NM_003215
GTF3C4,NM_012204
DNAJA4,NM_001130182
DUSP6,NM_001946
PDHB,NM_000925
HMCES,NM_001006109
ST6GALNAC3,NM_001160011
DHRS7B,NM_001330159
ABCA9,NM_080283
SLC39A6,NM_001099406
ST6GALNAC5,NM_001320273
NAA30,NM_001011713
ABCA10,NM_001377321
INAFM1,NM_178511
SPRY4-AS1,NR_120664
SPRED1,NM_152594
ZNF721,NM_133474
ZNF138,NM_001160183
SLC17A5,NM_001382629
LRRC73,NM_001012974
TRMT11,NM_001031712
SH3RF1,NM_020870
TTC9B,NM_152479
B4GALT7,NM_007255
TATDN1,NM_001146160
KIAA0319,NM_001168374
H1FX,NA
SNX24,NM_014035
ZNF609,NM_015042
HSP90B1,NM_003299
IRAK1BP1,NM_001010844
CCSER1,NM_001145065
KIF1BP,NA
RYR2,NM_001035
JAM3,NM_001205329
TTC39C,NM_001135993
KIAA0355,NA
CAMKK2,NM_001270485
GRIP1,NM_001178074
TBCE,NM_001079515
MRPS10,NM_018141
ANTXR1,NM_001410840
CNTNAP2,NM_014141
SRSF9,NM_003769
BAG4,NM_001204878
NRBP1,NM_001321357
ADGRB3,NM_001704
GNAS,NM_000516
MAP3K3,NM_001330431
SPAG16,NM_001025436
PIGL,NM_001411072
ZNF747,NM_001305018
SARS,NA
IGF1R,NM_000875
SEMA6B,NM_020241
SLITRK2,NM_001144003
RHOBTB2,NM_001160036
CCNQ,NM_001130997
ATAD2B,NM_001242338
MTR,NM_000254
SMAP1,NM_001044305
SURF6,NM_001278942
PHTF2,NM_001127357
SLIT2,NM_001289135
SMIM8,NM_001042493
LAMA4,NM_001105206
GAS1RR,NR_049794
MRPL18,NM_001318817
BORCS8,NM_001145783
BRD3OS,NM_001355256
TUBB4B,NM_006088
MSI2,NM_001322250
PLEKHA3,NM_019091
APBA1,NM_001163
PLEKHA5,NM_001143821
PYCR2,NM_001271681
USP1,NM_001017415
ADAM23,NM_001410985
FSIP2-AS1,NR_144453
FAM222B,NM_001077498
RIT2,NM_001272077
SRPRB,NM_001379313
GAB2,NM_012296
DIRC3,NR_026597
CNIH3,NM_001322302
CD200,NM_001004196
PYURF,NM_032906
TBC1D8,NM_001102426
KIF5A,NM_001354705
TMEM266,NM_152335
ATF4,NM_001675
KCNV1,NM_014379
KCNH1,NM_002238
HIVEP3,NM_001127714
ASB6,NM_001202403
CCNG2,NM_004354
NVL,NM_001243146
OTUD7B,NM_020205
MEG8,NR_024149
C12orf49,NA
NLRP1,NM_001033053
MTMR9,NM_015458
SYT5,NM_001297774
INPP5F,NM_001243194
SAP30L,NM_001131062
SSTR1,NM_001049
RNPC3,NM_017619
PTPRD,NM_001040712
CHMP3,NM_001005753
SNTG1,NM_001287813
ARSG,NM_001267727
HMGCLL1,NM_001042406
C2orf69,NM_153689
NABP2,NM_024068
PEX12,NM_000286
HDAC9,NM_001204144
UBXN1,NM_001286077
KAT5,NM_001206833
TNPO2,NM_001136195
EXOC8,NM_175876
ABL1,NM_005157
STK16,NM_001008910
KCNA2,NM_001204269
ACP2,NM_001131064
HIGD2A,NM_138820
LRRC4C,NM_001258419
SLC35E3,NM_001354997
TAF7,NM_005642
ABLIM1,NM_001003407
LURAP1L,NM_203403
STRIP1,NM_001270768
NEDD8,NM_006156
ETS2,NM_001256295
MFSD3,NM_138431
EAF1,NM_033083
ARL6IP4,NM_001002251
DLG2,NM_001142699
TMEM19,NM_018279
COX10-AS1,NA
HTRA2,NM_001321727
SLC35F3,NM_001300845
AKIRIN2,NM_018064
CDIP1,NM_001199054
CPTP,NM_001029885
TCEAL2,NM_080390
LASP1,NM_001271608
FAM199X,NM_207318
SNAP47,NM_001323930
TARDBP,NM_007375
PIGX,NM_001166304
SALL2,NM_001291446
STK3,NM_001256312
PFDN4,NM_002623
EZH2,NM_001203247
GADD45GIP1,NM_052850
ZNF436,NM_001077195
TUBA1A,NM_001270399
SMKR1,NM_001195243
POC1B,NM_001199777
PUF60,NM_001136033
ZNF780B,NM_001005851
TERF2,NM_005652
PTPRM,NM_001105244
EMC7,NM_020154
EPOP,NM_001130677
SLC9A3R2,NA
RTL5,NM_001024455
MOCS3,NM_014484
CHPF,NM_001195731
EEF1AKNMT,NA
HCG11,NR_026790
RFX7,NM_001368073
MAGI3,NM_001142782
RNF216,NM_001377156
DNAL4,NM_005740
RBM8A,NM_005105
SLC25A5,NM_001152
KCNQ3,NM_001204824
PPCDC,NM_001301101
ZNF428,NM_182498
LRFN5,NM_001330106
AGAP1,NM_001037131
CYB5R3,NM_000398
RHBDD1,NM_001167608
VPS13A,NM_001018037
TCEAL6,NM_001006938
MTAP,NM_001396040
ZBTB8OS,NM_001308135
IMPDH2,NM_000884
NEFM,NM_001105541
CCDC39,NM_181426
MIPOL1,NM_001195296
TSGA10,NM_001349012
MXRA7,NM_001008528
SATB2-AS1,NM_153031
FAM161B,NM_152445
RNF40,NM_001207033
PPP6R1,NM_014931
FARS2,NM_001318872
RAP2A,NM_021033
FAM155A,NA
DCK,NM_000788
CDH26,NM_001348204
COX10,NM_001303
PLXNA4,NM_001105543
SORCS1,NM_001013031
NEUROD1,NM_002500
ZNF488,NM_001346932
RMND5A,NM_022780
COA8,NM_001302652
DHTKD1,NM_018706
AVPI1,NM_021732
CSPP1,NM_001077204
OTUD1,NM_001145373
SLC7A5,NM_003486
THEM6,NM_001363000
STIP1,NM_001282652
RPL36,NM_015414
TAF9B,NM_015975
KLHL29,NM_025067
UCK1,NM_001135954
APEX1,NM_001244249
FAM135B,NM_001362965
TOMM40L,NM_001286373
PTPRE,NM_001316676
ERICH1,NM_001303100
ZNF440,NM_152357
ERCC8,NM_000082
SHROOM3,NM_020859
SGCD,NM_000337
RALGPS2,NM_001286247
SLCO3A1,NM_001145044
ANKRD36,NM_001164315
HADHB,NM_000183
TTYH1,NM_001005367
CXXC4-AS1,NR_125926
RPS6KA5,NM_001322227
ZNF385B,NM_001113397
LGALSL-DT,XR_001739491
PCBD1,NM_000281
PSPN,NM_004158
CAPRIN1,NM_005898
ZBTB6,NM_006626
ASPHD2,NM_020437
GORASP1,NM_001278789
APEH,NM_001640
RTL8A,NM_001078172
RPS11,NM_001015
HPCAL1,NM_001258357
SLC35B4,NM_032826
NRGN,NM_001126181
YRDC,NM_024640
METTL26,NM_001040160
SGTB,NM_019072
PNCK,NM_001039582
NDUFA5,NM_001282419
TMEM147,NM_001242597
DCTN2,NM_001261412
C12orf10,NA
C12orf29,NM_001009894
PAK6,NM_001276717
NPDC1,NM_015392
MTCL1,NM_001378205
SLC30A6,NM_001193513
ZNF493,NM_001076678
C20orf27,NA
CNTRL,NM_001330762
NDUFS2,NM_001166159
PPP1R9B,NM_032595
THUMPD2,NM_001321468
SRI,NM_001256891
LMF1,NM_001352017
MAP2K1,NM_001411065
TTC26,NA
GALNT17,NM_022479
HIPK1,NM_001369806
NAALAD2,NM_001300930
ZNF587B,NM_001204818
FAM171A1,NM_001010924
TRUB2,NM_001329861
SLC6A6,NM_001134367
FAM241B,NM_145306
POLR3K,NM_016310
RIMS2,NM_001100117
MFSD12,NM_001042680
KIAA2013,NM_138346
SCYL1,NM_001048218
DGCR2,NM_001173533
NFS1,NM_001198989
ZNF439,NM_001348718
SWT1,NM_001105518
ABCA6,NM_080284
DMGDH,NM_013391
GPAA1,NM_003801
BRF2,NM_018310
GPR137,NM_001170726
MYL12B,NM_001144944
RUSC1,NM_001105203
SNX8,NM_013321
PSD3,NM_001362819
PRDM8,NM_001099403
SDCBP,NM_001007067
CDK2AP1,NM_001270433
ANKRD7,NM_001077708
BAG6,NM_001098534
NPTXR,NM_014293
C2orf27A,NM_001354871
TIMM22,NM_013337
LMO4,NM_001369491
SLC22A15,NM_018420
PPP1R13B,NM_015316
SOCS5,NM_014011
TRNAU1AP,NM_017846
DACT3,NM_001301046
EIF4A1,NM_001204510
SOD1,NM_000454
TKT,NM_001064
SUN2,NM_001199579
FOXO4,NM_001170931
RPL3,NM_000967
MCAT,NM_014507
PSMD7,NM_002811
GYS1,NM_001161587
DDX6,NM_001257191
C1QBP,NM_001212
RBP4,NM_001323517
GAS2L1,NM_001278730
SNAPC2,NM_003083
C6orf120,NM_001029863
RAB37,NM_001006637
MGAT5,NM_001371457
NAPA,NM_003827
GUCY1B1,NM_000857
MICOS10,NM_001032363
CXXC5,NM_001317199
CAMTA2,NM_001171166
PTPMT1,NM_001143984
RTF1,NM_015138
POLR2I,NM_006233
TMEM208,NM_001318217
GNAI2,NM_001166425
BAIAP3,NM_001199096
EMB,NM_198449
SGPL1,NM_003901
RPS16,NM_001020
PRKAR1B,NM_001164758
CACNB1,NM_000723
BEND6,NM_001318539
CCT2,NM_001198842
ERP29,NM_001034025
ZMYM5,NM_001039649
NAP1L3,NM_004538
CIAO2B,NM_016062
THOP1,NM_003249
YIPF6,NM_001195214
PBX2,NM_002586
TANK,NM_001199135
COX4I1,NM_001318786
HDX,NM_001177478
MSANTD3,NM_001198805
KBTBD12,NM_001370224
TTC39B,NM_001168339
NRG1,NM_001159995
IRF2BP2,NM_001077397
PDE7A,NM_001242318
C11orf95,NA
SNX3,NM_001300928
MOGAT1,NM_058165
KIAA1958,NM_001287036
STAG1,NM_005862
CBARP,NM_001393918
HIVEP1,NM_002114
TOMM5,NM_001001790
NNAT,NM_001322802
CENPB,NM_001810
MTFMT,NM_139242
SURF2,NM_001278928
ADAM22,NM_001324417
GLIS1,NM_001367484
GLCCI1,NM_138426
MROH1,NM_001099280
TIMM17B,NM_001167947
ZNF407,NM_001146189
LIMS1,NM_001193482
POLA1,NM_001330360
PAQR4,NM_001284511
SGCB,NM_000232
TXK,NM_003328
XYLB,NM_001349178
PRDX5,NM_001358511
NFATC3,NM_004555
STX1B,NM_052874
FAM210B,NM_080821
RDH14,NM_020905
API5,NM_001142930
SPATA5,NM_001317799
INPP4B,NM_001101669
BCKDK,NM_001122957
GOLGA7,NM_001002296
SAMD1,NM_138352
RAD18,NM_020165
PI4K2A,NM_018425
RPL7A,NM_000972
TBC1D1,NM_001253912
MIR3936HG,NR_110997
FJX1,NM_014344
DNA2,NM_001080449
VPS28,NM_016208
CEP290,NM_025114
RNF175,NM_173662
PIGS,NM_033198
CYGB,NM_134268
PHLDA3,NM_012396
CBLB,NM_001321786
CACNA1C,NM_000719
IPO7,NM_006391
AMOTL2,NM_001278683
CALCOCO2,NM_001261390
DNAJC30,NM_032317
RPS19,NM_001022
MARF1,NM_001184998
KCNK10,NM_021161
WFS1,NM_001145853
RNF7,NM_001201370
NTM,NM_001048209
PFDN2,NM_012394
CA3,NM_005181
ARRDC3-AS1,NR_027435
FTL,NM_000146
LETM1,NM_012318
SRGAP2B,NM_001271870
EGFL7,NM_016215
HEIH,NR_045680
NR1D1,NM_021724
C9orf85,NM_001365053
LZTS1,NM_001362884
TMX4,NM_021156
CBX3,NM_001410866
SLC4A3,NM_001326559
OMG,NM_002544
NGEF,NM_001114090
RNF208,NM_001388297
MMP24OS,NM_001355003
NAA20,NM_016100
GMDS-DT,NR_046229
CEP170B,NM_001112726
STX1A,NM_001165903
MGMT,NM_002412
PIK3CA,NM_006218
CCKBR,NM_001318029
SLC49A4,NM_032839
TBC1D5,NM_001134380
MEG3,NM_018514
CATSPERE,NM_001130957
EHD1,NM_001282444
UBTF,NM_001076683
ITGA9,NM_002207
POLR2K,NM_005034
DYNLRB1,NM_001319157
SEMA7A,NM_001146029
FUNDC1,NM_173794
NHS,NM_001136024
C5orf56,NA
CCND2,NM_001759
SELENOH,NM_001321335
AKT1,NM_001014431
ARL4A,NM_001037164
IGSF8,NM_001206665
TP53I11,NM_001076787
TNFAIP1,NM_021137
S100A6,NM_014624
DEPTOR,NM_001283012
AK9,NM_001001706
CDK16,NM_001170460
TRAPPC5,NM_001042461
EAF2,NM_001320041
ZNF134,NM_003435
CHSY3,NM_175856
ESRRG,NM_001134285
TESK1,NM_001318230
SUPT16H,NM_007192
CCDC3,NM_001282658
STPG2,NM_174952
CCDC184,NM_001013635
NUDT16L1,NM_001193452
DAXX,NM_001141969
CENPX,NM_001271006
SLC35F6,NM_017877
RPS14,NM_001025070
PPP1R1A,NM_006741
TMEM131L,NM_001131007
TRAPPC2,NM_001011658
B3GNT2,NM_001319075
ENOX1,NM_001127615
TRAPPC4,NM_001318486
CEP152,NM_001194998
CCT4,NM_001256721
FNDC9,NM_001001343
TOMM34,NM_006809
FMR1,NM_001185075
TSPYL4,NM_021648
RPL41,NM_001035267
SGSM1,NM_001039948
UMAD1,NM_001302348
CDON,NM_001243597
PACS1,NM_018026
STK10,NM_005990
ERGIC3,NM_015966
LIN7A,NM_001324423
SNHG32,NM_001040437
TPCN2,NM_139075
TMEM240,NM_001114748
DNAJC14,NM_001394687
BORCS5,NM_001300742
NAV1,NM_001167738
VRK1,NM_001411051
KHDRBS2,NM_001350622
MAP4,NM_001134364
ZBED1,NM_001171135
KIAA1143,NM_001320334
TRIB2,NM_021643
HCCS,NM_001122608
JAGN1,NM_001363890
ABCB9,NM_001243013
TRMT112,NM_001286082
CCT5,NM_001306153
ARMCX2,NM_001282231
VPS25,NM_032353
MAFK,NM_002360
IGFBP6,NM_002178
RHOA,NM_001313941
LSM7,NM_016199
CACNA1A,NM_000068
WDR11-AS1,NA
SH3RF3,NM_001099289
INA,NM_032727
MYO19,NM_001033579
EMD,NM_000117
