GENE_SYMBOLS,refseq_ids
SRXN1,NM_080725
CNIH2,NM_182553
GET3,NM_001371488
FAIM2,NM_012306
TXN2,NM_012473
TM2D2,NM_001024380
SLITRK4,NM_001184749
EIF1AX,NM_001412
HNRNPA1,NM_002136
UBA52,NM_001033930
CBLN4,NM_080617
DCC,NM_005215
OIP5-AS1,NR_026757
KIF9-AS1,NR_033373
STARD9,NM_020759
MAP1LC3B,NM_022818
MIEF1,NM_001304564
C2CD2L,NM_001290474
ARHGDIG,NM_001176
CYCS,NM_018947
GPRIN1,NM_052899
CCDC106,NM_001370467
HIGD1A,NM_001099668
DNAH14,NM_001145154
GABARAP,NM_007278
SPINT2,NM_001166103
SCOC,NM_001153446
TMEM158,NM_015444
KCNQ3,NM_001204824
MLF2,NM_001382225
PMEPA1,NM_001255976
SPRY4-AS1,NR_120664
EID1,NM_014335
AMIGO1,NM_020703
LAPTM4A,NM_014713
TWF2,NM_007284
DNAJB9,NM_012328
ARF6,NM_001663
NRN1,NM_001278710
BAD,NM_004322
JUN,NM_002228
MAP6D1,NM_024871
FBXO45,NM_001105573
CTDNEP1,NM_001143775
PDK2,NM_001199898
NEFL,NM_006158
GNG10,NM_001017998
USP11,NM_001371072
MANBAL,NM_001003897
DAZAP2,NM_001136264
ABCC1,NM_004996
DEDD2,NM_001270614
CHST2,NM_004267
MAT2B,NM_013283
C12orf29,NM_001009894
GMFB,NM_004124
NDUFAF4,NM_014165
PIP4P1,NM_001100814
TSPYL1,NM_003309
ARFIP2,NM_001242854
MARCKS,NM_002356
TCP1,NM_001008897
DIRAS1,NM_145173
PEG13,NR_144431
ATG101,NM_001098673
POLR3K,NM_016310
CHST1,NM_003654
CTSD,NM_001909
POLR3H,NM_001018050
CFL1,NM_005507
TMSB4X,NM_021109
GAS2,NM_001143830
FEM1B,NM_015322
TMEM35A,NM_021637
NUDT4,NM_001301022
H2AFZ,NA
PNMA6A,NM_032882
PIR,NM_001018109
KIRREL3,NM_001161707
NUDT11,NM_018159
DYNLL2,NM_080677
CTXN1,NM_206833
ITPKA,NM_002220
AASDHPPT,NM_015423
SPRED2,NM_001128210
PCDH8,NM_002590
IDS,NM_000202
TMED7,NM_181836
RPL18,NM_000979
JUND,NM_001286968
PINK1,NM_032409
ATP6V1D,NM_015994
PNRC2,NM_017761
SRSF9,NM_003769
RPL4,NM_000968
TMED9,NM_017510
SERF2,NM_001018108
MRPS17,NM_015969
IMP4,NM_001320304
LAMTOR5,NM_001382293
RCN1,NM_002901
SCN3B,NM_001040151
GPR88,NM_022049
PRR13,NM_001005354
BNIP3,NM_004052
INAFM2,NM_001301268
PARD6A,NM_001037281
WDR1,NM_005112
H2AFX,NA
BAIAP2-DT,NM_001004336
RNF167,NM_001320356
PEX19,NM_001131039
STOML1,NM_001256672
ARPC5L,NM_030978
HTR5A,NM_024012
BSCL2,NM_001122955
DEXI,NM_014015
NHP2,NM_001034833
CREB3,NM_006368
GLRX5,NM_016417
CHRM1,NM_000738
GPX4,NM_001039847
NOP9,NM_001286367
TSR2,NM_001346789
WDR83OS,NM_016145
MIR4435-2HG,NM_001013744
MCRIP1,NM_001093767
RNASEK,NM_001004333
STOML2,NM_001287031
EIF3I,NM_001394168
FAM32A,NM_014077
SLITRK1,NM_001281503
H1F0,NA
TCEAL7,NM_001348258
H2AFV,NA
SRRD,NM_001013694
PRRT1,NM_001363780
SCG5,NM_001144757
MRPL49,NM_004927
CRIP2,NM_001270837
PSMD2,NM_001278708
CSTB,NM_000100
PMM2,NM_000303
SRPRA,NM_001177842
SNU13,NM_001003796
NAP1L2,NM_021963
PUF60,NM_001136033
MAPK3,NM_001040056
TOR1A,NM_000113
ORMDL3,NM_001320801
PDHB,NM_000925
CSTF2T,NM_015235
ZFAND5,NM_001102420
CCK,NM_000729
SPRN,NM_001012508
FLNB,NM_001164317
C9orf16,NA
NEIL2,NM_001135746
PYGO2,NM_138300
CDKN2AIPNL,NM_080656
KLF16,NM_031918
PEA15,NM_001297576
PYURF,NM_032906
KCNF1,NM_002236
TMEM72-AS1,NR_033842
SLC30A1,NM_021194
SYT5,NM_001297774
PHB2,NM_001144831
PRPS1,NM_001204402
MRPS23,NM_016070
CCDC115,NM_001321118
CETN2,NM_004344
EEF1G,NM_001404
SMIM15,NM_001048249
MDH2,NM_001282403
SNRNP25,NM_024571
NACAD,NM_001146334
CHGB,NM_001819
MPC2,NM_001143674
FAM189A1,NA
TPT1,NM_001286272
BMI1,NM_005180
TMEM132A,NM_017870
RPL28,NM_000991
ZBTB22,NM_001145338
ANTXR1,NM_001410840
UBE2Q1,NM_017582
VMA21,NM_001017980
TMEM70,NM_001040613
PPP2CA,NM_001355019
BCL7B,NM_001197244
ATP6V1F,NM_001198909
CHCHD2,NM_001320327
NAT8L,NM_178557
GTF2F1,NM_002096
HSP90B1,NM_003299
TUFM,NM_001365360
RPL29,NM_000992
PRELID1,NM_001271828
PRDX3,NM_001302272
GRWD1,NM_031485
PLXNA4,NM_001105543
FAM171A2,NM_198475
GABARAPL2,NM_007285
LRRC73,NM_001012974
SLITRK2,NM_001144003
PCBP1,NM_006196
TMEM115,NM_007024
SLC35F3,NM_001300845
PCSK1N,NM_013271
IRF2BP1,NM_015649
RPLP2,NM_001004
C18orf32,NM_001035005
RPS28,NM_001031
GNG3,NM_012202
BSG,NM_001322243
FKBP1B,NM_001322963
DYNLL1,NM_001037494
MRPS12,NM_021107
TSC22D3,NM_001015881
LIN7C,NM_018362
RPS15,NM_001018
TMEM266,NM_152335
BANF1,NM_001143985
ARL2,NM_001199745
DISP1,NM_001350630
SLC25A11,NM_001165417
ABHD14A,NM_015407
PIN1,NM_006221
HPCA,NM_002143
ANO6,NM_001025356
TMEM160,NM_017854
DIRC3,NR_026597
EXOSC6,NM_058219
RTL8A,NM_001078172
IRF2BPL,NM_024496
MMGT1,NM_001330000
FASN,NM_004104
NAP1L5,NM_153757
COPRS,NM_001330176
CRADD,NM_001320099
CACYBP,NM_001007214
ATP6V0B,NM_001039457
RPS16,NM_001020
RPL23,NM_000978
UBQLN2,NM_013444
UBE2S,NM_014501
RTL5,NM_001024455
SLC25A22,NM_001191060
RPL13,NM_000977
HEY1,NM_001040708
ARPC4,NM_001024959
ZDHHC22,NM_001364172
B4GALT3,NM_001199873
TRAM2,NM_012288
SPOCK1,NM_004598
RPL18A,NM_000980
LRRC59,NM_018509
RPS14,NM_001025070
ANKRD29,NM_001308238
SNAPC5,NM_001329613
TMSB10,NM_021103
RAB5IF,NM_001199534
HRAS,NM_001130442
CTBP2,NM_001083914
POLR2I,NM_006233
EFNB3,NM_001406
SCGB2B2,NM_001025591
HIGD2A,NM_138820
SPRY4,NM_001127496
DBP,NM_001352
EMC4,NM_001286420
PELI3,NM_001098510
LAMA3,NM_000227
FAM174C,NM_017914
NDN,NM_002487
CKB,NM_001362531
FEN1,NM_004111
ACTB,NM_001101
PLEKHJ1,NM_001300836
EIF1B,NM_005875
C19orf53,NM_014047
ARL6IP1,NM_001313858
UQCC3,NM_001085372
DNMBP,NM_001318326
PEBP1,NM_002567
TUBA1A,NM_001270399
NUDT16L1,NM_001193452
RPRML,NM_203400
ARL8A,NM_001256129
AAMP,NM_001087
UBQLN4,NM_001304342
HNRNPH2,NM_001032393
SAP18,NM_001366643
GAPDH,NM_001256799
CANT1,NM_001159772
C6orf120,NM_001029863
PSMD8,NM_002812
ARL2BP,NM_012106
RHBDD2,NM_001040456
ISCU,NM_001301140
SLC9A9,NM_173653
MAPK8IP2,NM_012324
TINF2,NM_001099274
SNX29,NM_001009607
CHRDL1,NM_001143981
ARHGAP18,NM_033515
SLC8A3,NM_001130417
NRG1,NM_001159995
RPL39,NM_001000
RBM15B,NM_013286
CPTP,NM_001029885
PNRC1,NM_006813
RTL8C,NM_001078171
HTATSF1,NM_001163280
ATP5F1B,NM_001686
SPCS1,NM_014041
HYOU1,NM_001130991
DLC1,NM_001164271
LAMP5,NM_001199897
MICOS10,NM_001032363
COA8,NM_001302652
LRTM2,NM_001039029
SLC17A7,NM_020309
DNAJA1,NM_001314039
ZNF487,NM_001355444
LSM14B,NM_014054
FMN1,NM_001103184
XYLT1,NM_022166
SMIM29,NM_001008703
AIP,NM_001302959
EEF1A2,NM_001958
NRGN,NM_001126181
LSM4,NM_001252129
POP7,NM_005837
IMP3,NM_018285
FTH1,NM_002032
TRIR,NM_001329738
B3GALT6,NM_080605
RPSA,NM_001304288
FN3KRP,NM_024619
DUSP2,NM_004418
RPS5,NM_001009
RIT2,NM_001272077
TNFSF12,NM_003809
MRPS24,NM_032014
RPL41,NM_001035267
COMMD8,NM_001329668
HNRNPAB,NM_004499
BAG1,NM_001172415
RPL7A,NM_000972
WWOX,NM_001291997
MEA1,NM_001318942
RPS11,NM_001015
DDA1,NM_024050
SHROOM3,NM_020859
BHLHE40,NM_003670
NEDD8,NM_006156
VPS25,NM_032353
DNAJC14,NM_001394687
CLIP3,NM_001199570
CDKN1B,NM_004064
MRPS2,NM_001371401
CHMP1A,NM_001083314
POLR2K,NM_005034
ANKS6,NM_173551
FAM135B,NM_001362965
PRR7,NM_001174101
SLC39A3,NM_144564
CDK5,NM_001164410
PFKL,NM_001002021
RPL10,NM_001256577
MARCH11,NA
RPS4X,NM_001007
RASD1,NM_001199989
DYNLT3,NM_006520
ARL4C,NM_001282431
NPM1,NM_001037738
HTR5A-AS1,NR_038945
FAU,NM_001997
AHCY,NM_000687
FSTL4,NM_015082
GDI1,NM_001493
TUSC1,NM_001004125
ZNHIT1,NM_006349
RPS13,NM_001017
OTUD6B-AS1,NR_110438
DHRSX,NM_145177
RABAC1,NM_006423
ARHGAP22,NM_001256024
SSNA1,NM_003731
TSPYL5,NM_033512
INTS5,NM_030628
EPOP,NM_001130677
LRPAP1,NM_002337
TOMM5,NM_001001790
TMEM54,NM_001329722
SPRED3,NM_001039616
UQCRH,NM_001297565
H3F3A,NA
RTN4R,NM_023004
SPATA2L,NM_152339
SALL2,NM_001291446
FAAH2,NM_001353840
GSPT2,NM_018094
C14orf119,NM_017924
CLU,NM_001831
MIEN1,NM_001330206
NCBP2,NM_001042540
KCNJ11,NM_000525
RPS25,NM_001028
SEZ6L2,NM_001114099
OST4,NM_001134693
NHS,NM_001136024
RPL13A,NM_001270491
TAF9B,NM_015975
STX18-AS1,NR_037888
STMN1,NM_001145454
MRPS34,NM_001300900
UQCRB,NM_001199975
MYDGF,NM_019107
NDRG1,NM_001135242
SSTR3,NM_001051
RPL30,NM_000989
KIF13B,NM_015254
TMEM141,NM_032928
BTF3,NM_001037637
MESP1,NM_018670
DUSP6,NM_001946
IDH3B,NM_001258384
KLF3-AS1,NM_024614
TIMM17B,NM_001167947
LSAMP,NM_001318915
RPLP1,NM_001003
S100A6,NM_014624
RPS17,NM_001021
RPS19,NM_001022
ZNF488,NM_001346932
COL19A1,NM_001858
VPS18,NM_020857
TMEM121,NM_001331238
DGCR6L,NM_033257
RPL36,NM_015414
RAP2B,NM_002886
RPL3,NM_000967
CCDC184,NM_001013635
STK10,NM_005990
RPL14,NM_001034996
MRPS18A,NM_001193343
BORCS8,NM_001145783
RPL22,NM_000983
SPARC,NM_001309443
SMPD1,NM_000543
ZNF436,NM_001077195
RGS14,NM_001366617
C20orf27,NA
CFL2,NM_001243645
TMEM155,NA
LAMA4,NM_001105206
TAF13,NM_005645
DUSP4,NM_001394
RPS19BP1,NM_194326
SLC25A3,NM_002635
MIR31HG,NR_027054
TIMM13,NM_012458
SMKR1,NM_001195243
ATP8B1,NM_001374385
MRPL9,NM_001300733
HAX1,NM_001018837
RPL11,NM_000975
DRAP1,NM_006442
CHCHD10,NM_001301339
HPCAL1,NM_001258357
RNF7,NM_001201370
UFC1,NM_016406
ETV1,NM_001163147
BTG1,NM_001731
NGB,NM_021257
RPS3,NM_001005
RPS23,NM_001025
GPR22,NM_005295
PFDN2,NM_012394
TRMT112,NM_001286082
GABRG3,NM_001270873
B3GALT1,NM_020981
MEPCE,NM_001194990
FNDC4,NM_022823
XBP1,NM_001079539
RPL27,NM_000988
COX8A,NM_004074
SNHG29,NM_152350
RPS27,NM_001030
FAM210B,NM_080821
CHCHD1,NM_203298
RPL8,NM_000973
SELENOH,NM_001321335
FTL,NM_000146
MBOAT7,NM_001146056
TCEAL8,NM_001006684
PRDX1,NM_001202431
GAS1RR,NR_049794
MAP1S,NM_001308363
DCK,NM_000788
TCEAL1,NM_001006639
NICN1,NM_032316
RPS3A,NM_001006
HSPA8,NM_006597
KIAA1211,NA
SUGCT,NM_001193311
HCG11,NR_026790
TTC9B,NM_152479
JAKMIP1,NM_001099433
COPS9,NM_001163424
PTPRM,NM_001105244
YRDC,NM_024640
RNF26,NM_032015
RBP4,NM_001323517
GNB2,NM_005273
RPS20,NM_001023
KBTBD7,NM_032138
SRP14,NM_001309434
UBA6-AS1,NA
RASD2,NM_001366725
NPTX1,NM_002522
CCT7,NM_001009570
CHPF,NM_001195731
MYL12B,NM_001144944
TBCC,NM_003192
HSP90AB1,NM_001271969
CIAO2B,NM_016062
MRPS7,NM_015971
ANKRD7,NM_001077708
DNAL4,NM_005740
ST6GALNAC3,NM_001160011
CEND1,NM_016564
FRMD6,NM_001042481
POLD2,NM_001127218
FAM241B,NM_145306
RFX8,NM_001145664
SAC3D1,NM_001367485
SLC39A11,NM_001159770
FUT1,NM_000148
ID2,NM_002166
BEX1,NM_018476
CSNK2B,NM_001282385
ANKRD65,NM_001145210
PPIF,NM_005729
GMPR2,NM_001002000
CSMD2,NM_001281956
SNRPE,NM_001304464
PHB,NA
CCDC180,NM_001348010
TMEM250,NM_001256526
KCNS1,NM_001322799
SSTR1,NM_001049
RPL21,NM_000982
SNAPC2,NM_003083
ATP5MPL,NA
METTL26,NM_001040160
POLR2J,NM_001371100
PHPT1,NM_001135860
CAPNS1,NM_001003962
NOP10,NM_018648
KATNAL2,NM_001353899
CBX4,NM_003655
RPL35A,NM_000996
UBL5,NM_001048241
KLHDC8B,NM_173546
PHLDA3,NM_012396
DUBR,NR_028301
TMEM151A,NM_153266
MT3,NM_005954
EIF3G,NM_003755
RASL10A,NM_001007279
PYCR2,NM_001271681
PDE10A,NM_001130690
CXXC5,NM_001317199
RPL32,NM_000994
PPDPF,NM_001353423
ZNF440,NM_152357
HEXIM1,NM_006460
DOHH,NM_001145165
TUBA4A,NM_001278552
PPP1R1A,NM_006741
PRDX5,NM_001358511
FUNDC1,NM_173794
C1QBP,NM_001212
CA3,NM_005181
GYG2,NM_001079855
MAFK,NM_002360
GRPEL2,NM_152407
AVPI1,NM_021732
UQCR10,NM_001003684
RPL7,NM_000971
CRLF1,NM_004750
CISD3,NM_001136498
LAGE3,NM_006014
SNHG32,NM_001040437
UBE2L6,NM_004223
TRIAP1,NM_016399
BEX3,NM_001282674
SF3B5,NM_031287
TRIB2,NM_021643
ABCA9,NM_080283
PPP2R1A,NM_001363656
DCTPP1,NM_024096
RPL23A,NM_000984
CALY,NM_001321617
MRPL17,NM_022061
SH2D5,NM_001103160
CDK2AP1,NM_001270433
JAGN1,NM_001363890
CCDC107,NM_001195200
RPS10,NM_001014
ATP5MF,NM_001003713
STIP1,NM_001282652
EFCAB2,NM_001143943
RPL19,NM_000981
TGFBR3L,NM_001195259
FSIP2-AS1,NR_144453
ARL6IP4,NM_001002251
CHRNB2,NM_000748
MAMDC2,NM_001347990
WDR11-AS1,NA
CENPX,NM_001271006
AF106564.1,NA
CFAP20,NM_013242
H1FX,NA
TIMM10,NM_012456
CENPB,NM_001810
LDHB,NM_001174097
CYC1,NM_001916
C2CD4C,NM_001136263
RPL9,NM_000661
ANAPC15,NM_001278485
GPR12,NM_005288
NDUFA2,NM_001185012
GALNT12,NM_024642
RPS21,NM_001024
YJEFN3,NM_001190328
PTPMT1,NM_001143984
KLHL29,NM_025067
ADGRV1,NM_032119
WDR82,NM_025222
RPS24,NM_001026
SMDT1,NM_033318
FAM50B,NM_012135
CCDC144NL-AS1,NR_104185
SMIM26,NM_001348957
LSM3,NM_014463
CAMKMT,NM_024766
C17orf49,NM_001142798
PRKAG2-AS1,NR_038926
EIF5A,NM_001143760
COA7,NM_023077
RANBP17,NM_022897
ZNF747,NM_001305018
ARSG,NM_001267727
PCBD1,NM_000281
NEUROD6,NM_022728
TSR3,NM_001001410
TEC,NM_003215
NNAT,NM_001322802
POMP,NM_015932
RPL17,NM_000985
NLRP1,NM_001033053
COX4I1,NM_001318786
C16orf91,NA
SELENOK,NM_021237
ZNF69,NM_001321163
SLC35A4,NM_001394034
SOSTDC1,NM_015464
SLC39A7,NM_001077516
TMEM19,NM_018279
MEG8,NR_024149
SLC25A5,NM_001152
MSI2,NM_001322250
RPL27A,NM_000990
IGFBP4,NM_001552
NELL1,NM_001288713
RPS15A,NM_001019
CD63,NM_001040034
C3orf35,NA
C4orf48,NM_001141936
ARRDC3-AS1,NR_027435
ZBTB18,NM_001278196
CUTA,NM_001014433
NDUFA13,NM_015965
SOD1,NM_000454
MOCS3,NM_014484
TCEAL6,NM_001006938
NDUFA8,NM_001318195
PCNA,NM_002592
ALYREF,NM_005782
KMO,NM_001410944
DYNLRB1,NM_001319157
MAD2L1,NM_002358
EIF6,NM_001267810
SLC1A6,NM_001272087
ISOC2,NM_001136201
GCHFR,NM_005258
POLR2L,NM_021128
RPS8,NM_001012
HCCS,NM_001122608
ZNHIT2,NM_014205
LAMTOR2,NM_001145264
SLC9A3R2,NA
HEIH,NR_045680
TCEAL2,NM_080390
CNTLN,NM_001114395
FIS1,NM_016068
NENF,NM_013349
PRXL2B,NM_001195736
RHNO1,NM_001252499
PSMC5,NM_001199163
ANAPC11,NM_001002244
STK16,NM_001008910
VAMP2,NM_001330125
TUBB4A,NM_001289123
ZNF428,NM_182498
THAP11,NM_020457
GNAS,NM_000516
CDH4,NM_001252338
ATP5F1E,NM_006886
ATOX1,NM_004045
MRPL44,NM_022915
FKBP8,NM_001308373
CASQ1,NM_001231
PELO,NM_015946
ARL4A,NM_001037164
RPL34,NM_000995
PPP1R1B,NM_001242464
TMEM47,NM_031442
UQCRFS1,NM_006003
FIBP,NM_004214
TMEM147,NM_001242597
EMC6,NM_001014764
C1QTNF4,NM_031909
ZNF703,NM_025069
TAF9,NM_001015892
RPL24,NM_000986
TXK,NM_003328
NACA,NM_001113201
RPL38,NM_000999
TAGLN3,NM_001008272
PHF13,NM_153812
TRAPPC5,NM_001042461
PAF1,NM_001256826
RPS6KA2,NM_001006932
DCXR,NM_001195218
COX7C,NM_001867
CBARP,NM_001393918
EEF1B2,NM_001037663
CENPBD1,NA
MFSD3,NM_138431
NDUFAF8,NM_001086521
VWC2,NM_198570
PPCDC,NM_001301101
DCTN3,NM_001281425
UTP3,NM_020368
TRAPPC2L,NM_001318524
GEMIN6,NM_024775
COX14,NM_001257133
MRPL51,NM_016497
UQCR11,NM_006830
NINL,NM_001318226
GRIP1,NM_001178074
IGFBP6,NM_002178
ELK1,NM_001114123
RPL37,NM_000997
GYS1,NM_001161587
ZNF587B,NM_001204818
HPS6,NM_024747
TMEM132C,NM_001136103
RAB37,NM_001006637
ARL4D,NM_001661
NDUFS5,NM_001184979
NUDT15,NM_001304745
DEPTOR,NM_001283012
TXNDC17,NM_032731
HDDC3,NM_001286451
F8A1,NM_012151
LSM7,NM_016199
RPL35,NM_007209
FADD,NM_003824
MFSD5,NM_001170790
