"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"STAT1 (mouse)",0.00992786886720085,7.5588679245283,34.8645937673858,"['SLC14A2', 'CEBPD', 'LHFPL1']",0.999990775588248,0,0,3,"STAT1",0.999990775588248,0.472426419586025,0.385245076697077,NA,NA,NA,0.257063127277391,0.0551340186826771
"MIR210 (human)",0.0144002409616394,4.59022038567493,19.46487700417,"['HTR2B', 'FAM20C', 'FSD2', 'HES1']",0.999990775588248,0,0,4,"MIR210",0.999990775588248,NA,NA,NA,NA,NA,NA,NA
"NR3C1 (mouse)",0.0228509564410345,1.72036031449743,6.5008327076855,"['IFITM3', 'SLC14A2', 'CD160', 'HAAO', 'IL18', 'HTR2B', 'PLD5', 'PDCD1LG2', 'GPR82', 'CP', 'RPE65', 'KLF6', 'BCL6', 'C1QTNF7', 'KCNMB2', 'MTCP1', 'HMOX1', 'HSPA1A', 'CCDC73']",0.999990775588248,0,0,19,"NR3C1",0.999990775588248,0.331943041675474,0.233994629430005,NA,NA,NA,0.454809525069797,0.700374788656014
"Stat3 (mouse)",0.0283530932087916,1.59591836734694,5.68628769969279,"['HSD3B7', 'SLC14A2', 'ST6GAL1', 'NEK5', 'BDNF', 'HGF', 'ESRRB', 'IL18', 'HMGA2', 'WDR64', 'NOD1', 'TMEM140', 'SOD3', 'SNX31', 'AQP1', 'CYP39A1', 'SOCS3', 'EDNRA', 'PLSCR1', 'PLN', 'BCL6', 'MAP3K6', 'BCL2L14']",0.999990775588248,0,0,23,"Stat3",0.999990775588248,0.00340944102601794,0.028534106947245,0.945048918611796,0.945352798211953,0.202437586603071,0.704102695373422,0.712036730667299
"ETV4 (mouse)",0.0435541644416831,1.55103835959572,4.86056639094641,"['SLC14A2', 'ST6GAL1', 'BDNF', 'IL1R1', 'TMPRSS3', 'HGF', 'KCNJ13', 'PROS1', 'BGN', 'BTBD11', 'NOD1', 'GPR82', 'CP', 'PLSCR1', 'BCL6', 'LRRC7', 'C1QTNF7', 'HKDC1', 'KCNMB2', 'COL10A1', 'EVI2B']",0.999990775588248,0,0,21,"ETV4",0.999990775588248,0.542135658315372,0.454850720060508,NA,NA,NA,0.120029908390402,0.146458579139715
"Klf4 (mouse)",0.0623778172910796,2.79924242424242,7.76662563657601,"['GADD45A', 'BDNF', 'TMPRSS3', 'SLC39A14']",0.999990775588248,0,0,4,"Klf4",0.999990775588248,0.311934401121102,0.0922794454323146,0.836624658787653,NA,0.586961749638266,0.12636265156304,3.87320620695793e-05
"VDR (human)",0.0896263868789806,2.95738068812431,7.13351424098413,"['FAM89A', 'BDNF', 'CYP3A7']",0.999990775588248,0,0,3,"VDR",0.999990775588248,NA,NA,NA,NA,NA,NA,NA
"IKZF1 (mouse)",0.0965499669004612,1.38535181899291,3.23852948427313,"['SEMA5A', 'NEK5', 'KCND3', 'CD160', 'TNFRSF11B', 'PDZK1', 'EMP3', 'FUT2', 'EDNRA', 'SMTN', 'PTP4A3', 'RNF125', 'SYNPO2L', 'FXYD3', 'CDH23', 'COL10A1', 'SERPING1', 'FAM20C', 'CHI3L1', 'S1PR3', 'NUPR1', 'CRYAB']",0.999990775588248,0,0,22,"IKZF1",0.999990775588248,NA,NA,NA,NA,NA,NA,NA
"TBX5 (mouse)",0.113831498103158,1.35332999892122,2.94083482221936,"['HS3ST3B1', 'SLC14A2', 'NEK5', 'HAAO', 'PROS1', 'ESRRB', 'CXCL17', 'TNFRSF11B', 'BTBD11', 'RPE65', 'OVOL2', 'PRSS51', 'EDNRA', 'HELB', 'MEP1B', 'UBASH3B', 'LRRC9', 'MTCP1', 'EVI2B', 'CRYAB', 'BCL2L14', 'IL13RA1']",0.999990775588248,0,0,22,"TBX5",0.999990775588248,NA,NA,NA,NA,NA,NA,NA
"HIF1A (mouse)",0.140820218361877,1.41038806530893,2.76474317470622,"['IFITM2', 'STX19', 'IL18', 'HMGA2', 'LHFPL1', 'KLF2', 'ART4', 'APOL6', 'MEP1B', 'HKDC1', 'RSPO3', 'HSPA1B', 'HSPA1A', 'EPHA2']",0.999990775588248,0,0,14,"HIF1A",0.999990775588248,0.652190799280291,0.620273592587378,NA,NA,NA,0.3883385115254,0.1988966797023
