"","logFC","logCPM","F","PValue","FDR"
"FAM41C",0.105238647376624,0.541485145289256,4.14192628704698,0.0424782986676363,0.121916175382249
"NOC2L",-0.0739277516607691,4.62603955233929,6.57055350761001,0.0107249245866025,0.0484482578362219
"KLHL17",0.112247410465381,2.81027819856326,6.84360247598184,0.00922547101413583,0.0436925330258065
"HES4",-0.469592548576455,3.95938994619666,43.0586896059357,1.61168870581101e-10,5.45459925594679e-07
"ISG15",-0.358026161025006,1.68428855479837,16.13172916327,7.03203223232204e-05,0.0021358635535308
"AGRN",-0.105485298300824,3.5884417683978,5.77809067025767,0.0166716051338125,0.0647800004763205
"C1orf159",-0.0858897569937097,4.97197787246084,9.97490202688723,0.00170470632270344,0.0145839435757268
"TNFRSF18",-0.176146564932989,0.531040335143462,6.00636230812857,0.0146725076098454,0.0598428955829847
"TNFRSF4",0.0254977731235154,0.368823040224728,0.138812845127592,0.709657204021087,0.818764519427616
"SDF4",-0.0677494269722441,5.17220282759526,5.3741870954346,0.0209296813814639,0.0755970263259619
"B3GALT6",-0.119189028337411,2.77229412019325,6.52608115484933,0.0109919499270912,0.0493122419581755
"C1QTNF12",-0.102027486370503,-0.187340551455739,2.21816175553042,0.137166643365875,0.272563361854849
"UBE2J2",-0.0712647293237154,4.6391583393566,12.5026450247813,0.000452910330725058,0.00651978890074809
"SCNN1D",-0.0346430112449058,3.27913734749122,0.68512266379379,0.408311373106052,0.571642678555524
"ACAP3",0.000348308578248619,6.33827366916484,0.000116534740943703,0.991392170604382,0.995037859487981
"PUSL1",-0.0837578024604516,1.69769890180222,3.10743956754149,0.0786827443927853,0.186323733643257
"INTS11",0.0316198306594937,5.05960608605355,1.63444196968944,0.201815304087704,0.353349050778285
"CPTP",-0.0726219104287174,2.97349512109784,2.68550093692083,0.102034931059201,0.22342936031352
"DVL1",-0.0267219569951823,4.63290760583382,0.870799777221845,0.351284961964834,0.516525201218654
"MXRA8",-0.0839720841006272,-0.782237837394065,1.64986903023535,0.199704352764226,0.350705381639294
"AURKAIP1",-0.190364630278911,4.2869602931297,8.77905615899788,0.00322517729132768,0.0218655649534644
"CCNL2",-0.0393876773504845,5.69952046950841,3.19449203619768,0.0746276345249934,0.179771434820774
"MRPL20-AS1",-0.247718936382858,1.38391172918563,17.0017865358501,4.52509168358778e-05,0.00165029313512225
"MRPL20",-0.150385067476037,4.478733417137,12.8552046374439,0.000377230153525904,0.00584569395787941
"ANKRD65",-0.255035582551051,2.87060704765304,11.9840036357702,0.000593181457717484,0.00751896376591406
"VWA1",-0.0160150837654561,1.39271304139927,0.0999643836308105,0.752033791637331,0.848450951535897
"ATAD3C",-0.00305281891776511,1.40850447048462,0.00263179692151131,0.959110701648412,0.975399719700546
"ATAD3B",-0.0509928351616292,4.0593386666424,1.5960680353458,0.207181535030461,0.360305975512262
"ATAD3A",-0.0274160043515374,3.6406263096532,0.884799795010796,0.347446048431099,0.512952890099298
"TMEM240",-0.0880812196173038,4.51783360807039,4.43940549448397,0.0357273063338171,0.108286125087401
"SSU72",-0.0458703765699448,5.73957618440034,1.26134808277536,0.262055382503694,0.424638627092551
"FNDC10",-0.112643719853581,3.65365356458923,4.36475064831089,0.0373078249116097,0.111305185675998
"MIB2",0.0227345223797572,5.14912340888096,0.59366202790532,0.441451685976569,0.603363656416727
"MMP23B",-0.0228067450622457,0.79111381985062,0.210033954782636,0.646984383150675,0.770787787361005
"CDK11B",-0.0523448110818954,3.73943321135192,1.73680090909364,0.188282905129176,0.337405837191139
"SLC35E2B",-0.0307857293244001,4.65118450891124,0.871936260267429,0.350971178266753,0.516222014657105
"CDK11A",0.0230664435533335,3.63979847472557,0.231745754178005,0.630490037619754,0.758514417344568
