Rank,Term name,P-value,Z-score,Combined score,Overlapping genes,Adjusted p-value,Old p-value,Old adjusted p-value,gene count
1,SMAD4 (mouse),7.814654144870453e-12,2.205864284913008,56.415024104654876,"['OTUD4', 'SLC23A2', 'DGKD', 'PANK1', 'ITSN1', 'GLS', 'CLGN', 'IGF1R', 'RIMS2', 'PPP4R4', 'ARID2', 'MAP3K4', 'TLE4', 'MBNL1', 'MREG', 'REV1', 'DYRK1A', 'EBF4', 'FRMD5', 'ADCY9', 'RFX7', 'SCN8A', 'ANKRD17', 'DDX4', 'KHDRBS3', 'KLHL17', 'RHOBTB3', 'ZBTB1', 'TRHDE', 'PHF21A', 'UBR5', 'SNX9', 'SLC38A2', 'ARPP21', 'HOMER1', 'AUTS2', 'SMURF2', 'LRBA', 'EIF2AK3', 'ELL2', 'FBXO33', 'SNAP91', 'MED13L', 'STAG1', 'PAN3', 'STAG2', 'SP4', 'CNOT2', 'SP3', 'RNF182', 'INTS6', 'BRWD1', 'ITGB1', 'PTPRT', 'DENND1B', 'USP34', 'LAMC1', 'CHD1', 'RPGR', 'AFF2', 'ZMYM2', 'MED13', 'ZMYM4', 'REV3L', 'RSPO3', 'ITGAV', 'TNPO1', 'JARID2', 'JAK2', 'TEAD1', 'NCOA2', 'SS18', 'PBRM1', 'CNOT6L', 'RMI1', 'IFT140', 'VPS13A', 'ARAP1', 'ARID1B', 'ZFX', 'PTBP2', 'CDYL2', 'DNAJC1', 'PLCB3', 'FCHSD2', 'NRG3', 'ARHGEF3', 'TOP1', 'SOS1', 'SMARCD3', 'PELI2', 'PRICKLE2', 'RICTOR', 'FNIP2', 'MAP4K3', 'SEC24B', 'NEGR1', 'SORT1', 'KLHL2', 'CDC42BPA', 'TJP1', 'DPY19L1', 'NR6A1', 'CACHD1', 'CCDC6', 'PKN2', 'PTPN4', 'SSBP2', 'SMAP1', 'SNTB2']",2.3053229727367836e-09,0,0,110
2,EGR1 (mouse),1.6935146580006642e-11,2.158660184574819,53.538291137967796,"['CHIC2', 'TRIO', 'IRS1', 'TRRAP', 'PRDM6', 'SLC4A2', 'GLS', 'IGF1R', 'DOCK10', 'RIMS2', 'RNF19A', 'MACROD2', 'TNS3', 'SOX5', 'TLE4', 'MBNL1', 'AGTPBP1', 'DYRK1A', 'UBE2E2', 'MTUS2', 'KCTD3', 'EBF4', 'FOXP1', 'EML5', 'PPA2', 'RFX7', 'SCN8A', 'ORAI2', 'TNIK', 'FKBP5', 'PTGES', 'DDX4', 'MTMR3', 'PXN', 'ZBTB1', 'TMTC1', 'PDS5B', 'EFNA5', 'SLC5A3', 'PHF21A', 'CORO1C', 'PRKAR2B', 'CASKIN2', 'UBR5', 'TSPAN2', 'SNX9', 'CADM1', 'LRBA', 'SLC4A11', 'NFKB1', 'MED13L', 'ANLN', 'STAG1', 'RALYL', 'COL5A1', 'KLHDC8A', 'REEP3', 'SP3', 'CDK13', 'BRWD1', 'BRWD3', 'ITGB1', 'PTPRT', 'RYR2', 'MCTP1', 'USP34', 'PTEN', 'LAMC1', 'IDE', 'CHD1', 'TTC28', 'LBH', 'FSD1L', 'ZMYM2', 'ERC1', 'JAK2', 'TEAD1', 'ANKRD6', 'CNOT6L', 'KCND2', 'MSL2', 'NRG1', 'ARID1B', 'MRPS6', 'PTBP2', 'CDYL2', 'CNKSR2', 'FCHSD2', 'NRG3', 'TBC1D5', 'SMARCD3', 'SEMA3F', 'PPM1E', 'SLC7A2', 'GNA13', 'RICTOR', 'PLEKHA1', 'SORT1', 'PDE4DIP', 'CDC42BPA', 'SLC4A7', 'DPY19L1', 'NIN', 'PER3', 'FMNL2', 'FAP', 'STK17B', 'CCDC6', 'PTPN4', 'SSBP2', 'MDGA2', 'PFKP']",2.4979341205509797e-09,0,0,112
3,MYB (human),4.189947210629886e-11,2.2752519710833563,54.3688474826257,"['SLC23A2', 'CD84', 'TAS2R9', 'KCNC2', 'ZNF292', 'GRIK2', 'NR3C1', 'PHF6', 'AFF2', 'RIMS2', 'PCLO', 'ZMYM4', 'CAPN7', 'NNT', 'SESN1', 'PHACTR2', 'EPC1', 'ZNF644', 'TNPO1', 'EDIL3', 'SYBU', 'SOX5', 'ANKS1B', 'NCOA1', 'USP47', 'MBNL2', 'RALGAPA1', 'PDE4D', 'LMO3', 'DYRK1A', 'VPS13B', 'ANK2', 'NRG1', 'ANO6', 'PARP8', 'CNKSR2', 'DNAJC1', 'TFDP2', 'LRRC7', 'PALLD', 'KIAA2026', 'PKP4', 'ZMYND11', 'PRIM2', 'EPB41', 'ABCB7', 'NRXN1', 'SLC41A2', 'PRICKLE2', 'PCDH15', 'KLHL13', 'PTGS2', 'PPM1D', 'STK4', 'JAKMIP2', 'ODF2L', 'PDE11A', 'ATXN7', 'NPY', 'ARSK', 'RNF217', 'KCNMB3', 'PCDHA4', 'SLC38A6', 'SNX9', 'ASCC3', 'MAP4K5', 'FNIP2', 'NLGN4X', 'ARPP21', 'PLEKHA1', 'CRADD', 'ABCA9', 'PDE4DIP', 'KLHL4', 'TPD52L1', 'SMARCA1', 'ELL2', 'GDAP2', 'MPP7', 'SLC4A7', 'MAPK10', 'FER', 'DPY19L1', 'FMNL2', 'FAP', 'FAM151B', 'NBEA', 'KLHL7', 'REEP3', 'CNOT2', 'TRIP11', 'CPEB3', 'MDGA2']",4.014130673950078e-09,0,0,94
4,TBP (human),5.442889049423835e-11,1.944060199882422,45.946163769603544,"['AMY2B', 'FAM13A', 'RRH', 'SLA', 'PLOD2', 'ANTXR2', 'SLC8A1', 'GLS', 'CLGN', 'NYNRIN', 'GRIP1', 'IPO8', 'RNF19A', 'CHEK1', 'NEK1', 'SYBU', 'SCN1A', 'ANKS1B', 'PPP1R16B', 'EPHA7', 'MBNL2', 'LMO3', 'MTUS2', 'ANK2', 'KCTD3', 'INPP4B', 'ABCA10', 'PSPC1', 'PKP1', 'ROR1', 'NHLRC2', 'XPR1', 'FKBP5', 'SPATA9', 'GYPA', 'SLC45A2', 'CAPSL', 'SLC22A1', 'PXN', 'RHOBTB3', 'STC1', 'RASAL2', 'NHLH2', 'TTC21B', 'ARSK', 'KCNMB3', 'ABL2', 'PCDHA4', 'NAALAD2', 'PAG1', 'IMPG2', 'CEP78', 'ACBD6', 'RABGAP1L', 'STARD13', 'EGR4', 'CCDC138', 'ARPP21', 'HTR1E', 'DNAH14', 'EXOC6B', 'SLC4A10', 'TDRD6', 'DLG1', 'RALYL', 'PAN3', 'FGF14', 'CNOT2', 'INTS6', 'ZNF654', 'ZCCHC4', 'BRWD1', 'FGF12', 'BRWD3', 'ITGB1', 'RYR2', 'TNFAIP8', 'MTMR10', 'MEGF10', 'GRIK2', 'CTSS', 'UNC80', 'GYS2', 'PCLO', 'NNT', 'VWC2L', 'REV3L', 'COL10A1', 'PHACTR2', 'ZNF800', 'HORMAD1', 'ZNF385D', 'TNPO1', 'TEAD1', 'NEO1', 'VAV3', 'HELLS', 'USP47', 'PBRM1', 'DST', 'IL15', 'RMI1', 'PDE4D', 'VPS13C', 'TNFRSF19', 'VPS13A', 'ZDHHC13', 'AP3B1', 'NRG1', 'ANO6', 'ZFX', 'PARP8', 'SLC25A18', 'PLCB4', 'ALS2', 'PEAK1', 'IFNE', 'BIRC6', 'ST6GALNAC3', 'ZMYND11', 'CAPS2', 'C11ORF52', 'ACSS2', 'NRXN1', 'KIAA1324L', 'NR2C2', 'MLLT3', 'ADD3', 'PDE11A', 'NHS', 'RICTOR', 'MAP4K5', 'NLGN4X', 'LSAMP', 'PDE4DIP', 'KLHL2', 'CDC42BPA', 'TPD52L1', 'MAPK10', 'TJP1', 'FMNL2', 'STK17B', 'KLKB1']",4.014130673950078e-09,0,0,143
5,POU1F1 (human),1.2825009668484125e-09,2.1860622260095,44.75843001757886,"['PHF3', 'GABRB1', 'MCTP1', 'AMY2B', 'KCNC2', 'FAM13A', 'MCM10', 'GRIK2', 'IDE', 'ANTXR2', 'NR3C1', 'SLC8A1', 'AFF1', 'CLGN', 'AFF2', 'RIMS2', 'GYS2', 'PCLO', 'NNT', 'SESN1', 'RNF19A', 'COL10A1', 'PHACTR2', 'CA8', 'TNPO1', 'SCN1A', 'SOX5', 'ANKS1B', 'NCOA1', 'USP47', 'PDE4D', 'TSC22D2', 'TNFRSF19', 'ATRX', 'ARID5B', 'MTUS2', 'ANK2', 'PARP8', 'KCTD8', 'ABCA10', 'ZEB1', 'LRRC7', 'PALLD', 'IFNE', 'ZMYND11', 'GYPA', 'NRXN1', 'KIAA1324L', 'RHOBTB3', 'PCDH15', 'RASAL2', 'STK4', 'STOX2', 'PDE11A', 'CNNM1', 'ANKH', 'TTC21B', 'SPOCK3', 'RNF217', 'MAP7', 'PCDHA4', 'IMPG2', 'LRRC69', 'ACBD6', 'NLGN4X', 'ARPP21', 'PLEKHA1', 'SLC4A10', 'ABCA9', 'PCDHB13', 'TRAPPC8', 'TDRD6', 'KLHL4', 'SLC4A7', 'MAPK10', 'DLG1', 'RALYL', 'FAM151B', 'SPAG1', 'NMUR2', 'VPS45', 'SLC25A31', 'RGL1', 'ZNF654', 'MDGA2', 'RBM44']",7.566755704405633e-08,0,0,86
6,SP1 (mouse),2.33704187400787e-09,1.8275025004730625,36.32047889626955,"['OTUD4', 'DGKD', 'TRIO', 'IRS1', 'TRRAP', 'ITSN1', 'MSI2', 'BZW2', 'CELSR3', 'GLS', 'NR3C2', 'IGF1R', 'RIMS2', 'RPS6KA5', 'RNF19A', 'PPP4R4', 'NEK1', 'MACROD2', 'ARID2', 'ANKS1B', 'TLE4', 'AGTPBP1', 'REV1', 'DYRK1A', 'UBE2E2', 'EBF4', 'CPT1B', 'EML3', 'NPAS4', 'EML5', 'FRMD5', 'SCN8A', 'PKP4', 'SIK2', 'XPR1', 'KHDRBS3', 'KLHL17', 'ZBTB1', 'PDS5B', 'EFNA5', 'SLC5A3', 'PHF21A', 'CORO1C', 'HSD11B2', 'CASKIN2', 'UBR5', 'ABL2', 'SNX9', 'PIP5K1B', 'SLC38A2', 'PAG1', 'VASP', 'HOMER1', 'AUTS2', 'SMURF2', 'LRBA', 'HELZ', 'NFKB1', 'SNAP91', 'MED13L', 'CNOT4', 'CDK8', 'STAG1', 'DLG1', 'PAN3', 'STAG2', 'SP4', 'REEP3', 'CNOT2', 'SP3', 'TAB2', 'INTS6', 'BRWD1', 'FGF12', 'ITGB1', 'PTPRT', 'TNFAIP8', 'EDA', 'KCNC2', 'USP34', 'PTEN', 'LAMC1', 'CHD1', 'AFF1', 'ZMYM2', 'MED13', 'ZMYM4', 'NNT', 'REV3L', 'PHACTR2', 'ERC1', 'JARID2', 'JAK2', 'TEAD1', 'POLE', 'RALGPS2', 'NCOA1', 'KDM6B', 'PBRM1', 'CNOT6L', 'DUSP1', 'VPS13C', 'TSC22D2', 'TNFRSF19', 'GMIP', 'ARID1B', 'MRPS6', 'PTBP2', 'CDYL2', 'PLCB3', 'FCHSD2', 'NRG3', 'SOS2', 'ACSS2', 'SEMA3F', 'MLLT3', 'ADD3', 'SLC7A2', 'ACAN', 'SH3BP4', 'RICTOR', 'FNIP1', 'FNIP2', 'MAP4K3', 'TRDMT1', 'PURG', 'SEC24B', 'KLHL2', 'SYT14', 'ARID3A', 'TMEM64', 'CDC42BPA', 'MPP7', 'SLC4A7', 'TJP1', 'DPY19L1', 'KIF26B', 'STK17B', 'KLHL7', 'PKN2', 'SSBP2']",1.1490455880538692e-07,0,0,141
7,FOXC1 (human),4.848356778221869e-07,1.443298969072165,20.98478158437548,"['CYFIP1', 'MAPKBP1', 'TRIO', 'ZNF292', 'SLC4A2', 'NYNRIN', 'PPP4R4', 'AKT3', 'ANKS1B', 'CUBN', 'MBNL1', 'MBNL2', 'SYTL1', 'REV1', 'PDYN', 'DKK2', 'EML3', 'EML5', 'FAM169B', 'ORAI2', 'NHLRC2', 'CLOCK', 'MTMR2', 'ABCB7', 'MTMR8', 'SLC5A3', 'FAM171A1', 'RNF217', 'KCNMB3', 'ST3GAL6', 'PIP5K1B', 'CEP78', 'PRPF38B', 'DNAH11', 'STARD13', 'ARPP21', 'ABCA5', 'TIPARP', 'LRBA', 'DNAH14', 'EXOC6B', 'EIF2AK3', 'ABCA9', 'BTBD11', 'ELL2', 'SASS6', 'CDK13', 'CPEB3', 'PHF3', 'DENND1B', 'MYOM1', 'GABRB1', 'KCNC2', 'ELN', 'EFCAB5', 'LRRC1', 'MED17', 'ASGR2', 'NIPBL', 'MED13', 'TMEM43', 'ADAMTSL3', 'COL10A1', 'RSPO3', 'TCP11L2', 'LDLRAP1', 'SS18', 'CNOT6L', 'MIOS', 'DUSP1', 'RMI1', 'LRRC49', 'FOS', 'CDYL2', 'PLCB3', 'ZEB1', 'PLCB4', 'LRRC7', 'RAPGEF2', 'PPARG', 'RAPGEF5', 'C11ORF52', 'PELI2', 'ADAM22', 'SLC7A2', 'GLRA1', 'RICTOR', 'CASP8AP2', 'CENPW', 'ANKIB1', 'F11', 'GABRA3', 'WWP1', 'TMEM64', 'SLCO3A1', 'CCDC3', 'KLKB1', 'DGKD', 'FAM13A', 'SLA', 'RORA', 'MSI2', 'SLC8A1', 'CDH8', 'RIMS2', 'IPO8', 'SESN3', 'SESN1', 'RNF19A', 'NEK1', 'MACROD2', 'MAP3K4', 'SYBU', 'PPP1R16B', 'MAP2K4', 'MREG', 'RALGAPA1', 'DYRK1A', 'FRMD5', 'MAF', 'PKP1', 'ROR1', 'PKP4', 'SREK1', 'FKBP5', 'SPATA9', 'KHDRBS2', 'SEMA7A', 'TNKS', 'RHOBTB3', 'SLC38A11', 'AK5', 'PHF21A', 'ARL17A', 'HMBOX1', 'STK36', 'ATXN7', 'TTC21B', 'UBR5', 'ABL2', 'SLC38A6', 'ZNF547', 'EVI5', 'IP6K2', 'IMPG2', 'LRRC69', 'UVRAG', 'HTR1E', 'CEP350', 'ZBTB16', 'SLC4A10', 'SLC4A11', 'FANCC', 'TRAPPC8', 'FBXO33', 'CNOT4', 'LRCH1', 'NBEA', 'ITGA10', 'REEP3', 'CNOT2', 'RNF182', 'EIF4G3', 'ITGB1', 'MOXD1', 'RNF13', 'PTEN', 'PIK3CD', 'LBH', 'FSD1L', 'ATP7B', 'PHACTR2', 'ITGB8', 'CEP170', 'ITGAV', 'WDR7', 'ZNF644', 'ERC1', 'TNPO1', 'EDIL3', 'NEO1', 'CCDC50', 'DST', 'OVCH1', 'TRPC4', 'VPS13C', 'TNFRSF19', 'MSL2', 'VPS13A', 'NRG1', 'KCNAB3', 'TFDP2', 'PIK3CA', 'IL1RAPL1', 'ITGA8', 'BIRC6', 'TOP1', 'ST6GALNAC3', 'SFT2D2', 'SOS1', 'SOS2', 'SMARCD3', 'ACSS2', 'CCDC69', 'MLLT3', 'CXXC4', 'PPM1E', 'JAKMIP2', 'STOX2', 'CNNM1', 'LRRC8C', 'ASCC3', 'FNIP1', 'FNIP2', 'SLC36A4', 'SEC24B', 'NLGN4X', 'PCDH7', 'SYT14', 'TPD52L1', 'NELL2', 'NIN', 'FRAS1', 'GLRB', 'MGAT4A', 'PI15', 'SPAG1', 'VPS45', 'SLC25A31', 'PTPN4', 'SEC24D', 'MDGA2', 'SMAP1', 'SLC23A2', 'PANK1', 'ANTXR2', 'OPHN1', 'RPS6KA2', 'CHEK1', 'CDC27', 'DZIP1L', 'EPC1', 'TNS3', 'SCN1A', 'PDK1', 'SOX5', 'EPHA7', 'NPFF', 'ANK2', 'CPT1B', 'INPP4B', 'PPA2', 'COL8A1', 'SIK2', 'KCTD16', 'PTGES', 'GYPA', 'SLC45A2', 'EPB41', 'CAPSL', 'STXBP4', 'SLC22A1', 'ZBTB1', 'GSPT1', 'NHLH2', 'ARSK', 'MAP7', 'INPP5J', 'TSPAN2', 'PAG1', 'VASP', 'EGR4', 'CRADD', 'ST8SIA1', 'SMARCA1', 'MED13L', 'ANLN', 'STAG1', 'STAG2', 'KLHDC8A', 'WNK1', 'INTS6', 'RGL1', 'SPAG16', 'PTPRU', 'RYR2', 'PTPRK', 'IDE', 'CTSS', 'GYS2', 'PCLO', 'ZMYM2', 'NNT', 'BBS9', 'ZNF800', 'ARIH1', 'RALGPS2', 'ANKRD6', 'NCOA2', 'PBRM1', 'IL15', 'TSC22D2', 'GAB1', 'AP3B1', 'ANO6', 'PROX1', 'MRPS6', 'ZFX', 'MTSS1', 'PARP8', 'CNKSR2', 'ARHGEF3', 'CAPS2', 'ARHGEF6', 'SATB2', 'KIAA1324L', 'PRICKLE2', 'GREB1L', 'AKAP3', 'NPY', 'BCL2L2-PABPN1', 'PURG', 'GABRQ', 'PLEKHA1', 'SORT1', 'MTX2', 'PCDHB13', 'PER3', 'FAP', 'KIF26B', 'STK17B', 'KLHL7', 'PCDHB16', 'CACHD1', 'OTUD4', 'PRDM6', 'NR3C1', 'CLGN', 'DOCK10', 'GRIP1', 'CAPN7', 'SACS', 'PDGFRB', 'SCARA3', 'LMO3', 'ARID5B', 'CAMKMT', 'KCTD8', 'DOK3', 'PSPC1', 'KIF16B', 'SCN8A', 'XPR1', 'USP54', 'SLC41A2', 'PDS5B', 'KLHL13', 'EFNA5', 'STK4', 'ACACB', 'ACACA', 'CASKIN2', 'CDH26', 'ZC3H14', 'CNTLN', 'ACBD6', 'AUTS2', 'CPSF1', 'SMURF2', 'CRIM1', 'NFKBIA', 'AHI1', 'DLG1', 'PLCXD3', 'RALYL', 'PAN3', 'FGF14', 'CNTN1', 'NMUR2', 'TAB2', 'ZCCHC4', 'FGF12', 'LSM14A', 'BRWD3', 'FBN1', 'TNFAIP8', 'DOCK4', 'TAS2R9', 'MCTP1', 'RBM26', 'USP34', 'LAMC1', 'AFF3', 'AFF1', 'TTC28', 'AFF2', 'SENP6', 'FYCO1', 'GRM5', 'NETO1', 'TRPS1', 'CASP2', 'HORMAD1', 'ZNF385D', 'CA8', 'RBM33', 'USP47', 'PDE4D', 'ARHGEF16', 'LSS', 'TGFBR3', 'ZAP70', 'TBC1D1', 'TBC1D4', 'TBC1D5', 'PALLD', 'PEAK1', 'IFNE', 'MYH9', 'ZMYND11', 'CDH18', 'RBMS3', 'MCPH1', 'NRXN1', 'PRELP', 'NR2C2', 'ADD3', 'STRN3', 'GNA13', 'ACAN', 'PDE11A', 'NT5DC2', 'NRIP2', 'SPOCK3', 'SCN7A', 'NCAM2', 'OPCML', 'NEGR1', 'PDE4DIP', 'GDAP2', 'HS3ST1', 'SLC4A7', 'MAPK10', 'FAM155B', 'SLC4A8', 'FAM155A', 'LNX1', 'SSBP2']",2.0432360708220732e-05,0,0,448
8,TCFAP2A (human),1.936860387454309e-06,1.7955584443722241,23.619569868067785,"['ITGB1', 'DGKD', 'TRIO', 'SYCP2', 'IRS1', 'USP34', 'RORA', 'MSI2', 'NR3C1', 'NR3C2', 'IGF1R', 'RIMS2', 'ADAMTS2', 'NETO1', 'SESN1', 'ADAMTSL3', 'POLE', 'SOX5', 'VAV3', 'CNOT6L', 'IFT140', 'TSC22D2', 'MSL2', 'GAB1', 'DYRK1A', 'FOS', 'EBF4', 'PASK', 'MRPS6', 'ZFX', 'CDYL2', 'PARP8', 'CLIP1', 'ZEB1', 'ADCY9', 'PLCB4', 'NRG3', 'SCN8A', 'LCOR', 'PPARG', 'SOS1', 'ZMYND11', 'SMARCD3', 'KHDRBS3', 'SATB2', 'KLHL17', 'ZBTB1', 'GREB1L', 'SEMA3F', 'NR2C2', 'CXXC4', 'SLC5A3', 'PHF21A', 'ACACA', 'FAM171A1', 'ANKH', 'ATXN7', 'NT5DC2', 'SNX25', 'NACC2', 'CASKIN2', 'STXBP5', 'PURG', 'OPCML', 'HOMER1', 'AUTS2', 'CRIM1', 'VEGFC', 'SLC4A11', 'BRAF', 'HELZ', 'ARID3A', 'MED13L', 'FAM155B', 'FAM155A', 'FAM135B', 'PER3', 'SLCO3A1', 'KCNS3', 'MGAT4A', 'SP3', 'TAB2', 'INTS6', 'KIAA1958', 'MDGA2', 'EIF4G3', 'FGF12', 'PFKP']",7.142172678737764e-05,0,0,88
9,POU2F2 (human),2.5356832261389863e-06,1.5929385267620562,20.525088486364307,"['MAPKBP1', 'ZNF292', 'FAM13A', 'ITSN1', 'NR3C1', 'CDH8', 'GLS', 'CLGN', 'GRIP1', 'IPO8', 'SESN3', 'CAPN7', 'RNF19A', 'AKT3', 'DZIP1L', 'NEK1', 'MACROD2', 'SKP2', 'MAP3K4', 'SYBU', 'SCN1A', 'SOX5', 'ANKS1B', 'EPHA7', 'RALGAPA1', 'LMO3', 'REV1', 'DYRK1A', 'MTUS2', 'ANK2', 'MID2', 'CD2AP', 'FAM169B', 'SCN8A', 'COL8A1', 'ROR1', 'TNIK', 'CLOCK', 'FKBP5', 'ENPEP', 'GYPA', 'SLC45A2', 'MTMR2', 'KHDRBS3', 'USP54', 'SLC41A2', 'PCDH15', 'STC1', 'ITPR2', 'KLHL13', 'ACACA', 'RAP1A', 'ATXN7', 'TTC21B', 'KCNMB3', 'ABL2', 'CDH26', 'RABGAP1L', 'EGR2', 'ARPP21', 'CADM1', 'CRADD', 'STK11IP', 'ST8SIA1', 'BTBD11', 'TRAPPC8', 'TDRD6', 'B3GALT5', 'AHI1', 'DLG1', 'RALYL', 'FGF14', 'COL5A1', 'REEP3', 'INTS6', 'RGL1', 'CPEB3', 'BRWD3', 'PTPRU', 'DENND1B', 'MYOM1', 'TNFAIP8', 'TAS2R9', 'CDCA7L', 'LAMC1', 'IDE', 'AFF3', 'PHF6', 'CTSS', 'AFF1', 'NIPBL', 'GRM5', 'NETO1', 'VWC2L', 'REV3L', 'ZNF800', 'ITGAV', 'WDR7', 'ZNF644', 'HORMAD1', 'TNPO1', 'JARID2', 'NEO1', 'CNOT6L', 'DST', 'IL15', 'PDE4D', 'VPS13A', 'ANO6', 'PTBP2', 'ZEB2', 'ALS2', 'TFDP2', 'LRRC7', 'PALLD', 'LCOR', 'ST6GALNAC3', 'MCPH1', 'PRIM2', 'SMARCD3', 'NRXN1', 'CCDC69', 'KIAA1324L', 'SEMA3F', 'CXXC4', 'SLC7A2', 'PDE11A', 'ASCC3', 'ARMCX5-GPRASP2', 'PDE4DIP', 'ARID3A', 'MPP7', 'MAPK10', 'SLC4A8', 'NR6A1', 'MGAT4A', 'KLHL7', 'CACHD1', 'SMAP1']",7.828498429107413e-05,0,0,139
10,BCL6 (human),2.65372828105336e-06,1.8236048235246984,23.41425620883399,"['CYFIP1', 'AMY2B', 'PANK1', 'FAM13A', 'ITSN1', 'PTPRK', 'AFF3', 'LRRC1', 'MED17', 'RPGR', 'UNC80', 'NYNRIN', 'SCGN', 'GRIP1', 'GRM5', 'RPS6KA2', 'RNF19A', 'COL10A1', 'PHACTR2', 'EPC1', 'CEP170', 'CA8', 'SYBU', 'PDK1', 'RBM33', 'PPP1R16B', 'USP47', 'MAP2K4', 'EPHA7', 'MBNL2', 'KCND2', 'TNFRSF19', 'NRG1', 'PARP8', 'ZEB2', 'ALS2', 'TBC1D4', 'SCN8A', 'PKP1', 'SFT2D2', 'ZMYND11', 'NRXN1', 'SLC22A1', 'STC1', 'SLC38A11', 'KLHL13', 'ADD3', 'STRN3', 'TMEM26', 'PDE11A', 'ATXN7', 'RNF217', 'KCNMB3', 'MAP7', 'SCN7A', 'SH3BP4', 'NAALAD2', 'SNX9', 'FNIP2', 'CDK18', 'PRPF38B', 'SEC24B', 'EGR2', 'CCDC138', 'ARPP21', 'SLC4A10', 'ABCA9', 'PDE4DIP', 'KLHL2', 'SYT14', 'BTBD11', 'PCDHB12', 'HS3ST1', 'NELL2', 'AHI1', 'SLC4A8', 'DLG1', 'LNX1', 'VPS45', 'INTS6', 'RGL1']",7.828498429107413e-05,0,0,81
