Rank,Term name,P-value,Z-score,Combined score,Overlapping genes,Adjusted p-value,Old p-value,Old adjusted p-value,gene count
1,mmu-miR-3967,0.000945240746886683,1.2200351483668497,8.496411278971925,"['FRMPD4', 'STMN4', 'ALKBH7', 'GPATCH8', 'PSMD7', 'CAPNS1', 'AKT3', 'STMN1', 'EARS2', 'UNC13A', 'PRKCE', 'DKK2', 'EML5', 'RFX7', 'NHLRC2', 'CFAP97', 'TSPYL4', 'ANAPC13', 'ANAPC15', 'MTMR3', 'TTYH1', 'RRP7A', 'ZBTB7B', 'HMOX2', 'RPL41', 'JAG1', 'NEBL', 'LRBA', 'SLC16A14', 'MRPL30', 'EHD2', 'TOLLIP', 'NMT1', 'PPT1', 'DZIP1', 'DENND1B', 'SETD5', 'ARF1', 'KCNC1', 'LRRC10B', 'ATF7IP2', 'NIPBL', 'EMB', 'ENOPH1', 'TEAD1', 'STUM', 'SS18', 'DUSP2', 'ARG2', 'SLC2A12', 'JOSD1', 'COPZ1', 'SRP9', 'MRPL52', 'MRAS', 'PLCB4', 'PAX7', 'RAPGEF5', 'RAPGEF6', 'PAFAH1B1', 'GAS7', 'SAMD5', 'PELI2', 'ADCY7', 'FSTL4', 'SLC17A6', 'CSMD1', 'YKT6', 'JAM3', 'MBD4', 'WWOX', 'SF3A1', 'RNLS', 'MBD1', 'SRP68', 'PLXDC2', 'MKLN1', 'SLCO3A1', 'NFIB', 'YPEL1', 'SPSB4', 'VKORC1L1', 'CHPF', 'TUSC2', 'HR', 'HDDC3', 'IPO5', 'PPP1CB', 'RIMS3', 'STK16', 'TOM1', 'PLS3', 'NUDT16', 'MACROD2', 'ANKRD13A', 'KCMF1', 'AGTPBP1', 'TPM4', 'MAGI3', 'ZBTB38', 'MAGI2', 'VASH2', 'SLC9A9', 'SRSF2', 'PARM1', 'UQCRB', 'TNKS', 'LSMEM1', 'ILDR2', 'PHF21A', 'NEUROD1', 'BAG5', 'STK38', 'G3BP2', 'PGK1', 'ABL2', 'RAB6A', 'SLC38A2', 'COA4', 'TMEM132C', 'ANKRD34A', 'CHTOP', 'BRPF3', 'B3GALT5', 'NFKB1', 'MARCH3', 'TMIE', 'CNOT2', 'TADA1', 'REEP6', 'NF2', 'NIT1', 'BCL2L2', 'CNTNAP2', 'RNF10', 'CELF5', 'SGCB', 'ME1', 'PMEPA1', 'ACP2', 'WDR7', 'ACP1', 'SMIM12', 'TRIM67', 'REXO1', 'KSR1', 'TNFRSF19', 'SMIM19', 'TSN', 'PARD3B', 'ARL4D', 'ARL4A', 'SMDT1', 'LRTOMT', 'NRG3', 'TRAF3', 'DNAJC5', 'ZNF516', 'LCOR', 'ETF1', 'SMIM20', 'SLC24A2', 'CEBPA', 'LUZP1', 'CCDC69', 'MLLT3', 'PPM1E', 'MESD', 'MLLT6', 'AP3M2', 'RBBP4', 'DNAJB5', 'SLITRK1', 'MAL2', 'ASCC3', 'DCAF11', 'SLC36A4', 'TRIM44', 'TUB', 'HNRNPA3', 'MMAA', 'PCDH7', 'PLCL1', 'RPL23A', 'USH2A', 'KBTBD11', 'NELL2', 'MARCKS', 'NFASC', 'FRAS1', 'DNAJA4', 'PI15', 'JPT1', 'SLC35B4', 'TMEM41A', 'SPARC', 'ANTXR2', 'ZDHHC3', 'NUDT4', 'AQP1', 'KIAA0930', 'ARL16', 'CCNL2', 'SEC62', 'RPS13', 'ARRDC2', 'ACSL6', 'SHTN1', 'SIK3', 'KCNQ5', 'HECA', 'CTXN3', 'KCTD17', 'CTXN1', 'KCTD15', 'KCTD16', 'PDE1B', 'TSHZ2', 'PIK3R3', 'RPAP2', 'TTBK2', 'PKHD1', 'ZNF706', 'ANKH', 'FAM192A', 'RAB11FIP4', 'SNX5', 'PAG1', 'DTNA', 'ST8SIA1', 'TMEM50A', 'DCLK3', 'RASSF8', 'WNK1', 'CCSER2', 'MKX', 'TMCC1', 'MRAP2', 'RETREG1', 'PCSK2', 'PTPRT', 'NRP1', 'DAZAP2', 'SLC35F3', 'DIRAS2', 'SLC35F1', 'RAB22A', 'PCLO', 'ZMYM2', 'TMED2', 'RAB8A', 'AASS', 'VAV3', 'NCOA2', 'TMED9', 'ZHX3', 'PARP2', 'CCDC113', 'GFRA1', 'GFRA2', 'SUPT3H', 'RGMA', 'CNKSR2', 'ENAH', 'RAP2B', 'ALDH5A1', 'ARHGEF3', 'STRAP', 'CD47', 'MFGE8', 'PRICKLE2', 'ZDHHC23', 'AKAP5', 'PHYHIP', 'PURB', 'PGRMC2', 'PDZD11', 'MAP4K5', 'GPC6', 'PEX16', 'MTX3', 'YIPF5', 'PNMA5', 'LSAMP', 'UBE2G2', 'SVIP', 'DPY19L1', 'NBR1', 'TACC1', 'FHOD3', 'GDA', 'DENND5B', 'NR3C1', 'IGF1R', 'CCND2', 'GNPTAB', 'SBF2', 'TMEM14A', 'TMOD2', 'WNT5A', 'LIG3', 'MR1', 'MID2', 'TANC2', 'SHISA6', 'KLHL42', 'DOK3', 'SCN8A', 'TBC1D24', 'PPIH', 'DDX6', 'DDX4', 'EFNA5', 'DTX4', 'CACNA1G', 'GRK3', 'EFNB3', 'KIF3B', 'USP51', 'CRTAP', 'CPSF7', 'SYT2', 'UBE2B', 'CAV2', 'CBX3', 'CRIM1', 'HELZ', 'ARHGAP26', 'TIMM10B', 'FGF14', 'UBXN10', 'UBE2N', 'CYCS', 'LSM14B', 'FGF12', 'PHTF2', 'HSPB8', 'ADAR', 'DMKN', 'AFF3', 'SOBP', 'PKD1', 'AFF1', 'AFF2', 'SNAPC5', 'YWHAQ', 'DBT', 'LRRFIP2', 'USP47', 'KLF12', 'DESI1', 'DCC', 'H2AFZ', 'LSS', 'TGFBR3', 'GREM2', 'RBL1', 'RER1', 'ALS2', 'PEAK1', 'PALLD', 'CRY2', 'PXYLP1', 'USP40', 'CAMK1G', 'RBMS3', 'TM2D2', 'DNAH5', 'CAMK2A', 'CSTF2T', 'PRELP', 'RASD2', 'ERLEC1', 'FAM241B', 'NT5DC2', 'NAA25', 'SCN7A', 'OPCML', 'ARFGEF1', 'TIMM8A', 'SGTB', 'CADPS', 'ZFC3H1', 'DEK', 'GDAP1', 'IRGQ', 'EEPD1', 'PIKFYVE', 'FMNL2', 'NEURL1', 'ASB1']",0.6455994301236045,0,0,391
2,hsa-miR-324-5p,0.00293232031100756,1.1918460962190387,6.9508002542771985,"['MDC1', 'MAML2', 'RPL32', 'POP4', 'PHAX', 'EMC10', 'GPATCH8', 'FAM110C', 'IGLON5', 'PRKCG', 'CHID1', 'UNC13A', 'PRKCE', 'STARD9', 'GTPBP1', 'HPCAL4', 'GANC', 'DKK2', 'FAM133A', 'FAM169B', 'ADCY9', 'SCO1', 'FEZ1', 'PSME3', 'TSPYL5', 'LRPAP1', 'MTMR3', 'FAXDC2', 'GIGYF2', 'OAZ2', 'GJC2', 'GSG1L', 'ST3GAL6', 'PPARGC1A', 'SERF2', 'VTI1B', 'CDK18', 'PRELID1', 'STARD13', 'RPL41', 'H3F3B', 'NEBL', 'C12ORF73', 'BTBD11', 'GPN3', 'EIF5', 'SASS6', 'FXYD6', 'DCHS1', 'ARF3', 'DENND1B', 'SETD5', 'MOCS2', 'KCNC1', 'LRRC10B', 'NCAN', 'FMN1', 'AACS', 'ARHGAP4', 'MRPL42', 'LMBR1', 'NIPBL', 'ENSA', 'IKBKG', 'NELFA', 'FGFBP3', 'STUM', 'KCND2', 'C6ORF62', 'CCSAP', 'DYNLL2', 'SRP9', 'CIT', 'BACE1', 'SLC7A5', 'MRAS', 'SLC7A8', 'PAX7', 'VAMP2', 'PAFAH1B1', 'GAS7', 'SAMD8', 'PELI2', 'ADAM22', 'TIMM13', 'ADCY1', 'FSTL4', 'SNX29', 'PSMB5', 'CHML', 'MEF2D', 'YKT6', 'WWOX', 'MKLN1', 'LYRM1', 'SLCO3A1', 'ABI2', 'N6AMT1', 'TXNL4B', 'FMR1', 'SYAP1', 'ZBTB21', 'HR', 'RPH3A', 'RIMS3', 'ATCAY', 'TOM1', 'NUDT16', 'SLC16A2', 'SH2D5', 'C11ORF87', 'DGAT2', 'TPM3', 'USP2', 'MITF', 'SLC9A2', 'PYGO2', 'ADCYAP1', 'CACNB3', 'RAB35', 'FKBP4', 'NPTXR', 'ENY2', 'UQCRB', 'BRI3', 'TNKS', 'ARL3', 'ILDR2', 'MTM1', 'RHOBTB2', 'ARL17A', 'SBNO1', 'SNN', 'PORCN', 'HMBOX1', 'RAP1A', 'ABL2', 'ZNF667', 'EVI5', 'COA4', 'TMEM132C', 'SRD5A3', 'BTBD7', 'B3GALT5', 'LSM4', 'NFKB1', 'MARCH3', 'LRCH1', 'CNOT2', 'PIK3CD', 'C6ORF226', 'PGM3', 'PHACTR2', 'ERC1', 'SNAP29', 'CCDC50', 'KSR1', 'VPS13C', 'VPS13B', 'NDUFC2', 'VSTM2L', 'NRG1', 'C1QL3', 'ARFGAP2', 'PARD3B', 'MMS22L', 'NT5C3B', 'LRTOMT', 'NRG3', 'TRAF3', 'ZNF516', 'LCOR', 'ETF1', 'SOS1', 'ITGA9', 'SLC24A2', 'SMARCD1', 'LUZP1', 'RPL36A', 'SRI', 'MLLT3', 'PPM1D', 'TSPAN33', 'FOXRED2', 'HIRIP3', 'RBBP4', 'HECTD4', 'PTPN18', 'HNRNPA3', 'KCNJ12', 'PCDH7', 'CDC42BPA', 'EFR3B', 'BAIAP3', 'TSPAN14', 'PFKL', 'KLF6', 'FRAS1', 'SYT11', 'PI15', 'CBLN4', 'EIF4A2', 'SLC35B4', 'PANK1', 'HDAC11', 'ZDHHC3', 'KIAA0930', 'HERC3', 'C3ORF18', 'TNS3', 'CDON', 'PAQR7', 'ST6GAL2', 'ACTN2', 'SHTN1', 'AFG3L2', 'PPP1R3B', 'SPATA13', 'VDAC1', 'KCTD17', 'KCTD15', 'PLPP1', 'CASZ1', 'EPB41', 'PCDH19', 'PPCS', 'ZNHIT3', 'MAP2', 'ST8SIA4', 'SARAF', 'MLEC', 'RAB11FIP4', 'VASP', 'EGR3', 'SLC10A7', 'DTNA', 'SLC35E1', 'TMEM50A', 'DCLK3', 'AIMP1', 'CCDC88C', 'CCSER2', 'TMCC1', 'PTPRT', 'DAZAP2', 'SYNM', 'GRIK3', 'OTUD7B', 'BICDL1', 'GRIK1', 'IDE', 'GLIPR1', 'ZMYM2', 'SERP1', 'STBD1', 'FFAR4', 'KIF13B', 'HRAS', 'AASS', 'CTSB', 'NDEL1', 'GRIPAP1', 'ZHX3', 'DBNL', 'GFRA1', 'ANO6', 'COMMD7', 'ZFX', 'RNF144A', 'ARHGEF9', 'ALDH5A1', 'CCKBR', 'BBS12', 'ARHGEF3', 'HNRNPH2', 'PRICKLE2', 'NOL3', 'CAMKK2', 'TWISTNB', 'HSF5', 'GPC6', 'MAP4K3', 'CGREF1', 'GINS3', 'SPRYD7', 'UBE2G1', 'UBE2G2', 'PLEKHA8', 'TJP1', 'TTC9', 'DPY19L1', 'XK', 'THEMIS2', 'CSDC2', 'RAB9B', 'OTUD5', 'CRTC1', 'DENND5B', 'TACO1', 'JADE1', 'RTL5', 'TMEM141', 'IGF1R', 'CAPN7', 'BASP1', 'ARHGDIA', 'SACS', 'CHCHD1', 'APLP2', 'KAZN', 'ARID5B', 'KCTD2', 'POU3F1', 'TMEM130', 'GRIP2', 'SHISA7', 'TANC2', 'SHISA6', 'KLHL42', 'DCTD', 'HNRNPUL2', 'KIF16B', 'GPD2', 'EHBP1L1', 'SPECC1L', 'TBC1D24', 'UBE2V1', 'TBC1D26', 'RAI14', 'PSEN2', 'CACNA1C', 'DTX4', 'STK4', 'ACACB', 'CAMSAP2', 'FOPNL', 'NLRP1', 'PACSIN1', 'SPECC1', 'CRTAP', 'UBE2I', 'SYT2', 'KLHL24', 'EIF2S2', 'ARHGAP26', 'IFT22', 'DLG3', 'FAM163A', 'GNB1', 'MKRN1', 'GSK3B', 'CUEDC2', 'MCUR1', 'EDA', 'THRA', 'CNRIP1', 'MAST3', 'LAMC1', 'CHD2', 'SOBP', 'AFF1', 'AFF2', 'TMEM101', 'CYP26B1', 'YWHAQ', 'USP46', 'GLRX5', 'TGFBR3', 'TBC1D5', 'DCX', 'NAA38', 'PFDN4', 'CHMP6', 'MCPH1', 'DCTN5', 'OPRL1', 'PRELP', 'RASD2', 'CYTH2', 'RAB40B', 'NRIP2', 'SCN7A', 'TRDMT1', 'KDM4C', 'BNIP3', 'B3GAT1', 'POLE4', 'SLC4A8', 'IRGQ', 'EEPD1', 'FMNL2', 'SCD', 'RAN']",0.8358296181986138,0,0,393
3,mmu-miR-3080-5p,0.004828837450003029,1.3667614333338143,7.2891431010959415,"['PHLDB1', 'ISCA1', 'SLC35B4', 'GDA', 'CLSTN1', 'MSI2', 'PPP1CB', 'RAB2A', 'ATP6V1G2', 'APLP2', 'ARID5B', 'HPCAL4', 'GRIP2', 'SPARCL1', 'KCTD12', 'PLPP1', 'FKBP5', 'STXBP1', 'TSHZ2', 'NREP', 'RTF1', 'CAMSAP2', 'ABR', 'C7ORF50', 'SEC14L1', 'MLEC', 'PSMF1', 'C16ORF58', 'N4BP3', 'PPARGC1A', 'RAB11FIP4', 'PAG1', 'OSBPL6', 'EGR3', 'ACBD4', 'ST13', 'BDNF', 'TMEM50B', 'BTBD7', 'HELZ', 'MCC', 'SLC16A14', 'MARCH3', 'MED13L', 'DNAJC18', 'MRPL30', 'TMIE', 'WNK1', 'FXYD6', 'LSM14B', 'GRSF1', 'MRAP2', 'PCSK2', 'PTPRT', 'GSK3B', 'DYRK3', 'SLC35F3', 'CITED2', 'GRIK3', 'ADO', 'SOBP', 'LYST', 'PTPRF', 'NRGN', 'TTC28', 'SDR16C5', 'ADAMTS3', 'TMEM107', 'PHACTR2', 'ZNF644', 'TEAD1', 'TRIM67', 'YWHAH', 'USP46', 'DUSP5', 'PBRM1', 'VPS13C', 'STRBP', 'SLC2A12', 'NUTF2', 'GFRA1', 'CCSAP', 'NIPSNAP1', 'RAD51B', 'ZEB1', 'TRAF3', 'PALLD', 'HAP1', 'OTUB1', 'WBP2', 'IER5L', 'HSD17B4', 'LIMA1', 'CAMK2N1', 'SPOCK1', 'ZNF106', 'RICTOR', 'HSF5', 'CSMD1', 'GPC6', 'SYT14', 'CDC42BPA', 'MKLN1', 'TMEM158', 'NFIB', 'CCNYL1', 'CEP41', 'PPIL6']",0.8358296181986138,0,0,108
4,mmu-miR-344f-3p,0.00704238734498438,1.1884624425377637,5.88979174554884,"['ISCA1', 'AHCYL1', 'CPNE5', 'FRMPD4', 'PANK1', 'GCC2', 'MTFR1L', 'ZDHHC3', 'GPATCH8', 'C3ORF18', 'PPAT', 'RPS6KA2', 'AKT3', 'DENR', 'ANKS1A', 'PDK1', 'ST6GAL2', 'PRKCB', 'ARRDC2', 'PHKA1', 'ANK2', 'HPCAL4', 'DKK2', 'CFAP97', 'TSPYL5', 'MTMR3', 'SAR1A', 'TMEM63C', 'CEP85L', 'ZBTB1', 'PIK3R3', 'PCDH19', 'SLC5A3', 'ARPP19', 'FAM149A', 'RRP7A', 'COMMD9', 'GRPEL1', 'PRKAR2B', 'MAP2', 'ADAMTS17', 'GSG1L', 'MLEC', 'PSMF1', 'TSPAN3', 'MAP4', 'SERF2', 'B3GALNT1', 'NUS1', 'JUN', 'STARD13', 'NDFIP1', 'DTNA', 'TIPARP', 'ST8SIA1', 'TMEM50A', 'SLC35E1', 'TMA7', 'C20ORF27', 'HARS2', 'EHD2', 'CCDC88A', 'PPP1R1A', 'WNK1', 'TMCC1', 'CD200', 'PCSK2', 'PTPRT', 'PTPRU', 'DENND1B', 'DAZAP2', 'MTMR10', 'NRSN2', 'QPRT', 'DIRAS2', 'GRIK3', 'OTUD7B', 'FMN1', 'IDE', 'ZNF48', 'RAB22A', 'GLIPR1', 'PCLO', 'SERP1', 'NNT', 'SLC22A17', 'CHMP1B', 'ENSA', 'TK2', 'LDLRAP1', 'STUM', 'AASS', 'GRIPAP1', 'PRMT8', 'ZHX3', 'KCND2', 'HSBP1', 'CCDC113', 'GFRA1', 'SYP', 'MRPS7', 'CBFA2T2', 'APRT', 'CIT', 'TOX4', 'RNF167', 'ARHGEF9', 'INF2', 'SLC7A8', 'AEBP2', 'NME7', 'B3GNT2', 'HAP1', 'RAPGEF5', 'GAS7', 'SAMD5', 'RNMT', 'KIAA1324L', 'PELI2', 'CCDC106', 'ADCY1', 'MRPL57', 'CENPB', 'COL19A1', 'PAPSS1', 'DRP2', 'PURB', 'GLRA3', 'PDZD11', 'CREG2', 'CHN1', 'SLC17A6', 'CD59', 'PAIP2', 'METTL9', 'DYNC1I1', 'ATRNL1', 'MTX3', 'MBD2', 'SPRYD7', 'PNMA5', 'LSAMP', 'ERBIN', 'UBE2G1', 'SVIP', 'GCK', 'LRRC20', 'TJP1', 'TTC9', 'TMEM159', 'ABI2', 'TTC5', 'STK17B', 'NUCB1', 'TACC1', 'YPEL4', 'FHOD3', 'NDUFA11', 'GDA', 'RPP30', 'CLSTN1', 'ZBTB21', 'NUCKS1', 'NR3C1', 'PPP1CB', 'CAPN7', 'NUDT16', 'FAM3C', 'LZTS1', 'KCNH3', 'SCARA3', 'G6PD', 'EIF1AX', 'MMGT1', 'ATG9A', 'WNT5A', 'VASH2', 'KAZN', 'ARID5B', 'MITF', 'KCTD2', 'MR1', 'ILF2', 'MID2', 'TANC2', 'KLHL42', 'SHISA6', 'TANC1', 'CACNB3', 'GPD2', 'RPL7L1', 'SPECC1L', 'BRI3', 'TNKS', 'ARL3', 'SLC1A4', 'CACNA1C', 'KLHL13', 'NDRG1', 'PHF21A', 'MTM1', 'CAMSAP2', 'DPP4', 'RAP1A', 'KIF3B', 'ZMAT2', 'ABL2', 'ZNF667', 'EVI5', 'COX10', 'CNTLN', 'MFAP3L', 'SYT2', 'ZBTB16', 'CEP350', 'HELZ', 'B3GALT5', 'EIF2S2', 'C6ORF120', 'FANCF', 'SMAD7', 'DNAJC18', 'AHI1', 'AFDN', 'PLCXD3', 'FAM163A', 'UBE2N', 'CYCS', 'SRPRB', 'CNTN3', 'NIT1', 'MXD1', 'GRSF1', 'FGF12', 'RAB5A', 'BCL2L2', 'SPRN', 'BCL2L1', 'GSK3B', 'TNFAIP8', 'EDA', 'EFCAB14', 'ZC3H8', 'HMGB1', 'CHD2', 'AFF3', 'PKD2', 'LMNB1', 'NGRN', 'CYP26B1', 'LASP1', 'SCRN1', 'SGCB', 'TMEM107', 'TRIM68', 'TIMM17A', 'HIF1AN', 'NEO1', 'COA7', 'SMIM12', 'CCDC50', 'TRIM67', 'COA5', 'SMIM14', 'ACTR2', 'USP47', 'KLF12', 'DST', 'COL25A1', 'VPS13C', 'GLRX5', 'PCDHGA1', 'VPS13A', 'SORD', 'TSN', 'PARD3B', 'ARFGAP2', 'MMS22L', 'LRTOMT', 'TBC1D5', 'LANCL2', 'PXYLP1', 'RBMS3', 'SLC24A2', 'USP27X', 'CANT1', 'LUZP1', 'OPRL1', 'PPM1D', 'PPM1E', 'MESD', 'GNA13', 'CNNM1', 'GNG2', 'TIFA', 'SPOCK3', 'ASCC3', 'LRIG2', 'FNIP1', 'TRIM44', 'ZNF189', 'SEC24B', 'MMAA', 'GDAP1', 'IRGQ', 'FAM155A', 'NFASC', 'KLF6', 'FRAS1', 'MFAP1', 'APC', 'GLB1', 'PITHD1', 'LNX1', 'PI15', 'POLR3H']",0.8358296181986138,0,0,316
5,hsa-miR-3115,0.010906062178140663,1.178624454405346,5.325539732438728,"['PITPNB', 'C2ORF88', 'TESK2', 'ANTXR2', 'ZDHHC3', 'GPATCH8', 'PSMD7', 'CDC27', 'AP1S1', 'MPV17', 'EARS2', 'AGFG1', 'ATG3', 'CUBN', 'UNC13A', 'TSPYL1', 'TYW3', 'LDOC1', 'ACSL3', 'HPCAL4', 'WDR76', 'DKK2', 'DHX40', 'CYP2U1', 'SUB1', 'SPATA13', 'KCNQ3', 'TBPL1', 'FLYWCH2', 'NHLRC2', 'ATF5', 'PFN1', 'KCTD15', 'ANP32A', 'CEP85L', 'TSHZ2', 'TPRG1L', 'TMTC2', 'SLC30A10', 'ZNF25', 'ZBTB4', 'GIGYF2', 'MED12L', 'PKHD1', 'COMMD9', 'DHX33', 'FAM192A', 'PSMF1', 'MAP4', 'N4BP3', 'SCN3B', 'PAG1', 'EXPH5', 'ZSCAN18', 'B3GALNT1', 'NDFIP1', 'DTNA', 'NEBL', 'ST8SIA1', 'SNAP91', 'TBL3', 'CALU', 'ANP32E', 'HYOU1', 'RCOR3', 'RGL1', 'CPEB3', 'RETREG1', 'PCDHB9', 'RPS23', 'ARF3', 'PTPRT', 'SRPX', 'MESP1', 'COL18A1', 'SLC35F3', 'FASTKD2', 'PRKAG1', 'AP4E1', 'ASGR2', 'JPH4', 'GYS2', 'LMBR1', 'NIPBL', 'NUDCD3', 'SLC22A14', 'PCLO', 'ZMYM2', 'STBD1', 'FLVCR1', 'TK2', 'ARIH1', 'ELOC', 'JARID2', 'NXPE3', 'PRMT6', 'KCND2', 'LRRIQ3', 'STRBP', 'CCDC113', 'KIAA1143', 'GFRA1', 'GMIP', 'CCSAP', 'ZFX', 'ENAH', 'BACE1', 'RAD51B', 'MRAS', 'AEBP2', 'B3GNT2', 'CD47', 'RAPGEF5', 'GAS7', 'ZNF473', 'ASAH1', 'MRPS36', 'ADAM22', 'PRICKLE2', 'TMEM70', 'COL19A1', 'CAMKK2', 'FGD4', 'TCEAL6', 'BCL2L2-PABPN1', 'PAIP2', 'TP53I11', 'GPC6', 'HDX', 'TIGAR', 'STAT2', 'MBD1', 'MTX3', 'MBD2', 'SPRYD7', 'SNCAIP', 'GTF2H5', 'XK', 'ABI2', 'NFIB', 'CAMK4', 'CCDC6', 'YPEL1', 'TACC1', 'CIAPIN1', 'CEP41', 'RAB9B', 'NDUFA11', 'RPP30', 'TUSC2', 'JADE1', 'RTL5', 'SLC8A2', 'RIMS3', 'RBMX2', 'SYBU', 'KCMF1', 'PDIA3', 'C11ORF87', 'SCARA3', 'LMO3', 'ARID5B', 'ZCRB1', 'MID1', 'MR1', 'TANC2', 'SHISA7', 'KLHL42', 'SHISA6', 'DOK5', 'KIAA2026', 'EHBP1L1', 'TBC1D24', 'SNRPF', 'TCTA', 'SREK1', 'NPTXR', 'JCAD', 'RAI14', 'ENY2', 'PARM1', 'PEF1', 'NOTCH4', 'OR9Q1', 'UBR3', 'PDS5B', 'AK5', 'EFNA5', 'STK4', 'FUT8', 'ZNF428', 'STK38', 'USP51', 'CLSPN', 'CDH26', 'SYT2', 'OSBPL6', 'BDNF', 'KLHL23', 'HELZ', 'KLHL24', 'LSM5', 'EIF2S1', 'ARHGAP24', 'LSM2', 'PTPRE', 'AFDN', 'FGF14', 'NSG2', 'UBXN10', 'TADA1', 'SERINC1', 'LSM14B', 'NOP10', 'PICALM', 'PPP1R13B', 'CELF5', 'EFCAB14', 'PIK3CD', 'GTDC1', 'PKD2', 'AFF1', 'AFF2', 'TMEM221', 'YWHAQ', 'SCRN1', 'DBT', 'PHACTR2', 'ERC1', 'HIF1AN', 'ACP1', 'SNAP29', 'EID2B', 'MAPK1IP1L', 'KLF12', 'SVOP', 'UTP11', 'GRID1', 'DCC', 'VPS13C', 'USP45', 'VPS13A', 'VPS13B', 'LSS', 'TBC1D1', 'RBL1', 'RER1', 'TFDP2', 'PEAK1', 'ZNF516', 'ALDH1A1', 'DCX', 'LCOR', 'HAGH', 'ST6GALNAC3', 'SFT2D1', 'SLC24A2', 'DCTN5', 'SLC47A1', 'ACSS2', 'DDX24', 'LUZP1', 'MLLT1', 'PPM1E', 'FBXL22', 'DDN', 'AP3M2', 'RASD2', 'GNA13', 'FOXRED2', 'SPOCK3', 'POLR2D', 'SPOCK1', 'MAL2', 'FNIP1', 'DCAF11', 'MAPK6', 'CFAP20', 'FNIP2', 'TRIM44', 'ARFGEF1', 'HNRNPA3', 'NLGN4X', 'SGTB', 'FBXL17', 'SSRP1', 'HTR5A', 'EFR3B', 'MYO16', 'KBTBD11', 'MAPK10', 'SLC4A7', 'IRGQ', 'NFASC', 'PIKFYVE', 'FMNL2', 'CDKN2AIPNL', 'SYT11', 'DNAJA2', 'KLF9', 'MDGA2', 'POLR3K', 'SSBP4']",0.8358296181986138,0,0,303
6,mmu-miR-718,0.01136812852896013,1.42345509266846,6.3727252945402135,"['CITED2', 'ZFAND3', 'ARPC5L', 'AP4E1', 'BICDL1', 'HR', 'ADO', 'BBC3', 'SERP2', 'NUDCD3', 'CALB1', 'BCL7A', 'TMEM107', 'SULT4A1', 'EID2B', 'ANKS1B', 'SKP1', 'GALNT8', 'ZHX3', 'KSR1', 'MAGI2', 'ACSL6', 'KAZN', 'ARID5B', 'PDIA6', 'RNF144A', 'RPUSD4', 'SHTN1', 'ARHGAP10', 'HNRNPUL2', 'GPD2', 'SLCO2A1', 'FAM20B', 'SRSF3', 'CFAP97', 'DCTN5', 'ASAH1', 'RPS19BP1', 'PRICKLE2', 'TOR1AIP1', 'DRP2', 'PURB', 'LIMA1', 'ANKH', 'DSEL', 'EIF4H', 'CCDC184', 'MARK1', 'C2ORF74', 'EGR3', 'MMAA', 'NEBL', 'PLK2', 'PTGES3', 'CAVIN4', 'KBTBD11', 'LRRC20', 'OTOGL', 'SLC4A7', 'DPY19L1', 'NFASC', 'FGF14', 'FAP', 'RAB14', 'ETNK2', 'FAM131A', 'MPLKIP']",0.8358296181986138,0,0,67
7,hsa-miR-4664-3p,0.011442896022674124,1.331242105263158,5.951166304586532,"['CRTC1', 'MPV17L2', 'ARHGAP35', 'TXNDC17', 'CNDP2', 'C19ORF53', 'NUDT16', 'SKP1', 'KCMF1', 'C11ORF87', 'PRKCB', 'WNT5A', 'MTUS2', 'HPCAL4', 'DGKZ', 'WDR76', 'FAM169B', 'PPP1R3B', 'PSME3', 'UBE2V1', 'LRPAP1', 'NRN1', 'RPS19BP1', 'FAXDC2', 'HPCA', 'TMTC2', 'CACNA1C', 'UBE2J2', 'NDRG1', 'GIGYF2', 'SEC14L1', 'EFNB3', 'DHX33', 'MLEC', 'NRBF2', 'RAB6A', 'IMPG2', 'DNAH11', 'EGR3', 'ST8SIA1', 'ZBTB10', 'DCLK3', 'ISG15', 'LSM5', 'MCC', 'C6ORF120', 'MED13L', 'TMIE', 'WNK1', 'RPL27A', 'CNTN4', 'C19ORF48', 'MCUR1', 'YWHAB', 'QPRT', 'OTUD7B', 'BBC3', 'NRGN', 'PCMTD2', 'LASP1', 'WDR7', 'EMB', 'HRAS', 'CD53', 'KLF12', 'ELOVL4', 'ANO6', 'TMEM42', 'IL17RE', 'COMMD6', 'TSN', 'GREM2', 'INF2', 'VGF', 'TBC1D5', 'RAPGEF2', 'ETF1', 'MAPRE3', 'GAS7', 'ACSS2', 'NRXN2', 'MLLT1', 'RNF7', 'ADCY7', 'CAMKK2', 'ARFRP1', 'SNX29', 'TP53I11', 'TRDMT1', 'ZNF585A', 'ZFC3H1', 'KBTBD11', 'P2RX5', 'MFAP1', 'C18ORF32', 'CDK2AP2', 'CCDC3', 'P4HB', 'CDK5R2']",0.8358296181986138,0,0,99
