"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"IKZF1 (human)",0.000366704388117852,2.50037792894936,19.7803760698596,"['CHID1', 'STAT5A', 'RPL10', 'RPS7', 'RPL11', 'TMEM181', 'LIN7B', 'MRPL52', 'NT5C', 'RPS15', 'RPS14', 'RPS16', 'RPL18A', 'DPF1', 'TSR2', 'SNRPE', 'FAU', 'RPS2', 'CALM1', 'RPS10', 'CKLF', 'ZNF630']",0.0975433672393485,0,0,22,"IKZF1",0.0975433672393485,0.768265881111074,0.469860100942291,NA,NA,NA,0.850305261945577,0.881494239317099
"NRF1 (mouse)",0.00147883843743208,2.07865892972276,13.5455774627338,"['IFITM3', 'COL18A1', 'DBI', 'IER3IP1', 'RPS15', 'NEUROD2', 'RPS14', 'RPS16', 'TNKS2', 'RPS19', 'DPF1', 'RPS3', 'RPL38', 'RPS2', 'PCNT', 'RPS10', 'TIMM8B', 'RPL21', 'RPSA', 'NMNAT2', 'TRERF1', 'GTPBP4', 'IRGQ', 'RPS28', 'TEF', 'TFDP2']",0.196685512178466,0,0,26,"NRF1",0.196685512178466,0.0388426619678388,0.258228645761331,NA,NA,NA,0.891903599657696,0.950939635845586
"CREB1 (human)",0.00250654938588417,1.80589328902124,10.8152208064477,"['ARHGAP9', 'COL18A1', 'GALT', 'CLSTN2', 'RPL12', 'SLC4A2', 'LIAS', 'RPL9', 'PTPDC1', 'RPS15', 'NEUROD2', 'RPS14', 'ZMIZ2', 'DPF1', 'PMVK', 'RPL18', 'RPS10', 'CACNG3', 'RPS13', 'ZNF124', 'CBR1', 'RPL41', 'P2RY11', 'RPL21', 'WNT5B', 'MPP5', 'SYTL2', 'MRPL52', 'TFDP1', 'TEF', 'UQCRQ', 'CDK2AP2', 'ZNF217', 'ACOX3', 'ZNF630', 'KIAA0408']",0.222247378881729,0,0,36,"CREB1",0.222247378881729,0.628237747421536,0.0522241517709075,NA,NA,NA,0.966415935544325,0.999846643018902
"RARA (human)",0.00417798428337216,2.04961900226217,11.2276619965499,"['STAT5A', 'NMNAT2', 'RPL10A', 'MPP5', 'LIN7B', 'PDIA6', 'RPL9', 'SYTL2', 'NT5C', 'RPS15', 'RPL18A', 'TEF', 'RPS19', 'KIF3B', 'PPP2R1A', 'PMVK', 'RPS3', 'CAPN2', 'SNRPE', 'RPS10', 'RPS12']",0.277835954844249,0,0,21,"RARA",0.277835954844249,NA,NA,NA,NA,NA,NA,NA
"PPARG (human)",0.00544467184221841,1.64296243649477,8.56495670951167,"['ARHGAP9', 'GALT', 'SRBD1', 'RPL36A', 'RPS27L', 'RPL10A', 'LIAS', 'LIN7B', 'UNC80', 'NT5C', 'RPS15', 'RPS14', 'RPS16', 'RPL18A', 'RPS19', 'KIF3B', 'PPP2R1A', 'ZMIZ2', 'ADAMTS17', 'PMVK', 'RPL14', 'RPS3', 'CAPN2', 'E2F4', 'RPS10', 'S100PBP', 'SEC11C', 'CHID1', 'STAT5A', 'RPSA', 'NMNAT2', 'MPP5', 'ENAH', 'MRPL52', 'RAB30', 'TEF', 'SYT11', 'OSTC', 'TSR2', 'SNRPE', 'RPL26', 'ACOX3', 'CKLF']",0.289656542006019,0,0,43,"PPARG",0.289656542006019,0.102638045026039,0.641261964894072,NA,NA,NA,0.74806103479417,0.541310579166092
"PLAU (human)",0.0114200710357565,1.848,8.2649635150785,"['RPL41', 'P2RY11', 'RPL21', 'CLSTN2', 'RPS3A', 'NOL4', 'ZNF25', 'RPL9', 'RIC8A', 'RPS14', 'IRGQ', 'RAB30', 'TFDP1', 'PMVK', 'CDK2AP2', 'ACOX3', 'RPL18', 'PCNT', 'PTMA', 'GART', 'S100PBP']",0.506289815918538,0,0,21,"PLAU",0.506289815918538,NA,NA,NA,NA,NA,NA,NA
"CBEPA (mouse)",0.0163111510339571,1.89902159244265,7.81619492203252,"['DYNC2H1', 'IFITM3', 'GALNT13', 'RPL10', 'ATRNL1', 'IER3IP1', 'NOL4', 'LIN7B', 'MRPL24', 'SYTL2', 'RPS15', 'PEX5L', 'TTC8', 'RPS19', 'DPF1', 'PDE8B', 'CALM1']",0.619823739290371,0,0,17,"CBEPA",0.619823739290371,NA,NA,NA,NA,NA,NA,NA
"CREM (human)",0.0287802649216537,2.05288937809576,7.28378571600356,"['RAB30', 'RPS28', 'RPL21', 'RPL34', 'RPL11', 'PMVK', 'PCNT', 'CALM1', 'LIAS', 'RPL9', 'GALNT10']",0.806149077889052,0,0,11,"CREM",0.806149077889052,0.18403670678588,0.177535064181889,NA,NA,NA,0.920056480349065,0.935831278574759
"MEF2A (human)",0.0337226850520861,1.48645982783357,5.03848122372026,"['RPLP1', 'RPL34', 'PSIP1', 'RPS27L', 'GRIK2', 'LIN7B', 'PTPDC1', 'RIMS2', 'RPS15A', 'RPS19', 'PPP2R1A', 'RPS3', 'ECT2', 'RPS10', 'CACNG3', 'RPS13', 'DYNC2H1', 'RPS7', 'RPS3A', 'NMNAT2', 'OPRM1', 'SORCS3', 'SYTL2', 'ENAH', 'TTC8', 'CDK6', 'TEF', 'TFDP2', 'NFIB', 'OSTC', 'TSR2', 'PPIB', 'NOP10']",0.806149077889052,0,0,33,"MEF2A",0.806149077889052,0.000243008062355565,0.00453775097285009,NA,NA,NA,0.891559626726243,0.999846643018902
"CACYBP (mouse)",0.0343431961596584,1.62847455996922,5.49015991252383,"['CHID1', 'IFITM3', 'RPLP1', 'CYBA', 'SLC4A2', 'FGF2', 'TRERF1', 'NOL4', 'SGCE', 'TEF', 'TUBB3', 'NFIB', 'C1RL', 'RPL22L1', 'RPL38', 'FAU', 'PDE8B', 'CALM1', 'ECT2', 'PTMA', 'CACNG3']",0.806149077889052,0,0,21,"CACYBP",0.806149077889052,0.0268846356318646,0.663446735910962,0.625739836813763,0.633472578494396,-1.13918716061776,0.904958309854914,0.999061981599116
