"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"HDAC8",0.0372625289376178,30.3076923076923,99.7052473150522,"['ING1']",0.218416881002744,0,0,1,"HDAC8",0.218416881002744,1.46624131879466e-58,3.88111848313646e-39,0.990156791803551,0.989826696825747,0.014427557537629,0.000331824787515334,0.792143231389651
"TP53",0.0421860821536359,7.2584388185654,22.9777851355423,"['RPS19BP1', 'ING1']",0.218416881002744,0,0,2,"TP53",0.218416881002744,0.0463384580786219,0.137966537951791,0.985294248753028,0.984805963826968,0.20618982362765,0.192928154776775,0.308224996692616
"SMARCC1",0.0534188139274915,20.7017543859649,60.6476997141342,"['ING1']",0.218416881002744,0,0,1,"SMARCC1",0.218416881002744,6.16863087147613e-42,4.72471976680275e-22,0.963794006556154,0.963401059780963,-0.0704274175576361,0.0025807574853452,0.718560682953913
"SMARCC2",0.0547540925703358,20.1680911680912,58.5863518245708,"['ING1']",0.218416881002744,0,0,1,"SMARCC2",0.218416881002744,2.11387044281351e-22,4.66558965343968e-16,0.938992490045639,0.937254165919671,0.155522649680572,0.294633081548595,0.431401641151926
"SMARCB1",0.0666955353056231,16.3657407407407,44.3121621882041,"['ING1']",0.218416881002744,0,0,1,"SMARCB1",0.218416881002744,9.15191736497373e-07,0.000124693302866829,NA,0.975992847783691,NA,0.947327064461707,0.236438507705761
"ESR1",0.0978361657747231,4.40837696335079,10.2471002236574,"['RPL29', 'ING1']",0.218416881002744,0,0,2,"ESR1",0.218416881002744,5.52924710521774e-05,0.00662313801685932,0.963794006556154,0.963561354755848,-0.102392983001324,0.789626240246179,0.922091997266726
"SMARCA4",0.102983514578179,10.2953216374269,23.4031846789032,"['ING1']",0.218416881002744,0,0,1,"SMARCA4",0.218416881002744,4.11119215183578e-06,0.00076185863490066,NA,NA,NA,0.997946668772407,0.163097706916264
"SIN3A",0.114374835335021,9.19346405228758,19.9339508679826,"['ING1']",0.218416881002744,0,0,1,"SIN3A",0.218416881002744,0.367108942846777,0.356168390877575,NA,NA,NA,0.966048121319385,0.365900547158949
"POLR2A",0.115632466413218,9.08527131782946,19.6000056954726,"['POLR2I']",0.218416881002744,0,0,1,"POLR2A",0.218416881002744,2.19148386223759e-23,4.05695851155376e-25,0.873991481814599,0.872258598987517,0.148554542344907,0.00207319840408986,0.0634554308941994
"FOXP3",0.136767727956807,7.56742179072276,15.0551677742539,"['RPS19BP1']",0.219554987441382,0,0,1,"FOXP3",0.219554987441382,NA,NA,NA,NA,NA,NA,NA
"POU5F1",0.171775054458409,5.88047138047138,10.3588589179186,"['RPL29']",0.219554987441382,0,0,1,"POU5F1",0.219554987441382,NA,NA,NA,NA,NA,NA,NA
"HDAC2",0.175322553188232,5.74732510288066,10.0068277451452,"['ING1']",0.219554987441382,0,0,1,"HDAC2",0.219554987441382,1.63247579328327e-19,1.38422649157297e-09,0.945595881833771,0.944213025715316,-0.144977055232941,0.629463361865019,0.54972830628937
"ILF3",0.181204671533478,5.53809523809524,9.45977612222914,"['RPL29']",0.219554987441382,0,0,1,"ILF3",0.219554987441382,6.90480497502805e-50,4.47064323580195e-32,0.976580030797734,0.975992847783691,0.0562206123949773,0.000596486998071462,0.100304115058237
"ESR2",0.185883149638465,5.38117283950617,9.05456068693418,"['RPL29']",0.219554987441382,0,0,1,"ESR2",0.219554987441382,1.27664229496141e-10,3.58929739622857e-08,0.976580030797734,0.975992847783691,0.115937438860283,0.726130139591962,0.434465255643118
"BRCA1",0.195167997964033,5.09210526315789,8.31996310522479,"['POLR2I']",0.219554987441382,0,0,1,"BRCA1",0.219554987441382,3.23044005501943e-11,4.84948190892087e-06,0.9613568388449,0.960469542644277,0.218834528159482,0.263057865749001,0.664409343241651
"EP300",0.206639988180125,4.77091906721536,7.52267634809245,"['ING1']",0.219554987441382,0,0,1,"EP300",0.219554987441382,1.03363937057907e-24,6.95392051740703e-16,0.982161764721735,0.981707429995359,-0.0905519467122486,0.00539454116172607,0.217040783454732
"MYC",0.423722714560191,1.9647127442403,1.68705170548046,"['POLR2I']",0.423722714560191,0,0,1,"MYC",0.423722714560191,NA,NA,NA,NA,NA,NA,NA
