RAB6B	11.1782070459411
BCAP31	10.9957465299372
ETV5	17.171373574202
PSAP	11.7435238730663
ATP6AP1	11.6349636821594
MTCH1	11.6629140804374
PITHD1	11.3183851572208
SERINC1	11.2348240986803
CTSB	11.351767438823
TMEM246	11.0462060357444
OAZ2	11.6454052444109
THY1	11.472961147174
RRAGA	11.0819900119209
B4GAT1	11.2624828899918
ENC1	11.8211950877271
PER2	16.6136671236968
SHISA4	11.2022699431891
TGOLN2	12.0053831800229
EEF2	10.6529126290313
FTX	23.3927301316612
ANO10	23.1979299752892
ARL6IP5	10.8772964951795
PNMA8A	11.8866125461197
TOMM20	11.6928619365323
PDXP	10.9829574858451
KIF3C	11.5512682045055
RETREG2	11.8783364264905
PKM	11.3576090092753
KCNJ9	10.8970720577103
MYRIP	23.7602384931764
SKP1	11.3101140939628
SARAF	11.8105493878739
GSK3A	10.7942848269458
HNRNPUL2	11.2273610772132
NGRN	10.9251463111688
C1orf115	11.2543968686891
TPRG1L	11.3545951118111
CLSTN1	11.4582664539089
ATG9A	11.4606895735036
KLHDC3	11.4106054100228
STMN3	11.6665919413986
APBB2	22.4912161552866
DKK3	10.7525221333558
SERINC3	11.5489014943289
RIMS3	11.0458835169716
REEP5	11.2398334973034
SULT4A1	11.9853865659164
CDK5R1	10.8551575908354
RTN4	12.2712849009306
PNMA1	11.7575487634164
CDIPT	11.9409757947164
NORAD	11.7842422867004
PGAM1	11.9491046510275
LY6E	11.2515319229235
SYT13	11.7261327160402
RAB1B	11.2533775047117
PRNP	10.752619815838
CD81	11.6616028106367
UBL4A	11.1401664487166
ATP6V1B2	11.5466318299074
SNN	11.351186006404
TNRC6A	23.5551829994521
MEF2D	12.3150080207538
AP2M1	11.2781086643205
C1orf216	11.9682506710255
KBTBD11	12.486855227886
PIANP	11.3617745197759
TOLLIP	11.0384570029536
YWHAH	11.5556524741819
ENO2	11.1152334745312
FAF1	23.2232324632783
L1CAM	11.4086810339399
SPRYD3	11.4851564743119
SLC25A6	10.9002355434349
PLK2	11.4177779105264
KAZN	22.8377743423322
TMEM30A	11.0493702054718
ARF3	11.440286753875
OIP5-AS1	10.8823470194378
EIF1	11.5795885545485
DIS3L2	23.4111761770498
FAM89B	10.7007295895596
CACNA2D3	23.255500210961
TMEM130	11.971002435271
KCTD17	11.1194626164481
RAN	11.8581292055647
DDN	11.1680575606728
LRRC47	11.4731856281954
RTL6	11.7688464711524
DNAJC5	11.8098623718914
PHYHIP	10.7691999216099
RBM6	22.5966873022965
HDAC8	22.9544110637235
ACTG1	11.8631199760543
MRFAP1	11.8386798823016
TPI1	11.3636862427434
CLPTM1L	11.8019665488308
