"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"IKZF1 (human)",0.000495993168173835,2.43988050784167,18.564924898965,"['CHID1', 'STAT5A', 'RPL10', 'RPS7', 'RPL11', 'TMEM181', 'LIN7B', 'MRPL52', 'NT5C', 'RPS15', 'RPS14', 'RPS16', 'RPL18A', 'DPF1', 'TSR2', 'SNRPE', 'FAU', 'RPS2', 'CALM1', 'RPS10', 'CKLF', 'ZNF630']",0.13193418273424,0,0,22,"IKZF1",0.13193418273424,0.768265881111074,0.469860100942291,NA,NA,NA,0.850305261945577,0.881494239317099
"NRF1 (mouse)",0.00337572004143413,1.96737518536827,11.1966206597004,"['IFITM3', 'COL18A1', 'DBI', 'IER3IP1', 'RPS15', 'RPS14', 'RPS16', 'TNKS2', 'RPS19', 'DPF1', 'RPS3', 'RPL38', 'RPS2', 'PCNT', 'RPS10', 'TIMM8B', 'RPL21', 'RPSA', 'NMNAT2', 'TRERF1', 'GTPBP4', 'IRGQ', 'RPS28', 'TEF', 'TFDP2']",0.361793768492501,0,0,25,"NRF1",0.361793768492501,0.0388426619678388,0.258228645761331,NA,NA,NA,0.891903599657696,0.950939635845586
"CREB1 (human)",0.00408038084765979,1.77061412557596,9.74114861308031,"['ARHGAP9', 'COL18A1', 'GALT', 'CLSTN2', 'RPL12', 'SLC4A2', 'RPL9', 'PTPDC1', 'RPS15', 'RPS14', 'ZMIZ2', 'DPF1', 'PMVK', 'RPL18', 'RPS10', 'CACNG3', 'RPS13', 'ZNF124', 'CBR1', 'RPL41', 'P2RY11', 'RPL21', 'WNT5B', 'MPP5', 'SYTL2', 'MRPL52', 'TFDP1', 'TEF', 'UQCRQ', 'CDK2AP2', 'ZNF217', 'ACOX3', 'ZNF630', 'KIAA0408']",0.361793768492501,0,0,34,"CREB1",0.361793768492501,0.628237747421536,0.0522241517709075,NA,NA,NA,0.966415935544325,0.999846643018902
"RARA (human)",0.00759413247558989,1.96309739866909,9.58066005077869,"['STAT5A', 'NMNAT2', 'RPL10A', 'MPP5', 'LIN7B', 'PDIA6', 'RPL9', 'SYTL2', 'NT5C', 'RPS15', 'RPL18A', 'TEF', 'RPS19', 'KIF3B', 'PMVK', 'RPS3', 'CAPN2', 'SNRPE', 'RPS10', 'RPS12']",0.479313191314594,0,0,20,"RARA",0.479313191314594,NA,NA,NA,NA,NA,NA,NA
"PLAU (human)",0.00900964645328185,1.89642137096774,8.93111954194713,"['RPL41', 'P2RY11', 'RPL21', 'CLSTN2', 'RPS3A', 'NOL4', 'ZNF25', 'RPL9', 'RIC8A', 'RPS14', 'IRGQ', 'TFDP1', 'ABHD16A', 'PMVK', 'CDK2AP2', 'ACOX3', 'RPL18', 'PCNT', 'PTMA', 'GART', 'S100PBP']",0.479313191314594,0,0,21,"PLAU",0.479313191314594,NA,NA,NA,NA,NA,NA,NA
"PPARG (human)",0.0110339309836291,1.57688082734969,7.10665516278505,"['ARHGAP9', 'GALT', 'SRBD1', 'RPL36A', 'RPS27L', 'RPL10A', 'LIN7B', 'UNC80', 'NT5C', 'RPS15', 'RPS14', 'RPS16', 'RPL18A', 'RPS19', 'ABHD16A', 'KIF3B', 'ZMIZ2', 'ADAMTS17', 'PMVK', 'RPL14', 'RPS3', 'CAPN2', 'E2F4', 'RPS10', 'S100PBP', 'SEC11C', 'CHID1', 'STAT5A', 'RPSA', 'NMNAT2', 'MPP5', 'ENAH', 'MRPL52', 'TEF', 'SYT11', 'OSTC', 'TSR2', 'SNRPE', 'RPL26', 'ACOX3', 'CKLF']",0.489170940274225,0,0,41,"PPARG",0.489170940274225,0.102638045026039,0.641261964894072,NA,NA,NA,0.74806103479417,0.541310579166092
"CBEPA (mouse)",0.0137151267897078,1.94145305098913,8.32738897300855,"['DYNC2H1', 'IFITM3', 'GALNT13', 'RPL10', 'ATRNL1', 'IER3IP1', 'NOL4', 'LIN7B', 'MRPL24', 'SYTL2', 'RPS15', 'PEX5L', 'TTC8', 'RPS19', 'DPF1', 'PDE8B', 'CALM1']",0.521174818008896,0,0,17,"CBEPA",0.521174818008896,NA,NA,NA,NA,NA,NA,NA
"IRF8 (human)",0.018194681994197,1.7131220657277,6.86383928246524,"['ARHGAP9', 'RPL41', 'HLF', 'RPS7', 'MRPL24', 'PTPDC1', 'SYT7', 'UNC80', 'RIMS2', 'RIC8A', 'RPS15', 'RPS14', 'PEX5L', 'CDK6', 'ABHD16A', 'UQCRQ', 'SNRPE', 'E2F4', 'PCNT', 'ECT2', 'RPL17', 'ATXN7L3', 'RPS12']",0.604973176307049,0,0,23,"IRF8",0.604973176307049,0.767828509052755,0.576721209887576,NA,NA,NA,0.873766751344568,0.881494239317099
"WT1 (human)",0.0248045340931814,1.54108084710711,5.69695797557,"['ARHGAP9', 'COL18A1', 'RPL34', 'MGST1', 'PSIP1', 'SLC4A2', 'RPL7', 'RIMS2', 'NT5C', 'RPS15', 'FAM171A1', 'TUBB3', 'CAMK2N1', 'ZMIZ2', 'DPF1', 'PLXNA2', 'PDE8B', 'ATXN7L3', 'CHID1', 'STAT5A', 'SORCS3', 'SYT7', 'SYTL2', 'ENAH', 'MRPL52', 'NFIB', 'TSR2', 'SNRPE', 'FAU', 'CALM1', 'NOP10', 'HCN1']",0.733111785420694,0,0,32,"WT1",0.733111785420694,NA,NA,NA,NA,NA,NA,NA
"CACYBP (mouse)",0.0299788153212343,1.65658362989324,5.81007662960216,"['CHID1', 'IFITM3', 'RPLP1', 'CYBA', 'SLC4A2', 'FGF2', 'TRERF1', 'NOL4', 'SGCE', 'TEF', 'TUBB3', 'NFIB', 'C1RL', 'RPL22L1', 'RPL38', 'FAU', 'PDE8B', 'CALM1', 'ECT2', 'PTMA', 'CACNG3']",0.797436487544832,0,0,21,"CACYBP",0.797436487544832,0.0268846356318646,0.663446735910962,0.625739836813763,0.633472578494396,-1.13918716061776,0.904958309854914,0.999061981599116
