pathway,pval,padj,log2err,ES,NES,size,leadingEdge
DE_ANOVA_DOWN_SD,1e-50,2.3e-49,,-0.557791277856491,-2.79982109473731,578,HMGCS1|NDUFA7|ATOX1|HINT2|ATP5IF1|RNF181|NDUFA12|RPL35|RPS18|RPS7|FAU|TMEM141|RAB33A|PFDN5|RPL11|MZT2A|NDUFB7|MDP1|ATP5MC1|RPS10|MRPL2|C1orf122|CKS1B|NUDT8|MRPL54|SDHAF1|NDUFA6|NME2|RPL6|COX5B|MSMO1|MRPL57|RPL19|UQCR11|RANBP1|FIS1|BAX|MRPL55|PRADC1|NDUFAF8|PDE6H|RPS9|NCBP2AS2|PFDN6|PPIB|FABP3|C12orf57|PSMB10|BAG1|UQCR10|GSTO1|PARK7|MSRB1|SMDT1|LSM7|COA8|EDF1|DUSP28|PSMA7|ATP5MC2|FABP5|UBXN1|RPS19|TMEM160|PMVK|TMSB10|EMC9|RPL7A|UFC1|RPL3|MICOS13|ELOB|RPL18A|GADD45GIP1|DRAP1|REX1BD|PSMB3|RPL13|PHPT1|UQCRFS1|NDUFA8|RPP21|CDT1|SURF2|SNRNP25|BEX3|DHPS|BEX1|TSR2|BTF3|NDUFS3|ARF5|ARL6IP4|RPL14|COX8A|ALDOA|BLOC1S1|ZNRD2|KRT222|RPL13A|GATD3|EMC4|NHP2|GLRX2|RPL18|MRPS26|BRK1|SURF1|PMM1|LSM10|SLC25A5|DPM2|PIN1|MYL12B|ISCU|NDUFA11|TIMM13|SET|FNDC4|RNF5|PRDX5|LSM4|RPS15|CHMP2A|MRPL17|SSR4|PLEKHJ1|MAGED2|AP2S1|NDUFAF3|UBE2S|FAM241B|SST|CFAP410|RPL15|JPT1|GABARAPL2|ATP5F1A|NDUFB11|ATP6V1E1|RNASEK|NUBP2|GABARAPL1|MRPS7|TMEM14C|GUK1|NUDT18|ATP6V1G1|VPS25|PFKM|PPDPF|TRAPPC1|APEX1|COA3|DBNDD2|BPGM|H2AZ1|TIMM17B|VDAC2|EIF6|SERF2|VDAC1|GNG3|S100A1|ALKBH7|MAP1LC3A|PSMD8|SF3B5|COPS7A|CUEDC2|LRPAP1|RPS5|OAZ1|GPX4|IDH3B|NAXE|SYT5|TUBG1|STMN2|TSR3|NDUFB4|TUBA1A|HRAS|CALM3|R3HCC1|UQCC3|ITM2C|TTC9B|EDN1|CCDC115|FKBP1B|HSBP1|PSMC3|SRP14|CITED4|ACTG1|COMMD8|NARS1|TPGS1|MTX1|GOT1|HIGD2A|STMN1|SOD1|PSME1|MEA1|SCG5|NFE2L3|CCNQ|RAC3|DCTN6|AHCY|DDA1|NT5C3B|TMEM97|MCRIP1|RAN|FIBP|RAB3A|UBE2M|CNDP2|EIF5|ASB14|POLR3H|FAM32A|POP7|CAMK2N2|ATP5F1D|MIF|TPI1|PEX11B|SCAND1|SAP18|COA7|STUB1|UBA52|SLC25A11|IMPDH2|STOML2|IMP3|CDKN2D|CRIP2|LGI2|GSTP1|PIP4P1|RGS14|C17orf58|MRPL12|FAM3C|PAQR4|POLR2E|RPLP0|RPL28|CALB1|ARFIP2|GET3|TRNP1|SKP1|RND2|PINK1|SAC3D1|MRPS34|SLC25A4|DDX54|HMGB3|MDH2|NUDT16|DIRAS1|AP2M1|SYT11|PTGES2|CDK5|EFNB3|STMN4|EXOSC4|TREM2|TUBB3|TMEM203|ACLY|TCP1|SCN2B|NSG1|BCKDK|ZNHIT2|OTUB1|ARHGDIG|ATP6V0E2|TM2D2|BORCS6|MLIP|UROD|PSMD2|TUBA4A|FEN1|PRAF2|SHISA4|NECAB2|APLP1|HTRA2|TUBB4B|TPRG1L|CFL1|CALY|TBCC|SLC22A17|PITHD1|PEF1|ILF2|CSNK2B|EIF4B|RTN4|PNMA1|UCHL1|CAPNS1|DNAJC14|TUBB|STMN3|SPINT2|CD68|PUF60|SNAPC2|C1QBP|BSCL2|MANBAL|TMEM147|SNN|OAZ2|DUSP26|CD81|WDR1|MTCH1|MAT2B|JUN|RTL8C|PHLDA3|KCTD17|SBDS|ENO1|HSPB6|PYCARD|FNDC10|MPP1|PCYT2|HCFC1R1|ARPC4|RPL4|CHCHD4|YDJC|GRINA|RNF167|CREB3|DCXR|DYNLT3|TOMM20|LGI3|SLC14A1|PRDX3|PPP1R1A|ATRAID|THY1|SV2A|CSPG4|PNPO|PAFAH1B2|KCTD14|NEU1|ARL2|PAF1|ZBTB22|PDXP|PTPMT1|C9orf78|DHCR24|GTF2F1|NGRN|NOP53|VAMP1|RAB11FIP5|UQCRC1|RAB1B|CD2BP2|CLIP3|SH3BGRL3|VPS4A|IDH3G|C15orf61|NAPB|TKT|ADCK2|FBXO2|INAFM1|SPRN|TOMM34|TAF9|TMEM106C|BTBD6|NICN1|GABRD|LY6H|C2CD2L|RAC1|INMT|NR2F6|SMIM10L2A|MYC
All_DE_sleep_wake_genes,1.11636318309031e-32,1.28381766055386e-31,1.48853970961455,-0.459064432959397,-2.33664764747629,759,GADD45A|DMRT3|HMGCS1|NDUFA7|ATOX1|HINT2|ATP5IF1|RNF181|NDUFA12|RPL35|RPS18|RPS7|FAU|TMEM141|RAB33A|PFDN5|RPL11|TXN|MZT2A|NDUFB7|MDP1|ATP5MC1|RPS10|MRPL2|C1orf122|CKS1B|MRPL51|NUDT8|MRPL54|SDHAF1|NDUFA6|NME2|RPL6|COX5B|MSMO1|MRPL57|RPL19|UQCR11|RANBP1|FIS1|SDF2L1|BAX|NEDD8|MRPL55|PRADC1|NDUFAF8|PDE6H|RPS9|MANF|NCBP2AS2|PTGER1|FST|PFDN6|PPIB|FABP3|C12orf57|NDUFAB1|PSMB10|BAG1|UQCR10|GSTO1|XBP1|PARK7|MSRB1|SMDT1|LSM7|COA8|EDF1|DUSP28|HAX1|PSMA7|ATP5MC2|FABP5|UBXN1|RPS19|TMEM160|PMVK|TMSB10|EMC9|RPL7A|UFC1|RPL3|MICOS13|ELOB|RPL18A|GADD45GIP1|DRAP1|REX1BD|PSMB3|RPL13|VIP|PHPT1|FOXD1|UQCRFS1|NDUFA8|RPP21|HINT1|CDT1|SURF2|SNRNP25|BEX3|DHPS|BEX1|TSR2|BTF3|ABRACL|NDUFS3|ARF5|ARL6IP4|RPL14|COX8A|ALDOA|BLOC1S1|ZNRD2|KRT222|RPL13A|GATD3|EMC4|NHP2|GLRX2|RPL18|MRPS26|BRK1|SURF1|PMM1|KLF4|LSM10|DERL3|SLC25A5|DPM2|HSP90B1|PIN1|MYL12B|ISCU|NDUFA11|TIMM13|RAG2|SET|FNDC4|RNF5|CRH|PRDX5|LSM4|POLR3K|CDKN1A|RPS15|CHMP2A|MRPL17|SSR4|PLEKHJ1|MAGED2|AP2S1|C14orf119|NDUFAF3|UBE2S|TNFRSF12A|FAM241B|SST|CFAP410|SPEF1|RPL15|JPT1|GABARAPL2|ATP5F1A|NDUFB11|ATP6V1E1|RNASEK|NUBP2|GABARAPL1|MRPS7|TMEM14C|GUK1|NUDT18|ATP6V1G1|VPS25|HSPA5|PFKM|PPDPF|TRAPPC1|APEX1|COA3|CALR|DBNDD2|BPGM|H2AZ1|TIMM17B|VDAC2|EIF6|SERF2|VDAC1|GNG3|S100A1|ALKBH7|MAP1LC3A|PSMD8|SF3B5|COPS7A|IER5L|CUEDC2|LRPAP1|METRNL|RPS5|OAZ1|GPX4|IDH3B|SEC62|NAXE|SYT5|TUBG1|STMN2|ARPC5L|TSR3|NDUFB4|TUBA1A|CRYAB|HRAS|CALM3|R3HCC1|UQCC3|ITM2C|TTC9B|EDN1|CCDC115|FKBP1B|HSBP1|PSMC3|TNFRSF10B|SRP14|CITED4|ACTG1|COMMD8|NARS1|TPGS1|MTX1|GOT1|HIGD2A|STMN1|SOD1|PSME1|MEA1|SCG5|NFE2L3|CCNQ|RAC3|DCTN6|AHCY|DDA1|NT5C3B|TMEM97|MCRIP1|RAN|FIBP|RAB3A|UBE2M|FAM174C|CNDP2|EIF5|ASB14|GBP7|POLR3H|FAM32A|POP7|CAMK2N2|ATP5F1D|HSPA1A|MIF|TPI1|PEX11B|SCAND1|SAP18|COA7|STUB1|UBA52|UBE2V2|SLC25A11|IMPDH2|STOML2|IMP3|CDKN2D|CRIP2|LGI2|GSTP1|PIP4P1|RGS14|C17orf58|MRPL12|FAM3C|PAQR4|POLR2E|RPLP0|RPL28|CALB1|ARFIP2|GET3|TRNP1|SKP1|RND2|PINK1|SAC3D1|APLP2|MRPS34|SLC25A4|VWA3A|DDX54|HMGB3|MDH2|NUDT16|DIRAS1|AP2M1|CBLN4|SYT11|ATF4|PTGES2|CDK5|EFNB3|STMN4|EXOSC4|TREM2|TUBB3|TMEM203|ACLY|TCP1|SCN2B|NSG1|BCKDK|ZNHIT2|OTUB1|NR1I2|ARHGDIG|ATP6V0E2|TM2D2|SRSF3|BORCS6|MLIP|UROD|PSMD2|TUBA4A|FEN1|PRAF2|SHISA4|NECAB2|SCG2|APLP1|HTRA2|KCNF1|TUBB4B|TPRG1L|DNAJB1|CFL1|CALY|TBCC|SLC22A17|PITHD1|PEF1|ILF2|CSNK2B|EIF4B|RTN4|NDUFAF4|PNMA1|UCHL1|CAPNS1|DNAJC14|TUBB|STMN3|SPINT2|CD68|PUF60|SNAPC2|CCDC127|C1QBP|BSCL2|MANBAL|TMEM147|SNN|DLX1|OAZ2|BOLL|TTC9|DUSP26|CD81|WDR1|MTCH1|MAT2B|JUN|RTL8C|PHLDA3|KCTD17|SBDS|ENO1|DNAJA4|HSPB6|PYCARD|FNDC10|MPP1|PCYT2|HYOU1|HCFC1R1|ARPC4|BYSL|RPL4|RHBDL3|CHCHD4|YDJC|GRINA|CPHXL|RNF167|CREB3|DCXR|HSPA1B|DYNLT3|TOMM20|LGI3|SLC14A1|PRDX3|PPP1R1A|ATRAID|THY1|SV2A|CSPG4|SOWAHB|PNPO|PAFAH1B2|KCTD14|NEU1|ARL2|PPCDC|PAF1|ZBTB22|PDXP|PTPMT1|C9orf78|DHCR24|GTF2F1|NGRN|NOP53|CHORDC1|VAMP1|RAB11FIP5|UQCRC1|RAB1B|CD2BP2|CLIP3|SH3BGRL3|VPS4A|HSPB1|IDH3G|C15orf61|NAPB|TKT|ADCK2|FBXO2|INAFM1|SPRN|TOMM34|TAF9|TMEM106C|BTBD6|NICN1|GABRD|LY6H|C2CD2L|RAC1|INMT|NR2F6|SMIM10L2A|MYC|ARID5A
midbrain_DEG_BHQ1_positiveL2FC,1.88983653329512e-32,1.44887467552626e-31,1.48156758833633,-0.686454988132938,-3.05900557021349,166,RPL22L1|RPL36A|NDUFB2|RPL26|COX7A2|C1orf53|TIMM8B|ATP5IF1|ATP5PD|RNF181|NDUFA12|RPS29|ATP5MK|NDUFB3|RPL34|COX6C|RPS27|RPL30|RPL9|RPL11|RPL37|ATP5ME|RPL17|NME1|TOMM7|RPL38|ATP5PF|RPL10|RPS13|NDUFA6|RPS26|COX5B|UBL5|NDUFA1|RPL32|RPL22|ATP5MJ|RPS21|RPL39|COPS9|ATP5MF|COX7B|FKBP2|RPLP2|NDUFAB1|NDUFA4|UQCR10|COX7C|RPS23|COX4I1|PVALB|CHCHD10|PSMB6|CHCHD2|SPCS1|SMDT1|B3GALT5|ATP5PO|RPS19|RPL7A|NDUFA2|RPS25|UQCRB|ELOB|RPS3|MRPL34|NDUFC1|FABP7|RPL13|RPS28|UQCRFS1|NDUFA8|HINT1|SURF2|ATP5MC3|RPL14|COX8A|SLC32A1|TOMM6|RPL13A|COX6A1|PRR13|SLC25A5|MRPL30|CYCS|MPC2|AURKAIP1|PRDX5|SELENOK|RPS15|SSR4|ATP5PB|UQCRH|NDUFB11|NDUFB5|DBNDD2|CYC1|H2AZ1|RPS5|OAZ1|RPS17|NDUFB4|MRPL43|CRYAB|RPS11|ISCA1|GOT1|HIGD2A|SOD1|SLC25A3|MEA1|GAD1|WBP2|PRDX1|TPT1|POLR3H|MDH1|CAMK2N2|MIF|SAP18|UBA52|UBE2V2|SNX3|GSTP1|ALDOC|SMIM29|RND2|PINK1|GNG11|NEFL
Up_sleep_2OR3,3.03234536167606e-31,1.74359858296374e-30,1.45334466856494,-0.573004302902807,-2.7385510200102,319,HMGCS1|HINT2|NDUFA12|RPS18|TMEM141|RAB33A|PFDN5|MZT2A|ATP5MC1|RPS10|MRPL2|C1orf122|MRPL54|SDHAF1|NME2|COX5B|MRPL57|RPL19|FIS1|MRPL55|PRADC1|NDUFAF8|PDE6H|RPS9|NCBP2AS2|FABP3|PSMB10|GSTO1|PARK7|SMDT1|COA8|EDF1|DUSP28|FABP5|UBXN1|TMSB10|EMC9|UFC1|RPL3|ELOB|RPL18A|DRAP1|PSMB3|RPL13|UQCRFS1|NDUFA8|CDT1|SNRNP25|BEX3|DHPS|BEX1|NDUFS3|ARF5|ARL6IP4|RPL14|COX8A|ALDOA|ZNRD2|KRT222|RPL13A|EMC4|NHP2|RPL18|MRPS26|BRK1|SURF1|PMM1|LSM10|SLC25A5|PIN1|MYL12B|ISCU|NDUFA11|TIMM13|FNDC4|PRDX5|RPS15|MRPL17|AP2S1|NDUFAF3|SST|CFAP410|RPL15|ATP5F1A|NDUFB11|ATP6V1E1|RNASEK|GABARAPL1|NUDT18|ATP6V1G1|VPS25|PFKM|APEX1|COA3|DBNDD2|SERF2|GNG3|MAP1LC3A|PSMD8|SF3B5|CUEDC2|LRPAP1|RPS5|SYT5|STMN2|NDUFB4|HRAS|R3HCC1|UQCC3|TTC9B|FKBP1B|ACTG1|COMMD8|NARS1|TPGS1|MTX1|STMN1|PSME1|SCG5|RAC3|DCTN6|AHCY|TMEM97|MCRIP1|RAN|FIBP|RAB3A|UBE2M|CNDP2|EIF5|ASB14|POP7|ATP5F1D|MIF|TPI1|PEX11B|SAP18|COA7|STUB1|UBA52|SLC25A11|STOML2|CDKN2D|CRIP2|GSTP1|PIP4P1|RGS14|POLR2E|RPL28|ARFIP2|GET3|PINK1|SAC3D1|MRPS34|SLC25A4|HMGB3|MDH2|NUDT16|AP2M1|PTGES2|EFNB3|STMN4|EXOSC4|TREM2|TUBB3|TMEM203|NSG1|BCKDK|ZNHIT2|ATP6V0E2|BORCS6|FEN1|PRAF2|SHISA4|APLP1|TUBB4B|CFL1|CALY|TBCC|PITHD1|PEF1|CSNK2B|EIF4B|PNMA1|UCHL1|DNAJC14|STMN3
midbrain_DEG_BHQ1,7.84554606814803e-30,3.60895119134809e-29,1.41727590263607,-0.644192809495151,-2.93154880635125,195,RPL22L1|RPL36A|NDUFB2|RPL26|COX7A2|C1orf53|TIMM8B|ATP5IF1|ATP5PD|RNF181|NDUFA12|RPS29|ATP5MK|NDUFB3|RPL34|COX6C|RPS27|RPL30|RPL9|RPL11|RPL37|ATP5ME|RPL17|NME1|TOMM7|RPL38|ATP5PF|RPL10|RPS13|NDUFA6|RPS26|COX5B|UBL5|NDUFA1|RPL32|RPL22|ATP5MJ|RPS21|RPL39|COPS9|ATP5MF|COX7B|FKBP2|RPLP2|NDUFAB1|NDUFA4|UQCR10|COX7C|RPS23|COX4I1|PVALB|CHCHD10|PSMB6|CHCHD2|SPCS1|SMDT1|B3GALT5|ATP5PO|RPS19|RPL7A|NDUFA2|RPS25|UQCRB|ELOB|RPS3|MRPL34|NDUFC1|FABP7|RPL13|RPS28|UQCRFS1|NDUFA8|HINT1|SURF2|ATP5MC3|RPL14|COX8A|SLC32A1|TOMM6|RPL13A|COX6A1|PRR13|SLC25A5|MRPL30|CYCS|MPC2|AURKAIP1|PRDX5|SELENOK|RPS15|SSR4|ATP5PB|UQCRH|NDUFB11|NDUFB5|DBNDD2|CYC1|H2AZ1|CARTPT|RPS5|OAZ1|RPS17|NDUFB4|MRPL43|CRYAB|RPS11|ISCA1|GOT1|HIGD2A|SOD1|SLC25A3|MEA1|GAD1|WBP2|PRDX1|TPT1|POLR3H|MDH1|CAMK2N2|MIF|SAP18|UBA52|UBE2V2|SNX3|GSTP1|CALB1|ALDOC|RGS4|SMIM29|RND2|PINK1|GNG11|NEFL|AKAP5|ATF4|PTTG1|THEM6
sleep_UP_wake_No_Change,7.17206561827342e-29,2.74929182033815e-28,1.39518713415833,-0.584709732638471,-2.75147339354685,268,HINT2|NDUFA12|RPS18|TMEM141|RAB33A|PFDN5|MZT2A|ATP5MC1|RPS10|MRPL2|MRPL54|SDHAF1|NME2|COX5B|MRPL57|RPL19|FIS1|MRPL55|PRADC1|NDUFAF8|PDE6H|RPS9|NCBP2AS2|PSMB10|GSTO1|PARK7|SMDT1|COA8|EDF1|DUSP28|FABP5|TMSB10|EMC9|UFC1|RPL3|ELOB|RPL18A|PSMB3|RPL13|UQCRFS1|NDUFA8|CDT1|SNRNP25|BEX3|DHPS|BEX1|ARF5|RPL14|COX8A|ALDOA|ZNRD2|KRT222|RPL13A|EMC4|NHP2|RPL18|MRPS26|BRK1|PMM1|LSM10|SLC25A5|PIN1|MYL12B|ISCU|NDUFA11|TIMM13|PRDX5|RPS15|MRPL17|AP2S1|NDUFAF3|SST|CFAP410|RPL15|ATP5F1A|NDUFB11|ATP6V1E1|RNASEK|GABARAPL1|ATP6V1G1|VPS25|PFKM|APEX1|COA3|DBNDD2|SERF2|GNG3|MAP1LC3A|PSMD8|SF3B5|CUEDC2|LRPAP1|RPS5|SYT5|STMN2|NDUFB4|HRAS|R3HCC1|UQCC3|TTC9B|ACTG1|NARS1|TPGS1|MTX1|STMN1|MCRIP1|RAN|FIBP|RAB3A|UBE2M|CNDP2|EIF5|POP7|ATP5F1D|MIF|TPI1|PEX11B|SAP18|COA7|STUB1|UBA52|SLC25A11|STOML2|CDKN2D|CRIP2|RGS14|POLR2E|RPL28|ARFIP2|GET3|PINK1|SAC3D1|MRPS34|SLC25A4|MDH2|NUDT16|AP2M1|PTGES2|EXOSC4|TUBB3|TMEM203|NSG1|BCKDK|ZNHIT2|ATP6V0E2|FEN1|PRAF2|SHISA4|APLP1|TUBB4B|CFL1|CALY|TBCC|PITHD1|PEF1|CSNK2B|EIF4B|PNMA1|UCHL1|DNAJC14|STMN3
midbrain_DEG_BHQ05,5.43763794643137e-22,1.78665246811317e-21,1.21254456769062,-0.655903231797529,-2.83011128947416,131,RPL22L1|RPL36A|NDUFB2|RPL26|COX7A2|C1orf53|TIMM8B|ATP5PD|RNF181|NDUFA12|RPS29|NDUFB3|RPL34|COX6C|RPL30|RPL9|RPL37|ATP5ME|RPL17|TOMM7|ATP5PF|RPL10|RPS26|COX5B|UBL5|NDUFA1|RPL22|ATP5MJ|RPS21|COPS9|ATP5MF|COX7B|RPLP2|NDUFA4|UQCR10|COX7C|RPS23|PVALB|CHCHD10|CHCHD2|SMDT1|RPS19|RPL7A|NDUFA2|RPS25|ELOB|RPS3|MRPL34|NDUFC1|FABP7|RPL13|RPS28|UQCRFS1|HINT1|ATP5MC3|COX8A|SLC32A1|RPL13A|COX6A1|SLC25A5|CYCS|AURKAIP1|SELENOK|RPS15|ATP5PB|UQCRH|NDUFB11|NDUFB5|DBNDD2|CYC1|H2AZ1|CARTPT|OAZ1|RPS17|NDUFB4|MRPL43|CRYAB|HIGD2A|SLC25A3|MEA1|GAD1|WBP2|POLR3H|MDH1|MIF|SAP18|CALB1|ALDOC|RGS4|SMIM29|RND2|PINK1
Down_SD_3OR6,1.71077889222968e-12,4.91848931516032e-12,0.910119734774459,-0.48226678888928,-2.2306257994717,225,HMGCS1|RNF181|TMEM141|MDP1|C1orf122|CKS1B|COX5B|MSMO1|RANBP1|FIS1|BAX|PFDN6|PPIB|FABP3|MSRB1|ATP5MC2|UBXN1|TMEM160|PMVK|DRAP1|PHPT1|RPP21|SURF2|TSR2|NDUFS3|ARL6IP4|BLOC1S1|GATD3|SURF1|DPM2|SET|FNDC4|CHMP2A|PLEKHJ1|MAGED2|UBE2S|FAM241B|JPT1|GABARAPL2|MRPS7|TMEM14C|GUK1|NUDT18|BPGM|H2AZ1|VDAC2|VDAC1|ALKBH7|COPS7A|LRPAP1|NAXE|TUBG1|TSR3|CALM3|EDN1|CCDC115|FKBP1B|HSBP1|PSMC3|SRP14|COMMD8|SOD1|PSME1|SCG5|NFE2L3|CCNQ|RAC3|DCTN6|AHCY|NT5C3B|TMEM97|CNDP2|ASB14|FAM32A|CAMK2N2|SAP18|IMPDH2|GSTP1|PIP4P1|C17orf58|MRPL12|FAM3C|PAQR4|CALB1|TRNP1|RND2|PINK1|DDX54|HMGB3|DIRAS1|SYT11|CDK5|EFNB3|STMN4|TREM2|ACLY|OTUB1|BORCS6|MLIP|UROD|NECAB2|HTRA2|TPRG1L|SLC22A17|ILF2|EIF4B|CAPNS1|CD68|PUF60|SNAPC2|BSCL2|MANBAL|SNN|DUSP26|WDR1|HSPB6|PYCARD|FNDC10|MPP1|PCYT2|HCFC1R1|CREB3|TOMM20|LGI3|SLC14A1|PRDX3|PPP1R1A|ATRAID|SV2A|PDXP|C9orf78|DHCR24|GTF2F1|NOP53|VAMP1|CD2BP2|VPS4A|IDH3G|NAPB|TKT|ADCK2|FBXO2|INAFM1|TOMM34|TAF9|TMEM106C|NICN1|GABRD|LY6H|NR2F6|SMIM10L2A|AMY2A|ARL4A|EMP2|PRPF19|KCTD2|SGTB
sleep_No_Change_wake_No Change,9.45366358703746e-10,2.41593625002069e-09,0.788186810800237,-0.567737347906647,-2.32675294258772,93,NDUFA7|ATOX1|ATP5IF1|NDUFA12|RPL35|RPS18|RPS7|FAU|PFDN5|RPL11|TXN|NDUFB7|MDP1|NDUFA6|UQCR11|C12orf57|BAG1|UQCR10|LSM7|RPS19|MICOS13|GADD45GIP1|REX1BD|FOXD1|BTF3|GLRX2|PMM1|RAG2|RNF5|LSM4|SSR4|PPDPF|TRAPPC1|BPGM|EIF6|S100A1|IER5L|OAZ1|IDH3B|SEC62|ITM2C|HSBP1|GOT1|HIGD2A|STMN1|MEA1|SCAND1|IMP3|LGI2|RPLP0|SKP1|SYT11|TCP1|TM2D2|SRSF3|UROD|PSMD2
sleep_No_Change_wake_DOWN,1.35076358636203e-08,3.10675624863267e-08,0.747739663149885,-0.468782336378756,-2.09548561408822,169,RNF181|MDP1|CKS1B|COX5B|MSMO1|RANBP1|FIS1|BAX|PFDN6|PPIB|MSRB1|ATP5MC2|TMEM160|PMVK|PHPT1|RPP21|SURF2|TSR2|BLOC1S1|GATD3|DPM2|SET|CHMP2A|PLEKHJ1|MAGED2|UBE2S|FAM241B|JPT1|GABARAPL2|MRPS7|TMEM14C|GUK1|BPGM|H2AZ1|VDAC2|VDAC1|ALKBH7|COPS7A|LRPAP1|NAXE|TUBG1|TSR3|CALM3|EDN1|CCDC115|HSBP1|PSMC3|SRP14|SOD1|NFE2L3|CCNQ|NT5C3B|CNDP2|FAM32A|CAMK2N2|SAP18|IMPDH2|C17orf58|MRPL12|FAM3C|PAQR4|CALB1|TRNP1|RND2|PINK1|DDX54|DIRAS1|SYT11|CDK5|ACLY|OTUB1|MLIP|UROD|NECAB2|HTRA2|TPRG1L|SLC22A17|ILF2|CAPNS1|PUF60|SNAPC2|BSCL2|MANBAL|DUSP26|WDR1|HSPB6|PYCARD|FNDC10|MPP1|PCYT2|HCFC1R1|CREB3|TOMM20|SLC14A1|PRDX3|SV2A|C9orf78|GTF2F1|VAMP1|CD2BP2|VPS4A|IDH3G|NAPB|ADCK2|FBXO2|INAFM1|TOMM34|TMEM106C|GABRD|LY6H|NR2F6|SMIM10L2A|AMY2A|EMP2|PRPF19|KCTD2|CTSB|EIF3G|INKA1|NACAD|CBX4
