GENE_SYMBOLS,refseq_ids
ARFIP2,NM_001242854
TFCP2,NM_001173452
CDIPT,NM_001286585
PSME4,NM_014614
PDCL3,NM_024065
SHISA4,NM_198149
HEPN1,NM_001037558
NUCB1,NM_006184
BCAS2,NM_005872
CCT7,NM_001009570
TUBA1A,NM_001270399
RNMT,NM_001308263
NEK2,NM_001204182
SHLD3,NM_001365341
CLTC,NM_001288653
ARMCX3,NM_016607
ARPC3,NM_001278556
SLC35B1,NM_001278784
MOSPD1,NM_001306188
PNMA1,NM_006029
YIPF1,NM_018982
AOPEP,NM_001193329
DTX3,NM_001286245
CCNQ,NM_001130997
HEATR3,NM_001329729
THEG,NM_016585
SQSTM1,NM_001142298
PSMB1,NM_002793
C7orf25,NM_001099858
PREP,NM_002726
SMG6,NM_001170957
ZNHIT2,NM_014205
KRAS,NM_001369786
ASMTL-AS1,NM_025091
NDUFAF3,NM_199069
MRM3,NM_001317947
RWDD2B,NM_001320724
NPM1,NM_001037738
PEX16,NM_004813
PITPNC1,NM_012417
ACTR1B,NM_005735
MEF2D,NM_001271629
TMEM62,NM_001347004
