GENE_SYMBOLS,refseq_ids
SLC35A4,NM_001394034
VPS4A,NM_013245
PFN2,NM_002628
ATP6V1E1,NM_001039366
SERINC1,NM_020755
STUB1,NM_001293197
C14orf119,NM_017924
TMEM167A,NM_174909
ARL6IP5,NM_006407
GPR162,NM_014449
EEF2,NM_001961
PRKAR1A,NM_001276289
MLLT11,NM_006818
EMC10,NM_175063
KCNJ9,NM_004983
LAMP1,NM_005561
AMIGO1,NM_020703
CLSTN1,NM_001009566
DMTN,NM_001114135
FXYD6,NM_001164831
ENPP5,NM_001290072
HTRA2,NM_001321727
SPRY4,NM_001127496
MSL3,NM_001193270
ATP1A1,NM_000701
NRN1,NM_001278710
GABARAP,NM_007278
BEX4,NM_001080425
CAMKV,NM_001320147
CCDC115,NM_001321118
MRPL35,NM_001363782
UPF1,NM_001297549
DEGS1,NM_001321541
SRP9,NM_001130440
RGS4,NM_001102445
PINK1,NM_032409
BCL7B,NM_001197244
CSTF2T,NM_015235
EIF3I,NM_001394168
C22orf39,NM_001166242
NSG2,NM_015980
PGK1,NM_000291
GID8,NM_017896
CALM2,NM_001305624
REEP5,NM_005669
H2AFX,NA
MRPS23,NM_016070
LMAN2,NM_006816
TMA7,NM_001329417
C3orf80,NM_001168214
SYT11,NM_152280
SRXN1,NM_080725
PPIF,NM_005729
C20orf27,NA
POLR3K,NM_016310
SLC39A7,NM_001077516
BPGM,NM_001293085
VPS25,NM_032353
CNIH2,NM_182553
RNF167,NM_001320356
C9orf78,NM_016520
NDUFA5,NM_001282419
MRPS12,NM_021107
RSL1D1,NM_015659
DDX54,NM_001111322
UQCC3,NM_001085372
DBNDD1,NM_001042610
IRF2BP1,NM_015649
NDUFAF4,NM_014165
RRAGC,NM_001271851
GMPR2,NM_001002000
GOT2,NM_001286220
PLEKHB2,NM_001031706
EEF1AKNMT,NA
C18orf32,NM_001035005
PGRMC2,NM_006320
FUNDC2,NM_023934
BOD1,NM_001159651
SELENOT,NM_016275
SLC25A4,NM_001151
NSF,NM_006178
EIF1B,NM_005875
IGIP,NM_001007189
SUB1,NM_006713
TUSC1,NM_001004125
ARF6,NM_001663
MAL2,NM_052886
SLC35C1,NM_001145265
GUK1,NM_000858
SAC3D1,NM_001367485
RNASEK,NM_001004333
FAM32A,NM_014077
SMPD1,NM_000543
CCT6A,NM_001009186
ERH,NM_004450
IDH3B,NM_001258384
FAIM2,NM_012306
ISCU,NM_001301140
TMEM167B,NM_001322248
MCRIP1,NM_001093767
TCEAL7,NM_001348258
LSM4,NM_001252129
TMEM115,NM_007024
TRIAP1,NM_016399
PLEKHJ1,NM_001300836
RAB5IF,NM_001199534
SELENOM,NM_080430
AAMP,NM_001087
ARL1,NM_001177
RNF187,NM_001010858
ATG101,NM_001098673
SPCS2,NM_014752
NICN1,NM_032316
TIMM22,NM_013337
PCYOX1,NM_016297
SVIP,NM_001320340
EIF4H,NM_022170
PTGES2,NM_001256335
FAM131B,NM_001031690
WBP11,NM_016312
ATP6V1D,NM_015994
SNX15,NM_013306
GRWD1,NM_031485
RAB14,NM_016322
LARP6,NM_001286679
GNL1,NM_005275
NAP1L5,NM_153757
LAPTM4A,NM_014713
TMEM130,NM_001134450
PSMD2,NM_001278708
BAD,NM_004322
SSR2,NM_003145
CADM3,NM_001127173
TINF2,NM_001099274
DDN,NM_015086
CEND1,NM_016564
SYNGR3,NM_004209
CNPPD1,NM_001321389
TRNP1,NM_001013642
ATP2A2,NM_001135765
YWHAQ,NM_006826
FNDC4,NM_022823
COMMD8,NM_001329668
ZNF672,NM_024836
TAF6,NM_001190415
VPS35,NM_018206
SLC22A17,NM_001289050
MAGEH1,NM_014061
SSNA1,NM_003731
POLR2K,NM_005034
RPL15,NM_001253379
NEIL2,NM_001135746
INTS5,NM_030628
CTXN1,NM_206833
SPRED2,NM_001128210
CHMP5,NM_001195536
DCAF11,NM_001163484
MPI,NM_001289155
FRMD6,NM_001042481
TMEM54,NM_001329722
LDHA,NM_001135239
ARPC5,NM_001270439
PYURF,NM_032906
PUF60,NM_001136033
BAG5,NM_001015048
ATP5PB,NM_001002014
UQCRH,NM_001297565
CANX,NM_001024649
RPTOR,NM_001163034
MOCS3,NM_014484
TANGO6,NM_024562
TMEM121,NM_001331238
ATXN7L3B,NM_001136262
PYGO2,NM_138300
PRR13,NM_001005354
NCBP2,NM_001042540
SRPRA,NM_001177842
KCTD2,NM_015353
SUMO2,NM_001005849
CALR,NM_004343
HNRNPUL2,NM_001079559
MAP1LC3B,NM_022818
WDR83OS,NM_016145
ABRACL,NM_021243
EFNA3,NM_004952
MAF1,NM_032272
LYSMD2,NM_001143917
DKK3,NM_001018057
YWHAG,NM_012479
SLC39A1,NM_001271957
PTPRN,NM_001199763
PDHB,NM_000925
TMEM11,NM_003876
SYT13,NM_001247987
PSMD3,NM_002809
HRAS,NM_001130442
LYNX1,NM_001356370
EIF4A2,NM_001967
DUSP7,NM_001947
CREG2,NM_153836
SPOCK2,NM_001134434
SNU13,NM_001003796
MRPS7,NM_015971
LRRC73,NM_001012974
PSMG3,NM_001134340
RUNDC3A,NM_001144825
STK16,NM_001008910
SUMO1,NM_001005781
PDAP1,NM_014891
SYP,NM_003179
HNRNPA1,NM_002136
GSPT2,NM_018094
NABP2,NM_024068
IGFBP6,NM_002178
C1orf43,NM_001098616
GPX4,NM_001039847
POLR2E,NM_001316323
KAZN,NM_001017999
PDK2,NM_001199898
SNX21,NM_001042632
CLTC,NM_001288653
B3GALT6,NM_080605
TSR2,NM_001346789
MANEAL,NM_001031740
ADCK2,NM_052853
ERP29,NM_001034025
RPS2,NM_002952
NARS,NA
FKBP1A,NM_000801
MCHR1,NM_005297
SYNGR1,NM_004711
MRPL9,NM_001300733
FKBP4,NM_002014
TMEM9,NM_001288564
PELO,NM_015946
TMEM141,NM_032928
LDOC1,NM_012317
BORCS8,NM_001145783
JAGN1,NM_001363890
HIGD1A,NM_001099668
KCNJ4,NM_004981
MKKS,NM_018848
BABAM1,NM_001033549
YPEL3,NM_001145524
HPCAL4,NM_001282396
TMEM271,NM_001362796
SMKR1,NM_001195243
MAPK3,NM_001040056
TMEM219,NM_001083613
BHLHE41,NM_030762
CTSD,NM_001909
MIEN1,NM_001330206
CFL2,NM_001243645
APBB1,NM_001164
POLDIP2,NM_001290145
PRELID1,NM_001271828
ARHGDIG,NM_001176
G3BP2,NM_001400004
SLC25A5,NM_001152
EMC4,NM_001286420
ACP1,NM_001040649
TMEM250,NM_001256526
TMEM160,NM_017854
PEX11B,NM_001184795
MRPL50,NM_019051
STOML1,NM_001256672
GNG3,NM_012202
RAB11FIP5,NM_001371272
TNFSF12,NM_003809
SERF2,NM_001018108
PCMT1,NM_001252049
H3F3B,NA
CCNI,NM_001348132
SYT4,NM_020783
PRPS1,NM_001204402
FJX1,NM_014344
B3GAT3,NM_001288721
DDX23,NM_004818
CTSF,NM_003793
CLEC16A,NM_001243403
AIP,NM_001302959
BYSL,NM_004053
COA8,NM_001302652
KIAA1191,NM_001079684
ARL2,NM_001199745
POP7,NM_005837
STX8,NM_004853
HINT3,NM_138571
UBE2S,NM_014501
RDH14,NM_020905
FTH1,NM_002032
CHMP1A,NM_001083314
FAM217B,NM_001190826
C12orf49,NA
HCFC1,NM_001410705
NACAD,NM_001146334
ATP6V1A,NM_001690
TUFM,NM_001365360
CALM1,NM_001166106
MRPS26,NM_030811
POP4,NM_006627
BAG1,NM_001172415
CTDNEP1,NM_001143775
ST6GALNAC6,NM_001286999
DDA1,NM_024050
ALYREF,NM_005782
CEBPA,NM_001285829
TIMM17B,NM_001167947
RUSC1,NM_001105203
MPC2,NM_001143674
RAE1,NM_001015885
KARS,NA
MDH2,NM_001282403
MUL1,NM_024544
KDELR2,NM_001100603
HEIH,NR_045680
PHLDA3,NM_012396
BAIAP2-DT,NM_001004336
ELOF1,NM_001363673
FAM241B,NM_145306
PSMD8,NM_002812
ATP6V1F,NM_001198909
CHCHD4,NM_001098502
KIAA0556,NA
KTI12,NM_138417
PIP4K2C,NM_001146258
FBXO2,NM_012168
PNMA6A,NM_032882
IMP3,NM_018285
SLC25A11,NM_001165417
DOHH,NM_001145165
NCKIPSD,NM_016453
OIP5-AS1,NR_026757
MCFD2,NM_001171506
ARMCX6,NM_001009584
TMSB4X,NM_021109
MRPL17,NM_022061
BLCAP,NM_001167820
CANT1,NM_001159772
H2AFZ,NA
RRS1,NM_015169
DCTPP1,NM_024096
KAT5,NM_001206833
CACNA2D3,NM_018398
PAQR4,NM_001284511
NAPB,NM_001283018
NEDD8,NM_006156
KIF9-AS1,NR_033373
FGD5-AS1,NR_046251
NHP2,NM_001034833
SALL2,NM_001291446
PFKM,NM_000289
OAT,NM_000274
C9orf16,NA
KLHL21,NM_001324309
TCEAL8,NM_001006684
VSTM2L,NM_080607
SLC25A44,NM_001135672
DSTN,NM_001011546
RTL5,NM_001024455
SYNM,NM_015286
RNF6,NM_005977
SCG5,NM_001144757
LGALSL,NM_014181
SPATA2L,NM_152339
ABT1,NM_013375
DACT3,NM_001301046
LSM10,NM_032881
HAX1,NM_001018837
CHCHD2,NM_001320327
FAM122A,NA
CHST2,NM_004267
UROD,NM_000374
C16orf91,NA
AARS,NA
PHB2,NM_001144831
PPP1CC,NM_001244974
CUEDC2,NM_024040
YWHAB,NM_003404
RBL1,NM_001323281
FASN,NM_004104
SMIM29,NM_001008703
SLC35F6,NM_017877
KCNF1,NM_002236
GCHFR,NM_005258
POLR2I,NM_006233
TOMM5,NM_001001790
ALDH1B1,NM_000692
EIF5,NM_001969
DYNLT3,NM_006520
OPRL1,NM_000913
SUMO3,NM_001286416
BRD3OS,NM_001355256
UBE2QL1,NM_001145161
SPINT2,NM_001166103
PIANP,NM_001244014
GTF2F1,NM_002096
MMP24OS,NM_001355003
AMPD2,NM_001257361
BAP1,NM_001410772
TMEM60,NM_032936
YRDC,NM_024640
CCDC184,NM_001013635
UBE2N,NM_003348
RIC8A,NM_001286134
SNRPE,NM_001304464
EIF1AX,NM_001412
HYOU1,NM_001130991
FBXO45,NM_001105573
PNMA2,NM_007257
HNRNPK,NM_001318186
BLOC1S6,NM_001311255
UBE2L6,NM_004223
CDK5R1,NM_003885
RPS28,NM_001031
CDC37,NM_007065
OTUD6B-AS1,NR_110438
MAT2B,NM_013283
PNPO,NM_018129
MRPL43,NM_001308396
HTR5A,NM_024012
ARF1,NM_001024226
RPS19BP1,NM_194326
EEF1G,NM_001404
SCOC,NM_001153446
CIPC,NM_033426
NPM3,NM_006993
MRPS10,NM_018141
UBA52,NM_001033930
CISD3,NM_001136498
SLU7,NM_001364517
KBTBD6,NM_152903
COA7,NM_023077
APLP1,NM_001024807
TMEM214,NM_001083590
HMGN4,NM_006353
ALDOC,NM_005165
MAGEE1,NM_020932
LSM1,NM_014462
HDDC3,NM_001286451
DAZAP2,NM_001136264
OLFM1,NM_001282611
IMPDH2,NM_000884
ABHD16A,NM_001177515
CACNB3,NM_000725
OTUD7A,NM_001329907
UBE2Q1,NM_017582
ARPP19,NM_001306191
SH2D5,NM_001103160
ABHD14A,NM_015407
CIAO2B,NM_016062
CX3CL1,NM_001304392
FAM50B,NM_012135
IRF2BPL,NM_024496
DNAJC8,NM_014280
STMN4,NM_001283053
RAD23A,NM_001270362
TIMM13,NM_012458
CHN1,NM_001025201
MICOS10,NM_001032363
AKAP5,NM_004857
CHGB,NM_001819
RNF41,NM_001242826
PDE10A,NM_001130690
SELENOH,NM_001321335
MRPS34,NM_001300900
HIGD2A,NM_138820
SHISA5,NM_001272065
PIN1,NM_006221
PLK2,NM_001252226
VDAC2,NM_001184783
GLRX2,NM_001243399
TMEM155,NA
DEDD2,NM_001270614
PHF24,NM_001304333
CETN2,NM_004344
IDH3A,NM_005530
NEUROD6,NM_022728
ZNHIT3,NM_001033577
CHRNB2,NM_000748
GZF1,NM_001317012
TTC9,NM_015351
SPCS1,NM_014041
B4GALT7,NM_007255
MCAT,NM_014507
CENPX,NM_001271006
KRAS,NM_001369786
CFL1,NM_005507
TSR3,NM_001001410
SLC39A3,NM_144564
CPTP,NM_001029885
NCDN,NM_001014839
FUNDC1,NM_173794
NAT14,NM_020378
RNF220,NM_001319956
MESP1,NM_018670
TBC1D22A,NM_001284303
TRIM23,NM_001656
YIPF5,NM_001024947
IRGQ,NM_001007561
PFDN4,NM_002623
MRPS24,NM_032014
TMEM121B,NM_001163079
TMEM19,NM_018279
ZNF12,NM_006956
TRIR,NM_001329738
ATP1B1,NM_001001787
RPSA,NM_001304288
NEFM,NM_001105541
SRP68,NM_001260502
FUT1,NM_000148
ZFP1,NM_001318469
NPM1,NM_001037738
FITM2,NM_001080472
SEC62,NM_003262
KBTBD4,NM_001318716
SEZ6L2,NM_001114099
CHMP3,NM_001005753
RFK,NM_018339
PHB,NA
BLOC1S4,NM_018366
ATP5F1B,NM_001686
SOWAHA,NM_175873
SNRPD1,NM_001291916
C12orf10,NA
RBM15B,NM_013286
CBX7,NM_001346743
EMC7,NM_020154
GPRIN1,NM_052899
TUBA1A,NM_001270399
MRPL34,NM_001382342
ARL8B,NM_018184
MRPL24,NM_024540
CCDC127,NM_145265
TMEM132A,NM_017870
RCN2,NM_001271837
TTPAL,NM_001039199
CAPNS1,NM_001003962
DNAJA2,NM_005880
MAPK8IP1,NM_005456
YPEL5,NM_001127399
UBQLN4,NM_001304342
TMEM30A,NM_001143958
LSM3,NM_014463
NUDT11,NM_018159
PRDX3,NM_001302272
TMSB10,NM_021103
ELP5,NM_015362
GPR27,NM_018971
RPL29,NM_000992
DAXX,NM_001141969
SDHAF1,NM_001042631
PRNP,NM_000311
EHMT1,NM_001039765
DBP,NM_001352
CHCHD1,NM_203298
FRMD4A,NM_001318336
UBFD1,NM_019116
ZNHIT2,NM_014205
AKT1S1,NM_001098632
MEA1,NM_001318942
ANXA6,NM_001155
RILP,NM_031430
ACTR6,NM_022496
CREBL2,NM_001310
SSTR1,NM_001049
FAM131A,NM_001171093
PIM2,NM_006875
DCTN2,NM_001261412
ATP6V0B,NM_001039457
CAPZA2,NM_006136
TRIM68,NM_001304496
CBLN4,NM_080617
GABRA1,NM_000806
NUBP2,NM_001284501
PSME3,NM_001267045
CDK5,NM_001164410
HEY1,NM_001040708
R3HCC1,NM_001136108
CKB,NM_001362531
UQCRFS1,NM_006003
NRGN,NM_001126181
ARPC5L,NM_030978
NUDT16L1,NM_001193452
BANF1,NM_001143985
RHOB,NM_004040
TRAPPC2L,NM_001318524
LYSMD1,NM_001136543
RACK1,NM_006098
PPA1,NM_021129
HCG11,NR_026790
MEAF6,NM_001270875
BSCL2,NM_001122955
H1F0,NA
SERBP1,NM_001018067
JAKMIP1,NM_001099433
ANAPC15,NM_001278485
CSDE1,NM_001007553
SCN1B,NM_001037
COPRS,NM_001330176
TMEM70,NM_001040613
MRPL10,NM_145255
FAM98A,NM_001304538
FAM156A,NM_001242489
ENDOD1,NM_015036
JMJD8,NM_001005920
TLCD3B,NM_001318504
RAC1,NM_006908
PGRMC1,NM_001282621
PRPF19,NM_014502
TVP23A,NM_001079512
ARFGAP2,NM_001242832
OPCML,NM_001012393
CCNQ,NM_001130997
KIAA1143,NM_001320334
TLE5,NM_001130
BCAS2,NM_005872
DYNLL1,NM_001037494
TMX4,NM_021156
AVPI1,NM_021732
TCP1,NM_001008897
LSM7,NM_016199
RNF7,NM_001201370
PTMS,NM_001330333
MRFAP1L1,NM_152301
PCSK1N,NM_013271
PJA2,NM_014819
C19orf53,NM_014047
MRM3,NM_001317947
GAS2L1,NM_001278730
CHPF,NM_001195731
NOP10,NM_018648
MYL12B,NM_001144944
BTF3,NM_001037637
CCK,NM_000729
C3orf18,NM_001171740
TMEM33,NM_018126
ZNF586,NM_001077426
CEBPB,NM_001285878
PRDX5,NM_001358511
MED29,NM_001317770
CAP1,NM_001105530
TEF,NM_001145398
EIF4B,NM_001300821
MAK16,NM_032509
CHST1,NM_003654
VKORC1,NM_001311311
COPS9,NM_001163424
TXNDC17,NM_032731
CHCHD10,NM_001301339
BHLHE40,NM_003670
CA11,NM_001217
MARCH4,NA
ZNF747,NM_001305018
MSANTD3,NM_001198805
WDR1,NM_005112
ARL8A,NM_001256129
FADD,NM_003824
RPL41,NM_001035267
DRAP1,NM_006442
RPL18A,NM_000980
SEPTIN3,NM_001363845
SYF2,NM_015484
CYC1,NM_001916
UFC1,NM_016406
ATP5MPL,NA
PMM2,NM_000303
TSPYL5,NM_033512
PRADC1,NM_032319
PTPA,NM_001193397
TMEM81,NM_203376
DGCR6L,NM_033257
CBX4,NM_003655
NCBP2AS2,NM_001355243
TTC9B,NM_152479
MIEF2,NM_001144900
CCDC51,NM_001256964
CENPBD1,NA
SIGMAR1,NM_001282205
RPLP2,NM_001004
SV2A,NM_001278719
MSRB1,NM_001382264
UQCR10,NM_001003684
MRPS33,NM_016071
NAXE,NM_144772
TRAPPC4,NM_001318486
PPP2R5B,NM_006244
MYDGF,NM_019107
RXRB,NM_001270401
BCAN,NM_021948
LAGE3,NM_006014
PRKAG2-AS1,NR_038926
RPRML,NM_203400
DCTN6,NM_006571
RTL8A,NM_001078172
EMC6,NM_001014764
DNAJB2,NM_001039550
S100A6,NM_014624
RTL8C,NM_001078171
NDRG4,NM_001130487
POMP,NM_015932
MPDU1,NM_001330073
FNDC5,NM_001171940
RPS15,NM_001018
SETBP1,NM_001130110
PDRG1,NM_030815
ARPC4,NM_001024959
ZNF770,NM_014106
MRPL30,NM_016503
ERG28,NM_007176
NCOA4,NM_001145260
ABCC1,NM_004996
GRPEL2,NM_152407
EEF1A2,NM_001958
PCBP1-AS1,NR_033872
PSMC5,NM_001199163
CLPTM1,NM_001199468
MORF4L1,NM_001265603
PGM2L1,NM_173582
ECHS1,NM_004092
FXR2,NM_004860
LRRC14,NM_001272036
AMD1,NM_001033059
TUBG1,NM_001070
SAMD1,NM_138352
GABARAPL2,NM_007285
SLC8A3,NM_001130417
VSNL1,NM_001366803
RPL7A,NM_000972
RPL28,NM_000991
ENOPH1,NM_001292017
PMVK,NM_001323011
LRPAP1,NM_002337
CADM4,NM_145296
ERLEC1,NM_001127397
KRT222,NM_152349
SH3GLB2,NM_001287045
PEA15,NM_001297576
YDJC,NM_001017964
AKR1B1,NM_001346142
SLC25A3,NM_002635
SF3B5,NM_031287
DNAL4,NM_005740
DNAJC30,NM_032317
PRRT1,NM_001363780
LSM2,NM_021177
EBLN3P,NR_036592
OST4,NM_001134693
SNHG29,NM_152350
RPL7L1,NM_001366481
LAMTOR3,NM_001243736
RPL18,NM_000979
MYO1D,NM_001303279
ZNF667-AS1,NM_198879
CTXN2,NM_001145668
TOMM34,NM_006809
HPS6,NM_024747
MACROD2,NM_001033087
ARL6IP1,NM_001313858
PDPK1,NM_001261816
RABAC1,NM_006423
PSMD7,NM_002811
TSSC4,NM_001297658
ATP6V1G1,NM_004888
CHP1,NM_007236
PABPC1L2A,NM_001012977
RHNO1,NM_001252499
ANAPC13,NM_001242374
MFSD3,NM_138431
GAPDH,NM_001256799
RTRAF,NM_016039
FRAT2,NM_012083
KLC1,NM_001130107
PREPL,NM_001042385
LRTM2,NM_001039029
CLTA,NM_001076677
GEMIN6,NM_024775
PHAX,NM_032177
YWHAE,NM_006761
NIF3L1,NM_001136039
CAMK2N2,NM_033259
GORASP1,NM_001278789
MAP6D1,NM_024871
UQCRB,NM_001199975
SMIM15,NM_001048249
PES1,NM_001243225
RPS14,NM_001025070
C15orf61,NM_001143936
ING1,NM_001267728
C17orf49,NM_001142798
WDR77,NM_001317062
DNM2,NM_001005360
C12orf43,NM_001286191
ARL2BP,NM_012106
TPPP,NM_007030
ORMDL3,NM_001320801
ZXDB,NM_007157
FIBP,NM_004214
TM2D3,NM_001307960
COQ10A,NM_001099337
B4GALNT1,NM_001276468
SNX29,NM_001009607
TIMM10,NM_012456
CDKN1B,NM_004064
NIP7,NM_001199434
PYCR2,NM_001271681
BNIP3,NM_004052
MAS1,NM_001366704
GNG10,NM_001017998
STX18-AS1,NR_037888
RPL8,NM_000973
FSCN1,NM_003088
NFKBIE,NM_004556
PTP4A2,NM_001195100
PDIA4,NM_001371244
FBXL16,NM_153350
ZNF576,NM_001145347
TMEM147,NM_001242597
MRPL51,NM_016497
POLR2J,NM_001371100
DLL3,NM_016941
TSC22D3,NM_001015881
SLC25A22,NM_001191060
THAP7,NM_001008695
SOD2,NM_000636
APMAP,NM_020531
PTRHD1,NM_001013663
SYT5,NM_001297774
SRM,NM_003132
KBTBD7,NM_032138
SURF2,NM_001278928
