GENE_SYMBOLS,refseq_ids
SHANK2-AS1,NR_046567
NCKAP5-AS2,NR_110294
HAAO,NM_012205
ACTB,NM_001101
C17orf78,NM_001321399
ANKRD65,NM_001145210
PAFAH1B3,NM_001145939
CDKN2C,NM_001262
SMCR5,NM_144774
ITPK1-AS1,NR_002808
DLGAP4-AS1,NR_109939
TMEM184A,NM_001097620
GGN,NM_152657
MAGEE2,NM_138703
SCGN,NM_006998
ADCYAP1,NM_001099733
BCL2L14,NM_001370268
CELF2-AS2,NR_046108
PHLDB2,NM_001134437
LARGE-AS1,NR_038949
PHLDA2,NM_003311
FGF17,NM_001304478
WDR88,NM_173479
RASD1,NM_001199989
ADAMTSL4,NM_001288607
HSD11B2,NM_000196
LAMP5,NM_001199897
INSRR,NM_014215
OR9Q1,NM_001005212
SLC5A3,NM_006933
TMEM71,NM_001145153
STMND1,NM_001190766
LSR,NM_001260489
SPRED1,NM_152594
ZPBP,NM_001159878
SSUH2,NM_001256748
COL18A1-AS1,NM_199175
SLC51A,NM_152672
RCN1,NM_002901
Z98885.3,NA
DCDC2B,NM_001099434
PCED1B-AS1,NR_026544
NDUFB11,NM_001135998
PET100,NM_001171155
IPO9-AS1,NR_046696
TYMP,NM_001113755
HCRTR1,NM_001525
ZC2HC1B,NM_001013623
ART3,NM_001130016
Z97989.1,NA
PRELP,NM_002725
GCNT7,NM_080615
POLH-AS1,NA
DNAH11,NM_001277115
CDK2AP2,NM_001271849
ADRA1D,NM_000678
SLC25A45,NM_001077241
DDT,NM_001084392
F8A1,NM_012151
ALDH1A1,NM_000689
GLYAT,NM_005838
NECTIN3-AS1,NR_045114
HES4,NM_001142467
PYDC1,NM_152901
SLC16A3,NM_001042422
CHRM3-AS2,NR_103776
ADTRP,NM_001143948
HCRTR2,NM_001384272
GPX3,NM_001329790
TSPAN16,NM_001282509
WWC3-AS1,NA
CYTH4,NM_001318024
ELOB,NM_007108
C18orf54,NM_001288980
SHC4,NM_203349
GPC6-AS1,NR_046535
ANKRD34C,NM_001146341
CBLN1,NM_004352
DLGAP1-AS1,NM_001039796
WASF3-AS1,NA
MIR34AHG,NR_132742
C8orf89,NM_001243237
CHAC1,NM_001142776
C4orf48,NM_001141936
SFTA1P,NR_027082
ABCC5-AS1,NR_046570
CXCL5,NM_002994
LPL,NM_000237
MYH7,NM_000257
LRIG3,NM_001136051
STARD13-AS,NR_046693
NAP1L3,NM_004538
NUCB1-AS1,NR_046633
PINK1-AS,NR_046507
CXXC4,NM_025212
IGFBP5,NM_000599
WDR86,NM_001284260
ST8SIA2,NM_001330416
SPINK8,NM_001080525
LMO7-AS1,NR_120410
ETV1,NM_001163147
Z82215.1,NA
SIDT1-AS1,NA
KLHL10,NM_001329595
TUBB2A,NM_001069
CTBP1-AS,NR_104331
SPDYE5,NM_001099435
ELMO1-AS1,NR_104120
MALL,NM_001371559
KIRREL3-AS1,NR_174952
CCDC196,NM_001004331
ANGPTL2,NM_012098
PHEX,NM_000444
SNTN,NM_001080537
LDLRAD4-AS1,NR_040031
Z99496.2,NA
FUT2,NM_000511
ALG1L2,NM_001136152
Z95115.2,NA
ALDOA,NM_000034
SERPINE3,NM_001101320
GNA14-AS1,NR_121184
PMFBP1,NM_001160213
CLDN20,NM_001001346
NEUROD1,NM_002500
USP12-AS1,NR_046547
Z84468.1,NA
PRICKLE2-AS3,NR_046702
MTCP1,NM_001018025
PCDH8,NM_002590
NCK1-DT,NR_110175
PPDPF,NM_001353423
KDM4A-AS1,NR_033827
SLFNL1-AS1,NR_037868
CMTM3,NM_001048251
BGLAP,NM_199173
ARMCX5-GPRASP2.1,NA
MROH6,NM_001100878
RSPH4A,NM_001010892
TSBP1,NM_001286474
TUBB6,NM_001303524
TRPC5OS,NM_001195576
APOBEC4,NM_203454
Z98884.2,NA
DOCK2,NM_004946
CR1L,NM_175710
DNAJB7,NM_145174
EDDM13,NM_001354658
CRYBG1,NM_001371242
NARF-AS1,NA
SPDYE21P,NA
ADGRG2,NM_001079858
KCNMA1-AS3,NR_126365
INE1,NM_003669
ACMSD,NM_001307983
VPS9D1-AS1,NR_036480
RAET1E,NM_001243325
C9orf106,NA
RNF217-AS1,NR_026876
DUSP4,NM_001394
MMP21,NM_147191
ADAMTS1,NM_006988
CAPN12,NM_144691
NTRK1,NM_001007792
ERICH3-AS1,NR_121670
MBNL3,NM_001170701
RHO,NM_000539
ALPL,NM_000478
SULT1C2,NM_001056
ARF5,NM_001662
CARS-AS1,NA
ASPN,NM_001193335
ARHGEF38,NM_001242729
RBP2,NM_004164
KIRREL2,NM_001329530
AF064866.1,NA
KCNE1,NM_000219
AF212831.1,NA
SPDYE1,NM_001378423
SMIM38,NM_001369201
GPR18,NM_001098200
TMPRSS9,NM_001385642
FAM87A,NR_103537
PCDH9-AS1,NA
SLC30A2,NM_001004434
NAV2-AS2,NR_046672
ARHGAP26-AS1,NR_046680
AD001527.1,NA
CNTN4-AS2,NR_046555
SNX31,NM_001363720
FN1,NM_001306129
ST7-AS2,NR_002331
SEPSECS-AS1,NR_037934
MIR381HG,NR_104192
PEX5L-AS2,NR_110059
HEPHL1,NM_001098672
ZBTB32,NM_001316902
PCDH9-AS2,NR_046527
LNX1-AS1,NR_046622
RBPMS,NM_001008710
PDE6A,NM_000440
IL10RB-DT,NR_038974
OGN,NM_014057
NCF2,NM_000433
UFSP1,NM_001015072
FAT2,NM_001447
PCA3,NR_015342
Z99127.1,NA
C3orf49,NM_001355236
BX470102.2,NA
UBOX5-AS1,NR_038395
DOK7,NM_001164673
OMD,NM_005014
TIFA,NM_052864
NKX3-1,NM_001256339
PCDH18,NM_001300828
CLIP1-AS1,NR_045382
RPRM,NM_019845
CCDC192,NM_001317938
NT5DC2,NM_001134231
DIAPH2-AS1,NR_125391
DLGAP2-AS1,NR_103863
CMTM2,NM_001199317
HES1,NM_005524
C4orf51,NM_001080531
TM4SF19,NM_001204897
EFCAB14-AS1,NR_038827
DCUN1D2-AS,NA
BICRA-AS1,NA
ZNF695,NM_001204221
ECM2,NM_001197295
EHF,NM_001206615
CACNG5,NM_001371476
PPEF2,NM_006239
SULT1C4,NM_001321770
SEPTIN5,NM_001009939
SLC22A6,NM_004790
PRR29,NM_001164257
RAB25,NM_020387
MSH5,NM_002441
SH3BGRL3,NM_031286
SLC3A1,NM_000341
KAZN-AS1,NR_149058
OSBPL10-AS1,NR_049771
RFX4,NM_001206691
LMF1-AS1,NR_110945
TPO,NM_000547
ZFPM2-AS1,NR_125796
CARTPT,NM_004291
GRHL2,NM_001330593
PEX5L-AS1,NA
SRD5A3-AS1,NR_037969
ATP1A1-AS1,NM_032766
PROCR,NM_006404
TAS2R8,NM_023918
RGL4,NM_001329424
EGOT,NR_004428
VIPR1-AS1,NR_046654
C12orf40,NM_001031748
INO80-AS1,NR_170322
C12orf56,NM_001099676
CSMD2-AS1,NR_038372
APOLD1,NM_001130415
KIF4B,NM_001099293
RAD51,NM_001164269
CHST13,NM_152889
MAL2-AS1,NR_149111
NTRK3-AS1,NR_038229
EVC,NM_001306090
OGFRP1,NR_036498
EDRF1-AS1,NR_120633
PFN4,NM_199346
PSG3,NM_021016
EPN2-AS1,NR_048576
EHMT2-AS1,NR_174947
SPDYE3,NM_001004351
SLC22A25,NM_001394058
DOCK6,NM_001367830
RASEF,NM_152573
TAGAP,NM_001278733
GHRL,NM_001134941
BACE2,NM_012105
TTC21B-AS1,NR_038983
WARS2-IT1,NR_126447
ABCA9-AS1,NR_126414
FGF12-AS1,NR_046596
PCCA-AS1,NR_047686
PCDH9-AS4,NR_046637
CADM2-AS2,NR_046752
PIMREG,NM_001195228
TENM3-AS1,NR_027107
MIF,NM_002415
HTR2B,NM_000867
LY86,NM_004271
Z99774.1,NA
PCDH9-AS3,NR_046636
OPN1SW,NM_001385125
TPH1,NM_004179
IL7,NM_000880
P2RY14,NM_001081455
TNFSF13B,NM_001145645
C7orf57,NM_001100159
Z69666.1,NA
PRMT5-AS1,NR_120599
ATP1B3-AS1,NA
GRM7-AS1,NR_046606
PRR26,NA
OR10A2,NM_001004460
Z99758.1,NA
NAPA-AS1,NR_038452
MUC6,NM_005961
NFE4,NM_001085386
U73169.1,NA
PABPC4-AS1,NR_125979
AHSG,NM_001354571
ABCB1,NM_000927
CEACAM1,NM_001024912
ACOT6,NM_001037162
SYNPO2L,NM_001114133
RNF212B,NM_001282322
ZNF385D-AS1,NR_046731
IQGAP2,NM_001285460
LUARIS,NR_038276
SRGAP2-AS1,NR_104189
DRAM1,NM_018370
GJC3,NM_181538
Z94057.1,NA
FAM53B-AS1,NR_120630
LPAR6,NM_001162497
KIRREL3-AS2,NR_046986
IL5,NM_000879
TUBB8,NM_001164154
MIR155HG,NR_001458
TMC4,NM_001145303
AF067845.2,NA
ADCY10,NM_001167749
CRYBA4,NM_001886
MSTN,NM_005259
CADM2-AS1,NA
CALB1,NM_001366795
WNT6,NM_006522
SLC23A1,NM_005847
NCOA7-AS1,NR_126386
PRSS48,NM_001353611
ACBD3-AS1,NR_146443
GRID2IP,NM_001145118
C9orf139,NA
STAG3,NM_001282716
FGF10,NM_004465
DAB1-AS1,NR_104362
NOL4L-DT,NM_001010976
MYCBP2-AS1,NR_046716
PLA2G4C-AS1,NR_132363
RTL9,NM_001385449
GPR83,NM_001330345
MYT1L-AS1,NR_024468
PDC,NM_002597
LINGO1-AS2,NR_120361
PLET1,NM_001145024
GML,NM_002066
MGARP,NM_032623
NMUR2,NM_020167
PTPN7,NM_001199797
GRM5-AS1,NR_049724
SLC22A8,NM_001184732
PKD2L2,NM_001258448
SCAT2,NR_157844
GPR82,NM_080817
PRKCA-AS1,NR_110822
PCAT18,NR_024259
TSPAN11,NM_001080509
GPR87,NM_023915
FZD1,NM_003505
WASHC5-AS1,NR_170219
RPEL1,NM_001143909
MAGI1-AS1,NR_046575
ANKUB1,NM_001144960
UBC,NM_021009
SCUBE3,NM_001303136
RNF133,NM_139175
RNF148,NM_198085
PLSCR2,NM_001199978
KREMEN2,NM_001253725
THEM5,NM_182578
MEF2C-AS2,NR_146284
DSCAM-AS1,NR_038896
BTBD18,NM_001145101
B3GNT5,NM_032047
ANKRD30A,NM_052997
COL22A1,NM_152888
MMP19,NM_001032360
PPFIA2-AS1,NR_120491
THRIL,NR_110375
ELF3-AS1,NR_146472
SSC4D,NM_080744
KCNMA1-AS1,NR_120655
CXCL17,NM_198477
EMILIN2,NM_032048
IQCJ-SCHIP1-AS1,NR_121669
DLGAP1-AS5,NR_036489
GBP6,NM_001320257
LNCOG,NR_146531
C11orf42,NM_173525
C6orf99,NA
Z97987.1,NA
FAM86B2,NM_001137610
DPP10-AS3,NR_132105
CERS6-AS1,NR_045786
GPR183,NM_004951
HVCN1,NM_001040107
ZMYM4-AS1,NR_046659
FOXP1-AS1,NR_126463
MAST4-AS1,NR_111908
SAP25,NM_001168682
ZFY-AS1,NR_144458
SLC28A2,NM_004212
GSG1,NM_001080554
TBX6,NM_004608
CP,NM_000096
REC114,NM_001042367
TRPV6,NM_014274
SLC5A2,NM_003041
KCNQ5-AS1,NR_046621
RTP5,NM_173821
OVCH1,NM_001353179
MED4-AS1,NR_046511
NEK5,NM_001365552
LARS2-AS1,NR_048543
KCNQ1,NM_000218
HTR3E-AS1,NR_133658
LINGO1-AS1,NM_001242772
CHST9,NM_001243848
CR936218.2,NA
TBC1D10C,NM_001256508
TRIM77,NM_001146162
SLC18A2,NM_003054
DPYD-AS1,NR_046590
GNRHR,NM_000406
MASP2,NM_006610
TRPA1,NM_007332
NAV2-AS3,NR_174949
AOC3,NM_001277731
GRP,NM_001012512
VIL1,NM_007127
ZBTB46-AS1,NR_110081
IL20RB-AS1,NR_183727
AF230666.1,NA
ERVH-1,NA
NCBP2L,NM_001348372
GOLGA8H,NM_001282490
PAX2,NM_000278
CHST4,NM_001166395
MARVELD3,NM_001017967
TSPAN32,NM_005705
ATP6V0A4,NM_020632
MIR22HG,NM_001001870
MDC1-AS1,NR_133647
NODAL,NM_001329906
TLR9,NM_017442
AF131216.1,NA
PTGES,NM_004878
SPIN4-AS1,NR_046739
IGSF6,NM_005849
Z85996.2,NA
NPIPB6,NM_001282524
SEC62-AS1,NA
SFRP2,NM_003013
SERPIND1,NM_000185
EMILIN3,NM_052846
HSPA1B,NM_005346
C15orf62,NM_001130448
ANGPT2,NM_001118887
PLG,NM_000301
NLGN4Y-AS1,NR_046504
DOCK9-AS1,NR_046663
ACSM3,NM_005622
IDI2,NM_033261
P2RY12,NM_022788
DNAJB1,NM_001300914
ZNF649-AS1,NR_110733
TBL1XR1-AS1,NR_174966
FAM217A,NM_173563
ALG13-AS1,NA
DNM3OS,NR_038397
CHL1-AS1,NR_110739
HSPB1,NM_001540
CGA,NM_000735
BIK,NM_001197
CD300LF,NM_001289082
HAO2,NM_001005783
WWC2-AS1,NR_126473
PITRM1-AS1,NR_038284
PLN,NM_002667
HTR1D,NM_000864
GJB5,NM_005268
PRKD3,NM_005813
TYR,NM_000372
NAALADL2-AS2,NR_046713
TNC,NM_001410991
GNG12-AS1,NR_040077
ZNF503-AS1,NR_038223
P4HA3,NM_001288748
CFAP77,NM_001282957
REN,NM_000537
C5orf67,NM_001287053
MACROD2-AS1,NR_037841
FSD2,NM_001007122
OR2AK2,NM_001004491
GAL3ST2,NM_022134
PACRG-AS2,NR_110871
ART4,NM_001354646
BCO1,NM_017429
MTUS2-AS2,NA
ACOX2,NM_003500
PSG6,NM_001031850
ASTN2-AS1,NR_033973
GYPB,NM_001304382
ABCB11,NM_003742
ZNF385D-AS2,NR_046876
SELENOV,NM_001350809
ALKBH3-AS1,NR_038907
TEX101,NM_001130011
RHOH,NM_001278359
JUN,NM_002228
DRD3,NM_000796
STEAP4,NM_001205315
GK-AS1,NR_046603
ERCC6L,NM_001009954
FGF14-AS1,NR_125912
BX324167.1,NA
SPNS3,NM_001320449
P4HA2-AS1,NR_047470
SAA2,NM_001127380
SLC22A24,NM_001136506
GRID1-AS1,NR_038986
FAM221B,NM_001012446
CELF2-AS1,NM_001012713
GK3P,NA
HIST1H3E,NA
PSG8,NM_001130167
ACKR4,NM_016557
UPK1B,NM_006952
FAM186B,NM_032130
OCIAD1-AS1,NR_146806
ZAP70,NM_001079
STH,NM_001007532
ARAP1-AS2,NR_146780
WDFY3-AS1,NR_046707
CD80,NM_005191
PRDM1,NM_001198
TIMP4,NM_003256
NTN1,NM_004822
CNTN4-AS1,NR_046554
GOLGA6L7,NM_001365371
TRAC,NA
ACSBG2,NM_001289177
CYP2A6,NM_000762
MC4R,NM_005912
MLIP-AS1,NR_046710
CNOT10-AS1,NA
Z93020.1,NA
DGUOK-AS1,NR_104029
SPDYE2B,NM_001166339
ST8SIA6-AS1,NR_034129
PRH2,NM_001110213
RDH10-AS1,NR_125388
MEX3A,NM_001093725
SUN3,NM_001030019
CSRP3,NM_001369404
APOA1-AS,NR_126362
SFRP4,NM_003014
ACSM6,NM_207321
NR4A3,NM_006981
FGF12-AS2,NR_046598
GPR171,NM_013308
GCM2,NM_004752
LILRB3,NM_001081450
FRMPD4-AS1,NR_046743
RELB,NM_001411087
CCN5,NM_001323369
PTTG1,NM_001282382
DUSP6,NM_001946
WDR64,NM_001367482
CASP8,NM_001080124
AGBL1,NM_001386094
TTC3-AS1,NR_046651
ADAM21,NM_003813
PLCH1-AS1,NR_046746
BTNL2,NM_001304561
UBASH3B,NM_001363365
NRG3-AS1,NR_120666
INTS9-AS1,NA
Z73495.1,NA
ATP11A-AS1,NR_046661
LSAMP-AS1,NR_109998
TMPRSS11D,NM_004262
OOSP1,NM_001395276
ERVH48-1,NM_001308491
IQCF1,NM_152397
CDK15,NM_001261435
PSG9,NM_001301707
L3MBTL4-AS1,NR_110765
FLG,NM_002016
FER1L6,NM_001039112
CNTFR-AS1,NR_024369
SERPINB9P1,NM_182544
LVRN,NM_173800
TUSC7,NR_015391
CLEC20A,NM_001001689
GLIPR1L1,NM_001304964
ZNF750,NM_024702
U91328.3,NA
PGA3,NM_001079807
MTOR-AS1,NR_046600
SELP,NM_003005
C1QL2,NM_182528
CRPPA-AS1,NR_038946
HGFAC,NM_001297439
TMEM108-AS1,NR_110812
LCTL,NM_001278562
HSD3B1,NM_000862
NREP-AS1,NR_046678
Z99289.1,NA
OPA1-AS1,NR_046634
SLC24A5,NM_205850
MAPK6-DT,NR_156732
BEAN1-AS1,NR_109960
NAV2-AS1,NA
TEX52,NM_001365174
FRMPD3-AS1,NR_046750
EVA1A,NM_001135032
LEXM,NM_001110533
BTNL8,NM_001040462
C9orf153,NM_001010907
FGFR4,NM_001291980
SACS-AS1,NR_103450
ITCH-AS1,NA
SMTNL1,NM_001105565
DOCK4-AS1,NR_103806
LCMT1-AS2,NR_039998
COLEC11,NM_001255982
PACRG-AS1,NR_028390
KCNJ13,NM_001172416
TRARG1,NM_172367
ANKS4B,NM_145865
HK3,NM_002115
HLX-AS1,NR_046901
THBD,NM_000361
MRGPRE,NM_001039165
MS4A8,NM_031457
ARMC2-AS1,NR_104137
TRAF3IP3,NM_001287754
INE2,NR_002725
HSD11B1,NM_001206741
CYP2C18,NM_000772
MIR210HG,NR_038262
MIA,NM_001202553
UTS2,NM_006786
HRNR,NM_001009931
AF127936.2,NA
BFSP2,NM_003571
MIDN,NM_001388306
LGALS9,NM_001330163
LINCADL,NR_157226
MAFF,NM_001161572
PSG5,NM_001130014
OVOL3,NM_001270948
G0S2,NM_015714
KRT17,NM_000422
PSG1,NM_001184825
FAM90A26,NM_001358418
ANKRD53,NM_001115116
DNAJB5,NM_001135004
SNTG2,NM_018968
SQOR,NM_001271213
PRLR,NM_000949
TMEM211,NA
FAM242F,NR_135136
PM20D1,NM_152491
Z83844.2,NA
NR4A1,NM_001202233
SPDYE6,NM_001146210
ABCB4,NM_000443
C14orf180,NM_001008404
NAT16,NM_001369694
DLG1-AS1,NR_038289
CPED1,NM_001105533
RPP38-DT,NM_153244
DKK1,NM_012242
FAM245B,XR_007080981
NFATC2,NM_001136021
SOX5-AS1,NR_120472
GAGE10,NM_001098413
MUC4,NM_001322468
DUSP2,NM_004418
RHD,NM_001127691
FAM237B,NM_001384237
VSIG10L2,NM_001365077
TMEM215,NM_212558
PSG4,NM_001276495
CCDC155,NA
SELE,NM_000450
SMOC2,NM_001166412
SLC12A3,NM_000339
DUXB,NM_001351307
SELL,NM_000655
ZNF451-AS1,NR_110742
MARCOL,NM_001363511
ASIC5,NM_017419
ACOXL,NM_001105516
PSG7,NM_001206650
FPR3,NM_002030
PDYN,NM_001190892
APCDD1L,NM_001304787
PAX8,NM_003466
EGR3,NM_001199880
CKS2,NM_001827
NPC1L1,NM_001101648
GPR3,NM_005281
Z82186.1,NA
ANO2,NM_001278596
F2R,NM_001311313
S100A7,NM_002963
IRGM,NM_001145805
KIAA0087,NM_014769
DGAT2L6,NM_198512
MYO1E,NM_004998
TEX55,NM_152539
MEIS1-AS3,NR_046438
HOMER1,NM_001277077
MTRNR2L8,NM_001190702
KLC3,NM_145275
APOBEC3H,NM_001166002
BMP6,NM_001718
ENPEP,NM_001379611
MGP,NM_000900
ELFN1,NM_001128636
HSPB7,NM_001349682
DND1,NM_194249
LDHC,NM_002301
TSIX,NR_003255
SLC26A7,NM_001282356
POF1B,NM_001307940
DSC1,NM_004948
DUSP5,NM_004419
RXFP2,NM_001166058
ST6GALNAC1,NM_001289107
RGS8,NM_001102450
KLF10,NM_001032282
SHISA6,NM_001173461
THORLNC,NR_144530
LMCD1,NM_001278233
PRKCH,NM_006255
GABRQ,NM_018558
ATP6V1B1,NM_001692
ALLC,NM_018436
TRIB1,NM_001282985
HLA-DQB1,NM_001243961
CYP39A1,NM_001278738
HSPA1A,NM_005345
GATD3A,NA
NPTX2,NM_002523
CCN1,NM_001554
BDNF,NM_001143805
