GENE_SYMBOLS,refseq_ids
MPI,NM_001289155
KEAP1,NM_012289
C11orf95,NA
ATP6V0D1,NM_004691
BLCAP,NM_001167820
TMEM59L,NM_012109
TIMM17A,NM_006335
CDK5R2,NM_003936
TMEM115,NM_007024
CTSD,NM_001909
MAGEH1,NM_014061
ZNF747,NM_001305018
RNF187,NM_001010858
GZF1,NM_001317012
C22orf39,NM_001166242
CELSR2,NM_001408
MAL2,NM_052886
ABHD14A,NM_015407
UPF1,NM_001297549
HNRNPA0,NM_006805
GRWD1,NM_031485
MRPS23,NM_016070
TEF,NM_001145398
ENO2,NM_001975
BYSL,NM_004053
NCKIPSD,NM_016453
TAF13,NM_005645
C4orf3,NM_001001701
LMAN2,NM_006816
SYT4,NM_020783
ATP6V0C,NM_001198569
DUSP7,NM_001947
B3GALT6,NM_080605
RANBP6,NM_001243202
ACTG1,NM_001199954
SPOCK2,NM_001134434
ARHGDIA,NM_001185077
GOT2,NM_001286220
LAPTM4A,NM_014713
GPR27,NM_018971
MOCS3,NM_014484
AMPD2,NM_001257361
CNDP2,NM_001168499
STUB1,NM_001293197
TUSC1,NM_001004125
SKP1,NM_006930
CCKBR,NM_001318029
PLEKHJ1,NM_001300836
CDKN2D,NM_001800
FKBP4,NM_002014
EFR3B,NM_001319099
WDR77,NM_001317062
SNX17,NM_001267059
ALDH1B1,NM_000692
SSR2,NM_003145
HSBP1,NM_001537
CSTF2T,NM_015235
CCT6A,NM_001009186
IER5,NM_016545
B3GAT3,NM_001288721
ARMCX6,NM_001009584
POLDIP2,NM_001290145
EEF1G,NM_001404
DCTN1,NM_001135040
ZNF12,NM_006956
PRNP,NM_000311
SYT11,NM_152280
FNDC5,NM_001171940
LRRC59,NM_018509
BRF2,NM_018310
STK16,NM_001008910
RNF6,NM_005977
PRKAR1A,NM_001276289
RAB5C,NM_001252039
SVIP,NM_001320340
RRAGC,NM_001271851
SSTR1,NM_001049
COA3,NM_001040431
RTN4,NM_001321859
CALM3,NM_001329921
PDE10A,NM_001130690
MBOAT7,NM_001146056
MARCH4,NA
TOLLIP,NM_001318512
PHF23,NM_001284517
LAMP1,NM_005561
PPT1,NM_000310
RSL24D1,NM_016304
ILF2,NM_001267809
MOAP1,NM_022151
UBE2M,NM_003969
INTS5,NM_030628
STMN4,NM_001283053
TMEM30A,NM_001143958
YWHAG,NM_012479
SLC22A17,NM_001289050
FAM217B,NM_001190826
SNAPC5,NM_001329613
FAM131A,NM_001171093
FLRT1,NM_001384466
FAAH2,NM_001353840
TOMM40L,NM_001286373
FAM171A2,NM_198475
KAZN,NM_001017999
CX3CL1,NM_001304392
ZMAT2,NM_144723
VPS25,NM_032353
DNAJB2,NM_001039550
TRAPPC2L,NM_001318524
SSU72,NM_014188
NOLC1,NM_001284388
ARPC5L,NM_030978
COPZ1,NM_001271734
PSMD2,NM_001278708
AHCY,NM_000687
HCG11,NR_026790
TM2D2,NM_001024380
SELENOW,NM_003009
SLC12A5,NM_001134771
BPGM,NM_001293085
PSPN,NM_004158
DGCR6L,NM_033257
CCDC106,NM_001370467
MCFD2,NM_001171506
NNAT,NM_001322802
DUSP3,NM_004090
H2AFX,NA
CHMP4B,NM_176812
RND1,NM_014470
RDH14,NM_020905
NACAD,NM_001146334
N4BP2,NM_001318359
ATP1A1,NM_000701
CDV3,NM_001134422
EIF4G1,NM_001194946
ATP6V1E1,NM_001039366
UBE2V2,NM_003350
ARFIP2,NM_001242854
ATXN7L3B,NM_001136262
SLU7,NM_001364517
KLC2,NM_001134774
JCAD,NM_001350001
FBXO2,NM_012168
IRGQ,NM_001007561
YIPF5,NM_001024947
IRF2BP1,NM_015649
CBX7,NM_001346743
ST6GALNAC6,NM_001286999
GABARAP,NM_007278
VDAC1,NM_001401008
PDHB,NM_000925
MRPL35,NM_001363782
SMKR1,NM_001195243
TAF6,NM_001190415
PHF24,NM_001304333
DKK3,NM_001018057
WBP11,NM_016312
TAF7,NM_005642
FNDC4,NM_022823
NARS,NA
MAK16,NM_032509
RNF5,NM_006913
KBTBD6,NM_152903
TIMM22,NM_013337
PELO,NM_015946
DOLPP1,NM_001135917
CANX,NM_001024649
SPATA2,NM_001135773
ASNSD1,NM_001353497
ZNF782,NM_001001662
C6orf120,NM_001029863
SOWAHA,NM_175873
CBX4,NM_003655
GHITM,NM_014394
MAP6D1,NM_024871
RPS6KA5,NM_001322227
MAPK8IP2,NM_012324
PES1,NM_001243225
NEFM,NM_001105541
BAP1,NM_001410772
NRN1,NM_001278710
TNFSF12,NM_003809
POLR2E,NM_001316323
SALL2,NM_001291446
SRPRA,NM_001177842
NBL1,NM_001204084
ARL1,NM_001177
VXN,NM_152765
SURF6,NM_001278942
PNMA6A,NM_032882
CCDC127,NM_145265
MAGEF1,NM_022149
NEFL,NM_006158
PPP1R11,NM_021959
PNMA2,NM_007257
SORCS2,NM_020777
TTPAL,NM_001039199
SAC3D1,NM_001367485
ERP29,NM_001034025
UBQLN4,NM_001304342
GABARAPL1,NM_001363598
ACLY,NM_001096
GET3,NM_001371488
CISD3,NM_001136498
KIAA0556,NA
HAPLN4,NM_023002
ATRAID,NM_001170795
MESP1,NM_018670
CHST1,NM_003654
CHMP1A,NM_001083314
MGAT2,NM_001015883
PLK3,NM_004073
EIF3I,NM_001394168
RPL15,NM_001253379
RRS1,NM_015169
ATMIN,NM_001300728
CNPPD1,NM_001321389
CIPC,NM_033426
DNM2,NM_001005360
LSM4,NM_001252129
HSPA13,NM_006948
CCNQ,NM_001130997
GPR162,NM_014449
SMPD1,NM_000543
CTDNEP1,NM_001143775
TMEM33,NM_018126
R3HCC1,NM_001136108
KCNIP3,NM_001034914
C12orf49,NA
FAM174C,NM_017914
DISP2,NM_033510
TMEM132A,NM_017870
FASN,NM_004104
SLC25A4,NM_001151
RXRB,NM_001270401
TMEM219,NM_001083613
RTL5,NM_001024455
GPRIN1,NM_052899
CEBPA,NM_001285829
SLC1A6,NM_001272087
ARF6,NM_001663
IDH3B,NM_001258384
HAX1,NM_001018837
SIGMAR1,NM_001282205
CANT1,NM_001159772
MAP1LC3B,NM_022818
ABT1,NM_013375
WDR83OS,NM_016145
MRPS26,NM_030811
MZT1,NM_001071775
SRP68,NM_001260502
FKBP1B,NM_001322963
HTR5A,NM_024012
SNRNP25,NM_024571
UBE2L6,NM_004223
FXYD6,NM_001164831
CFL2,NM_001243645
UBE2Q1,NM_017582
TMEM9,NM_001288564
PDK2,NM_001199898
JAGN1,NM_001363890
NSF,NM_006178
EXT1,NM_000127
VPS35,NM_018206
PNRC1,NM_006813
UROD,NM_000374
SCG5,NM_001144757
TOMM22,NM_020243
PAQR4,NM_001284511
ANKRD34A,NM_001039888
SLC35A4,NM_001394034
RAB5B,NM_001252036
ZNF215,NM_001354853
CHRNB2,NM_000748
DIRAS1,NM_145173
TMEM121B,NM_001163079
PLK2,NM_001252226
C3orf80,NM_001168214
BEX4,NM_001080425
LGALSL,NM_014181
ZXDB,NM_007157
LRPAP1,NM_002337
RUNDC3A,NM_001144825
HEIH,NR_045680
TRIAP1,NM_016399
CALM1,NM_001166106
EIF4H,NM_022170
ENO1,NM_001201483
TMEM60,NM_032936
TIMM13,NM_012458
GMPR2,NM_001002000
MIR31HG,NR_027054
SRP9,NM_001130440
FITM2,NM_001080472
TMEM160,NM_017854
DBNDD1,NM_001042610
PRELID1,NM_001271828
LYNX1,NM_001356370
MMGT1,NM_001330000
ZNF770,NM_014106
SEZ6L2,NM_001114099
PURB,NM_033224
NPM1,NM_001037738
TMEM19,NM_018279
YPEL3,NM_001145524
ARMCX3,NM_016607
C9orf78,NM_016520
PDAP1,NM_014891
MPP1,NM_001166460
SRSF9,NM_003769
TSR2,NM_001346789
RAB5IF,NM_001199534
TMC7,NM_001160364
DNAJB9,NM_012328
DEDD2,NM_001270614
POP7,NM_005837
TMIE,NM_001370524
SLC35C1,NM_001145265
B3GALT1,NM_020981
RAB11FIP5,NM_001371272
EAF1,NM_033083
ORMDL3,NM_001320801
HRAS,NM_001130442
SET,NM_001122821
TINF2,NM_001099274
SELENOT,NM_016275
SH2D5,NM_001103160
ATP6V1G1,NM_004888
TPI1,NM_000365
NOCT,NM_012118
MCRIP1,NM_001093767
EIF4G2,NM_001042559
PSMD8,NM_002812
EPM2AIP1,NM_014805
DAZAP2,NM_001136264
GOT1,NM_002079
NECAP1,NM_015509
TMEM208,NM_001318217
SELENOM,NM_080430
DUBR,NR_028301
KCNJ11,NM_000525
THAP7,NM_001008695
NUDT11,NM_018159
SLC35A2,NM_001032289
IGFBP6,NM_002178
COPS8,NM_006710
ZNF319,NM_001384365
TBC1D22A,NM_001284303
NAT14,NM_020378
FKBPL,NM_022110
APBB1,NM_001164
HDDC3,NM_001286451
BUB3,NM_001007793
CNIH2,NM_182553
MRPS34,NM_001300900
AIP,NM_001302959
ATXN7L3,NM_001098833
ELK1,NM_001114123
PLEKHB2,NM_001031706
POP4,NM_006627
SVOP,NM_018711
TMEM127,NM_001193304
SUMO3,NM_001286416
SH3GLB2,NM_001287045
ABHD16A,NM_001177515
BRD3OS,NM_001355256
YRDC,NM_024640
POLR3H,NM_001018050
PTPN9,NM_002833
FBXL15,NM_001387294
PGK1,NM_000291
MRPS7,NM_015971
EIF4A2,NM_001967
YIPF3,NM_015388
TMEM158,NM_015444
ZMYND19,NM_138462
PPARGC1B,NM_001172698
TOMM6,NM_001134493
VBP1,NM_001303543
PSMC5,NM_001199163
BLOC1S2,NM_001001342
PRRT1,NM_001363780
SLITRK4,NM_001184749
EIF4B,NM_001300821
BLOC1S4,NM_018366
TPPP,NM_007030
SPACA6,NM_001316972
MCHR1,NM_005297
GPX4,NM_001039847
SSNA1,NM_003731
KCNJ4,NM_004981
TUFM,NM_001365360
LAMTOR5,NM_001382293
RAB39B,NM_171998
RPS2,NM_002952
NDUFB5,NM_001199957
KBTBD7,NM_032138
MRPS18A,NM_001193343
LRRC73,NM_001012974
ZNF587B,NM_001204818
PFN2,NM_002628
DOHH,NM_001145165
LDOC1,NM_012317
HIGD1A,NM_001099668
SCN3B,NM_001040151
CUEDC2,NM_024040
C20orf27,NA
ACP6,NM_001323625
TMX4,NM_021156
SMIM15,NM_001048249
CEND1,NM_016564
FBXW8,NM_012174
PRPS1,NM_001204402
EEF1AKNMT,NA
TMEM167A,NM_174909
CDC37,NM_007065
ISCU,NM_001301140
RACK1,NM_006098
ATP6V0B,NM_001039457
ZBED1,NM_001171135
FAP,NM_001291807
HCCS,NM_001122608
NAPB,NM_001283018
MCAT,NM_014507
PRPF19,NM_014502
SNU13,NM_001003796
RNF167,NM_001320356
THAP11,NM_020457
DDA1,NM_024050
PPIF,NM_005729
UBE2S,NM_014501
SPRN,NM_001012508
MPV17L2,NM_032683
VSTM2L,NM_080607
DAXX,NM_001141969
MRFAP1L1,NM_152301
PSMG3,NM_001134340
TSR3,NM_001001410
SCGB2B2,NM_001025591
MDH2,NM_001282403
TMA7,NM_001329417
RITA1,NM_001286215
SLC9A6,NM_001042537
GPS1,NM_001321089
TCEAL8,NM_001006684
DBNDD2,NM_001048221
TLCD3B,NM_001318504
ARL2,NM_001199745
B4GALNT1,NM_001276468
MRPS12,NM_021107
RASL10A,NM_001007279
ARF1,NM_001024226
ZDHHC23,NM_001320466
ALKBH5,NM_017758
PJA2,NM_014819
PHB2,NM_001144831
NUDT15,NM_001304745
SMCR8,NM_144775
DBP,NM_001352
RNPC3,NM_017619
CHRM1,NM_000738
C3orf18,NM_001171740
BTBD3,NM_001282550
IRAK1BP1,NM_001010844
ISCA1,NM_030940
SDHAF1,NM_001042631
ARL6IP1,NM_001313858
GANC,NM_001301409
SH3RF1,NM_020870
MAP1LC3A,NM_032514
RAC1,NM_006908
SMIM29,NM_001008703
PPP1CC,NM_001244974
KLHL21,NM_001324309
BACH2,NM_001170794
TMEM183A,NM_001322955
FAM122A,NA
ECHS1,NM_004092
HTRA2,NM_001321727
NAP1L5,NM_153757
DLGAP2,NM_001277161
EFNA3,NM_004952
COA8,NM_001302652
MAT2B,NM_013283
ARHGDIG,NM_001176
PIGS,NM_033198
C5orf24,NM_001135586
MAPK8IP1,NM_005456
PIP4K2C,NM_001146258
PLEKHA1,NM_001001974
IRAK1,NM_001025242
NCBP2AS2,NM_001355243
MFSD3,NM_138431
RNASEK,NM_001004333
CSTB,NM_000100
SHC3,NM_016848
RABAC1,NM_006423
LIN7C,NM_018362
MRPL10,NM_145255
KTI12,NM_138417
PPCDC,NM_001301101
CCDC115,NM_001321118
ABCC12,NM_001392028
SH3BP5L,NM_001322462
ANAPC15,NM_001278485
UBA52,NM_001033930
GSPT2,NM_018094
ERH,NM_004450
CRADD,NM_001320099
EIF6,NM_001267810
FADD,NM_003824
RNF227,NM_001358699
JPT1,NM_001002032
SYNGR3,NM_004209
DYNLT3,NM_006520
C9orf16,NA
HNRNPK,NM_001318186
RAB3A,NM_002866
RGS4,NM_001102445
PTPA,NM_001193397
FXR2,NM_004860
SLC26A4-AS1,NR_028137
H2AFV,NA
GABRD,NM_000815
SUV39H1,NM_001282166
PGRMC1,NM_001282621
ZNF488,NM_001346932
RANBP10,NM_001320238
SUB1,NM_006713
C14orf132,NM_001252507
EIF1B,NM_005875
APH1A,NM_001077628
SOD2,NM_000636
TSC22D3,NM_001015881
UQCC3,NM_001085372
NGB,NM_021257
NCOA4,NM_001145260
CCDC84,NA
PWWP2B,NM_001098637
EHD1,NM_001282444
LRTM2,NM_001039029
CLPTM1,NM_001199468
RFK,NM_018339
DRAP1,NM_006442
C18orf32,NM_001035005
OLFM1,NM_001282611
FOXO4,NM_001170931
CDKN1B,NM_004064
MLLT11,NM_006818
THEM6,NM_001363000
SLC2A1,NM_006516
PLA2R1,NM_001007267
RHNO1,NM_001252499
HYOU1,NM_001130991
VCPIP1,NM_025054
TMEM271,NM_001362796
CALM2,NM_001305624
TMEM54,NM_001329722
CBX5,NM_001127321
RLIM,NM_016120
FAM241B,NM_145306
VKORC1,NM_001311311
ODC1,NM_001287188
TMEM155,NA
PEX11B,NM_001184795
EIF5,NM_001969
IDS,NM_000202
FUNDC1,NM_173794
MRPL24,NM_024540
CENPB,NM_001810
ARSK,NM_198150
TNR,NM_001328635
PREPL,NM_001042385
HNRNPA1,NM_002136
CCDC184,NM_001013635
ZDHHC22,NM_001364172
RPSA,NM_001304288
TMED7,NM_181836
ZNF672,NM_024836
TIMP2,NM_003255
SAP30L,NM_001131062
GRK4,NM_001004056
COMMD8,NM_001329668
TCEAL7,NM_001348258
RPL4,NM_000968
PHB,NA
ACP2,NM_001131064
ELOF1,NM_001363673
SRSF8,NM_032102
GRPEL1,NM_025196
TLE5,NM_001130
RPLP0,NM_001002
RHOB,NM_004040
GABRA1,NM_000806
PGM2L1,NM_173582
PTMS,NM_001330333
TM2D3,NM_001307960
ARL8A,NM_001256129
CLU,NM_001831
SPCS1,NM_014041
RPL18,NM_000979
FBXO45,NM_001105573
H1F0,NA
AP5M1,NM_018229
TMEM141,NM_032928
IFIT1,NM_001270927
ZNF428,NM_182498
CHRM5,NM_001320917
RNF213-AS1,NR_029376
TMEM86A,NM_153347
INAFM2,NM_001301268
SPINT2,NM_001166103
FEM1B,NM_015322
IMPDH2,NM_000884
RHBDD2,NM_001040456
SNX8,NM_013321
SMG8,NM_018149
ASIC2,NM_001094
POLR2K,NM_005034
FIBP,NM_004214
ATP6V1G2,NM_001204078
MTURN,NM_152793
CARMIL1,NM_001173977
TSPYL5,NM_033512
GPR12,NM_005288
TMEM214,NM_001083590
NEUROD6,NM_022728
EIF1AX,NM_001412
CHST2,NM_004267
JMJD4,NM_001161465
TMEM81,NM_203376
PYURF,NM_032906
TCP1,NM_001008897
YWHAB,NM_003404
FRAT1,NM_005479
HPS6,NM_024747
BEX1,NM_018476
CAPNS1,NM_001003962
CCDC175,NM_001164399
YOD1,NM_001276320
ATP1A3,NM_001256213
CFL1,NM_005507
GMFB,NM_004124
CACNB3,NM_000725
ATG101,NM_001098673
SUMO2,NM_001005849
HSP90AA1,NM_001017963
DNA2,NM_001080449
COPRS,NM_001330176
CKB,NM_001362531
LUC7L2,NM_001244585
CBLN4,NM_080617
YPEL5,NM_001127399
TMEM161B-AS1,NA
PRR7,NM_001174101
ARMT1,NM_001286562
ZBTB33,NM_001184742
TIMM17B,NM_001167947
NOP53,NM_015710
SLC39A3,NM_144564
VPS37D,NM_001077621
RBMS2,NM_001414459
TRIB2,NM_021643
KNTC1,NM_014708
C14orf119,NM_017924
SNRPE,NM_001304464
HAS1,NM_001297436
RPRML,NM_203400
FTH1,NM_002032
BMI1,NM_005180
PGAM5,NM_001170543
DNAL4,NM_005740
RIC8A,NM_001286134
LYSMD2,NM_001143917
NDRG4,NM_001130487
ING1,NM_001267728
SLC25A11,NM_001165417
SLC25A22,NM_001191060
TMEM47,NM_031442
DLG4,NM_001128827
CTXN1,NM_206833
SUSD1,NM_001282640
BLOC1S3,NM_212550
JAK2,NM_001322194
ABRACL,NM_021243
VDAC2,NM_001184783
OTUD1,NM_001145373
RUSC1,NM_001105203
CALR,NM_004343
CHCHD4,NM_001098502
TLL2,NM_012465
MEA1,NM_001318942
ZNF468,NM_001008801
LSM10,NM_032881
NDN,NM_002487
TENM4,NM_001098816
WWC1,NM_001161661
MRPL20-AS1,NR_015434
RGS14,NM_001366617
PRDM8,NM_001099403
GPR6,NM_001286099
DOLK,NM_014908
TRIR,NM_001329738
MRPL43,NM_001308396
ARPC4,NM_001024959
SLBP,NM_001306074
ENC1,NM_001256574
ZNF66,NM_001009883
RTL8A,NM_001078172
TSPYL1,NM_003309
FRAT2,NM_012083
ZNF687,NM_001304763
RPS6KL1,NM_001370252
MBLAC1,NM_203397
APLP1,NM_001024807
SELENOH,NM_001321335
FBXW5,NM_018998
PPAN,NM_001346139
GRK2,NM_001619
DSTN,NM_001011546
BTF3,NM_001037637
FOXG1,NM_005249
CTSF,NM_003793
SATB1-AS1,NR_125803
ADAP1,NM_001284308
JMJD8,NM_001005920
VMA21,NM_001017980
NAP1L2,NM_021963
UCK1,NM_001135954
CDHR3,NM_001301161
PHLDA3,NM_012396
FBXL16,NM_153350
GUK1,NM_000858
SCOC,NM_001153446
KCNF1,NM_002236
NDUFAF4,NM_014165
UQCRFS1,NM_006003
CCK,NM_000729
NUDC,NM_006600
SLC25A5,NM_001152
CPTP,NM_001029885
STPG4,NM_001163561
CHGB,NM_001819
YDJC,NM_001017964
MTHFD1L,NM_001242767
NAIF1,NM_197956
CCNI,NM_001348132
TTC33,NM_012382
GRPEL2,NM_152407
MIEN1,NM_001330206
TUBA1A,NM_001270399
BCAN,NM_021948
EEF1A2,NM_001958
CCDC57,NM_001316321
ZFP92,NM_001136273
PEX12,NM_000286
STX18-AS1,NR_037888
ZNHIT2,NM_014205
NUBP2,NM_001284501
FAM210B,NM_080821
PRR13,NM_001005354
FICD,NM_007076
ADH5,NM_000671
UST,NM_005715
EID1,NM_014335
MRPL17,NM_022061
PPP1R26,NM_014811
CHCHD2,NM_001320327
CETN2,NM_004344
LGALSL-DT,XR_001739491
BSCL2,NM_001122955
QTRT2,NM_001256835
AKT1S1,NM_001098632
COA7,NM_023077
SMIM13,NM_001135575
UBQLN2,NM_013444
USP11,NM_001371072
AVPI1,NM_021732
RRM2B,NM_001172477
TSSC4,NM_001297658
NRGN,NM_001126181
PCSK1N,NM_013271
ZBED5,NM_001143667
ST6GAL2,NM_001142351
FAM50B,NM_012135
PUF60,NM_001136033
RPUSD2,NM_001286407
RBM41,NM_001171080
ZMAT3,NM_001375824
SLC7A4,NM_004173
FBXO36,NM_174899
ZBTB18,NM_001278196
PRRG1,NM_000950
RTL8B,NM_001078173
KLC1,NM_001130107
SLC25A3,NM_002635
B4GALT2,NM_001005417
SRSF3,NM_003017
PNPO,NM_018129
LIN9,NM_001270409
PYCR2,NM_001271681
FUNDC2,NM_023934
BAG4,NM_001204878
RTL8C,NM_001078171
AMER2,NM_152704
PTPMT1,NM_001143984
PPP2R5B,NM_006244
IMP3,NM_018285
FSIP2-AS1,NR_144453
GABARAPL2,NM_007285
BAG1,NM_001172415
GTF3C4,NM_012204
GNB2,NM_005273
PHAX,NM_032177
DDX28,NM_018380
CYC1,NM_001916
RBMS3,NM_001003792
TIMM10B,NM_012192
MYCL,NM_001033081
TUBG1,NM_001070
CDK5,NM_001164410
LYSMD1,NM_001136543
BORCS8,NM_001145783
GPRASP2,NM_001004051
SERPINF1,NM_001329903
NHP2,NM_001034833
FKBP1A,NM_000801
PRDX3,NM_001302272
HIGD2A,NM_138820
KCNA2,NM_001204269
ALYREF,NM_005782
RPS28,NM_001031
UQCRH,NM_001297565
SV2A,NM_001278719
ANO6,NM_001025356
RAD18,NM_020165
RIOX1,NM_024644
LSM14B,NM_014054
SLC30A3,NM_001318949
DUSP27,NA
RCOR2,NM_001363648
SESN1,NM_001199933
EXOC8,NM_175876
STBD1,NM_003943
AUXG01000058.1,NA
POLR3K,NM_016310
CYCS,NM_018947
IRF2BPL,NM_024496
PEBP1,NM_002567
EFCAB8,NM_001143967
TCEAL1,NM_001006639
SERF2,NM_001018108
CCDC39,NM_181426
NAXE,NM_144772
CITED4,NM_133467
LDHA,NM_001135239
H3F3B,NA
