"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"COX7A1",4.29034200425711e-07,"2.98229155036643","3.35370874066081","5.12785037298203","12.2369443939859",0.00244420783982528,0.00244420783982528,-0.869773064147423
"TMEM141",1.04906886817325e-06,"3.47602194087683","3.43692752429254","3.36051722007463","6.08537871544527",0.0029882726709915,0.00597654534198301,-0.593794065370749
"BRK1",1.2367280304624e-05,"3.09956514061308","3.1658629397161","14.0635719834192","21.54731088449",0.00457974998322969,0.0704563958954429,-0.426663116829691
"ATOX1",1.05744843424703e-05,"3.24809952720857","3.40634612661493","5.0123269745845","9.89252597761286",0.00457974998322969,0.0602428372990533,-0.679879247013914
"TOMM6",1.81839562391649e-05,"2.8823852843703","3.09840404347533","6.53727486350468","9.71352760917976",0.00457974998322969,0.103593998694522,-0.39599912175078
"NUDT1",1.84894241906763e-05,"3.28712884357579","3.40277315023451","0.166574861880395","0.396631867409067",0.00457974998322969,0.105334249614283,-0.867563735093611
"NDUFA5",3.31218896687521e-06,"3.20342892782304","3.34195450461364","15.2301366540588","25.6783083929891",0.00457974998322969,0.0188695405442881,-0.522370464548749
"OTUD6B-AS1",1.11494716561513e-05,"2.75874083480379","3.04538762718458","9.93386089634352","15.9736751236616",0.00457974998322969,0.063518540025094,-0.474992848665177
"POLR2K",7.02645585065948e-06,"3.08030189440066","3.27466596905012","6.84668402610642","11.0903227955493",0.00457974998322969,0.0400297189812071,-0.48230845655356
"BAG1",1.64889999841174e-05,"3.24662414551508","3.42476607298188","3.64998388032574","6.00788659161599",0.00457974998322969,0.0939378329095168,-0.49835028681911
"SELENOH",3.03843156828991e-06,"3.6151685091617","3.58868889539907","13.4042200241598","24.5003494951298",0.00457974998322969,0.0173099446445476,-0.603117798002458
"NEDD8",5.01004845408768e-06,"3.14299090981307","3.30078601822393","13.1108796501099","22.703308906437",0.00457974998322969,0.0285422460429375,-0.549068287499363
"RSL24D1",9.65268179496683e-06,"2.98531230422135","3.15617668286484","8.39281043863035","12.7185097709478",0.00457974998322969,0.054991328185926,-0.415682955482069
"C18orf32",6.95501666388921e-06,"3.15481872686593","3.27733311869949","8.77759998376439","14.4535157854558",0.00457974998322969,0.0396227299341768,-0.49873467200458
"C19orf53",1.63458401784368e-05,"3.00701573712718","3.27372138659461","5.98975057280486","9.85916423845312",0.00457974998322969,0.0931222514965544,-0.498351631527429
"SDHAF1",1.55392969354459e-05,"3.12244566164356","3.15955653353855","1.47795225263488","2.57981924034505",0.00457974998322969,0.0885273746412353,-0.557061817982255
"POLR2I",1.10935280376882e-05,"2.88919829445798","3.19029420144134","6.57816232841068","10.3137411990641",0.00457974998322969,0.0631998292307097,-0.449721678181037
"TMEM160",8.04619122902362e-06,"3.16753391099203","3.35777377197841","15.8591026120013","25.6358791397354",0.00457974998322969,0.0458391514317476,-0.48024926639165
"SELENOW",4.84560826265168e-06,"3.1617989030866","3.26251215994046","49.9308493663664","79.6278230940569",0.00457974998322969,0.0276054302723266,-0.466724532623476
"ZNF667-AS1",1.74290996412608e-05,"3.07279599208201","3.15593534243045","3.59692463886723","6.94120151942109",0.00457974998322969,0.0992935806562628,-0.657395675746333
"DDT",1.55408481727631e-05,"3.22275841242963","3.3460385554521","3.71549389097572","7.20060427038942",0.00457974998322969,0.0885362120402314,-0.661653334529102
"RPS19BP1",1.1622119231859e-05,"3.16419407369523","3.40593840930951","5.89920561996869","9.70595527370449",0.00457974998322969,0.0662112132639007,-0.497921941700953
"LAGE3",1.83419665954575e-05,"2.98874018435342","3.20116236461026","4.42700712239753","7.83084012821132",0.00457974998322969,0.104494183694321,-0.570346037711851
"TMSB10",2.26724428483823e-05,"2.97536220435086","3.24131401540183","75.4618009982668","122.082988006838",0.00470033260342632,0.129164906907234,-0.481074461868473
"LSM3",2.49506040792463e-05,"3.06337026547878","3.21599181090244","3.17015411171203","5.42085338781355",0.00470033260342632,0.142143591439466,-0.536473052293951
"TMA7",1.99802362385393e-05,"3.10018061481663","3.2455329260618","25.1976832156508","39.5020126633446",0.00470033260342632,0.113827405850958,-0.449599569707244
"MRPS33",2.29632584436458e-05,"3.1163635569331","3.19185113672327","2.44137820422312","4.4265472022081",0.00470033260342632,0.13082168335345,-0.595057149922374
"ELOC",2.25340807659205e-05,"3.07932955545062","3.14836986644737","6.70484711488291","10.6027410587155",0.00470033260342632,0.128376658123449,-0.458281843318483
"SEC61B",2.55766738118687e-05,"3.21399957129265","3.29708104690857","3.14117070519137","6.16434510833913",0.00470033260342632,0.145710310706216,-0.674186337133697
"CHCHD1",2.50371685689332e-05,"3.04182956523902","3.21614071974923","3.3010909050104","5.65779248359897",0.00470033260342632,0.142636749337212,-0.538780804452051
"MYL6B",2.53164454329726e-05,"3.02151503600942","3.33262556944906","6.84419395079562","11.4297811084616",0.00470033260342632,0.144227789631645,-0.512821632572076
"LAMTOR5",3.62301755547431e-05,"3.02925127532075","3.19051511656956","8.1866420240567","12.30268376491",0.00491436452703265,0.206403310135371,-0.407313626331498
"RPL29",2.86336434533048e-05,"2.92149259124963","3.19376295724871","15.1328036006844","23.9151101229361",0.00491436452703265,0.163125866753477,-0.457645670479405
"COX7A2",3.5539992645331e-05,"3.00553363674488","3.29904602687856","10.0382679384279","20.1999664400585",0.00491436452703265,0.202471338100451,-0.699276359734405
"CHCHD2",3.07070764498618e-05,"2.95845249988151","3.15550910844797","21.49331311361","34.3424858465377",0.00491436452703265,0.174938214534863,-0.468641373304537
"FAU",3.34504803838205e-05,"3.06173852163063","3.29545710057615","18.3226142686749","32.4220512877378",0.00491436452703265,0.190567386746625,-0.570702737278433
"RPL41",3.23340776750822e-05,"3.37249187389455","3.37509639320877","41.6342105561855","74.7201715662315",0.00491436452703265,0.184207240514943,-0.584827891593829
"SNAPC5",3.02657922265056e-05,"3.22908680598217","3.28607006349782","3.79170847374656","5.8584439313357",0.00491436452703265,0.172424218314402,-0.435067325447877
"CENPX",3.52321839520164e-05,"2.91074143813742","3.22068138477195","2.92173336892077","4.4237858087835",0.00491436452703265,0.200717751974637,-0.414818787660606
"MRPS12",3.4872110101972e-05,"3.03674881562409","3.1965212941066","2.16511414755527","3.33139523496897",0.00491436452703265,0.198666411250934,-0.430918121612348
"UQCR10",3.35624498300266e-05,"2.81472857134679","3.09548113583744","15.9306885040394","25.6277835224558",0.00491436452703265,0.191205276681662,-0.475429713245314
"SELENOM",3.32144865381865e-05,"2.95222019180295","3.16485858137287","8.24235377784996","12.3302748202823",0.00491436452703265,0.189222929808049,-0.402771649895317
"MRPS18B",3.92822834308733e-05,"2.89810831622343","3.11217542297271","1.42979490868891","2.68836539658564",0.00508616292512921,0.223791168705685,-0.631402336163341
"ATP5MPL",3.85717976325428e-05,"3.06309537846542","3.24390293993856","20.367626337709","34.7490810368468",0.00508616292512921,0.219743531112596,-0.534206430587845
"SNRNP25",4.06922231595218e-05,"3.25379484870232","3.30954827401234","5.85824837036117","9.08989360729288",0.00515163545199546,0.231823595339796,-0.439312557754768
"GLRX2",5.12815999617492e-05,"2.67606607402733","3.04368491662666","4.3213652368008","6.12357942741027",0.00561829374965548,0.292151274982085,-0.348575419944871
"MORN2",4.95963135630084e-05,"3.56997293451485","3.49007078490987","1.32964658716858","2.64849077269416",0.00561829374965548,0.282550198368459,-0.689076775032706
"COX17",4.55673951612081e-05,"2.98747978375076","3.42647253369663","4.08215242536924","7.03962911054149",0.00561829374965548,0.259597450233403,-0.544931081075137
"LSM2",4.8242307492518e-05,"3.03914996646894","3.24856922831906","1.41868819344481","2.35772133079447",0.00561829374965548,0.274836425784875,-0.507962977599813
"COA8",4.71336386983548e-05,"3.10204226546395","3.18969942074584","2.61872913363449","4.22455701077549",0.00561829374965548,0.268520339664527,-0.478225269198084
"SNRPD1",4.84634625893924e-05,"3.51437267288512","3.4362063633214","3.39098800583262","5.84389281441186",0.00561829374965548,0.276096346371768,-0.544275826507919
"NDUFA6",5.03388033814123e-05,"3.02808351500519","3.25926270176679","2.84325826799203","4.92137030330371",0.00561829374965548,0.286780162863906,-0.548636336641981
"RNF5",5.32225504602947e-05,"3.00672975924697","3.14440996713065","2.46344940165874","3.54377453403818",0.00572092207494904,0.303208869972299,-0.363629848073344
"UQCRH",6.19655808461097e-05,"2.77546857373114","3.08059853593168","31.2475756347825","44.0226752446956",0.00622199325610525,0.353017914080287,-0.342763054157237
"COX14",6.4437002301248e-05,"3.09124201679905","3.29111649140679","4.72696336094295","8.40860785737198",0.00622199325610525,0.36709760211021,-0.575972925317717
"MRPL46",6.4304931170295e-05,"2.71482764810519","3.11888239474636","0.969455759932464","1.81380581529847",0.00622199325610525,0.366345192877171,-0.626447735346357
"SPAG7",6.29926519354412e-05,"2.88961152274059","3.1890618296427","2.00746020128699","3.56157161668275",0.00622199325610525,0.358869138076209,-0.573331571177546
"LSM7",5.92354462235157e-05,"2.97423937763303","3.19881537833685","3.4352530372308","5.52257442791825",0.00622199325610525,0.337464337135369,-0.474753546069916
