"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"COX7A1",4.29034200425711e-07,"2.98229155036643","3.35370874066081","5.12785037298203","12.2369443939859",0.0024296206770108,0.0024296206770108,-0.869773064147423
"TMEM141",1.04906886817325e-06,"3.47602194087683","3.43692752429254","3.36051722007463","6.08537871544527",0.00297043850023256,0.00594087700046511,-0.593794065370749
"BRK1",1.2367280304624e-05,"3.09956514061308","3.1658629397161","14.0635719834192","21.54731088449",0.00455241779094782,0.0700359083650857,-0.426663116829691
"ATOX1",1.05744843424703e-05,"3.24809952720857","3.40634612661493","5.0123269745845","9.89252597761286",0.00455241779094782,0.0598833048314093,-0.679879247013914
"TOMM6",1.81839562391649e-05,"2.8823852843703","3.09840404347533","6.53727486350468","9.71352760917976",0.00455241779094782,0.102975744182391,-0.39599912175078
"NUDT1",1.84894241906763e-05,"3.28712884357579","3.40277315023451","0.166574861880395","0.396631867409067",0.00455241779094782,0.1047056091918,-0.867563735093611
"NDUFA5",3.31218896687521e-06,"3.20342892782304","3.34195450461364","15.2301366540588","25.6783083929891",0.00455241779094782,0.0187569261194143,-0.522370464548749
"OTUD6B-AS1",1.11494716561513e-05,"2.75874083480379","3.04538762718458","9.93386089634352","15.9736751236616",0.00455241779094782,0.0631394579887848,-0.474992848665177
"POLR2K",7.02645585065948e-06,"3.08030189440066","3.27466596905012","6.84668402610642","11.0903227955493",0.00455241779094782,0.0397908194822846,-0.48230845655356
"BAG1",1.64889999841174e-05,"3.24662414551508","3.42476607298188","3.64998388032574","6.00788659161599",0.00455241779094782,0.0933772069100568,-0.49835028681911
"SELENOH",3.03843156828991e-06,"3.6151685091617","3.58868889539907","13.4042200241598","24.5003494951298",0.00455241779094782,0.0172066379712258,-0.603117798002458
"NEDD8",5.01004845408768e-06,"3.14299090981307","3.30078601822393","13.1108796501099","22.703308906437",0.00455241779094782,0.0283719043954985,-0.549068287499363
"RSL24D1",9.65268179496683e-06,"2.98531230422135","3.15617668286484","8.39281043863035","12.7185097709478",0.00455241779094782,0.0546631370048972,-0.415682955482069
"C18orf32",6.95501666388921e-06,"3.15481872686593","3.27733311869949","8.77759998376439","14.4535157854558",0.00455241779094782,0.0393862593676046,-0.49873467200458
