"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"PER3",0.899720856696693,"1.59076987535664","1.75811754089939","3.71344882463998","4.04840430637095",0.949623111626082,1,-0.086361757918225
"NPAS2",0.87392418742427,"5.48692344334846","5.50588877139941","24.1469968593419","22.5436485147667",0.949623111626082,1,0.068706654757512
"PER2",0.505636754150048,"4.35744292681167","4.32595457844933","8.84880179491233","9.48554634531862",0.949623111626082,1,-0.0694871432622198
"NR1D2",0.651234939183411,"2.69216119644288","2.79330571344629","24.2494401367095","24.3946961924193",0.949623111626082,1,-0.00597220953693219
"CLOCK",0.266500779569124,"0.667614489189686","0.438387636579407","15.8605718523714","13.9548292546044",0.924308854605848,1,0.128010640336641
"ARNTL",0.42882980517441,"0.210626134444588","0.00206461584869539","12.9016707095858","11.8380770842977",0.941190223995879,1,0.0860356075072339
"CRY2",0.32622665456677,"3.22916187629163","2.88400070252825","5.98784377076941","6.65805619348146",0.924308854605848,1,-0.106096203280276
"ARNTL2",0.113625777167877,"6.10897958479317","5.91864936168894","13.0473742943812","11.8290830277825",0.924308854605848,1,0.0980257474872403
"CRY1",0.949623111626082,"5.44935469159524","5.40963291571259","2.04131802911","2.25432099603649",0.949623111626082,1,-0.0992531252776236
"FBXL3",0.163856602890401,"2.71822130833265","2.83205467354893","11.9062795504568","10.0704391068296",0.924308854605848,1,0.167461643027397
"RORA",0.607467793566914,"0.270511405650533","0.17240377195863","116.906547357801","132.310488632444",0.949623111626082,1,-0.12377647203232
"PER1",0.698022029835217,"2.81264259969534","2.66117116406728","6.23208764568832","6.46005917899479",0.949623111626082,1,-0.0359271063041892
"NR1D1",0.803400943769029,"2.571335925253","2.53216651476278","9.24083417990435","9.96039974974116",0.949623111626082,1,-0.0749850455181817
"CSNK1D",0.0753093839336821,"2.97194446847549","2.99572442020319","9.28869670818121","7.14536412136361",0.924308854605848,1,0.262334481444053
"DBP",0.442913046586296,"2.86339699085938","2.92320603994151","6.09146039735969","6.74147718505552",0.941190223995879,1,-0.101391212336945
"CSNK1E",0.297763231112384,"2.49826886902055","2.31999938820117","11.8970832484907","9.3023284582227",0.924308854605848,1,0.246028524232142
"TEF",0.846375141234677,"2.63897204090858","2.59631530159057","26.2119543863948","26.6659384663629",0.949623111626082,1,-0.0171714571260559
