"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"NOC2L",0.104532332639631,"2.72857828744951","2.7314333592087","7.34901452488922","5.5018913357659",0.777371156455343,1,0.289474313633411
"KLHL17",0.27122700671748,"1.34896993280917","1.1254774737832","1.52040857154334","0.921382116763908",0.896674277050563,1,0.500859531240408
"HES4",0.510158202033289,"4.21772220113251","3.99277957374002","5.77737026643899","6.11162381859337",0.949016719234307,1,-0.0562438940158945
"ISG15",0.154673620212514,"2.95940565823519","3.19478854201389","1.74948604621608","2.68013962499723",0.839615377948342,1,-0.426546835121062
"C1orf159",0.888713218329688,"6.14301767928055","6.15681218119634","6.54881287512931","6.1019956414484",0.991444118893724,1,0.0706679207710963
"SDF4",0.96355022080974,"2.78097925252843","2.75018044055631","5.9911065805783","5.83391906230499",0.996429998725858,1,0.0265871351570354
"B3GALT6",0.403007562714392,"3.04578822232829","3.17335152148526","3.16101476526556","3.26408096800637",0.932530885410376,1,-0.0320851388719125
"UBE2J2",0.556315729079386,"2.43761758261293","2.1927089689355","2.59625437486167","2.36540908095177",0.956544288399254,1,0.093118801372156
"SCNN1D",0.387373793457595,"1.06342608557986","0.430345502709016","1.32824127846329","1.31212504991294",0.932071649645706,1,0.0122077217276419
"ACAP3",0.588059798193356,"2.60348321628445","2.63656174532657","7.15907443929671","4.3115403579134",0.963561354755848,1,0.507085472468324
"PUSL1",0.160795417446407,"3.43367677966473","3.4591763998247","0.745176387519375","1.09475146781256",0.847086615067079,1,-0.384661694327925
"INTS11",0.456035335064619,"1.75332296901409","1.82278793733233","5.60961724634499","4.51014566711049",0.942498154100061,1,0.218153038486939
"CPTP",0.715392307944575,"2.82612333752425","2.89044388557908","3.67497349741083","3.83454717046919",0.975992847783691,1,-0.0425054286930311
"DVL1",0.532984383935151,"2.76659541014788","2.79765420299449","5.7054389931735","6.476725635575",0.951481740516879,1,-0.126795150302649
"AURKAIP1",0.0255759979903176,"3.01143781116851","3.24027089533864","8.10549386391619","10.4205480592611",0.633060599828716,1,-0.251237545228102
"MRPL20-AS1",0.0614488628923677,"3.61384783776736","3.737818418352","0.779418406666742","1.15348300764134",0.708829757761092,1,-0.391993337292181
"MRPL20",0.125180817662314,"3.08605463318664","3.24225529412054","5.89655350163399","7.54900155396799",0.80332937234026,1,-0.247047282045466
"ANKRD65",0.00876537804347812,"3.04949551088054","3.2433706482472","3.60123205844457","4.84776493355054",0.500380596284386,1,-0.297241734918867
"VWA1",0.643206970435495,"2.52910889243291","2.5532233755391","0.56603615325586","0.398018420676425",0.965006115004771,1,0.352159663853611
"ATAD3C",0.390406802161419,"1.11117548992923","1.62351616798994","0.368708007344868","0.475706505724683",0.932473088890009,1,-0.254796056670349
"ATAD3B",0.326915129551568,"6.00077784505073","6.19851179392143","4.05565349253431","3.09827079590185",0.918740667142125,1,0.269267683719855
"TMEM240",0.525475390309621,"3.04962159831855","3.18852577352109","6.56941763392507","6.810118461191",0.951086573880772,1,-0.0359843268186669
"SSU72",0.0398736651314924,"2.7912344831557","2.97375453178282","23.0133833810668","21.5328524441843",0.652993293689233,1,0.066496143274744
"FNDC10",0.48426200782773,"2.73263811704924","2.9691289833073","4.96652063002489","4.46225103819977",0.945260337522717,1,0.107066164710028
"MIB2",0.476714164821223,"1.69213839296967","1.68578761074772","4.14625265901623","2.55063533413608",0.944783042821052,1,0.485862473806147
"CDK11B",0.0668408147687536,"5.64565912247413","5.41671244830632","2.55369992117221","1.13877182268258",0.718138403379502,1,0.807592923914262
"CDK11A",0.999794959695177,"6.19656114781798","6.20243842680264","2.12315872678168","2.11732006195068",0.999920878012742,1,0.00275377796309494
"NADK",0.32088949962016,"2.80247795140688","2.80337320662404","2.19592789703333","1.58480169530233",0.917138933061061,1,0.326145403206726
"GNB1",0.364659958879666,"3.15668341637841","3.23214238815715","47.8716927446117","51.3014919680254",0.926089501374413,1,-0.069195470889085
"CFAP74",0.539043307034758,"6.06689262318361","6.07928255192238","2.83572420606904","2.14101765093457",0.953033832217741,1,0.281016102612269
"GABRD",0.944040078813823,"3.15593219216107","3.18195869704729","32.2531916421055","32.5621391173018",0.993105777795015,1,-0.0095332326904819
"FAAP20",0.963037820222925,"4.25010444337576","4.17787316852323","1.52219273930229","1.44000532664199",0.996429998725858,1,0.0555050743307244
"MORN1",0.977014779498433,"6.08509228668894","6.12755229699793","2.47403670748581","2.50651439813672",0.998565308426844,1,-0.013041990861888
"RER1",0.562306249972705,"2.99143204128335","3.05092495579274","7.21884061226628","6.55167343241765",0.956544288399254,1,0.0969738571103678
"PEX10",0.583423593063249,"3.62793107809814","3.63692960020403","1.69688891097218","2.05560770966301",0.962682569188022,1,-0.191775004593466
"PLCH2",0.461292764799122,"3.35938772312901","3.21565489000656","3.18931803526531","2.69717217161862",0.943675532286887,1,0.167603231576114
"PANK4",0.711802566265755,"2.76340570278015","2.6861672895174","2.91786536796371","3.26091788993732",0.975651814671826,1,-0.111156406505378
"TNFRSF14",0.843767164972266,"3.03515491316143","2.80469614831898","1.21721204738254","1.28762540259542",0.988473077776116,1,-0.05623671227552
"PRXL2B",0.729678386747033,"2.81664058503831","2.78742524796075","8.85748349889029","8.21795261113382",0.975992847783691,1,0.0749415908296791
"TTC34",0.716432250746669,"4.98195199669927","5.28420736462144","0.455435299108169","0.380890631836216",0.975992847783691,1,0.178741384570153
"PRDM16",0.692816072943832,"1.27388248135039","1.62121597097411","0.507441873934074","0.473898058755344",0.974214783804485,1,0.068389937588268
"MEGF6",0.385798644986304,"6.1262028532036","0.332426306899653","0.322922431063335","0.393649091620988",0.931145173892703,1,-0.198047739172482
"TPRG1L",0.156448924327521,"2.9662099524915","3.04879748028255","26.5446435869803","28.938871890151",0.840695715899163,1,-0.0863577602558948
"LRRC47",0.0911534613944768,"3.0012740640374","3.15969140702958","10.8961123662441","11.0421882289503",0.764667374861242,1,-0.0133171683839995
"CEP104",0.307086115462507,"6.17382045170227","6.21857373698549","3.14468172713949","4.17058100941285",0.911826962242194,1,-0.282342671505832
"DFFB",0.792128742072395,"0.0739677936895317","0.209356737800302","2.30669796750678","2.10934359746993",0.981707429995359,1,0.0894402427551966
"C1orf174",0.28367617750006,"2.86669190651648","2.92664419016592","2.18136765117791","1.67634522173372",0.904342851377827,1,0.263336082613051
"AJAP1",0.0736136090280608,"4.73757256256773","5.0898786236748","10.6151609807988","5.97517203734751",0.732849133934062,1,0.574670370182979
"NPHP4",0.574453495270078,"5.61390313574321","5.6912916240538","8.12770739865216","6.99648313619227",0.957871737811865,1,0.149871277316389
"KCNAB2",0.115477566090395,"2.90036292668183","2.98398184473143","33.5578858740053","27.4284451799719",0.792762117517491,1,0.201691264055315
"CHD5",0.714062743133082,"2.54428280753718","2.28704862071316","14.5716048427306","13.374635036982",0.975992847783691,1,0.0857147557507707
"RPL22",0.0320452930811811,"3.23086389922722","3.36927780389731","18.7779606043726","24.4153378765174",0.648736237328647,1,-0.262527662441615
"RNF207",0.603466479664484,"5.74574691263673","5.91060099180599","2.0054903206437","2.23443084015038",0.964264502226805,1,-0.108097958173141
"ICMT",0.727503909356894,"2.96537061017778","2.99757774731274","6.95655578649431","6.54179443648913",0.975992847783691,1,0.06147298709903
"ACOT7",0.448552839534586,"3.26001477573327","3.06479141863192","8.15565441728117","10.0581223058153",0.942498154100061,1,-0.209669017508329
"TNFRSF25",0.904333039647503,"1.2367749457481","1.1286949956614","11.153963772302","10.779956371523",0.992156166335897,1,0.0341064117022681
"ZBTB48",0.671958582242523,"4.66974354728212","4.94227940296598","1.15670280657004","0.873434540114498",0.968187885617276,1,0.280895641657818
"KLHL21",0.0352275733841829,"2.44405312398973","2.3850548712205","9.4611875631442","7.66364247706003",0.650241280364549,1,0.210710520473478
"PHF13",0.740078861563031,"2.87118971252201","2.84899766755217","3.22988024893893","2.98690936359257",0.978437974474567,1,0.0782058667666291
"THAP3",0.0265330028354196,"2.52492906928161","2.96109602145638","1.77350473427667","1.54523583069843",0.635105108584891,1,0.137781124751998
"DNAJC11",0.408756495548207,"5.94160734924972","5.61160790731125","3.76113511195558","4.4679055842647",0.934011309635863,1,-0.172198946121129
"CAMTA1",0.480574824103094,"0.0118594444513919","0.183624541029783","40.609093637817","47.2356045140529",0.945260337522717,1,-0.151155918395618
"PARK7",0.0410583145316247,"3.05231971600257","3.21506658215189","12.2396906394147","16.4148156087124",0.653612215154644,1,-0.293500315586293
"SLC45A1",0.887559092510854,"3.61543345227088","3.72454417313799","2.53330037375434","2.52290424273505",0.991444118893724,1,0.0041122329724006
"RERE",0.694871386763481,"6.21603297593372","6.21961856708655","62.7762629939798","68.1506762386189",0.974373780497646,1,-0.0821440566706916
"RERE-AS1",0.341640951517775,"4.71532901857824","4.4883417876959","1.54896996616992","1.1091192891519",0.923658999881073,1,0.334023904880007
"ENO1",0.567910182168871,"2.91887799342982","2.99922032105793","34.3385272927836","35.0070698759429",0.957142099929612,1,-0.0192820690542457
