"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","amp_ratio_CTL","amp_ratio_AD","mesor_CTL","mesor_AD","BHQ","Bonf","Log_AD_CTL_ampRatio"
"INTS11",4.75025913184809e-21,"1.75332296901409","1.82278793733233","5.60961724634499","4.51014566711049","0.140199106272292","0.172969675923712","32.1695750210487","32.4312178790177",1.03774550250671e-20,6.66128838059058e-17,0.218153038486939
"CPTP",1.13644473699534e-60,"2.82612333752425","2.89044388557908","3.67497349741083","3.83454717046919","0.388925609041394","0.417173480096236","9.85933320235818","8.80922127783164",1.10823119241208e-59,1.59363645468857e-56,-0.0425054286930311
"DVL1",1.83468787070334e-47,"2.76659541014788","2.79765420299449","5.7054389931735","6.476725635575","0.251857614279536","0.232772563728777","25.7158222279772","24.5107881348997",9.77872596384376e-47,2.57278280108729e-43,-0.126795150302649
"AURKAIP1",1.46695008017699e-43,"3.01143781116851","3.24027089533864","8.10549386391619","10.4205480592611","0.426819605501815","0.402201676976843","24.4144081596477","20.1528097168597",6.70284815064253e-43,2.05710409743219e-39,-0.251237545228102
"CCNL2",0.195770362542743,"1.72656411002684","0.472496464858533","0.766287788032694","1.53040404474911","0.0309001092031634","0.0159604380755094","49.5274639544782","48.0117014587794",0.202753899109076,1,-0.691729259483786
"MRPL20-AS1",4.68839391391663e-28,"3.61384783776736","3.737818418352","0.779418406666742","1.15348300764134","0.372931113580607","0.309530874214274","3.09301896687155","2.51806353290363",1.27019605592838e-27,6.57453478548529e-24,-0.391993337292181
"MRPL20",7.71260920409657e-35,"3.08605463318664","3.24225529412054","5.89655350163399","7.54900155396799","0.30646783518017","0.282490634263609","24.6322800875008","20.8734477764369",2.60173006661165e-34,1.08153918869046e-30,-0.247047282045466
"ANKRD65",1.63243422969478e-50,"3.04949551088054","3.2433706482472","3.60123205844457","4.84776493355054","0.515765898359038","0.495888179905578","9.3991575421605","7.26218571922864",9.9312907605249e-50,2.28916252030099e-46,-0.297241734918867
"VWA1",1.4990768142091e-05,"2.52910889243291","2.5532233755391","0.56603615325586","0.398018420676425","0.196961749766759","0.277782538899716","2.02079043848745","2.03769522554551",1.85065183252524e-05,0.210215541656542,0.352159663853611
"ATAD3C",9.40385188923378e-06,"1.11117548992923","1.62351616798994","0.368708007344868","0.475706505724683","0.279743049410089","0.205611644283059","1.70051233347114","1.7932253235487",1.17009951235781e-05,0.131870215042725,-0.254796056670349
"ATAD3B",1.06357000626998e-16,"6.00077784505073","6.19851179392143","4.05565349253431","3.09827079590185","0.172657430193327","0.220043406080654","17.9446131709054","18.4311521293566",2.00140126112774e-16,1.49144421979239e-12,0.269267683719855
"ATAD3A",0.000757994241188286,"4.43843882426918","3.73365487379279","0.619422127871506","1.07951043776256","0.0842319868747121","0.0467022110015396","12.8159203862571","13.2632291831127",0.000876358582256026,1,-0.5554759273909
"TMEM240",3.4243349811116e-43,"3.04962159831855","3.18852577352109","6.56941763392507","6.810118461191","0.271944136434936","0.301414069371945","25.0423434403424","21.7953251074634",1.54701834536495e-42,4.8019449440128e-39,-0.0359843268186669
"SSU72",1.19695197321634e-89,"2.7912344831557","2.97375453178282","23.0133833810668","21.5328524441843","0.351483465766104","0.401252114473244","61.2627748996689","57.3539242560213",8.83413553705933e-88,1.67848575204127e-85,0.066496143274744
"FNDC10",3.62607818176736e-17,"2.73263811704924","2.9691289833073","4.96652063002489","4.46225103819977","0.241229463615624","0.290655492415518","18.4979519969001","17.0873104401028",6.94461818395571e-17,5.08484943429237e-13,0.107066164710028
"MIB2",4.84048539758855e-05,"1.69213839296967","1.68578761074772","4.14625265901623","2.55063533413608","0.0755440943988305","0.120528911662124","33.7635304841985","34.4004820240917",5.86166897499e-05,0.678781267303842,0.485862473806147
"CDK11B",2.65204219036924e-06,"5.64565912247413","5.41671244830632","2.55369992117221","1.13877182268258","0.0905991194599681","0.198964418524387","12.5693475772218","12.8349578286994",3.37534830600362e-06,0.0371895876355479,0.807592923914262
"SLC35E2B",0.00191156329217463,"0.218708895512944","0.436990871727006","1.79732382166767","2.06325560534613","0.0808420745654434","0.06819494448191","25.5220516845579","26.3556754143915",0.00216682984772167,1,-0.137986333413589
"CDK11A",7.45351989680683e-09,"6.19656114781798","6.20243842680264","2.12315872678168","2.11732006195068","0.191417170834575","0.18308154016867","11.0612859479597","11.5967930181582",1.05257512097605e-08,0.000104520709512922,0.00275377796309494
"SLC35E2A",0.877604793458744,"2.39558152995045","0.397317016289343","0.510174036615212","0.725120493636936","0.0225306944078583","0.0148201944898747","32.1836726605296","34.4242470612492",0.879612037643626,1,-0.351585923393663
"NADK",6.54722777409298e-16,"2.80247795140688","2.80337320662404","2.19592789703333","1.58480169530233","0.0959788559720464","0.141203769477606","16.5119877628454","15.5514821251397",1.19640050920128e-15,9.18117750761059e-12,0.326145403206726
"GNB1",1.82146411591828e-92,"3.15668341637841","3.23214238815715","47.8716927446117","51.3014919680254","0.210907436133239","0.208586098364227","243.241741062255","229.505672334019",1.76154422741531e-90,2.5542391297522e-88,-0.069195470889085
"CFAP74",6.5693533865448e-12,"6.06689262318361","6.07928255192238","2.83572420606904","2.14101765093457","0.108470473798977","0.141425877140291","19.7382529636812","20.0509571756523",1.0364766262322e-11,9.21220425395177e-08,0.281016102612269
"GABRD",4.22492270183211e-81,"3.15593219216107","3.18195869704729","32.2531916421055","32.5621391173018","0.345212851705963","0.374763768571313","94.3248171566823","86.0627263010568",1.5550155130654e-79,5.92460910477917e-77,-0.0095332326904819
"PRKCZ",8.8250036326207e-07,"2.61537424374737","2.56403774997111","5.68941702351117","4.76336275850929","0.0510937467971707","0.0610433122932018","93.227900811789","93.2029539318557",1.14617973455812e-06,0.012375302594024,0.177653905875999
"FAAP20",1.30149239555572e-08,"4.25010444337576","4.17787316852323","1.52219273930229","1.44000532664199","0.133109929044158","0.138983276311058","10.818166135182","10.9523446252301",1.81889853128143e-08,0.000182508278628779,0.0555050743307244
"SKI",0.147093702119953,"5.8699602732441","0.7408461004878","0.655307890360438","2.10112513370051","0.0473263887759741","0.0143537266928368","44.3964812875638","45.6541986888651",0.153303231871282,1,-1.16512307137649
"MORN1",2.906161511258e-17,"6.08509228668894","6.12755229699793","2.47403670748581","2.50651439813672","0.148984289391649","0.140643580358458","16.8240182127366","17.5908256969869",5.58491200114717e-17,4.07531028723709e-13,-0.013041990861888
"RER1",2.88724254598801e-59,"2.99143204128335","3.05092495579274","7.21884061226628","6.55167343241765","0.200015602670936","0.235531427423809","32.7558117713267","30.6491608836425",2.62737198068721e-58,4.04878022223899e-55,0.0969738571103678
"PEX10",6.44563203258254e-23,"3.62793107809814","3.63692960020403","1.69688891097218","2.05560770966301","0.214592852660457","0.186111212505571","9.57910612668694","9.11760709162747",1.49821147012937e-22,9.0387097992905e-19,-0.191775004593466
"PLCH2",1.07956790286005e-22,"3.35938772312901","3.21565489000656","3.18931803526531","2.69717217161862","0.309772350664514","0.40639825915174","8.70694936404986","7.84776500254272",2.49075036225839e-22,1.51387807018065e-18,0.167603231576114
"PANK4",4.59388829851998e-30,"2.76340570278015","2.6861672895174","2.91786536796371","3.26091788993732","0.286623248547112","0.273111137986351","11.3770181116391","10.6838021674148",1.32770188809039e-29,6.44200956101457e-26,-0.111156406505378
"TNFRSF14",3.07407435900069e-05,"3.03515491316143","2.80469614831898","1.21721204738254","1.28762540259542","0.116315581627148","0.119123581118106","11.0701024280903","10.2180612432708",3.7520884964981e-05,0.431077447362667,-0.05623671227552
"PRXL2B",5.10191983181484e-55,"2.81664058503831","2.78742524796075","8.85748349889029","8.21795261113382","0.370008168634523","0.436382673733671","22.2101923897014","20.297514159089",3.77342941991242e-54,7.15442218015395e-51,0.0749415908296791
"TTC34",0.00119971462040656,"4.98195199669927","5.28420736462144","0.455435299108169","0.380890631836216","0.164385686007338","0.185814528409612","2.31705473321572","2.45102093472584",0.00137391573066241,1,0.178741384570153
"PRDM16",0.000172631758093591,"1.27388248135039","1.62121597097411","0.507441873934074","0.473898058755344","0.190452203031472","0.186627633163833","2.48827816749924","2.71900717665218",0.000204685477614478,1,0.068389937588268
"MEGF6",3.65907865972285e-06,"6.1262028532036","0.332426306899653","0.322922431063335","0.393649091620988","0.236089045096134","0.173361009065282","1.66737550851077","1.86271660971778",4.63390770751319e-06,0.0513112600452935,-0.198047739172482
"TPRG1L",1.53320250062948e-107,"2.9662099524915","3.04879748028255","26.5446435869803","28.938871890151","0.482266291173867","0.518469022386759","60.0060017043944","51.1981284142738",1.19444992590707e-104,2.15000986663272e-103,-0.0863577602558948
"WRAP73",0.115148675251486,"2.94058101983835","3.28814788482637","0.383596327642195","0.465687024801909","0.0533082932813081","0.0451987713870453","8.73573315027132","8.48687510457729",0.120574213937544,1,-0.193923018331359
"LRRC47",6.59890778490423e-96,"3.0012740640374","3.15969140702958","10.8961123662441","11.0421882289503","0.369056612744348","0.410499144646956","29.9200389523963","26.5435689899308",8.64826952034692e-94,9.2536483867712e-92,-0.0133171683839995
"CEP104",6.04207973785293e-23,"6.17382045170227","6.21857373698549","3.14468172713949","4.17058100941285","0.137608024481721","0.101040416790236","30.3076875430825","31.1230082677507",1.40557538427193e-22,8.47280841639116e-19,-0.282342671505832
"DFFB",4.13265286500219e-16,"0.0739677936895317","0.209356737800302","2.30669796750678","2.10934359746993","0.144903084867294","0.15289207038557","14.5569267859392","15.0871000810549",7.60826980778859e-16,5.79521911259257e-12,0.0894402427551966
"C1orf174",9.38073997272378e-26,"2.86669190651648","2.92664419016592","2.18136765117791","1.67634522173372","0.218721331882971","0.308456276776829","7.66429688088523","7.07188608373224",2.37576515509311e-25,1.31546116637506e-21,0.263336082613051
"AJAP1",1.86253734684357e-08,"4.73757256256773","5.0898786236748","10.6151609807988","5.97517203734751","0.0787520997280357","0.139382188710752","75.8731774515513","76.1586618705464",2.58546438475424e-08,0.000261183612147874,0.574670370182979
"NPHP4",1.38212806735228e-28,"5.61390313574321","5.6912916240538","8.12770739865216","6.99648313619227","0.15467207292868","0.169126332072646","45.2343012136287","48.0570192651078",3.81077111452635e-28,1.9381581888481e-24,0.149871277316389
"KCNAB2",2.74395965324101e-58,"2.90036292668183","2.98398184473143","33.5578858740053","27.4284451799719","0.167429450258399","0.207178870149574","163.820911659453","161.97542659528",2.37082847919893e-57,3.84785462173987e-54,0.201691264055315
"CHD5",5.45848755398153e-06,"2.54428280753718","2.28704862071316","14.5716048427306","13.374635036982","0.0937617173932693","0.102302410624701","142.644945173989","142.436573622755",6.85881460300027e-06,0.076544370969483,0.0857147557507707
"RPL22",3.53071320799927e-52,"3.23086389922722","3.36927780389731","18.7779606043726","24.4153378765174","0.363326047231478","0.322010529437814","67.1995252268886","58.3147409407894",2.30606387125169e-51,4.95111913157738e-48,-0.262527662441615
"RNF207",1.30407461021734e-17,"5.74574691263673","5.91060099180599","2.0054903206437","2.23443084015038","0.210519876302096","0.181083105764651","10.6138711431883","11.0749719703294",2.5363437252535e-17,1.82870382590778e-13,-0.108097958173141
"ICMT",8.97453928338764e-78,"2.96537061017778","2.99757774731274","6.95655578649431","6.54179443648913","0.310553816094365","0.35023499625149","21.0649301263177","19.8625376131718",2.48224781796735e-76,1.25849964370945e-73,0.06147298709903
"GPR153",0.0964926276121543,"4.18903914878615","4.65613647876544","0.934272693043083","0.624689587810283","0.0856018778107391","0.126705118827009","7.29761547043904","7.37359864930675",0.101440596521871,1,0.402513491332288
"ACOT7",1.51002458246926e-18,"3.26001477573327","3.06479141863192","8.15565441728117","10.0581223058153","0.13041526588164","0.110689289242134","77.1238109113982","73.6806105913333",3.02630766327947e-18,2.11750747199664e-14,-0.209669017508329
"TNFRSF25",4.43189790927823e-14,"1.2367749457481","1.1286949956614","11.153963772302","10.779956371523","0.174646323108568","0.176714614301739","61.7244965691128","63.1185135217887",7.57908590022056e-14,6.21485043818086e-10,0.0341064117022681
"PLEKHG5",0.00540721570722346,"3.83722289608556","4.25735931134474","2.34257150973633","1.90195059403368","0.0518054229448246","0.0624457238284589","36.7133494124613","37.5137217749525",0.00601120864613878,1,0.208369273777855
"NOL9",0.000884729224620239,"4.77443622547937","5.81260304345552","2.02034295304853","1.204513255537","0.0402536876007081","0.0666287255469166","29.9230536959752","30.3224012836011",0.00101943779103119,1,0.517191727714958
"ZBTB48",0.00123317249631883,"4.66974354728212","4.94227940296598","1.15670280657004","0.873434540114498","0.0860468511478392","0.113989356677061","10.1506856841725","10.1474632394588",0.00141165534007175,1,0.280895641657818
"KLHL21",7.57571878580622e-73,"2.44405312398973","2.3850548712205","9.4611875631442","7.66364247706003","0.300541201886814","0.393965024084738","25.49947371258","24.0152982745727",1.46935414292338e-71,1.06234304533361e-68,0.210710520473478
"PHF13",4.87553751205068e-53,"2.87118971252201","2.84899766755217","3.22988024893893","2.98690936359257","0.368057487377799","0.428530259164929","8.1153337889486","7.53711127711952",3.30927698603517e-52,6.83696625314867e-49,0.0782058667666291
"THAP3",4.81256679512143e-25,"2.52492906928161","2.96109602145638","1.77350473427667","1.54523583069843","0.196840878217501","0.237471217705504","7.85017748697","7.46829342693667",1.19150113290939e-24,6.74866241679878e-21,0.137781124751998
"DNAJC11",8.06457932181262e-11,"5.94160734924972","5.61160790731125","3.76113511195558","4.4679055842647","0.100253461179652","0.0845614791342259","44.5660980847168","44.4781140356529",1.22087440170332e-10,1.13089595829778e-06,-0.172198946121129
"CAMTA1",1.4970096582006e-21,"0.0118594444513919","0.183624541029783","40.609093637817","47.2356045140529","0.106088614438284","0.0862884305780384","445.246690836289","470.620375938933",3.32266008815242e-21,2.0992566436947e-17,-0.151155918395618
"VAMP3",0.170115222694094,"1.10494862260637","1.19207281718659","0.324031177793042","0.381767246975716","0.0383068431803497","0.0332593588428064","9.96603257486776","9.74255635307069",0.176705612432539,1,-0.163971382877489
"PER3",6.38362173100727e-05,"1.59076987535664","1.75811754089939","3.71344882463998","4.04840430637095","0.0870482214274219","0.0774233247453553","46.5076050950264","47.9629212108041",7.6938141412905e-05,0.89517527533915,-0.086361757918225
"PARK7",3.79998590243556e-40,"3.05231971600257","3.21506658215189","12.2396906394147","16.4148156087124","0.394618795226947","0.354798220295732","41.5966391040044","34.4976100196123",1.54545250318602e-39,5.32872023098539e-36,-0.293500315586293
"ERRFI1",0.000105718975229471,"2.8319066524787","3.10108104517332","2.54943602923287","1.20832558133734","0.0438356825337363","0.0917931896563295","27.5648857618996","27.7736947455238",0.000126277443751522,1,0.746636585530041
"SLC45A1",3.87355971761215e-19,"3.61543345227088","3.72454417313799","2.53330037375434","2.52290424273505","0.146463143659807","0.153018388421975","17.2255229520066","16.5555290437925",7.92514267873872e-19,5.43189279200752e-15,0.0041122329724006
"RERE",6.65230387561087e-64,"6.21603297593372","6.21961856708655","62.7762629939798","68.1506762386189","0.17510857847648","0.153741811729587","389.190962724723","408.322643578544",7.66518136792861e-63,9.32852572476912e-60,-0.0821440566706916
"RERE-AS1",3.32573497083253e-11,"4.71532901857824","4.4883417876959","1.54896996616992","1.1091192891519","0.27797920436137","0.382684946819478","3.98993619576685","4.04763756464298",5.10584426275285e-11,4.66367814959846e-07,0.334023904880007
"ENO1",2.28946745214854e-83,"2.91887799342982","2.99922032105793","34.3385272927836","35.0070698759429","0.410694498037733","0.445358554164334","85.2387116048645","77.1031048392369",9.69945682219909e-82,3.2105202081479e-79,-0.0192820690542457
"GPR157",2.48487976050957e-17,"5.96823157147042","6.07353676168688","1.1691798220122","0.930969367374806","0.404511070795276","0.431493946233758","2.30146820344003","2.70960886523957",4.79173114433797e-17,3.48454688816257e-13,0.227831401335863
"MIR34AHG",1.04365948277294e-38,"6.20828498713951","0.0689492078916137","25.5837022783042","20.8386009410665","0.637921473787082","0.590770046640916","32.6664045612952","43.3056862374314",4.03508048715879e-38,1.46352369269249e-34,0.205148437711519
"LNCTAM34A",4.33285916117883e-18,"5.52397141496178","5.89915635961601","2.34496984772369","1.75989521777526","0.457793378130883","0.468805235344675","3.84430029320369","5.00201292760654",8.54566582520545e-18,6.07596840172107e-14,0.287018271779217
"H6PD",1.56199096772007e-34,"6.08289972323854","6.20605449026142","3.49378440423508","2.90458683006989","0.272884233795892","0.304225316974255","10.6440258188108","11.484200062583",5.225142972409e-34,2.19037993403385e-30,0.184694352220623
"SPSB1",0.820152909721399,"5.40812688577586","6.23257446488093","0.199532773039587","0.131695270129189","0.0369840149193806","0.0568037355834117","3.56087002496253","3.51266991493173",0.824090301878989,1,0.415487804598758
"SLC25A33",1.24875633088881e-19,"5.39612639392898","5.56084717872284","2.71129517403562","2.08307544122745","0.130718858716674","0.166989907248988","15.9355387713597","16.236281693318",2.59696129735337e-19,1.75113100280538e-15,0.26358106551371
"TMEM201",3.54970049841707e-08,"2.52888280750925","2.9604706032024","2.0237472413839","1.162804900057","0.126237816492739","0.210591430700984","9.21122475311417","9.60982711712231",4.87249902988475e-08,0.000497774500893026,0.554115759178778
"PIK3CD",7.44434134292204e-16,"0.567670615696079","0.157607862642007","1.9684757532882","2.4056002091354","0.279928626695152","0.202298211961675","8.59361987209386","9.73056427044012",1.35644488892666e-15,1.04391998651796e-11,-0.200539925657509
"CLSTN1",8.6337581194133e-105,"2.97504829520612","3.04609119616104","105.613188363081","104.712865004741","0.280121775316007","0.304656003361051","373.811942633212","346.663736141504",3.56091735613332e-102,1.21071190108533e-100,0.00856126802210357
"CTNNBIP1",4.7959589904968e-05,"5.06517792967228","5.23734193910295","1.93911953220545","1.11358610776454","0.0555360280345826","0.0937768553811983","20.0515979837647","20.6780183055086",5.80825053318392e-05,0.672537329237366,0.55464848522336
"LZIC",3.09561451940078e-16,"3.44806253255785","2.92088816988131","1.3152893603156","1.93565723480392","0.134424882318915","0.0936281228435257","14.39954568985","14.0480159205344",5.72991056039561e-16,4.34098024055571e-12,-0.386390237750479
"NMNAT1",4.18224991217525e-37,"5.69124809170801","5.89511196892191","3.72487349272501","3.30356372859799","0.308061409383454","0.32002777298751","10.723718154798","11.6392194900859",1.53447646568377e-36,5.86476905184335e-33,0.120031086032562
"UBE4B",9.04435534672968e-76,"6.23950698227779","6.19246959758139","29.560795808188","31.8106683629034","0.245321761645316","0.211727555912499","129.669166524635","139.617139964553",2.1387688874737e-74,1.2682899502719e-71,-0.0733526991242517
"KIF1B",7.48442349327716e-30,"5.96896357128478","5.93353459801123","36.7508360197394","35.6939301839917","0.0927587280167912","0.0910675250425796","384.804006556993","403.555888913815",2.15113897614728e-29,1.04954070646226e-25,0.0291803227638478
"PGD",4.4505442686392e-16,"2.87902573714958","3.28624988654489","3.21467276312748","2.82807365747729","0.11693461057677","0.135876162372548","24.1850863788579","23.6588427800412",8.17955206803768e-16,6.24099822791275e-12,0.12812977462176
"CENPS",0.044051078234738,"5.99722763883681","5.47813283922397","0.643745188599012","0.183843677808319","0.0291161187478243","0.102042255185605","6.31415469213447","6.30861389164815",0.0470901257879045,1,1.25321715854396
"CORT",4.13241590058809e-13,"2.99272744264285","2.96956973880507","0.578423306466771","0.857234112209248","0.241729622156481","0.166389975598412","3.54625181871309","3.47631102406564",6.81992093373506e-13,5.79488681739468e-09,-0.393405092978092
"DFFA",0.064922749213052,"0.74317430142926","1.3466816201308","1.02616111556328","0.842207319945789","0.0481081791337135","0.0581989476672733","17.5065308043551","17.6319530969856",0.0687933891653792,1,0.197553838967225
"PEX14",3.65154975508791e-44,"5.74274192652766","5.87441358367547","8.12012660444597","7.89134138437265","0.154218777586116","0.149359621761822","51.1697830049658","54.3662772351875",1.70175082138909e-43,5.12056822155978e-40,0.0285796146313545
"CASZ1",0.0057701520877184,"5.51467873510813","5.731386678176","0.499504801667797","0.385473935169639","0.113897488790781","0.17093743827903","3.3843936267789","2.92214980344112",0.00640453084740186,1,0.259143633322354
"TARDBP",5.29740674953048e-48,"2.64937012906322","2.57592010893544","9.41132296656841","9.01952417589224","0.197414444592925","0.214338976777282","45.6882686294348","43.9085933322693",2.90064564032276e-47,7.42855348486659e-44,0.0425219547093187
"SRM",5.50724213105223e-59,"3.08554556675315","2.97477426801189","7.92157681652858","9.14942297981706","0.303522071949869","0.294864857740915","30.1441767349566","26.8651099260154",4.95051643613753e-58,7.72280564037454e-55,-0.144100535977856
"EXOSC10",4.88862413289953e-14,"5.82402602518249","5.73889795591305","3.43815656413558","3.28277989447036","0.114695635091712","0.11665481265443","28.6216636914335","29.4729080258398",8.3428472941037e-14,6.85531762156501e-10,0.0462448529819705
"MTOR",7.39368906934184e-49,"5.71142210560051","5.78110662281839","9.05411339773821","9.98520998564666","0.17010081185672","0.150306411910857","58.7017185670897","60.2377056482992",4.19933988737872e-48,1.03681701819381e-44,-0.0978858232200615
"UBIAD1",4.05508665327373e-05,"4.44010927995457","4.40275990172211","0.665270919880233","0.513351836842337","0.0872806446305508","0.112315352903441","5.88162288460744","5.92324114809287",4.92375791314032e-05,0.568644801388575,0.259232904121141
"DISP3",0.424581434145238,"2.60416578235792","2.07840655359081","0.918588183254481","0.916308735992952","0.101337295387432","0.0925587408977746","9.04216687932836","9.92438071590673",0.432570869733993,1,0.00248455203145604
"FBXO2",4.89524573893214e-78,"2.98810254839735","3.08996745930938","21.1572577574787","21.0910708199402","0.32818474985301","0.358080538710201","64.2658466896668","59.0851930509451",1.38678850499082e-76,6.86460309970454e-74,0.00313323598421462
"FBXO44",5.45480901171724e-29,"2.6578528508322","2.79701792901358","15.9541495721741","13.5657685478458","0.175484982821479","0.211447203611512","77.3044412674687","75.4521663076061",1.5243680105881e-28,7.64927867713109e-25,0.162169355475004
"FBXO6",1.47635333163668e-13,"3.29445135554939","3.24410127343768","0.738173532040954","0.779465683233091","0.196958897438131","0.188693408819433","3.95750429846885","3.91202605676247",2.47523945116465e-13,2.07029027695412e-09,-0.0544297282264918
"MAD2L2",1.71588409172281e-33,"2.8534430077142","2.96088531204163","1.73000754464988","1.63482724187388","0.325664896384505","0.390667669776985","5.01996764165726","4.42833558670844",5.5608603231405e-33,2.4061842618229e-29,0.0565886332653861
"MTHFR",6.12796171160217e-13,"6.00856692660858","0.0789387693911435","3.28168507854841","2.73947492544921","0.109917236339389","0.124604398822956","24.9230695447126","26.336831681289",1.00388326030137e-12,8.59324070817972e-09,0.180590764946656
"CLCN6",6.1591706102966e-37,"2.67233327678004","2.55481089832672","11.7361982307045","9.11301490739982","0.18118971293435","0.231959679220588","50.2954321181673","50.5958547198352",2.24746420682251e-36,8.63700494681892e-33,0.25297433016998
"KIAA2013",3.63418400786078e-41,"3.04677360995241","2.91089464859662","4.09122413375989","3.67947979623417","0.203813285827914","0.240137617288887","18.0531891298827","17.036998117784",1.53269661179644e-40,5.09621623422317e-37,0.106072842011797
"PLOD1",2.70461890938568e-09,"2.41924539630823","2.08699656584977","1.4576580372516","1.23914207512491","0.176777156588341","0.214343459875253","7.00962782205218","6.80057155977586",3.87404197817318e-09,3.79268709663154e-05,0.162411798463881
"MFN2",3.38892053367387e-80,"3.05175253218178","3.13224132327558","16.7995833490337","15.2866567333443","0.283081542868779","0.326315614674806","54.0008952135403","51.4826217120365",1.12880837633512e-78,4.75228326437087e-76,0.0943737464905117
"MIIP",4.58682096012167e-07,"2.30145872238005","2.80660182040905","0.509096871778695","0.812773042702287","0.180223030447845","0.121628230002356","4.50981786668768","4.18568018106349",6.02369266939372e-07,0.00643209903237862,-0.467813594028823
"VPS13D",4.05741270663566e-33,"6.04657050260386","6.18915933577423","47.8682897164687","41.8734641131453","0.215736820755405","0.22552070560009","194.095120000957","212.256739748554",1.29991086098131e-32,5.68970983851519e-29,0.133800963519287
"DHRS3",0.105214255872038,"2.6366490525042","2.88583211368929","1.16809104224969","0.0807526850901431","0.00759381553069657","0.109853194426373","10.6340066813205","10.6332005031732",0.110361246921504,1,2.67173489404179
"PDPN",8.50344030626684e-14,"6.11188774249202","0.103870993590314","1.3021243312336","1.3385230263588","0.332681550618093","0.284871665006283","4.0234362977807","4.57091557773876",1.43701787677488e-13,1.1924374341478e-09,-0.0275697552111747
"PRDM2",3.95048225784671e-13,"5.08784334092493","5.03984174938097","13.9713318181494","9.67539744833037","0.0619415172148045","0.0899814122714971","156.202138458725","155.269087975573",6.52811839521381e-13,5.53976127017844e-09,0.367421184877273
"KAZN",3.78216677795757e-104,"5.97624107287015","6.09851750874464","735.550954266175","715.280001394906","0.516687765818851","0.446722526982076","1384.35637286926","1646.54994955222",1.29359328603168e-101,5.3037324727299e-100,0.0279457396686829
"KAZN-AS1",1.03834032919332e-21,"5.16464980298728","5.48465149206422","26.9096124746753","20.9703484280507","0.444818969055043","0.48481920759327","47.143557012866","55.5044273271669",2.31709841442997e-21,1.45606464362779e-17,0.249374103518449
"FHAD1",0.000154401585107085,"5.20073564558636","5.12905617985548","0.97465296410642","0.709381947588133","0.152923451944697","0.212388821914645","4.63880417664567","4.58900310910956",0.000183302863863584,1,0.317687378809745
