RAB6B	23.0436527917345
BCAP31	23.2261133077384
ETV5	17.0504862634736
PSAP	22.4783359646093
ATP6AP1	22.5868961555162
MTCH1	22.5589457572382
PITHD1	22.9034746804548
SERINC1	22.9870357389953
CTSB	22.8700923988526
TMEM246	23.1756538019312
OAZ2	22.5764545932646
THY1	22.7488986905016
RRAGA	23.1398698257547
B4GAT1	22.9593769476838
ENC1	22.4006647499485
PER2	17.6081927139788
SHISA4	23.0195898944865
TGOLN2	22.2164766576527
EEF2	23.5689472086443
FTX	10.8291297060144
ANO10	11.0239298623864
ARL6IP5	23.3445633424961
PNMA8A	22.3352472915558
TOMM20	22.5289979011433
PDXP	23.2389023518305
KIF3C	22.67059163317
RETREG2	22.3435234111851
PKM	22.8642508284003
KCNJ9	23.3247877799653
MYRIP	10.4616213444991
SKP1	22.9117457437128
SARAF	22.4113104498017
GSK3A	23.4275750107298
HNRNPUL2	22.9944987604624
NGRN	23.2967135265068
C1orf115	22.9674629689865
TPRG1L	22.8672647258645
CLSTN1	22.7635933837666
ATG9A	22.7611702641719
KLHDC3	22.8112544276527
STMN3	22.555267896277
APBB2	11.730643682389
DKK3	23.4693377043198
SERINC3	22.6729583433466
RIMS3	23.175976320704
REEP5	22.9820263403722
SULT4A1	22.2364732717592
CDK5R1	23.3667022468402
RTN4	21.950574936745
PNMA1	22.4643110742592
CDIPT	22.2808840429591
NORAD	22.4376175509752
PGAM1	22.272755186648
LY6E	22.9703279147521
SYT13	22.4957271216354
RAB1B	22.9684823329639
PRNP	23.4692400218376
CD81	22.5602570270388
UBL4A	23.081693388959
ATP6V1B2	22.6752280077682
SNN	22.8706738312715
TNRC6A	10.6666768382235
MEF2D	21.9068518169218
AP2M1	22.9437511733551
C1orf216	22.2536091666501
KBTBD11	21.7350046097896
PIANP	22.8600853178997
TOLLIP	23.183402834722
YWHAH	22.6662073634936
ENO2	23.1066263631444
FAF1	10.9986273743973
L1CAM	22.8131788037356
SPRYD3	22.7367033633637
SLC25A6	23.3216242942407
PLK2	22.8040819271492
KAZN	11.3840854953434
TMEM30A	23.1724896322038
ARF3	22.7815730838006
OIP5-AS1	23.3395128182378
EIF1	22.642271283127
DIS3L2	10.8106836606258
FAM89B	23.521130248116
CACNA2D3	10.9663596267146
TMEM130	22.2508574024046
KCTD17	23.1023972212274
RAN	22.3637306321109
DDN	23.0538022770028
LRRC47	22.7486742094802
RTL6	22.4530133665232
DNAJC5	22.4119974657842
PHYHIP	23.4526599160656
RBM6	11.6251725353791
HDAC8	11.267448773952
ACTG1	22.3587398616213
MRFAP1	22.383179955374
TPI1	22.8581735949322
CLPTM1L	22.4198932888448
GABBR1	21.9750016669949
CLCN4	22.6154515144588
OTUB1	22.4304446415192
ARCN1	22.1744018664214
DUSP3	22.8253254129177
FBXO2	22.7951363587404
OAZ1	22.6381058016621
FAIM2	23.8665096108826
ATP6AP2	22.4571892176163
PRKAR1A	22.0373773432694
NFE2L1	23.2845888533915
MAF1	23.9409516626727
SCAMP5	23.0720830451785
TMEM25	23.4972714035807
AGBL4	11.1343017865991
WBP2	22.9083428599091
ANKS1A	10.8832980500774
AMD1	23.5482945432393
NCDN	0.0127319045280091
CEP192	9.94754785669411
CD2BP2	23.4956880356015
IER5	22.6776465986433
USP5	22.5884067599848
DMTN	23.3747875195915
THRA	23.174919070808
RND1	22.2597430659911
PNMA2	22.7418087008419
LGI3	23.0503666796116
ABHD14A	22.945246521228
ARHGDIA	22.2825205474352
H3F3B	22.1936032645668
NOLC1	22.5853714232099
SLC12A5	22.786630714767
CREG2	22.797636920372
FKBP4	22.9996694688206
IDS	23.690709422509
WIPI2	23.0909499863596
SPOCK2	0.0280505445282578
ATP2A2	22.8432277210736
YKT6	22.7974395160379
YWHAG	22.7411626702825
SIRPA	23.2338929535218
EIF4G2	22.8127275337228
STUB1	22.8138618941525
SSH2	11.0093309496476
GRINA	22.7111382899265
GPR162	23.9605036150694
PNMA8B	22.835706612473
XKR6	10.7771309242248
SCN2B	22.5575987472633
ATP6V0C	23.1284160622978
PCNX2	11.055726565594
EI24	23.5209691995211
ATP8A2	10.5787751271073
TMEM59L	23.0496150722405
HNRNPA0	22.4007680049159
CALM1	23.505365229664
LAMTOR1	22.6269974064937
NSG1	22.3787558857325
CELSR2	23.0736449267381
GNAZ	22.939982310404
FAM171A2	23.2738494508112
AP1S1	22.4518658431885
IGIP	23.3476622198677
NSG2	21.7877822266875
VTI1A	10.5041805716879
GDE1	23.0984680762026
APLP2	22.7453801145387
SLU7	22.8725303982001
AMPD2	23.9327380154828
DHCR24	22.7442715450537
EIF5	22.5960662903608
OLFM1	22.8855678168929
FEZ1	21.9450462403991
LGALSL	23.4180295055996
PGRMC1	22.900454827197
SAMD12	10.3794614375371
LAMP1	22.2528245926361
FAM168B	22.9421626017807
CANX	23.3425570274862
BAG5	22.7215485014068
PRKN	11.1871172359944
GOT2	22.4786142593426
NSMCE2	11.1554991798143
AGPAT1	22.5058440330427
CD59	22.2809802034005
BLCAP	23.082034356007
WDR70	10.5583877612484
HPCAL4	22.6233491402326
TMED9	23.1682477501712
DENND1A	11.0136527581012
NAPB	23.1253362247003
RNF187	23.1167074993069
SYT11	22.1764886489525
DCTN1	23.1696596622566
CAMKV	22.5364914126707
PFN2	22.2189192982886
ATP6V0D1	22.6038770143403
JPT1	22.1450841388876
CHMP1A	23.4467508660589
PDPK1	0.19256178411108
CALM3	22.490555451451
KCTD2	23.2899628095552
FAM131B	23.3405896611995
C11orf68	23.5839669190043
SYNM	22.2547806995087
TUSC2	22.1165615712836
ATP6V0E2	21.9809690816462
MACF1	11.4266591579326
CADM3	23.1999372005171
EGLN2	23.6807716704594
FMN2	10.1301049604935
MAPK3	23.6499479502599
GHITM	23.1194581229805
RALGPS1	11.4648634634889
DCTN5	22.8681688881532
STRAP	22.2605150999064
UNC79	10.6298272919502
SLC22A17	22.9853351494782
BRD2	23.061851935091
NR6A1	10.5958924618334
CNDP2	22.1569283899364
MAGEE1	23.137539930181
VSTM2L	22.6454353857681
YPEL3	0.392971962521962
NAT8L	22.5149797857427
WSB2	22.4482167012336
FAM32A	22.3630616563788
BHLHE41	23.8020010929152
AMIGO1	23.6626110688492
YWHAB	22.6386835567092
SMYD3	10.5659199842742
DYNLL2	23.1137613066059
CALM2	22.7173461561827
FKBP1A	22.890546028127
FRMD5	10.5527799475759
ABCF2	22.7996184741559
UBE2M	23.0110193448158
AKAP5	22.4274030055536
PCYOX1	23.477189779895
SRSF3	22.7266466859165
AKAP6	10.6348541037543
GNB1	22.2230687581794
SRP9	22.8830423200849
ANKS1B	10.0467869471323
MLLT10	9.9863793603621
CCDC47	22.4031754844899
ADO	22.5529187295263
TMEM203	22.6653192335052
ATP6V1E1	22.2459217276808
UBE2V2	22.2335962063617
SSU72	23.5682894640219
CCDC85B	21.9637407104476
PINK1	22.1610165517138
COPS7A	21.3185483498672
STARD7	22.4248902882169
SPATA2	23.8373556874826
DYSF	11.4101615890065
PPP2R2B	10.8954141127881
ARL1	22.2422819970735
KALRN	11.0724059267846
OTUD5	22.5718231922457
AGTPBP1	9.84208494261816
COA3	22.8814995858429
HSBP1	22.4477351704659
RAC1	22.7991533352165
FXYD6	22.3594382740013
G3BP2	22.4055721246216
PEF1	23.0565737360413
