"Symbol","Uniprot","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"PNMA8B","Q9ULN7","1.90042407505034","132.564748459605","0.2346335792822","0.0233129475192973","125.42784731238","-42.9099947884035",0.557870028522239,1
"ITGB2","P05107","0.850253509515465","221.560063304335","0.0224425318692669","0.0379064472485667","166.490798432025","146.183705278283",0.186506695817474,1
"EARS2","Q5JPH6","4.85388842187592","231.359681663508","0.543996199853551","0.0181312892979765","-229.047391194271","32.6281302948556",0.781969519068368,1
"CACNB3","P54284","5.09782522989244","52.1495039395057","0.347318918893066","0.0114158084119943","-48.3235298732083","19.6063056624561",0.652862649081169,1
"MTMR7","Q9Y216","4.89450803706836","145.463181215747","0.00199680292680459","0.0327542545461203","-143.057527174083","26.3454172151763",0.0556031229850173,1
"NAA35","Q5VZE5","5.96272293365432","79.6344790857504","0.362364246978957","0.00941114828996203","-25.0852931919791","75.5802773528337",0.664518710606329,1
"AFTPH","Q6ULP2","2.96269732651617","18.0548306139605","0.724428133159568","0.0051259618480459","3.21272420471207","-17.7666910729956",0.874786460419859,1
"DTNB","O60941","0.393239407244393","16.6964197160326","0.476560211868233","0.0106714617310364","6.39777705316654","15.4220258108946",0.738033567197332,1
"RUFY2","Q8WXA3","4.6057555895806","159.597710978803","0.042833126889834","0.0168790405150753","-158.691203182005","-16.986211535276",0.257262147207658,1
"ADK","P55263","0.0767340091282103","189.059901249717","0.0864427838526003","0.0149300189614515","14.4930915967579","188.50357173412",0.357923464427687,1
"YARS2","Q9Y2Z4","4.14225196556431","170.024053953342","0.27215216570834","0.0149366011274212","-143.13084431229","-91.7700404771628",0.590824396917252,1
"ARFGAP2","Q8N6H7","4.41370266572168","312.530894577385","0.00876168695218647","0.019778620798969","-298.693240820284","-91.9668850924958",0.120154727665675,1
"AIDA","Q96BJ3","1.86548419675979","159.321383811664","0.195036994358224","0.0113591935247489","152.453492121459","-46.2734921919212",0.515437819842083,1
"SERPINA3","P01011","0.959705969985048","3315.31970919257","1.34174985128365e-05","0.24659081104804","2715.32276530993","1902.20058204973",0.00404350004077563,0.104844333379304
"SYT12","Q8IV01","4.56529368810304","386.867466183469","0.264397484905881","0.021690183274852","-382.689676730243","-56.7013907705954",0.583295170037985,1
"SMCHD1","A6NHR9","3.97055399388352","3.88781417452138","0.953453230308068","0.00227168356750809","-2.8662132708326","-2.62676998264265",0.979124519985655,1
"GABRB1","P18505","4.87234043586858","105.317602761202","0.0503174497871913","0.0185994863837461","-103.973225272065","16.7739642866839",0.276181811801694,1
"DDAH2","O95865","5.33141196782098","189.453723297287","0.811225168350556","0.00805243726889845","-154.299779150877","109.928574197956",0.912993441666606,1
"HNRNPA0","Q13151","5.90945055717559","195.701049163533","0.175768408729941","0.0173789307318599","-71.4494572170338","182.191865095835",0.494404012172699,1
"SMAP2","Q8WU79","4.30967082236389","295.417586048402","0.0074965414153304","0.0209989744725383","-271.783910967344","-115.780205069604",0.111153652029206,1
"WDFY1","Q8IWB7","0.162441776331604","127.607990854618","0.341868170283756","0.0111092674582013","20.6378256584693","125.928072652777",0.647667594237776,1
"HTRA2","O43464","4.46374878275335","101.623322558356","0.0478774716215016","0.0159519632788491","-98.4981966865921","-25.0080974344141",0.270378347474409,1
"NME2","P22392","0.924613700811655","820.225589643553","0.0695948393795872","0.0148153628977914","654.858444742673","493.89314153501",0.324277921831899,1
"LAMA4","Q16363","1.66135727609991","98.4407302715911","0.451526012282281","0.0247994894830291","98.037335811963","-8.90270539198898",0.722848649861451,1
"KCNA1","Q09470","2.23010570953389","325.883491017257","0.127700811585895","0.0388881518369391","257.583353418437","-199.626816232958",0.428781587019749,1
"FAM81A","Q8TBF8","4.86980761126485","241.628055726745","0.38892465103063","0.0142806632861986","-238.640385911288","37.8798564727785",0.682870278506724,1
"ARHGEF17","Q96PE2","2.79766856498254","32.184485450174","0.54953535927694","0.0102778597457773","10.852092508797","-30.2997226368984",0.785165349678188,1
"PEX5","P50542","4.44033203741695","18.7616458414724","0.746016991859873","0.00794389518836542","-18.0715963823835","-5.04150363215824",0.882195339544915,1
"CRBN","Q96SW2","0.756463739752766","165.390074462549","0.339112334426491","0.0132600873785495","113.516128278111","120.282855600768",0.645825927664782,1
"ZER1","Q7Z7L7","3.88147175271031","32.2230072019581","0.727165562346355","0.00528107317675126","-21.7247071554376","-23.7983043964884",0.875781705328979,1
"JPT1","Q9UK76","3.94908908964593","451.160547548031","0.00146126519484151","0.0324640123250688","-325.989980037395","-311.891603893175",0.0477754235669103,1
"ASTN2","O75129","6.16339645999961","17.3133825157514","0.678053617690659","0.00624598072324111","-2.06899371084819","17.18931293453",0.856351749353556,1
"FUBP3","Q96I24","6.2665547306959","92.9674058915733","0.417399910728539","0.0140723922913777","-1.54603028603896","92.9545499078082",0.700941285133209,1
"ATG16L1","Q676U5","2.36241046433109","80.6365468705944","0.202940207365339","0.0122275950189565","56.6631233885415","-57.3719717202441",0.524396422074325,1
"FN3KRP","Q9HA64","4.88319855084789","299.649903841986","0.199621490825468","0.021815261648605","-295.289242297781","50.9345487435995",0.520244260674933,1
"ELP2","Q6IA86","5.01272369787236","36.5971045689576","0.691459125679103","0.00777507659646746","-34.9589274014242","10.8268858760572",0.860883872689361,1
"NOP58","Q9Y2X3","1.33664186246575","323.622408060521","0.000317616698453297","0.0317196835555133","314.791034328745","75.087067495873",0.0200149748525328,1
"PSMB4","P28070","5.74116540282874","271.454397530088","0.498663358651593","0.018091357870851","-140.03448272325","232.546411683464",0.754163925300752,1
"CTPS2","Q9NRF8","1.21533350739859","131.094117986013","0.0393437080360688","0.0215869254932509","122.898836954711","45.6239372008808",0.244575763400033,1
"EXOG","Q9Y2C4","4.49879907087446","186.984452220258","0.416872497219866","0.0181394025915972","-182.735466517735","-39.6350179595743",0.70082652609209,1
"GSTM4","Q03013","0.0696580169834829","357.85820001319","0.462242386860024","0.207364937470534","24.9075382761066","356.990344202339",0.730241986040076,1
"PEAK1","Q9H792","3.8603862528294","23.8793778374554","0.783868978776053","0.00915466038714732","-15.7240261750131","-17.9716356170344",0.898711111855149,1
"CNRIP1","Q96F85","5.49300675926216","741.379111898011","0.0507704251699971","0.0250050870074429","-526.734239042302","521.722176046994",0.2774266449499,1
"GGCT","O75223","3.82780363450267","323.305779653328","0.49498120465424","0.0128281285193745","-204.849889519775","-250.126267954772",0.752048052336813,1
"HACD3","Q9P035","2.61358661697024","118.515611985376","0.748527761837454","0.00711129711316701","59.7095794073737","-102.375370139808",0.883656460826576,1
"EPS8","Q12929","1.46292206220715","51.6684180972404","0.305033074395899","0.0148920787283059","51.3680805201826","5.56288884872607",0.618455745544773,1
"DDX23","Q9BUQ8","0.552500527643089","135.228033819173","0.00623143197669693","0.0182593386912503","70.9700188626954","115.108112456195",0.0981458352324914,1
"ERLEC1","Q96DZ1","5.03967139575033","391.498451504599","0.000210590531051172","0.0291328485691247","-370.717503626206","125.855353623326",0.015524098204093,1
"STRIP1","Q5VSL9","5.15556091626114","45.5913298975897","0.366943886045862","0.00658316045563716","-41.1870278628079","19.5498874078379",0.669304277675622,1
"ASNS","P08243","4.33304695908169","678.211370250729","0.00161612815495029","0.0661208758163727","-629.996301400255","-251.148010064523",0.0506888747282128,1
"IGHM","P01871","0.844284984253974","1108.63815484308","0.759441132600764","0.0570547444426684","828.702966120831","736.430548196103",0.888896496426359,1
"ATAD1","Q8NBU5","2.55095601534184","201.743742413991","0.279150244605991","0.0131265355105381","112.3490563205","-167.565590582004",0.596141025239468,1
"TOLLIP","Q9H0E2","5.99138552952767","486.525263278429","0.0149634361070591","0.0183617814775012","-139.961829903708","465.958708447594",0.154661758916084,1
"MYO1E","Q12965","1.49687322999551","101.609239054845","0.370787416025837","0.0267225834008031","101.331737304219","7.50443043897198",0.670648147342913,1
"VPS29","Q9UBQ0","0.903455294997799","164.991893236025","0.520437186825458","0.00748126815214523","129.596194767253","102.113422895601",0.769187852819014,1
"RAB3D","O95716","6.02393393935755","82.1356786653798","0.567133770027848","0.0164044879297791","-21.0560569382697","79.3908821971067",0.793920105188577,1
"UBXN1","Q04323","4.65514715782086","156.727324287375","0.00386693217362305","0.0260328881631601","-156.47062595844","-8.96645919267424",0.077876824754357,1
"WDR61","Q9GZS3","3.64529850989478","174.104635247161","0.0497285321804209","0.0168669529897942","-84.0358562694393","-152.480814778808",0.274420021509752,1
"CELF2","O95319","3.93050973463098","267.358716954028","0.0811417928920846","0.0188304453079693","-189.715245374894","-188.384737183372",0.347039939605227,1
"CLPTM1","O96005","5.39604471709108","91.6080914936086","0.291019318164992","0.0111478633857337","-71.0208975661141","57.8625486476779",0.606161229998729,1
"CTSB","P07858","0.470461607134127","267.314076547992","0.723100256227646","0.0128088165056723","121.172880508288","238.272844760014",0.874119028799942,1
"OLFM1","Q99784","4.32514081638691","306.20353207787","0.160685429350248","0.0193451940626844","-283.529703341744","-115.635247134709",0.4762404487359,1
"CHM","P24386","3.01113455129015","15.7874829949114","0.943001029468417","0.00177521682119396","2.0537678626695","-15.6533273421622",0.975978276666558,1
"HSP90AB2P","Q58FF8","1.72860284188395","239.972577537536","0.0972854744478539","0.0768477994666031","236.99076713116","-37.7122561588831",0.380833435484458,1
"MTCH2","Q9Y6C9","2.761866252852","103.541616384558","0.858622169878711","0.00443078965394413","38.3793954592658","-96.1659416202446",0.936526191433871,1
"KCND3","Q9UK17","2.21181593174265","106.795589394619","0.348803284732157","0.0130601367487509","85.5952164991275","-63.865145632117",0.654447704236164,1
"FAM98B","Q52LJ0","1.05926207777198","217.728431039879","0.0617939863089031","0.0148452283402209","189.857993334979","106.581480801791",0.303493531752212,1
"MCU","Q8NE86","1.32840509803168","32.2201085454565","0.922423619223441","0.00287600128439217","31.278211571488","7.73361982322824",0.965807069625079,1
"NSUN2","Q08J23","5.42206013756939","76.4584030512932","0.0500099686404888","0.0193625759542457","-57.999523761708","49.8190991545318",0.275110338087486,1
"SYT3","Q9BQG1","2.23218811460058","117.034399869626","0.140130894273281","0.012391729942755","92.3563084042536","-71.8843727856201",0.44857960174167,1
"RDH14","Q9HBH5","2.73124780659752","51.7902559182608","0.796581104897608","0.00390248747913423","20.6604573954862","-47.4908002489772",0.906408546417113,1
"ERP44","Q9BS26","5.26431521384174","117.896472214154","0.478757797164198","0.00618107248629823","-100.390746989605","61.8164709394822",0.738892638167301,1
"TRIM9","Q9C026","4.39855752729429","138.381135133135","0.0279516368165224","0.0200860686661973","-131.622291177438","-42.7189773512508",0.203934724635206,1
"PDPR","Q8NCN5","1.24404495244643","110.234973494199","0.467826296425774","0.0118321754588315","104.402445909528","35.3818974812664",0.733409422482531,1
"CSNK1D","P48730","1.57669424016418","37.6792310574667","0.308874335942351","0.013812354624026","37.6785757161414","-0.222227552214554",0.621556858184836,1
"CNK3/IPCEF1","G9CGD6","3.47976292623449","138.47396712675","0.460892720764639","0.0116863121181627","-45.9403380879207","-130.631255479643",0.729357897081263,1
"RNF214","Q8ND24","3.85572830571707","85.5090891430765","0.351130104340167","0.00722121046759843","-56.005418554566","-64.6157675695838",0.656163855047216,1
"ADGRL2","O95490","4.06190159447981","55.9909099290917","0.0817367650763332","0.017726424065919","-44.5569359261803","-33.9066579827315",0.347870959861911,1
"EML1","O00423","2.6072770621995","100.597216907602","0.122679857387619","0.0138158245215726","51.2293484720624","-86.5757119790716",0.421371606868947,1
"GDPD1","Q8N9F7","4.61304772804968","135.707429393753","0.277950788685169","0.0103971793582606","-135.038353010578","-13.459183067736",0.594953644802143,1
"YES1","P07947","6.20726359899784","50.7305295445821","0.622314099032349","0.0116421311852731","-3.84784940411848","50.5843916918741",0.823486990571922,1
"TCEAL6","Q6IPX3","0.624437760740253","331.186495017758","0.0244453318476289","0.0342543826797738","193.625278210938","268.688939332985",0.19178960113935,1
"STAU2","Q9NUL3","4.85553836993477","308.771958878449","0.00305584884729611","0.0255829940261225","-305.613719019746","44.0497143754014",0.0689104753698619,1
"LRRC4B","Q9NT99","3.9551084360666","349.328488473606","5.40547137498827e-05","0.0454038719802757","-253.859394830335","-239.970415917525",0.00796950062719969,0.422383533241583
"AKR1C3","P42330","0.363994716651629","27.7512018210942","0.887339362224827","0.0117414247223726","9.87970689239284","25.9330020289883",0.948778020857252,1
"CYCS","P99999","4.42391866498572","874.841554759345","0.392940010055773","0.0161705104338142","-838.693251265184","-248.880244728229",0.686897816236199,1
"NMT2","O60551","5.03511537081963","142.575246282229","0.0132345009315102","0.0258470625277924","-135.214693680734","45.2182205008488",0.145697425733015,1
"FTH1","P02794","2.97900972265693","1188.75630554656","0.0723516696958422","0.0657886046293417","192.421144689022","-1173.07956126312",0.329077966823813,1
"HSPBP1","Q9NZL4","1.85291345689756","21.465790218272","0.895193010733258","0.00357614850947346","20.6172089793619","-5.97585505146996",0.953071586302945,1
"OTUD7B","Q6GQQ9","1.96355514422216","47.4244204932261","0.551954822065846","0.0135051398079241","43.8133672404688","-18.1511572680681",0.786608604709561,1
"GLS2","Q9UI32","3.97449728337577","103.256946078938","0.0942704211377412","0.0238549288936977","-76.3986289803212","-69.4639935756354",0.374277351583354,1
"GALK1","P51570","2.05561292988682","72.3526003141335","0.560552070500274","0.00814101385315063","64.0147181563942","-33.7196475600527",0.79237533356239,1
"CTTNBP2","Q8WZ74","2.34591496362545","23.6749647507705","0.911617960458137","0.00243018503976328","16.9119273709775","-16.5677599134285",0.961439580019151,1
"NRBP2","Q9NSY0","2.35356839621118","147.077306941053","0.112162846273216","0.0151223489948639","104.272114270172","-103.725890705556",0.403830410481419,1
"TMX4","Q9H1E5","5.26857177667409","326.028583716776","0.0733255615146841","0.0258816825658658","-276.888440341699","172.126200810649",0.331278972637099,1
"GSTK1","Q9Y2Q3","4.94147946233047","123.598510938881","0.764158094911174","0.00705174101243305","-120.369294905714","28.0682160140235",0.891346671687702,1
"SARDH","Q9UL12","4.71763638935006","307.426598438338","0.0215112598347362","0.0623332930808902","-307.422365906111","1.61318568555431",0.18350325802252,1
"MICU3","Q86XE3","2.36423723396149","81.3681461047048","0.564721699599452","0.00789407644770004","57.0713649569246","-57.996849073636",0.793131114431602,1
"CPLX2","Q6PUV4","1.86669262962402","776.867875567497","0.569301287963806","0.0196107862607903","743.106104360768","-226.532588716326",0.795657353630689,1
"KIAA1324L","A8MWY0","4.6598234125042","11.7211589715564","0.818563049723883","0.0053138535047363","-11.7049691046662","-0.615845674911165",0.917025329110025,1
"DDI2","Q5TDH0","1.39824444694127","74.752770623208","0.234533720509107","0.0107751380711427","73.6426789158812","12.8348181887545",0.557870028522239,1
"STOM","P27105","0.128640745037006","503.92781087685","0.319753864699883","0.0265391134614127","64.6470030080222","499.763947856601",0.630948661304264,1
"ACBD3","Q9H3P7","3.98984680749399","66.962775136864","0.0494236098475352","0.0160441933829004","-50.2305877534404","-44.282065308363",0.273654881043202,1
"NPTXR","O95502","5.04871863994239","672.838634822071","0.0105224027409494","0.0491368611849751","-635.14104967993","222.053316842384",0.130622494428854,1
"GGA3","Q9NZ52","5.5965581844427","106.269072886616","0.203468620158024","0.00911754365598779","-67.3673922987141","82.1872879893969",0.525240765746548,1
"UHRF1BP1","Q6BDS2","5.1562108219785","48.6336718657602","0.196846374927852","0.013830308463879","-43.9219049002623","20.8830148464907",0.518012812646072,1
"DPP9","Q86TI2","1.11086652224303","39.0676625517194","0.607719661118005","0.0055792173041233","35.0078939865993","17.3415574813233",0.814113051941727,1
"GLDC","P23378","3.74006723804072","31.7298708739792","0.720920735253516","0.008159041390867","-17.8760646760846","-26.2150914050635",0.873646809130114,1
"GRM7","Q14831","5.05104903661754","54.4033218976854","0.650899057709817","0.00789819485254983","-51.3132498279414","18.0740649992868",0.840781153683214,1
"PRKAG1","P54619","0.740350003753769","147.674931649085","0.0330030472217715","0.0130487344641663","99.6135842238241","109.018435485219",0.220474209077343,1
"NDUFB11","Q9NX14","2.48634361536771","169.353713022326","0.702335127244264","0.00901296497169554","103.196823710898","-134.279915439466",0.865759060464849,1
"MGST3","O14880","2.57017365086444","118.274551420957","0.934642347054123","0.00501553306448144","63.9659720405969","-99.4847924797066",0.971958384333367,1
"PUM1","Q14671","1.7936889656751","35.3825754508382","0.638310711349553","0.00500692669407382","34.5072851163636","-7.82137580175344",0.833516025816412,1
"CSK","P41240","1.5655728971146","166.259163669796","0.00206777150187179","0.0202217398381494","166.256895549352","0.868439101008203",0.0562981411694292,1
"CABP1","Q9NZU7","3.49717347371688","221.46544987227","0.0184055440512524","0.0241949843030807","-77.0998545762825","-207.611555341804",0.16960014294397,1
"ZNFX1","Q9P2E3","5.55868658801289","60.0130622750729","0.032390858742308","0.0193899973992717","-39.7742662122751","44.9396861460652",0.219516192725407,1
"LMAN1","P49257","0.45701647332517","78.3462212349794","0.60795499997963","0.00757296540734937","34.572051596891","70.305786605245",0.814288716119443,1
"CC2D1B","Q5T0F9","1.90333449238334","70.3711966554851","0.582383446135516","0.00877642845829166","66.5160388779737","-22.9721982123794",0.801144425813197,1
"NDUFA12","Q9UI09","3.60257226733128","257.149029371379","0.604096753873999","0.00872579638290933","-114.386491632617","-230.307085949659",0.812202185758674,1
"LGALS3BP","Q08380","1.7432062751992","283.451144186733","0.40013894222917","0.0311418814744874","279.24874982218","-48.6280460590168",0.692357328294671,1
"RUFY1","Q96T51","1.11765338797168","172.972740344092","0.0598629108238359","0.0147435831730973","155.515568095466","75.7263295168145",0.299773741783636,1
"TMEM94","Q12767","0.262878215362397","107.727018394861","0.0777988981964387","0.012540970558368","27.994046600099","104.0261690499",0.339241400952551,1
"MYL9","P24844","2.02441002622771","238.515988002512","0.342388602891618","0.0991228261876245","214.394721043271","-104.521672975477",0.648069704533188,1
"PJA2","O43164","4.14064402134303","88.0931732412158","0.0178090871322591","0.0299333820777806","-74.082663898444","-47.6672432747798",0.1669639952692,1
"IFIT3","O14879","0.93646037752126","291.249599470164","0.292157926813871","0.071915034129832","234.591480641759","172.606970895842",0.606793227869847,1
"FAM131B","Q86XD5","1.09733671977807","152.783937461729","0.0244191158091513","0.0189745299149341","135.977115697761","69.6645932509993",0.19178960113935,1
"KIF3C","O14782","3.94356681320852","45.9079416083507","0.0234741513399719","0.0264589070603166","-32.9954195722295","-31.9192949478567",0.189222036345536,1
"RAP2A","P10114","5.43930235476398","297.669673036279","0.464198541658537","0.00967096322358574","-222.427479459806","197.821259288992",0.731697616592482,1
"RPL7A","P62424","2.84295066796038","652.552722898822","0.0157706320427853","0.0227258500073696","191.995741723395","-623.668735245523",0.159214106953907,1
"DOCK11","Q5JSL3","3.73945814742984","25.6742562528909","0.828579395731391","0.0113315336576855","-14.4515126377959","-21.2207732332904",0.921902235262009,1
"PIN1","Q13526","1.72188499151055","398.68676492541","0.359146611867448","0.0149890484825608","394.144847158773","-60.0081326561345",0.662036240889889,1
"LZTS1","Q9Y250","3.44767304549256","234.781206015385","0.0277197394846218","0.0240575890632934","-70.7451013691517","-223.86903611332",0.203191411194029,1
"CCZ1B","P86790","1.7526848235669","47.899656358596","0.637912040939965","0.00566383267394511","47.1094960504489","-8.6644365739687",0.833404213404417,1
"SNAP29","O95721","1.3055256108276","71.587371942561","0.542923335659571","0.0088555912128543","69.0833575270564","18.7680988496829",0.781433587188043,1
"CMPK1","P30085","2.06803828421446","418.037071295679","0.25285973707165","0.020951678526412","367.413408377241","-199.405065938877",0.572406829693495,1
"MLF2","Q15773","3.40446003648935","58.9479291785759","0.834337821451929","0.005082080268695","-15.3176489505973","-56.9230004924957",0.924229599128551,1
"CLSTN3","Q9BQT9","5.25550927501412","48.1361639712817","0.641883614472335","0.00848318326535592","-41.2093821431309","24.8772407081558",0.8346943856693,1
"BMPR2","Q13873","3.60215999468074","29.2910207572607","0.926524395693969","0.00316473670027805","-13.0185817227964","-26.2389105514911",0.967104470204999,1
"PTGR2","Q8N8N7","0.797959509332743","318.771519334417","0.111871328373074","0.0219531241683438","228.219042168215","222.556398089552",0.403770235522956,1
"ANO8","Q9HCE9","3.52408799275841","24.446697282273","0.658990825596281","0.00724197241343974","-9.12440328571906","-22.6800853766174",0.84512626148192,1
"ATPAF1","Q5TC12","4.2593563889131","40.9367174621223","0.829508841682618","0.00435843831579594","-36.8071806924887","-17.9177645381369",0.92201736684324,1
"TRMT10C","Q7L0Y3","4.73339663672171","352.509934507764","0.000527275844080143","0.0398517051762867","-352.432152239887","7.40486287712789",0.0259127889663034,1
"UBR2","Q8IWV8","1.35654130082259","52.0974346740211","0.133797339329768","0.014431369361101","50.9062300279858","11.0769329668325",0.43744452281289,1
"GSTM5","P46439","5.62621157430706","3871.98999682199","0.03519669755184","0.186683486117291","-2364.71458800245","3066.01230473362",0.228998330283162,1
"SCLY","Q96I15","1.05987972988772","40.0377617254976","0.863481507453508","0.00768275788550388","34.924806601185","19.5775444797745",0.938943014088744,1
"FAH","P16930","1.17043529574041","46.3768037060454","0.91510975857804","0.0054818830473422","42.7093419235337","18.0753985972026",0.962793544301711,1
"SIRT5","Q9NXA8","0.984343072924968","122.538761960348","0.424667372983154","0.0142193526314073","102.063603362834","67.8142245503769",0.705296891021956,1
"NCLN","Q969V3","5.32266193706409","55.3069087947741","0.216264157105356","0.00711834622229713","-45.3235482474645","31.6959009131027",0.537469700357175,1
"HLA-A","P01892","4.65040104835349","73.5531148541772","0.730851575644324","0.0361273675494518","-73.4118460397342","-4.55648612311553",0.876707739036652,1
"PTGFRN","Q9P2B2","4.7464623549534","225.606372241071","0.101808097880818","0.0174135873974972","-225.475420992626","7.68568305191646",0.388259621203772,1
"DYNLL2","Q96FJ2","1.40715209349486","421.860476658009","0.470005704361765","0.0139032671136767","416.224478294727","68.7273266932811",0.733937764564914,1
"RAB8B","Q92930","2.37964704539776","101.856391536925","0.607685721168769","0.00846110165717715","70.3145622067502","-73.6925154856067",0.814113051941727,1
"ATAD3B","Q5T9A4","3.74701602182346","43.4153843769613","0.309405366045477","0.0156184307925474","-24.7081401062325","-35.6987872775824",0.621712654168391,1
"SLIT1","O75093","4.03708364735314","101.366953046908","0.00188097440415338","0.0466122285813384","-79.1185401738909","-63.3680974210718",0.0544886180159995,1
"RPL7","P18124","3.32012754000626","119.969473763288","0.730116910440644","0.00577289862218494","-21.3051315926771","-118.062551229672",0.876620721450954,1
"TBC1D17","Q9HA65","5.33873859117705","27.6082954695287","0.926404338974629","0.00244680246368266","-22.3674880445706","16.1837405227836",0.967104470204999,1
"GIPC1","O14908","2.12673254288502","73.5736071098279","0.483103775081934","0.00778461979420146","62.4939174029663","-38.8276441569991",0.742520239671564,1
"NECAP1","Q8NC96","4.88288543983846","400.882743482224","0.106515600824469","0.0172823473571928","-395.070205589164","68.018428955474",0.395727825660983,1
"UVRAG","Q9P2Y5","2.61925479079362","35.7058260505898","0.671971617990943","0.00428834147649117","17.8139087055861","-30.9446388019641",0.852262006651717,1
"FABP7","O15540","0.121691348592231","879.803570208792","0.248183071588369","0.0340476729142432","106.800429406978","873.297194791453",0.567976126772905,1
"GAN","Q9H2C0","5.71226662394174","37.8320855449491","0.693763270665999","0.00659783786542861","-20.4446580714144","31.832100983493",0.862455537076245,1
"TBCC","Q15814","1.62525044660505","91.8935038147815","0.279506190270313","0.00878412975467093","91.7572938182541","-5.00150722361281",0.596353830385284,1
"PFN2","P35080","1.69011049043337","228.082403048103","0.851331680232916","0.00490606524578584","226.46085242106","-27.1489392228158",0.93242019259347,1
"LRRC8B","Q6P9F7","3.39260188344381","53.8143728018925","0.43942052711845","0.00829275570704458","-13.3665047785742","-52.1279509482716",0.715638182347555,1
"ABLIM3","O94929","4.79324257045111","56.346526509022","0.276146972313462","0.0119535302042817","-56.1624496631751","4.55085678342439",0.593947823192236,1
"EIF2B1","Q14232","4.59339396410522","78.3594311788596","0.687912466469332","0.00710725999446241","-77.8053080174055","-9.30239211123102",0.860277153392712,1
"COL6A2","P12110","1.68455342970624","1551.89378197892","0.355267956121195","0.168707499596835","1541.86332650243","-176.158431338734",0.658928034448378,1
"WBP2","Q969T9","0.520544471041481","154.622537634466","0.807767466102787","0.00652936517967046","76.9019159441138","134.142552788615",0.911943493978918,1
"EPB41L4B","Q9H329","4.43029020378743","100.8175468887","0.100448614850062","0.0196033462923947","-96.8325633000527","-28.064790136334",0.386462568408855,1
"MIB1","Q86YT6","2.01588001435737","43.0800743205162","0.113048439777946","0.0173539238482318","38.8829824962545","-18.5474115621874",0.404654378573005,1
"PPP2R5E","Q16537","4.40970853165531","141.059745519315","0.654217017226251","0.00725585505707343","-134.647300865464","-42.0470709517193",0.842864432729925,1
"PRKAR1B","P31321","3.72407068125016","248.956172321484","0.0733581229620128","0.023084368468894","-136.949552995002","-207.903813508636",0.331278972637099,1
"VBP1","P61758","0.357891167000978","147.651133128341","0.688721884688223","0.0051690970522272","51.7221625995193","138.29560734207",0.860516918284902,1
"FMNL1","O95466","3.35348027133683","9.07586208418636","0.860045364602656","0.00393992159614881","-1.90870530980705","-8.87288659971973",0.937032135946062,1
"DUT","P33316","0.867499889713359","196.969389985721","0.220304592201373","0.0150565306999163","150.231392560228","127.387084434653",0.542876090653273,1
"PCDH19","Q8TAB3","5.4692613379368","72.543215348237","0.448659976257057","0.0114299526480023","-52.7379862454353","49.8118750885466",0.721603285410296,1
"LRRFIP2","Q9Y608","1.39405601296647","98.4908062546235","0.036257229090304","0.0122327334279684","96.9565209110079","17.3168117596478",0.233950444353126,1
"NELL2","Q99435","1.21669408560096","136.668320944688","0.342017096706527","0.0158837139216978","128.189167285126","47.3895277523006",0.647667594237776,1
"LEMD3","Q9Y2U8","4.42243472837913","14.5115747615393","0.773196015416479","0.00371782652637499","-13.9058174613979","-4.14898093391931",0.894809488220433,1
"ASL","P04424","5.0773339182333","229.127917025991","0.0437564899794085","0.0338328153765386","-214.038334686523","81.7752630401743",0.259615195671297,1
"DNAJB6","O75190","1.80068912556583","245.016777997716","0.123889770113266","0.0175034756488062","238.570589658425","-55.8327435329256",0.423410963737042,1
"AMOT","Q4VCS5","3.2267717721188","110.436737845381","0.129575755336437","0.0206671535586994","-9.39553283804313","-110.036344126014",0.430669907358111,1
"CDC42","P60953","0.208839993259002","143.912282303765","0.90668982461706","0.00379875948382468","29.8366480924136","140.785366528229",0.958970531883826,1
"TCP11L1","Q9NUJ3","3.91313144214772","57.4779552985761","0.365607422243127","0.00793903499772287","-40.075879358985","-41.202417876979",0.668181297561192,1
"MDGA2","Q7Z553","4.36524199395468","33.3502829568786","0.324949057439741","0.00794920435736711","-31.3608445480763","-11.3463122879313",0.635900810126255,1
"CCDC47","Q96A33","1.11790901432548","39.2787611471974","0.764371084308466","0.00524513159006312","35.3189698358665","17.1869557220507",0.891462037729307,1
"SLC17A6","Q9P2U8","2.29103813869594","184.959208848541","0.360817461246019","0.0290913097672885","139.023897602289","-121.992888453986",0.663011770248938,1
"RAN","P62826","2.28016040770132","310.568937567584","0.613075132334553","0.00977075508633117","235.652329517372","-202.289506833383",0.817503256665904,1
"TMEM30A","Q9NV96","1.29960594651977","266.025767096783","0.425068511169372","0.0152662495802751","256.30324404871","71.2625837978055",0.705296891021956,1
"CBL","P22681","1.43718770145608","52.9049987871793","0.371017141956046","0.0080415094957114","52.4334902619414","7.04755245616089",0.670648147342913,1
"CD99L2","Q8TCZ2","1.69659123189802","445.169108456297","0.4404401513029","0.0186988106176676","441.651493091171","-55.8524285426676",0.716538835283193,1
"TPD52","P55327","1.62870653755496","79.0483210534889","0.970216217474646","0.00307663319718852","78.915810163276","-4.57514673526906",0.986319229111124,1
"RAP2C","Q9Y3L5","1.04889130740975","25.4453234321226","0.851540768115466","0.0105400375821957","22.0578139677881","12.6853193703502",0.93242019259347,1
"C16orf58","Q96GQ5","4.72780710196766","149.817443935299","0.29909905561952","0.0128190523711169","-149.799637101043","2.30981204914036",0.613750005412534,1
