"Gene_Symbols","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"NOC2L","6.23214156555109","5.50850350830088","1.54165122754048e-19","0.198802615821292","-0.281052547367236","5.5013289636761",4.483321269971e-19,2.16185751638002e-15
"KLHL17","1.51048283568397","0.929687010794923","0.000308407307724626","0.132933274987356","0.927996554118886","0.0560386793587354",0.000384494636933004,1
"HES4","4.95361104860483","6.11012923153228","3.27791444705647e-14","0.304457798038741","-5.93322119820289","1.45964565536336",7.27428300222708e-14,4.59661942910729e-10
"ISG15","5.76890987470027","2.64332580491895","4.20222870649435e-09","0.486224359512196","-1.3002628908462","2.30140994297815",7.05216050157615e-09,5.89278531511703e-05
"AGRN","4.54915880480592","0.358789921452651","0.778029920256277","0.0227004600994061","-0.35402070933265","-0.0583056180792759",0.78311179814483,1
"C1orf159","2.80549168236509","6.1695856900258","2.39761426034792e-19","0.214448605183193","2.03478327647091","-5.82438362441602",6.91131526293527e-19,3.36217447728589e-15
"SDF4","6.21408567176756","5.88013090480468","2.66896308046476e-19","0.163278146549554","-0.40599163621854","5.86609838384592",7.67258492770753e-19,3.74268692773573e-15
"B3GALT6","5.77781735480915","3.23708476246599","1.43680833243433e-39","0.392120402146385","-1.56716800119926","2.8324375042367",1.65150518407595e-38,2.01483632457266e-35
"UBE2J2","0.499542701068342","2.29871448369549","3.52371147413561e-07","0.0881806862738829","1.10113979973612","2.01781550667759",5.26006025141619e-07,0.00494130060018037
"SCNN1D","2.26663427165812","1.33390264424159","0.000829031572470915","0.142901113919118","1.02379272172751","-0.855070013070561",0.00100323694690711,1
"ACAP3","0.0541290372911178","4.10280671862701","0.0633786307091973","0.0576058138795353","0.221972545964404","4.09679767126094",0.0682820020309676,1
"PUSL1","5.50520959177546","1.09381443008738","2.09663534381469e-15","0.290324437539821","-0.767681503220673","0.779163087601201",4.92976482667897e-15,2.94011174263134e-11
"INTS11","0.843046684552938","4.59637020692634","4.07910297172276e-13","0.142907138671791","3.43198649451654","3.05746427298442",8.59393944898862e-13,5.72012609724683e-09
"CPTP","6.0720726590951","3.85739502044753","3.69858173627424e-40","0.391290817997615","-0.808309314577831","3.77175455136467",4.47499669437219e-39,5.18652116877737e-36
"DVL1","6.16734663075227","6.49987126668926","9.38610171146401e-31","0.252841415171584","-0.75125372177316","6.45631042694313",5.26064365706874e-30,1.3162130429986e-26
"AURKAIP1","5.71587298569253","10.4063635138301","2.03777718063814e-28","0.42616051155527","-5.59203991433202","8.77618887550237",9.85370669106505e-28,2.85757494040886e-24
"CCNL2","2.13408794859779","1.4790836008448","0.0954808697927104","0.0298643140947667","1.2505682317158","-0.789789463155374",0.10167273423215,1
"MRPL20-AS1","5.21326449340299","1.1558504824306","1.30958874984848e-19","0.373504321363595","-1.01386867833652","0.555032107920989",3.82351926694258e-19,1.83643630391252e-15
"MRPL20","5.7173765124896","7.55341331763056","3.2251355504685e-23","0.306644730427319","-4.04937535919271","6.37625375493491",1.13690487240371e-22,4.52260758242198e-19
"ANKRD65","5.70818673978855","4.79145369128785","2.76378516530855e-35","0.509885610005356","-2.60575345481869","4.02095478816368",2.16638118351715e-34,3.87565593731218e-31
"VWA1","0.124024564932536","0.394971257031609","0.00140298213993927","0.195466125388641","0.0488606499799385","0.391937406692277",0.00167395716398948,1
"ATAD3C","1.0946978327739","0.464223807505582","0.000103698662376801","0.273085202361603","0.412597385782274","0.212760759306346",0.00013326304458485,1
"ATAD3B","2.74214604580405","3.04872921994676","1.4261052311536e-09","0.169964038906547","1.18567693564715","-2.80872214019677",2.45860261328583e-09,1.99982736564669e-05
"ATAD3A","5.15916952036269","1.04182767094763","0.000465081196834406","0.0813102030368158","-0.939564770917536","0.450136576166426",0.000572157893093762,1
"TMEM240","5.75729696001418","6.70169684924533","8.24021426063344e-26","0.267590745972494","-3.36412793661454","5.79615250707521",3.43701738777105e-25,1.15552524576863e-21
"SSU72","5.98718817101922","21.6148168751062","6.47904593053529e-55","0.352821177402079","-6.30490736685759","20.6748265201844",4.58866975171194e-53,9.08556610838964e-51
"FNDC10","5.98099578943273","4.38509973796761","1.19444812867379e-10","0.237038877276682","-1.30505489523641","4.18639838433266",2.19352358674601e-10,1.67497461083926e-06
"MIB2","0.968743274545293","2.61588405049024","0.00689918945280174","0.0774848989847345","2.15594528465991","1.48146862780213",0.00790290260550881,1
"CDK11B","3.55313396180942","1.19442497057721","0.0138014638345209","0.0949690985930204","-0.477796767015469","-1.09469688031342",0.0155165499359806,1
"SLC35E2B","2.27015221330432","2.09166391137184","0.00237619995625296","0.0819458857385084","1.60066040359748","-1.34645615988434",0.00280200571699758,1
"CDK11A","2.78132070146506","2.19899120305274","4.54741397950242e-07","0.198761449325323","0.775207596708762","-2.05781813897836",6.7358599592862e-07,0.00637683862345624
"SLC35E2A","2.2781790849763","0.711105341435019","0.60744039180177","0.0220930393270048","0.540486482777126","-0.462109476804606",0.616184650914078,1
"NADK","6.17132196875761","1.58434027046655","3.57998729789092e-08","0.0959894289053261","-0.176860198724246","1.57443785610269",5.68991974139458e-08,0.000502021618783244
"GNB1","5.72657369673507","51.4463462152814","1.65972468181978e-57","0.211475755920488","-27.1797387161587","43.6805258922548",1.74994881301946e-55,2.32743192131588e-53
"CFAP74","2.8891555382398","2.21447080571069","3.61109244841621e-07","0.112205323433436","0.553096356363722","-2.14428668090862",5.38476705701196e-07,0.00506383494041405
"GABRD","5.77284059976907","32.3699784010024","4.90485629098178e-52","0.343171535035236","-15.8120242312622","28.2452720183633",2.21873547640121e-50,6.87807997684375e-48
"PRKCZ","0.117578878325843","4.53606952606434","5.07168707436287e-05","0.0486596486077288","0.532117916501989","4.50475052230722",6.63868830801741e-05,0.711202678437905
"FAAP20","4.76421826427257","1.44150946311382","2.38728575064101e-06","0.133248963145475","-1.43957375131569","0.0746789580105789",3.38938018439191e-06,0.0334769080812389
"SKI","2.01368038262993","2.20490082442089","0.0314135390114092","0.0496801789990478","1.99217082199945","-0.944903731343012",0.0344796538476042,1
"MORN1","2.84454869072154","2.62378419468795","9.66719432731534e-13","0.156001776312671","0.767968277383172","-2.50887788168883",1.99240249929369e-12,1.35563066051943e-08
"RER1","5.91170428968386","6.57684580937488","1.47109867180243e-34","0.20079688501016","-2.38736759010293","6.128244184921",1.09264918827783e-33,2.06292166746855e-30
"PEX10","5.32599051896331","2.05899964625735","3.98188408758438e-15","0.214950406517218","-1.68339590580368","1.18560438916667",9.25082182905828e-15,5.58379605601958e-11
"PLCH2","5.74563170030636","2.6874345650717","1.18194072238061e-12","0.308755159634815","-1.37606368197381","2.3084092541607",2.42279706913365e-12,1.65743547499433e-08
"PANK4","6.27480465103986","3.37824749893786","1.47354584562799e-21","0.296866403703295","-0.0283115992280287","3.37812886335454",4.75789394272192e-21,2.06635333932413e-17
"TNFRSF14","6.17847195094906","1.32934666112455","0.000267647889124147","0.120146413749356","-0.138946103891218","1.32206525015086",0.000335139418625584,1
"PRXL2B","6.17066126524006","8.15468529520382","8.3181755197423e-32","0.367183688780094","-0.915662989716805","8.10311381834639",5.00196292081245e-31,1.16645775313346e-27
"TTC34","3.64840674295551","0.401968338964312","0.00370222329304196","0.173512027482241","-0.195113135720166","-0.351439055597371",0.00431915784012707,1
"PRDM16","1.07581679455056","0.46972970407282","0.00227017371012699","0.188828025325545","0.413352008681009","0.223128016635549",0.0026796840014403,1
"MEGF6","2.3691048252831","0.401803198765535","3.26037941618839e-06","0.240986487459829","0.280426135289512","-0.287762042640798",4.59362006964833e-06,0.0457203005532098
"TPRG1L","5.90906218168885","28.9130105164638","5.0031384810056e-66","0.481783073784647","-10.5664461810372","26.913052450965",4.38493818244634e-63,7.01590109191415e-62
"WRAP73","5.64520575966843","0.464336628753964","0.0869633984744034","0.053140314299715","-0.276546650206089","0.373001950480675",0.0928143494030412,1
"LRRC47","5.79809526884985","11.0539886952169","1.88669538796505e-57","0.36938204248155","-5.15434241572419","9.77872283764346",1.9744126436891e-55,2.64571294254339e-53
"CEP104","2.73819125222224","4.17244908073988","3.60983720448293e-16","0.137682220936421","1.63789063784187","-3.83753118421688",8.84359663145774e-16,5.06207471184641e-12
"DFFB","2.47025070590338","2.10924806193128","8.51562030843681e-10","0.144881907475883","1.3120309172678","-1.65151514037694",1.48933080051396e-09,1.19414543585209e-05
"C1orf174","6.03417470851778","1.69177271468849","3.56857306666928e-13","0.220709063491482","-0.416929256686493","1.639592910781",7.53873156280556e-13,5.00421001139033e-09
"AJAP1","3.8262314393055","6.26809028391163","0.00042662233556574","0.0826304085051178","-3.9638979171527","-4.85556063803758",0.000526167547197746,1
"NPHP4","3.26945954424149","7.09461515785558","7.81990513522761e-18","0.156830817697158","-0.904696381111423","-7.03669586496944",2.09032652899918e-17,1.09658529711297e-13
"KCNAB2","5.97538439984013","27.5257319538635","6.2505781901187e-34","0.168012529152756","-8.33929569137297","26.2320808737659",4.44482038336889e-33,8.76518579600345e-30
"CHD5","0.395936470584822","13.3078963700937","0.000729219959100541","0.0933067310311248","5.13248805360867","12.2783415890224",0.000885508441848535,1
"RPL22","5.5895846512882","24.5152181189534","3.24624441270373e-37","0.364692774139995","-15.6728251122614","18.8509541514569",3.0087300330036e-36,4.55220853993444e-33
"RNF207","3.03918099705665","2.21930915299873","4.0367127499491e-13","0.209189992033826","0.226886038522085","-2.20768110063653",8.50846578874737e-13,5.66068228925362e-09
"ICMT","5.96247926046282","6.55490737710775","3.27182324299274e-48","0.311172601181526","-2.06634728321622","6.2206928575205",8.99623085029161e-47,4.58807773364872e-44
"GPR153","4.25408489528933","0.621319939399427","0.114985556028235","0.0852015957705575","-0.557202273287564","-0.274889239037251",0.121840898608428,1
"ACOT7","5.88913523314843","9.95766825472404","5.89688218944886e-13","0.129114026900019","-3.82305988984378","9.19452935988605",1.23090174073595e-12,8.26919789426414e-09
"TNFRSF25","1.52798498583213","10.8478300535002","1.57462159155329e-09","0.175773504106602","10.837890561077","0.464268301460691",2.7083182360299e-09,2.20809185783518e-05
"PLEKHG5","4.60016425673996","1.89063282679556","0.0264359134764189","0.0515151138428769","-1.8787396346925","-0.211730656241525",0.0291806371756787,1
"NOL9","3.14430613943079","1.27702066884914","0.0149258855008688","0.0426813231329475","-0.00346517325122576","-1.27701596749698",0.0167484750243005,1
"ZBTB48","3.97044354730018","0.882944891450219","0.0196024829289216","0.087041100238066","-0.650867577065298","-0.596626414486643",0.0218030792729405,1
"KLHL21","0.290596027479467","7.66095785582241","8.54173374095152e-43","0.300423917344905","2.19504303296404","7.33975894373399",1.30196448097134e-41,1.19780732249363e-38
"PHF13","6.11203249425257","2.9962021780679","4.235870680491e-31","0.369232637051685","-0.510308454692927","2.95242489708506",2.42249651519271e-30,5.93996145525253e-27
"THAP3","5.99885383111483","1.53899373123611","2.38047911508549e-17","0.19606957379184","-0.431712106545729","1.47720220750103",6.19782002057999e-17,3.33814586308438e-13
"DNAJC11","3.35028336010374","4.5476112051316","1.71047586398109e-08","0.102030068228662","-0.942170415145937","-4.44894173729688",2.77038612157621e-08,0.000239860030406068
"CAMTA1","2.49329243090892","47.202861643073","4.95562322168987e-15","0.10601168514288","28.5026156721689","-37.6259358307502",1.14523243964662e-14,6.94927044377571e-11
"VAMP3","1.50443457606334","0.376477377061793","0.138986606741132","0.0377721953726133","0.375648700280371","0.0249653643473294",0.146663344595597,1
"PER3","0.939044618386342","4.01288927467358","0.000193533744088654","0.0863016384257059","3.23837860788752","2.36984900843212",0.000244629862390048,1
"PARK7","5.74496052515603","16.574117024175","9.6692574960736e-27","0.398215426047178","-8.49610059826692","14.2308689037309",4.24122608281014e-26,1.3559199786744e-22
"ERRFI1","5.87132692366301","1.25855612272207","0.0214292570801699","0.0456524783994391","-0.503816378296716","1.15331373485327",0.0237776920426668,1
"SLC45A1","5.2071136197253","2.48672368342051","4.39296965363895e-12","0.144379901407015","-2.18856422441745","1.18066985787074",8.7330044588856e-12,6.1602613452979e-08
"RERE","2.74030686935872","68.1267378939659","4.7691123637843e-42","0.175040685544497","26.6104609068653","-62.714717462469",6.85920642844587e-41,6.68772626773472e-38
"RERE-AS1","4.43658448444313","1.12401100416232","8.25043760218817e-07","0.281718997433065","-1.08153061311808","-0.306091931233753",1.20328535096708e-06,0.0115695886495485
"ENO1","5.96080098731034","35.2788475697973","1.0706840471375e-51","0.413758095871935","-11.1773600629701","33.461376359554",4.67732161775986e-50,1.50142023930092e-47
"GPR157","2.88641533670122","0.941662992908871","5.81681272286203e-12","0.409322067988153","0.237691736110676","-0.911170582711484",1.14918519037326e-11,8.15691648126942e-08
"MIR34AHG","2.60408994362572","20.6870518218431","1.95332337944492e-25","0.633052753788854","10.5916142078281","-17.7699696553527",7.95338378337866e-25,2.73914537499561e-21
"LNCTAM34A","3.06052750248091","1.778588513202","4.3459988969569e-13","0.462757128592132","0.14402368221286","-1.77274766344676",9.14250563036703e-13,6.09439425320266e-09
"H6PD","2.75321810433169","2.91728583666948","4.01786369027536e-20","0.274121398474827","1.104730985075","-2.7000233523893",1.20518721986591e-19,5.63425025287314e-16
"SPSB1","2.70336584845016","0.14419254415636","0.689662906072256","0.0405228694581694","0.0611858704483138","-0.130567143829396",0.696768222755853,1
"SLC25A33","3.39468712355032","2.15049600596289","8.82433814566314e-13","0.134946918485872","-0.538486437086775","-2.0819859338468",1.8224402623952e-12,1.23743693816634e-08
"TMEM201","6.00930306747156","1.15180224264691","0.000539546972123392","0.125101756028009","-0.311529112291302","1.10887240851301",0.000660618806433801,1
"PIK3CD","2.51777097405506","2.43350767203938","2.38931780553653e-16","0.283360623114975","1.42151231693984","-1.97516134091948",5.90403587436806e-16,3.35054035870388e-12
"CLSTN1","5.91378296490907","104.716143266667","9.04520533242324e-64","0.280141989984251","-37.8086174624998","97.6523379454866",3.62402612504489e-61,1.26840914376571e-59
"CTNNBIP1","3.69029243235666","1.13758268810525","0.00765590514230234","0.0567499510768389","-0.593338463838203","-0.970589428958966",0.00874684355633907,1
"LZIC","6.027959453165","1.92457679981793","2.83323058535079e-14","0.133617467861725","-0.485886266424443","1.8622326370509",6.3094159914839e-14,3.97303924983741e-10
"NMNAT1","3.06955220370664","3.35168399575668","8.32195281569844e-23","0.312481768884661","0.241248023942903","-3.34299042749977",2.87223097057689e-22,1.16698744334539e-18
"UBE4B","2.7672378025832","31.7788757168984","3.76957936095688e-50","0.245062104638328","11.6206493900122","-29.5779892755488",1.34164495885021e-48,5.28608113786983e-46
"KIF1B","3.02648311461273","35.6302260891435","8.21518774486041e-21","0.0925904301866094","4.09232754494247","-35.3944327038644",2.54983571815355e-20,1.15201577746178e-16
"PGD","5.67115792826276","2.83200504288034","8.14358520178641e-10","0.117088384842619","-1.62706624638882","2.31795340608087",1.42586459339057e-09,1.14197495284651e-05
"CENPS","3.44512637118633","0.198911533529812","0.499244239888182","0.0315076797449386","-0.0594535124165006","-0.18981853974921",0.509415846318269,1
"CORT","5.99799931362291","0.886334243870368","1.80000206229435e-14","0.249838263177418","-0.249357675273763","0.850534621070372",4.04315696292707e-14,2.52414289195537e-10
"DFFA","1.37891028993997","0.819256594837989","0.130345810089442","0.0467912464438992","0.804220200101921","0.156240961125959",0.137721465859271,1
"PEX14","3.0876430879569","7.88175388839602","2.94203950267692e-29","0.154011868832036","0.425010959001465","-7.87028652858169",1.49316756952727e-28,4.12562199460385e-25
"CASZ1","3.2400502328909","0.385080777567272","0.0384949846059865","0.113737458393819","-0.0378528949604107","-0.383215818560417",0.0420024252357414,1
"TARDBP","0.101210217583262","9.03479299786107","2.92392833674688e-28","0.197759696338695","0.912853031053759","8.9885584972172",1.40322543005481e-27,4.10022470662015e-24
"SRM","5.98338017318973","9.14249874847742","6.37520737643398e-37","0.303274426459728","-2.70009107683578","8.73468897801765",5.76771180901508e-36,8.93995330397337e-33
"EXOSC10","3.22112848410102","3.33597596294053","1.02034867513762e-10","0.116553893373656","-0.265049963670108","-3.32542991838281",1.88008181704946e-10,1.43083494714548e-06
