"Gene_Symbols","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"CDK11B","0.597238965107217","12.5429698080333","12.7357255262423",0.70669833834263,1
"SLC35E2B","0.546103024494985","25.5717493849783","26.2493238289157",0.662456982049583,1
"CDK11A","0.191940166944124","11.0621144463007","11.5941891650477",0.299363470254416,1
"SLC35E2A","0.0433805327946921","32.244248216657","34.4067830480032",0.0896177388597477,1
"NADK","0.0020455468027079","16.5306503874795","15.5776936281877",0.0068102333367457,1
"GNB1","8.78223048006419e-09","242.6930744213","230.436796847815",2.61471800471211e-07,0.00012315321802194
"CFAP74","0.542202328279893","19.7108175443075","20.0339751810448",0.659722624682771,1
"GABRD","3.46543247961163e-05","94.2319406775715","86.2526527028606",0.000219691499374294,0.485957596615939
"PRKCZ","0.457973440109669","93.2644285480407","93.2296546339418",0.582033854509506,1
"FAAP20","0.925068362962398","10.8255035671738","10.9277466018959",0.953069844524407,1
"SKI","0.942695892522061","44.6043968170211","45.267593341248",0.96421768788015,1
"MORN1","0.0508872036217495","16.8358631448618","17.5683574724743",0.101985316047991,1
"RER1","5.70654960049992e-05","32.7520802516834","30.734315680387",0.000333985580333098,0.800229450478104
"PEX10","0.141137362351516","9.54335620566082","9.16607500956721",0.233310059207274,1
"PLCH2","0.0018958116965394","8.7768708591459","7.7307420359092",0.00639258532785154,1
"PANK4","0.178041838789251","11.3945408632458","10.6143459514074",0.281665242028618,1
"TNFRSF14","0.0126529914058485","11.0957862630103","10.155116984019",0.0320275990043707,1
"PRXL2B","0.000205178007356756","22.2557598035344","20.2721096314013",0.000974995322658011,1
