"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","amp_ratio_CTL","amp_ratio_AD","mesor_CTL","mesor_AD","BHQ","Bonf","Log_AD_CTL_ampRatio"
"CAMTA1",1.4970096582005e-21,"2.66421720322079","2.4924521066424","40.609093637817","47.2356045140529","0.106088614438284","0.0862884305780386","445.246690836289","470.620375938933",3.3226600881522e-21,2.09925664369456e-17,-0.151155918395618
"VAMP3",0.170115222694091,"1.57112802506581","1.4840038304856","0.324031177793042","0.381767246975717","0.0383068431803498","0.0332593588428065","9.96603257486775","9.74255635307068",0.176705612432536,1,-0.163971382877491
"PER3",6.38362173100747e-05,"1.08530677231553","0.917959106772792","3.71344882463997","4.04840430637095","0.0870482214274219","0.0774233247453551","46.5076050950264","47.9629212108041",7.69381414129074e-05,0.895175275339178,-0.0863617579182276
"PARK7",3.7999859024361e-40,"5.9069422388492","5.74419537269987","12.2396906394147","16.4148156087123","0.394618795226947","0.354798220295732","41.5966391040045","34.4976100196123",1.54545250318624e-39,5.32872023098614e-36,-0.293500315586287
"ERRFI1",0.000105718975229471,"6.12735530237306","5.85818090967845","2.54943602923287","1.20832558133734","0.0438356825337363","0.0917931896563297","27.5648857618996","27.7736947455238",0.000126277443751522,1,0.746636585530041
"SLC45A1",3.87355971761221e-19,"5.34382850258089","5.23471778171378","2.53330037375434","2.52290424273505","0.146463143659807","0.153018388421975","17.2255229520066","16.5555290437926",7.92514267873884e-19,5.4318927920076e-15,0.0041122329724006
"RERE",6.65230387560916e-64,"2.74322897891805","2.73964338776522","62.77626299398","68.1506762386192","0.17510857847648","0.153741811729588","389.190962724723","408.322643578544",7.66518136792664e-63,9.32852572476672e-60,-0.0821440566706928
"RERE-AS1",3.32573497083265e-11,"4.24393293627352","4.47092016715586","1.54896996616992","1.1091192891519","0.277979204361369","0.382684946819478","3.98993619576685","4.04763756464298",5.10584426275304e-11,4.66367814959862e-07,0.334023904880007
"ENO1",2.28946745214835e-83,"6.04038396142194","5.96004163379383","34.3385272927836","35.007069875943","0.410694498037733","0.445358554164334","85.2387116048645","77.1031048392369",9.69945682219828e-82,3.21052020814763e-79,-0.0192820690542486
"GPR157",2.48487976050944e-17,"2.99103038338134","2.88572519316488","1.1691798220122","0.930969367374806","0.404511070795276","0.431493946233758","2.30146820344003","2.70960886523957",4.79173114433772e-17,3.48454688816239e-13,0.227831401335863
"MIR34AHG",1.04365948277297e-38,"2.75097696771226","2.60712743978057","25.5837022783042","20.8386009410665","0.637921473787083","0.590770046640916","32.6664045612952","43.3056862374314",4.03508048715891e-38,1.46352369269254e-34,0.205148437711519
"LNCTAM34A",4.33285916117904e-18,"3.43529053988999","3.06010559523576","2.34496984772369","1.75989521777526","0.457793378130883","0.468805235344675","3.8443002932037","5.00201292760655",8.54566582520586e-18,6.07596840172137e-14,0.287018271779217
"H6PD",1.56199096771987e-34,"2.87636223161322","2.75320746459035","3.49378440423508","2.9045868300699","0.272884233795893","0.304225316974255","10.6440258188108","11.484200062583",5.22514297240833e-34,2.19037993403357e-30,0.18469435222062
"SPSB1",0.820152909721369,"3.55113506907591","2.72668748997084","0.199532773039589","0.13169527012919","0.0369840149193809","0.0568037355834122","3.56087002496253","3.51266991493173",0.824090301878959,1,0.41548780459876
"SLC25A33",1.24875633088878e-19,"3.56313556092279","3.39841477612892","2.71129517403563","2.08307544122745","0.130718858716674","0.166989907248989","15.9355387713597","16.236281693318",2.59696129735331e-19,1.75113100280534e-15,0.263581065513714
"TMEM201",3.54970049841707e-08,"0.147193840162934","5.99879135164937","2.02374724138391","1.162804900057","0.126237816492739","0.210591430700985","9.21122475311416","9.6098271171223",4.87249902988475e-08,0.000497774500893026,0.554115759178783
"PIK3CD",7.44434134292252e-16,"2.1084060319761","2.51846878503017","1.9684757532882","2.4056002091354","0.279928626695152","0.202298211961675","8.59361987209387","9.73056427044012",1.35644488892675e-15,1.04391998651803e-11,-0.200539925657509
"CLSTN1",8.63375811941379e-105,"5.98421365964565","5.91317075869073","105.613188363081","104.712865004741","0.280121775316007","0.304656003361052","373.811942633212","346.663736141504",3.56091735613352e-102,1.2107119010854e-100,0.00856126802210357
"CTNNBIP1",4.79595899049698e-05,"3.89408402517948","3.72192001574882","1.93911953220545","1.11358610776454","0.0555360280345827","0.0937768553811984","20.0515979837647","20.6780183055086",5.80825053318414e-05,0.672537329237392,0.55464848522336
"LZIC",3.09561451940082e-16,"5.51119942229392","6.03837378497046","1.3152893603156","1.93565723480392","0.134424882318915","0.0936281228435258","14.39954568985","14.0480159205344",5.72991056039568e-16,4.34098024055577e-12,-0.386390237750479
"NMNAT1",4.18224991217495e-37,"3.26801386314376","3.06414998592986","3.72487349272502","3.303563728598","0.308061409383455","0.320027772987511","10.723718154798","11.6392194900859",1.53447646568366e-36,5.86476905184293e-33,0.120031086032562
"UBE4B",9.04435534672994e-76,"2.71975497257398","2.76679235727038","29.5607958081881","31.8106683629035","0.245321761645317","0.211727555912499","129.669166524635","139.617139964553",2.13876888747376e-74,1.26828995027194e-71,-0.0733526991242515
"KIF1B",7.48442349327652e-30,"2.99029838356699","3.02572735684054","36.7508360197394","35.6939301839918","0.0927587280167917","0.0910675250425798","384.804006556993","403.555888913815",2.15113897614709e-29,1.04954070646217e-25,0.0291803227638448
"PGD",4.45054426863923e-16,"6.08023621770219","5.67301206830687","3.21467276312748","2.82807365747729","0.11693461057677","0.135876162372549","24.185086378858","23.6588427800412",8.17955206803774e-16,6.24099822791279e-12,0.12812977462176
"CENPS",0.0440510782347393,"2.96203431601496","3.48112911562779","0.643745188599012","0.18384367780832","0.0291161187478245","0.102042255185605","6.31415469213447","6.30861389164815",0.0470901257879059,1,1.25321715854396
"CORT",4.13241590058795e-13,"5.96653451220891","5.9896922160467","0.578423306466774","0.857234112209249","0.241729622156481","0.166389975598412","3.54625181871308","3.47631102406564",6.81992093373483e-13,5.79488681739448e-09,-0.393405092978088
"DFFA",0.0649227492130532,"1.93290234624292","1.32939502754137","1.02616111556328","0.84220731994579","0.0481081791337136","0.0581989476672734","17.5065308043551","17.6319530969856",0.0687933891653805,1,0.197553838967224
"PEX14",3.6515497550876e-44,"3.2165200283241","3.0848483711763","8.12012660444599","7.89134138437268","0.154218777586117","0.149359621761823","51.1697830049658","54.3662772351875",1.70175082138895e-43,5.12056822155934e-40,0.0285796146313532
"CASZ1",0.00577015208771852,"3.44458321974363","3.22787527667577","0.499504801667797","0.38547393516964","0.113897488790781","0.17093743827903","3.3843936267789","2.92214980344112",0.00640453084740199,1,0.259143633322351
"TARDBP",5.29740674953003e-48,"0.0267065186089621","0.100156538736742","9.41132296656842","9.01952417589227","0.197414444592925","0.214338976777283","45.6882686294349","43.9085933322693",2.90064564032252e-47,7.42855348486596e-44,0.0425219547093165
"SRM",5.50724213105254e-59,"5.87371638809861","5.98448768683988","7.92157681652859","9.14942297981706","0.303522071949868","0.294864857740915","30.1441767349567","26.8651099260154",4.95051643613781e-58,7.72280564037498e-55,-0.144100535977855
"EXOSC10",4.88862413289943e-14,"3.13523592966928","3.22036399893872","3.43815656413558","3.28277989447036","0.114695635091712","0.11665481265443","28.6216636914335","29.4729080258398",8.34284729410353e-14,6.85531762156487e-10,0.0462448529819705
"MTOR",7.39368906934184e-49,"3.24783984925125","3.17815533203338","9.05411339773822","9.98520998564668","0.17010081185672","0.150306411910857","58.7017185670897","60.2377056482993",4.19933988737872e-48,1.03681701819381e-44,-0.0978858232200624
"UBIAD1",4.0550866532739e-05,"4.51915267489719","4.55650205312966","0.665270919880233","0.513351836842337","0.0872806446305507","0.112315352903441","5.88162288460744","5.92324114809287",4.92375791314052e-05,0.568644801388599,0.259232904121141
"DISP3",0.424581434145238,"0.0719108653142579","0.597670094081374","0.918588183254479","0.916308735992954","0.101337295387432","0.0925587408977744","9.04216687932836","9.92438071590673",0.432570869733993,1,0.00248455203145161
"FBXO2",4.89524573893117e-78,"5.97115940645442","5.86929449554238","21.1572577574787","21.0910708199402","0.328184749853011","0.358080538710202","64.2658466896668","59.0851930509451",1.38678850499054e-76,6.86460309970318e-74,0.00313323598421462
"FBXO44",5.45480901171662e-29,"0.018223796839984","6.16224402583819","15.9541495721741","13.5657685478458","0.175484982821479","0.211447203611512","77.3044412674687","75.4521663076062",1.52436801058793e-28,7.64927867713022e-25,0.162169355475004
"FBXO6",1.47635333163674e-13,"5.66481059930238","5.71516068141409","0.738173532040954","0.77946568323309","0.196958897438131","0.188693408819433","3.95750429846885","3.91202605676247",2.47523945116475e-13,2.0702902769542e-09,-0.0544297282264906
"MAD2L2",1.7158840917229e-33,"6.10581894713756","5.99837664281013","1.73000754464989","1.63482724187388","0.325664896384505","0.390667669776985","5.01996764165726","4.42833558670844",5.5608603231408e-33,2.40618426182302e-29,0.0565886332653918
"MTHFR",6.12796171160165e-13,"2.95069502824319","2.59713787828104","3.28168507854841","2.73947492544921","0.109917236339389","0.124604398822957","24.9230695447126","26.336831681289",1.00388326030128e-12,8.59324070817899e-09,0.180590764946656
"CLCN6",6.15917061029581e-37,"0.0037433708921366","0.121265749345461","11.7361982307045","9.11301490739983","0.18118971293435","0.231959679220589","50.2954321181673","50.5958547198352",2.24746420682223e-36,8.63700494681781e-33,0.25297433016998
"KIAA2013",3.63418400786078e-41,"5.91248834489935","6.04836730625515","4.09122413375989","3.67947979623418","0.203813285827914","0.240137617288887","18.0531891298827","17.036998117784",1.53269661179644e-40,5.09621623422317e-37,0.106072842011795
"PLOD1",2.70461890938567e-09,"0.256831251363953","0.589080081822408","1.4576580372516","1.23914207512491","0.176777156588341","0.214343459875253","7.00962782205218","6.80057155977586",3.87404197817316e-09,3.79268709663152e-05,0.162411798463881
"MFN2",3.38892053367416e-80,"5.90750942266998","5.82702063157619","16.7995833490337","15.2866567333443","0.28308154286878","0.326315614674807","54.0008952135402","51.4826217120364",1.12880837633522e-78,4.75228326437127e-76,0.0943737464905117
"MIIP",4.58682096012193e-07,"0.374617925292125","6.15266013444272","0.509096871778695","0.812773042702287","0.180223030447845","0.121628230002357","4.50981786668768","4.18568018106348",6.02369266939406e-07,0.00643209903237898,-0.467813594028823
"VPS13D",4.0574127066356e-33,"2.9126914522479","2.77010261907753","47.8682897164687","41.8734641131454","0.215736820755406","0.22552070560009","194.095120000957","212.256739748554",1.29991086098129e-32,5.6897098385151e-29,0.133800963519285
"DHRS3",0.105214255872042,"0.0394275951679872","6.07342984116246","1.1680910422497","0.0807526850901421","0.00759381553069648","0.109853194426373","10.6340066813206","10.6332005031732",0.110361246921508,1,2.67173489404181
"PDPN",8.50344030626684e-14,"2.84737421235975","2.57220565408187","1.3021243312336","1.3385230263588","0.332681550618093","0.284871665006284","4.0234362977807","4.57091557773877",1.43701787677488e-13,1.1924374341478e-09,-0.0275697552111747
"PRDM2",3.95048225784666e-13,"3.87141861392684","3.9194202054708","13.9713318181494","9.67539744833038","0.0619415172148045","0.0899814122714971","156.202138458725","155.269087975574",6.52811839521373e-13,5.53976127017837e-09,0.367421184877272
"KAZN",3.78216677795843e-104,"2.98302088198161","2.86074444610712","735.550954266176","715.280001394906","0.516687765818851","0.446722526982076","1384.35637286926","1646.54994955222",1.29359328603198e-101,5.30373247273111e-100,0.0279457396686842
"KAZN-AS1",1.03834032919332e-21,"3.79461215186448","3.47461046278755","26.9096124746753","20.9703484280507","0.444818969055043","0.48481920759327","47.143557012866","55.5044273271668",2.31709841442997e-21,1.45606464362779e-17,0.249374103518449
"FHAD1",0.000154401585107081,"3.7585263092654","3.83020577499628","0.974652964106421","0.709381947588133","0.152923451944697","0.212388821914645","4.63880417664567","4.58900310910956",0.000183302863863579,1,0.317687378809746
