"Gene_Symbols","p_cogdx","p_ceradsc","p_braak","acrophase_cog1","acrophase_cog2","acrophase_cog4","acrophase_cog5","acrophase_cerad1to2","acrophase_cerad3to5","acrophase_braak0to3","acrophase_braak3to5","acrophase_braak5to7","amplitude_cog1","amplitude_cog2","amplitude_cog4","amplitude_cog5","amplitude_cerad1to2","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","Bonf_cerad","BHQ_braak","Bonf_braak"
"TMEM97","0.877042193185951","0.782260950522155","0.317760912755919","0.0544979591638579","6.27563456827336","0.00783360588103192","0.190010684185938","0.159673679449513","0.19622586090062","6.01735299147935","2.6678792089348","2.00549433408533","2.57248807304279","2.77738801939625","1.61346286952334","2.5681916978796","2.77051284357311",0.969207892442837,1,0.999884603092583,1,0.999817567079685,1
"TNFAIP1","0.146563190614911","0.313672738672555","0.11221703279514","5.76102809342748","5.23375043840464","5.7440077471552","5.52746684787622","5.02076864649516","5.87242022239684","5.53016712144889","5.12927726829401","2.53512402318367","5.05191289610269","3.07816423622969","0.952934858975094","4.90309409100664","5.42513874589991",0.828055035619469,1,0.999884603092583,1,0.999817567079685,1
"POLDIP2","0.515719713334949","0.516188844038031","0.703771434220267","6.00410129157772","6.07652871995953","6.03422071122524","5.82790367683785","5.62824999675138","6.09776250885469","5.90788969717349","8.58921671965095","6.63591435522278","8.48483250048884","6.98505982002462","6.11261550585348","8.48806631956864","8.40206161872613",0.880884116564399,1,0.999884603092583,1,0.999817567079685,1
"TMEM199","0.0978645453368083","0.51411623201639","0.334866105300687","6.04273632569222","6.12975826737235","6.10035407701551","5.83989129623682","0.0152857317449127","5.87644335381612","6.22763564812971","2.5739895329287","0.82895028216475","2.48957249736581","1.74663252649322","4.1639175326241","2.06111653841675","2.67577333049487",0.828055035619469,1,0.999884603092583,1,0.999817567079685,1
"SLC46A1","0.185742708580817","0.968369896173814","0.363164336387887","5.77849255710871","4.23603292793457","5.67507566158029","5.79460467334102","0.522370357964929","5.68785494310506","5.66206605767649","1.03160961722742","0.455948955452482","0.928637123526178","0.967890012658147","1.02188698011605","0.810081125130513","1.21678863923064",0.828055035619469,1,0.999884603092583,1,0.999817567079685,1
"UNC119","0.555296320252441","0.637895834032841","0.863267716108243","0.593940090070495","0.590917139534093","0.589780125714834","0.499052350385258","0.457456345127652","0.581319648506821","0.629502088536608","5.28299102988974","2.67126044081255","5.14006445103367","3.68434554373703","3.82234082320771","4.36535780383961","5.6753085938313",0.889556276502678,1,0.999884603092583,1,0.999817567079685,1
"PIGS","0.350010748714881","0.651822610462189","0.353983932621904","5.71747000828755","5.19685782280622","5.71241007889483","5.67940970959459","0.121078656157705","5.73157981812216","5.58338279424654","3.87333104578405","2.57024106204741","3.85133117521177","2.92011910635846","3.84618184472713","3.9921219646806","3.66979377565794",0.853640455035416,1,0.999884603092583,1,0.999817567079685,1
"ALDOC","0.312369341923111","0.847243329498671","0.578134274300288","5.97969857880647","5.29106306032331","5.91036503767179","6.04622164531119","0.0840392827909291","5.93181111507766","5.88667416338721","44.7899647948757","29.681883690668","43.2493500820574","46.6496929725508","88.0914982906718","41.6713605756189","45.0273865240335",0.842402480541095,1,0.999884603092583,1,0.999817567079685,1
"SPAG5","0.611000763737235","0.908458556115791","0.502663569296137","1.0209699000852","1.74534365996131","1.09253203174736","1.0173136851342","1.08082297734462","0.852881020027712","1.40469928575173","1.12952001349739","1.12175909022854","1.06703732735268","1.3414591919938","2.36289771972636","1.2022732274197","1.12731823913607",0.900992494475038,1,0.999884603092583,1,0.999817567079685,1
"SPAG5-AS1","0.660239057218488","0.186782103760682","0.178770170067321","4.20786511730714","3.59220890343843","4.3061658557824","3.42526153049773","2.87917808879354","4.2247839106661","4.08483683537934","1.57792153532595","1.73319043106303","1.35487404497998","2.98911848831786","3.40852691454827","2.15231790012891","0.828560807922969",0.907810081494274,1,0.999884603092583,1,0.999817567079685,1
