"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"HES4",0.510158202033304,"4.74153975371925","4.96648238111175","5.77737026643899","6.11162381859337",0.766239400683139,1,-0.0562438940158945
"ISG15",0.154673620212514,"5.99985629661658","5.76447341283788","1.74948604621609","2.68013962499723",0.488296989370448,1,-0.426546835121057
"B3GALT6",0.403007562714349,"5.91347373252347","5.78591043336651","3.16101476526556","3.26408096800637",0.711192273534273,1,-0.0320851388719125
"CPTP",0.71539230794452,"6.13313861732751","6.06881806927269","3.67497349741084","3.8345471704692",0.872474984483226,1,-0.0425054286930309
"AURKAIP1",0.0255759979903184,"5.94782414368325","5.71899105951312","8.10549386391619","10.4205480592611",0.256306086621838,1,-0.251237545228102
"MRPL20-AS1",0.0614488628923677,"5.34541411708441","5.22144353649977","0.779418406666743","1.15348300764134",0.334098155929201,1,-0.39199333729218
"ANKRD65",0.00876537804347777,"5.90976644397123","5.71589130660457","3.60123205844458","4.84776493355054",0.172677026852076,1,-0.297241734918865
"SSU72",0.0398736651314888,"6.16802747169607","5.98550742306895","23.0133833810669","21.5328524441843",0.283913249211849,1,0.0664961432747483
"GABRD",0.944040078813757,"5.80332976269069","5.77730325780447","32.2531916421055","32.5621391173018",0.979519845961511,1,-0.0095332326904819
"PLCH2",0.461292764799106,"5.59987423172276","5.74360706484521","3.18931803526531","2.69717217161862",0.743560632898845,1,0.167603231576114
"PRXL2B",0.729678386747053,"6.14262136981346","6.17183670689102","8.85748349889029","8.21795261113382",0.876530096423479,1,0.0749415908296791
"TPRG1L",0.156448924327509,"5.99305200236027","5.91046447456922","26.5446435869804","28.9388718901511",0.490959447993767,1,-0.0863577602558945
"LRRC47",0.0911534613944738,"5.95798789081437","5.79957054782219","10.8961123662441","11.0421882289503",0.400507483691767,1,-0.0133171683839995
"RPL22",0.0320452930811836,"5.72839805562455","5.58998415095446","18.7779606043726","24.4153378765174",0.271897112757841,1,-0.262527662441615
"ICMT",0.72750390935687,"5.99389134467399","5.96168420753902","6.95655578649431","6.54179443648913",0.876020418261357,1,0.06147298709903
"KLHL21",0.0352275733841799,"0.232023523682453","0.291021776451677","9.46118756314421","7.66364247706003",0.273900395345254,1,0.210710520473479
"PHF13",0.740078861563031,"6.08807224232975","6.11026428729959","3.22988024893893","2.98690936359257",0.882778303477651,1,0.0782058667666291
"PARK7",0.0410583145316247,"5.9069422388492","5.74419537269987","12.2396906394147","16.4148156087123",0.286188647824394,1,-0.293500315586287
"RERE-AS1",0.341640951517783,"4.24393293627352","4.47092016715586","1.54896996616992","1.1091192891519",0.673781533156224,1,0.334023904880007
"ENO1",0.567910182168884,"6.04038396142194","5.96004163379383","34.3385272927836","35.007069875943",0.792878072874357,1,-0.0192820690542486
"GPR157",0.508257728981198,"2.99103038338134","2.88572519316488","1.1691798220122","0.930969367374806",0.764831291481329,1,0.227831401335863
"MIR34AHG",0.200396545977083,"2.75097696771226","2.60712743978057","25.5837022783042","20.8386009410665",0.548664409533978,1,0.205148437711519
"LNCTAM34A",0.0642894867497163,"3.43529053988999","3.06010559523576","2.34496984772369","1.75989521777526",0.341897421466569,1,0.287018271779217
"FBXO2",0.490776344579766,"5.97115940645442","5.86929449554238","21.1572577574787","21.0910708199402",0.759172400253444,1,0.00313323598421462
"MAD2L2",0.723934498906605,"6.10581894713756","5.99837664281013","1.73000754464989","1.63482724187388",0.875586989185608,1,0.0565886332653918
"PDPN",0.529984222580987,"2.84737421235975","2.57220565408187","1.3021243312336","1.3385230263588",0.774486544259501,1,-0.0275697552111747
"KAZN",0.174103295259895,"2.98302088198161","2.86074444610712","735.550954266176","715.280001394906",0.517359485127386,1,0.0279457396686842
"KAZN-AS1",0.06393703897205,"3.79461215186448","3.47461046278755","26.9096124746753","20.9703484280507",0.341139437127903,1,0.249374103518449
"CELA2B",0.507622478992802,"3.95020951285197","3.74240094634539","2.01354083090346","1.65817809939988",0.764828732393649,1,0.194175310516314
"FAM131C",0.0553163131097279,"0.407170577575742","6.03788478365138","0.590626766157333","0.325416498315932",0.317252011643572,1,0.596078393416183
"SPATA21",0.503737394088037,"4.05998313440477","3.95172078353807","1.2775352497761","1.01894517079607",0.764118187482498,1,0.226164689575165
"BX284668.5",0.00347523424548149,"0.374199338559539","5.86416572928919","1.00384140419697","1.00171073837861",0.153856957231879,1,0.00212476811220967
"MICOS10",0.0561509628699172,"5.66074381859074","5.63487253738886","20.5653766613269","26.3008075064886",0.319639156056761,1,-0.245990725217227
"NBL1",0.309091981588938,"6.0538504994993","5.92524700043991","19.7074199905373","19.3711022847318",0.651349084913486,1,0.0172128314946773
"TMCO4",0.830705764920279,"3.64746043205893","3.7689226937153","1.39200893169099","1.60217155200951",0.926442548124953,1,-0.140611950724794
"CAMK2N1",0.401210606140956,"6.15476760349555","6.08480308311634","186.550880842877","199.735895636815",0.711192273534273,1,-0.0682919506666106
"PINK1",0.383274763301897,"5.80132538942696","5.68811118441535","47.9025390930553","49.5546851126974",0.699041144594038,1,-0.0339082983214355
"PINK1-AS",0.282920461034874,"4.3079019051122","3.96041964366094","1.02214682813157","0.893945712791195",0.633755927436132,1,0.134015378509659
"SH2D5",0.44381984969306,"5.69210578971458","5.74277461665612","6.93723146804121","7.87201525487433",0.735607237631346,1,-0.126411326599178
"ZNF436",0.495460623739338,"6.00010817151165","5.9123043233814","3.10047079049652","3.36004111883967",0.760822438082611,1,-0.0803992437876927
"TCEA3",0.584285999204482,"2.11807474499118","2.36950642452113","1.24885140315377","1.24394122794787",0.803837975587421,1,0.00393950262448509
"ASAP3",0.529211592534826,"2.59727126119183","2.37402393000517","2.7208944886222","2.78265909748522",0.774486544259501,1,-0.022446298067542
"RPL11",0.0153618141491483,"5.78721678792479","5.6387598553442","23.3229682428606","31.5055119288408",0.210191711828025,1,-0.300723875867993
"PITHD1",0.455308976255263,"5.99572862656202","5.93910792919357","28.8568943603003","30.4451870157484",0.742224758895852,1,-0.0535789827505348
"PNRC2",0.0453196918578325,"0.0875377282953447","6.21778565362415","5.59313928546249","6.51079841696147",0.292570202082945,1,-0.151921374331979
