"","logFC","logCPM","F","PValue","FDR"
"NOC2L",-0.0986787813163603,4.41958324566082,13.3314266356132,0.000294774941554256,0.00422458612775493
"KLHL17",0.0861614901115597,2.76107330087493,3.40642917378177,0.0656636842413647,0.150943472874631
"HES4",-0.342234032271939,4.45944141044307,32.0257826506578,2.86172984334523e-08,2.62688913807571e-05
"ISG15",-0.371408794362801,2.37799685289563,25.4184305875832,6.94021370499387e-07,0.000173574753012799
"AGRN",-0.0902479823663888,1.9950776548885,2.56330198701309,0.110140184093489,0.217342635462092
"C1orf159",-0.0562949362685186,4.83743316998807,4.12881999770472,0.0428030317491782,0.111225783315672
"SDF4",-0.0618412863445772,5.36895229259724,4.03855982112238,0.0451265665824317,0.115647161646514
"B3GALT6",-0.111781934393934,2.94084471905051,6.11027948164148,0.0138449404676423,0.0510906132282065
"UBE2J2",-0.0568510036694243,4.77860911709758,7.86321625792277,0.00528488798326327,0.0264550612849992
"SCNN1D",-0.0036609293168522,3.68907885267577,0.00707376957277196,0.933013442559189,0.962556459451823
"ACAP3",-0.00327765128655587,6.02546961465188,0.00908736440775408,0.924101143662951,0.956669732640992
"PUSL1",-0.0846948482947973,1.51527517411315,2.28279453527199,0.131586355157414,0.24672651579177
"INTS11",0.0157552383134549,5.11893566415938,0.388715950953462,0.533321838119594,0.668080516345357
"CPTP",-0.0630275818827942,2.84253297019335,1.98046519593629,0.160099105796921,0.283767626956906
"DVL1",-0.0405495983724107,4.48068055237268,1.72676074425672,0.189559892912922,0.319566821305335
"AURKAIP1",-0.11666543857696,4.32430989866373,4.55971379992848,0.0333246714115854,0.0939955120632958
"CCNL2",-0.0264177454007463,5.66020936783062,1.10243044197957,0.294351882618384,0.439016259128344
"MRPL20-AS1",-0.158328546856598,1.60111938307623,7.10902182369839,0.00797308622943507,0.0350187248493685
"MRPL20",-0.153677241110865,4.46332520129677,13.3752984588059,0.000288173149430542,0.00418275611706844
"ANKRD65",-0.112507934356163,1.90813872228745,2.9759889415515,0.0852620907682392,0.181932925630267
"VWA1",-0.08754904217107,2.35307870879701,3.5358669905873,0.0607636468265502,0.143273385755358
"ATAD3C",-0.0941562746387722,0.763735510175116,1.46812045803423,0.226340384410944,0.363069159659625
"ATAD3B",0.00960916940590586,4.05602837548914,0.055055850929552,0.814605434047147,0.887084600715537
"ATAD3A",0.0179411811901398,3.50840757367673,0.29906500429747,0.584766706356221,0.711672904893422
"TMEM240",-0.0620010244808091,4.45576680714974,2.43068972017535,0.119752131962732,0.230662237657264
"SSU72",-0.0708702958660786,5.49678113619191,3.76813225044721,0.0529228933820221,0.129460115773111
"FNDC10",-0.0454971267890035,3.83518387336883,0.822329590577769,0.365032612536817,0.51127541296283
"MIB2",-0.00745216998529613,4.89196971989463,0.0406568858691178,0.840301678811726,0.903875110349189
"MMP23B",-0.0601794980216128,1.90105450543465,1.05499242024076,0.304965717181308,0.450398781575842
"CDK11B",-0.0846214593395851,3.56126378101482,4.73083399624746,0.0301974149356473,0.0876858698397533
"SLC35E2B",-0.0731928434311155,4.65329852343686,5.69860682819539,0.0174307641026634,0.0593980585558743
"CDK11A",-0.0247371368080214,3.60565489520361,0.242689012032555,0.622534408499735,0.7420795991778
"SLC35E2A",0.00279030135169546,4.91545202064099,0.00678497465008969,0.934391931151706,0.963317021818412
"NADK",-0.0481335400262094,3.81699418873529,3.78236878505867,0.0524787184373155,0.128791493026326
"GNB1",-0.0917194858476229,7.70188464290661,17.384279171437,3.72792867267654e-05,0.00127022556213546
"CFAP74",0.0865020292818759,3.39854970763736,4.19463064490988,0.0411887008835983,0.108450779827431
"GABRD",-0.0326249018427171,6.11120117188421,0.663516857902194,0.415794010334185,0.562573993533688
"PRKCZ",-0.0627324392996842,6.23844089618516,8.88335787803854,0.00304920720569217,0.0182899995514446
"FAAP20",-0.049036482460807,4.50662853048907,2.26153099004137,0.133392840338155,0.249001098887454
"SKI",0.00149751605310251,5.96015821924955,0.00452192991243099,0.946419207594581,0.97003390462241
"MORN1",-0.0020152178088879,3.73878459810602,0.00318202303553182,0.955043131758392,0.97509339423952
"RER1",-0.0820299869731558,4.70849356342096,9.33486588089941,0.00239523444882289,0.0157540565830102
"PEX10",-0.102340224549685,3.01959314730022,4.4431292668069,0.0356484410895533,0.0983514302811249
"PLCH2",0.0434205774726681,4.81728310967187,2.09511777504565,0.148534562609751,0.268892779619058
"PANK4",0.00138396482107999,3.22312988670101,0.00103173944467742,0.974391426594764,0.986685526916526
"TNFRSF14",0.0436760398227857,1.39663886255738,0.504538223621259,0.477916675959962,0.619848306236663
"PRXL2B",-0.066323575431315,3.58562136902679,2.06885745803851,0.151097043578183,0.272323264085504
"TTC34",0.0630340182648003,1.00502666850147,0.921292888475828,0.337701465127243,0.483507644601659
"PRDM16-DT",-0.00921074200417825,0.913257621760819,0.0154733788132962,0.901065845937959,0.942589321886809
"PRDM16",0.0401305985313808,1.45908898203567,0.582345560955659,0.477460803756717,0.619459926732774
"MEGF6",-0.00819330357295141,0.933110657855611,0.0187648836254706,0.891109917412974,0.936286875463506
"TPRG1L",-0.158893466642297,4.68711119124258,13.3822077358853,0.000287147179998849,0.00418251577539558
"WRAP73",-0.0663531891354052,2.97995939239735,3.63289576971235,0.0573472481003481,0.137354702030302
"LRRC47",-0.133918956854017,4.49116734309164,13.4729912529498,0.000274005151692696,0.00407319196650873
"CEP104",-0.0296035994219289,5.12088755639371,1.70569106616265,0.192277704353441,0.322703993125241
"DFFB",-0.0323623500976044,4.47228757853767,1.64784057575779,0.199978163046052,0.331997808807692
"C1orf174",-0.0132069791232079,2.96063241715667,0.13833878793237,0.710130270216478,0.811522197219842
"AJAP1",-0.0309246254975148,6.53772332482948,1.42841593985932,0.232714043590841,0.370139826534403
"NPHP4",0.0243729098370406,5.24869274530815,1.21727284392464,0.270543723989299,0.41214439122181
"KCNAB2",-0.0464765561353087,6.38742034243315,3.71086736659772,0.0547503198097136,0.132736537973797
"CHD5",-0.0220729423911415,6.94095804066585,0.76516417815611,0.382229379588016,0.528109397743104
