pathway,pval,padj,log2err,ES,NES,size,leadingEdge
midbrain_DEG_BHQ05,0.0020997900209979,0.036996300369963,0.318279675040437,0.647544234778475,1.46579670128694,29,CARTPT|RPS21|RPL9|RPL26|RPS25|MT1A|COL4A1|IGSF1|RPL22L1|APOE|FABP7|CST3|MT2A|DBI
midbrain_DEG_BHQ1,0.0036996300369963,0.036996300369963,0.238352921646911,0.601221557924128,1.38997859397129,40,CARTPT|RPS21|RPL32|RPL9|RPL26|RPS25|DST|PDE10A|MT1A|COL4A1|IGSF1|RPL22L1|APOE|FABP7|RPS13|CST3|MT2A|DBI|TPT1|CD81|ZIC1|PVALB|FRMPD4|PRDX1
midbrain_DEG_BHQ1_positiveL2FC,0.0112988701129887,0.075325800753258,0.13525091239264,0.61742842768663,1.39418553378596,28,RPS21|RPL32|RPL9|RPL26|RPS25|MT1A|COL4A1|IGSF1|RPL22L1|APOE|FABP7|RPS13|CST3|MT2A|DBI
midbrain_DEG_BHQ1_negativeL2FC,0.0261973802619738,0.130986901309869,0.0880409553363699,0.682687417977479,1.4303310699272,12,CARTPT|DST|PDE10A|ZIC1|FRMPD4
sleep_No_Change_wake_No Change,0.0925907409259074,0.283221677832217,0.0451750626902472,0.590298157293757,1.27918739327673,17,FAU|S100A1|CEP76|PNPLA6|IL1RAP|MMD2|TMEM51|TOP3B|CD81|PDZRN4|SOD2|CLU|MYH9
sleep_No_Change_wake_UP,0.0938906109389061,0.283221677832217,0.0448289482319963,0.546269181104512,1.23027482227254,27,IGF1R|ACKR3|AGBL3|KLF2|COL4A1|RNF19A|SLC39A14|CRISPLD1|DIO2|MRPL51|IFRD1
Down_sleep_7OR8,0.108389161083892,0.283221677832217,0.0413864895014492,0.502402751812607,1.17278664080923,48,SCLT1|OTX1|IGF1R|TRIB1|MRPL54|ACTN1|IL1R1|OTUD7B|ELL2|EGR3|DIO2|DNAJB5|ANO6|IRS2|FOXP1|CPHXL
Up_SD_4OR7,0.113288671132887,0.283221677832217,0.0403698748306891,0.519985549340882,1.19418331654203,36,IGF1R|TRIB1|ACKR3|AGBL3|KLF2|COL4A1|RNF19A|SLC39A14|CRISPLD1|DIO2|DNAJB5|IRS2|MRPL51|FOXP1|IFRD1
sleep_DOWN_wake_No_Change,0.18998100189981,0.41541300415413,0.0297929386876958,0.490923427076752,1.13497768987489,40,SCLT1|OTX1|IGF1R|MRPL54|ACTN1|IL1R1|OTUD7B|ELL2|EGR3|DNAJB5|ANO6|CPHXL
Down_SD_3OR6,0.21017898210179,0.41541300415413,0.0279695214936819,0.472880652164529,1.1109062781501,53,UNC119|GATD3|DHCR7|PAQR6|BMP1|PDLIM2|CD9|ABCA3|AGBL3|TLE2
