pathway,pval,padj,log2err,ES,NES,size,leadingEdge
midbrain_DEG_BHQ1,1.1624469847921e-06,1.21716746786385e-05,0.643551836150722,-0.593313126154049,-2.40989655314339,39,FRMPD4|RPL22L1|CACNA2D3|FABP7|RPL32|RPL26|RPL9|CST3|PVALB|RPS21|APOE|GSTP1|SLC2A1|SMIM29|PRDX1|MAP1LC3B2|CD81
midbrain_DEG_BHQ1_positiveL2FC,1.21716746786385e-06,1.21716746786385e-05,0.643551836150722,-0.714506536541743,-2.55540377219641,24,RPL22L1|FABP7|RPL32|RPL26|RPL9|CST3|PVALB|RPS21|APOE|GSTP1|SLC2A1|SMIM29|PRDX1|MAP1LC3B2|CD81
midbrain_DEG_BHQ05,5.86593954943418e-05,0.000391062636628945,0.557332238758646,-0.586607025555022,-2.20012820607263,29,RPL22L1|CACNA2D3|FABP7|RPL26|RPL9|CST3|PVALB|RPS21|APOE|SLC2A1|SMIM29|MAP1LC3B2|CD81
midbrain_DEG_BHQ1_negativeL2FC,0.0177020708082832,0.0885103540414162,0.198584486969905,-0.554447985106406,-1.74074069391759,15,FRMPD4|CACNA2D3
sleep_UP_wake_No_Change,0.248100303951368,0.949181739879414,0.0546050400863614,-0.295900983880269,-1.14189503897375,32,SST|MRPL54|FABP5|TLCD1|KCNIP4|CST3|APOE|TMSB10
sleep_UP_wake_UP,0.290353089533417,0.949181739879414,0.0453100651044091,-0.384197810981114,-1.13149552325531,12,TUBA1A|ST6GALNAC3|CDKN1A|FKBP5|WNT7B|DYRK3
AD_GWAS_genes,0.470918216710954,0.949181739879414,0.0210818061799099,0.408376591032544,1.00708479532796,10,INPP5D|WDR12|ABCA7|MAF|SCIMP|PLCG2|SPDYE3
sleep_No_Change_wake_No Change,0.510128291694801,0.949181739879414,0.0342024449747538,-0.295032473642183,-0.946917391684618,16,S100A1|SOD2|IER5L|TMEM51|CD81|SLC7A10
DE_ANOVA_DOWN_SD,0.550925925925926,0.949181739879414,0.0444897082298492,-0.19342211776898,-0.959183207002389,98,MSMO1|SST|MRPL54|FABP5|S100A1|GATD3|TLCD1|CD9|SOD2|KCNIP4|CST3|TUBA1A|UBE2S|APOE|TMSB10|GSTP1
sleep_No_Change_wake_UP,0.55375,0.949181739879414,0.017719420224253,0.302941150353074,0.946385048877334,24,ACKR3|KLF2|AGBL3|SLC38A2|F10
Up_sleep_2OR3,0.63209560392659,0.949181739879414,0.0346082200691802,-0.212621275651686,-0.903108642559992,47,SST|MRPL54|FABP5|TLCD1|KCNIP4|CST3|APOE|TMSB10|GSTP1
sleep_No_Change_wake_DOWN,0.657407407407407,0.949181739879414,0.0147232047434709,0.254640087350278,0.880327018825314,37,FBXO2|MYO5B|TNIP2|ABCA3|TGFBR3|RASSF3|GRIA4|ID3|BMP1|HSPA2|LXN
All_DE_sleep_wake_genes,0.66329346826127,0.949181739879414,0.0517750634568288,-0.171092577994707,-0.940177491881274,189,RND3|MSMO1|SDF2L1|SST|MRPL54|FABP5|S100A1|GATD3|TAFA1|SLC35F3|TLCD1|CD9|SOD2|KCNIP4|RYR2|CST3|TUBA1A|ST6GALNAC3|CDKN1A|UBE2S|NSUN7|APOE|TMSB10|GSTP1|OTX1|IER5L|HSPA5|NFIL3|MRPL51|TMEM51|MIDN|ELL2|CD81|SPRED3|SERF2
Up_SD_4OR7,0.768113975576662,0.949181739879414,0.0126322626862122,0.240345856757628,0.804640761914262,32,ACKR3|KLF2|AGBL3|BDNF|SLC38A2|F10|LRRTM4|DIO2|IGF1R|FZD1|IRS2|FOXP1|UBASH3B|IFRD1|TRIB1|DMC1|SCG2|NFKBIZ|DAAM2
Down_SD_3OR6,0.789487312273434,0.949181739879414,0.0115421589833334,0.217707688036807,0.802753061661586,50,FBXO2|MYO5B|TNIP2|ABCA3|AGBL3|TGFBR3|SLC30A1|RASSF3|GRIA4|ID3|BMP1|HSPA2|LXN
sleep_DOWN_wake_DOWN,0.890183712640526,0.949181739879414,0.0106044340168661,0.21158332330316,0.687226804443547,28,EPHA7|ZFP36L1|GPR37|FOS|STK24
sleep_DOWN_wake_No_Change,0.91203518592563,0.949181739879414,0.0265434450750983,-0.174424451751156,-0.712215736496989,40,SDF2L1|MRPL54|SLC35F3|RYR2|NSUN7|OTX1|HSPA5|ELL2|SPRED3
sleep_UP_wake_DOWN,0.930397727272727,0.949181739879414,0.0104720591690524,0.218459404269667,0.616555540284389,16,AGBL3|SLC30A1|RASSF3
DE_ANOVA_UP_SD,0.948207171314741,0.949181739879414,0.032273358157783,-0.151448926465173,-0.750802312896051,97,RND3|SDF2L1|MRPL54|TAFA1|SLC35F3|RYR2|ST6GALNAC3|CDKN1A|NSUN7|OTX1|IER5L|HSPA5|NFIL3|MRPL51|MIDN|ELL2|SPRED3
Down_sleep_7OR8,0.949181739879414,0.949181739879414,0.0271375675079018,-0.159785462441133,-0.682902470215592,48,SDF2L1|MRPL54|SLC35F3|RYR2|CDKN1A|NSUN7|OTX1|HSPA5|ELL2|SPRED3
