"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"STAT3 (human)",0.00445396310308901,4.65294117647059,25.1908420376056,"['ARHGAP9', 'STAT5A', 'STEAP3', 'WNT5B', 'CLEC5A', 'ADAMTS17', 'OPRM1']",0.717088059597331,0,0,7,"STAT3",0.717088059597331,0.000462889169784718,0.000912771919137801,0.70671420077326,0.714210831745029,0.361649356565637,0.975583930969828,0.954257679258496
"SRF (human)",0.00934794737680111,3.96666666666667,18.5346406836447,"['STAT5A', 'STEAP3', 'WNT5B', 'SGCB', 'OPRM1', 'SLC4A2', 'ECT2']",0.723180265115182,0,0,7,"SRF",0.723180265115182,NA,NA,NA,NA,NA,NA,NA
"Stat3 (mouse)",0.0294146785134994,4.13675213675214,14.5872696296674,"['ARHGAP9', 'STEAP3', 'ADAMTS17', 'FGF2']",0.723180265115182,0,0,4,"Stat3",0.723180265115182,0.000462889169784718,0.000912771919137801,0.70671420077326,0.714210831745029,0.361649356565637,0.975583930969828,0.954257679258496
"ETV4 (human)",0.0329068566999078,3.97802197802198,13.5812623318562,"['ARHGAP9', 'STAT5A', 'ABCB4', 'PLXNA2']",0.723180265115182,0,0,4,"ETV4",0.723180265115182,NA,NA,NA,NA,NA,NA,NA
"HNF4A (human)",0.0487559365531626,3.04078014184397,9.18597882563357,"['ARHGAP9', 'STAT5A', 'WNT5B', 'OPRM1', 'FGF2']",0.723180265115182,0,0,5,"HNF4A",0.723180265115182,NA,NA,NA,NA,NA,NA,NA
"PRDM1 (human)",0.0493205107853229,3.44230769230769,10.3593332444026,"['ARHGAP9', 'CLEC5A', 'OPRM1', 'ECT2']",0.723180265115182,0,0,4,"PRDM1",0.723180265115182,0.339186229002271,0.061810719586062,0.505837037216361,0.515037023645484,1.1344557621821,0.985468598277322,0.999846643018902
"MZF1 1-4 (human)",0.0585935507278764,2.86616161616162,8.13167495271147,"['ARHGAP9', 'STAT5A', 'SLC4A2', 'ECT2', 'FGF2']",0.723180265115182,0,0,5,"MZF1 1-4",0.723180265115182,NA,NA,NA,NA,NA,NA,NA
"JUN (human)",0.0606961897818176,2.83333333333333,7.93864400354223,"['ARHGAP9', 'STEAP3', 'SGCB', 'ECT2', 'FGF2']",0.723180265115182,0,0,5,"JUN",0.723180265115182,0.954497330522797,0.43800166231955,NA,NA,NA,0.981573527618346,0.999846643018902
"IRF9 (human)",0.0627115661191122,24.3125,67.3264030693841,"['FGF2']",0.723180265115182,0,0,1,"IRF9",0.723180265115182,0.64379933574125,0.357638705542726,NA,NA,NA,0.997705489529031,0.999846643018902
"SP3 (mouse)",0.0692463622519151,3.67275747508306,9.80657341598256,"['ARHGAP9', 'WNT5B', 'OPRM1']",0.723180265115182,0,0,3,"SP3",0.723180265115182,0.0287602393737066,0.0275096124136143,NA,NA,NA,0.540712213781392,0.344451472173628
"CACYBP (mouse)",0.0783834364944278,2.89230769230769,7.36422795249534,"['SGCE', 'SLC4A2', 'ECT2', 'FGF2']",0.723180265115182,0,0,4,"CACYBP",0.723180265115182,0.0268846356318646,0.663446735910962,0.625739836813763,0.633472578494396,-1.13918716061776,0.904958309854914,0.999061981599116
"TP53 (human)",0.0816699258098729,2.56498470948012,6.42546483550201,"['ARHGAP9', 'STAT5A', 'ADAMTS17', 'OPRM1', 'FGF2']",0.723180265115182,0,0,5,"TP53",0.723180265115182,0.543602795372894,0.182036504992469,NA,NA,NA,0.970468671933096,0.999846643018902
"E2F1 (mouse)",0.0842286432474579,2.53787878787879,6.2792710496682,"['SGCE', 'STEAP3', 'WNT5B', 'PLXNA2', 'SLC4A2']",0.723180265115182,0,0,5,"E2F1",0.723180265115182,NA,NA,NA,NA,NA,NA,NA
"RUNX2 (mouse)",0.0930792402576435,3.19679300291545,7.59015874272908,"['STAT5A', 'ECT2', 'FGF2']",0.723180265115182,0,0,3,"RUNX2",0.723180265115182,0.176198153026331,0.000107334726663299,0.32255403013884,0.323152775394631,1.07826823191059,0.815760386784393,0.719629317298689
"FOS (human)",0.0973609127314693,3.12857142857143,7.28747671089477,"['ARHGAP9', 'SGCB', 'ECT2']",0.723180265115182,0,0,3,"FOS",0.723180265115182,0.760012974173296,0.519866445023465,NA,NA,NA,0.920268708275661,0.977086806319326
"MAPK14 (human)",0.101726765523166,3.06302521008403,7.00043638921761,"['OPRM1', 'SLC4A2', 'ECT2']",0.723180265115182,0,0,3,"MAPK14",0.723180265115182,0.000132230686275148,5.8794454212117e-05,0.694630236257984,0.702008596567748,0.31435627868,0.931359673013841,0.930346117774022
"GATA1 (human)",0.103409593089421,2.36111111111111,5.3574969805838,"['SGCB', 'CLEC5A', 'OPRM1', 'ECT2', 'FGF2']",0.723180265115182,0,0,5,"GATA1",0.723180265115182,NA,NA,NA,NA,NA,NA,NA
"GLI2 (human)",0.110704215083114,2.93935309973046,6.46920272977099,"['ARHGAP9', 'ABCB4', 'SLC4A2']",0.723180265115182,0,0,3,"GLI2",0.723180265115182,NA,NA,NA,NA,NA,NA,NA
"LEF1 (human)",0.111263846936979,2.1,4.61128688754698,"['SGCE', 'STEAP3', 'SGCB', 'PLXNA2', 'OPRM1', 'ECT2', 'FGF2']",0.723180265115182,0,0,7,"LEF1",0.723180265115182,NA,NA,NA,NA,NA,NA,NA
"MZF1 (human)",0.115312327403149,2.88095238095238,6.22317676010275,"['STAT5A', 'STEAP3', 'SLC4A2']",0.723180265115182,0,0,3,"MZF1",0.723180265115182,0.201249318777348,0.253606435430439,NA,NA,NA,0.95738442394733,0.999846643018902
"EGR1 (human)",0.124083565975884,3.71851851851852,7.75980452327069,"['ABCB4', 'FGF2']",0.723180265115182,0,0,2,"EGR1",0.723180265115182,NA,NA,NA,NA,NA,NA,NA
