"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"RERE-AS1",0.723624223874435,"4.53000571469024","4.35879762662309","1.09566980967789","1.11675418128813",0.999541227558619,1,-0.0190605508075295
"CORT",0.00243099125958377,"4.16161093648138","3.92302086742268","3.37916150034991","6.51770317672626",0.0760552979784065,1,-0.656894438468201
"MASP2",0.956256612044606,"4.65737102463388","4.61048335767832","0.551663859845721","0.582682474521842",0.999541227558619,1,-0.0547034861284246
"KAZN-AS1",0.920197298816489,"4.65466722461592","4.58575641133025","27.0739690651965","26.6853366790532",0.999541227558619,1,0.0144584886642856
"RHD",0.31942459822153,"5.10273534201574","4.58325912916242","2.45156146866995","1.76551530014988",0.999541227558619,1,0.328282553162577
"GPR3",0.474469806698548,"4.30980364788912","4.07635518750613","1.04198175054626","0.91071917380165",0.999541227558619,1,0.134645120020266
"DCDC2B",0.713515397768268,"4.84806020731325","4.81629897381931","1.61290789064059","1.3930762712026",0.999541227558619,1,0.146524246640806
"ZMYM4-AS1",0.486878199488141,"4.49090564852492","4.3308353768045","1.92201282977648","2.28288737613009",0.999541227558619,1,-0.172068049058833
"KDM4A-AS1",0.827052263498694,"4.65790611545745","4.61046155818369","2.30815744327508","2.54452759795185",0.999541227558619,1,-0.0974954504648218
"LRP8",0.480979320095505,"4.56330093161577","4.53644488275406","47.8093523954021","43.4217085511038",0.999541227558619,1,0.0962617640871223
"DAB1-AS1",0.487637561621634,"4.72374041417029","4.50338227908804","0.809415767384516","0.701327714009111",0.999541227558619,1,0.143337439775747
"LEPR",0.543207089160742,"1.2761282016207","1.37240436291366","8.98598988608393","11.5913835562024",0.999541227558619,1,-0.254595340094851
"GNG12-AS1",0.993643481167778,"4.59311860688592","4.57353610922791","24.0858096697402","24.0436439834158",0.999541227558619,1,0.00175217850657959
"LRRIQ3",0.546664984828051,"1.01833547516024","1.30022792626603","2.16233644415223","2.04518492278722",0.999541227558619,1,0.0557011120042952
"ERICH3-AS1",0.782397657838969,"4.62853541552172","4.50369821302534","2.58756293795185","2.58014992140136",0.999541227558619,1,0.00286897582623916
"AP4B1-AS1",0.857397789929338,"4.62208567463141","4.57913901466412","1.40772893272663","1.25752949941837",0.999541227558619,1,0.112828638332718
"NGF-AS1",0.477613244037353,"4.73841607668237","4.85386170349607","1.22275098611094","0.958470846684865",0.999541227558619,1,0.243519359426711
"SRGAP2-AS1",0.697573725439729,"4.61919010132778","4.48720648618336","2.21545492940463","2.44474177272363",0.999541227558619,1,-0.0984817347772149
"PDZK1",0.774779609765237,"4.78381469672047","4.65684823183818","1.9489129635911","1.81486240240768",0.999541227558619,1,0.0712621090740645
"FMO5",0.887476411895794,"4.56900444804993","4.65515613683667","3.35913321555941","3.23681428218399",0.999541227558619,1,0.0370933692739746
"CADM3-AS1",0.423878685998777,"4.56534297101307","4.36289345980552","0.68348217730229","0.843563585671755",0.999541227558619,1,-0.210434702089463
"ADCY10",0.873988633342213,"1.23776938825783","1.36678968742974","5.67548995425433","5.9500118999663",0.999541227558619,1,-0.0472363243576837
"Z99758.1",0.431650407284616,"4.56456237170978","4.3298742814239","0.892367744734534","0.741733902238527",0.999541227558619,1,0.184887760974923
"F5",0.8343863019865,"4.82402441759713","4.7379536195177","2.35827857211301","2.10970608325457",0.999541227558619,1,0.111383293536666
"Z99127.1",0.977650957562587,"4.59227105897602","4.54866777581315","1.47475780254719","1.45838970886168",0.999541227558619,1,0.0111608867468542
"LHX4",0.927339246030738,"4.53151217316945","4.50553521856572","0.877770946536994","0.804045609326573",0.999541227558619,1,0.087729683074282
"APOBEC4",0.236368643298884,"4.68982107315279","4.3132856293672","0.827018464145512","0.733594853064228",0.999541227558619,1,0.11987011651153
"PDC",0.432432554001548,"4.61114694619472","4.35132044216169","2.19922583291311","2.16810467258522",0.999541227558619,1,0.0142520411799336
"IPO9-AS1",0.649071103510826,"4.72258628616572","4.57824299319663","13.5107393333111","12.5051933904425",0.999541227558619,1,0.077340846108869
"ELF3-AS1",0.91153775177336,"4.75845111897032","4.68211889910406","0.923792715356932","0.868059393517189",0.999541227558619,1,0.0622275744152824
"TMEM81",0.105066316780386,"2.19148583583591","2.30049854795421","0.793785552469628","0.491677641340951",0.802660114269473,1,0.478990038488635
"PM20D1",0.94332935186003,"4.70821985264723","4.82580590892565","0.918991270255512","0.898262394350359",0.999541227558619,1,0.0228143989037539
"G0S2",0.439716669791739,"2.8376523542703","2.76008284025853","0.771787505678294","1.01383506583301",0.999541227558619,1,-0.272786253527614
"HSD11B1",0.260344538689231,"4.86520149305796","4.56269452961701","1.7809384919587","2.07280408493502",0.999541227558619,1,-0.151761852962818
"CHRM3-AS2",0.286944402975686,"4.42474314088586","4.46173091815757","9.44850073366759","13.3507341739345",0.999541227558619,1,-0.345715301239277
"KMO",0.0766007935941902,"4.70912936621828","4.56976373596514","8.1745464442103","5.53671754714197",0.684717297841945,1,0.389623409768147
"KIF26B-AS1",0.885433349945296,"4.58493426422767","4.55386788690681","4.87002184451391","4.45040828403901",0.999541227558619,1,0.0901025814192129
"ZNF695",0.808290365681292,"1.09659145235094","0.984548854332852","0.358991850678731","0.427982434481355",0.999541227558619,1,-0.175782465636798
"MYT1L-AS1",0.699230597725171,"4.56023700330666","4.38857463020794","1.58763694157266","1.4393819650974",0.999541227558619,1,0.0980328799177488
"TRAPPC12-AS1",0.318795858017969,"4.52049966724401","4.20110704581624","0.402979592001327","0.5799171502152",0.999541227558619,1,-0.363999328411466
"C2orf16",0.0740689447976296,"4.76989684939414","4.93810256313688","0.962160476282417","0.645860975582084",0.684717297841945,1,0.398596979471224
"LBH",0.376279365311619,"4.00928178754931","3.79844298232009","9.40435228883336","7.9952761980554",0.999541227558619,1,0.162321699532916
"CAPN13",0.299909359681479,"4.918855107962","5.20856849730916","0.537075469460129","0.395594673953054",0.999541227558619,1,0.305748487220855
"HAAO",0.855629808842729,"4.66545442076518","4.68837564739446","1.45437414832872","1.31904331521931",0.999541227558619,1,0.0976689568471978
"SLC3A1",0.810350392167247,"4.62446497892603","4.54902619593356","5.59046854849032","4.98659931826378",0.999541227558619,1,0.114308924613281
"SPRED2",0.0144567773178747,"4.5968702299137","4.58294041315404","42.2873027531072","31.5698042703202",0.260431715897724,1,0.292285766982935
"DGUOK-AS1",0.579672909238839,"4.60489172441528","4.46808071150436","0.65563249431953","0.766182443377542",0.999541227558619,1,-0.155819908226917
"C2orf15",0.183476943873371,"4.59218088081496","4.19095862007028","0.41774603484205","0.491764285437524",0.975977792219122,1,-0.163125831320825
"PAX8",0.0823620605024186,"4.8978995873146","4.4239567097648","0.749937980762408","0.379738827961801",0.721491650001187,1,0.680506789206676
"DPP10-AS3",0.551132266782687,"4.70321582682324","4.51926517977834","18.0920855627705","16.9264724000113",0.999541227558619,1,0.0665957703358115
"ACMSD",0.70722775014581,"4.42099730055195","4.39273931454798","2.08879625287313","2.52495082008388",0.999541227558619,1,-0.189633640855632
"RND3",0.485289258739555,"4.2088713370222","4.11438454180572","11.3150613328109","10.3698873679162",0.999541227558619,1,0.0872285387142454
"TTC21B-AS1",0.628988326014956,"4.45380235507104","4.26795973046847","2.70795280860988","2.48643854917543",0.999541227558619,1,0.0853415431570854
"CCDC173",0.1320968759108,"4.61074356073549","5.1376906968025","1.42645398712796","0.318025238333147",0.838886393095505,1,1.50081616889363
"MAP3K20-AS1",0.00816284434762452,"5.02487812705119","4.28292530844544","0.605525855740446","0.338909785967092",0.208817293107382,1,0.580363309678488
"MSTN",0.269861164535254,"1.64291975739835","1.50840204045907","0.808282524978643","0.571330560747767",0.999541227558619,1,0.346943699387154
"CFLAR-AS1",0.759165080621597,"4.67491212245746","4.53362147914653","0.558167706665081","0.628961630257528",0.999541227558619,1,-0.11941078685506
"CASP8",0.153522479566512,"4.7702740748475","4.43121899123769","0.957224023829027","0.732086191246951",0.902137442144875,1,0.268139199109012
"IGFBP5",0.00113852607443465,"1.97561167023712","1.81594710313739","19.4277193120528","10.0980852872506",0.0453340382365797,0.498674420602377,0.654355046424688
"HTR2B",0.972575065334217,"4.85802489802723","4.84316252277495","0.739293746249696","0.703193039020486",0.999541227558619,1,0.0500638861934685
"KCNJ13",0.361150789467208,"4.58338662502384","4.36877648468135","0.685853470931061","0.84693478691095",0.999541227558619,1,-0.210959692982166
"PER2",0.129159245443451,"4.62386561795825","4.49669332787972","6.476544990769","5.09340917772929",0.838886393095505,1,0.240239801861234
"CHL1-AS1",0.505863057420503,"4.61270366983299","4.58820176708026","1.48153543407207","1.19925484627776",0.999541227558619,1,0.211378602962783
"CNTN4-AS2",0.764798018016645,"4.70065303252597","4.57427822784488","3.20297371597826","2.93242482680568",0.999541227558619,1,0.0882499978206851
"CNTN4-AS1",0.571956269934727,"4.80468431730235","4.54526142945636","1.18483068496789","1.07121865061708",0.999541227558619,1,0.100802956294666
"LMCD1",0.611760678160322,"4.48964412070731","4.32502078280006","0.711495281622337","0.606805892802881",0.999541227558619,1,0.159159827211762
"PP2D1",0.975173888766984,"4.52616361072465","4.49225692296718","0.784867851650734","0.750957549908344",0.999541227558619,1,0.0441662363544471
"ZNF385D-AS1",0.594109262607042,"4.63389177262353","4.48642838982699","4.99472434287792","4.55579199036531",0.999541227558619,1,0.0919828356212473
"ZNF385D-AS2",0.758953012175378,"4.67361235394815","4.50009900029245","5.18902271413594","5.05371658069582",0.999541227558619,1,0.0264214485614349
"RBMS3-AS3",0.805329325421447,"4.67266413799783","4.55184789366782","15.7815047257476","15.1543706721025",0.999541227558619,1,0.0405496838255396
"LARS2-AS1",0.989460557477853,"4.7936232380254","4.78585732999014","0.712660798985029","0.691120888015199",0.999541227558619,1,0.0306908145235529
"FYCO1",0.380244964175531,"1.40660249710513","1.08075034413318","0.617653644094881","0.629361945539273",0.999541227558619,1,-0.0187786674136875
"SPINK8",0.822619637572542,"4.83660786074895","4.71574180662127","1.22058064839295","1.26966672424613",0.999541227558619,1,-0.0394277573516966
