"Gene_Symbols","p_cogdx","p_ceradsc","p_braak","acrophase_cog1","acrophase_cog2","acrophase_cog4","acrophase_cog5","acrophase_cerad1to2","acrophase_cerad3to5","acrophase_braak0to3","acrophase_braak3to5","acrophase_braak5to7","amplitude_cog1","amplitude_cog2","amplitude_cog4","amplitude_cog5","amplitude_cerad1to2","amplitude_cerad3to5","amplitude_braak0to3","amplitude_braak3to5","amplitude_braak5to7","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","Bonf_cerad","BHQ_braak","Bonf_braak"
"PRDM16-DT","0.275024953707133","0.96319215799655","0.555007710842343","0.889558013106323","1.86206409109758","1.4485083108046","1.34051761421303","1.42772397797461","1.33733984445537","0.656135386224195","1.29825584340614","1.66751798416828","0.345490394763922","0.544768633138422","0.238841394802164","0.264465833193705","0.34022562649856","0.358433796605792","0.184069848654441","0.333557140287083","0.451557781779536",0.759020467609651,1,0.989560923697419,1,0.855695592726442,1
"TPRG1L","0.62345264414654","0.0141089087259558","0.643138544691546","3.13052953474549","2.9957951994863","2.94930913884943","3.01285160413094","3.14954807340005","2.867416590384","3.10075688906417","3.00081382113328","3.06368633781059","6.10997987035954","6.4788798229486","5.39295013947247","3.74823832957268","5.20202805124479","6.87482270035236","6.09120045156317","6.08569938049027","4.75005068931576",0.899036475967096,1,0.257027511138064,1,0.880842652831709,1
"LRRC47","0.397573641740423","0.137866525206134","0.796155388265021","3.26788241407443","3.27468726859658","3.18165783496929","3.82214937390606","3.33811765540386","3.10543124589961","3.19289345340127","3.22100298655283","3.39032704031942","4.86199291795518","4.54090217329684","4.07033488449773","2.03664178801709","4.17081808024208","4.7059416739377","4.27622770633","4.51431143679172","4.05102745787422",0.828772914871827,1,0.50426465008014,1,0.918135158760671,1
"Z98884.1","0.620422128717933","0.887281552199683","0.103391506360694","4.59735019715462","4.69078989370754","4.81606775380257","2.55513648406669","4.68875951954372","4.74881348435158","5.61600322490201","4.51191398711962","5.20074604305446","0.432905221146141","0.81601497986116","0.596348727477453","0.0571897421451797","0.510115743069731","0.600420819758573","0.332219706085805","0.663219878576811","0.500262376447151",0.899036475967096,1,0.97606562079479,1,0.821705979483723,1
"PARK7","0.0129178612219004","0.212114683133182","0.212438609530974","3.53175329949863","3.47658559875246","3.32883300029441","2.5488833492948","3.5016843577947","3.34960444316958","3.86724002774659","3.35548418269155","3.46890993820402","6.84796737289371","8.44675393178909","4.01873651546745","2.02646919606785","5.15182644286529","7.02922341611998","5.70850110813557","6.53048406506051","4.21204075651617",0.24052086494714,1,0.606846085712692,1,0.821705979483723,1
"RERE-AS1","0.668418110844409","0.20221299258497","0.756620105861197","4.28153489064642","4.44746005341767","4.54238965959112","3.58176451542624","4.27476193499192","4.61531515963624","4.50362659203148","4.38812930275116","4.47600303904496","0.956799763302716","1.33551288674497","1.17727326607827","0.618099574011255","0.979999384730945","1.22489572344354","0.897559796528805","1.18579905640955","0.859616943088705",0.904441343833432,1,0.593882550652587,1,0.901062504090502,1
"ENO1","0.0907790884605955","0.091772823276084","0.337183631559496","3.27118396698771","3.20511346811052","3.08106801883153","4.4744906334049","3.26778926206195","3.06984221618963","3.52114036470493","3.08611404195736","3.24090489679704","13.979264562234","11.1627588074008","10.9605415373715","3.28450005707014","10.5416871953869","13.7124394133903","11.6865904467603","11.9962215614092","11.3100094963433",0.520397242565566,1,0.435789211185555,1,0.826147248197071,1
"MIR34AHG","0.960407202697241","0.448292012815294","0.482123612354544","0.0254693164440953","0.127342918662085","0.000381653956995266","6.21074073237012","0.0629192336355987","6.23269197953426","6.17541973498408","0.0799063065712981","0.0325860029036501","8.24089701177762","8.56925990948189","9.63399206670217","6.10840842961993","9.13486377877335","7.27942097703315","7.87539247564492","7.88255283028057","11.2982976380577",0.989111883145688,1,0.799295120721737,1,0.840324224379269,1
"LNCTAM34A","0.644301513856006","0.792326111338848","0.389376024141006","4.96098038890094","5.33678255011445","5.20054279157132","2.86157125580462","5.24678467323245","5.03347675577087","5.13774386542218","4.98562054540439","5.60983143230534","0.600465365778774","0.829186718749231","1.01417352515514","0.196034592310797","0.751078394372976","0.721615093839088","0.596949496237455","0.757935312905242","0.940805300413921",0.901403571444254,1,0.948334537299123,1,0.834773349440841,1
"NMNAT1","0.314007873718308","0.422506716930294","0.573649240351472","5.36531191756852","5.74753415676718","5.48243755668049","5.28920626338487","5.48647427211685","5.43282449372619","5.54167234601288","5.43989940112263","5.54245592054587","1.84223192154898","1.90139786418501","2.44036804329132","3.86768793140899","2.25789666118939","1.7405341400705","1.81967690240943","1.91273590788966","2.62459171390291",0.79049173774378,1,0.786670693955848,1,0.860473860527208,1
"CORT","0.0100284816627228","0.179865007019453","0.649138606470605","3.94558500505304","3.89371460525115","4.16848555819962","2.37706660908103","3.92838330825951","4.01172117129096","4.09924997467686","3.91538359764933","4.09011299032846","6.21633993174759","7.1309409868146","4.0314162587205","1.08977857529403","4.31944224210811","6.11141612962611","6.39568848376545","5.27377317661371","4.26068267504232",0.225075702379482,1,0.570215167272263,1,0.880925151015752,1
"MASP2","0.639200925484707","0.351012184027221","0.607396178986031","4.72464826045015","4.48376887793842","4.58428469623684","5.2223872919949","4.67614174352116","4.56752882204156","4.36984981868955","4.70590330612974","4.49943797229746","0.495718730345514","0.721411995586058","0.551724380911017","1.04122149718554","0.48131529726444","0.674680854786567","0.45876879015633","0.653802404464315","0.444643121650805",0.900380223870111,1,0.749740552799009,1,0.869681093301357,1
"ANGPTL7","0.717405174036981","0.0897588598986586","0.159726556841059","4.0848388556778","3.97014533857407","4.01479698276908","3.06116693835044","3.7635962855164","4.53024268093483","5.07146086459226","4.04262812666904","3.58046140314565","0.249442053372726","0.391787216753103","0.318362021861522","0.0239667227558874","0.312804459779965","0.299687041354813","0.263816474721834","0.348170461902057","0.252714723679142",0.918801502444706,1,0.433116648340168,1,0.821705979483723,1
"KAZN-AS1","0.650874943258526","0.59892927338445","0.31212236468191","4.59743336884641","4.57160220488406","4.66134504695674","4.23182708166287","4.58443114918636","4.65968845454749","4.83644920181072","4.53990256405275","4.75441685784192","22.6713364067816","32.6327190244112","28.5533812047049","15.625964509767","24.2256357166466","28.6089911205773","21.7105289912521","29.3602729837823","21.8573838169179",0.902537014534989,1,0.875384764416054,1,0.821705979483723,1
"CELA2B","0.340973617290006","0.109468094880945","0.22343081236032","4.87622999467059","4.43487183342087","4.6366626463053","3.49355252209283","4.64760490760342","4.70197779740726","5.10811755888126","4.52931897935646","4.97664312516216","0.917518158509973","1.42459706220885","1.05296341410636","0.105786441773419","0.751313900008473","1.32907124899646","1.03301897208539","1.15098238297776","0.628247300537736",0.808090759108953,1,0.460205335335612,1,0.821705979483723,1
"FBLIM1","0.919222550867463","0.562694460475851","0.976902046038294","4.61170752885917","4.53591079800611","4.65875288199684","4.15449286166876","4.51044240307585","4.72936289600805","4.53583394376331","4.56875284208531","4.70668380699741","1.12023130383031","1.12124901178605","1.47993490106724","1.00185288674126","1.12838528336804","1.27575375497162","1.32815823900419","1.21916771855638","1.15862737297096",0.978790975383652,1,0.860809207758806,1,0.991062741746429,1
"FAM131C","0.846108289217256","0.637889480132528","0.0983012317181631","3.28815384034689","3.30037004132751","3.26021435819708","3.06309151086018","3.33676777927492","3.18322762124205","3.54425389670072","3.18822243927972","3.31927905343437","2.66128331970155","2.12327843899183","2.26888447673033","1.5678329986727","2.4111370984772","2.26738553432096","3.2052320312004","2.0720533998138","2.66154653369592",0.961625786208039,1,0.886486541212369,1,0.821705979483723,1
"SPATA21","0.960863142153485","0.223039212814383","0.927026771771403","4.77640649535138","4.69069258169317","4.66012495932673","4.02439378609183","4.57922582452549","4.85978354630209","4.53804882113713","4.74452849012945","4.5999535714451","0.701927823057143","0.827181969428116","0.784424574360248","0.730424341249921","0.654430485867761","0.88979976314715","0.682646465159034","0.819001067868706","0.726052208673992",0.989111883145688,1,0.619580752503159,1,0.971465320647481,1
"TMCO4","0.815200295436351","0.388860783879464","0.980989208063722","5.21233461709673","5.13609396412604","5.01531842936978","5.30013783285037","5.07723429721744","5.24242869923893","5.16794279532918","5.14516537815545","5.06294574509041","1.23784520565393","2.04672043615024","1.45145721370156","1.92163124509526","1.7399439798164","1.22951322139595","1.28588996497302","1.61409093449362","1.50174795386891",0.949847529349601,1,0.767610695411132,1,0.993236757580426,1
"FAM43B","0.177179743266532","0.275004240369322","0.458997541930182","3.147625134684","3.01904075705953","3.03983141120239","2.16156199605304","3.13457570308005","2.94550004425132","3.05378611798883","3.02742472542031","3.14851419744408","2.4025184063721","2.42620981506794","2.08791732412532","1.56244101323722","2.0416069354297","2.46778982509053","2.66403153851721","1.97206126006557","2.56672438994083",0.671090311714336,1,0.67980399241738,1,0.840324224379269,1
"PINK1","0.181585814319056","0.0995223296956656","0.159443199185693","3.44893458737024","3.42137228835371","3.42447024477867","2.78388388876266","3.50186841132575","3.2735273919664","3.66266663040021","3.30902740675681","3.56789655127989","14.686944102205","15.636743108436","11.7866366944166","12.963520194059","12.716661870566","14.9621494138118","14.5953133831222","14.0090894063692","12.0663231040249",0.677309699106983,1,0.447367559530417,1,0.821705979483723,1
"PINK1-AS","0.956186986584609","0.37192387573661","0.589361767661054","4.52424755459865","4.68569005218419","4.60171601970805","4.55168938947259","4.56114732694186","4.64891720972589","4.72068635426758","4.53473048056007","4.7885489878525","0.643991606573435","0.873229356380059","0.795896487058425","0.766645747899945","0.643339753390658","0.874556898370528","0.708465297965969","0.829296422941517","0.551475517028895",0.988833436558497,1,0.764959804503717,1,0.864947743082247,1
"CDC42-AS1","0.325752450733433","0.778005229467294","0.542345659296401","4.9232089153258","4.56711825618862","4.65805377293546","4.44185765389204","4.64356981379166","4.75550863308631","4.82415001461128","4.59930056763038","4.95402236761488","0.364595540050484","0.806294316378749","0.610127455133986","0.538592951650637","0.498182698804411","0.590300142162206","0.362017693261224","0.614071275723565","0.479663611390717",0.79711696430856,1,0.944962764645098,1,0.851679500053285,1
"C1QA","0.0812983086078944","0.175158616572696","0.92690657487085","1.42454566201927","6.15256225819038","0.864493990760908","0.531113961710204","1.05876324884542","0.678076327117946","1.00456041513204","0.9894279261199","0.955964493711273","0.459515317665062","0.255632743859412","0.438338906574305","0.268124649779322","0.420394443761204","0.206320514776632","0.238496606966622","0.378077809013896","0.272303174399095",0.502783818938199,1,0.56672942350548,1,0.971465320647481,1
"C1QB","0.17560828537409","0.0116497782555684","0.655595623840654","1.4283367292041","1.24683825414596","0.842354031764554","2.03830810394782","1.05328124524419","1.97828285373127","1.38488820212995","1.32543598365418","1.07298598904693","0.702075792870457","0.200594901294372","0.449401918294609","0.742319847353511","0.593649802982882","0.337951185207046","0.199583184877103","0.52552657592792","0.473534242618391",0.669255706731395,1,0.25241899625901,1,0.882583971910784,1
"ID3","0.884031500381402","0.376414796734819","0.722246329060214","1.27500897469988","1.32234814405652","1.11231869091824","2.10794326637624","1.14016985555535","1.51959386738508","0.81044955643411","1.2650031323954","1.29237588197933","0.450088829158873","0.29735981560747","0.477385804304515","0.625177160669284","0.469372240845691","0.314423048424348","0.178491028525347","0.461738829850708","0.415904662097775",0.973906744942526,1,0.765469007851446,1,0.894684225195978,1
"RPL11","0.0228778120491195","0.178055230584716","0.62639286115594","3.25256649272739","3.40321644195863","3.10104730697038","2.4055573862768","3.17225467294866","3.22457500012114","3.37691621403082","3.18893796234482","3.25327680697514","19.2739773112565","20.0124820337723","10.9507287680549","11.8357499004496","13.5261726710366","18.8736987001402","16.5737651548454","16.8983286656526","11.8153998493259",0.289756365338309,1,0.568781257547619,1,0.875173915691142,1
"PITHD1","0.692673879119378","0.104950713828745","0.452272199633646","2.84952845019104","2.81435075838928","2.75221591394351","2.71373757822606","2.85837757734002","2.71749424677036","2.82652168340163","2.74049421412343","2.99242317690088","13.4422607314804","14.2032262612279","11.4240324683532","9.44000555451799","11.6038187487405","14.5217389550309","12.9303753861865","13.3941529715418","11.167307454801",0.910288621069585,1,0.456324063274965,1,0.840324224379269,1
"RHD","0.608182086215706","0.415823340007901","0.624070784718884","4.61164835483188","4.5376222983127","4.99138332206883","0.107563726025261","4.63397575541189","5.17339589034795","5.5417288773285","4.62190751298793","5.01548015342923","1.92266915929595","1.49817410269309","2.70251539864432","1.22201720637334","1.95053505911855","2.04092720390147","1.77374027642704","2.00892199219704","2.11915655461914",0.895494106708577,1,0.785793003655428,1,0.875173915691142,1
"LDLRAP1","0.845508738279022","0.403682882337708","0.177647789977835","1.005651563703","0.946448603262997","1.41120986034204","0.949483702494164","1.26003333035006","0.892102566221576","0.491682741536388","1.05728490275995","1.64871289563653","0.373182074260446","0.307905246098502","0.32669470285634","0.427688032118351","0.331708940906378","0.367888052867339","0.342376237894891","0.36462445764844","0.340249725743956",0.961609906381736,1,0.775885906878439,1,0.821705979483723,1
"ZNF593","0.16709571036589","0.0117938612068212","0.621699250446844","3.50601597225678","3.43560895743969","3.60365526384581","2.76897200101832","3.56580107617651","3.32944783200727","3.61226406748255","3.40975220500268","3.61105298438693","1.52097202429045","1.64673170793587","1.05825519995411","1.02514401971088","1.07575068916578","1.70713334570632","1.50613836511377","1.36836299327762","1.08181091108043",0.657400024819793,1,0.25241899625901,1,0.874134180997408,1
"SH3BGRL3","0.0785595137254553","0.383061912197892","0.267223160683257","3.0445682898733","2.64747938773295","2.48180281026664","1.72823705327328","2.74212255861149","2.70280254470656","3.16287042183548","2.6144445775351","2.7362922040855","3.76555842687618","3.25414976797658","3.57053276880415","1.53275571662891","2.96951911429611","3.93851319980437","3.56258386153426","3.14090186224412","3.9481814571968",0.498142297074294,1,0.766041876220525,1,0.821705979483723,1
"DHDDS","0.664787547647951","0.97332251343584","0.280955442099277","4.8163245408224","4.97827639682345","4.89660313643741","5.16973090791937","4.91164372644959","4.88980864885516","4.80344515118388","4.82426989659258","5.10399928695183","4.93149511676326","4.0915664672024","5.6092805756809","3.79687747327163","4.76938603235717","4.9082947678906","4.70574214005008","4.60823526578852","6.02044213606945",0.904441343833432,1,0.991037413896531,1,0.821705979483723,1
"HMGN2","0.00442578786920965","0.00106313562188402","0.0449623511424234","3.43362840016817","3.67250222807423","3.90183752545019","4.66580757544495","3.86889748551311","3.31863789608273","3.30434986303111","3.54233047800388","4.05747910383623","8.86279540835803","6.89091527302033","4.87747103261453","3.03978636044303","5.56349525883263","8.44656085826782","8.99710565995183","6.59602947841465","5.69293853137723",0.168582283381713,1,0.215585436988993,1,0.821705979483723,1
"TRNP1","0.450517997794008","0.241656197690741","0.677838978597901","3.31826693810209","3.06798162603467","3.22270686929115","2.76496840943858","3.26667376311315","3.13086303573441","3.3360729777675","3.13873868003546","3.38940436934202","3.57856542008572","3.93217368326401","3.45597596680103","2.40031581357042","3.73469099983697","3.01606694983866","3.57821799527131","3.46022321102969","3.68086842771961",0.84448107596557,1,0.649063761746285,1,0.884615330803565,1
"GPR3","0.648976874870342","0.0955794425635335","0.655770100931448","4.19416025881314","3.87002889262533","4.30040928612306","3.88889982713785","4.32687935685344","3.86381196916589","4.21868111883149","4.06551209425248","4.31719147761786","0.976693860989484","0.850921785858471","1.11188791549301","0.61096960998896","0.986150181170539","0.993021522220754","1.21768082952259","0.887773977130877","0.97341755817876",0.902366018800545,1,0.440085565210116,1,0.882583971910784,1
"IFI6","0.930896225054012","0.590178385275442","0.256993738721565","2.57226371173853","2.98145486166802","2.22438851045801","4.76240275390143","2.74833074423282","2.53382469022533","2.03158052550382","2.38597382870743","3.70090294754134","7.14414881637694","10.2689156806397","5.66476993249928","2.27041176796512","4.85814197903551","9.5821187240735","8.64384961241356","6.58149034597025","11.8533314669527",0.980291731765658,1,0.875384764416054,1,0.821705979483723,1
"ATP5IF1","0.000798950991842903","0.0355352071697061","0.384276864900289","3.41162293438849","3.40142099522122","3.2517275332543","1.79479399231528","3.33954936390543","3.3224565768038","3.54855145200105","3.26045232107228","3.5013919084773","18.4518939559701","18.1621070174946","8.93145825643763","2.82439005295903","11.3320697630337","17.995443346583","17.3949263676669","14.4364058863365","11.1674542438389",0.111586821860725,1,0.314881329184428,1,0.834773349440841,1
"EPB41","0.610548390883594","0.512471930016163","0.923220872058137","0.484690176374598","0.548282343934993","0.678249240999867","0.0929717737077115","0.636722844346313","0.406693558882982","0.478274197064256","0.527645748473761","0.627630163670259","16.4352250454814","23.4310144055396","19.0711943155286","16.3341966866408","17.6930440847891","18.6605799354622","17.7979319506134","18.1352138240019","21.4416573034868",0.896396340786124,1,0.829484126012019,1,0.969902746491499,1
"PEF1","0.631850958944076","0.0271184862488239","0.490619491068058","3.08366939019602","2.79006657102862","2.95799766754132","2.56485126235508","3.11710720746603","2.76379732825438","3.17484983191273","2.85622785568818","3.09636609977283","3.35460980808107","3.15526341798492","3.21059870726712","3.68839683113055","2.94509037910485","3.64291783906604","3.28007735726769","3.27476084291463","3.02718912753621",0.899412153127508,1,0.297715705210429,1,0.840324224379269,1
"DCDC2B","0.888458731127562","0.461854280941888","0.456145978685877","4.87071596943471","4.74761306895876","4.82238035403934","4.9054065065241","4.82494339174607","4.85468384587141","5.05029862199442","4.74678092616973","4.98974745904897","1.33039010604544","1.47585276400882","1.68763778653002","1.00751138481162","1.28310818446327","1.61054294868433","1.18039721282604","1.56561785908307","1.38484319061303",0.974893616543436,1,0.808003940353449,1,0.840324224379269,1
"EIF3I","0.217744777966317","0.393331794863584","0.986221044466524","3.12539010404587","3.07326482230252","2.99234439990059","3.45549298218529","3.1395289384561","2.9693225312426","3.06196752457763","3.07048590225207","3.10082521802567","3.97245152164549","4.47103435827481","3.20645183000156","1.71589882203339","3.57405919256029","3.87826612943002","3.93353082162815","3.73281262995321","3.48795503444689",0.718924012764515,1,0.768923897579355,1,0.994703665371426,1
"MARCKSL1","0.469356097937633","0.00143101008827287","0.591293450801039","3.127097112643","2.96063798928262","2.96139377502064","2.80785627883827","3.21828920912376","2.83340877751984","3.01458840387763","2.96538640284948","3.20818610311337","10.3978295051888","10.3518374827176","7.76888148419005","8.28289549812901","7.9549509911982","11.7899920461477","11.2489397929205","9.02631912197326","8.97902431458996",0.855152010360932,1,0.215585436988993,1,0.864974752701131,1
"FAM229A","0.638572143419043","0.212642788039736","0.0483176632842504","1.15367470278893","1.47981180378513","1.36241960211296","1.64246636305591","1.34489428483645","1.31091462361277","1.39228857071904","1.16462861790792","1.65166496921827","1.64377199779783","1.46265188377312","2.00091653730796","2.43682735766049","1.95164270278505","1.37364914551997","1.09723365874043","1.74570345005136","2.1934725562267",0.900380223870111,1,0.606846085712692,1,0.821705979483723,1
"SYNC","0.250091027823507","0.388751047747317","0.685163968846909","3.77944378281739","3.89171579206623","4.12637430454725","3.73378616447218","3.91098490251134","3.85565025390852","3.59414320531722","3.95772233936231","3.93990575020519","7.6447063181706","9.43702980412976","5.85062823952105","4.54330855442862","6.30821353691089","8.08418847586483","7.46433023723416","7.48353326775966","6.35766307606916",0.740329483517444,1,0.767610695411132,1,0.885933269578582,1
"FNDC5","0.373103131402183","0.151662190930541","0.42559931945882","3.51936455956049","3.33169267688428","3.6223945346152","3.75635795542442","3.62209376538325","3.3585759499473","3.42012178693049","3.5011430460432","3.69874826060409","5.02864253018125","4.55923147680796","4.2517706123507","2.55159636980018","4.67752008112492","4.28226394722043","5.58949992468986","4.28521852712854","4.58182126837357",0.823530745444119,1,0.532512217876229,1,0.840324224379269,1
"ZMYM4-AS1","0.355547123081859","0.427107444524531","0.307391966876094","4.31236012829844","4.34228498459504","4.49617958080088","4.26576099698116","4.37594914610668","4.3946287547584","4.59523780982186","4.35174786201952","4.44432895124369","1.80049186772337","3.01113437429563","2.01389079731758","1.2952237667337","1.8557281895851","2.41343610288703","1.51498263010473","2.43617335259525","1.58142160760891",0.813954606817627,1,0.786670693955848,1,0.821705979483723,1
"NCDN","0.422751493374065","0.0861517697655747","0.679518153726854","2.55269715496367","2.24421004580316","2.32785442184319","2.27283967457417","2.51922758056549","2.28675427566527","2.38671341598259","2.35230853637433","2.58968023214255","26.669272964509","20.9503546885345","28.0146683307912","9.39838297618106","22.1505091150912","29.212822698967","21.1041158037758","26.6489851511513","23.3862865336145",0.833156146350466,1,0.426679154297802,1,0.884615330803565,1
"C1orf216","0.375240984033185","0.59860302251009","0.647045199397659","3.15949460042892","3.3450596852395","3.1118963006483","2.91899813934461","3.20763739336949","3.12221866005428","3.33825223385887","3.10579545637379","3.29681536726305","8.15834096205621","7.00210805226594","6.40299517268069","5.46687335082781","6.77769790942755","7.58187811123333","7.13006269548217","7.29937926504778","6.68820831050865",0.824611742884115,1,0.875384764416054,1,0.880925151015752,1
"LSM10","0.127786496065682","0.0684113115982751","0.0259960301318267","3.49683717991163","3.67637785293726","3.38268163156496","2.96460323194651","3.43580965448792","3.5424045962894","3.81733089444115","3.36661670625959","3.60347838671474","2.28013360633089","2.12286351571726","1.48167548149491","0.941991394600191","1.56398211204927","2.30597276404743","2.89572907640937","1.70800408973863","1.858918535576",0.599074644068058,1,0.390877357631963,1,0.821705979483723,1
"CDCA8","0.985744325771022","0.418583857802218","0.380780951189996","4.71945802977714","4.68666215289238","4.79303337069288","4.83291447395361","4.81807121117177","4.56357352036982","5.42572070742965","4.620733833917","4.77109897078542","0.321999409496049","0.443191820010126","0.448394258767674","0.43835567317468","0.468039056208801","0.327578027269722","0.319823669528132","0.392137488499427","0.546387575733408",0.993148809597275,1,0.786487158830177,1,0.834773349440841,1
"YRDC","0.458272723352704","0.262882754209031","0.210905643311364","3.20849716366239","3.12457546449349","3.20075043186434","2.44038629357792","3.24832998614762","2.9625964693919","3.2851704128212","3.03183670898251","3.3150070119298","1.12277488300335","1.1802886021832","1.13132222586067","1.8394454116752","1.09530625488984","1.162548159332","1.43147889399268","1.0150386295171","1.29869587787401",0.851513397271765,1,0.66894808209942,1,0.821705979483723,1
"MYCBP","0.86265916585924","0.547186555171047","0.808176621642965","4.66601624231237","4.64289922120284","4.72186367135247","4.00325167674507","4.62806123294915","4.76973611207326","4.65211519283775","4.65333763370459","4.78743737925959","4.05460778847661","5.55490472451459","4.66120192126121","1.86964798614039","4.02091868249236","5.02278840185816","3.36103946394666","4.9019366523152","4.06002166066035",0.965594453682159,1,0.853366625124077,1,0.924578035746066,1
"GJA9","0.548238585686554","0.316524710306981","0.803798716410319","4.9277368593823","4.84698880160007","4.91482469755206","4.1521972981162","4.84513140721917","4.97283577446774","4.78694924469813","4.89387346735275","4.90960129320524","1.15711175783223","2.01938020284029","1.59402883098921","0.747850354045288","1.28132229606539","1.77597119046441","1.1143402178645","1.65599978266261","1.3419015256447",0.881997344146605,1,0.722745796286785,1,0.920975917956465,1
"RHBDL2","0.395582764978505","0.31711201738515","0.908181587693299","4.92538663559148","4.66308741261931","4.74888850567657","3.59223838582773","4.71023468806701","4.87819086413175","4.88278461967161","4.75570085282747","4.75163609257565","6.69454468345632","10.2495398702639","8.58998942463144","4.2759648565724","6.94086239278133","9.10463120345315","6.78310460573235","8.4963116171098","7.26193414846635",0.828055846091558,1,0.723429774688083,1,0.962549962673252,1
