"Gene_Symbols","p_val","BHQ","Bonf"
"CCDC51",0.342622296774736,0.997647522936254,1
"TMA7",0.842248501720281,0.997647522936254,1
"NDUFAF3",0.652665477572282,0.997647522936254,1
"MAPKAPK3",0.693841225394606,0.997647522936254,1
"MANF",0.235535814193222,0.997647522936254,1
"RPL29",0.588677172904319,0.997647522936254,1
"SPCS1",0.775691491392568,0.997647522936254,1
"SELENOK",0.881065817119931,0.997647522936254,1
"RPL24",0.350751086395098,0.997647522936254,1
"COX17",0.88437693578543,0.997647522936254,1
"PLSCR5",0.207339515657518,0.997647522936254,1
"SLC66A1L",0.537258942393477,0.997647522936254,1
"ZBBX",0.0498136108395923,0.997647522936254,1
"RPL22L1",0.545846315050652,0.997647522936254,1
"MRPL47",0.710408649316571,0.997647522936254,1
"NDUFB5",0.941406335042245,0.997647522936254,1
"AP2M1",0.412810702274004,0.997647522936254,1
"CAMK2N2",0.72945807274207,0.997647522936254,1
"MAGEF1",0.684310984774026,0.997647522936254,1
"NCBP2AS2",0.902677245191831,0.997647522936254,1
"RPL35A",0.648379795237158,0.997647522936254,1
"ATP5ME",0.311428297350441,0.997647522936254,1
"C4orf48",0.727290452221947,0.997647522936254,1
"DOK7",0.853951987911345,0.997647522936254,1
"MRFAP1",0.969565961779,0.997647522936254,1
"RPL9",0.728157825858489,0.997647522936254,1
"CCNI",0.796518894726893,0.997647522936254,1
"NAP1L5",0.832783662197174,0.997647522936254,1
"STPG2-AS1",0.41151300575369,0.997647522936254,1
"H2AFZ",0.710184610881558,0.997647522936254,1
"RPL34",0.59407373769394,0.997647522936254,1
"SNHG8",0.380101969138466,0.997647522936254,1
"TRPC3",0.627063632202045,0.997647522936254,1
"NDUFC1",0.884586892309968,0.997647522936254,1
"RPS3A",0.715446593708327,0.997647522936254,1
"FAM160A1",0.246183260182592,0.997647522936254,1
"NPY1R",0.522285281643841,0.997647522936254,1
"MSMO1",0.233091467389682,0.997647522936254,1
"MRPL36",0.903425611957395,0.997647522936254,1
"NDUFS6",0.709742003111579,0.997647522936254,1
"BASP1-AS1",0.336382947347534,0.997647522936254,1
"HMGCS1",0.416162374834748,0.997647522936254,1
"HSPB3",0.941980246964331,0.997647522936254,1
"BTF3",0.851678610080038,0.997647522936254,1
"HMGCR",0.509276232890812,0.997647522936254,1
"HOMER1",0.344103696757082,0.997647522936254,1
"RPS23",0.519919298436258,0.997647522936254,1
"TMEM167A",0.874610925244127,0.997647522936254,1
"COX7C",0.49549766232383,0.997647522936254,1
"HINT1",0.663242221392176,0.997647522936254,1
"UQCRQ",0.703975615753364,0.997647522936254,1
"VDAC1",0.709989148560165,0.997647522936254,1
"NDUFA2",0.935154981215532,0.997647522936254,1
"TAF7",0.857672241657486,0.997647522936254,1
"GRPEL2",0.943048130942232,0.997647522936254,1
"RPS14",0.795179010694096,0.997647522936254,1
"ATOX1",0.82524027378456,0.997647522936254,1
"FABP6",0.781031679283653,0.997647522936254,1
"HIGD2A",0.5822597544522,0.997647522936254,1
"CDHR2",0.226477513875765,0.997647522936254,1
"HEIH",0.991427320770621,0.997647522936254,1
"GMNN",0.903624546179803,0.997647522936254,1
"HLA-B",0.440993330184861,0.997647522936254,1
"SNHG32",0.459401520052943,0.997647522936254,1
"RNF5",0.625068637199712,0.997647522936254,1
"RPS18",0.494207441468665,0.997647522936254,1
"PFDN6",0.650302694583321,0.997647522936254,1
"CUTA",0.940641760439689,0.997647522936254,1
"RPS10",0.850488760739434,0.997647522936254,1
"RPL10A",0.645013554165607,0.997647522936254,1
"TOMM6",0.9271099340215,0.997647522936254,1
"PRPH2",0.127626262291579,0.997647522936254,1
"TBCC",0.545322625878156,0.997647522936254,1
"MEA1",0.745739841807045,0.997647522936254,1
"DNPH1",0.997000052998531,0.997647522936254,1
"LRRC73",0.309457499747696,0.997647522936254,1
"OPN5",0.504995036718784,0.997647522936254,1
"COX7A2",0.842663121192938,0.997647522936254,1
"GABRR2",0.0341828927115047,0.997647522936254,1
"BACH2",0.360347982510535,0.997647522936254,1
"NDUFAF4",0.556380640268715,0.997647522936254,1
"CRYBG1",0.896810716908266,0.997647522936254,1
"GTF3C6",0.780266797029486,0.997647522936254,1
"ARHGAP18",0.495161719141249,0.997647522936254,1
"RPS12",0.647258942216065,0.997647522936254,1
"SLC2A12",0.251439834930125,0.997647522936254,1
"SF3B5",0.381810747946897,0.997647522936254,1
"VIP",0.919114461637671,0.997647522936254,1
"TCP1",0.962703486568026,0.997647522936254,1
"PSMG3",0.855219258582162,0.997647522936254,1
"SNX8",0.721373225627486,0.997647522936254,1
"NDUFA4",0.892075408431007,0.997647522936254,1
"SOSTDC1",0.372194722301166,0.997647522936254,1
"TOMM7",0.574142156517802,0.997647522936254,1
"CYCS",0.98176355723555,0.997647522936254,1
"MRPS24",0.96902332677044,0.997647522936254,1
"SNHG15",0.956148755877502,0.997647522936254,1
"TNS3",0.961017800874571,0.997647522936254,1
"SEC61G",0.675529051225697,0.997647522936254,1
"MRPS17",0.823269304660476,0.997647522936254,1
"CHCHD2",0.997647522936254,0.997647522936254,1
"EIF4H",0.563827323395727,0.997647522936254,1
"LRRD1",0.691110799821648,0.997647522936254,1
"CALCR",0.0696504854298116,0.997647522936254,1
"ATP5MF",0.800188521617871,0.997647522936254,1
"FIS1",0.632875468351429,0.997647522936254,1
"SPDYE2",0.517386405499568,0.997647522936254,1
"ATP6V1F",0.704748606503498,0.997647522936254,1
"SVOPL",0.0257349145378899,0.997647522936254,1
"FMC1",0.759291197746825,0.997647522936254,1
"KDM7A-DT",0.921215869624632,0.997647522936254,1
"NDUFB2",0.721202243153949,0.997647522936254,1
"PRKAG2-AS1",0.392657147197509,0.997647522936254,1
"NEIL2",0.929827949658573,0.997647522936254,1
"FDFT1",0.318167337569552,0.997647522936254,1
"TCIM",0.974093342052318,0.997647522936254,1
"OPRK1",0.590495269367179,0.997647522936254,1
"CRH",0.576230339002928,0.997647522936254,1
"SNHG6",0.783992827130434,0.997647522936254,1
"RPL7",0.435197710436403,0.997647522936254,1
"CALB1",0.241170601117788,0.997647522936254,1
"OTUD6B-AS1",0.813823989577936,0.997647522936254,1
"UQCRB",0.853904949420116,0.997647522936254,1
"RPL30",0.497005139444529,0.997647522936254,1
"COX6C",0.850030787088924,0.997647522936254,1
"POLR2K",0.442445396601535,0.997647522936254,1
"NDUFB9",0.890588109067301,0.997647522936254,1
"SQLE",0.155489461676006,0.997647522936254,1
"EXOSC4",0.878214100454828,0.997647522936254,1
"CYC1",0.113682625532211,0.997647522936254,1
"RPL8",0.981423468095968,0.997647522936254,1
"DNAJA1",0.410470028881932,0.997647522936254,1
"BAG1",0.455067567400446,0.997647522936254,1
"ANKRD18B",0.69904083529427,0.997647522936254,1
"CYP4F26P",0.569103484291825,0.997647522936254,1
"RPP25L",0.583638247560677,0.997647522936254,1
"DCTN3",0.427880138235248,0.997647522936254,1
"STOML2",0.923339258943549,0.997647522936254,1
"HINT2",0.372704084151844,0.997647522936254,1
"TOMM5",0.606656259632676,0.997647522936254,1
"POLE3",0.702144214748196,0.997647522936254,1
"ATP6V1G1",0.917909793407005,0.997647522936254,1
"RPL35",0.46200476230259,0.997647522936254,1
"RPL12",0.564281280524125,0.997647522936254,1
"SLC25A25",0.268952438806686,0.997647522936254,1
"C9orf16",0.684595864061132,0.997647522936254,1
"SET",0.808347879520981,0.997647522936254,1
"ENDOG",0.937268058376731,0.997647522936254,1
"RPL7A",0.808147217246856,0.997647522936254,1
"SURF2",0.314868017980817,0.997647522936254,1
"TMEM141",0.823045498927227,0.997647522936254,1
"PHPT1",0.81223754466652,0.997647522936254,1
"MAN1B1-DT",0.108725796389887,0.997647522936254,1
"TMEM203",0.498126002069711,0.997647522936254,1
"IDI1",0.126257878938398,0.997647522936254,1
"CUBN",0.745244417195047,0.997647522936254,1
"ST8SIA6",0.706706506621902,0.997647522936254,1
"CXCL12",0.0947149497029256,0.997647522936254,1
"NPFFR1",0.840081344520098,0.997647522936254,1
"PCBD1",0.273386339032515,0.997647522936254,1
"CHCHD1",0.766296762250627,0.997647522936254,1
"VDAC2",0.648688525200019,0.997647522936254,1
"RPS24",0.781686129068105,0.997647522936254,1
"ZMIZ1-AS1",0.522066853185595,0.997647522936254,1
"SNCG",0.581091640786283,0.997647522936254,1
"PGAM1",0.817687150032872,0.997647522936254,1
"ATP5MD",0.837172234499345,0.997647522936254,1
"ADRA2A",0.991597049146152,0.997647522936254,1
"MMP21",0.288553494297671,0.997647522936254,1
"HRAS",0.843060334448481,0.997647522936254,1
"RPLP2",0.668227886409899,0.997647522936254,1
"POLR2L",0.657796453492585,0.997647522936254,1
"TIMM10B",0.823921543751321,0.997647522936254,1
"OR2AG2",0.978694247750237,0.997647522936254,1
"OR6A2",0.584116549355499,0.997647522936254,1
"RPL27A",0.50278100679829,0.997647522936254,1
"MTRNR2L8",0.713888143037674,0.997647522936254,1
"RPS13",0.754860265484963,0.997647522936254,1
"LDHA",0.817399544255293,0.997647522936254,1
"CD59",0.901099696380864,0.997647522936254,1
"TIMM10",0.554487753572398,0.997647522936254,1
"SELENOH",0.842195893863402,0.997647522936254,1
"TMEM258",0.872910610357702,0.997647522936254,1
"EEF1G",0.931503494879982,0.997647522936254,1
"UQCC3",0.910953683065056,0.997647522936254,1
"COX8A",0.494432291141422,0.997647522936254,1
"FERMT3",0.759352736848709,0.997647522936254,1
"VEGFB",0.226713139387913,0.997647522936254,1
"PPP1R14B",0.470317953915901,0.997647522936254,1
"TRMT112",0.812541513693841,0.997647522936254,1
"PRDX5",0.89524512361477,0.997647522936254,1
"SAC3D1",0.494266330190755,0.997647522936254,1
"FAU",0.895278198061779,0.997647522936254,1
"MRPL49",0.891488517773294,0.997647522936254,1
"KAT5",0.566034245222711,0.997647522936254,1
"CCDC85B",0.76915159327543,0.997647522936254,1
"DRAP1",0.929545301481204,0.997647522936254,1
"BANF1",0.94791440333818,0.997647522936254,1
"GSTP1",0.918797613430353,0.997647522936254,1
"MRPL21",0.655450613431742,0.997647522936254,1
"FADD",0.797754072437526,0.997647522936254,1
"LAMTOR1",0.337588418143471,0.997647522936254,1
"ANAPC15",0.501378699214332,0.997647522936254,1
"UCP3",0.480456655068962,0.997647522936254,1
"TMEM126A",0.960778738921479,0.997647522936254,1
"SCARNA9",0.573695518692551,0.997647522936254,1
"YAP1",0.395036240360101,0.997647522936254,1
"HSPB2",0.945641031317109,0.997647522936254,1
"TIMM8B",0.808025075147895,0.997647522936254,1
"SCN2B",0.138181541908315,0.997647522936254,1
"RPS25",0.657248446722085,0.997647522936254,1
"ETS1",0.795729375926192,0.997647522936254,1
"FKBP4",0.664569565002431,0.997647522936254,1
"NRIP2",0.820236406006741,0.997647522936254,1
"MRPL51",0.593069695415216,0.997647522936254,1
"COPS7A",0.772689360202021,0.997647522936254,1
"C12orf57",0.511814944781088,0.997647522936254,1
"GABARAPL1",0.922848863217655,0.997647522936254,1
"PRR4",0.160737355690331,0.997647522936254,1
"GSG1",0.952280970128356,0.997647522936254,1
"CCDC184",0.87561162226586,0.997647522936254,1
"COX14",0.934072286125223,0.997647522936254,1
"IGFBP6",0.56058075105462,0.997647522936254,1
"PFDN5",0.934037911332754,0.997647522936254,1
"C12orf10",0.492970981300095,0.997647522936254,1
"PRR13",0.854351357250804,0.997647522936254,1
"COPZ1",0.691212918133767,0.997647522936254,1
"BLOC1S1",0.66470691698526,0.997647522936254,1
"CD63",0.135297222186569,0.997647522936254,1
"RPS26",0.875555216174043,0.997647522936254,1
"RPL41",0.916946977381693,0.997647522936254,1
"RBMS2",0.653943871954929,0.997647522936254,1
"ATP5F1B",0.197675129792131,0.997647522936254,1
"DDIT3",0.690983227447959,0.997647522936254,1
"SLC25A3",0.417263668106128,0.997647522936254,1
"HELLPAR",0.258341928582846,0.997647522936254,1
"TDG",0.871239937669262,0.997647522936254,1
"FICD",0.535740411787679,0.997647522936254,1
"ISCU",0.503551093170199,0.997647522936254,1
"PPP1CC",0.672871178610667,0.997647522936254,1
"ERP29",0.764544475915363,0.997647522936254,1
"RPL6",0.981153933750922,0.997647522936254,1
"TMEM233",0.819025390489578,0.997647522936254,1
"COX6A1",0.955766283334998,0.997647522936254,1
"TRIAP1",0.621037011646447,0.997647522936254,1
"SRSF9",0.1392766215103,0.997647522936254,1
"POP5",0.661705212847579,0.997647522936254,1
"TMED2",0.89564176582466,0.997647522936254,1
"MRPL57",0.82749214990293,0.997647522936254,1
"RPL21",0.648127658663173,0.997647522936254,1
"DNAJC3-DT",0.342858972026745,0.997647522936254,1
"MDP1",0.875508771867954,0.997647522936254,1
"GMPR2",0.746023447977168,0.997647522936254,1
"TINF2",0.755970764523866,0.997647522936254,1
"ARHGAP5-AS1",0.371036465768399,0.997647522936254,1
"CFL2",0.610741885296191,0.997647522936254,1
"RPL36AL",0.367442051988101,0.997647522936254,1
"SAMD4A",0.25467089574798,0.997647522936254,1
"ERH",0.63060140269132,0.997647522936254,1
"MOAP1",0.846157640636418,0.997647522936254,1
"TMEM251",0.0149245416891276,0.997647522936254,1
"IFI27L2",0.898903607242396,0.997647522936254,1
"GLRX5",0.637914877708792,0.997647522936254,1
"AK7",0.650062417049547,0.997647522936254,1
"ATP5MPL",0.816174069316183,0.997647522936254,1
"SNURF",0.0697632809187233,0.997647522936254,1
"EMC7",0.118533166774011,0.997647522936254,1
"EMC4",0.896309079629039,0.997647522936254,1
"NOP10",0.682046438851937,0.997647522936254,1
"SRP14",0.650490291560248,0.997647522936254,1
"GCHFR",0.535077035951911,0.997647522936254,1
"TUBGCP4",0.730368000192213,0.997647522936254,1
"SERF2",0.943328449600567,0.997647522936254,1
"RSL24D1",0.854422170561792,0.997647522936254,1
"SNAPC5",0.912018083688819,0.997647522936254,1
"RPLP1",0.687745387170971,0.997647522936254,1
"PKM",0.419546760329373,0.997647522936254,1
"CPLX3",0.719073096561334,0.997647522936254,1
"RPP25",0.85721048290532,0.997647522936254,1
"IMP3",0.681617387214897,0.997647522936254,1
"MESP1",0.67004388484428,0.997647522936254,1
"HDDC3",0.0500461326543819,0.997647522936254,1
"PCSK6",0.23671295566376,0.997647522936254,1
"POLR3K",0.767732087484843,0.997647522936254,1
"SNRNP25",0.766536146661611,0.997647522936254,1
"WFIKKN1",0.787317977943902,0.997647522936254,1
"MCRIP2",0.277691427050569,0.997647522936254,1
"STUB1",0.830155994930974,0.997647522936254,1
"ANTKMT",0.492683371825405,0.997647522936254,1
"TSR3",0.402677719432958,0.997647522936254,1
"C16orf91",0.144722005961146,0.997647522936254,1
"MRPS34",0.734372527288567,0.997647522936254,1
"MSRB1",0.321850150657344,0.997647522936254,1
"NDUFB10",0.894459025809932,0.997647522936254,1
"RPS2",0.817932623463977,0.997647522936254,1
"ELOB",0.995999851729867,0.997647522936254,1
"DEXI",0.90949346639058,0.997647522936254,1
"RPS15A",0.577029457976403,0.997647522936254,1
"SCNN1G",0.872621903346508,0.997647522936254,1
"CDIPT",0.359111119216569,0.997647522936254,1
"SEZ6L2",0.717884606521257,0.997647522936254,1
"KCTD13",0.54035930921825,0.997647522936254,1
"DCTPP1",0.547577300187043,0.997647522936254,1
"SEPHS2",0.479700124742186,0.997647522936254,1
"CIAO2B",0.866912699084548,0.997647522936254,1
"TRADD",0.726927515748402,0.997647522936254,1
"TMEM208",0.862624684429378,0.997647522936254,1
"PSMB10",0.851879969491038,0.997647522936254,1
"CALB2",0.11186995626298,0.997647522936254,1
"GABARAPL2",0.941894827001737,0.997647522936254,1
"HSBP1",0.80204015843092,0.997647522936254,1
"NECAB2",0.65306932041152,0.997647522936254,1
"COX4I1",0.985979685816346,0.997647522936254,1
"MAP1LC3B",0.873203933767554,0.997647522936254,1
"TRAPPC2L",0.405445534813971,0.997647522936254,1
"RPL13",0.84559241747797,0.997647522936254,1
"PITPNA-AS1",0.898206960078777,0.997647522936254,1
"RILP",0.54514913673528,0.997647522936254,1
"EMC6",0.769973440070699,0.997647522936254,1
"PSMB6",0.774772556975996,0.997647522936254,1
"TXNDC17",0.980996412638014,0.997647522936254,1
"RNASEK",0.75670301667299,0.997647522936254,1
"GABARAP",0.806348447014029,0.997647522936254,1
"TMEM256",0.865784411594044,0.997647522936254,1
"CHRNB1",0.0981599866806179,0.997647522936254,1
"TRAPPC1",0.467798982260361,0.997647522936254,1
"VAMP2",0.166122957272255,0.997647522936254,1
"BORCS6",0.674165777779042,0.997647522936254,1
"RPL26",0.459055056784007,0.997647522936254,1
"ZNF18",0.376773120945649,0.997647522936254,1
"SNHG29",0.505706719528815,0.997647522936254,1
"ALDOC",0.722079000083817,0.997647522936254,1
"RPL23A",0.816785278018548,0.997647522936254,1
"RPL23",0.622995668455821,0.997647522936254,1
"RPL19",0.609808568772931,0.997647522936254,1
"MIEN1",0.464045585022136,0.997647522936254,1
"KRT10",0.90447568046634,0.997647522936254,1
"VPS25",0.369887220587166,0.997647522936254,1
"COA3",0.536000397610874,0.997647522936254,1
"RPL27",0.590316610173152,0.997647522936254,1
"RND2",0.722844848668743,0.997647522936254,1
"BRCA1",0.435817424637717,0.997647522936254,1
"ARL4D",0.725951902460072,0.997647522936254,1
"ATP5MC1",0.957091104158941,0.997647522936254,1
"PHB",0.603737377053492,0.997647522936254,1
"NME1",0.790865922776783,0.997647522936254,1
"NME2",0.932229213084724,0.997647522936254,1
"PITPNC1",0.341948041304339,0.997647522936254,1
"RPL38",0.522503423656276,0.997647522936254,1
"SUMO2",0.742147555521577,0.997647522936254,1
"MRPS7",0.151279541878382,0.997647522936254,1
"H3F3B",0.753953198399997,0.997647522936254,1
"WBP2",0.762891063877431,0.997647522936254,1
"LGALS3BP",0.606818942370381,0.997647522936254,1
"NDUFAF8",0.809695090437454,0.997647522936254,1
"OXLD1",0.33070771548238,0.997647522936254,1
"ANAPC11",0.870977737292606,0.997647522936254,1
"NPB",0.42706783773436,0.997647522936254,1
"CENPX",0.38109106813799,0.997647522936254,1
"DCXR",0.40664177958274,0.997647522936254,1
"MYL12B",0.943397609903438,0.997647522936254,1
"CCDC178",0.343668505997761,0.997647522936254,1
"SYT4",0.978215595790576,0.997647522936254,1
"C18orf32",0.47498400935695,0.997647522936254,1
"RPL17",0.708954633083127,0.997647522936254,1
"C18orf54",0.983144985402948,0.997647522936254,1
"GPX4",0.948180121558835,0.997647522936254,1
"ATP5F1D",0.625638169676189,0.997647522936254,1
"FAM174C",0.769570158837386,0.997647522936254,1
"RPS15",0.720555550657372,0.997647522936254,1
"UQCR11",0.930906003473172,0.997647522936254,1
"OAZ1",0.995319395611063,0.997647522936254,1
"LSM7",0.60292592743499,0.997647522936254,1
"TIMM13",0.807451381832392,0.997647522936254,1
"DOHH",0.856113151735933,0.997647522936254,1
"MRPL54",0.604337151663072,0.997647522936254,1
"MICOS13",0.368559232073397,0.997647522936254,1
"NDUFA11",0.726739397858203,0.997647522936254,1
"ALKBH7",0.865577754938613,0.997647522936254,1
"PET100",0.787581828073278,0.997647522936254,1
"TRAPPC5",0.970566918860964,0.997647522936254,1
"CLEC4G",0.654552077529256,0.997647522936254,1
"NDUFA7",0.72143992649347,0.997647522936254,1
"RPS28",0.480056457094862,0.997647522936254,1
"UBL5",0.810960901418445,0.997647522936254,1
"FDX2",0.992884525828349,0.997647522936254,1
"ILF3-DT",0.957149813281299,0.997647522936254,1
"LDLR",0.211569679297558,0.997647522936254,1
"GET3",0.325561485896362,0.997647522936254,1
"CALR",0.788663524730363,0.997647522936254,1
"GADD45GIP1",0.909411013653971,0.997647522936254,1
"C19orf53",0.793568044716636,0.997647522936254,1
"NDUFB7",0.960817872391646,0.997647522936254,1
"OCEL1",0.396360859709978,0.997647522936254,1
"MRPL34",0.527493346856009,0.997647522936254,1
"RPL18A",0.41882072362091,0.997647522936254,1
"LSM4",0.864112443868646,0.997647522936254,1
"UBA52",0.885277976236258,0.997647522936254,1
"REX1BD",0.330628061598209,0.997647522936254,1
"NDUFA13",0.925288422303697,0.997647522936254,1
"ZNF66",0.185878916261761,0.997647522936254,1
"ZNF257",0.937026215038508,0.997647522936254,1
"UQCRFS1",0.489382040148142,0.997647522936254,1
"POP4",0.433219728428841,0.997647522936254,1
"PLEKHF1",0.47433690128062,0.997647522936254,1
"TMEM147",0.349358836904154,0.997647522936254,1
"COX6B1",0.906814542320385,0.997647522936254,1
"SDHAF1",0.991435273587688,0.997647522936254,1
"POLR2I",0.978267180057687,0.997647522936254,1
"COX7A1",0.631227402361319,0.997647522936254,1
"PSMD8",0.93350760590219,0.997647522936254,1
"RINL",0.362799904275328,0.997647522936254,1
"MRPS12",0.413601402621788,0.997647522936254,1
"RPS16",0.794851966279082,0.997647522936254,1
"RPS19",0.695933363043057,0.997647522936254,1
"ZNF428",0.99046757658572,0.997647522936254,1
"CALM3",0.976425468532526,0.997647522936254,1
"TMEM160",0.87428772899837,0.997647522936254,1
"KPTN",0.515126005428394,0.997647522936254,1
"SELENOW",0.973185020708561,0.997647522936254,1
"RPL18",0.656411924141909,0.997647522936254,1
"BAX",0.724775451368795,0.997647522936254,1
"RPL13A",0.746072508953707,0.997647522936254,1
"CLEC11A",0.902529029180836,0.997647522936254,1
"NDUFA3",0.599131537005269,0.997647522936254,1
"RPS9",0.590053835469229,0.997647522936254,1
"UBE2S",0.793882584214035,0.997647522936254,1
"TRAPPC2B",0.852427027430659,0.997647522936254,1
"ZNF837",0.924283874757863,0.997647522936254,1
"RPS5",0.965624332080514,0.997647522936254,1
"C20orf27",0.82046126835096,0.997647522936254,1
"LAMP5",0.794582334059543,0.997647522936254,1
"SMIM26",0.524620258811952,0.997647522936254,1
"AHCY",0.556398908533976,0.997647522936254,1
"ROMO1",0.844998592210906,0.997647522936254,1
"SCAND1",0.615501316048188,0.997647522936254,1
"SLC32A1",0.926895899671444,0.997647522936254,1
"DBNDD2",0.486887570217416,0.997647522936254,1
"SLC13A3",0.579562601266018,0.997647522936254,1
"MOCS3",0.506969289141758,0.997647522936254,1
"CBLN4",0.6910009119088,0.997647522936254,1
"ATP5F1E",0.649681930691857,0.997647522936254,1
"RPS21",0.901848266394696,0.997647522936254,1
"HAR1A",0.584120646984744,0.997647522936254,1
"ATP5PF",0.945990358949556,0.997647522936254,1
"SOD1",0.834350971368321,0.997647522936254,1
"URB1-AS1",0.416969252221251,0.997647522936254,1
"ATP5PO",0.787582329830296,0.997647522936254,1
"MRPL40",0.59353573986955,0.997647522936254,1
"RANBP1",0.750938776223567,0.997647522936254,1
"SDF2L1",0.208459031801855,0.997647522936254,1
"CHCHD10",0.901545719791781,0.997647522936254,1
"MIF",0.867664459803515,0.997647522936254,1
"DDT",0.902030674278692,0.997647522936254,1
"Z95115.1",0.799513605348977,0.997647522936254,1
"XBP1",0.7414588201707,0.997647522936254,1
"UQCR10",0.927899799254967,0.997647522936254,1
"SELENOM",0.706467460091836,0.997647522936254,1
"Z82196.2",0.154611674341335,0.997647522936254,1
"TXN2",0.65644943244688,0.997647522936254,1
"MAFF",0.396240470353352,0.997647522936254,1
"TOMM22",0.311463538122545,0.997647522936254,1
"DNAL4",0.746429937706706,0.997647522936254,1
"PDGFB",0.615278957450413,0.997647522936254,1
"RPL3",0.583105075174692,0.997647522936254,1
"RPS19BP1",0.840904700608087,0.997647522936254,1
"PMM1",0.293038069479946,0.997647522936254,1
"SNU13",0.517484995393969,0.997647522936254,1
