"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","amp_ratio_CTL","amp_ratio_AD","mesor_CTL","mesor_AD","BHQ","Bonf","Log_AD_CTL_ampRatio"
"ATAD3C",0.00190695421567654,"1.37979716883102","0.828298864442346","0.20362212718464","0.312505161328209","0.222765477970206","0.151218357109862","1.40284376275755","1.3465437072346",0.00239032487544946,1,-0.428355026830373
"ATAD3B",0.0130344558533613,"5.8234789424615","5.99254381347342","1.28094983844201","1.13296220374333","0.0699522340564752","0.07679254131049","16.1962261681113","16.6806543523912",0.0152868364703599,1,0.122766241983414
"ATAD3A",0.386577515339841,"5.02608320955437","4.94747190000803","0.426326163869067","0.351373442568575","0.0318742826915087","0.037136702020988","11.023728626909","11.4799144961264",0.400653727174952,1,0.193355099373747
"TMEM240",5.73496402988679e-08,"2.71473839318211","3.23093602939073","2.37626955408503","2.50911778799542","0.113333630042634","0.112523062487052","22.1392166389758","21.1180668350408",1.02022064809771e-07,0.000842294167069473,-0.0543993687196561
"SSU72",5.66969738248347e-35,"2.81735199686281","3.01176800974864","7.8801183619034","8.1575564943185","0.180232467388867","0.17700120869708","45.2613039842475","44.5201387036258",1.77549777092825e-33,8.32708454565347e-31,-0.0346017506033725
"FNDC10",9.25877206911656e-13,"3.22346864517369","3.310830119934","2.28767703622371","2.49570016783206","0.175002516283883","0.16171291367716","14.2609387614954","14.1465327919994",2.39745390301684e-12,1.35983585379115e-08,-0.0870324101667572
"MIB2",0.330705252682026,"1.38982155928994","0.824292167362152","1.13284301342764","1.13799262536486","0.0394894301825892","0.0385454415242238","28.8176512069956","29.3898050879948",0.344424056597711,1,-0.00453544120643256
"MMP23B",0.00119427601010104,"1.74211244814763","0.947287070976999","0.493786019988627","0.455913214030157","0.132733682002981","0.15024810157224","3.43479670834352","3.28647094253774",0.00152114576015558,1,0.0797997941382622
"CDK11B",2.25127761991247e-07,"5.47232454136907","5.43631115729484","1.25323629384182","1.45951696461004","0.126012690823884","0.109413826815933","11.5823013941498","11.4540943344404",3.83712596073511e-07,0.00330645144036544,-0.152376294211068
"SLC35E2B",0.0534033398799923,"5.38777850782711","0.827907844618867","0.929705270150675","1.2447883455598","0.0505962381196319","0.0377648276221949","24.6023892649206","24.6182844908387",0.0595456159138663,1,-0.291853168777111
"CDK11A",1.01476410301421e-06,"0.0779671747310107","6.0643894521472","1.38899926759395","2.01772396976546","0.17424135290822","0.117656704729898","11.5800522441322","11.8055258370753",1.63742478367059e-06,0.0149038403809697,-0.373386592033006
"SLC35E2A",0.738777026683918,"0.312010483286446","5.67692165157183","0.0186823807234784","0.860512714483584","0.029256447331673","0.000614139780085973","29.4127548956361","30.4204048154364",0.746554162027433,1,-3.82994751883154
"NADK",0.105472643570906,"3.14451268651045","2.06125545395081","0.581157325448039","0.249370969323186","0.0180709689894136","0.0426753381219013","13.7995350149333","13.6181071087937",0.114602109649027,1,0.846079879701789
"GNB1",1.38323323535275e-38,"3.30529331406598","3.32588370943309","18.7578304220231","23.2563497910421","0.109143416538828","0.0910330754914452","213.080646809041","206.055110417377",7.3077505495057e-37,2.03155465276258e-34,-0.214966916293634
"CFAP74",3.68813175385319e-13,"0.172908326421295","0.382061965715405","1.86948636612749","1.67134823627422","0.174832512301021","0.175737803589684","9.55971068697189","10.6379295060066",9.89001115005328e-13,5.41675910688418e-09,0.112033094791844
"GABRD",6.11696775369263e-24,"3.09381756351155","3.14398998735795","11.5919828584291","12.9134622254836","0.185074239344592","0.167410615178839","69.7744984456745","69.2428185993212",4.70859042968992e-23,8.98399053984837e-20,-0.107956624308033
"PRKCZ",0.766249831981425,"3.84551172847398","4.22659404134898","1.07874271611201","0.52372064451749","0.00695770016700115","0.0144656122239007","75.272091631856","74.5729043067855",0.77346469294235,1,0.722593069207509
"FAAP20",1.49936544529151e-21,"2.8894047476867","3.25541923037686","2.86838255274727","3.16507008743049","0.138371527177689","0.128819465142198","22.8737092954541","22.2666857806077",8.86877982077987e-21,2.20211802949964e-17,-0.0984268994440875
"SKI",9.98601537044434e-05,"5.11910720127412","0.607312483836076","3.57125907277614","4.22793326956325","0.070165458356077","0.0557646880937165","60.256618692737","64.041586079965",0.000138506570729735,1,-0.168795069840112
"MORN1",1.07152268971387e-12,"5.39237831034187","5.51042310329791","1.81113027566039","1.66376205742391","0.129073989796866","0.133729799034478","12.8899870534901","13.5432064411721",2.76047250374103e-12,1.57374537438276e-08,0.0848697742357286
"RER1",7.68288197230302e-16,"3.15400672143965","3.33745523115618","2.0909558822767","2.36455402739082","0.0895679766002947","0.0822770800646838","26.3995472170021","25.4135888224624",2.61018939456892e-15,1.12838487527214e-11,-0.122968110873658
"PEX10",9.83165944020982e-29,"4.12768276870794","3.85407057222921","1.453495768034","1.86617554236074","0.227253267457012","0.184600224257925","8.21187551335762","7.87374865809028",1.35712013344325e-27,1.44397582198362e-24,-0.249919642705524
"PLCH2",0.177675737550972,"4.83231073323911","1.20851072843972","0.107354870183908","1.30187071590212","0.0482611470846484","0.00372498393212777","26.9755443984512","28.8202236949208",0.189164447800734,1,-2.49541763066079
"PANK4",3.30606200053153e-14,"2.76295414778364","2.74886450186069","1.62807214904131","1.46322721618095","0.162091031352224","0.183460784874827","9.02719418819271","8.87422426624915",9.69958701594219e-14,4.85561326018066e-10,0.106752165818047
"TNFRSF14",2.41557270376469e-05,"1.2054757858453","1.27946067594913","0.397451057539545","0.459029329513934","0.209567001031188","0.164694255105732","2.19037027420945","2.41326606859714",3.51366904032802e-05,0.35477516300192,-0.144042305915159
"PRXL2B",5.06883392175939e-13,"2.54008069430861","2.74534549385446","1.96506819551435","1.89223193087879","0.16190312711983","0.170287336821831","11.6874328775521","11.5397200531145",1.34040266130501e-12,7.44459638088802e-09,0.0377699016675495
"TTC34",7.96808339582537e-11,"5.25387990132864","5.45697834219435","0.457631262695606","0.41576752411573","0.244924804340237","0.24062447509487","1.69753131062286","1.90184835734261",1.76992197269339e-10,1.17027240834487e-06,0.0959374887659566
"PRDM16-DT",6.84373032978646e-05,"1.4126533225301","1.37011579298533","0.241880128401517","0.382921576323703","0.252813637872266","0.149459979386748","1.51463971463903","1.61836050957574",9.61947242354041e-05,1,-0.459387940404342
"PRDM16",1.68317018635944e-06,"0.819925474688348","0.928721110410603","0.441531179964611","0.335022508841412","0.145557661049051","0.176989952954202","2.30164806460111","2.49466804524697",2.66674439342622e-06,0.0247207205270611,0.276050920207483
"MEGF6",0.0366456845773834,"5.89315424824456","5.83434482354777","0.192680393693881","0.149107603705245","0.0934296013718921","0.11821188880764","1.5959353514924","1.62995782943134",0.041429849079211,1,0.256364607189591
"TPRG1L",1.17805574602754e-40,"2.94197664564172","3.07150154147332","5.23436919243647","6.22979446494663","0.236274120593645","0.213532910788592","26.3668083888922","24.5131730425327",8.65105237095324e-39,1.73021047419065e-36,-0.17409700211472
"WRAP73",0.0377245679035725,"4.44932791507949","4.09303686560844","0.46080920991621","0.302512567056377","0.0391669499008778","0.0610771465637183","7.72366926252783","7.54470756808317",0.0425905702820947,1,0.420861275383287
"LRRC47",7.11219822963516e-46,"3.18188908673423","3.27359644190553","3.85320111492302","4.74938011734424","0.204254238199128","0.179805464159798","23.2522965458081","21.4298332530016",1.24353399284109e-43,1.04456855398652e-41,-0.209109846667549
"CEP104",3.56368159525221e-11,"5.84694154542608","0.0111808137989316","1.96299571295048","3.0544358156902","0.0898637041865801","0.0567651197040919","33.9896495847579","34.58101952719",8.13740540881051e-11,5.23397915894692e-07,-0.442123168489222
"DFFB",1.63782788634393e-09,"6.05156796858284","0.217723844926957","2.02555873271244","1.80168257788636","0.0831742646616099","0.0928556219577351","21.6615390014737","21.8140667199926",3.27721773388737e-09,2.40547781667333e-05,0.11712458611581
"C1orf174",1.75288728896112e-10,"2.87053010729213","2.77302436178811","0.847387887882171","0.927742846075268","0.124375021490653","0.112476845334919","7.45923767454376","7.53388740019272",3.80107125542182e-10,2.5744655612972e-06,-0.0905960440437022
"AJAP1",1.12256941682788e-08,"5.40513104987202","5.90888176760208","10.3182462464038","8.42743711578198","0.0915311215565084","0.108327064384209","92.0718218292469","95.2508618696392",2.10591097521409e-08,0.000164871770249511,0.202421101938173
"NPHP4",3.86867201743989e-17,"5.68202598398497","6.00487075724289","4.31144787853286","3.61816599302023","0.0984008099453321","0.110054584794297","36.7696769470734","39.1755408154178",1.48508065656403e-16,5.68191859201397e-13,0.175306516702552
"KCNAB2",2.21371046049225e-05,"4.05136626019729","3.10625479427147","3.709055569804","4.42336020451552","0.0531155816803842","0.0438474575422915","83.2780149360406","84.5899803022002",3.22931719638952e-05,0.325127655332497,-0.176122353711752
"CHD5",0.000840374424026396,"1.22292094596973","0.898880194654152","2.40313224211611","8.98916820199912","0.0750796481138579","0.0195967018219112","119.728427447703","122.629423254741",0.00108429932053726,1,-1.31924733206569
"RPL22",4.45155719929657e-15,"2.91875980370048","3.42151593511521","5.0265831599449","10.2669170856179","0.159093717619627","0.0832019370731157","64.5337681413967","60.4142564076082",1.41423362721325e-14,6.53800205860687e-11,-0.714186331439591
"RNF207",3.13686726566931e-05,"5.35846411335433","5.68011171074333","0.964849281784389","0.956204344998551","0.0820389936114054","0.0808950905873299","11.6554860427446","11.9271673321484",4.52077024147632e-05,0.460711695308852,0.00900026425288961
"ICMT",1.1384431205601e-25,"3.08597862653399","3.15907260052552","1.98656294932361","2.25873005013421","0.155609917309496","0.13894708138638","14.5153348140516","14.2972628824022",1.08503011756432e-24,1.67203141116662e-21,-0.128396746295927
"GPR153",0.0486044459403427,"2.86293786035027","1.39132228218836","0.359584894261735","0.492341926967671","0.0844007925607777","0.0627799143687891","5.83338037510882","5.72770603268778",0.0543888379067286,1,-0.314223153965008
"ACOT7",0.00212382516148619,"4.40750841511862","4.01687714403425","2.36339084816744","2.31282438090098","0.0393623854241806","0.0405208877238508","58.7572210367159","58.3252485551133",0.00265018013141442,1,0.0216279345097129
"TNFRSF25",6.81661276932543e-14,"1.34043953348354","0.965993965358016","5.84236532386768","5.62112227403101","0.165374418485109","0.16339202608624","33.990276885159","35.7567346694386",1.94625955954671e-13,1.00115591743083e-09,0.0386043991936956
"PLEKHG5",8.85111359921117e-07,"5.23525997974718","5.88613958842365","1.29495039356048","1.62560316619962","0.104020214952541","0.0817354946681804","15.627762035882","15.8431829258214",1.43547157057878e-06,0.0129996305431614,-0.22740653782461
"NOL9",4.25844807161655e-06,"5.23315273932996","5.86879902913661","1.90335381760536","1.58628898425682","0.0548146919791492","0.0660760761559079","28.9391206441554","28.8054910087936",6.54224129998246e-06,0.0625438268278323,0.182220181148342
"ZBTB48",0.0135429639975708,"4.25719595430892","4.91195071584915","0.62607249159876","0.630660622234266","0.0715690824116174","0.0734061586167584","8.81191432086734","8.52888236350008",0.0158616835910943,1,-0.00730171103102399
"KLHL21",2.83838885507404e-34,"2.11482258396864","2.10922323469301","4.01654811354654","3.70493396754577","0.17060748843574","0.191982404436062","21.7161274778466","20.9214387398936",7.95561395314359e-33,4.16874171144724e-30,0.080757419468884
"PHF13",8.87790104983358e-14,"2.87294067015474","2.72175391143735","1.31966218899173","1.0937646571029","0.137686253947577","0.16954027727825","7.94389146152053","7.78376802360595",2.50850701376457e-13,1.30389732718906e-09,0.187750227035626
"THAP3",1.79292757054858e-12,"2.50119077872356","2.87322918969958","0.900620402362469","0.964130633609425","0.106829319601549","0.106396578732075","9.02496278367618","8.46474964792228",4.54169148476147e-12,2.6332727228647e-08,-0.0681429356728814
"DNAJC11",1.66651098037711e-12,"5.45092042147402","5.33370439675308","4.2255091710954","5.10657920535469","0.101068588148101","0.084144314132505","50.5258785041279","50.2174058301948",4.23241341324548e-12,2.44760467687986e-08,-0.189389981192242
"CAMTA1",2.90177579595581e-07,"5.4874232944532","0.123844579103463","38.418453017882","33.7203015511443","0.0503405933546542","0.0547499024456272","669.843148521942","701.708154750337",4.90148143935629e-07,0.0042618381115203,0.13043781561692
"VAMP3",0.0686674287726296,"0.568715835172503","1.84661692782955","0.434933395806121","0.292197329871391","0.0264134465776858","0.0390082990527785","11.0624461299284","11.149765725946",0.0758284606303467,1,0.397763545018597
"PER3",1.547706813039e-13,"0.608470765332333","0.424549788921673","9.75782635328747","9.9522922621234","0.0994884763172507","0.0934149498759679","100.03462341093","104.456795900907",4.28970937216528e-13,2.27311699631038e-09,-0.019733236823036
"Z98884.1",5.81404417424672e-07,"4.84144449011727","4.64704066387646","0.519828344491709","0.589516997474804","0.258125378873124","0.219932548768514","2.28383973729514","2.36358077693559",9.57404045152613e-07,0.00853908667871616,-0.125804902944888
"PARK7",2.29915459101233e-23,"3.24108928465141","3.50252142777723","3.66947576438977","7.40192361834257","0.207238153475779","0.107722332621099","35.7169927168246","34.0642063266189",1.66179544676172e-22,3.37676834781981e-19,-0.701691106481208
"ERRFI1",0.0348383988804892,"3.86997605456544","2.43396988596365","0.915224406501145","1.07889985127553","0.0504560889702547","0.041633980976305","21.3829465044658","21.9826301746648",0.0394291102995873,1,-0.164527856496406
"SLC45A1",2.8476126218458e-16,"4.11566953336164","3.82814634445351","1.46453212121528","1.57147427182243","0.119956169700118","0.116132161484701","13.1004038871114","12.6109090065306",1.00656766731767e-15,4.18228865770493e-12,-0.0704783851139173
"RERE",2.61595473624776e-28,"0.230766220136366","0.32928555107042","39.3409673182178","52.4182288550676","0.102479737662209","0.0734660306677055","511.498468388428","535.498746300329",3.49491073417445e-27,3.84205272112709e-24,-0.286988008417569
"RERE-AS1",4.05738318469649e-17,"4.53000571469024","4.35879762662309","1.09566980967789","1.11675418128813","0.332865811044304","0.322801265241548","3.35496811097699","3.39425500348649",1.55508316371705e-16,5.95907868336373e-13,-0.0190605508075295
"ENO1",3.1836247100006e-34,"3.06111199277356","3.23999061642735","10.0931962944604","12.7965999264966","0.208623579867825","0.169538488766535","61.3382242534808","59.5333624116433",8.83892176101679e-33,4.67578961157788e-30,-0.237317942255123
"GPR157",9.55511668189364e-06,"0.343326765701491","0.0647504556018594","0.339501264394327","0.371408776400241","0.179430008281712","0.156590471921058","2.06993679572881","2.16808379353681",1.43185387926713e-05,0.140335998706972,-0.0898256079514771
"MIR34AHG",5.2010838230471e-21,"6.25521975588658","0.0633311463755597","9.25777254023799","8.3303260817077","0.260113648226608","0.252356160014431","32.0257169837178","36.6853439983736",2.92339525867175e-20,7.63883181090928e-17,0.105560872435879
"LNCTAM34A",1.33069914096709e-07,"5.20758880051435","5.12653597896399","0.924899040001915","0.682227256548059","0.207597094093131","0.262074714678669","3.28630446167036","3.52914260017774",2.30798043025315e-07,0.00195439782833836,0.304321762528983
"H6PD",3.9122177332117e-10,"5.74163547917481","6.18224664762087","2.10089418835479","1.71902681380577","0.120351080705514","0.143225619006619","14.2834347953388","14.6684245662622",8.25319474973862e-10,5.74587418476802e-06,0.200604733309154
"SPSB1",0.904659808172697,"3.45108099007135","1.51688771334188","0.168017085607724","0.0554772339229987","0.0211898400062541","0.0626940379787994","2.61810537062219","2.67995316659202",0.907750126571866,1,1.10809293726622
"SLC25A33",3.86118026959527e-18,"4.80109370245204","4.99717754711609","2.98076601052916","1.84076010283558","0.0933529865530365","0.150509293368554","19.7182775913633","19.8045312938259",1.62816981394045e-17,5.67091546195457e-14,0.482001732312626
"TMEM201",2.24288790831218e-06,"2.90252404967801","2.50689440051484","1.07398596370921","0.974799274602448","0.0827105794539418","0.0890598908063523","11.7856661268499","12.0591430551429",3.52301687002057e-06,0.032941294709381,0.0969006282107111
"PIK3CD",0.469791030921325,"5.45623238494102","5.66711723810299","0.680581086420079","0.571285533074507","0.0307941275475525","0.0364630085330622","18.5517687485162","18.6649734566739",0.482775039962322,1,0.175057829520214
"CLSTN1",3.37533352662446e-29,"2.8742834310996","2.90165741988864","25.3475147121175","26.0812174690161","0.100934858449008","0.100960241695644","258.396532870677","251.064322810659",4.9772613961379e-28,4.95735235055334e-25,-0.0285347318017183
"CTNNBIP1",5.57447113610173e-09,"5.12246338962354","5.50055404137588","2.01024489468389","1.72531651069852","0.0691146850237199","0.0813832082013657","24.963095905109","24.7009787290513",1.0710656407107e-08,8.18722575759261e-05,0.152846034685491
"LZIC",4.60902856939374e-07,"3.45660809435529","3.33041368742042","0.598627715749355","1.41467149517539","0.0670227535612113","0.0294871600262592","21.1073317643295","20.301301149933",7.63768505006046e-07,0.00676928025986859,-0.860012728939755
"NMNAT1",7.52614876548157e-21,"5.43436419642996","5.51693392955582","2.5640862301886","1.82627816922836","0.174317250678422","0.234457765991989","10.4767495019609","10.936239281049",4.16804475560437e-20,1.10536546918628e-16,0.339322061019087
"UBE4B",1.3346379075431e-29,"6.10651059124709","6.24044856653426","12.7103470807429","15.438801033816","0.120213876484187","0.095917048025427","128.427777934994","132.513951819842",2.07646471907685e-28,1.96018269480855e-25,-0.194467495812451
"KIF1B",1.50816724964312e-07,"6.12390173556562","6.27496619024504","16.837208504652","17.194282749547","0.0453587434104377","0.0432476967167352","379.073172154728","389.32035190065",2.60134496717657e-07,0.00221504523955085,-0.0209857009641901
"PGD",3.84850041389247e-21,"2.92484387158845","3.15309809659997","2.37278938135998","3.36059443847286","0.122311430562561","0.0888883515834903","27.4757185245572","26.694041897394",2.18741972054329e-20,5.65229255788387e-17,-0.348051657299657
"CENPS",0.139779308094354,"5.96515737991042","0.826801125819674","0.453015439246775","0.132633310292505","0.020819884097249","0.0728702877684944","6.37051146264693","6.21673734411458",0.150134466723839,1,1.22833795207818
"CORT",2.25526117343909e-24,"4.16161093648138","3.92302086742268","3.37916150034991","6.51770317672626","0.550505835665031","0.416921721355661","11.8394806275807","8.10502626095432",1.83202548972898e-23,3.31230208542999e-20,-0.656894438468201
"DFFA",0.0967274062011362,"5.96231831504289","6.07080420808483","1.21577998563419","0.61895978037452","0.0285254652473949","0.0567882478541594","21.6984990430979","21.4090068205044",0.105364934723436,1,0.675100817877874
"PEX14",2.42972104449762e-24,"5.27457457343333","5.62068261993588","5.80131220595161","5.21136995401753","0.0953119003768378","0.10317353381263","54.6770123501176","56.2286857062316",1.96505027425862e-23,3.56853129805365e-20,0.107241366139789
"TARDBP",1.51311440170096e-22,"1.9630899492845","1.92810101812582","5.35925735359168","4.85672188581966","0.0935030988078918","0.102664958739326","51.9418281077306","52.2014270438588",9.91218163148171e-22,2.2223111217782e-18,0.0984617108107119
"MASP2",2.56504843669082e-12,"4.65737102463388","4.61048335767832","0.551663859845721","0.582682474521842","0.379032855213181","0.35852508811433","1.53728751085212","1.53870364483336",6.41240278973244e-12,3.76728663896781e-08,-0.0547034861284246
"SRM",1.05307907419081e-24,"3.64325940267497","3.60161939376668","3.70759701970106","4.98980209929509","0.149625339827658","0.121089780822229","33.3486433851544","30.6185789958954",8.88883469117266e-24,1.54665723626404e-20,-0.29701228633293
"EXOSC10",1.31092156599407e-16,"5.70933261297992","5.76003088348616","4.07140504693971","3.42181459051604","0.0947831881183656","0.109922263572352","36.1014928749058","37.0389483861009",4.76689899474001e-16,1.92535050397549e-12,0.17381716787009
"MTOR",6.05752551659645e-24,"5.4912921253592","5.59927756974364","5.84827146563007","5.72154618360443","0.0984599568670985","0.0984232798619945","58.110386858359","59.4195953826199",4.66527935302843e-23,8.89668772622521e-20,0.0219070609384653
"ANGPTL7",1.60512864024758e-07,"4.03086601541719","4.03341404540128","0.270094516647308","0.313369346758465","0.219132079000907","0.189458880491382","1.43004779668598","1.42561022184228",2.76307130090438e-07,0.00235745243393162,-0.148610557056652
"UBIAD1",1.67423764043041e-09,"4.85423573398094","5.03325780349543","0.979607467137658","0.733821821014886","0.0907727603993688","0.122111451219144","8.08416333034628","8.02224080835493",3.34596927813327e-09,2.45895282250014e-05,0.288885699203578
"DISP3",0.118579730935646,"2.21665100576292","0.945553444363891","0.483921865713291","0.896310913264321","0.0672358346103305","0.0341287897213553","13.3308513006338","14.1792858658123",0.128217662390623,1,-0.616363894986925
"FBXO2",1.48458569476964e-23,"2.82453549045806","3.17402603055501","5.48375155205831","5.2944346857419","0.150832545328259","0.153543027900967","35.1014078176534","35.7147545350953",1.09899748483275e-22,2.18041100990817e-19,0.0351332469612977
"FBXO44",1.75819588094926e-05,"2.39412456525684","2.36643829298398","6.07423058967631","4.37360609182996","0.0685236055914978","0.0945215820098603","63.8262691240028","64.2628959494421",2.58458841992811e-05,0.258226229035018,0.328467467838773
"FBXO6",9.08586297777159e-05,"3.63598610817834","3.63216418613961","0.393514669087939","0.374886960642678","0.0844155382431729","0.0918020827053044","4.44097103974808","4.28655491783523",0.000126355524623171,1,0.0484938034154633
"MAD2L2",4.74316434281973e-05,"2.36653985940566","2.38650534150145","0.576553436596886","0.58738290597168","0.111680865917423","0.116193301552017","5.25947664487124","4.96201957338114",6.74439487878724e-05,0.696628547029934,-0.018608890347432
"DRAXIN",0.595041797204645,"3.06065761726822","2.76877372566306","0.132149860652093","0.0802201401713227","0.0411246126164503","0.071055703201295","1.95066008084983","1.85980652781274",0.606059561410861,1,0.4991619789053
"MTHFR",8.87806867130675e-14,"0.11653166085634","0.338256405957328","1.57116886136759","2.66878902715566","0.112937817225761","0.0637745124191541","23.6306056971227","24.6363131879578",2.50850701376457e-13,1.30392194575482e-09,-0.529804981600779
"CLCN6",1.31009319555189e-17,"2.50587868787846","2.37629613171498","5.54072349174062","4.34800638506882","0.0862159095027759","0.108606323846311","50.4316014311585","51.0165826032499",5.26438817047075e-17,1.92413387630706e-13,0.242407648644549
"KIAA2013",1.36437506854072e-06,"3.35857465242853","3.42094274301559","0.960030934415233","0.80318552725541","0.0551483576085812","0.0693196612530366","14.5640878909952","13.8493310131861",2.17621379579252e-06,0.0200385766316576,0.178379777372115
"PLOD1",9.00788087074238e-05,"1.52509179082672","1.56749307135161","0.697956100261587","1.1814882025462","0.122316671256605","0.0734535749733349","9.65925732288438","9.50200314300506",0.00012529476877412,1,-0.526373904251448
"MFN2",1.20437920984828e-40,"3.48067034944004","3.46329523390238","5.99870050214396","6.73555617789705","0.160924398303127","0.150168745018423","41.855406942144","39.946398309502",8.80035694280681e-39,1.76887174550417e-36,-0.115857523895326
"MIIP",0.00176093435423295,"1.9706702919971","2.35524679182807","0.555768388278928","0.484167712789551","0.0894845497060424","0.111847435808344","5.41062914637271","4.96898640779988",0.00221314760060066,1,0.137920278895931
"VPS13D",9.57914568988929e-25,"0.485459246872441","0.22335422673077","21.3166022311368","23.2711568610828","0.115705061291618","0.0990767851521167","201.124796109231","215.152340665965",8.13230709522567e-24,1.40688912747404e-20,-0.0877284742038923
"DHRS3",0.180848010821269,"0.822331893395928","0.494678910761313","0.26588175059882","0.286835874645268","0.0455970333459148","0.0418316283177801","6.29066966855568","6.35599811174001",0.192444191778871,1,-0.0758585235141904
"LRRC38",0.0433222416402645,"5.19666103677307","1.31975600068955","0.661176465221959","0.890546362112048","0.0857362436002118","0.0579766248636993","10.3870466528096","11.4041903400958",0.0486596637328361,1,-0.297814393111118
