"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"USF2",0.0389528570341904,3.67465321563682,11.9257311506868,"['BRCA1', 'S100A9', 'RELA', 'S100A8']",0.999986704279967,0,0,4,"USF2",0.999986704279967,0.942786949302493,0.186212980992139,NA,NA,NA,0.920491422009304,0.964245952532411
"SPI1",0.0481889438887658,2.15474976042536,6.5345494232618,"['CEBPA', 'CEBPB', 'CEBPD', 'BCL6', 'PIM1', 'BUB3', 'CSF2RA', 'RUNX1']",0.999986704279967,0,0,8,"SPI1",0.999986704279967,0.215848120582673,0.472228358122628,NA,NA,NA,0.96381647125748,0.999846643018902
"ATF2",0.0492737431848199,1.52474193548387,4.59002812881566,"['PDIA3', 'CEBPA', 'PTPN1', 'HSP90AA1', 'CEBPB', 'TFRC', 'AHNAK', 'HSPB1', 'RELA', 'PDIA4', 'HSP90B1', 'HSPD1', 'STIP1', 'HSPH1', 'GRPEL1', 'CYCS', 'CALR', 'PFN1', 'PPIB', 'CLIC1', 'S100A11', 'TXNDC5']",0.999986704279967,0,0,22,"ATF2",0.999986704279967,0.24205865771481,0.861699316756832,NA,NA,NA,0.989736207295605,0.999846643018902
"STAT5A",0.0648332479529401,1.91131393986724,5.22923399442409,"['PTPN1', 'CEBPB', 'SRC', 'STAT3', 'BRCA1', 'PPIB', 'JAK3', 'MRPS6', 'PTPN2']",0.999986704279967,0,0,9,"STAT5A",0.999986704279967,0.0955546395904478,4.89291118244382e-05,0.237390696794558,0.236730636815945,1.04160334191067,0.552877575391413,0.566746263328717
"IRF4",0.0680878903780302,2.93871374527112,7.89619424453403,"['RIPK2', 'PRDM1', 'PROX1', 'FKBP4']",0.999986704279967,0,0,4,"IRF4",0.999986704279967,NA,NA,NA,NA,NA,NA,NA
"STAT3",0.0883143152333319,1.43743000885858,3.48843142141269,"['STAT5A', 'PDIA3', 'IFNAR2', 'PTPN1', 'CDKN1A', 'HSP90AA1', 'CEBPB', 'SRC', 'HSPB1', 'BRCA1', 'HIF1A', 'RELA', 'FGR', 'FES', 'NFKBIZ', 'LEPR', 'PIM1', 'JAK3', 'PTPN2', 'FGFR1']",0.999986704279967,0,0,20,"STAT3",0.999986704279967,0.000462889169784718,0.000912771919137801,0.70671420077326,0.714210831745029,0.361649356565637,0.975583930969828,0.954257679258496
"PPARD",0.100035592366913,2.20429292929293,5.07478761914347,"['HSP90AA1', 'BCL6', 'SRC', 'PROX1', 'RELA']",0.999986704279967,0,0,5,"PPARD",0.999986704279967,0.198017040773503,0.00835380250616578,0.458384739882092,0.463189074621587,0.88297334598501,0.857082037435176,0.784144723711794
"PHF8",0.105534623216055,3.00309136707122,6.75310020049615,"['NOTCH1', 'ZNF711', 'RBPJ']",0.999986704279967,0,0,3,"PHF8",0.999986704279967,0.289319988157288,0.592453903961422,NA,NA,NA,0.99353127500395,0.999846643018902
"GATA2",0.10570623908947,2.44808743169399,5.50107611985221,"['CEBPA', 'ZBTB16', 'STAT3', 'RUNX1']",0.999986704279967,0,0,4,"GATA2",0.999986704279967,NA,NA,NA,NA,NA,NA,NA
"STAT4",0.10570623908947,2.44808743169399,5.50107611985221,"['IFNAR2', 'STAT3', 'JAK3', 'MAP2K6']",0.999986704279967,0,0,4,"STAT4",0.999986704279967,NA,NA,NA,NA,NA,NA,NA
