ribo_slow,ribo_noise,sd,md,mn,mdn,IV
1.0,0.03666666666666667,0.21697135444830537,0.20520984775621717,23.833755338689073,23.827544258196895,0.02538926032570333
1.0,0.03666666666666667,0.2050685550096279,0.18959434660466415,23.8116523101761,23.801656829177546,0.025366014965222106
1.0,0.03666666666666667,0.22246116914808806,0.24472684916306525,23.862046283685373,23.85013420914811,0.02535372988868491
1.0,0.03666666666666667,0.19316105772155556,0.20508698114180868,23.84895565608007,23.853556463906898,0.025348340809757487
1.0,0.03666666666666667,0.22317829362989816,0.2049988733299059,23.864866745403877,23.890987825557204,0.025342527502956437
1.0,0.03666666666666667,0.1972307900108351,0.19441454856765444,23.849292152191147,23.838467268025852,0.025337558767961708
1.0,0.03666666666666667,0.21969612084313636,0.23079113416960426,23.857854742330098,23.880233969209257,0.02535491710034056
1.0,0.039999999999999994,0.23005519956233805,0.2304163792355412,23.871200361567794,23.85784820610661,0.0253533319109432
1.0,0.039999999999999994,0.23041748193104086,0.24906814038806965,23.88633397480494,23.896435184174607,0.025341982510580948
1.0,0.039999999999999994,0.24227754209682356,0.2412016469786141,23.8432989378223,23.81797139265791,0.025353330532866526
1.0,0.039999999999999994,0.2258219807300991,0.23375682811090925,23.85386609327416,23.862571529685283,0.025352872878487146
1.0,0.039999999999999994,0.2141376886118414,0.19846313357815076,23.804155241434245,23.816122084362604,0.025369861481702435
1.0,0.039999999999999994,0.21953934186848018,0.21852946638568505,23.850861937981655,23.866251378198285,0.025361135133422353
1.0,0.039999999999999994,0.2148265124114609,0.24759381075404277,23.83729033051918,23.834642661820908,0.025365097919124373
1.0,0.039999999999999994,0.20952812789665745,0.21424738717484884,23.832934972893856,23.85510816738133,0.025355650161060433
1.0,0.039999999999999994,0.21352850398504336,0.20604997181654897,23.874594760511453,23.888208829040877,0.025342019051625888
1.0,0.039999999999999994,0.20787776574697586,0.2140174696170277,23.89194870722285,23.890457940535725,0.02531141866910273
1.0,0.039999999999999994,0.2188730265118239,0.2285510843578251,23.86298023903733,23.87157141267903,0.0253280059702879
1.0,0.039999999999999994,0.20013444478338444,0.1992305537768381,23.84706509266238,23.8410581356311,0.025369004148459207
1.0,0.039999999999999994,0.22185074155454115,0.21910082216732035,23.83865802886666,23.832305430780707,0.025342406594569204
1.0,0.039999999999999994,0.22180773707632848,0.23285589163598558,23.853918627204912,23.847840114057362,0.02535509734986925
1.0,0.039999999999999994,0.2264673762493962,0.2356593648825547,23.863743808586733,23.875801374330422,0.025331190543835577
1.0,0.039999999999999994,0.21859950684853105,0.2172800490556056,23.851817659054106,23.85951005798006,0.025355139951158474
1.0,0.039999999999999994,0.2240800533438907,0.23140837470239825,23.799276419621407,23.804081797597746,0.025373528397340254
1.0,0.039999999999999994,0.2394624364486783,0.23409542567590652,23.862346620138815,23.84771821077311,0.025333946964103984
1.0,0.039999999999999994,0.22026032631082015,0.20792399357265365,23.85692866724173,23.861321843368046,0.025363103222475612
1.0,0.039999999999999994,0.20875332995348278,0.21946244998317438,23.86612178556082,23.880798619814186,0.02534501365713964
1.0,0.043333333333333335,0.23936199784223572,0.2600307030995235,23.86977411519496,23.847514794129438,0.025311550367499065
1.0,0.043333333333333335,0.22528255413381715,0.21191841596477962,23.86240670614138,23.85514329666512,0.02532401417593592
1.0,0.043333333333333335,0.24554853338969745,0.24082974514447028,23.85838235908314,23.8601550548683,0.0253359812649763
1.0,0.043333333333333335,0.22646291724442,0.24252306699505777,23.86033796047852,23.86897066727397,0.025338766103287322
1.0,0.043333333333333335,0.2516956283054648,0.23100938932625617,23.824308763154463,23.839346776289005,0.025351347661285932
1.0,0.043333333333333335,0.2315147121374962,0.24521580662109274,23.886837846190687,23.87814287384117,0.0253273542231385
1.0,0.043333333333333335,0.236614134588255,0.23440923424496485,23.86690738302716,23.875119295604236,0.02531266884703423
1.0,0.043333333333333335,0.2502173964653602,0.24280535443665707,23.858576662556647,23.848711963708865,0.02533344634051293
1.0,0.043333333333333335,0.2432208610155138,0.22559844555747868,23.835954702047783,23.829771480016916,0.025353549147663433
1.0,0.043333333333333335,0.2603734036319271,0.26297976757958125,23.8513443233215,23.84381119177442,0.025338927289890855
1.0,0.043333333333333335,0.24043956440576025,0.25179819407170334,23.82629434970414,23.843627583973557,0.025341228778794557
1.0,0.043333333333333335,0.2299031526764167,0.21517068447741075,23.814077973120213,23.81157377512909,0.025359906541364476
1.0,0.043333333333333335,0.23992266287933414,0.2465707937715013,23.805908217684397,23.789824644915143,0.02539131174705333
1.0,0.043333333333333335,0.2470728746183611,0.23891688222836993,23.792022053205027,23.810425244137832,0.025384973620404826
1.0,0.043333333333333335,0.24229095959773297,0.2392849441291606,23.84770901161188,23.864122731089537,0.025345211635023655
1.0,0.043333333333333335,0.2671359055161871,0.2673672894181877,23.830241016274513,23.839662028317434,0.025366233118483607
1.0,0.043333333333333335,0.2304474376334334,0.2471928686186884,23.82479762471386,23.834453059109592,0.025351431104182923
1.0,0.043333333333333335,0.22904919332243395,0.21088175978780765,23.824905191691744,23.81382032264696,0.025353963738093854
1.0,0.043333333333333335,0.23786492078790133,0.24277017665074554,23.817070081989208,23.788588411366618,0.025379395808845986
1.0,0.043333333333333335,0.24771374215876238,0.27069382235663286,23.851399969966675,23.857611239910966,0.025327482960099117
1.0,0.04666666666666666,0.2848314352477166,0.28519325358915176,23.842597755521634,23.845076401637016,0.025343684630027726
1.0,0.04666666666666666,0.2997730749728936,0.2776099489233411,23.862956888019447,23.87479168302616,0.0253475228510963
1.0,0.04666666666666666,0.27350986222624274,0.265973496388236,23.857988733871732,23.874963516187563,0.02535362102206876
1.0,0.04666666666666666,0.2534760804488896,0.28786891942177606,23.84957566214388,23.873120646470966,0.025329738468160275
1.0,0.04666666666666666,0.27350378274628556,0.27858214390275116,23.804282378597854,23.79454659152907,0.025368650374284943
1.0,0.04666666666666666,0.2525248315324914,0.24548332121105992,23.849303428953775,23.863276786568804,0.025369755784077914
1.0,0.04666666666666666,0.26956156680334026,0.2470680969975521,23.83319137090232,23.83541849276037,0.025359894659225224
1.0,0.04666666666666666,0.2571785177443725,0.2763018474854153,23.866475935584607,23.869416526637906,0.02531604032568712
1.0,0.04666666666666666,0.2564265086181905,0.2614000101942152,23.854050341397144,23.857139371570156,0.025350968014251535
1.0,0.04666666666666666,0.24609414624242265,0.23898572343883734,23.832459050423502,23.828499785674467,0.025343479677080134
1.0,0.04666666666666666,0.2684129043794381,0.24148726131137155,23.87391989718092,23.882431096169967,0.025326257585933553
1.0,0.04666666666666666,0.27700112989229625,0.27734402948929104,23.887927764255657,23.88746844283014,0.025339690119493406
1.0,0.04666666666666666,0.26290971428772336,0.2597684648334614,23.799506387127366,23.79309337954612,0.025372115924535112
1.0,0.04666666666666666,0.2658903113520752,0.2714071528117416,23.82711259737748,23.84262524096266,0.025366885164778172
1.0,0.04666666666666666,0.26895245159798103,0.26063626280862834,23.85217401330181,23.87194466404071,0.025352554924818572
1.0,0.04666666666666666,0.2657267431411538,0.2545698501031456,23.80261333001469,23.811892826324538,0.025405543367508394
1.0,0.04666666666666666,0.2558744792123673,0.23854998806859595,23.822572343636207,23.820874152623787,0.02535892388046484
1.0,0.04666666666666666,0.2733527682589628,0.3069394283033019,23.854257536009186,23.852729866315713,0.025304964998502502
1.0,0.04666666666666666,0.27618782657954044,0.2900383394555313,23.840228853663362,23.84356441199452,0.025300090813780027
1.0,0.04666666666666666,0.2653065827914738,0.26724962280608106,23.809834384558755,23.81451099816718,0.02534868528031216
1.0,0.049999999999999996,0.2904582837476993,0.2947898820551478,23.85199735734164,23.848712884565657,0.025329698621590395
1.0,0.049999999999999996,0.27770640854169315,0.2541522922936212,23.832518967867323,23.820722171664784,0.025365620712819698
1.0,0.049999999999999996,0.26184861006529847,0.2484303685173467,23.826639478091955,23.840243623599576,0.02535443882915304
1.0,0.049999999999999996,0.2668260173821584,0.24934490860698366,23.890812605545527,23.866908431932643,0.025322336705020505
1.0,0.049999999999999996,0.26020570397175186,0.217903131279388,23.821076883658492,23.80466979271307,0.025336726651947188
1.0,0.049999999999999996,0.27458189846123077,0.25829335132781656,23.842673129944462,23.85540189312087,0.02536804548799356
1.0,0.049999999999999996,0.2726341001965316,0.2718749034796723,23.846792407922145,23.849428655836846,0.025334143679894873
1.0,0.049999999999999996,0.2816044826301148,0.24473429919278775,23.86299174800188,23.885154831925774,0.025322913963569553
1.0,0.049999999999999996,0.28471092979578594,0.29052761434922564,23.8861808718306,23.88799711970387,0.025299743641655954
1.0,0.049999999999999996,0.2889399934797431,0.26242757357801844,23.877190389168447,23.861035083269826,0.025290619771583325
1.0,0.049999999999999996,0.29725817881896544,0.27613025004620245,23.85834459632686,23.847583885497897,0.025330181000217614
1.0,0.049999999999999996,0.2601658103239206,0.2508997224516809,23.846044414165473,23.87687020560088,0.025340956063669883
1.0,0.049999999999999996,0.3151628922640864,0.30474871318953367,23.818335933173657,23.80881611381551,0.02534996101369594
1.0,0.049999999999999996,0.27573030463108433,0.299790141940592,23.893784727695973,23.866794116433994,0.02531962228946848
1.0,0.049999999999999996,0.28294437278836315,0.26478745799927467,23.917906924240892,23.93867035837036,0.025331786662256585
1.0,0.049999999999999996,0.25464211438646095,0.24857473695303373,23.847941477806273,23.843942967307157,0.025331218099359797
1.0,0.049999999999999996,0.30773108676086536,0.32267687051295496,23.811095473101428,23.85107867242027,0.025375192270711323
1.0,0.049999999999999996,0.27101040434848345,0.2369701274217348,23.834267981896335,23.79754876408424,0.025366510586886562
1.0,0.049999999999999996,0.2651923342376225,0.27903604703571894,23.82808758331575,23.849788226739065,0.02532111689601054
1.0,0.049999999999999996,0.2826817450036077,0.26249332432673134,23.871591180867295,23.883435118364105,0.02537295036611433
1.0,0.05333333333333334,0.2957449068321028,0.26370175317837496,23.830029129745316,23.857923794299722,0.025348893076572388
1.0,0.05333333333333334,0.3419963718105941,0.34643558716844053,23.860958648478416,23.84368100641268,0.025335946381306543
1.0,0.05333333333333334,0.303905032138348,0.3345084006228292,23.882221513353993,23.888678160656127,0.025299010010891805
1.0,0.05333333333333334,0.3217440812347333,0.298379626360707,23.899631562813912,23.923887730974457,0.025320232375789835
1.0,0.05333333333333334,0.2989895709667066,0.31060465935100684,23.8411970311551,23.815814550092,0.02533443280478736
1.0,0.05333333333333334,0.27758783979314017,0.30956033060817395,23.87643871826451,23.883311647782534,0.025300261813918947
1.0,0.05333333333333334,0.2871327305428725,0.3090223234959159,23.844098795682218,23.81809177468267,0.02532154372350722
1.0,0.05333333333333334,0.2710781388849138,0.26812650403544896,23.877007249631784,23.86112760881042,0.025317693583300792
1.0,0.05333333333333334,0.24379312011771792,0.22783914306675168,23.816424788594325,23.84322780078537,0.025336357074668525
1.0,0.05333333333333334,0.2919075659645813,0.28801257182311263,23.8367159047028,23.823036683980717,0.02534508043663469
1.0,0.05333333333333334,0.3180290372421038,0.3156596593920592,23.84879913016412,23.875595269588302,0.025330936402843045
1.0,0.05333333333333334,0.32794122358627215,0.3320859128298578,23.868721209586113,23.854082194504826,0.02530132833107088
1.0,0.05333333333333334,0.3058149292234998,0.30686184802507654,23.84883850181461,23.830544625324933,0.025359842328976707
1.0,0.05333333333333334,0.2936178188686046,0.28222363449964666,23.885441712602464,23.88452636490183,0.025347624060338136
1.0,0.05333333333333334,0.2857411550630918,0.28538999039906204,23.83528715224433,23.839983666366606,0.025341684511031262
1.0,0.05333333333333334,0.29907199075758645,0.29958426792025855,23.859012917078793,23.861476905599034,0.025313539847715595
1.0,0.05333333333333334,0.2737798140202195,0.30367935617636294,23.85996583871963,23.86284990670856,0.025291964288509987
1.0,0.05333333333333334,0.29444105648120916,0.27539178011168,23.821319185010537,23.797588976026532,0.025339119328526307
1.0,0.05333333333333334,0.30493106826654437,0.2958632014018656,23.826096801836854,23.815067682450717,0.02535717293642525
1.0,0.05333333333333334,0.2959834795347038,0.2907888174270477,23.827146175756265,23.809908409821674,0.025342491225806323
1.0,0.056666666666666664,0.30645717564873726,0.32215567694749725,23.867050390704364,23.87420297992594,0.025294183186799605
1.0,0.056666666666666664,0.32917536957187266,0.2770162792650011,23.87658114356795,23.858391020336967,0.025326316482561742
1.0,0.056666666666666664,0.31986550360854016,0.2986074920898024,23.79864804091417,23.811848137931293,0.02532602572630561
1.0,0.056666666666666664,0.31899294351871554,0.2939496427825373,23.86154531440325,23.874106648478573,0.025311064974814713
1.0,0.056666666666666664,0.3036647162790813,0.3119354936149957,23.85540197600333,23.83513316572521,0.02534287230611652
1.0,0.056666666666666664,0.33556602350145404,0.32085274891877785,23.858057632574557,23.87292993281835,0.02533146060951915
1.0,0.056666666666666664,0.3280560960215858,0.3228683665333368,23.817089560848352,23.782717264794087,0.025385372613011704
1.0,0.056666666666666664,0.31665144013281443,0.3372405468374648,23.857736519533823,23.86873607389316,0.025335966881862317
1.0,0.056666666666666664,0.3679797049382817,0.34967113716569187,23.781103260613392,23.790204419327154,0.02536812069204064
1.0,0.056666666666666664,0.3454595724261927,0.3547268734670405,23.86303277501946,23.874877448973848,0.02532376260219004
1.0,0.056666666666666664,0.298313972455269,0.3120403053134506,23.824573408484905,23.831324537118235,0.025346605918373816
1.0,0.056666666666666664,0.2970086861561551,0.25342843250014496,23.867913120699928,23.856130348163788,0.02531866582874332
1.0,0.056666666666666664,0.3412596393675991,0.32071162794277047,23.812734046819955,23.79493345510582,0.025329559163734732
1.0,0.056666666666666664,0.3098325086161369,0.31262603335844236,23.821395795988312,23.826655432486916,0.02532563324980722
1.0,0.056666666666666664,0.32165048549555025,0.32084293097788547,23.87641794740053,23.865871493784653,0.025313598958144234
1.0,0.056666666666666664,0.3540098539329487,0.37309160290997684,23.775212806557782,23.761798544192175,0.025371809584960884
1.0,0.056666666666666664,0.3391419422863016,0.37727088391781105,23.821170318175668,23.868476987547638,0.025308671447560244
1.0,0.056666666666666664,0.2992256919762847,0.3027972562956389,23.905400048426444,23.892012228237945,0.02528867489551538
1.0,0.056666666666666664,0.33980304185489396,0.3506721025986649,23.850981559122882,23.86436573345418,0.025348463923969854
1.0,0.056666666666666664,0.3171022578129889,0.2990798342980748,23.787358021798788,23.774013655112412,0.02534962821611514
1.0,0.06,0.32333589786451516,0.3079261679769424,23.845097457792534,23.84355763483518,0.025316862519101896
1.0,0.06,0.33846590865085296,0.3211030690026866,23.836800856981768,23.821352812466557,0.025361277062406377
1.0,0.06,0.37515862646541503,0.36786867286590763,23.83005407442363,23.820926479930904,0.025350974414225645
1.0,0.06,0.3164225758098628,0.28873706289270074,23.841876900435622,23.84402938411222,0.02534816610508277
1.0,0.06,0.329502479368038,0.3433357652939447,23.809727639155344,23.8092726700379,0.02537266677139109
1.0,0.06,0.3270015710333689,0.32440480377181496,23.829828228433865,23.840381455581337,0.02532937605446082
1.0,0.06,0.33465577869697005,0.2992126787628742,23.94298823814328,23.926189310177165,0.025303348432999858
1.0,0.06,0.3037912685829235,0.28272027914663195,23.90633770636788,23.917825119070585,0.025324546388834027
1.0,0.06,0.31255732629500127,0.3132334319360153,23.726195039021,23.708294914926228,0.025367783575017414
1.0,0.06,0.32695791605748836,0.3274339497307871,23.897251353476626,23.861199541345968,0.02533767392725378
1.0,0.06,0.35441596410148524,0.37211624278667577,23.80019977977736,23.78482777179795,0.02534864139794995
1.0,0.06,0.34932180127507695,0.3318779014616303,23.887966403833076,23.88074461463384,0.025311557120527964
1.0,0.06,0.33393689081592315,0.3602906786792833,23.824076408870486,23.825825293142884,0.025349112669626386
1.0,0.06,0.3212805819869385,0.30806110400896136,23.80912421191117,23.812238088751997,0.025380201170335515
1.0,0.06,0.3145147773086374,0.33472737731571767,23.88032942228425,23.892835215619925,0.025353153156828522
1.0,0.06,0.3282930058132881,0.34852022975244984,23.88328395105983,23.878196120765097,0.025322529869028984
1.0,0.06,0.3133454342259976,0.3251671431073277,23.865957451757026,23.881662698865057,0.025286255180274667
1.0,0.06,0.33687977056865837,0.29875668526290616,23.836230672253972,23.822578036810228,0.02528323852804748
1.0,0.06,0.3558940878065864,0.34797477752334915,23.915404199789418,23.92530838510646,0.02533182127043637
1.0,0.06,0.32215955088909654,0.3229132505768428,23.814952022116344,23.83891788124174,0.025364571831186362
0.9666666666666666,0.03,0.17720657911607504,0.18763503356459102,23.82250070290728,23.837309800378762,0.025434412958855988
0.9666666666666666,0.03,0.16892023735182288,0.1648347273986236,23.844766365613257,23.83411845665819,0.025417352060223337
0.9666666666666666,0.03,0.1804802088538414,0.1568443362321975,23.832812037156764,23.83568185037575,0.02543616143883832
0.9666666666666666,0.03,0.18305718449339717,0.15783435296440726,23.83418434978054,23.83283827140417,0.025406802487118425
0.9666666666666666,0.03,0.18173330188239314,0.1887035775516425,23.803559984094576,23.801253761374255,0.02545867353608042
0.9666666666666666,0.03,0.1676843755393235,0.16391982605712307,23.79685733250816,23.806181350374345,0.025450712980477064
0.9666666666666666,0.03,0.16784300996771814,0.1696271632609433,23.825434820423265,23.829038704667596,0.02543505021356389
0.9666666666666666,0.03,0.18436393692517847,0.2001196668290698,23.811985484444723,23.799833755500345,0.0254229634606419
0.9666666666666666,0.03,0.16893480378186534,0.1414953946004482,23.81836686787786,23.812320885810436,0.025420552090239915
0.9666666666666666,0.03,0.16140148771694762,0.17899817564661163,23.82540705548425,23.818194282579043,0.02544045986679628
0.9666666666666666,0.03,0.16140544086360126,0.16460386249960735,23.80229564039924,23.788931022209,0.025443967928504653
0.9666666666666666,0.03,0.1674853447069216,0.16564429251600205,23.81586920595237,23.82706582571018,0.025441345716514005
0.9666666666666666,0.03,0.18532980820116893,0.1759541063388096,23.82951197636083,23.82524646275988,0.025425969578756296
0.9666666666666666,0.03,0.18635802853275926,0.19638099668396958,23.830498917441677,23.83633694705202,0.02543232856459835
0.9666666666666666,0.03,0.16350553809485613,0.1655837118823083,23.79127536783041,23.777519115432597,0.025431745913449995
0.9666666666666666,0.03,0.18525764491039004,0.1899591059466836,23.843467718232,23.8343159349306,0.02541450383514674
0.9666666666666666,0.03,0.17864146742240325,0.16099606904545058,23.814007538202656,23.81724056868927,0.025435826828854247
0.9666666666666666,0.03,0.16869662369101535,0.15343085685259847,23.810170297846266,23.801290333904035,0.025447892337299157
0.9666666666666666,0.03,0.17345010330780694,0.187638362554226,23.841337429126444,23.843659693452537,0.02541318555357443
0.9666666666666666,0.03,0.15831591784092724,0.17011364665875106,23.81076125648145,23.811286611502283,0.025409764395793927
0.9666666666666666,0.03333333333333333,0.18394802030023255,0.17312199464993755,23.812050931241814,23.795829150701138,0.025442018331701018
0.9666666666666666,0.03333333333333333,0.17068234648468827,0.18092054370110477,23.81896199382543,23.827315125245605,0.025427069685430997
0.9666666666666666,0.03333333333333333,0.2068073528160498,0.22649608346747926,23.829545637124344,23.82871385382998,0.025423797523584556
0.9666666666666666,0.03333333333333333,0.18721221599970136,0.17728758817443918,23.807968871533895,23.8008733491954,0.02545645325286447
0.9666666666666666,0.03333333333333333,0.1913068966772839,0.19459819329523872,23.805110507506157,23.78925648117996,0.02544204258095355
0.9666666666666666,0.03333333333333333,0.19098939637290144,0.19257333272581667,23.85773956362094,23.860105226036694,0.025412031422255798
0.9666666666666666,0.03333333333333333,0.1914119643763699,0.19491156919797936,23.79838081705404,23.80699755365754,0.02542683765524652
0.9666666666666666,0.03333333333333333,0.1807330066675904,0.17142965410384528,23.824557677347986,23.812978926989445,0.025403056696373074
0.9666666666666666,0.03333333333333333,0.19569518855842707,0.21103738273882963,23.80653469207431,23.810676448327172,0.025443182652103928
0.9666666666666666,0.03333333333333333,0.1818265054475111,0.1735711611595626,23.841223506097908,23.832923784782906,0.02541715947363422
0.9666666666666666,0.03333333333333333,0.20432733981294093,0.20591706620348238,23.84503419185111,23.841839520035137,0.025411320265746724
0.9666666666666666,0.03333333333333333,0.2039532345172337,0.1819606959811381,23.828971779421614,23.823542080274137,0.025407763549347456
0.9666666666666666,0.03333333333333333,0.20581972963161071,0.20809210306151416,23.83583612097688,23.824851104444292,0.025401643978448303
0.9666666666666666,0.03333333333333333,0.18479176980559492,0.1886457141815228,23.821990133635577,23.82776897431222,0.02544111458769588
0.9666666666666666,0.03333333333333333,0.17488338130236472,0.1630094421525943,23.806141230124382,23.80283705303185,0.02545355353756846
0.9666666666666666,0.03333333333333333,0.17358099178523537,0.16661233336575776,23.79988003983628,23.807404494150887,0.02543413221347732
0.9666666666666666,0.03333333333333333,0.1810059422723835,0.1811692802423539,23.809875159367916,23.803669834099082,0.025418471952160595
0.9666666666666666,0.03333333333333333,0.1922593446858846,0.1806199698109313,23.840930667074506,23.830551673092486,0.025417192486211364
0.9666666666666666,0.03333333333333333,0.1961979204911575,0.1932526177614416,23.80174374046861,23.79337068058385,0.025445441311729128
0.9666666666666666,0.03333333333333333,0.19901871289843825,0.19649544978031316,23.82714974657549,23.833902303300192,0.025430026872801197
0.9666666666666666,0.03666666666666667,0.21070209092122757,0.20408197488382654,23.870536880530008,23.875625848029813,0.025376882319683193
0.9666666666666666,0.03666666666666667,0.24572858321870406,0.24157103700178234,23.771987063641628,23.783147707705496,0.025433591036571425
0.9666666666666666,0.03666666666666667,0.2252558330390697,0.2152201621060513,23.812354822259362,23.825185436063975,0.02544193449376122
0.9666666666666666,0.03666666666666667,0.20946546981827013,0.22257899713587626,23.822035333096014,23.80868833031832,0.02543555367137017
0.9666666666666666,0.03666666666666667,0.21840304537211833,0.22643302246330263,23.80779627522872,23.80902757335457,0.02545609596025119
0.9666666666666666,0.03666666666666667,0.22208512910308723,0.24772303103790075,23.84326062684095,23.8358985449604,0.02540684402657882
0.9666666666666666,0.03666666666666667,0.21981122143653656,0.2158203689131112,23.832573452379805,23.82610496570487,0.02541773751615979
0.9666666666666666,0.03666666666666667,0.21893718956189318,0.20666403139486147,23.836212817076895,23.833366509206826,0.025425274102356208
0.9666666666666666,0.03666666666666667,0.2032702836003726,0.20075256453355436,23.818023297332726,23.823497226627637,0.025431694886938437
0.9666666666666666,0.03666666666666667,0.20823552730193673,0.21033628948745015,23.81867827481203,23.820851379380315,0.025426579064656427
