"Term.name","P.value","Z.score","Combined.score","Overlapping.genes","Adjusted.p.value","Old.p.value","Old.adjusted.p.value","gene.count","TF_NAME","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"PAX5",0.00932856313842154,4.99511241446725,23.3505235318127,"['ID2', 'EBF1', 'ID3', 'ETS1', 'RUNX1']",0.999983809404512,0,0,5,"PAX5",0.999983809404512,NA,NA,NA,NA,NA,NA,NA
"BATF",0.0187110303743209,5.13490319204605,20.4299418623301,"['NFIL3', 'IFI35', 'FOS', 'JUNB']",0.999983809404512,0,0,4,"BATF",0.999983809404512,NA,NA,NA,NA,NA,NA,NA
"NFKB1",0.0485887413276199,1.43248337423095,4.33235033803817,"['SERPINA3', 'CEBPB', 'SPI1', 'CLU', 'ETS1', 'SOCS3', 'ZFP36', 'UBC', 'NFKBIZ', 'PCBD1', 'BANP', 'HSPA8', 'HSP90AA1', 'HSPA5', 'DST', 'IL1R1', 'IL18', 'HMGA2', 'FOS', 'PML', 'NFKB2', 'DNAJA1', 'TUBB2B', 'TNIP2', 'SERPING1', 'MYH9', 'TAB2', 'VIM', 'MAP3K14', 'HSPA1A']",0.999983809404512,0,0,30,"NFKB1",0.999983809404512,0.0437366503021527,0.526423639512105,NA,NA,NA,0.121032754905,0.15556885349832
"FLI1",0.0833695006625046,2.76359537897999,6.8660773723897,"['UBC', 'SMAD9', 'RUNX1', 'ETV6']",0.999983809404512,0,0,4,"FLI1",0.999983809404512,NA,NA,NA,NA,NA,NA,NA
"IRF4",0.0990504893242367,2.56598639455782,5.93288274403331,"['SPI1', 'UBC', 'NFATC2', 'MYD88']",0.999983809404512,0,0,4,"IRF4",0.999983809404512,NA,NA,NA,NA,NA,NA,NA
"CDKN2AIP",0.111686431885286,2.99267935578331,6.56013285686694,"['BARD1', 'EPHX1', 'UBC']",0.999983809404512,0,0,3,"CDKN2AIP",0.999983809404512,0.0555283334084364,0.0323185078254082,0.797301251565681,0.795324113930739,0.410437311829195,0.877933944731557,0.828382580944223
"SPI1",0.113167773828207,1.75366032866795,3.82102214614269,"['CEBPB', 'CEBPD', 'BCL6', 'PIM1', 'FOS', 'ETS1', 'PML', 'RUNX1']",0.999983809404512,0,0,8,"SPI1",0.999983809404512,1.0821997754055e-09,2.07201938668814e-05,0.860471608598894,0.861693529353634,0.02028619315094,0.24286126196248,0.639902952587661
"HOXD13",0.114921794216837,4.48756400877835,9.70886013541714,"['SMAD1', 'UBC']",0.999983809404512,0,0,2,"HOXD13",0.999983809404512,NA,NA,NA,NA,NA,NA,NA
"CBFB",0.127755266264217,2.04128898960277,4.20023548324618,"['DST', 'UBC', 'SERPING1', 'CHGB', 'RUNX1']",0.999983809404512,0,0,5,"CBFB",0.999983809404512,0.00299249794693451,0.081935896743699,0.942087725135573,0.942781286852908,-0.232794481903348,0.465970021476752,0.289351415637595
"STAT3",0.141494187721703,1.29342415845649,2.52928659455209,"['CDKN1A', 'CEBPB', 'CXCR4', 'HSPB1', 'IL1RAP', 'IGF1R', 'SOCS3', 'UBC', 'NFKBIZ', 'PIM1', 'HES1', 'EPHB1', 'HES5', 'IFNAR2', 'SMAD1', 'HSP90AA1', 'LAMB2', 'NMI', 'FOS', 'PML', 'NFKB2', 'TRIP10', 'CRYAB', 'FGFR3', 'CD44']",0.999983809404512,0,0,25,"STAT3",0.999983809404512,0.00340944102601794,0.028534106947245,0.945048918611796,0.945352798211953,0.202437586603071,0.704102695373422,0.712036730667299
