"Gene_Symbols"
"PDIA6"
"OST4"
"GALNT13"
"TAFA1"
"CLSTN2"
"SNHG8"
"RPS3A"
"HCN1"
"UQCRQ"
"RPS10"
"TRERF1"
"FMC1"
"RIMS2"
"RPL12"
"SORCS3"
"IFITM3"
"RPS13"
"CDK2AP2"
"TIMM8B"
"HSP90B1"
"SRRM4"
"FGF14"
"LRFN5"
"RPS29"
"NOP10"
"PPIB"
"RPLP1"
"RPS2"
"RPS15A"
"RPL26"
"RPL18A"
"RPS16"
"RPS19"
"TMSB4X"
"RPL36A"
"RPL39"
