"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","amp_ratio_CTL","amp_ratio_AD","mesor_CTL","mesor_AD","BHQ","Bonf","Log_AD_CTL_ampRatio"
"SAMD11",0.0158598360885312,"1.67155356367761","1.21883473133239","1.65146947633654","0.914982910580597","0.169558601492454","0.280244619510145","5.39626360754879","5.89295694319925",0.0258741788949704,1,0.590515374132229
"NOC2L",0.014600576032407,"1.79305792800157","1.77534356321831","0.799380839357531","1.07987030879683","0.0631808722158127","0.0476537662345039","17.0917284128053","16.7747672959107",0.0240731276570095,1,-0.300758751249875
"KLHL17",6.41528948548435e-06,"1.88962141116635","1.6791358511171","1.41083836268864","0.951967728537812","0.159731569684309","0.216952058105342","5.95979699203651","6.50299598450272",2.62106556337159e-05,0.0875173791609775,0.393408254522562
"HES4",2.05334276349405e-12,"4.36775646978089","4.07699681501541","9.86648798166629","7.74931078513705","0.286011493687129","0.364965722862315","27.0944033935017","27.0340126855925",6.45430921188613e-11,2.80117019795858e-08,0.241540054071057
"ISG15",0.502094326338282,"2.57151850672491","3.10944123096773","0.795746156877709","1.9806445581727","0.258999079412641","0.151972122769692","7.64730346789035","5.23613240622844",0.540229576457674,1,-0.911897368553762
"AGRN",1.49115298511047e-05,"1.80395556397817","2.08483013408157","2.04602982857737","1.52006076998819","0.172834660947342","0.215938456338987","8.79488385984863","9.47505999285949",5.53231140138075e-05,0.20342309022877,0.2971509320811
"C1orf159",1.87721724673536e-06,"5.09553370686302","5.44062054246883","1.48264323069136","2.72850526124103","0.106109412913999","0.0615896026956522","25.714073674618","24.0729468254228",8.87045295461163e-06,0.0256089976799638,-0.609927474379063
"SDF4",4.99082489682981e-08,"2.76093160175607","2.89225404361958","2.73486696154928","3.47758626986065","0.100155887353835","0.0808611739650301","34.7217359033011","33.8217568141173",3.81214071906788e-07,0.000680848332425523,-0.240255660772189
"B3GALT6",1.28290220173112e-05,"2.72148489949306","2.89958927378274","0.740256217247755","0.980733479944772","0.161994975851213","0.120662965825178","6.05409812737367","6.13490818981086",4.83596348052389e-05,0.175013518360159,-0.281304374844498
"UBE2J2",0.00108789885191471,"1.12499873755173","1.8431586114364","0.752848393794352","2.24155851171709","0.081148446904905","0.0286758032544529","27.6229379268822","26.2537857131324",0.00244943326255495,1,-1.09106279581028
"SCNN1D",0.458950533993785,"1.97683223772153","4.25854635000406","1.16970921937094","0.374023225008755","0.0243926898882075","0.0818435754569152","15.3334145074986","14.2920102505383",0.498408150353703,1,1.14019257201044
"ACAP3",0.0156765563987278,"1.99497401396863","2.04550295761079","6.49916642773624","2.26709663738509","0.044226109586719","0.124662489666437","51.2614982093268","52.1340977957863",0.0256211312317533,1,1.05317392830264
"PUSL1",0.00367902343352358,"2.27204850916197","2.3542317052585","0.470898528678325","0.479441059632517","0.144245459242728","0.140754411577532","3.32378615000796","3.34553299893508",0.00715150152181942,1,-0.0179783335376931
"INTS11",0.00658769258412289,"1.70225550676655","2.29359502122658","2.75832650291366","1.89737566086014","0.0513399365833975","0.0801145757332946","36.9571095550148","34.4297710830582",0.0119348342938386,1,0.374152456039714
"CPTP",0.000322374794729089,"2.2611407651842","2.60872760156508","1.00676041186474","0.747954064602967","0.101915874164862","0.131509458021357","7.33893586972583","7.65542210432681",0.000841852402315129,1,0.297151376603801
"DVL1",3.84136923775664e-07,"2.5062890118102","2.52847538032957","1.67026349521071","3.32752884099243","0.120600493593679","0.0596192377265884","27.5913368331922","28.0155124235315",2.24044288762189e-06,0.00524039591414761,-0.6892485431696
"MXRA8",0.0498867168481448,"3.20054943090123","2.53227995627808","1.13606064291453","1.0163394647482","0.0952235384610565","0.116428641455361","10.6731957368277","9.75757020535279",0.0710020439480847,1,0.111359289523772
"AURKAIP1",1.70547500009011e-08,"2.50845808921177","3.0144588799932","2.98303431504354","4.12846540572161","0.157665477467439","0.11772866266438","26.1849675149984","25.3382162638469",1.50297738703032e-07,0.000232660899512293,-0.324964756457298
"CCNL2",0.00195973386141285,"1.4452297685945","0.936247277683826","6.75111099931214","4.50249933371807","0.0481475950100723","0.0748384392423366","93.5145220187252","90.2091367439019",0.0041073420398516,1,0.405074433743745
"MRPL20-AS1",0.00539068255341851,"4.11799175078293","4.15206987111223","0.425574646926506","0.372571528413788","0.113137777002604","0.123533826218822","3.29307803533397","3.44500498327206",0.0100040390958693,1,0.133011324088593
"MRPL20",0.00283818145163524,"2.32440781563887","2.70782624433916","1.58975167630796","3.10438225186401","0.0972453671981007","0.051770429560143","31.9231891586157","30.7077165442699",0.00570059943510129,1,-0.669236917278572
"ANKRD65",0.678457114562298,"2.15455401201813","3.10867124086593","0.919629407324266","0.594222072381597","0.0493037838956741","0.079902138268582","12.0522610118315","11.5094467714122",0.707121396352576,1,0.436717662041298
"VWA1",7.53002775675979e-05,"1.93545304402324","2.3450513202135","4.6739291687245","3.95476456530788","0.179534830305436","0.225752255890538","22.0278402724406","20.703798286697",0.000231205578792971,1,0.167079010604727
"ATAD3B",0.426266429368283,"0.253439370487277","4.1718481656518","0.471424682928896","1.08935966794699","0.0598319373761471","0.0278594870073733","18.2069930495227","16.9215134077713",0.467003423501615,1,-0.837585991968915
"ATAD3A",0.285001166481669,"1.72278580905502","0.548282206078483","0.742170928602784","0.334701714576805","0.0321493266551709","0.0716458977284112","10.4108468014515","10.3588754155352",0.328338074828595,1,0.796339847705098
"TMEM240",0.001945052397619,"1.89191907416677","3.49507367089815","1.13013765520447","1.93009861709894","0.108113224809559","0.0627419640928349","17.8525672552899","18.0124685534595",0.00407970553633432,1,-0.535231654483882
"SSU72",1.98074484701624e-07,"2.60901305447871","2.7760076949513","4.15386514709799","3.8453885405571","0.0951791389648163","0.0976797983018323","40.4015899111945","42.5253247786454",1.25330803353412e-06,0.00270213212029955,0.077164612829383
"FNDC10",0.00595217648378028,"2.81039077187495","2.83079510678231","0.654855112622881","0.99457681566059","0.1198827805411","0.0737985924066514","8.29624414091405","8.87354475562951",0.0109095245991845,1,-0.417903326730396
"MIB2",0.0792582543196815,"1.7203905820751","3.73775752997674","2.95367452464157","1.01600850516992","0.0307770965063459","0.0931458560425051","33.0118373888982","31.7102085925725",0.1063376382208,1,1.06716827645561
"CDK11B",0.00145368558665635,"0.501561573266086","0.612178700948144","1.83960589754006","1.45526302268392","0.0893864960478199","0.108742427353674","16.2805690683455","16.9170942962025",0.00315632321712015,1,0.234364706669932
"SLC35E2B",1.1398783407463e-05,"1.38903843391277","1.39910653378322","3.03045348580266","3.41977286197896","0.132139945585981","0.111804258676356","25.8799324217503","27.104991542183",4.35946743046286e-05,0.15550220324461,-0.120861860638977
"CDK11A",0.000666159713930054,"0.763389889255937","1.02343466111352","2.8866813965591","2.35651872115209","0.116826709070723","0.135809874806739","20.1710613942358","21.2553129930126",0.00159576193388083,1,0.202922124803601
"SLC35E2A",0.0931684875704651,"1.67766338078109","0.64410024855756","2.89024425112941","0.757178749603336","0.0258617835382408","0.0916618529225299","29.2779014441802","31.5315931216465",0.122648316842255,1,1.33949693899915
"NADK",7.86272933367873e-05,"1.44618910759346","1.48144454032805","1.84438338039038","2.25221603741555","0.110484086016187","0.0895654766791173","20.3849813907641","20.5925703605439",0.000240123916655575,1,-0.199769626572177
"GNB1",0.00264918110531848,"3.71442457633629","3.28409129040212","7.20660661420754","4.1786562007851","0.025986401450124","0.0440497968155427","160.801648847196","163.601358807284",0.00536522099743983,1,0.545008478820421
