"Gene_Symbols","p_cogdx","p_ceradsc","p_braak","acrophase_cog1","acrophase_cog2","acrophase_cog4","acrophase_cog5","acrophase_cerad1to2","acrophase_cerad3to5","acrophase_braak0to3","acrophase_braak3to5","acrophase_braak5to7","amplitude_cog1","amplitude_cog2","amplitude_cog4","amplitude_cog5","amplitude_cerad1to2","amplitude_cerad3to5","amplitude_braak0to3","amplitude_braak3to5","amplitude_braak5to7","BHQ_cogdx","Bonf_cogdx","BHQ_cerad","Bonf_cerad","BHQ_braak","Bonf_braak"
"CASZ1","0.306042633848687","0.192980803859926","0.918069711680096","0.927363773590009","1.69634446290774","1.14016888519844","2.21074628352976","1.41536535740677","0.853983227066064","1.17634480447841","1.23203184042817","1.38587015095179","0.968458876698239","1.05059560629046","1.13654970167768","2.93339573705398","1.24155703679442","0.797114671319235","0.840771340484714","0.963188466238925","1.34164415002281",0.830600915534109,1,0.87138930784634,1,0.972186595875958,1
"FBXO2","0.0944638263179967","0.363327931866854","0.0053742331594409","1.9083130398138","2.68273905339468","1.7978448432728","1.7437533375228","1.92761597176241","2.31874581538936","3.55311111555959","2.01993866832501","1.76554281265139","5.52163783788558","14.4408662857864","17.2174492155182","29.4271230893495","14.4713346569174","8.84128565133797","5.78110180861683","8.47560484747683","27.8102846783133",0.688048948443111,1,0.934013658430616,1,0.184873620684767,1
"PDPN","0.495540715697333","0.112466164395197","0.911639499431896","2.10511597425629","1.75378876806811","2.5455806092586","6.19540125558249","2.26942037676795","0.453056852538459","1.34226200291469","2.02771543370705","2.28057410459154","1.22373278338259","1.71498859053137","0.603077820484763","4.72704846292862","1.60836121294051","0.993156190990332","1.61805875323071","1.17510727079322","0.472573264168058",0.891325522613765,1,0.77137405613197,1,0.971662239518427,1
"TMEM51-AS1","0.805773791060032","0.0967660611638968","0.307835684170289","4.86540377470849","5.24072878208569","4.74786381039455","5.17866428998715","5.00755850966268","4.73391585129133","5.54952545163899","4.81299475622716","5.15235549560948","2.2801673403174","2.3517342628865","1.85436933148425","1.27789965663659","2.64720088012277","1.39703331996111","1.23224469799965","2.24330767047492","2.35651633170974",0.966840319180661,1,0.77137405613197,1,0.669950711546445,1
"TMEM51","0.289191317126387","0.228346661589746","0.959493540993772","4.90802789709888","4.62102501587311","4.53704677112645","5.32122692988599","4.9241626927864","4.48178168637815","4.54903941959323","4.77658133960685","4.87611249925855","3.81329966562116","4.45448670703398","2.7877682878548","9.85476608328007","3.7529929567586","3.91168018154932","3.7963027117452","3.71685809000107","3.3208474505158",0.827997614037285,1,0.900300877786506,1,0.987686414114962,1
"CELA2B","0.147628111846075","0.0781682330506528","0.278969788273994","5.42329950386633","4.22815175879478","5.05053640908856","5.4019600576212","5.10775438456711","4.51790554379221","5.90147514268793","4.77993931408258","5.19539095033186","0.640271627608934","0.765716382408439","1.15854939155104","1.94516329292168","1.00639311281443","0.395007851133099","0.591650782105292","0.740993318873803","1.10360031264132",0.75425012170826,1,0.749126945139244,1,0.653488924703998,1
"EPHA2","0.369070417238468","0.50908411184175","0.781657998654789","1.94386013682312","1.85689658131662","1.32105392973603","0.694940014824192","1.72644135867797","1.49936180701583","1.53200488120838","1.78821668924074","1.51044813704847","2.03601555294208","1.55126881189718","1.30580406382653","3.78014949872854","2.0766209228028","1.21253770604542","2.66918532956382","1.80296219582367","1.19329572485303",0.839938858645815,1,0.973643196779504,1,0.944122227575352,1
"SPATA21","0.0674541112661791","0.233672449238902","0.321902201994713","5.61987276358304","4.62754430734967","5.16017680399035","5.42991531868665","5.2173628157259","5.21618035501661","5.65799985386718","5.09745524366523","5.05107345539851","1.49315079019872","1.91013122255278","1.54858916016564","1.81593664210212","1.15891795974876","1.86691909409776","2.09632217252332","1.42922646384895","1.33504029466547",0.664096419313399,1,0.901114076536857,1,0.681306265680698,1
"PLA2G5","0.263311166930283","0.867137748814346","0.525728310582821","4.10062113381447","4.51041493104985","4.33019719312444","4.82746843010497","4.28050209077651","4.36634085289212","4.02906149445026","4.32550001523605","4.34018634802827","6.04768490522718","4.18826598901405","4.8985310861464","2.22438635436055","4.90126483228477","5.31784852070037","3.07374171709152","5.35109555012038","5.45088623967643",0.808927090515479,1,0.998789956043466,1,0.82422162029726,1
"FAM43B","0.446761105738577","0.887669836442425","0.766506054380241","2.15955117965477","1.88662665409323","1.64223970213356","0.53874937201259","1.80251682996389","1.95327697435584","1.47772983971603","1.96386944786426","1.65418196100058","1.74444043302503","2.57149904613829","1.85393559901078","2.4636670679646","2.01993248727835","2.01628326877251","1.67380904869639","2.21370754078792","1.8176915095812",0.863607963425317,1,0.998789956043466,1,0.940867378079582,1
"PINK1-AS","0.651637352834988","0.471009845190907","0.26244382629111","5.02527680874342","5.03039249955616","5.39524830824351","0.279542976793427","5.25175994801701","5.04957661120529","5.83862556068634","5.02158954805863","5.45625898091597","0.674195842661625","0.604462555404672","0.80875905904862","0.251955311241137","0.75913363625826","0.539479447772486","0.528299889900221","0.720218890207017","0.779299946279276",0.935732529393871,1,0.957470742745037,1,0.639155230047022,1
"C1QB","0.0147055482159886","0.0149341327000264","0.0562126740982105","1.95867404963518","3.40641782693255","1.97939393754469","5.84763741530505","1.93613838942163","3.1729109409603","3.24469243736657","2.08865257285805","2.11240334670835","1.00667091419889","1.28387410560588","0.509854044930505","0.634191114695431","0.868203895326965","0.802297277077511","1.50262689370254","0.584293390610232","0.919553791272731",0.527561383734481,1,0.589631313076194,1,0.390649694743119,1
"IFNLR1","0.210107953044301","0.114030928669759","0.591228381633501","5.62839274980634","6.20024622334422","0.735882030619763","1.83862220728574","0.590233896795185","6.23510255602257","0.2969474659951","6.23586859013555","1.20195432764732","0.418461030505345","1.38322457018653","0.688888038810691","1.92456414545658","0.420886834702805","1.21019989898396","1.15313146196744","0.688698926203733","0.365605852028616",0.782691314742315,1,0.77137405613197,1,0.866379396302127,1
"CLIC4","0.650399374885273","0.990858579768055","0.659279396087742","1.84096703299348","1.32997231828025","1.04880506456327","0.989257824507195","1.43201858928245","1.36185298412213","1.33402030928842","1.59772613320304","0.831234632069149","21.0724649107592","20.5953981179518","20.2013960518604","49.2511887778105","21.6034223533446","21.4167474121442","35.1246450779031","21.3811056952646","17.3884979942656",0.935732529393871,1,0.998789956043466,1,0.885713153742502,1
"RHD","0.591492373355246","0.52343132092959","0.446731167839428","4.93606130781139","5.30882908135185","5.4727442650627","1.14900392974601","5.11684597701119","5.75371093876941","6.0523596386132","4.95851992710735","5.79293038471508","3.30654704396527","2.78113112874674","5.65633591251415","6.7062958557048","3.58467701344945","4.36794349073778","5.09654986842703","3.24541101117133","5.72042468701738",0.916546740694615,1,0.978908474618976,1,0.770169865959655,1
"MAN1C1","0.538698861025802","0.258459768424026","0.470835107491913","1.51889231027963","1.63642626188112","1.50351601503583","1.29534169721349","1.82278133749727","1.05657186486798","1.30313523141706","1.61353255231425","2.13322527536958","22.5590316235165","16.8678754979978","6.32786088153375","47.5174258065361","16.0375817036015","22.107012597256","29.4535007281155","19.2016417162769","1.71296358733113",0.908394157808215,1,0.908913461026808,1,0.783396744750752,1
"SH3BGRL3","0.0630519558369766","0.0110924189657612","0.00352505910321673","2.60921623624845","3.27279371457537","2.22361801501072","2.15195008859859","2.29659183289742","2.83715536941116","3.15003430933526","2.43468985192254","2.32652228332947","4.24701911517548","3.67652105790918","2.87229152703471","6.21061047211186","2.89399307539639","4.84685191821128","6.93837280763406","2.90108469117697","3.48290211813155",0.644152239596899,1,0.566244664071513,1,0.173231475929508,1
"MAP3K6","0.65351769686512","0.374831841053409","0.890095817099905","1.65518809671157","1.7811100522758","1.54071064007368","0.511200292880125","1.7158108922544","1.32310108283497","1.38707858448578","1.59363202836816","1.90341845652383","2.82480225711278","5.27424807428191","3.77899008414806","5.06050333492282","4.48341160734013","3.17865277763124","4.53613744921556","3.84521724582853","3.79939220347167",0.935732529393871,1,0.936681485381105,1,0.966235648587795,1
"FO393419.2","0.913438250127132","0.340075082148241","0.353231506953279","5.49571988778668","5.09236529501653","5.09836859866533","5.55519959720457","5.07010550588273","5.47986774418938","6.11552266125403","5.03933769006493","5.10393772209763","0.56253134626645","0.707783965607032","0.971169612312859","0.886996071346927","0.568809618275861","0.942612585436177","0.987651296782396","0.711026815623482","0.817113152845991",0.976004624399172,1,0.926154126377636,1,0.713724748263894,1
"DCDC2B","0.978428088150991","0.579428826790719","0.303312529821367","5.2051383737549","5.24958593801407","5.12596886449693","5.13698104352872","5.11420360489179","5.29687198641844","5.61962488147485","5.03422785917056","5.25525860950146","1.46015225694617","1.66711924831113","1.90454037240899","0.846481811536146","1.47048600524511","1.83338777702112","2.29596039393341","1.62659340432348","1.32680588111399",0.992306001392233,1,0.987039006853501,1,0.666289428311612,1
"ZBTB8A","0.0295133019946466","0.436814670737081","0.0475080011343902","5.85947027449973","4.83034376385779","5.0064520601885","5.23261834721638","5.09479423975253","5.47153009860495","6.02202713461867","4.95124365187015","5.3856763561793","2.85864999152049","3.18520788477213","4.47905532998847","8.80739482774871","3.19165951331344","3.31108298691794","4.50397453799507","3.300798136918","3.43777781933035",0.549366812987734,1,0.957470742745037,1,0.373548626062405,1
"ZMYM4-AS1","0.404337282171498","0.659604209044263","0.015988057264695","4.9220213912133","4.4089951472008","4.83524440859228","5.00353926359224","4.67420242531654","4.83158035237495","5.82749174602381","4.57812399332014","4.93207083456671","1.7906993739359","3.21637542730209","3.63408444623581","3.77466234570865","2.39704588153778","3.06210036088543","2.22224374874355","3.46803114139964","1.55762553621993",0.853995427062442,1,0.996574193379473,1,0.260451937823131,1
"EVA1B","0.559570165448981","0.356276054104217","0.1644586426105","2.60055553658901","2.30757558811916","2.06527260162553","1.67367413343877","2.30352305728161","2.10941795927917","3.19117244031712","2.32745196913764","1.86156244402328","0.584685142826904","1.19992209588026","0.75932413605948","0.934178205445834","0.95140124277771","0.529356886340274","0.512645673455272","0.756570734081231","1.25614618035294",0.908811107169037,1,0.930382321144233,1,0.543166081563403,1
"GJA9","0.00929475378145782","0.336737817805933","0.0833787873960289","0.461047998269158","4.55541195233182","4.88291365845058","5.74036244851523","4.6472970857545","5.18565604585985","0.581860505599979","4.63562295012822","5.31076368719742","0.303072629506354","1.32047644175739","2.23386937704511","1.2956603527215","0.845417513924498","1.38323074759901","0.635212417524648","1.28510268654368","1.38805094291842",0.527561383734481,1,0.925230551279523,1,0.438220230854902,1
"RHBDL2","0.359119752032038","0.0193736068813487","0.462310966041926","5.57903354212616","4.87205269362859","4.98674453448959","5.87334280252137","4.62426097281072","5.47656132070362","6.07039039474578","4.9458593687402","5.03082216804506","3.44329470876436","9.4869136023879","9.4472640844375","11.3404152297967","4.95693630507622","11.2510233183885","6.64686249161991","7.80226679474306","5.60613001573751",0.837232386078162,1,0.589631313076194,1,0.781280761347221,1
"ZFP69","0.184104217390884","0.826021146898267","0.209112402282354","4.76238683897382","4.73345268221917","4.89437327042105","4.45045190178573","4.71886782233764","4.88296751334116","4.73115399578308","4.55934236983091","5.26214755619803","0.37903422201823","1.17679404039823","1.1019268698668","0.964120170826587","0.871563180299253","0.810204384560672","0.841836463621033","0.785366860253572","1.11908966326628",0.782691314742315,1,0.996574193379473,1,0.601565781040833,1
"KCNQ4","0.128520102105516","0.0353466189075052","0.0898896431491105","1.34282392715697","3.63532776513888","1.57123181642403","6.25384878820943","1.7724718470612","6.20470477971033","3.47092837780726","1.32894910424049","1.97066613854143","0.3193898438144","0.27204950649001","0.798680050370707","0.0898014320221118","0.599756497680449","0.153856735136515","0.558393065188754","0.486647238954053","0.374726575011945",0.736948510827226,1,0.615561646551642,1,0.44211029762895,1
"SLFNL1-AS1","0.267661943021115","0.964383440330847","0.307376597254833","5.18906143209406","4.94744438976216","5.02007344296566","2.05286642511691","5.06216722421906","5.1047418983019","5.64741247517852","4.85414648310862","5.25382497439316","1.19173545583186","1.8958764917444","2.29306955787839","1.06391829718505","1.54682685886254","1.66381907104439","1.83219060728484","1.64601810284244","1.73898660119013",0.808927090515479,1,0.998789956043466,1,0.669950711546445,1
"SLC2A1","0.32819257413745","0.895362448544689","0.364218500298763","3.28888887717158","2.5807277107029","2.690871205517","4.06121343085585","2.91963268955771","3.03754349999872","3.61055485734154","2.76669967582205","3.26628904006745","5.61498837654698","5.58180078974244","3.4683498543161","3.82476334374656","4.79372630215231","4.25169602319773","3.82811720324141","5.3610796504148","3.87846240929993",0.831071828373461,1,0.998789956043466,1,0.721100225051939,1
"KDM4A-AS1","0.713455636450917","0.430633159684384","0.0218422542578071","5.48418729668308","5.03391284513981","5.13413975501973","5.2225147338585","5.14749388268991","5.38099552391722","5.9334234269102","4.99447793721742","5.52728856215584","3.12345574817796","3.66944142202792","4.33339427262394","2.53328862028648","3.21584104758331","4.04799182672446","4.46088989658745","3.94900032916638","2.97423372203556",0.943098751277067,1,0.954188772505173,1,0.29103220839958,1
"ARMH1","0.87574711052461","0.101956470738806","0.145954643627303","5.17379749352371","5.39626592594551","5.1134860723469","5.51424984548077","5.14189237887428","5.49353778113872","5.88868377804851","5.23029028731824","5.06313199557684","18.0030527021737","23.1600610237098","17.2627223498178","10.8821101506082","22.7649556138563","14.4889993576744","7.01928597506532","20.8166001487138","23.1133058760134",0.970805020427791,1,0.77137405613197,1,0.515925221516291,1
"PLK3","0.657705017171578","0.239459290400357","0.996188082505522","2.02322766424356","2.01822044484197","1.24331488186215","0.428464214830159","1.71197209092381","1.5558678512157","1.74312987334431","1.6465929035668","1.92799164861663","0.82469738950572","0.94485328459438","0.667986257900712","1.69684974528262","1.12878015714409","0.320588229751072","0.834210512271237","0.835594228302093","0.795295627224567",0.935732529393871,1,0.901114076536857,1,0.998836888000155,1
"PRDX1","0.214898528819719","0.311237902660104","0.218497408916486","2.33257635313045","2.51361289250352","2.10146484258722","2.25323618120293","2.1996996098727","2.44638227802636","2.65590151619806","2.29299753595253","2.12386227128785","17.0221184322281","26.5073509689207","13.4127564479307","33.8121589987677","16.8567700722069","21.6214321066569","26.894175647967","15.6504223511279","20.8714536575958",0.786437169297695,1,0.924052033611145,1,0.608910820025534,1
"PIK3R3","0.282468519333795","0.844952736225716","0.977437621535207","4.98494707058444","4.19943483116078","4.69131217545357","3.34227909669982","4.6524211029584","4.77739686568411","4.67020935003867","4.74266299339747","4.75107552769023","4.84277567744525","2.91667290825118","4.77008062653977","3.56251535129505","3.89962287099713","4.39785233075628","5.04368832068213","4.17045665330464","3.863653262028",0.827997614037285,1,0.998789956043466,1,0.995103851729297,1
"MKNK1-AS1","0.630779863853207","0.0789106866156024","0.0998623390310642","5.76590489245092","4.88515122899755","5.33528905690424","5.37710176494846","5.21089238227827","5.49450467450586","0.0533675613708397","4.98874225314685","5.87206512315718","0.474225063559584","0.584158449209362","0.832599776201208","1.90654295523668","0.353254927149963","1.03071998368867","0.980985339903599","0.663799955976655","0.50942109725635",0.935732529393871,1,0.749126945139244,1,0.456513549856293,1
"CYP4A22-AS1","0.336980953965847","0.941051888256134","0.983822638456264","4.88464668821014","4.86964307424006","4.9386491102387","1.39806856444674","4.91944289760887","4.95822212206841","4.94343287263328","4.9357056591048","4.88915770573133","2.83026553445109","3.37746355094131","3.15699946906925","0.799702768377977","2.96948130159067","2.79937755712202","2.55193024999496","3.03604107208717","2.96777554099388",0.831071828373461,1,0.998789956043466,1,0.995103851729297,1
"SLC5A9","0.115271596104402","0.56297662127545","0.0803310855974328","5.80986355915758","4.62582799261637","5.12254650909451","5.1071632608573","5.1031343913057","5.30023899715454","5.82828386668523","4.80848631608248","5.321614433237","0.990516766158012","1.5805033580544","2.06131503281733","2.19261948559632","1.52273452096507","1.04789730472937","1.85732278738489","1.16261447125583","2.08994368664752",0.733519395711245,1,0.987039006853501,1,0.43595219703178,1
"GLIS1","0.0168759384832008","0.59955896228961","0.614752366049264","6.06802749089486","5.95354078932688","5.35605510752147","3.8046078178107","5.66978489385611","6.02440000700054","5.89363781292737","5.71951132764768","5.86101084846328","1.20814836849378","0.499707846285436","0.539438124321381","0.796332909173382","0.779124233400573","0.707973098113194","1.229828587125","0.635037066558887","0.838851800881734",0.527561383734481,1,0.993967629048799,1,0.869373776013088,1
"FAM151A","0.550392547034563","0.904995906168406","0.314951829624763","5.27412134475841","4.50001842021907","5.27448986744037","5.31735932246512","5.13163038038179","5.08878935861397","4.26301094723055","5.02272683900448","5.69077873614281","1.6031804725333","2.42745011579634","3.11405131356027","2.72248029300866","1.90092109978314","2.31313949221272","0.67009300256488","2.72663871497591","1.67210734842572",0.908811107169037,1,0.998789956043466,1,0.675036943245598,1
"MROH7","0.255847534830054","0.152964996262369","0.451462329531509","4.89612431485753","5.30216568140048","4.72997462977314","5.36098270728811","4.9312526131611","5.07875646601053","5.13189501943144","4.99616539333338","4.7996608741901","50.9416167958518","47.5717397590843","44.6082438143215","68.3423250738707","53.3083947052054","37.2176151288661","37.1297431849772","45.3002032261918","59.2274274143705",0.808927090515479,1,0.834000107896232,1,0.776506233842226,1
"FYB2","0.0333249944208352","0.543735999462657","0.137481189537406","4.95754195569211","4.80528379217342","4.60039238195247","4.5114622899686","4.93941985820125","4.58537453390445","4.44033661750115","4.91515274543536","5.01904554654392","1.42156116464342","5.19584091680669","1.7782938677868","1.36830150537343","2.38483892774478","2.6441118330844","4.64103893284836","2.25277097284215","1.6356625792402",0.549366812987734,1,0.978908474618976,1,0.515460808728803,1
"IL12RB2","0.188913933309713","0.834387048439957","0.478450882620063","5.78535369347142","4.49149039473649","5.2393771635116","5.35056250259886","5.0619928262397","5.32100582284889","5.32326962330469","4.89364079509687","5.7032049707006","0.73226346454887","1.40089615446599","1.700944213228","0.557774544462129","1.07864230428573","1.07053627737674","1.50297198007572","0.920582407491622","1.29041700055476",0.782691314742315,1,0.99776149140062,1,0.789386588111759,1
"GADD45A","0.711442401333322","0.557114405789652","0.415496981468629","1.76489984296541","1.35309040508285","1.31130308253044","1.53342791644111","1.67473232051662","1.23041088617277","1.58655421475952","1.57370628632953","1.44510692719133","7.58145567251325","5.59342926081909","5.07009884478026","16.8397962821278","6.74985708386868","7.3311592864482","12.1612995792792","6.94520434882802","2.38702742258693",0.943098751277067,1,0.985955658987843,1,0.75936410601892,1
"GNG12-AS1","0.903908249454032","0.696400062183232","0.158073314639734","5.07227188877369","4.91301966791408","4.80035134216357","5.18644795562818","4.8182682020412","5.06136622773052","5.83719840491355","4.64302542682291","5.03521717401613","27.7087146160269","47.2461267501521","44.2148913452984","21.8774856928572","34.4191336690838","42.8241493026876","46.4822961239442","37.9849198464939","47.4074073111308",0.975654984613709,1,0.996574193379473,1,0.537058965294504,1
"RPE65","0.389497543413846","0.462292511808519","0.54141716332493","4.429173430937","4.95436892744228","5.17891380168176","0.0392934329700628","5.00003963951587","4.57744905343571","4.69386476849004","4.67253760193966","5.28137051280226","1.48600243351743","0.870610674620641","2.11603934565433","0.439059926496056","1.67597655562061","1.09102483599088","1.18069055655812","1.33490594155332","2.10951234894613",0.845171358500327,1,0.957470742745037,1,0.828966833176755,1
"LRRC7","0.0681580864848913","0.798112161340455","0.0888897380659534","5.11046687554837","4.87489278259864","4.75543566624977","3.79626071129802","4.8571338132586","4.9354520225068","5.27905121304178","4.70928041353412","5.14388485270743","39.1933750342111","70.9007150597389","57.0661073129549","37.9290349421963","54.8309159273329","49.9782777692789","47.0046774095587","54.1062243690422","56.8675302445021",0.664096419313399,1,0.996574193379473,1,0.441560576096577,1
"CRYZ","0.974812512770017","0.96638884594084","0.194470048321477","1.48145256904383","1.28254059658526","1.65402147932214","0.845032748478544","1.51838726080398","1.41695341772582","1.85847965115768","1.14460088371768","1.93155597043004","3.68720177780149","3.16341137296462","2.99105650269465","1.25489918490357","3.0394361760678","3.12153981987211","5.43958650778973","2.81730167844209","3.54460461518456",0.99021674956523,1,0.998789956043466,1,0.581719101065983,1
"ST6GALNAC3","0.00480831653729361","0.277196335695584","0.198160160635546","5.24190958854801","5.66074049005352","4.26535059696517","3.20427809169189","4.96403180802606","5.45517513342588","5.32062374942818","5.32903051539776","4.47418352436938","32.1776501833621","52.6386013866139","24.4670365716112","26.497304150961","33.9058980425887","28.6013825711292","22.8348880001742","33.9306566082607","35.3213455927448",0.527561383734481,1,0.921309560186289,1,0.586383615127981,1
"DNAJB4","0.969060815432782","0.98381618470187","0.733602503849734","1.93514504237118","2.09234249293873","1.79086978722251","1.88343377364088","1.8859771097387","1.94531125983779","2.18977063636709","1.74761585894526","2.17074761022595","5.96177941613481","8.21590367375046","6.37759368457678","9.2384930305981","6.65619478608605","6.63791037478717","8.14571743788309","6.54722124608131","7.00914915063533",0.988064659657286,1,0.998789956043466,1,0.927574541759319,1
"IFI44L","0.949363338397829","0.397067566489133","0.0696618332653194","2.98395683488552","3.93613168221579","4.40159729008961","2.89862031038131","4.34839378393414","1.64549510286693","1.8484048113811","5.15509720447007","4.15726965108522","0.110249591541569","13.6831459391542","1.99839516323109","2.8189477577913","8.49589643124099","3.9316716379189","17.9147416548924","4.52478158709269","25.3255955645199",0.984646649860049,1,0.940387214266862,1,0.413166735228791,1
"IFI44","0.999342442774011","0.314516760176673","0.0337092040778154","4.50625193197789","4.46588292556878","4.55813129849751","3.0692000665773","4.45179931191396","5.67302034485677","1.98866883179","5.07058938144376","4.24670074315968","2.57289737129941","4.02218459437748","2.58741201726319","2.92319868681436","4.57633808963856","0.993026553745485","3.97000461813288","3.03498231781709","10.8022954574738",0.99995837207713,1,0.924052033611145,1,0.335234585508764,1
"SAMD13","0.171703129901097","0.934808824806363","0.532302525347191","5.46561468106173","5.53169695606711","4.5858927859738","5.57350269264288","5.20915438632212","5.31478673485177","5.98104052572871","5.18680935853142","5.22723017832349","0.875321573346105","1.28859499148477","0.728672493951183","1.12290238735663","0.885995610753052","0.935565248693813","0.550426137918127","0.998189540229929","0.910875884766794",0.782691314742315,1,0.998789956043466,1,0.82642196215402,1
"CCN1","0.56773234687879","0.925381987182666","0.616853742133649","2.66514853518882","2.67820746354355","2.91174650673221","0.543602263670425","2.63653694302501","2.61499132759467","2.45740042635387","2.51425694874392","3.749128708685","5.20532524532563","5.03439477375531","1.8218572115083","5.43044881596522","3.43239878804704","4.36181473935037","3.78685293331428","4.96947095641034","2.05218514739942",0.913860550478758,1,0.998789956043466,1,0.869373776013088,1
"COL24A1","0.126880840156257","0.011035977723878","0.145052163788085","0.575653395153567","6.17598862829381","1.95320559496876","1.99791078233583","1.84993621061222","0.00344046276210173","0.310332800187757","0.825529653513097","1.78640752734669","0.696789904602452","0.324561729973546","1.23657217481336","1.14256716100814","0.86324844585342","0.778979864445415","0.433390537491221","0.424887624216469","1.49238558697749",0.736948510827226,1,0.566244664071513,1,0.51574102680208,1
"PKN2-AS1","0.672903854512695","0.191495881651456","0.103177683282494","5.01016317647244","5.43215555694578","4.75654170279709","5.14584284666563","5.0255406120744","5.21055684199876","6.28291462070274","5.01914997143444","4.84972269760254","5.81639168385178","10.6147121636389","8.86286120776816","18.1493642642598","10.7523426124155","4.40151068467475","4.68969874714442","7.07370675765293","15.5270565062765",0.939062579928467,1,0.87138930784634,1,0.463093005611331,1
