"Gene_Symbols","p_val","acrophase_AD","acrophase_CTL","amplitude_AD","amplitude_CTL","BHQ","Bonf","Log_AD_CTL_ampRatio"
"SAMD11",0.473693083878555,"1.67155356367761","1.21883473133239","1.65146947633654","0.914982910580597",0.761252734763511,1,0.590515374132229
"KLHL17",0.482140630947349,"1.88962141116635","1.6791358511171","1.41083836268864","0.951967728537812",0.761252734763511,1,0.393408254522562
"HES4",0.378673909777023,"4.36775646978089","4.07699681501541","9.86648798166629","7.74931078513705",0.748404528819293,1,0.241540054071057
"AGRN",0.509574790259492,"1.80395556397817","2.08483013408157","2.04602982857737","1.52006076998819",0.774033966085064,1,0.2971509320811
"VWA1",0.490928496790862,"1.93545304402324","2.3450513202135","4.6739291687245","3.95476456530788",0.764299742642848,1,0.167079010604727
"HES5",0.932927828315699,"4.38724664047141","4.34808891091445","14.1901713015737","13.2408448907209",0.967038815225015,1,0.0692432011201694
"ARHGEF16",0.960569369480167,"1.8526124883676","1.74068561851912","0.595550451391405","0.536136106757899",0.981357811058469,1,0.105098046912649
"MEGF6",0.849103024306513,"0.389214845340228","0.593728424521972","0.528870897116339","0.684079292566773",0.924120393174862,1,-0.257329484455736
"AJAP1",0.503544618203511,"1.06202606849768","0.795829295220575","3.17829251347939","1.48152275812037",0.769151989870985,1,0.763273657685797
"Z98884.1",0.246245585231128,"4.89706189445981","4.98840072379738","3.50855932890099","2.33674293791263",0.687586838740113,1,0.406447452722088
"MIR34AHG",0.342057500074661,"0.661529335987172","1.56226788786312","1.4039454767992","2.23658809112675",0.732569517302492,1,-0.465665060393659
"SPSB1",0.537700170884243,"1.15657672638325","1.09814323793296","1.6602366901812","0.783542041362928",0.788972705188134,1,0.750890736868052
"SLC25A33",0.808024583171331,"4.69676002313899","4.79816378269671","17.1804554844577","20.0466321057185",0.911190819078708,1,-0.154288736178458
"PIK3CD",0.0860688328360058,"1.5840692380246","0.929415167253582","1.88949119747323","1.34034229605512",0.592101669108,1,0.343382558982934
"CASZ1",0.875925898503419,"1.29249201320806","1.24320829985105","1.1033746288924","0.913223689919803",0.936830121133735,1,0.189147751027081
"FBXO2",0.0328686317541477,"1.77027268843786","2.36465660837555","18.9468446802936","8.36907879063112",0.550351996710371,1,0.817093592440532
"PLOD1",0.872156465718862,"1.75072316564607","1.93287694004008","2.47224633509402","2.80084010915252",0.935546167562897,1,-0.124792226411866
"TMEM51-AS1",0.564587551057097,"4.80062025949374","5.00749036071065","1.75111227428287","2.27729101943167",0.801910739401229,1,-0.262735415844083
