"Gene_Symbols","p_val","acrophase_Male","acrophase_Female","amplitude_Male","amplitude_Female","BHQ","Bonf","Log_Male_Female_ampRatio"
"EVA1B",0.891270992396249,"2.26605784726789","2.48830680965832","0.813516631667402","0.83197990794885",0.992284854839643,1,-0.0224419203976373
"SLFNL1-AS1",0.687322518507914,"4.83308970768302","5.19476809044238","1.4420977470342","1.55897991577817",0.950022182751691,1,-0.0779328849298931
"SLC2A1",0.0194049844098968,"2.86407516649808","3.02024859152818","1.81564114927414","7.14472369735013",0.613336114384238,1,-1.36993548423694
"KDM4A-AS1",0.356170635185872,"5.46987935398871","5.2625982490134","2.35634982677183","4.03950186888154",0.851622054810369,1,-0.539007646472767
"ARMH1",0.396667682753576,"5.09962531039538","5.36079428500633","24.6883912775884","17.9863349379739",0.882395263543791,1,0.316720844924949
"PLK3",0.679761989321251,"2.36097897722451","1.82461760917098","1.03742428830179","0.825085953228324",0.948431301504336,1,0.229008707672208
"PRDX1",0.146201697472332,"2.25616736734734","2.50269974684757","27.3595453970382","16.558547115715",0.801307155550901,1,0.502163066461041
"CYP4A22-AS1",0.694076551796716,"5.01563330443661","4.8361362715333","2.93073167181343","3.15681350010555",0.950022182751691,1,-0.0743110235957617
"GLIS1",0.0146313426054134,"5.30453182691919","0.0435028965925657","0.850113690893541","1.17510607403911",0.612185769171369,1,-0.323743603749117
"MROH7",0.48563205848222,"4.89418326934086","5.13874839824679","54.2936545760808","47.1296318909043",0.890994466386,1,0.141505431075432
"FYB2",0.796582565375664,"4.73584994383344","4.96294393393781","2.61093732755737","3.14986518817974",0.973899605496438,1,-0.187650368323025
"GADD45A",0.698555570545882,"1.54984162176675","1.77476032640922","8.46657436485121","5.49669205491342",0.950022182751691,1,0.431979516770834
"RPE65",0.584733400194973,"4.13446820958165","4.78124618089462","1.31151405217155","1.36739885326972",0.943490501582027,1,-0.0417280530289609
"LRRC7",0.546594278466486,"4.90754056391823","5.05949718913015","44.6971671451698","57.0614408516725",0.924925308686119,1,-0.244218472202673
"CRYZ",0.514319041785607,"1.7351891764945","1.1922607483921","4.19839564758118","3.26239179069607",0.90640572177749,1,0.2522418591459
"ST6GALNAC3",0.643351217524475,"5.26528271976647","5.57733784144186","39.8487874658062","39.0118245827881",0.943490501582027,1,0.0212271827095199
"DNAJB4",0.51343211052767,"2.09877844132447","1.90662198926296","9.2776582838325","5.7427287341936",0.90640572177749,1,0.479674688248584
"SAMD13",0.734704045319652,"5.32100144520295","5.57196833559047","1.17583801740206","1.02974541602811",0.959016342342024,1,0.132669496899469
"CCN1",0.0274768166085857,"2.48672815700387","2.93916935707199","9.60957975341318","2.97148223616921",0.630204181073777,1,1.17369959415398
"GBP1",0.260272935501383,"1.49979993042525","2.16409525846704","4.73087339764763","1.57076695313485",0.848017550838209,1,1.10254583086163
"GBP2",0.156639703853453,"2.13897633171993","1.2852230173786","5.64509365268625","2.69507022350266",0.801307155550901,1,0.73936252686264
"GBP7",0.924245775752163,"5.03785970600393","5.20425950985425","1.80988155528081","1.9341418135092",0.996874839886341,1,-0.0664023168078077
"CDC7",0.844311984848267,"1.62303962528215","1.45709403948314","4.79781328905613","3.55741247099979",0.975477945940883,1,0.299126802729481
"GCLM",0.417522358130656,"1.44979536245225","1.89386854919262","8.23776873486968","7.63027834910363",0.882395263543791,1,0.0766051971398728
"ARHGAP29",0.6048359960068,"1.46514578277118","1.8386795277731","16.3076697866476","15.2544691100437",0.943490501582027,1,0.066763019684973
"CNN3",0.680261146443384,"1.85836667190303","1.84729328920617","66.4716029593234","43.7200449784878",0.948431301504336,1,0.4189681412004
"MIR137HG",0.0781684896130143,"5.1971171582629","6.04102891773901","1.86930120716119","2.64151831617598",0.754396680634952,1,-0.345789196585444
"PSRC1",0.270318339915292,"1.88381989092458","2.42776419354695","5.00101528305574","3.47759006381621",0.848017550838209,1,0.363301404939389
"KCND3",0.619502494306324,"1.16940071798772","1.33912548300215","36.8330095331093","25.8809321404479",0.943490501582027,1,0.352887954519024
"RHOC",0.907255084429463,"2.32606507316298","2.42617334230917","3.83926233468223","4.1086593935843",0.996874839886341,1,-0.0678165458868597
"AP4B1-AS1",0.689667894499317,"4.81262808777049","4.68597401444785","0.898756909011739","1.19441689177554",0.950022182751691,1,-0.28440079224052
"CD58",0.852105657819075,"1.35127012279438","1.51994121994125","2.56462626345648","2.49966800643243",0.978097934072479,1,0.0256548361229937
"PDZK1",0.872167924380877,"4.90344882125122","5.09262843453034","1.90279556623239","1.91069501528065",0.985217181779247,1,-0.00414290277005647
"CD160",0.708818290504259,"4.68555021619802","4.77367251316422","0.638195604799257","0.928629928435529",0.950022182751691,1,-0.37506547774771
"TXNIP",0.392446444694764,"0.674973704390068","1.25016546596864","22.9610433126294","40.244835818277",0.882395263543791,1,-0.561182682117069
"MTMR11",0.286036758582115,"2.21023671314808","1.699616306442","1.4079995720092","1.02399547867417",0.848017550838209,1,0.318457842514753
"OTUD7B",0.835820752636781,"0.863715047815796","0.989671481774263","30.7284424450223","36.4009783655919",0.974573604853164,1,-0.169406962759582
"ADAMTSL4-AS1",0.315986584945652,"5.44776847238772","5.98795955668809","9.7778182065634","4.8520830948379",0.848017550838209,1,0.700708255066404
"S100A10",0.301049682181931,"2.48364703437945","2.2154870212257","3.16332101432624","1.2582412812242",0.848017550838209,1,0.921907492271121
"S100A6",0.243384893123928,"2.34870801151953","2.30570271762203","19.2746830636449","9.97858006097253",0.848017550838209,1,0.658351674701182
"S100A1",0.224536446982401,"2.34424860170045","2.77735271355816","11.4469402024945","13.9751889808138",0.848017550838209,1,-0.19956107866267
"EFNA1",0.780463846911864,"1.67526192741221","1.83003720359241","4.98154213889892","3.64749398899618",0.97146343813924,1,0.311699156111039
"THBS3",0.410051795061751,"4.89046291605794","5.26648226084317","3.47769186865022","3.47658124334213",0.882395263543791,1,0.000319408024288651
"SEMA4A",0.260839974406371,"4.5385221644013","4.30776619437813","7.16858287395968","4.28732791654213",0.848017550838209,1,0.514044312885144
"PAQR6",0.161576104637728,"4.57871881367585","4.24401215227811","14.7042344415197","10.4943108287849",0.802671106082197,1,0.337302225057596
"C1orf61",0.932153481624869,"4.29440509348026","4.27755134808336","116.98121722753","125.874468943869",0.996874839886341,1,-0.0732717467196426
"IFI16",0.0255509821571751,"1.54465221657525","0.319099063969038","15.1619650172937","3.14456417110549",0.628128311363888,1,1.57311468816476
"ATP1A4",0.878949027192963,"0.968383687877165","1.27825449839003","1.15393615603099","1.07164960561626",0.988398842523218,1,0.0739796937067058
"BX284613.2",0.141158472549741,"4.44226521026979","5.18171982459108","3.6959564451039","2.92662164911936",0.801307155550901,1,0.233390632365905
"Z99127.1",0.117113957627497,"4.69098596654719","5.2600241761297","0.695061079741207","1.11405773806639",0.761781360950966,1,-0.471764522424274
"BRINP2",0.241281459204423,"4.48013038380593","4.70135109098417","37.4256407255967","25.215897075129",0.848017550838209,1,0.394881418477133
"ANGPTL1",0.833074416362329,"4.65001915290903","4.44517554857534","2.66654166591604","2.75887067754189",0.973899605496438,1,-0.0340390445589824
"RGS16",0.881952156278481,"2.0266179263211","1.68697931461641","2.63510369812042","3.09625571476013",0.989261924342783,1,-0.161271012179076
"ERVMER61-1",0.245939871948339,"4.93348052887157","5.2944419407406","5.67962985947874","4.42561869942871",0.848017550838209,1,0.249475977258911
"IGFN1",0.0152907239870424,"4.72273757463902","4.33512249390427","4.15153367530707","2.25143665426874",0.612185769171369,1,0.611909300825011
"LMOD1",0.828518663851705,"1.23773038181848","0.836160140791144","7.18534253634326","5.17587468334233",0.973899605496438,1,0.328034846402471
"PTPN7",0.974220034612253,"4.75975202636218","4.82055461083624","3.74260813131049","3.45951418882116",0.996874839886341,1,0.0786545583396205
"CHI3L1",0.65505637851841,"1.99668676916499","1.73349622049905","162.978073800867","97.8602345478703",0.943490501582027,1,0.510075392571823
"TMCC2",0.967003929134986,"1.37068227817816","1.44463509310176","6.46942356742843","6.10650488622562",0.996874839886341,1,0.057732433613975
"NUAK2",0.559153355810634,"1.53665494518891","1.0183825842823","0.950907609163952","1.00806719382049",0.934051912550543,1,-0.058373200367056
"PM20D1",0.704517741482828,"4.7941888265242","5.19301666799693","1.00177182222677","1.1884671552648",0.950022182751691,1,-0.170894117582393
"DYRK3",0.0532362219259789,"2.0222446487603","1.28000685795103","4.75646844050279","2.51465911925314",0.721567062517979,1,0.6373682133161
"YOD1",0.159519222021231,"2.26427472420711","2.15279410361592","8.12759846371512","2.26057884637907",0.802671106082197,1,1.27964458080022
"HSD11B1",0.357986435216702,"4.40401505568354","4.95754411426459","0.579991047740149","1.55481982116663",0.851622054810369,1,-0.986102278776854
"KCTD3",0.788484253241798,"1.50378476997041","1.35302876467551","22.6504664935886","16.5246501282798",0.973515962184174,1,0.315327234214251
"DNAH14",0.319472977175852,"0.26427748619795","5.75215684682291","2.19925254143275","1.33878008865711",0.848017550838209,1,0.496358731025993
"SLC35F3",0.0617850263680167,"5.36088473552651","6.13234541970121","2.84188259350918","5.63774236826525",0.721567062517979,1,-0.685016978457824
"RYR2",0.0488109514630127,"5.35947861901611","6.08812519970664","6.94065824017492","17.6036629151436",0.721567062517979,1,-0.930710383260274
"WDR64",0.641109400297356,"5.0606972077478","4.99212955740289","1.27613313770626","1.92160288309512",0.943490501582027,1,-0.409325153329439
"PLD5",0.401852057743657,"4.52029351671819","5.23632586288895","7.87778609026549","21.6609556920485",0.882395263543791,1,-1.01146445165629
"CATSPERE",0.4549796638025,"5.08086595601865","5.1108644617136","12.7105663817006","9.09308084362765",0.890994466386,1,0.334919868646282
"FAM110C",0.469615972203014,"1.95392940136421","1.31809641424252","1.15071842669612","0.751852663615131",0.890994466386,1,0.425601366457772
"ID2-AS1",0.28365055422918,"4.75421800085575","4.65610670463329","3.83440305963619","2.5628846853407",0.848017550838209,1,0.402880312500846
"MIR3681HG",0.863356419031378,"4.71374151155051","4.90727678445474","2.19154077748081","2.16331476672844",0.983613463840363,1,0.0129631882081723
"OST4",0.198433391753313,"2.15340625063425","2.69380397246517","7.50005605498344","5.35120889508629",0.844295921642702,1,0.337587997431339
"FOSL2",0.617159114648483,"2.11989984097114","1.80338166698953","6.85873961699397","5.00641959465189",0.943490501582027,1,0.314802687710947
"RMDN2-AS1",0.484003630683173,"4.99956174748827","4.98870243320467","1.23709378222274","2.15158118510798",0.890994466386,1,-0.553438101990811
"HAAO",0.657595819664418,"4.92098206451896","5.04655828954411","1.56106581803394","1.25635597137508",0.943490501582027,1,0.217153360072612
"EPCAM-DT",0.953719063904893,"0.441857585086438","0.469460507161676","3.40799541694927","3.83667892975943",0.996874839886341,1,-0.118482866174586
"RPS27A",0.134524644420226,"2.6926149052468","3.21355016985414","22.4787798302474","29.120489418165",0.799022216858389,1,-0.25887028459125
"OTX1",0.594422196052704,"4.12795730499301","4.07371874407126","2.68247683747552","2.02385699168776",0.943490501582027,1,0.281735468158964
"SPR",0.912893921804744,"1.76161253738428","1.88078596968061","0.835941945275883","0.932727299961173",0.996874839886341,1,-0.109553707901035
"TACR1",0.417775234735767,"4.60817713634548","4.87061021402618","0.695320653242695","1.27670602976792",0.882395263543791,1,-0.607665515009774
"LRRTM4",0.00911211003392358,"4.31814464299977","5.38447991144344","83.3215536215628","69.5781410971378",0.578991680914709,1,0.18025680934568
"LRRTM1",0.81637223013213,"4.95623600952938","5.19148306138","4.50161778454538","4.82223550063179",0.973899605496438,1,-0.0688007775079618
"DNAH6",0.997929645653285,"5.51032156967311","5.49108638633752","5.43598066749889","5.36502057584977",0.998964526044521,1,0.0131397286233617
"TMSB10",0.601284640478895,"3.12019762591709","3.27033953294363","36.6856882583755","48.4455831777776",0.943490501582027,1,-0.27805445840757
"GGCX",0.420614993527742,"4.59182996848574","4.91457130101415","13.2641566406202","9.30102886610214",0.882395263543791,1,0.354940382975143
"RGPD1",0.298785972498609,"4.56661389452245","5.21015299255534","0.986556687148449","0.849833615328819",0.848017550838209,1,0.149180203057803
"ARID5A",0.255335112434561,"2.08005869998083","1.39408107953372","4.72770362204963","2.77033424841683",0.848017550838209,1,0.534471612229235
"FER1L5",0.154892209628971,"4.97022714222102","4.87074884057488","2.43620148184592","1.37568855415422",0.801307155550901,1,0.571485684110361
"C2orf15",0.135624811416775,"5.55721425494357","4.50562979047296","0.536648483289008","0.775177457918456",0.800186387358973,1,-0.367748694434976
"IL1R1",0.422752081065048,"1.54710195837712","1.35861202060057","5.95502407977798","2.73300640237023",0.882395263543791,1,0.77883299686315
"ST6GAL2",0.750529595491463,"4.67262076240887","4.81424197107669","9.35347061575931","8.28377665000259",0.960013063858477,1,0.121448481720888
"PAX8",0.110535374576037,"4.06330151323451","5.49239114160953","0.730380796601452","0.770483661589162",0.754396680634952,1,-0.0534524122733274
"DPP10-AS3",0.372910034857632,"4.9975498701116","5.41551415489554","11.383470341511","17.7500656646337",0.853338551189438,1,-0.444226882196824
"DPP10-AS1",0.397423952076525,"5.17827620799505","5.57296632195595","3.51770894827045","6.15526455263736",0.882395263543791,1,-0.559497829721697
"STEAP3-AS1",0.405481663685132,"5.37779571698133","5.4036236753779","1.18572919366453","0.623194366779424",0.882395263543791,1,0.643254762290514
"DBI",0.282331853387095,"2.22614039511393","2.30662184075973","27.8039513409271","15.6962306570461",0.848017550838209,1,0.571757547171503
"CNTNAP5",0.035298196557423,"5.28282719800595","6.12425485625791","5.91826901453666","8.35179775216247",0.694197865629319,1,-0.344432805402614
"SFT2D3",0.470913068515642,"1.99976774095301","2.22248400623889","0.68395300415835","1.08655581288909",0.890994466386,1,-0.462878959918987
"GPR39",0.985096398530216,"5.21275082267506","5.25620583436539","4.99369076148159","4.77086961878664",0.997374625992771,1,0.0456466696282789
"NCKAP5-AS1",0.546551461952515,"4.63282702067736","5.02426590008014","1.19981138021107","1.46301855458051",0.924925308686119,1,-0.198337443232358
"NCKAP5-AS2",0.273074720490429,"4.54019974040557","5.16932932025943","2.27905272613766","2.91560011076403",0.848017550838209,1,-0.246315782873943
"LYPD6B",0.450120759394775,"5.29031161616072","4.98001864792252","0.508446395943642","1.15671269127622",0.890994466386,1,-0.821977580317968
"RND3",0.533174304395765,"2.27926917688938","2.14378163901303","3.16570327769716","1.63438035622016",0.918014123327339,1,0.66111149006182
"KCNH7",0.0223302657132541,"5.16879600483133","6.2735705729594","3.38722155250864","5.85601645723098",0.622727104604986,1,-0.547459602668658
"GALNT3",0.473213174106573,"1.21554518958776","0.714935794440204","0.399678077990244","0.693787964479216",0.890994466386,1,-0.551506969082846
"TTC21B-AS1",0.620923150888754,"5.0358645287028","4.88110933251338","0.75349719354332","1.37773851055048",0.943490501582027,1,-0.603473379945196
"TTN",0.0768781348576718,"4.42671947710657","4.97092751965608","5.78341300816173","11.8869836276126",0.754396680634952,1,-0.720449994404762
"FSIP2",0.196893528387686,"4.56456652323219","4.95851812655188","10.4567075053949","14.6251424245116",0.842614262893098,1,-0.335498492451084
"HSPE1",0.314491965849804,"2.38177734488137","1.90973065113821","28.2960591772485","14.207178106578",0.848017550838209,1,0.688975205917308
"ABCA12",0.776986248885148,"4.72007021093376","5.05320904080489","1.41037630964988","1.60252172757143",0.97146343813924,1,-0.127721913208905
"DIRC3",0.256329519594347,"5.11403633421873","4.92518949399922","11.6298959981381","6.13531039070605",0.848017550838209,1,0.639518353624935
"TMBIM1",0.190384890884963,"1.42809378797357","2.14972217911575","22.6296298730356","19.1451939476417",0.832165142220496,1,0.167208388586179
"INHA",0.0895144584761872,"4.89159420407789","5.11621238873234","2.24337233972613","1.09680591782041",0.754396680634952,1,0.715577997746788
"MOGAT1",0.068015138981415,"5.12795460222033","5.38594755880433","4.6456132242587","2.66040670325226",0.747117747105721,1,0.557444374626122
"KCNE4",0.737967105164251,"1.27295398187395","1.43433152941698","5.86715955450109","3.37413029146718",0.959990805021646,1,0.55323302511949
"NYAP2",0.214300476769729,"5.39614939166049","6.20397263276797","0.795000227901119","1.03789684616635",0.848017550838209,1,-0.266609279976134
"SP140",0.707082658545198,"5.2056136199684","5.39074716150626","2.49201812180319","1.99657876589572",0.950022182751691,1,0.221657774158645
"C2orf72",0.816481478551968,"4.34584294164345","4.19836280915043","31.544902006162","28.3727904546647",0.973899605496438,1,0.105981388009826
"HTR2B",0.0988594469339065,"5.40740577826544","5.57018150734133","0.522661388355199","1.47408076594298",0.754396680634952,1,-1.03685605158691
"SNORC",0.473369257802949,"4.22386200136966","3.94213646892916","12.7306714798779","16.7815947007952",0.890994466386,1,-0.276268573319333
"HES6",0.952335248066876,"3.93105393636996","3.80942604682345","10.6724613601413","11.7306493597617",0.996874839886341,1,-0.0945383008849652
"HDAC4-AS1",0.722507847364418,"4.63754672730543","4.40080680326359","1.73012005024309","2.13397590296323",0.954357380473895,1,-0.209796061552369
"OTOS",0.275063331989789,"1.48752759321276","2.55471142724719","0.702392881889462","1.03010828834253",0.848017550838209,1,-0.382926301725286
"NEU4",0.508394460212752,"4.01010770472738","4.08834816236144","1.31723234106148","0.898795323559148",0.903997475940371,1,0.382232765771886
"CHL1-AS1",0.000813293003890861,"1.26989375015704","5.41831617189088","0.779173364933879","2.76236901543506",0.359882154221706,0.719764308443412,-1.26561036031038
"CNTN4",0.00851864120655309,"5.08615599992826","6.14914640124094","3.12483967808324","7.46088874525634",0.578991680914709,1,-0.870291563013592
"OXTR",0.0611553728167268,"1.25124142535613","2.72469812247318","6.33649221996192","3.96917508284463",0.721567062517979,1,0.467767052314391
"IRAK2",0.154994983604906,"1.95784989700104","0.823237964829297","3.06869197052406","2.26713944936179",0.801307155550901,1,0.302732520208209
"GHRL",0.998964526044521,"5.21007240943091","5.20968093150844","0.79874817141132","0.813667193548772",0.998964526044521,1,-0.0185057128888998
"SLC6A1-AS1",0.749132093289537,"4.43007980822896","4.05039954441649","4.79230726440295","5.89556894785004",0.960013063858477,1,-0.207189063920443
"MKRN2OS",0.672916195866061,"4.79259624689105","4.82723586942853","3.21805240204212","4.47329642552439",0.948214302171636,1,-0.329349259735416
"RPL32",0.141645416672115,"2.39455654830349","2.97598179999145","34.486014223996","32.5259456162278",0.801307155550901,1,0.058515759539339
"WNT7A",0.685345833286823,"4.2208370201001","3.99765073732512","2.86199288446029","2.11100484468523",0.950022182751691,1,0.304354131083594
"RFTN1",0.957369484365981,"1.40404682074841","1.32021132539687","11.2336907162888","9.37615800605704",0.996874839886341,1,0.180747277816045
"EFHB",0.443792088490337,"5.16447514154237","5.07857660543101","4.39944256902712","2.51454978422927",0.890994466386,1,0.559384068748814
"VILL",0.52903654905794,"4.34687589880265","3.93355196393111","1.56883292464945","2.2024383359803",0.914447941242728,1,-0.339233098316289
"MYD88",0.562019124863292,"2.4011103433868","2.7921213195641","0.964648107354059","0.610816122574492",0.934937829894762,1,0.456967410415704
"SCN11A",0.523986129082692,"4.94257478646954","5.13158285859016","13.1512457081199","10.7888636127719",0.911056432687981,1,0.19800202962578
"ENTPD3",0.829459226647077,"4.82798652431129","4.83715428776247","2.88832912928721","3.54559355953973",0.973899605496438,1,-0.205027402691812
"RBM5-AS1",0.0881612410042729,"4.48129147725638","5.45303377240973","0.621858833667237","0.943237362915046",0.754396680634952,1,-0.416604849906061
"ITIH4",0.0907307112824192,"4.51606326134787","4.87603023385973","4.65023023714471","3.04704195565888",0.754396680634952,1,0.4227454623317
"IL17RB",0.561734821492955,"1.16192040986255","1.50329978254744","12.8172445493992","18.0339942076265",0.934937829894762,1,-0.341467049239087
"CACNA2D3",0.508960915466334,"5.84412157289034","0.0249235298256627","63.6561173082728","84.2610742263663",0.903997475940371,1,-0.280424576497095
"CACNA2D3-AS1",0.447461329976403,"5.57265238756167","5.80272605569309","0.729920630238144","1.55197500728501",0.890994466386,1,-0.754347794529831
"LRTM1",0.373090186685263,"5.16569511704347","5.65267064137588","3.47233149704414","4.50031735795713",0.853338551189438,1,-0.25932164878035
"ARHGEF3",0.297600504053333,"1.6882565229143","1.45159572469072","66.1074941420546","26.4487463858402",0.848017550838209,1,0.91607335469573
"HESX1",0.050226010445073,"4.66598121663218","5.29420893763715","1.74997398073496","1.12360691422735",0.721567062517979,1,0.443056949806694
"C3orf67-AS1",0.652198117601674,"5.7772313892767","5.26297509178746","0.845279581426873","0.832025013309701",0.943490501582027,1,0.015804933783703
"C3orf49",0.856555197694166,"4.95539658713619","5.17331429641755","0.959172667204143","1.03992614274883",0.981097390073057,1,-0.0808338651271799
"PRICKLE2-AS3",0.0306574990937324,"1.06025426793257","5.69412523524886","0.616792865855808","1.22170838849877",0.658174057425623,1,-0.683472220836785
"ADAMTS9-AS2",0.28691911288172,"1.60030945281536","0.982122623209876","39.6194825162039","28.1933516977649",0.848017550838209,1,0.340234785258044
"MAGI1-AS1",0.670398607609249,"5.47360524148624","5.0255860447279","0.959184401576177","1.77981245427564",0.948214302171636,1,-0.618179933297252
"TAFA1",0.841503830850508,"4.84018526051578","4.87586575146521","33.6439839505333","26.7337613187644",0.975247005329525,1,0.229907021555771
"CADM2-AS2",0.293351372312421,"4.74257418067889","4.94251910950959","1.15904092175268","3.2814645473646",0.848017550838209,1,-1.04069695953866
"CADM2-AS1",0.254379432206366,"5.36576898497771","5.19346755961396","1.10038230938384","2.87184597559433",0.848017550838209,1,-0.959297346673405
"STX19",0.0880317276625685,"5.13623245131631","5.16151689234237","0.393151467567833","1.45696748300894",0.754396680634952,1,-1.30991753690094
"NFKBIZ",0.98668280532947,"1.68145215787872","1.75442855315694","4.82879974497705","4.98228720505412",0.997374625992771,1,-0.0312911269454757
"MYH15",0.45597133378656,"5.09628638121617","4.66491202369762","3.92933176020875","4.18091978207783",0.890994466386,1,-0.0620618900367306
"ZBTB20-AS1",0.156610580414519,"4.78569481821725","5.14979718942547","3.02883947561564","7.62996256332383",0.801307155550901,1,-0.923903403967967
"TUSC7",0.299877770293021,"4.81658452614213","5.3021131527099","1.6079535156363","3.32838603204025",0.848017550838209,1,-0.727525249283896
"CPNE4",0.158532196391181,"4.92012877676144","4.94350351912123","3.14655952996613","7.89518811627333",0.802671106082197,1,-0.919943831461378
"ACKR4",0.481204200215785,"4.88687731763918","5.16462967466635","1.40368700853284","2.12119819222652",0.890994466386,1,-0.412878761683558
"RBP2",0.593080838607951,"4.83976591203626","4.98514624148442","2.442375403839","3.21577999758046",0.943490501582027,1,-0.275098848364824
"RBP1",0.916511335138802,"3.98912802414911","4.10615841570545","2.90126310998808","2.98538203406908",0.996874839886341,1,-0.0285815259338774
"PLSCR1",0.825075098674908,"1.61380917240205","1.52760509155257","31.4687052084517","21.2569843277306",0.973899605496438,1,0.392308050936815
"CP",0.968963940665496,"1.59301209993365","1.57731259528963","3.82933609186743","3.21707639124669",0.996874839886341,1,0.174218449918461
"ANKUB1",0.451352179725564,"4.79813695720883","5.14048203995854","14.3842836404256","21.4658261647673",0.890994466386,1,-0.400325993163678
"C3orf79",0.880948525816845,"5.23389918508792","5.52267783495744","1.61618128729689","1.44878694735647",0.989261924342783,1,0.109339518272712
"IQCJ-SCHIP1",0.382361027451162,"0.170345307406734","0.36197474054791","16.3245288877242","28.6726926062451",0.866181018796154,1,-0.563276376275834
"SLC7A14-AS1",0.902460631369867,"5.7741240327904","5.52167740501426","4.51875386664463","5.36881921097682",0.996874839886341,1,-0.172371735504634
"RPL22L1",0.354525005008339,"2.53426450560924","2.82857107640165","2.79376432306098","1.89108339334071",0.851622054810369,1,0.390240017358091
"LIPH",0.633424741115541,"0.904612518789482","0.408776420887145","0.858670277472669","1.33203555408523",0.943490501582027,1,-0.439078539321774
"ST6GAL1",0.75235294525521,"1.39342880042235","1.01398959311269","13.4102728685312","12.1147488518884",0.960013063858477,1,0.101597421514508
"SST",0.028483804794295,"3.55774848423323","4.51905673004504","1.0563285580342","0.498261073662564",0.630204181073777,1,0.751430366417035
"BCL6",0.574134839279939,"1.59504383237203","1.26272260179275","97.6461025360759","76.4903181593037",0.9409432088199,1,0.244185571127177
"P3H2",0.368555081347312,"1.67664349992416","1.2607911877963","7.30142498228182","3.90719353504005",0.851622054810369,1,0.625250181851475
"IL1RAP",0.977643844948874,"1.48916374632398","1.60960447876012","3.28999621723508","3.4368322475032",0.997374625992771,1,-0.0436637738508461
"OPA1-AS1",0.330311606722624,"4.28957466465213","4.986430346325","1.56995295052426","2.42445606684547",0.848017550838209,1,-0.434561545805921
"HES1",0.241650734742596,"4.06185953724724","4.67595076602181","14.9254982468526","29.0891344641576",0.848017550838209,1,-0.667293676244911
"SLC51A",0.00898375893957055,"4.20977693425033","5.40243965478708","1.16836780006067","1.43895872351042",0.578991680914709,1,-0.20831201119691
"FGFR3",0.0858687939777095,"4.27280693095157","4.00586456842143","116.221342694019","74.9506065480711",0.754396680634952,1,0.438667182399119
