"Gene_Symbols","acrophase","amplitude","p_statistic","amp_ratio","sin_coff","cos_coeff","BHQ","Bonf"
"SAMD11","1.65205507759331","1.79305315478321","0.0185058088423097","0.306865201402132","1.78713666023457","-0.145540968540285",0.0489066726514508,1
"NOC2L","1.85775587277859","0.808186455925539","0.191645108311947","0.0481652366325385","0.775138798162211","-0.228747002439653",0.284454636882992,1
"KLHL17","1.90502131933522","1.29023387114125","0.0029314383184666","0.197203618394226","1.21883855350062","-0.423244636989852",0.0124349134143412,1
"HES4","4.3762097695176","10.2021283297089","1.12614170018663e-07","0.375738203866233","-9.63103323223239","-3.36550461825328",6.70865723753101e-06,0.0015362825073946
"ISG15","3.02346230810642","0.692003127807409","0.340846189543923","0.129236738691593","0.081556575301051","-0.687180364911864",0.438373123197718,1
"AGRN","1.75572744125553","1.95254293444365","0.00221215943341108","0.205696488000581","1.91924996779472","-0.359031296638322",0.0101678837569387,1
"C1orf159","5.17203103376034","1.37306812450761","0.0768026346713461","0.0571614279893928","-1.23055923729369","0.609130559116865",0.140655328525507,1
"SDF4","2.84705613758953","2.61200049010508","0.012498478857558","0.0770356710114696","0.758254225264737","-2.49951937183479",0.0366518161166823,1
"B3GALT6","2.7986230990892","0.771964953657286","0.0116111897541057","0.125476957969134","0.259600372622673","-0.727005870821732",0.0347520514755397,1
"UBE2J2","1.16114198295438","0.859910854724775","0.366330738793294","0.0328012734524698","0.788760583558123","0.342495868440106",0.462002767737646,1
"SCNN1D","1.89278438302089","1.13058391053823","0.164412715846383","0.0791365790219305","1.07248113058806","-0.357776750642729",0.253096506893346,1
"ACAP3","1.99383623232539","6.65459768118969","0.00395999151445007","0.127755180155607","6.06796275408003","-2.7319403934919",0.0156904456114226,1
"PUSL1","2.31494414961848","0.492862315800469","0.0485624306263237","0.147281986014823","0.362581746538463","-0.333837893914575",0.0999831993064153,1
"INTS11","1.62516490124761","2.87967538270133","0.0122737017104293","0.0837846464866735","2.87542035444713","-0.156486724571676",0.0362106052624733,1
"CPTP","2.247707599129","1.00863778316461","0.0117544091645013","0.131822408845893","0.786244425481498","-0.631798924521464",0.0350576409755415,1
"DVL1","2.4065452329645","1.7129315811192","0.115693919005863","0.0612681522295582","1.14873017313461","-1.27065085327388",0.193466099911496,1
"MXRA8","3.15905334115326","1.11222662311481","0.0462333557119294","0.114189067768275","-0.0194192547880205","-1.11205708203709",0.0962630400827443,1
"AURKAIP1","2.48591169096832","3.29419224463439","0.00104509895555366","0.130367984053478","2.00846617211506","-2.61108524948513",0.00585646678393228,1
"CCNL2","1.39701581241223","6.82607753348498","0.00230293761610309","0.075693444132926","6.7232640342833","1.18027760228731",0.0104567569200148,1
"MRPL20-AS1","3.95163150443033","0.441846993586747","0.0192682545120128","0.128518872742859","-0.320035946265092","-0.304640376246902",0.0503269247660116,1
"MRPL20","2.33656900096478","1.52040218429632","0.323487217002923","0.049480925112145","1.09597740913855","-1.05378191323962",0.421813478718589,1
"ANKRD65","2.16501748174436","1.04625908206015","0.407518372055965","0.091132999022503","0.86691436920967","-0.5857623607327",0.499853050853037,1
"VWA1","1.91245169349972","4.8076735405032","0.00215759088212054","0.232869153003687","4.52979640726709","-1.61079774669721",0.00999050009499397,1
"ATAD3B","0.430136144884522","0.599058950069324","0.588602471680039","0.0355064362397119","0.249804317069452","0.544490063115596",0.662135311178287,1
"ATAD3A","1.75480262690305","0.708568235869298","0.225662194677304","0.0683128858813977","0.69660657871815","-0.129646516997268",0.321546235616021,1
"TMEM240","1.81343913160987","1.28450777504999","0.207660322583279","0.0715574693198838","1.24687989474453","-0.308627205939043",0.302208461775239,1
"SSU72","2.55452862584516","4.21202769488974","0.000157333717899413","0.0992338537458485","2.33312220976049","-3.50681023963951",0.00145219660323667,1
"FNDC10","2.73694384063222","0.626717043447648","0.266324033601844","0.0707390552344039","0.246735967584184","-0.57610382297643",0.365714497607418,1
"MIB2","1.66636277452647","2.79600627092376","0.0267332476392475","0.0880737327960798","2.78324809828549","-0.266797845634443",0.0641165549041165,1
"CDK11B","0.551494651163014","1.68181631613854","0.0260629244685291","0.0993452746905479","0.881205942518121","1.43247415617195",0.0629955302181416,1
"SLC35E2B","1.40396025240865","3.21453452103736","0.0160113295993003","0.118872184948893","3.16990107350593","0.533815858819156",0.0439444776268372,1
"CDK11A","0.858382883485452","2.99563652559961","0.0104180528990729","0.141494359931331","2.26705729659897","1.95813416482218",0.0320924419844244,1
"SLC35E2A","1.6006933507791","3.12075490288985","0.0401185762675094","0.0992737019951826","3.11936029140807","-0.0932873855221032",0.0866251372968286,1
"NADK","1.42203313889284","1.7460626529164","0.0435009651772943","0.0846549008252343","1.72677765023237","0.258792841028174",0.0919485245703773,1
"GNB1","3.66498957178901","6.65561443548696","0.00794246928505118","0.0407349208569845","-3.32664365779702","-5.76460280400144",0.0261087146955827,1
"CFAP74","3.71546943403629","0.358962660292047","0.0875396103176176","0.0877787432924064","-0.194877902950014","-0.30145778216153",0.155658936907317,1
"GABRD","3.34237404914347","2.95251805610394","5.17506842765875e-05","0.125887547259595","-0.588835703453553","-2.89320503697165",0.000647097007242169,0.705982834901207
"PRKCZ","2.64464114093493","2.61025721979051","0.00789072956100174","0.100685523540474","1.24443494999833","-2.29452051825455",0.0259824602151064,1
"FAAP20","1.82246940032533","2.74107753551981","0.00290213873112355","0.111021615264714","2.65472575589161","-0.682595939584394",0.0123567342602957,1
"SKI","6.21063546456509","1.20982668816274","0.837920993104714","0.021560072767841","-0.087695757743447","1.20664413538732",0.870595444625629,1
"MORN1","4.72738341865416","0.250836513762535","0.880263308862253","0.0165606364627501","-0.250808316105454","0.0037610116842752",0.905349220408538,1
"RER1","2.73677088484138","2.34945736004253","0.0112709348275816","0.0715011980268205","0.925345390726937","-2.15955685142078",0.0339947143307248,1
"PEX10","1.77303301403891","1.00484953463313","0.030639779232543","0.089219254625052","0.984370465511294","-0.201835016489955",0.0707614471458188,1
"PLCH2","2.61761954741726","0.528701704896842","0.174745517564926","0.101576145843876","0.264522228329473","-0.45777012078164",0.26505207367364,1
"PANK4","1.99938602880236","0.766525963735711","0.151347154591003","0.0949816970292755","0.697195804085205","-0.318559356866101",0.237510397208152,1
"HES5","4.33577597524566","13.4855306375088","1.35075996847617e-10","0.47977547151815","-12.5404054787072","-4.95961359430322",3.29054776606284e-08,1.84270674899519e-06
"TNFRSF14","1.29599071875715","0.26181352162265","0.671712323132131","0.0360548135561844","0.251989745758908","0.0710456764118312",0.734784661387903,1
"PRXL2B","2.20330225622538","1.54303015040315","0.00125962446175706","0.13263785017777","1.2445288347118","-0.912189686756016",0.00667331918729702,1
"TTC34","4.85730375204855","0.956930038622934","0.012910433493632","0.13589173717975","-0.946899705734324","0.138188444159199",0.0375211192416122,1
"PRDM16-DT","2.07757189719184","1.03172370675393","0.972756944801","0.0106082745291029","0.902050544036312","-0.500758048444408",0.978422933051334,1
"PRDM16","6.08279405476485","19.9634144097581","0.0185115008589451","0.0696699895699972","-3.9737729168463","19.5639219917959",0.0489105201169514,1
"ARHGEF16","1.8115660843273","0.566433921602262","0.0765075688724101","0.194422684829095","0.550094972969915","-0.135066310584636",0.140246742079739,1
"MEGF6","0.521188141521955","0.550105731710802","0.0558531010232781","0.198228544905848","0.27390362835534","0.477067205365089",0.110974075758747,1
"TPRG1L","2.79659793897884","3.29961538753123","1.16330339507106e-05","0.133993285529152","1.11590254812158","-3.10519294227084",0.000214554907271793,0.158697849155594
"WRAP73","5.54041034177606","0.146004479535028","0.897473194730284","0.014275319553702","-0.0987478721461792","0.107546110068641",0.919237879909192,1
"LRRC47","2.81688274113122","1.61029074523346","0.00690778227744795","0.0813977610688826","0.513737289495133","-1.52614228745774",0.0236121187243661,1
"CEP104","5.89196765367299","1.14823182690304","0.118114373860067","0.0404366317955386","-0.437837274741158","1.06147767247377",0.196559566386084,1
"DFFB","5.75751680052016","0.288421492897859","0.675590694646397","0.0351020687321038","-0.14472741532374","0.249481327596154",0.738021160823683,1
"C1orf174","3.21552658968517","0.757977020563814","0.0196577227080685","0.119029060697303","-0.0559891837882319","-0.755906326869622",0.0510412358552475,1
"AJAP1","1.06314559208245","2.71796580523794","0.228456471172207","0.174492976441131","2.37520030023602","1.32127273952106",0.324659054025099,1
"NPHP4","4.81485185606379","2.1504154302065","0.0394081346891138","0.0649212061000837","-2.13913708297912","0.219952410065884",0.0854699162844023,1
"KCNAB2","3.02391758537735","3.93497370979317","0.0010460171298075","0.101636484245202","0.461980368542987","-3.90776051413649",0.00585646678393228,1
"CHD5","2.69576849988069","3.02465181914164","0.121622434036658","0.0639755546062768","1.3042347763113","-2.72900902807174",0.200760981283272,1
"RPL22","2.51677037377811","4.75633873779107","0.0756313206158889","0.0729888572373497","2.78223527568818","-3.85770982051894",0.13907028923601,1
"RNF207","2.08873647433268","0.566373075980867","0.0538720540252653","0.135193627364595","0.492088057760394","-0.280406498864829",0.108087207922614,1
"ICMT","2.80759228376258","1.03832387829079","0.0132877751348333","0.0917050791971208","0.340388468009531","-0.980944528031508",0.0383009907068113,1
"ACOT7","2.53946159179829","1.87554106010254","0.0700373969833871","0.062875469602711","1.0623065148048","-1.54569050483395",0.131387537080221,1
"TNFRSF25","1.99674373928989","2.32426506349457","0.0139446893337507","0.149298571023525","2.11658660237767","-0.960348499252628",0.0397312973874326,1
"PLEKHG5","3.08098521880461","0.811039417009683","0.0186497641362208","0.101327647961256","0.0491249308978045","-0.809550293130509",0.0491194988763605,1
"NOL9","4.68578356959919","1.95553840592672","0.000843688306032261","0.0776290363258637","-1.95484633489114","-0.0520217648402843",0.00500417211777918,1
"ZBTB48","4.27206704305756","1.06569046015436","0.0385934277720187","0.0845854573401685","-0.964039032668343","-0.454230008207175",0.0842890074441385,1
"KLHL21","1.94344944542766","5.79439518692662","0.000160704686322219","0.14566772996866","5.39669488434019","-2.10966819846505",0.0014753252562636,1
"PHF13","2.02105062434191","0.709823843956697","0.191969231057363","0.0638180258723595","0.639080288716376","-0.30891143394775",0.284783124580956,1
"THAP3","1.73017378439033","1.07909460606322","0.0051337393045237","0.126616438353664","1.0654184571341","-0.171256182465703",0.0189743894858608,1
"DNAJC11","5.03436062398838","1.77073437964318","0.00659592935445436","0.0565470728008973","-1.67974229010573","0.560326763666229",0.0228263998613563,1
"CAMTA1-DT","0.250675478070043","0.245561717926362","0.492082214246594","0.0592238947833667","0.0609136423945519","0.237886707239339",0.576766523477278,1
"CAMTA1","5.75693505333586","53.4782321188579","0.000973194227497364","0.0903849649592893","-26.8618211808771","46.2424466632663",0.00552259386502456,1
"VAMP3","2.13699789462781","1.49933270361051","0.00686303430872842","0.095977849133599","1.26535381747445","-0.804287431655412",0.0235233140902011,1
"PER3","4.98409482223887","23.2256123293908","0.000136108074843269","0.110293168303613","-22.3735689587717","6.23317576538955",0.00131128980014963,1
"Z98884.1","4.88078422685025","3.65559967657022","5.26041847260146e-08","0.374325852173836","-3.60389119615243","0.612680374775659",3.50061603918191e-06,0.000717626288032291
"PARK7","2.24028465888191","4.25079914609767","0.0408380950831845","0.090871202690521","3.33321867479839","-2.63798154778232",0.0877896774542709,1
"ERRFI1","2.8991336313581","1.27902846495407","0.828446513635263","0.0290757164783862","0.307082515909812","-1.24161755085262",0.863276204879725,1
"SLC45A1","3.16494111658035","0.688548523692814","0.0288373477456363","0.0826447024322563","-0.0160750890720072","-0.688360850855771",0.0677888359363025,1
"RERE","5.78186952514787","6.17267722282391","0.724930234092036","0.0135105331242988","-2.96646417425906","5.41313535762839",0.778937349555947,1
"RERE-AS1","4.89868169509397","0.997761578627355","0.00266206515935965","0.198203404701625","-0.980497947611009","0.184802441854942",0.0115840168752741,1
"ENO1","2.64813689417311","16.5742291060017","0.00196475074387902","0.0941188875102636","7.8507515973969","-14.5969438518549",0.00929373427461775,1
