"Gene_Symbols","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"SAMD11","0.098753957334441","5.35808430558165","6.04541144644486",0.383054161488895,1
"NOC2L","0.156525674825789","17.1133431918848","16.71695296147",0.479342826019963,1
"KLHL17","0.0311730092914308","5.94686191404659","6.57651997378493",0.215978767269527,1
"HES4","0.83487406715964","27.2814441700754","26.4228996900825",0.940462574621583,1
"ISG15","0.11754136907175","7.53193587432196","5.35349416129445",0.416420352534682,1
"AGRN","0.0693401716595569","8.71889959373675","9.62536481302494",0.323287293841311,1
"C1orf159","0.00594779174254116","25.7362823313207","24.1757145479204",0.0881954075562462,1
"SDF4","0.241414914790908","34.6550437415526","33.8804356690193",0.584106477974051,1
"B3GALT6","0.545587010060028","6.03066375227304","6.15747757279622",0.809313943368314,1
"UBE2J2","0.00869264813408","27.6937676441239","25.9667016008615",0.107151627309199,1
"SCNN1D","0.204158945851192","15.2285973398472","14.5834030671839",0.540698182741596,1
"ACAP3","0.632128544422253","51.0229471723046","52.9165243039438",0.856440322078496,1
"PUSL1","0.681155740546334","3.31982652251062","3.35085416842702",0.879524739997043,1
"INTS11","0.0286859809747962","36.7852311029326","34.7359616126637",0.207440848262434,1
"CPTP","0.161161307063857","7.30397049189829","7.73989091507781",0.485333896460295,1
"DVL1","0.573677998443578","27.5848010120615","27.8603807316509",0.826760538217546,1
"MXRA8","0.0643097109100043","10.7492132848409","9.61041086031708",0.313438040812533,1
"AURKAIP1","0.0901647371540533","25.9685723332389","25.6535101231509",0.367036635315087,1
"CCNL2","0.236638937472009","93.3609777700965","90.80823053742",0.580303502605275,1
"MRPL20-AS1","0.416925351205584","3.29888625820004","3.43591534380085",0.729537929584455,1
"MRPL20","0.0817406688850497","31.8260105367389","30.7288639715526",0.348853874278432,1
"ANKRD65","0.591105639563775","11.981124477174","11.6712848629542",0.835403378091102,1
"VWA1","0.584314578083695","21.8229774269295","21.0646191915309",0.832457302785962,1
"ATAD3B","0.205729501327063","18.0500171271608","17.1762100369364",0.542951940434944,1
"ATAD3A","0.913138778786029","10.3870986120334","10.4659331839848",0.967011273109688,1
"TMEM240","0.34603911679428","17.607418111441","18.4268807927455",0.681954962632026,1
"SSU72","0.363005846107359","40.33634877956","42.6820840134563",0.693359495649739,1
"FNDC10","0.476154779174488","8.28341232181922","8.86400046616721",0.767360129651313,1
"MIB2","0.673846189176945","32.6800910909598","32.4656072636277",0.876571918828253,1
"CDK11B","0.189439239627598","16.2495049478933","16.9400794797438",0.521139364186266,1
"SLC35E2B","0.285811963321975","25.9163753121174","27.0210758466214",0.628810157416052,1
"CDK11A","0.115438706910429","20.1178736155765","21.2777084338275",0.412788794168592,1
