"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"ELK1","ELK1","MA0028.2","14.1784",8.41523e-47,0.841699,0.805366,0.0690834,560,"False",6.68169262e-44,2.60798251141922e-13,1.25347190436997e-06,0.962582329789301,0.963019639617838,0.15006098910641,0.794771887293007,0.913724333027705
"ELK4","ELK4","MA0076.2","13.5457",8.89207e-43,0.884665,0.852902,0.0583464,560,"False",3.53015179e-40,0.216234433536582,0.144738503622096,NA,NA,NA,0.939664102582775,0.198893206762858
"ELK3","ELK3","MA0759.1","13.415",4.14013e-42,0.859053,0.827514,0.0632579,560,"False",1.09575440666667e-39,1.83489520492048e-08,1.04246261946369e-05,0.90071007759344,0.902768985147406,0.276435589786084,0.770369618398888,0.72455491660572
"FEV","FEV","MA0156.2","12.8879",5.34418e-39,0.869386,0.840666,0.0589918,560,"False",1.06081973e-36,NA,NA,NA,NA,NA,NA,NA
"FLI1","FLI1","MA0475.2","12.8613",7.56996e-39,0.858611,0.82927,0.0604441,560,"False",1.202109648e-36,NA,NA,NA,NA,NA,NA,NA
"ZBTB7A","ZBTB7A","MA0750.2","12.7473",4.8846e-38,0.861427,0.829929,0.0573367,560,"False",6.463954e-36,0.000183298788272092,0.0649784437926891,NA,NA,NA,0.824226257085927,0.739031208167951
"ETV5","ETV5","MA0765.2","12.5994",2.72578e-37,0.882644,0.853063,0.0587758,560,"False",3.09181331428571e-35,2.21786004662904e-47,2.71141802282943e-15,0.705625883524589,0.710056628600608,0.171965741538723,0.525071612226086,0.804727881564744
"ETS2","ETS2","MA1484.1","12.5603",4.01645e-37,0.876183,0.848397,0.0576765,560,"False",3.986326625e-35,1.06616862400753e-09,0.000134696082391824,0.976817426228403,0.977095241710596,0.0153225437682646,0.953970604958081,0.601684941650713
"ETS1","ETS1","MA0098.3","12.2436",2.22054e-35,0.873145,0.846278,0.0574519,560,"True",1.95900973333333e-33,4.56691019724721e-26,4.57442455333605e-19,0.141091765269273,0.140770993732209,0.331850689863783,0.310547839258929,0.718889099040543
"ERF","ERF","MA0760.1","12.1491",6.76431e-35,0.857302,0.83128,0.0574189,560,"False",5.37086214e-33,0.820078478439193,0.130933789364953,NA,NA,NA,0.296659111644581,0.171662567411794
"ERG","ERG","MA0474.2","12.1142",1.1327e-34,0.874722,0.84857,0.0562526,560,"False",8.17603454545454e-33,0.0117629246815227,0.074150636640686,0.978018348518368,0.978080721083949,0.286903406313592,0.494196477678909,0.968149652437598
"ETV6","ETV6","MA0645.1","11.599",6.32252e-32,0.877828,0.851358,0.0580478,560,"False",4.18340073333333e-30,1.21042656782334e-10,2.13711925443013e-05,0.754838985799621,0.75941410480671,0.103902653787737,0.00134756372924481,0.0995408801158801
"ELF2","ELF2","MA1483.1","11.3478",1.07471e-30,0.815338,0.790052,0.0595509,560,"False",6.563998e-29,4.33902874084946e-25,4.7443974401729e-11,0.829222912571918,0.833666829537594,-0.113536993173646,0.125263147239614,0.887084600715537
"ZBTB33","ZBTB33","MA0527.1","11.1845",9.7712e-30,0.798535,0.772676,0.0533405,560,"False",5.54166628571429e-28,1.41547877752924e-12,8.41093936150296e-09,0.934592042524953,0.934726256887232,0.150764672279324,0.135781752654608,0.0988637959401368
"ETV3","ETV3","MA0763.1","10.9908",5.90948e-29,0.858462,0.835857,0.0569778,560,"False",3.12808474666667e-27,6.66918262793846e-05,4.56787821450083e-05,0.859563895793056,0.862930821383179,0.396991626007929,0.934178684590788,0.96707758220209
"ELF4","ELF4","MA0641.1","10.9626",8.90587e-29,0.804699,0.779983,0.0601984,560,"False",4.4195379875e-27,NA,NA,NA,NA,NA,NA,NA
"YY2","YY2","MA0748.2","10.7242",1.59958e-27,0.850393,0.821895,0.0633759,560,"False",7.47097952941176e-26,0.393398577395043,0.0939729780741864,0.958004204603375,NA,0.532509065878201,0.42364730411637,0.859035020241562
"NRF1","NRF1","MA0506.1","10.3413",1.1187e-25,0.875308,0.844252,0.06646,560,"False",4.93471e-24,1.3710271005232e-14,1.31784098118692e-06,NA,0.604927209289281,NA,0.000600887404615366,0.153577959461344
"HINFP","HINFP","MA0131.2","10.2965",2.08047e-25,0.844079,0.819262,0.0475476,560,"False",8.69417463157895e-24,0.000495075082477803,0.431607492227991,NA,NA,NA,0.000308923654461576,0.000173574753012799
"ETV2","ETV2","MA0762.1","10.1149",8.93504e-25,0.826569,0.805106,0.0558991,560,"False",3.54721088e-23,NA,NA,NA,NA,NA,NA,NA
"Gmeb1","Gmeb1","MA0615.1","9.98433",4.9308e-24,0.835786,0.817285,0.0386632,560,"False",1.864312e-22,1.98492176377559e-07,0.011791423002243,0.881355284106955,0.883668103644208,-0.183095768376744,0.0186167650351198,0.441349186985249
"ZBTB14","ZBTB14","MA1650.1","8.99656",8.1511e-20,0.848546,0.820331,0.0563146,560,"False",2.94180609090909e-18,3.94920986118585e-12,1.32468844537685e-05,0.54337692738802,0.544591079273049,-0.00676023910063084,0.949799788633032,0.706102012987908
"TFDP1","TFDP1","MA1122.1","8.84568",3.20826e-19,0.874474,0.849665,0.0506552,560,"False",1.10754714782609e-17,6.80244575648724e-08,0.000345512995155253,NA,NA,NA,0.940012966801375,0.0703591194004184
"ELF5","ELF5","MA0136.2","8.68999",9.35417e-19,0.881056,0.864397,0.0483335,560,"False",3.09467124166667e-17,NA,NA,NA,NA,NA,NA,NA
"TCFL5","TCFL5","MA0632.2","8.59067",2.96729e-18,0.859956,0.835763,0.0543386,560,"False",9.42411304e-17,0.527507619773911,0.373693248882848,NA,NA,NA,0.40100340537721,0.0476894501921786
"KLF15","KLF15","MA1513.1","8.42016",1.37587e-17,0.895776,0.860109,0.0759465,560,"False",4.20169530769231e-16,2.43612848208475e-06,0.0371758648745949,0.90619005148452,0.908589410803197,-0.273152081721284,0.761966018836639,0.975363855012071
"ARNT","ARNT::HIF1A","MA0259.1","8.26449",4.80807e-17,0.91168,0.890666,0.0510467,560,"False",1.36343127857143e-15,1.22552266430589e-10,7.77314537191521e-07,NA,NA,NA,0.00139510112582906,0.41214439122181
"HIF1A","ARNT::HIF1A","MA0259.1","8.26449",4.80807e-17,0.91168,0.890666,0.0510467,560,"False",1.36343127857143e-15,8.10375244811794e-10,3.17358082367836e-07,0.905286212676009,0.907512433246763,0.21206496719726,0.457269379900062,0.984211068051209
"SP4","SP4","MA0685.1","8.18228",8.85943e-17,0.813425,0.791926,0.058238,560,"False",2.42565083448276e-15,0.00081987474925887,0.016297988508596,NA,NA,NA,0.208408355223598,0.933289660346601
"Atf1","Atf1","MA0604.1","8.14686",1.03585e-16,0.858773,0.839285,0.0606705,560,"False",2.74154966666667e-15,2.1319639478665e-16,5.94384414565785e-07,0.844500799223908,0.848329779122865,-0.217736848686423,8.43979120565409e-05,0.0539591449498443
"HES1","HES1","MA1099.2","7.99148",4.71745e-16,0.874723,0.85239,0.0554939,560,"False",1.20827590322581e-14,NA,NA,NA,NA,NA,NA,NA
"SPDEF","SPDEF","MA0686.1","7.87314",1.00367e-15,0.817618,0.801715,0.0509153,560,"False",2.4903561875e-14,NA,NA,NA,NA,NA,NA,NA
"SP1","SP1","MA0079.4","7.85906",1.27099e-15,0.833927,0.812589,0.0603663,560,"False",3.05807896969697e-14,3.26440696717854e-11,0.000775580420000031,0.797191673120785,0.802567142635491,-0.387437020317759,0.0968530110235186,0.590200997148204
"SP9","SP9","MA1564.1","7.76007",3.15275e-15,0.886851,0.865208,0.0528792,560,"False",7.36259852941176e-14,7.97125072570925e-16,0.000199600142927798,0.808904599648062,0.813709450205714,-0.335716981800649,0.752563559179037,0.842689430298027
"E2F1","E2F1","MA0024.3","7.6435",7.08815e-15,0.784936,0.7698,0.0441139,560,"False",1.60799745714286e-13,0.658355477143605,0.309221815633693,NA,NA,NA,0.554905751188745,0.357253518708207
"EGR2","EGR2","MA0472.2","7.58206",1.22849e-14,0.825832,0.808129,0.0473402,560,"False",2.70950294444444e-13,NA,NA,NA,NA,NA,NA,NA
"KLF14","KLF14","MA0740.1","7.56397",1.39988e-14,0.836982,0.818128,0.0513279,560,"False",3.00406681081081e-13,NA,NA,NA,NA,NA,NA,NA
"SP3","SP3","MA0746.2","7.44191",3.67649e-14,0.87333,0.852593,0.0552725,560,"False",7.68192910526316e-13,0.000193080396111624,0.00605085417388075,NA,NA,NA,0.00450813365545741,0.107515942083154
"YY1","YY1","MA0095.2","7.15298",2.30917e-13,0.815065,0.796807,0.0746004,560,"False",4.70123328205128e-12,7.13501785664133e-06,0.000308109083641054,NA,NA,NA,0.867145708948978,0.105158212648832
"E2F2","E2F2","MA0864.2","7.17652",2.52634e-13,0.768961,0.755513,0.041412,560,"False",5.0147849e-12,NA,NA,NA,NA,NA,NA,NA
"EGR3","EGR3","MA0732.1","7.1418",3.53734e-13,0.799704,0.780667,0.0516637,560,"False",6.85036087804878e-12,0.138590908111414,0.29695958624625,NA,NA,NA,0.217322546454941,0.0231386022264558
"HIF1A","HIF1A","MA1106.1","7.12848",3.65325e-13,0.851865,0.833935,0.0544383,560,"False",6.90638214285714e-12,8.10375244811794e-10,3.17358082367836e-07,0.905286212676009,0.907512433246763,0.21206496719726,0.457269379900062,0.984211068051209
"ARNT2","ARNT2","MA1464.1","7.05513",5.5996e-13,0.822582,0.803892,0.0662585,560,"False",1.03397265116279e-11,1.16935378280339e-13,1.89318153084712e-07,NA,NA,NA,0.855061062568435,0.0764348786440777
