"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor_BHQ","edgeR_DE_BHQ"
"KLF15","KLF15","MA1513.1","7.72587",1.05646e-15,0.876647,0.860109,0.0942879,2293,"False",7.6898106e-13,2.43612848208475e-06,0.0371758648745949,0.90619005148452,0.908589410803197,-0.273152081721284,0.761966018836639,0.975363855012071
"NRF1","NRF1","MA0506.1","7.63672",1.93698e-15,0.855839,0.844252,0.0692662,2293,"False",7.6898106e-13,1.3710271005232e-14,1.31784098118692e-06,NA,0.604927209289281,NA,0.000600887404615366,0.153577959461344
"ZBTB7A","ZBTB7A","MA0750.2","7.41894",1.08005e-14,0.839192,0.829929,0.0577389,2293,"False",2.85853233333333e-12,0.000183298788272092,0.0649784437926891,NA,NA,NA,0.824226257085927,0.739031208167951
"ZBTB14","ZBTB14","MA1650.1","7.37825",1.75583e-14,0.832025,0.820331,0.0698788,2293,"False",3.48532255e-12,3.94920986118585e-12,1.32468844537685e-05,0.54337692738802,0.544591079273049,-0.00676023910063084,0.949799788633032,0.706102012987908
"HINFP","HINFP","MA0131.2","7.2749",3.79387e-14,0.828122,0.819262,0.0544123,2293,"False",6.02466556e-12,0.000495075082477803,0.431607492227991,NA,NA,NA,0.000308923654461576,0.000173574753012799
"SP1","SP1","MA0079.4","7.18027",7.60072e-14,0.822433,0.812589,0.0620354,2293,"False",1.00582861333333e-11,3.26440696717854e-11,0.000775580420000031,0.797191673120785,0.802567142635491,-0.387437020317759,0.0968530110235186,0.590200997148204
"SP4","SP4","MA0685.1","7.15757",9.11574e-14,0.801421,0.791926,0.0599059,2293,"False",1.03398536571429e-11,0.00081987474925887,0.016297988508596,NA,NA,NA,0.208408355223598,0.933289660346601
"ZBTB33","ZBTB33","MA0527.1","7.03059",2.23328e-13,0.78089,0.772676,0.0540126,2293,"True",2.2165304e-11,1.41547877752924e-12,8.41093936150296e-09,0.934592042524953,0.934726256887232,0.150764672279324,0.135781752654608,0.0988637959401368
"ELK4","ELK4","MA0076.2","6.88816",5.90881e-13,0.86107,0.852902,0.0565148,2293,"False",5.21288348888889e-11,0.216234433536582,0.144738503622096,NA,NA,NA,0.939664102582775,0.198893206762858
"SP3","SP3","MA0746.2","6.82668",1.20667e-12,0.862193,0.852593,0.0614855,2293,"False",9.08314345454546e-11,0.000193080396111624,0.00605085417388075,NA,NA,NA,0.00450813365545741,0.107515942083154
"SP9","SP9","MA1564.1","6.82217",1.25837e-12,0.874813,0.865208,0.0613552,2293,"True",9.08314345454546e-11,7.97125072570925e-16,0.000199600142927798,0.808904599648062,0.813709450205714,-0.335716981800649,0.752563559179037,0.842689430298027
"Gmeb1","Gmeb1","MA0615.1","6.71853",2.31055e-12,0.823582,0.817285,0.0430707,2293,"False",1.52881391666667e-10,1.98492176377559e-07,0.011791423002243,0.881355284106955,0.883668103644208,-0.183095768376744,0.0186167650351198,0.441349186985249
"TFDP1","TFDP1","MA1122.1","6.62404",5.08322e-12,0.859054,0.849665,0.0626352,2293,"False",3.10467436923077e-10,6.80244575648724e-08,0.000345512995155253,NA,NA,NA,0.940012966801375,0.0703591194004184
"KLF14","KLF14","MA0740.1","6.48522",1.35481e-11,0.826287,0.818128,0.0555966,2293,"False",7.23355173333333e-10,NA,NA,NA,NA,NA,NA,NA
"ETV5","ETV5","MA0765.2","6.45418",1.36654e-11,0.860726,0.853063,0.0566624,2293,"True",7.23355173333333e-10,2.21786004662904e-47,2.71141802282943e-15,0.705625883524589,0.710056628600608,0.171965741538723,0.525071612226086,0.804727881564744
"EGR3","EGR3","MA0732.1","6.39243",2.57357e-11,0.789273,0.780667,0.0595573,2293,"False",1.2771341125e-09,0.138590908111414,0.29695958624625,NA,NA,NA,0.217322546454941,0.0231386022264558
"CTCFL","CTCFL","MA1102.2","6.38132",2.7401e-11,0.8488,0.839568,0.0643644,2293,"False",1.27751256842105e-09,NA,NA,NA,NA,NA,NA,NA
"ELK1","ELK1","MA0028.2","6.32913",3.01756e-11,0.813571,0.805366,0.0635424,2293,"False",1.27751256842105e-09,2.60798251141922e-13,1.25347190436997e-06,0.962582329789301,0.963019639617838,0.15006098910641,0.794771887293007,0.913724333027705
"EGR1","EGR1","MA0162.4","6.36712",3.05702e-11,0.821887,0.812172,0.067555,2293,"False",1.27751256842105e-09,0.308865748916562,0.239582501592626,NA,NA,NA,0.131546993420018,2.56270424616873e-05
"HES1","HES1","MA1099.2","6.2935",4.84016e-11,0.861281,0.85239,0.0636835,2293,"False",1.92154352e-09,NA,NA,NA,NA,NA,NA,NA
"ETV6","ETV6","MA0645.1","6.21126",7.34956e-11,0.858522,0.851358,0.0549,2293,"False",2.77883363809524e-09,1.21042656782334e-10,2.13711925443013e-05,0.754838985799621,0.75941410480671,0.103902653787737,0.00134756372924481,0.0995408801158801
